Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Donte DiVincenzo,22.7,MIL,Combo,161,65,54.1%,50,62%,0,0%,0,0%,0,0%,0,33%,0,36%,30,35%
Luka Doncic,20.7,DAL,Wing,214,79,56.7%,79,69%,89,54%,50,30%,86,49%,0,0%,74,37%,62,37%
Luguentz Dort,20.5,OKC,Wing,174,7,44.1%,50,57%,71,50%,18,0%,68,40%,10,24%,11,28%,3,26%
Goran Dragic,33.5,MIA,Point,552,33,51.9%,75,69%,67,49%,17,21%,25,40%,0,29%,56,37%,42,35%
Joel Embiid,25.6,PHI,Big,144,23,48.6%,77,72%,26,30%,90,55%,54,43%,0,0%,16,25%,16,25%
James Ennis,29.3,ORL,Forward,119,6,41.2%,12,40%,47,40%,71,50%,47,44%,0,25%,0,27%,0,27%
Dorian Finney-Smith,26.5,DAL,Forward,190,65,54.8%,71,65%,12,20%,0,0%,6,20%,0,44%,27,33%,53,37%
Evan Fournier,27.0,ORL,Wing,170,11,45.6%,4,33%,57,40%,61,36%,57,38%,0,50%,48,32%,34,34%
Markelle Fultz,21.4,ORL,Combo,143,5,43.2%,15,50%,50,36%,35,38%,55,37%,0,20%,0,40%,0,33%
Danilo Gallinari,31.2,OKC,Big,211,18,48.1%,3,36%,92,67%,79,50%,87,54%,0,14%,37,37%,20,32%
Marc Gasol,34.8,TOR,Big,226,5,43.0%,31,65%,56,42%,79,50%,67,45%,0,0%,11,19%,8,19%
Paul George,29.5,LAC,Wing,475,25,48.4%,61,62%,29,32%,75,47%,64,38%,50,39%,41,32%,21,34%
Shai Gilgeous-Alexander,21.3,OKC,Wing,279,43,51.7%,29,50%,61,42%,71,44%,75,42%,0,67%,63,36%,90,41%
Rudy Gobert,27.3,UTA,Big,270,82,64.9%,69,71%,10,13%,0,0%,10,13%,0,0%,0,0%,0,0%
Eric Gordon,30.9,HOU,Wing,409,29,48.9%,43,56%,36,33%,82,50%,54,36%,0,63%,19,29%,14,32%
Jerami Grant,25.6,DEN,Big,652,26,49.4%,36,67%,23,29%,59,36%,36,32%,0,21%,53,39%,24,33%
Danny Green,32.4,LAL,Wing,521,14,46.2%,18,44%,46,37%,39,11%,21,29%,40,37%,33,31%,24,34%
JaMychal Green,29.4,LAC,Big,208,92,67.9%,54,68%,85,60%,97,100%,95,67%,0,45%,0,45%,80,45%
Jeff Green,33.2,HOU,Forward,336,94,60.1%,71,65%,71,46%,0,0%,76,46%,100,45%,67,37%,93,40%
Tim Hardaway Jr.,27.6,DAL,Wing,203,54,52.7%,36,54%,50,38%,93,67%,89,50%,100,65%,4,22%,45,36%
James Harden,30.2,HOU,Point,445,67,56.9%,83,72%,75,52%,25,25%,58,50%,0,50%,33,32%,33,34%
Montrezl Harrell,25.8,LAC,Big,231,51,57.9%,33,65%,21,25%,23,0%,21,23%,0,0%,0,50%,0,50%
Gary Harris,25.1,DEN,Wing,379,21,48.3%,21,45%,36,33%,54,33%,32,33%,60,44%,22,30%,55,37%
Tobias Harris,27.3,PHI,Forward,148,0,39.3%,18,47%,65,45%,53,43%,47,44%,0,0%,0,17%,0,13%
Gordon Hayward,29.6,BOS,Forward,157,24,47.0%,41,63%,18,30%,94,63%,47,44%,0,43%,7,24%,7,29%
Tyler Herro,19.8,MIA,Combo,705,50,52.2%,25,51%,60,40%,90,52%,85,47%,50,44%,44,36%,50,38%
George Hill,33.5,MIL,Combo,268,70,55.4%,80,71%,20,22%,45,40%,20,29%,0,29%,0,46%,35,37%
Justin Holiday,30.6,IND,Wing,131,100,66.7%,29,50%,4,0%,82,50%,32,33%,0,60%,0,45%,100,50%
Al Horford,33.4,PHI,Big,128,15,48.0%,36,67%,36,33%,92,67%,62,44%,0,0%,0,0%,0,0%
Danuel House,26.4,HOU,Forward,276,71,54.9%,53,63%,0,0%,71,50%,12,25%,20,37%,27,33%,40,35%
Dwight Howard,33.9,LAL,Big,253,95,69.0%,46,67%,92,67%,0,0%,95,67%,0,0%,0,100%,0,100%
Serge Ibaka,30.1,TOR,Big,251,90,67.7%,62,70%,87,61%,67,42%,90,54%,0,100%,89,49%,92,51%
Andre Iguodala,35.8,MIA,Forward,409,82,58.2%,100,77%,59,43%,71,50%,76,46%,0,33%,93,41%,67,37%
Joe Ingles,32.1,UTA,Forward,234,59,53.7%,29,56%,94,60%,0,0%,100,60%,0,50%,20,32%,33,35%
Reggie Jackson,29.5,LAC,Combo,162,90,62.8%,0,0%,20,22%,95,67%,30,33%,100,50%,100,56%,100,53%
LeBron James,34.8,LAL,Forward,759,100,62.4%,94,75%,100,61%,24,30%,65,46%,0,56%,60,37%,80,38%
Nikola Jokic,24.7,DEN,Big,694,54,57.9%,59,69%,59,47%,87,53%,77,50%,0,50%,68,42%,72,43%
Maxi Kleber,27.8,DAL,Big,203,3,39.7%,85,78%,36,33%,23,0%,26,25%,0,33%,0,12%,12,19%
Kyle Korver,38.6,MIL,Wing,115,93,60.5%,0,0%,71,50%,93,67%,100,63%,0,40%,100,41%,90,41%
Kyle Kuzma,24.3,LAL,Forward,470,41,50.6%,82,66%,35,33%,65,47%,24,38%,40,39%,7,24%,13,32%
Caris LeVert,25.2,BKN,Combo,139,0,43.2%,30,55%,40,26%,70,43%,25,29%,0,50%,69,42%,80,43%
Kawhi Leonard,28.3,LAC,Forward,510,53,53.4%,41,63%,88,57%,47,42%,88,51%,0,20%,40,34%,20,33%
Damian Lillard,29.3,POR,Point,187,25,51.3%,58,63%,8,33%,8,20%,0,25%,0,0%,67,38%,50,38%
Brook Lopez,31.6,MIL,Big,327,69,62.7%,97,82%,67,50%,23,0%,62,44%,67,45%,26,33%,56,40%
Kyle Lowry,33.6,TOR,Point,413,17,50.3%,17,52%,83,55%,50,47%,58,50%,0,25%,44,33%,25,33%
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,131,18,46.5%,54,60%,18,13%,18,0%,11,11%,0,31%,67,36%,31,34%
Wesley Matthews,33.0,MIL,Wing,246,82,58.0%,64,63%,71,50%,18,0%,32,33%,0,47%,70,37%,79,40%
CJ McCollum,28.1,POR,Combo,240,60,53.4%,45,61%,80,48%,75,45%,90,47%,0,38%,56,38%,55,38%
JaVale McGee,31.8,LAL,Big,128,85,66.7%,82,74%,67,50%,23,0%,56,43%,0,0%,0,0%,0,0%
Ben McLemore,26.7,HOU,Wing,117,89,58.6%,4,33%,0,0%,0,0%,0,0%,0,50%,52,33%,83,41%
Khris Middleton,28.2,MIL,Forward,355,18,45.8%,6,33%,29,33%,71,50%,41,43%,0,33%,53,36%,47,35%
Paul Millsap,34.7,DEN,Big,459,13,46.2%,15,51%,44,35%,64,40%,41,36%,0,20%,47,38%,32,34%
Shake Milton,23.1,PHI,Combo,125,80,59.1%,100,100%,70,44%,45,40%,75,43%,0,80%,31,30%,60,40%
Donovan Mitchell,23.1,UTA,Combo,263,95,63.4%,70,66%,95,54%,25,27%,70,41%,0,43%,94,53%,95,52%
Marcus Morris,30.2,LAC,Big,386,72,63.1%,72,71%,90,62%,67,42%,85,51%,83,55%,74,43%,84,47%
Markieff Morris,30.2,LAL,Big,379,64,60.3%,36,67%,46,38%,23,0%,33,30%,50,42%,63,42%,68,42%
Monte Morris,24.3,DEN,Point,396,58,55.1%,67,65%,100,59%,67,51%,92,54%,100,39%,11,25%,8,32%
Jamal Murray,22.7,DEN,Combo,752,85,60.0%,65,65%,85,50%,65,43%,80,46%,0,60%,88,48%,90,48%
Georges Niang,26.4,UTA,Big,109,79,64.1%,5,50%,100,75%,97,100%,100,80%,0,40%,0,40%,60,40%
Kendrick Nunn,24.2,MIA,Combo,237,25,46.2%,75,67%,35,25%,85,50%,50,36%,0,44%,19,24%,15,29%
Jusuf Nurkic,25.2,POR,Big,201,28,50.0%,49,68%,15,20%,51,33%,18,22%,0,0%,0,36%,0,36%
Royce O'Neale,26.4,UTA,Wing,248,75,56.3%,11,38%,4,0%,0,0%,4,0%,0,43%,0,47%,97,45%
Semi Ojeleye,24.9,BOS,Big,113,0,30.8%,5,50%,0,0%,0,0%,0,0%,0,23%,0,11%,4,18%
Victor Oladipo,27.5,IND,Wing,122,39,50.0%,39,55%,93,57%,18,0%,32,33%,0,20%,93,39%,52,36%
Kelly Olynyk,28.5,MIA,Big,257,49,56.9%,100,86%,33,31%,23,0%,23,24%,0,0%,79,44%,40,35%
Chris Paul,34.5,OKC,Point,260,75,57.3%,92,83%,50,44%,92,56%,83,51%,0,50%,78,38%,67,39%
Mason Plumlee,29.7,DEN,Big,186,8,45.7%,5,50%,3,0%,0,0%,3,0%,0,0%,0,0%,0,0%
Michael Porter,21.3,DEN,Forward,436,88,58.8%,88,70%,18,30%,35,41%,18,37%,80,43%,87,38%,87,40%
Norman Powell,26.4,TOR,Wing,267,86,58.4%,82,69%,36,33%,43,17%,18,27%,0,58%,56,34%,72,40%
Josh Richardson,26.1,PHI,Combo,144,20,45.5%,15,50%,45,33%,15,22%,15,28%,0,33%,50,38%,35,37%
Austin Rivers,27.2,HOU,Wing,195,0,39.1%,25,46%,21,22%,0,0%,14,22%,0,36%,0,21%,10,27%
Duncan Robinson,25.5,MIA,Wing,599,96,60.6%,100,85%,4,0%,93,67%,21,29%,90,46%,78,38%,72,40%
Rajon Rondo,33.7,LAL,Point,394,50,54.6%,25,55%,25,35%,58,50%,33,41%,0,33%,89,44%,75,42%
Terrence Ross,28.7,ORL,Wing,135,68,55.6%,96,83%,100,73%,68,41%,96,54%,0,100%,37,31%,17,33%
Dennis Schroder,26.1,OKC,Combo,226,15,45.4%,55,62%,55,38%,30,36%,60,37%,0,50%,13,24%,10,27%
Landry Shamet,22.6,LAC,Wing,231,50,51.9%,54,60%,71,50%,18,0%,32,33%,70,44%,7,26%,28,34%
Pascal Siakam,25.6,TOR,Forward,417,12,42.9%,59,64%,41,38%,35,41%,29,39%,0,42%,0,13%,0,20%
Marcus Smart,25.7,BOS,Combo,647,40,50.0%,60,64%,75,47%,20,23%,65,40%,75,44%,25,30%,25,34%
Jayson Tatum,21.7,BOS,Forward,690,35,50.5%,35,58%,53,42%,29,36%,35,40%,0,36%,73,37%,73,37%
Garrett Temple,33.5,BKN,Wing,137,4,43.9%,86,71%,96,67%,54,33%,89,50%,0,22%,15,28%,0,25%
Daniel Theis,27.6,BOS,Big,481,31,53.8%,74,72%,67,50%,49,14%,51,41%,0,20%,5,14%,0,15%
Gary Trent Jr.,20.8,POR,Wing,181,32,49.0%,11,38%,25,25%,61,36%,32,33%,0,44%,85,39%,86,41%
PJ Tucker,34.5,HOU,Big,414,36,54.6%,18,56%,15,20%,0,0%,15,20%,33,38%,0,38%,48,38%
Myles Turner,23.6,IND,Big,145,74,63.6%,79,73%,54,40%,51,33%,46,38%,0,100%,0,27%,0,43%
Fred VanVleet,25.7,TOR,Combo,429,50,52.2%,10,49%,10,15%,35,38%,10,28%,0,42%,63,40%,65,40%
Nikola Vucevic,29.0,ORL,Big,184,56,58.6%,95,81%,79,52%,74,46%,72,49%,0,0%,58,41%,64,41%
Kemba Walker,29.5,BOS,Point,627,42,52.8%,50,62%,92,55%,83,54%,100,55%,0,56%,22,30%,17,32%
Brad Wanamaker,30.3,BOS,Combo,265,75,56.8%,90,77%,65,41%,0,0%,45,35%,0,25%,81,45%,75,42%
TJ Warren,26.2,IND,Forward,156,47,52.2%,65,64%,76,48%,53,43%,71,46%,0,33%,80,38%,60,37%
Russell Westbrook,31.0,HOU,Combo,261,10,45.0%,40,57%,30,24%,60,41%,40,34%,0,33%,0,21%,5,24%
Hassan Whiteside,30.4,POR,Big,116,21,48.1%,26,63%,26,30%,23,0%,28,27%,0,0%,0,0%,0,0%
Grant Williams,20.9,BOS,Big,163,100,77.1%,36,67%,36,33%,0,0%,38,33%,0,67%,0,50%,0,60%
Lou Williams,33.0,LAC,Combo,336,30,46.5%,30,55%,90,52%,80,47%,95,51%,0,24%,6,23%,0,23%
Marvin Williams,33.4,MIL,Big,178,38,55.3%,5,50%,26,30%,92,67%,59,44%,0,45%,0,42%,76,43%
Robert Williams,22.0,BOS,Big,143,97,76.7%,92,81%,67,50%,79,50%,79,50%,0,0%,0,0%,0,0%
Ivica Zubac,22.6,LAC,Big,317,44,56.4%,23,57%,67,50%,0,0%,79,50%,0,0%,0,0%,0,0%
