Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Alex Len,31.4,LAL,Big,101,29,-1.6%,1,-11.9%,99,+8.3%,62,+0.3%,99,+8.6%,99,+3.4%,49,-0.1%,83,+3.3%
Kawhi Leonard,33.3,LAC,Forward,1179,97,+4.6%,39,-1.2%,96,+5.2%,84,+1.5%,97,+6.7%,24,-1.1%,8,-4.5%,5,-5.5%
Damian Lillard,34.3,MIL,Point,2092,20,-2.5%,68,+1.2%,10,-3.4%,57,+0.1%,15,-3.3%,30,-0.8%,81,+2.9%,73,+2.1%
Kevon Looney,28.7,GSW,Big,1110,11,-3.6%,56,+0.4%,66,+1.2%,90,+2.0%,83,+3.2%,5,-2.4%,33,-1.3%,15,-3.6%
Brook Lopez,36.6,MIL,Big,2544,49,-0.4%,76,+2.0%,59,+0.6%,18,-1.4%,38,-0.8%,29,-0.9%,46,-0.3%,34,-1.3%
Kevin Love,36.2,MIA,Big,251,13,-3.4%,99,+7.3%,1,-6.8%,7,-2.2%,1,-9.0%,46,-0.2%,73,+1.9%,69,+1.7%
Kyle Lowry,38.6,PHI,Combo,652,20,-2.6%,6,-4.7%,69,+1.5%,54,-0.0%,67,+1.5%,84,+1.5%,71,+1.8%,82,+3.2%
Trey Lyles,29.0,SAC,Big,1317,19,-2.7%,33,-1.7%,33,-1.2%,14,-1.6%,18,-2.8%,72,+0.9%,88,+3.6%,91,+4.5%
CJ McCollum,33.1,NOP,Combo,1828,95,+3.7%,79,+2.2%,35,-1.0%,34,-0.7%,27,-1.7%,37,-0.5%,51,-0.0%,42,-0.5%
TJ McConnell,32.6,IND,Point,1413,73,+1.0%,51,-0.0%,97,+5.5%,37,-0.6%,93,+4.8%,85,+1.5%,1,-6.4%,8,-4.8%
Doug McDermott,32.8,SAC,Forward,260,37,-1.0%,28,-2.0%,75,+1.9%,8,-1.9%,51,-0.0%,51,+0.0%,74,+2.0%,73,+2.0%
Khris Middleton,33.2,MIL,Forward,533,76,+1.3%,60,+0.7%,59,+0.7%,95,+3.1%,87,+3.7%,1,-3.2%,33,-1.3%,10,-4.4%
Khris Middleton,33.2,WAS,Forward,309,80,+1.6%,39,-1.1%,12,-3.1%,94,+2.5%,41,-0.6%,89,+1.8%,49,-0.1%,69,+1.6%
Patty Mills,36.2,UTA,Point,260,7,-4.3%,20,-2.7%,19,-2.3%,96,+3.4%,62,+1.1%,0,-4.3%,97,+5.9%,68,+1.6%
Markieff Morris,35.2,LAL,Big,106,13,-3.4%,7,-4.6%,100,+9.9%,69,+0.7%,100,+10.6%,13,-1.6%,8,-4.5%,4,-6.1%
Dejounte Murray,28.1,NOP,Point,1012,37,-1.0%,62,+0.8%,23,-2.1%,77,+1.0%,35,-1.1%,32,-0.7%,64,+1.0%,53,+0.2%
Jamal Murray,27.7,DEN,Combo,2409,88,+2.4%,32,-1.7%,26,-1.8%,96,+3.3%,68,+1.6%,56,+0.2%,51,-0.0%,51,+0.2%
Larry Nance Jr.,31.8,ATL,Big,463,26,-1.8%,6,-5.0%,36,-0.9%,63,+0.4%,40,-0.6%,93,+2.1%,86,+3.5%,94,+5.6%
Georges Niang,31.4,CLE,Forward,1005,20,-2.5%,42,-0.9%,37,-0.9%,14,-1.6%,20,-2.6%,95,+2.5%,63,+0.9%,84,+3.4%
Georges Niang,31.4,ATL,Forward,640,72,+0.9%,10,-4.0%,56,+0.4%,77,+1.0%,67,+1.4%,39,-0.5%,82,+3.1%,77,+2.6%
Jusuf Nurkic,30.2,PHX,Big,591,48,-0.4%,69,+1.3%,8,-3.8%,33,-0.8%,9,-4.6%,2,-3.1%,98,+6.4%,83,+3.3%
Jusuf Nurkic,30.2,CHA,Big,465,36,-1.0%,29,-1.9%,19,-2.4%,62,+0.3%,23,-2.1%,35,-0.6%,93,+4.6%,87,+4.1%
Kelly Olynyk,33.5,TOR,Big,377,80,+1.6%,58,+0.6%,7,-4.0%,61,+0.3%,13,-3.7%,70,+0.8%,77,+2.4%,82,+3.2%
Kelly Olynyk,33.5,NOP,Big,507,69,+0.8%,98,+7.0%,29,-1.4%,80,+1.2%,47,-0.2%,1,-3.6%,15,-3.1%,2,-6.8%
Kelly Oubre,28.9,PHI,Forward,2065,64,+0.6%,84,+2.7%,54,+0.2%,40,-0.5%,45,-0.3%,25,-1.0%,31,-1.4%,24,-2.4%
Chris Paul,39.5,SAS,Point,2291,93,+3.3%,3,-6.1%,24,-2.0%,88,+1.8%,46,-0.3%,84,+1.5%,94,+4.9%,96,+6.4%
Cameron Payne,30.2,NYK,Combo,1037,54,-0.1%,57,+0.5%,24,-2.0%,6,-2.2%,11,-4.2%,15,-1.4%,94,+5.1%,86,+3.7%
Elfrid Payton,30.7,NOP,Combo,359,90,+2.8%,47,-0.3%,87,+3.2%,29,-0.8%,75,+2.3%,96,+2.7%,6,-4.7%,27,-2.1%
Elfrid Payton,30.7,CHA,Point,104,20,-2.6%,1,-8.4%,99,+8.4%,75,+0.9%,99,+9.4%,5,-2.4%,69,+1.4%,37,-0.9%
Mason Plumlee,34.7,PHX,Big,1255,85,+2.1%,54,+0.3%,57,+0.4%,29,-0.8%,43,-0.4%,85,+1.5%,32,-1.4%,51,+0.1%
Jakob Poeltl,29.0,TOR,Big,1685,95,+3.8%,66,+1.1%,89,+3.5%,74,+0.9%,90,+4.4%,12,-1.6%,10,-3.8%,6,-5.5%
Bobby Portis,29.7,MIL,Big,1237,40,-0.8%,3,-6.1%,62,+0.9%,94,+2.6%,86,+3.6%,64,+0.5%,74,+2.0%,76,+2.5%
Kristaps Porzingis,29.3,BOS,Big,1208,43,-0.7%,60,+0.7%,87,+3.2%,56,+0.1%,84,+3.3%,28,-0.9%,15,-3.1%,12,-4.0%
Dwight Powell,33.3,DAL,Big,467,25,-1.9%,28,-2.0%,61,+0.9%,82,+1.4%,73,+2.2%,92,+2.0%,23,-2.2%,47,-0.2%
Norman Powell,31.4,LAC,Wing,1956,88,+2.4%,93,+4.3%,44,-0.4%,27,-0.9%,32,-1.3%,31,-0.8%,22,-2.2%,20,-3.0%
Taurean Prince,30.6,MIL,Wing,2161,56,+0.1%,91,+3.9%,35,-1.0%,26,-1.0%,25,-2.0%,82,+1.3%,14,-3.3%,28,-1.9%
Julius Randle,29.9,MIN,Big,2222,76,+1.2%,66,+1.0%,34,-1.1%,71,+0.8%,46,-0.3%,79,+1.2%,25,-2.0%,40,-0.8%
Josh Richardson,31.1,MIA,Combo,139,37,-1.0%,29,-1.9%,21,-2.1%,95,+3.0%,60,+0.8%,23,-1.1%,76,+2.2%,62,+1.1%
Terry Rozier,30.6,MIA,Point,1630,8,-4.2%,30,-1.9%,68,+1.4%,66,+0.5%,70,+1.9%,48,-0.0%,51,+0.0%,49,-0.0%
D'Angelo Russell,28.7,LAL,Point,755,86,+2.2%,78,+2.1%,21,-2.2%,22,-1.2%,15,-3.4%,24,-1.1%,76,+2.3%,65,+1.2%
D'Angelo Russell,28.7,BKN,Point,716,44,-0.6%,48,-0.2%,30,-1.4%,81,+1.3%,48,-0.1%,67,+0.7%,46,-0.3%,54,+0.3%
Domantas Sabonis,28.5,SAC,Big,2427,82,+1.9%,96,+5.5%,8,-3.8%,72,+0.8%,17,-3.0%,55,+0.2%,18,-2.7%,22,-2.5%
Dario Saric,30.6,DEN,Big,198,1,-10.3%,33,-1.7%,3,-5.6%,31,-0.8%,3,-6.4%,87,+1.7%,98,+6.5%,98,+8.1%
Dennis Schroder,31.1,BKN,Combo,772,90,+2.8%,63,+0.9%,27,-1.7%,48,-0.2%,26,-1.9%,7,-2.2%,83,+3.2%,60,+1.0%
Dennis Schroder,31.1,GSW,Combo,629,5,-5.3%,20,-2.6%,89,+3.6%,75,+1.0%,91,+4.5%,24,-1.0%,37,-0.9%,28,-2.0%
Dennis Schroder,31.1,DET,Point,695,25,-2.0%,6,-4.9%,67,+1.3%,90,+1.9%,84,+3.3%,81,+1.3%,55,+0.3%,67,+1.6%
Pascal Siakam,30.6,IND,Big,2547,65,+0.6%,18,-2.8%,72,+1.7%,89,+1.9%,86,+3.6%,17,-1.3%,58,+0.5%,39,-0.8%
Ben Simmons,28.3,BKN,Point,820,97,+4.2%,42,-0.9%,73,+1.7%,41,-0.5%,65,+1.3%,75,+1.0%,31,-1.4%,44,-0.3%
Ben Simmons,28.3,LAC,Point,289,45,-0.5%,11,-3.7%,9,-3.7%,96,+3.1%,40,-0.6%,95,+2.6%,71,+1.7%,89,+4.3%
Marcus Smart,30.7,MEM,Combo,397,46,-0.5%,17,-2.9%,81,+2.4%,33,-0.7%,68,+1.7%,90,+1.9%,39,-0.7%,64,+1.2%
Marcus Smart,30.7,WAS,Combo,280,17,-2.8%,34,-1.6%,95,+4.9%,14,-1.6%,84,+3.3%,96,+2.6%,8,-4.3%,29,-1.7%
Garrett Temple,38.5,TOR,Combo,180,82,+1.8%,50,-0.0%,51,+0.1%,42,-0.4%,44,-0.4%,29,-0.9%,67,+1.3%,55,+0.4%
Klay Thompson,34.7,DAL,Forward,1960,50,-0.3%,12,-3.6%,19,-2.3%,85,+1.6%,39,-0.7%,57,+0.2%,91,+4.1%,89,+4.3%
Tristan Thompson,33.6,CLE,Big,192,1,-8.3%,10,-4.0%,84,+3.0%,11,-1.7%,64,+1.2%,32,-0.7%,86,+3.5%,78,+2.8%
Karl-Anthony Towns,29.0,NYK,Big,2511,94,+3.5%,98,+7.0%,30,-1.4%,8,-1.9%,15,-3.3%,7,-2.1%,28,-1.6%,14,-3.7%
Myles Turner,28.6,IND,Big,2173,86,+2.2%,22,-2.5%,22,-2.1%,85,+1.6%,42,-0.5%,9,-1.9%,94,+4.9%,80,+3.0%
Jonas Valanciunas,32.5,WAS,Big,982,77,+1.3%,59,+0.7%,90,+3.8%,95,+2.8%,97,+6.7%,6,-2.2%,5,-5.2%,1,-7.3%
Jonas Valanciunas,32.5,SAC,Big,531,62,+0.4%,13,-3.5%,97,+5.8%,97,+3.9%,99,+9.7%,12,-1.6%,7,-4.6%,3,-6.2%
Fred VanVleet,30.7,HOU,Point,2122,30,-1.4%,54,+0.3%,23,-2.0%,69,+0.7%,32,-1.3%,58,+0.3%,61,+0.8%,61,+1.0%
Nikola Vucevic,34.0,CHI,Big,2277,95,+3.7%,19,-2.8%,81,+2.4%,93,+2.5%,93,+4.9%,54,+0.1%,22,-2.3%,26,-2.1%
Russell Westbrook,36.0,DEN,Point,2081,39,-0.9%,92,+4.1%,51,+0.0%,40,-0.5%,43,-0.5%,71,+0.9%,7,-4.5%,15,-3.6%
Andrew Wiggins,29.7,GSW,Forward,1295,44,-0.7%,61,+0.7%,73,+1.8%,55,+0.0%,70,+1.8%,31,-0.7%,26,-1.8%,22,-2.6%
Andrew Wiggins,29.7,MIA,Wing,546,33,-1.2%,30,-1.9%,30,-1.4%,92,+2.2%,59,+0.8%,61,+0.4%,59,+0.6%,61,+1.0%
Delon Wright,32.5,MIL,Combo,358,15,-3.2%,11,-3.9%,77,+2.1%,49,-0.2%,71,+2.0%,84,+1.4%,57,+0.5%,71,+1.9%
Delon Wright,32.5,NYK,Point,202,78,+1.4%,93,+4.2%,46,-0.2%,10,-1.8%,25,-2.0%,79,+1.2%,12,-3.4%,25,-2.2%
Ivica Zubac,27.6,LAC,Big,2622,98,+5.1%,68,+1.3%,99,+8.1%,4,-2.6%,95,+5.5%,10,-1.8%,6,-4.9%,2,-6.7%
Gary Payton II,31.9,GSW,Wing,920,94,+3.6%,94,+4.5%,12,-3.1%,17,-1.5%,9,-4.6%,83,+1.4%,32,-1.4%,49,+0.0%
Chris Boucher,31.8,TOR,Big,842,78,+1.4%,45,-0.7%,34,-1.0%,52,-0.1%,34,-1.1%,95,+2.6%,38,-0.8%,70,+1.8%
Torrey Craig,33.9,CHI,Forward,106,5,-5.3%,13,-3.5%,31,-1.4%,99,+4.7%,85,+3.4%,72,+0.9%,38,-0.8%,50,+0.1%
Torrey Craig,33.9,BOS,Wing,180,1,-8.4%,67,+1.1%,27,-1.7%,44,-0.4%,24,-2.1%,81,+1.3%,47,-0.3%,61,+1.0%
Monte Morris,29.3,PHX,Point,501,16,-2.9%,69,+1.4%,50,-0.0%,92,+2.2%,73,+2.2%,3,-2.7%,38,-0.9%,15,-3.6%
Lonzo Ball,27.0,CHI,Wing,776,68,+0.7%,2,-6.9%,46,-0.2%,78,+1.1%,60,+0.8%,91,+1.9%,92,+4.2%,95,+6.1%
Kyle Kuzma,29.3,WAS,Forward,886,5,-5.0%,46,-0.4%,80,+2.4%,36,-0.7%,68,+1.7%,86,+1.6%,16,-2.9%,33,-1.4%
Kyle Kuzma,29.3,MIL,Forward,1047,27,-1.8%,48,-0.2%,56,+0.4%,76,+1.0%,66,+1.4%,35,-0.6%,40,-0.6%,34,-1.2%
Alex Caruso,30.7,OKC,Forward,1029,50,-0.3%,91,+3.8%,16,-2.7%,9,-1.9%,9,-4.6%,50,+0.0%,61,+0.8%,59,+0.8%
Thomas Bryant,27.3,MIA,Big,103,55,-0.1%,77,+2.1%,52,+0.1%,64,+0.4%,57,+0.5%,6,-2.2%,45,-0.4%,22,-2.6%
Thomas Bryant,27.3,IND,Big,814,17,-2.9%,68,+1.3%,82,+2.6%,47,-0.2%,76,+2.4%,94,+2.3%,2,-6.0%,14,-3.7%
Josh Hart,29.7,NYK,Wing,2891,70,+0.8%,87,+3.1%,52,+0.1%,52,-0.0%,52,+0.1%,27,-0.9%,22,-2.2%,18,-3.1%
OG Anunoby,27.3,NYK,Forward,2701,63,+0.5%,75,+2.0%,38,-0.8%,29,-0.9%,28,-1.6%,48,-0.0%,46,-0.3%,45,-0.3%
Bam Adebayo,27.3,MIA,Big,2666,42,-0.7%,2,-7.2%,91,+3.9%,90,+2.1%,95,+6.0%,63,+0.4%,60,+0.8%,64,+1.2%
John Collins,27.1,UTA,Big,1218,93,+3.2%,91,+3.9%,35,-1.0%,72,+0.8%,48,-0.1%,6,-2.3%,30,-1.5%,14,-3.7%
Dillon Brooks,28.8,HOU,Forward,2386,32,-1.3%,61,+0.7%,28,-1.6%,83,+1.5%,49,-0.1%,22,-1.1%,57,+0.5%,41,-0.6%
Jonathan Isaac,27.1,ORL,Forward,1082,17,-2.9%,49,-0.1%,52,+0.1%,13,-1.7%,29,-1.5%,98,+3.2%,28,-1.6%,68,+1.6%
Jayson Tatum,26.7,BOS,Forward,2622,58,+0.1%,61,+0.8%,9,-3.5%,51,-0.1%,14,-3.6%,95,+2.4%,57,+0.5%,79,+2.8%
Guerschon Yabusele,28.9,PHI,Big,1867,97,+4.2%,65,+1.0%,10,-3.4%,8,-2.0%,6,-5.3%,19,-1.2%,96,+5.5%,89,+4.3%
Daniel Theis,32.6,NOP,Big,612,27,-1.8%,10,-4.0%,34,-1.1%,72,+0.8%,46,-0.2%,63,+0.5%,89,+3.7%,89,+4.2%
Malik Monk,26.7,SAC,Wing,2053,68,+0.7%,94,+4.5%,34,-1.1%,12,-1.7%,18,-2.8%,28,-0.9%,38,-0.8%,30,-1.7%
Maxi Kleber,32.8,DAL,Big,636,37,-1.0%,65,+1.0%,13,-3.1%,77,+1.0%,24,-2.0%,43,-0.2%,67,+1.3%,61,+1.1%
Bogdan Bogdanovic,32.2,ATL,Wing,597,6,-4.5%,65,+1.0%,19,-2.4%,71,+0.8%,28,-1.6%,16,-1.3%,74,+2.0%,57,+0.6%
Bogdan Bogdanovic,32.2,LAC,Wing,735,59,+0.2%,34,-1.6%,37,-0.9%,47,-0.2%,33,-1.2%,89,+1.8%,63,+0.9%,78,+2.7%
