Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Festus Ezeli,26.0,GSW,Big,187,4,+10.6%,2,+17.4%,95,-13.9%,36,+2.8%,78,-4.7%,14,+17.0%,6,+16.2%,3,+16.0%
Jordan Farmar,28.9,MEM,Point,100,60,-0.9%,59,-2.1%,3,+16.8%,67,-3.0%,16,+6.6%,53,-0.4%,94,-14.2%,88,-7.8%
Raymond Felton,31.3,DAL,Combo,160,100,-19.3%,14,+7.2%,99,-21.4%,100,-18.3%,100,-21.9%,69,-6.7%,100,-32.1%,99,-23.7%
Randy Foye,32.1,OKC,Combo,148,34,+1.4%,18,+6.7%,80,-5.6%,97,-13.8%,93,-9.4%,44,+3.3%,15,+9.0%,14,+7.6%
Channing Frye,32.5,CLE,Big,227,82,-4.1%,39,+1.7%,70,-3.8%,84,-8.8%,82,-5.6%,83,-15.1%,53,+0.3%,66,-2.9%
Paul George,25.5,IND,Forward,274,88,-5.6%,86,-9.2%,75,-4.6%,77,-6.0%,80,-5.2%,6,+23.7%,91,-10.3%,51,-0.3%
Manu Ginobili,38.3,SAS,Wing,190,81,-3.7%,75,-6.0%,47,+0.5%,62,-2.2%,68,-1.6%,16,+16.7%,85,-9.3%,55,-0.9%
Danny Green,28.4,SAS,Wing,263,48,+0.2%,45,+0.7%,56,-0.5%,31,+4.5%,33,+3.0%,98,-34.1%,24,+6.4%,79,-5.5%
Draymond Green,25.7,GSW,Big,876,92,-6.7%,84,-8.7%,90,-10.6%,76,-5.8%,92,-8.5%,25,+10.3%,74,-5.2%,57,-1.1%
Jeff Green,29.2,LAC,Forward,154,14,+4.9%,11,+7.8%,72,-4.0%,43,+2.0%,64,-0.8%,35,+6.3%,20,+7.9%,14,+7.6%
Blake Griffin,26.6,LAC,Big,126,79,-3.5%,96,-13.5%,7,+12.8%,42,+2.1%,13,+7.0%,74,-10.0%,69,-4.7%,81,-6.0%
James Harden,26.2,HOU,Combo,192,2,+14.1%,8,+9.7%,22,+5.9%,33,+3.6%,36,+2.3%,59,-3.1%,3,+19.5%,7,+12.3%
Maurice Harkless,22.5,POR,Forward,270,85,-4.6%,51,-0.2%,59,-1.1%,64,-2.5%,69,-1.8%,47,+2.9%,84,-8.8%,82,-6.2%
Devin Harris,32.7,DAL,Wing,117,38,+1.0%,40,+1.6%,14,+8.6%,92,-11.8%,62,-0.2%,79,-13.3%,17,+8.4%,42,+2.3%
Tobias Harris,23.3,DET,Big,156,97,-9.3%,92,-12.1%,98,-17.9%,83,-8.1%,98,-13.9%,70,-6.8%,57,-1.0%,64,-2.5%
Gerald Henderson,27.9,POR,Wing,233,57,-0.4%,10,+8.0%,42,+1.4%,88,-9.5%,76,-4.3%,58,-2.1%,39,+2.9%,44,+1.7%
George Hill,29.5,IND,Point,234,69,-2.1%,21,+5.6%,38,+1.9%,96,-12.8%,87,-6.3%,54,-0.8%,78,-6.2%,73,-3.4%
Solomon Hill,24.6,IND,Forward,195,55,-0.3%,64,-3.3%,39,+1.5%,37,+2.8%,38,+2.0%,92,-22.3%,10,+10.5%,56,-1.0%
Al Horford,29.4,ATL,Big,326,16,+4.8%,34,+2.6%,74,-4.3%,45,+1.7%,64,-0.8%,56,-1.5%,8,+11.7%,22,+6.5%
Dwight Howard,29.9,HOU,Big,176,6,+8.9%,57,-1.1%,94,-13.2%,0,+24.2%,24,+5.2%,59,-3.1%,0,+29.3%,2,+19.8%
Serge Ibaka,26.1,OKC,Big,599,76,-3.2%,80,-7.6%,45,+0.9%,46,+1.6%,46,+1.3%,36,+5.9%,75,-5.7%,67,-2.9%
Andre Iguodala,31.8,GSW,Forward,765,13,+5.4%,16,+6.8%,24,+5.4%,16,+9.9%,10,+7.6%,49,+2.1%,54,+0.2%,48,+0.7%
Kyrie Irving,23.6,CLE,Combo,771,12,+6.4%,22,+5.3%,13,+10.6%,53,-0.0%,21,+5.5%,31,+7.5%,43,+1.9%,38,+2.7%
Reggie Jackson,25.5,DET,Point,147,77,-3.3%,92,-11.9%,84,-6.7%,15,+10.0%,53,+0.6%,71,-7.6%,59,-1.1%,71,-3.3%
LeBron James,30.8,CLE,Forward,819,95,-8.6%,67,-4.0%,96,-14.1%,87,-9.1%,97,-12.3%,64,-4.6%,80,-6.6%,81,-5.9%
Al Jefferson,30.8,CHA,Big,168,1,+14.2%,17,+6.8%,21,+6.0%,6,+13.0%,7,+8.6%,3,+29.1%,3,+21.1%,1,+23.5%
Richard Jefferson,35.4,CLE,Forward,338,25,+2.6%,47,+0.2%,58,-0.8%,29,+4.6%,42,+1.6%,31,+7.0%,41,+2.7%,33,+3.7%
Jonas Jerebko,28.7,BOS,Forward,162,53,-0.2%,83,-8.6%,6,+13.8%,58,-1.6%,17,+6.5%,61,-3.3%,31,+4.1%,43,+2.0%
Amir Johnson,28.5,BOS,Big,133,58,-0.5%,28,+3.7%,88,-9.3%,90,-9.9%,95,-10.2%,78,-12.4%,26,+5.3%,46,+1.3%
Joe Johnson,34.3,MIA,Wing,489,51,-0.0%,27,+3.9%,37,+2.1%,61,-2.1%,63,-0.2%,91,-20.6%,55,-0.0%,78,-3.9%
DeAndre Jordan,27.3,LAC,Big,197,71,-2.1%,93,-12.1%,11,+10.8%,81,-7.0%,44,+1.4%,57,-1.9%,25,+5.8%,35,+3.6%
Cory Joseph,24.2,TOR,Combo,437,36,+1.1%,31,+2.8%,53,-0.4%,21,+7.0%,31,+3.4%,58,-2.2%,63,-2.7%,64,-2.5%
Frank Kaminsky,22.6,CHA,Big,184,69,-1.9%,71,-4.9%,93,-13.2%,31,+4.3%,83,-5.7%,40,+4.4%,9,+10.6%,17,+7.2%
Enes Kanter,23.4,OKC,Big,296,68,-1.8%,26,+4.3%,51,-0.0%,94,-12.5%,86,-6.2%,75,-11.4%,36,+3.3%,52,-0.3%
Kyle Korver,34.6,ATL,Wing,315,89,-5.7%,65,-3.5%,97,-15.4%,80,-6.7%,94,-10.2%,65,-4.7%,61,-2.0%,69,-3.2%
Courtney Lee,30.1,CHA,Wing,256,32,+1.6%,33,+2.6%,26,+4.2%,42,+2.6%,31,+3.2%,30,+7.5%,45,+1.6%,32,+3.9%
Kawhi Leonard,24.3,SAS,Wing,337,24,+2.7%,81,-7.7%,43,+1.2%,13,+10.5%,15,+6.9%,42,+4.0%,16,+8.5%,20,+6.9%
Damian Lillard,25.3,POR,Point,436,11,+6.5%,74,-5.2%,32,+3.4%,12,+10.6%,14,+7.0%,13,+17.6%,29,+4.6%,19,+7.0%
Jeremy Lin,27.2,CHA,Combo,188,99,-13.0%,69,-4.3%,31,+3.7%,99,-16.1%,81,-5.4%,99,-44.8%,97,-20.4%,100,-30.3%
Shaun Livingston,30.1,GSW,Combo,507,80,-3.7%,63,-2.5%,68,-3.5%,79,-6.1%,79,-5.0%,68,-5.4%,58,-1.1%,63,-2.3%
Kevin Love,27.1,CLE,Big,611,44,+0.5%,44,+0.9%,40,+1.5%,50,+1.0%,45,+1.3%,69,-6.2%,52,+0.3%,58,-1.1%
Kyle Lowry,29.6,TOR,Point,765,86,-4.8%,25,+4.5%,66,-3.2%,97,-13.3%,91,-8.4%,52,+0.3%,88,-9.9%,87,-7.3%
Ian Mahinmi,29.0,IND,Big,171,81,-3.9%,58,-1.7%,15,+6.8%,95,-12.6%,73,-3.7%,14,+17.4%,95,-14.2%,70,-3.3%
Wesley Matthews,29.0,DAL,Wing,173,8,+7.9%,73,-5.0%,20,+6.1%,3,+16.3%,6,+9.0%,5,+25.0%,42,+1.9%,10,+9.0%
CJ McCollum,24.1,POR,Combo,441,87,-5.4%,86,-9.2%,81,-5.7%,18,+9.6%,30,+3.5%,88,-17.9%,90,-10.3%,92,-11.1%
Josh McRoberts,28.7,MIA,Big,121,49,+0.2%,82,-8.2%,30,+3.8%,9,+11.6%,9,+7.7%,27,+9.5%,67,-3.8%,58,-1.4%
Patty Mills,27.2,SAS,Combo,160,64,-1.3%,6,+11.0%,17,+6.7%,63,-2.4%,53,+0.6%,23,+12.5%,99,-24.5%,94,-12.5%
Paul Millsap,30.7,ATL,Big,364,96,-8.9%,56,-1.0%,68,-3.5%,71,-4.6%,75,-4.2%,89,-20.0%,92,-12.6%,96,-13.1%
Marcus Morris,26.2,DET,Wing,143,5,+8.9%,35,+2.6%,9,+11.3%,32,+4.1%,8,+7.7%,11,+18.5%,34,+3.6%,12,+8.3%
Dirk Nowitzki,37.4,DAL,Big,169,92,-7.9%,79,-7.3%,67,-3.4%,74,-5.4%,67,-1.6%,96,-25.7%,35,+3.4%,91,-9.0%
Zaza Pachulia,31.7,DAL,Big,106,45,+0.3%,9,+8.4%,27,+4.0%,4,+14.7%,11,+7.4%,15,+16.9%,98,-21.7%,84,-6.8%
Tony Parker,33.5,SAS,Point,263,54,-0.3%,97,-15.2%,78,-5.4%,25,+6.1%,40,+1.9%,76,-12.1%,2,+21.8%,9,+10.9%
Patrick Patterson,26.6,TOR,Big,582,33,+1.5%,53,-0.3%,44,+1.1%,17,+9.9%,19,+5.6%,81,-14.0%,47,+1.3%,75,-3.7%
Chris Paul,30.5,LAC,Point,124,91,-6.3%,98,-15.6%,7,+12.8%,41,+2.6%,12,+7.3%,93,-23.2%,81,-6.9%,92,-10.8%
Mason Plumlee,25.7,POR,Big,303,61,-1.0%,77,-7.2%,35,+3.0%,19,+7.2%,25,+5.2%,32,+6.7%,79,-6.4%,72,-3.3%
Norman Powell,22.4,TOR,Wing,173,52,-0.1%,94,-12.2%,12,+10.8%,22,+6.4%,8,+8.5%,72,-7.9%,18,+8.4%,41,+2.4%
Zach Randolph,34.3,MEM,Big,119,56,-0.3%,19,+6.6%,2,+22.5%,25,+5.7%,2,+13.3%,77,-12.1%,97,-16.0%,95,-12.7%
JJ Redick,31.4,LAC,Wing,166,7,+8.0%,89,-10.6%,0,+25.5%,34,+3.5%,1,+13.4%,1,+42.9%,37,+3.0%,6,+12.5%
Josh Richardson,22.1,MIA,Combo,378,29,+2.2%,55,-1.0%,29,+3.9%,64,-2.5%,51,+0.8%,28,+8.7%,30,+4.6%,24,+5.2%
Austin Rivers,23.2,LAC,Combo,139,15,+4.8%,7,+10.9%,91,-10.8%,69,-3.9%,88,-7.2%,9,+20.0%,14,+9.0%,8,+11.7%
Andre Roberson,23.9,OKC,Wing,464,35,+1.3%,69,-4.4%,64,-3.0%,36,+2.8%,59,-0.1%,22,+12.6%,32,+4.1%,23,+6.2%
Terrence Ross,24.7,TOR,Wing,313,25,+2.5%,36,+2.0%,63,-2.6%,28,+4.7%,48,+1.1%,17,+15.6%,51,+0.5%,25,+5.2%
Dennis Schroder,22.1,ATL,Point,186,83,-4.2%,68,-4.3%,50,+0.1%,59,-1.7%,66,-1.1%,39,+4.5%,70,-4.8%,65,-2.6%
Luis Scola,35.5,TOR,Big,131,59,-0.9%,42,+1.3%,92,-11.3%,92,-11.3%,97,-11.0%,19,+14.8%,38,+3.0%,21,+6.7%
Mike Scott,27.3,ATL,Big,153,23,+3.1%,23,+5.0%,75,-4.8%,69,-3.6%,74,-4.0%,8,+20.7%,56,-1.0%,29,+4.7%
Thabo Sefolosha,31.5,ATL,Wing,200,47,+0.2%,91,-11.7%,8,+12.8%,10,+11.5%,3,+12.0%,20,+13.9%,65,-3.6%,39,+2.5%
Iman Shumpert,25.3,CLE,Wing,347,47,+0.2%,53,-0.8%,73,-4.1%,30,+4.5%,55,+0.6%,51,+1.6%,40,+2.8%,40,+2.5%
Marcus Smart,21.7,BOS,Wing,191,62,-1.1%,47,+0.2%,57,-0.7%,24,+6.1%,23,+5.3%,90,-20.0%,58,-1.1%,80,-5.7%
JR Smith,30.1,CLE,Wing,729,30,+1.9%,41,+1.4%,77,-5.1%,75,-5.7%,84,-5.8%,42,+4.0%,33,+3.9%,31,+3.9%
Marreese Speights,28.2,GSW,Big,163,28,+2.3%,8,+9.2%,14,+8.4%,56,-1.1%,28,+4.0%,86,-16.0%,48,+1.1%,76,-3.9%
Rodney Stuckey,29.5,IND,Wing,123,84,-4.4%,43,+0.9%,86,-6.9%,58,-1.7%,75,-4.2%,84,-15.5%,60,-1.8%,85,-6.9%
Jeff Teague,27.4,ATL,Point,278,17,+4.8%,14,+7.0%,25,+4.6%,39,+2.7%,29,+3.6%,73,-8.8%,27,+4.8%,47,+1.1%
Jason Terry,38.1,HOU,Wing,119,3,+12.5%,4,+13.9%,69,-3.6%,3,+20.4%,4,+9.4%,46,+3.0%,4,+17.6%,5,+12.6%
Isaiah Thomas,26.7,BOS,Point,219,31,+1.8%,30,+3.0%,97,-17.4%,57,-1.3%,96,-10.8%,85,-15.8%,8,+12.1%,13,+7.7%
Klay Thompson,25.7,GSW,Wing,847,50,-0.0%,76,-6.1%,41,+1.5%,55,-1.1%,58,+0.3%,34,+6.4%,36,+3.0%,31,+3.9%
Tristan Thompson,24.6,CLE,Big,620,67,-1.7%,64,-3.3%,23,+5.8%,51,+0.6%,34,+3.0%,50,+1.6%,71,-4.9%,74,-3.5%
Evan Turner,27.0,BOS,Wing,214,70,-2.1%,100,-25.7%,48,+0.1%,8,+11.8%,19,+6.1%,41,+4.2%,7,+15.5%,8,+11.9%
Myles Turner,19.6,IND,Big,197,18,+4.2%,37,+1.8%,89,-10.5%,11,+11.2%,47,+1.3%,48,+2.8%,14,+9.4%,15,+7.5%
Jonas Valanciunas,23.5,TOR,Big,314,63,-1.1%,61,-2.4%,47,+0.5%,72,-4.7%,70,-2.2%,63,-3.9%,13,+9.5%,25,+5.1%
Dwyane Wade,33.8,MIA,Combo,471,22,+3.2%,78,-7.3%,64,-2.7%,20,+7.1%,42,+1.9%,3,+33.8%,19,+8.4%,4,+12.7%
Dion Waiters,23.9,OKC,Wing,463,66,-1.7%,50,+0.0%,19,+6.1%,70,-4.3%,50,+0.9%,80,-13.7%,73,-5.0%,86,-7.2%
Kemba Walker,25.5,CHA,Point,259,0,+14.7%,25,+4.5%,76,-5.1%,2,+21.0%,22,+5.4%,0,+52.4%,1,+23.8%,0,+35.2%
David West,35.2,SAS,Big,157,9,+7.3%,3,+14.2%,5,+14.7%,40,+2.7%,14,+7.0%,7,+21.8%,92,-12.0%,54,-0.9%
Russell Westbrook,27.0,OKC,Point,672,40,+0.9%,70,-4.6%,16,+6.7%,26,+5.7%,18,+6.2%,10,+19.0%,89,-10.1%,60,-2.0%
Hassan Whiteside,26.4,MIA,Big,290,64,-1.3%,58,-1.2%,61,-1.8%,35,+2.8%,52,+0.7%,46,+3.0%,75,-5.5%,77,-3.9%
Marvin Williams,29.4,CHA,Forward,226,19,+4.1%,31,+2.8%,85,-6.9%,19,+8.6%,36,+2.3%,24,+10.4%,28,+4.7%,19,+7.0%
Justise Winslow,19.6,MIA,Forward,321,42,+0.7%,49,+0.1%,36,+2.9%,66,-3.0%,61,-0.2%,37,+5.7%,64,-3.4%,59,-1.7%
Cody Zeller,23.1,CHA,Big,136,98,-10.7%,90,-10.9%,58,-0.7%,93,-12.5%,85,-5.8%,94,-25.5%,87,-9.5%,97,-15.0%
