Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Devean George,27.2,LAL,Wing,302,0,75.0%,0,0.0%,0,0.0%,0,0.0%
Eddie Gill,26.2,IND,Combo,941,95,88.2%,0,0.0%,0,0.0%,0,0.0%
Kendall Gill,36.4,MIL,Wing,271,0,88.9%,0,0.0%,0,0.0%,0,0.0%
Manu Ginobili,27.3,SAS,Wing,2187,51,80.1%,0,0.0%,97,0.0%,0,0.0%
Gordan Giricek,27.4,UTA,Wing,1599,63,81.8%,0,0.0%,0,0.0%,0,0.0%
Anthony Goldwire,33.2,MIL,Point,430,0,88.2%,0,0.0%,0,0.0%,0,0.0%
Drew Gooden,23.1,CLE,Big,2507,87,80.8%,0,0.0%,86,0.0%,0,0.0%
Ben Gordon,21.6,CHI,Wing,1979,92,86.2%,0,0.0%,0,0.0%,0,0.0%
Brian Grant,32.7,LAL,Big,1133,63,73.1%,0,0.0%,0,0.0%,0,0.0%
Willie Green,23.3,PHI,Combo,1015,26,76.5%,0,0.0%,0,0.0%,0,0.0%
Adrian Griffin,30.3,CHI,Wing,619,37,76.2%,0,0.0%,0,0.0%,0,0.0%
Eddie Griffin,22.4,MIN,Big,1456,61,73.0%,0,0.0%,0,0.0%,0,0.0%
Tom Gugliotta,34.9,ATL,Big,746,93,82.9%,0,0.0%,0,0.0%,0,0.0%
Tom Gugliotta,34.9,BOS,Big,189,0,66.7%,0,0.0%,0,0.0%,0,0.0%
Darvin Ham,31.3,DET,Forward,218,0,47.8%,0,0.0%,0,0.0%,0,0.0%
Richard Hamilton,26.7,DET,Wing,2928,89,85.8%,0,0.0%,0,0.0%,0,0.0%
Zendon Hamilton,29.5,MIL,Big,136,32,63.2%,0,0.0%,0,0.0%,0,0.0%
Ben Handlogten,31.0,UTA,Big,266,0,58.3%,0,0.0%,0,0.0%,0,0.0%
Anfernee Hardaway,33.3,NYK,Wing,883,23,73.9%,0,0.0%,0,0.0%,0,0.0%
Matt Harpring,28.4,UTA,Wing,2543,42,77.4%,0,0.0%,0,0.0%,0,0.0%
Al Harrington,24.7,ATL,Forward,2533,17,67.2%,0,0.0%,0,0.0%,0,0.0%
Junior Harrington,24.1,NOP,Combo,520,74,81.8%,0,0.0%,0,0.0%,0,0.0%
Othella Harrington,30.8,CHI,Big,1233,54,71.3%,0,0.0%,0,0.0%,0,0.0%
Devin Harris,21.7,DAL,Combo,1095,11,73.6%,0,0.0%,0,0.0%,0,0.0%
Lucious Harris,33.9,CLE,Wing,1058,50,80.0%,0,0.0%,0,0.0%,0,0.0%
David Harrison,22.2,IND,Big,722,18,57.6%,0,0.0%,97,0.1%,0,0.0%
Jason Hart,26.5,CHA,Combo,1842,42,78.0%,0,0.0%,0,0.0%,0,0.0%
Udonis Haslem,24.4,MIA,Big,2671,82,79.1%,0,0.0%,0,0.0%,0,0.0%
Trenton Hassell,25.7,MIN,Wing,2054,46,78.6%,0,0.0%,0,0.0%,0,0.0%
Jarvis Hayes,23.2,WAS,Forward,1542,83,83.9%,0,0.0%,0,0.0%,0,0.0%
Brendan Haywood,24.9,WAS,Big,1862,27,61.4%,0,0.0%,0,0.0%,0,0.0%
Alan Henderson,31.9,DAL,Big,1127,11,53.4%,0,0.0%,0,0.0%,0,0.0%
Nene Hilario,22.1,DEN,Big,1283,41,67.0%,0,0.0%,93,0.0%,0,0.0%
Grant Hill,32.1,ORL,Wing,2334,65,82.1%,0,0.0%,0,0.0%,0,0.0%
Kirk Hinrich,23.8,CHI,Combo,2789,63,79.2%,0,0.0%,0,0.0%,0,0.0%
Fred Hoiberg,32.0,MIN,Wing,1229,94,88.0%,0,0.0%,0,0.0%,0,0.0%
Robert Horry,34.2,SAS,Big,1359,84,79.6%,0,0.0%,0,0.0%,0,0.0%
Eddie House,26.5,CHA,Combo,290,0,76.9%,0,0.0%,0,0.0%,0,0.0%
Eddie House,26.5,SAC,Combo,501,0,100.0%,0,0.0%,0,0.0%,0,0.0%
Allan Houston,33.5,NYK,Wing,529,76,83.7%,0,0.0%,0,0.0%,0,0.0%
Dwight Howard,18.9,ORL,Big,2650,44,67.6%,0,0.0%,0,0.0%,0,0.0%
Josh Howard,24.5,DAL,Forward,2429,33,73.0%,0,0.0%,0,0.0%,0,0.0%
Juwan Howard,31.7,HOU,Big,1617,94,84.3%,0,0.0%,0,0.0%,0,0.0%
Troy Hudson,28.6,MIN,Point,1731,56,77.8%,0,0.0%,0,0.0%,0,0.0%
Larry Hughes,25.8,WAS,Combo,2348,39,77.8%,0,0.0%,0,0.0%,0,0.0%
Ryan Humphrey,25.3,MEM,Big,298,4,44.1%,0,0.0%,0,0.0%,0,0.0%
Kris Humphries,19.7,UTA,Forward,800,0,41.8%,0,0.0%,0,0.0%,0,0.0%
Brandon Hunter,23.9,ORL,Big,172,0,45.8%,0,0.0%,0,0.0%,0,0.0%
Lindsey Hunter,33.9,DET,Combo,1090,50,78.6%,0,0.0%,0,0.0%,0,0.0%
Steven Hunter,23.0,PHX,Big,1011,6,47.7%,0,0.0%,0,0.0%,0,0.0%
Andre Iguodala,20.8,PHI,Wing,2654,24,74.0%,0,0.0%,0,0.0%,0,0.0%
Zydrunas Ilgauskas,29.4,CLE,Big,2598,85,79.9%,0,0.0%,0,0.0%,0,0.0%
Allen Iverson,29.4,PHI,Point,3171,74,83.5%,0,0.0%,0,0.0%,0,0.0%
Royal Ivey,22.9,ATL,Point,784,7,69.2%,0,0.0%,0,0.0%,0,0.0%
Bobby Jackson,31.6,SAC,Combo,510,84,85.7%,0,0.0%,0,0.0%,0,0.0%
Jermaine Jackson,28.4,NYK,Point,216,0,61.5%,0,0.0%,0,0.0%,0,0.0%
Jim Jackson,34.1,HOU,Wing,993,98,90.9%,0,0.0%,0,0.0%,0,0.0%
Jim Jackson,34.1,PHX,Combo,968,0,96.0%,0,0.0%,0,0.0%,0,0.0%
Marc Jackson,29.8,PHI,Big,1943,92,82.6%,0,0.0%,88,0.0%,0,0.0%
Stephen Jackson,26.6,IND,Wing,1776,69,82.7%,0,0.0%,0,0.0%,0,0.0%
Casey Jacobsen,23.6,NOP,Combo,995,58,79.0%,0,0.0%,0,0.0%,0,0.0%
Casey Jacobsen,23.6,PHX,Combo,700,37,76.9%,0,0.0%,0,0.0%,0,0.0%
Jerome James,29.0,OKC,Big,1321,58,72.3%,0,0.0%,0,0.0%,0,0.0%
LeBron James,19.8,CLE,Wing,3375,30,75.0%,0,0.0%,0,0.0%,0,0.0%
Mike James,29.4,HOU,Combo,671,26,76.5%,0,0.0%,0,0.0%,0,0.0%
Mike James,29.4,MIL,Point,1117,40,75.3%,0,0.0%,100,0.0%,0,0.0%
Antawn Jamison,28.4,WAS,Wing,2605,36,76.0%,0,0.0%,0,0.0%,0,0.0%
Marko Jaric,25.9,LAC,Combo,1649,13,73.8%,0,0.0%,0,0.0%,0,0.0%
Al Jefferson,19.8,BOS,Big,991,30,62.6%,0,0.0%,0,0.0%,0,0.0%
Richard Jefferson,24.4,BKN,Wing,1360,80,84.4%,0,0.0%,0,0.0%,0,0.0%
Jared Jeffries,22.9,WAS,Forward,1983,6,57.8%,0,0.0%,0,0.0%,0,0.0%
Anthony Johnson,30.1,IND,Point,1719,35,74.8%,0,0.0%,0,0.0%,0,0.0%
DerMarr Johnson,24.5,DEN,Wing,1154,53,80.4%,0,0.0%,0,0.0%,0,0.0%
Ervin Johnson,36.9,MIN,Big,390,0,61.9%,0,0.0%,0,0.0%,0,0.0%
Joe Johnson,23.3,PHX,Wing,3202,31,75.1%,0,0.0%,0,0.0%,0,0.0%
Dahntay Jones,23.8,MEM,Wing,572,19,69.8%,0,0.0%,0,0.0%,0,0.0%
Damon Jones,28.2,MIA,Point,2573,60,79.1%,0,0.0%,0,0.0%,0,0.0%
Eddie Jones,33.0,MIA,Wing,2829,55,80.6%,0,0.0%,0,0.0%,0,0.0%
Fred Jones,25.6,IND,Wing,2225,82,85.1%,0,0.0%,0,0.0%,0,0.0%
James Jones,24.1,IND,Forward,1251,94,87.9%,0,0.0%,0,0.0%,0,0.0%
Jumaine Jones,25.7,LAL,Forward,1810,28,71.8%,0,0.0%,0,0.0%,0,0.0%
Mark Jones,29.4,ORL,Wing,101,0,50.0%,0,0.0%,0,0.0%,0,0.0%
Chris Kaman,22.5,LAC,Big,1626,38,66.1%,0,0.0%,0,0.0%,0,0.0%
Jason Kapono,23.7,CHA,Wing,1435,59,81.5%,0,0.0%,0,0.0%,0,0.0%
Mario Kasun,24.6,ORL,Big,294,13,54.5%,0,0.0%,0,0.0%,0,0.0%
Viktor Khryapa,22.2,POR,Forward,502,3,53.8%,0,0.0%,0,0.0%,0,0.0%
Jason Kidd,31.6,BKN,Point,2446,23,73.9%,0,0.0%,0,0.0%,0,0.0%
Andrei Kirilenko,23.7,UTA,Forward,1336,56,78.3%,0,0.0%,0,0.0%,0,0.0%
Kerry Kittles,30.4,LAC,Combo,242,0,60.0%,0,0.0%,0,0.0%,0,0.0%
Brevin Knight,29.0,CHA,Point,1932,84,85.0%,0,0.0%,0,0.0%,0,0.0%
Kyle Korver,23.6,PHI,Wing,2647,85,85.4%,0,0.0%,0,0.0%,0,0.0%
Nenad Krstic,21.3,BKN,Big,1954,64,73.1%,0,0.0%,89,0.0%,0,0.0%
Toni Kukoc,36.1,MIL,Forward,1045,31,72.9%,0,0.0%,0,0.0%,0,0.0%
Raef LaFrentz,28.4,BOS,Big,2196,90,81.5%,0,0.0%,0,0.0%,0,0.0%
Christian Laettner,35.2,MIA,Big,722,71,75.4%,0,0.0%,0,0.0%,0,0.0%
Maciej Lampe,19.7,NOP,Big,225,0,70.0%,0,0.0%,0,0.0%,0,0.0%
Rashard Lewis,25.2,OKC,Forward,2694,44,77.7%,0,0.0%,93,0.0%,0,0.0%
Randy Livingston,29.6,UTA,Combo,198,0,88.2%,0,0.0%,0,0.0%,0,0.0%
Shaun Livingston,19.1,LAC,Combo,805,18,74.6%,0,0.0%,0,0.0%,0,0.0%
Raul Lopez,24.5,UTA,Point,514,70,81.8%,0,0.0%,0,0.0%,0,0.0%
Tyronn Lue,27.5,ATL,Point,1525,91,87.1%,0,0.0%,0,0.0%,0,0.0%
Tyronn Lue,27.5,HOU,Point,477,0,77.8%,0,0.0%,0,0.0%,0,0.0%
George Lynch,34.2,NOP,Wing,920,0,73.9%,0,0.0%,0,0.0%,0,0.0%
Mark Madsen,28.8,MIN,Big,589,7,50.0%,0,0.0%,0,0.0%,0,0.0%
Corey Maggette,25.0,LAC,Wing,2440,87,85.6%,0,0.0%,0,0.0%,0,0.0%
Jamaal Magloire,26.5,NOP,Big,706,24,60.2%,0,0.0%,97,0.1%,0,0.0%
Stephon Marbury,27.7,NYK,Point,3287,72,83.4%,0,0.0%,0,0.0%,0,0.0%
Shawn Marion,26.5,PHX,Forward,3133,78,83.3%,0,0.0%,0,0.0%,0,0.0%
Sean Marks,29.2,SAS,Big,199,0,79.2%,0,0.0%,0,0.0%,0,0.0%
Donyell Marshall,31.5,TOR,Forward,1651,64,79.1%,0,0.0%,0,0.0%,0,0.0%
Darrick Martin,33.7,LAC,Point,187,0,62.5%,0,0.0%,0,0.0%,0,0.0%
Kenyon Martin,26.8,DEN,Big,2275,35,64.6%,0,0.0%,0,0.0%,0,0.0%
Kevin Martin,21.7,SAC,Wing,381,11,67.4%,0,0.0%,0,0.0%,0,0.0%
Desmond Mason,27.1,MIL,Wing,2880,52,80.2%,0,0.0%,0,0.0%,0,0.0%
Tony Massenburg,37.3,SAS,Big,579,65,74.0%,0,0.0%,0,0.0%,0,0.0%
Walter McCarty,30.7,BOS,Big,531,0,53.3%,0,0.0%,0,0.0%,0,0.0%
Walter McCarty,30.7,PHX,Big,333,0,50.0%,0,0.0%,0,0.0%,0,0.0%
Antonio McDyess,30.2,DET,Big,1774,36,65.1%,0,0.0%,0,0.0%,0,0.0%
Tracy McGrady,25.4,HOU,Wing,3185,43,77.4%,0,0.0%,0,0.0%,0,0.0%
Jeff McInnis,30.0,CLE,Combo,2638,68,81.3%,0,0.0%,0,0.0%,0,0.0%
Aaron McKie,32.1,PHI,Combo,1122,0,64.3%,0,0.0%,0,0.0%,0,0.0%
Keith McLeod,25.0,UTA,Combo,1374,34,76.7%,0,0.0%,0,0.0%,0,0.0%
Slava Medvedenko,25.6,LAL,Big,377,0,80.0%,0,0.0%,0,0.0%,0,0.0%
Ron Mercer,28.5,BKN,Forward,376,0,70.0%,0,0.0%,0,0.0%,0,0.0%
Chris Mihm,25.3,LAL,Big,1870,45,67.8%,0,0.0%,0,0.0%,0,0.0%
Darius Miles,23.1,POR,Forward,1663,8,59.5%,0,0.0%,0,0.0%,0,0.0%
Darko Milicic,19.4,DET,Big,180,0,77.8%,0,0.0%,0,0.0%,0,0.0%
Andre Miller,28.6,DEN,Combo,2824,82,84.0%,0,0.0%,0,0.0%,0,0.0%
Brad Miller,28.6,SAC,Big,2089,89,81.2%,0,0.0%,0,0.0%,0,0.0%
Mike Miller,24.7,MEM,Wing,2255,21,72.0%,0,0.0%,0,0.0%,0,0.0%
Reggie Miller,39.2,IND,Wing,2107,100,93.2%,0,0.0%,0,0.0%,0,0.0%
Yao Ming,24.1,HOU,Big,2447,79,78.2%,0,0.0%,0,0.0%,0,0.0%
Cuttino Mobley,29.2,SAC,Wing,1663,68,82.7%,0,0.0%,98,0.0%,0,0.0%
Cuttino Mobley,29.2,ORL,Wing,725,49,79.7%,0,0.0%,0,0.0%,0,0.0%
Nazr Mohammed,27.2,SAS,Big,387,23,59.6%,0,0.0%,0,0.0%,0,0.0%
Nazr Mohammed,27.2,NYK,Big,1516,52,70.8%,0,0.0%,0,0.0%,0,0.0%
Mikki Moore,29.0,LAC,Big,1143,77,77.5%,0,0.0%,0,0.0%,0,0.0%
