Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Cuttino Mobley,32.2,LAC,Wing,2687,73,81.9%,40,8.3%,74,1.6%,33,16.9%
Nazr Mohammed,30.2,DET,Big,182,2,40.7%,91,24.1%,21,1.0%,27,15.4%
Nazr Mohammed,30.2,CHA,Big,1419,32,61.7%,34,12.4%,25,1.1%,76,26.6%
Jamario Moon,27.4,TOR,Forward,2129,36,74.1%,17,6.1%,28,0.8%,77,25.0%
Mikki Moore,32.0,SAC,Big,2378,69,73.6%,60,16.3%,55,1.5%,95,36.4%
Randolph Morris,21.8,NYK,Big,173,11,48.3%,79,20.9%,11,0.8%,55,21.4%
Alonzo Mourning,37.7,MIA,Big,388,27,59.2%,94,25.0%,97,3.4%,20,13.3%
Troy Murphy,27.5,IND,Big,2088,83,79.5%,52,15.1%,20,1.0%,48,20.3%
Ronald Murray,28.3,IND,Point,510,25,76.3%,81,11.3%,45,1.4%,20,11.1%
Ronald Murray,28.3,DET,Point,280,0,55.2%,91,14.7%,9,0.7%,48,18.8%
Dikembe Mutombo,41.4,HOU,Big,607,59,71.1%,88,23.0%,27,1.1%,12,8.7%
Bostjan Nachbar,27.3,BKN,Forward,1571,68,79.7%,63,11.7%,53,1.2%,28,14.9%
Eduardo Najera,31.3,DEN,Big,1588,59,71.3%,23,10.4%,14,0.9%,66,22.5%
Steve Nash,33.7,PHX,Point,2776,94,90.6%,20,4.2%,88,2.3%,58,21.4%
Juan Carlos Navarro,27.4,MEM,Wing,2066,86,85.0%,16,5.3%,77,1.7%,34,17.1%
Jameer Nelson,25.7,ORL,Point,1957,63,82.8%,56,8.5%,47,1.5%,84,27.8%
Rasho Nesterovic,31.4,TOR,Big,1455,77,76.6%,6,5.6%,13,0.8%,82,29.6%
Ira Newble,32.8,CLE,Forward,613,0,76.0%,30,7.4%,27,0.8%,8,9.1%
Joakim Noah,22.7,CHI,Big,1459,51,68.5%,79,20.9%,51,1.4%,25,14.8%
Andres Nocioni,27.9,CHI,Wing,1999,58,80.3%,68,11.3%,71,1.5%,67,23.4%
Steve Novak,24.4,HOU,Forward,185,0,100.0%,0,0.0%,2,0.3%,98,0.0%
Dirk Nowitzki,29.4,DAL,Big,2762,97,87.9%,42,13.6%,98,3.6%,61,22.0%
Jermaine O'Neal,29.1,IND,Big,1204,73,74.2%,45,13.7%,85,2.2%,30,16.5%
Shaquille O'Neal,35.7,PHX,Big,799,15,51.9%,92,24.2%,99,3.9%,69,23.5%
Shaquille O'Neal,35.7,MIA,Big,942,12,49.4%,86,22.8%,99,4.4%,61,22.0%
Fabricio Oberto,32.6,SAS,Big,1617,30,60.7%,18,9.2%,54,1.5%,79,27.6%
Lamar Odom,28.0,LAL,Big,2908,54,69.9%,61,16.6%,37,1.3%,52,21.2%
Emeka Okafor,25.1,CHA,Big,2701,20,57.0%,72,18.7%,49,1.4%,69,23.5%
Mehmet Okur,28.4,UTA,Big,2378,85,80.3%,27,11.2%,17,0.9%,27,15.4%
Kevin Ollie,34.8,PHI,Point,247,0,90.9%,63,9.1%,3,0.5%,53,20.0%
Travis Outlaw,23.1,POR,Forward,2143,34,74.0%,65,12.1%,82,2.0%,30,15.0%
Andre Owens,27.0,IND,Point,337,29,76.9%,67,9.5%,97,3.1%,61,22.2%
Zaza Pachulia,23.7,ATL,Big,912,58,71.0%,83,22.0%,88,2.3%,18,12.7%
Jannero Pargo,28.0,NOP,Combo,1398,84,86.7%,6,3.0%,70,1.8%,26,15.8%
Anthony Parker,32.4,TOR,Wing,2616,70,81.6%,23,6.2%,46,1.1%,60,22.6%
Smush Parker,26.4,MIA,Point,173,0,75.0%,16,4.1%,5,0.6%,0,0.0%
Smush Parker,26.4,LAC,Combo,379,0,66.7%,48,6.8%,32,1.2%,12,12.5%
Tony Parker,25.5,SAS,Point,2302,10,71.5%,88,13.7%,86,2.3%,42,17.4%
Ruben Patterson,32.3,LAC,Wing,318,1,55.8%,94,18.2%,53,1.3%,30,16.7%
Chris Paul,22.5,NOP,Point,3001,71,85.0%,58,8.7%,98,4.1%,81,27.1%
Sasha Pavlovic,24.0,CLE,Wing,1172,9,68.8%,56,9.4%,17,0.8%,15,12.2%
Oleksiy Pecherov,21.9,WAS,Forward,257,0,71.4%,23,6.6%,62,1.4%,22,14.3%
Kendrick Perkins,23.0,BOS,Big,1907,36,62.3%,85,22.6%,16,0.9%,63,22.1%
Morris Peterson,30.2,NOP,Wing,1781,42,76.5%,32,6.9%,14,0.7%,54,21.6%
Johan Petro,21.8,OKC,Big,1206,63,71.8%,13,8.1%,12,0.8%,45,20.0%
Paul Pierce,30.1,BOS,Forward,2864,91,84.1%,90,16.1%,98,3.0%,60,22.4%
Mickael Pietrus,25.7,GSW,Forward,1268,9,66.3%,47,9.8%,38,1.0%,15,12.5%
Scot Pollard,32.7,BOS,Big,171,0,68.2%,100,32.3%,64,1.7%,45,20.0%
James Posey,30.8,BOS,Forward,1714,74,80.2%,35,8.7%,60,1.4%,57,22.2%
Leon Powe,23.8,BOS,Big,719,55,70.4%,98,29.1%,48,1.4%,63,22.1%
Josh Powell,24.8,LAC,Big,1157,63,71.8%,20,9.5%,57,1.5%,18,12.9%
Kasib Powell,26.6,MIA,Wing,291,0,66.7%,15,5.1%,41,1.0%,47,20.0%
Ronnie Price,24.4,UTA,Combo,538,3,64.5%,36,5.9%,42,1.4%,94,36.4%
Tayshaun Prince,27.7,DET,Wing,2676,48,77.2%,61,10.1%,55,1.3%,59,22.5%
Joel Przybilla,28.1,POR,Big,1812,50,68.0%,81,21.5%,56,1.5%,71,25.0%
Chris Quinn,24.1,MIA,Point,1258,83,87.1%,42,7.0%,73,2.0%,22,12.0%
Vladimir Radmanovic,26.9,LAL,Forward,1436,77,81.0%,20,6.3%,20,0.7%,22,14.3%
Zach Randolph,26.3,NYK,Forward,2237,62,77.0%,62,11.6%,93,2.4%,90,31.1%
Theo Ratliff,34.5,DET,Big,220,0,66.7%,62,16.7%,5,0.7%,0,0.0%
Theo Ratliff,34.5,MIN,Big,213,0,68.0%,91,24.1%,2,0.4%,67,23.1%
Michael Redd,28.2,MIL,Wing,2696,77,82.0%,82,13.4%,96,3.0%,79,27.0%
JJ Redick,23.4,ORL,Wing,215,0,83.3%,39,8.1%,50,1.2%,0,0.0%
Chris Richard,22.9,MIN,Big,525,0,56.0%,42,13.6%,22,1.0%,71,25.0%
Jason Richardson,26.8,CHA,Wing,3137,36,75.2%,57,9.4%,65,1.5%,62,22.8%
Quentin Richardson,27.6,NYK,Wing,1837,6,68.2%,29,6.5%,6,0.4%,18,13.2%
Luke Ridnour,26.7,OKC,Point,1173,73,85.0%,31,6.0%,80,2.1%,94,31.8%
Nate Robinson,23.4,NYK,Point,1804,37,77.7%,69,9.6%,48,1.5%,64,22.4%
Sergio Rodriguez,21.4,POR,Point,584,2,59.4%,53,8.4%,34,1.3%,25,12.5%
Rajon Rondo,21.7,BOS,Point,2278,4,62.2%,66,9.4%,75,2.0%,92,31.4%
Malik Rose,32.9,NYK,Forward,452,45,74.4%,70,12.9%,80,2.0%,88,30.4%
Quinton Ross,26.5,LAC,Forward,1455,13,67.2%,32,8.2%,17,0.7%,87,28.6%
Brandon Roy,23.3,POR,Wing,2784,35,75.2%,77,12.4%,93,2.8%,77,26.4%
Michael Ruffin,30.8,MIL,Big,547,2,40.0%,96,26.5%,34,1.2%,8,5.6%
Kareem Rush,27.0,IND,Wing,1436,16,71.1%,5,2.5%,45,1.1%,83,28.6%
John Salmons,27.9,SAC,Wing,2475,79,82.9%,85,14.4%,58,1.3%,91,32.8%
Brian Scalabrine,29.6,BOS,Forward,427,0,77.8%,33,8.2%,7,0.6%,0,0.0%
Luis Scola,27.5,HOU,Big,1981,48,67.1%,36,12.6%,82,2.1%,21,14.1%
Thabo Sefolosha,23.5,CHI,Wing,1338,27,74.2%,51,9.1%,54,1.3%,43,18.4%
Ramon Sessions,21.6,MIL,Point,417,46,80.0%,86,13.7%,91,2.5%,91,31.3%
Bobby Simmons,27.4,MIL,Wing,1408,40,75.8%,21,6.1%,11,0.6%,8,6.9%
Brian Skinner,31.5,PHX,Big,786,16,54.1%,45,13.8%,41,1.3%,89,32.1%
Craig Smith,24.0,MIN,Big,1507,47,66.8%,71,18.1%,60,1.6%,87,31.4%
JR Smith,22.1,DEN,Wing,1280,13,70.7%,67,11.0%,60,1.4%,87,28.8%
Jason Smith,21.7,PHI,Big,1026,52,68.9%,31,11.7%,53,1.5%,57,21.6%
Joe Smith,32.3,CLE,Big,569,39,63.6%,40,13.2%,91,2.4%,15,12.0%
Joe Smith,32.3,CHI,Big,1142,88,81.2%,23,10.4%,74,1.9%,29,16.4%
Josh Smith,21.9,ATL,Big,2860,60,71.3%,71,17.9%,67,1.7%,80,28.0%
Eric Snow,34.5,CLE,Point,279,0,45.5%,100,22.0%,27,1.2%,0,0.0%
Kirk Snyder,24.4,MIN,Wing,671,30,74.7%,99,21.2%,27,0.9%,82,28.2%
Darius Songaila,29.7,WAS,Big,1476,100,93.4%,6,5.6%,36,1.3%,86,30.8%
Jerry Stackhouse,33.0,DAL,Wing,1409,96,89.2%,48,8.9%,86,2.0%,20,14.0%
DeShawn Stevenson,26.6,WAS,Wing,2557,60,80.5%,59,9.8%,35,1.0%,27,15.9%
Peja Stojakovic,30.4,NOP,Forward,2710,100,92.9%,12,4.5%,18,0.7%,63,22.9%
Awvee Storey,30.5,MIL,Wing,161,0,42.9%,78,12.9%,10,0.5%,70,25.0%
Damon Stoudamire,34.2,SAS,Point,359,0,83.3%,0,0.9%,20,1.1%,0,0.0%
Damon Stoudamire,34.2,MEM,Point,623,0,83.3%,5,2.1%,30,1.2%,72,25.0%
Salim Stoudamire,25.1,ATL,Combo,362,66,82.4%,62,8.8%,18,0.9%,48,21.4%
Amar'e Stoudemire,25.0,PHX,Big,2656,86,80.6%,93,24.8%,75,1.9%,83,29.8%
DJ Strawberry,22.4,PHX,Combo,174,0,66.7%,22,5.4%,58,1.6%,90,33.3%
Rodney Stuckey,21.5,DET,Combo,940,42,80.0%,84,14.8%,72,1.9%,18,14.0%
Stromile Swift,27.9,MEM,Big,538,41,64.2%,72,18.7%,90,2.4%,38,18.4%
Stromile Swift,27.9,BKN,Big,273,0,78.3%,34,12.4%,46,1.4%,13,9.1%
Wally Szczerbiak,30.7,OKC,Wing,1099,84,84.6%,31,6.9%,95,2.8%,83,28.6%
Wally Szczerbiak,30.7,CLE,Wing,542,94,87.2%,28,6.5%,52,1.2%,9,7.1%
Sebastian Telfair,22.4,MIN,Point,1911,21,75.7%,34,6.3%,42,1.4%,72,25.0%
Jason Terry,30.1,DAL,Combo,2565,76,85.9%,52,7.8%,34,1.2%,50,21.7%
Kenny Thomas,30.3,SAC,Big,275,0,0.0%,1,2.6%,76,2.0%,0,0.0%
Kurt Thomas,35.1,SAS,Big,491,0,60.0%,7,5.8%,70,1.8%,22,14.3%
Kurt Thomas,35.1,OKC,Big,1059,53,69.6%,12,7.6%,44,1.3%,66,22.7%
Tim Thomas,30.7,LAC,Big,1926,76,76.2%,17,9.0%,32,1.2%,62,22.1%
Tyrus Thomas,21.2,CHI,Big,1291,67,73.0%,49,14.9%,71,1.8%,20,13.7%
Al Thornton,23.9,LAC,Forward,2075,49,75.0%,77,13.4%,77,1.9%,75,24.8%
Jamaal Tinsley,29.7,IND,Point,1291,13,72.0%,41,6.9%,41,1.4%,33,14.7%
Ronny Turiaf,24.8,LAL,Big,1406,73,75.0%,77,20.2%,52,1.5%,75,26.4%
Hedo Turkoglu,28.6,ORL,Forward,3011,83,82.8%,73,13.2%,72,1.8%,55,22.0%
Ime Udoka,30.2,SAS,Forward,1224,53,75.4%,22,6.4%,43,1.1%,92,39.1%
Beno Udrih,25.3,SAC,Point,2062,69,84.8%,48,7.7%,44,1.4%,67,22.8%
Anderson Varejao,25.1,CLE,Big,1307,23,58.1%,33,11.9%,40,1.3%,88,31.6%
Jacque Vaughn,32.7,SAS,Point,1065,29,76.9%,83,11.3%,19,0.9%,23,12.1%
Charlie Villanueva,23.2,MIL,Big,1733,81,78.8%,18,9.2%,10,0.7%,74,25.3%
Jake Voskuhl,30.0,MIL,Big,323,0,80.0%,54,15.2%,37,1.3%,11,8.3%
Sasha Vujacic,23.6,LAL,Wing,1210,74,81.9%,17,5.4%,28,0.9%,68,24.0%
Dwyane Wade,25.8,MIA,Combo,1949,24,75.7%,98,19.2%,98,2.7%,58,23.4%
Antoine Walker,31.2,MIN,Forward,878,2,53.0%,27,6.9%,40,1.1%,27,14.8%
Ben Wallace,33.1,CLE,Big,574,5,43.2%,75,19.4%,18,1.0%,15,10.5%
Ben Wallace,33.1,CHI,Big,1624,4,42.4%,61,16.6%,59,1.6%,33,17.3%
Gerald Wallace,25.3,CHA,Forward,2369,32,73.1%,97,19.7%,88,2.2%,78,25.4%
Rasheed Wallace,33.1,DET,Big,2337,78,76.7%,12,7.9%,19,1.0%,34,17.8%
Luke Walton,27.6,LAL,Forward,1680,21,70.4%,40,9.0%,58,1.4%,57,22.2%
Hakim Warrick,25.3,MEM,Big,1702,61,71.4%,64,16.9%,58,1.6%,64,22.1%
Darius Washington,21.9,SAS,Combo,115,0,28.6%,64,9.5%,60,1.6%,66,25.0%
CJ Watson,23.5,GSW,Point,313,38,77.8%,50,8.0%,39,1.4%,27,14.3%
Earl Watson,28.4,OKC,Point,2254,33,77.0%,52,8.3%,36,1.3%,88,29.2%
Chris Webber,34.7,GSW,Big,125,0,41.7%,58,16.2%,0,0.0%,0,0.0%
Martell Webster,20.9,POR,Wing,2098,30,74.7%,44,8.6%,44,1.1%,14,11.9%
Bonzi Wells,31.1,HOU,Wing,1102,3,63.5%,92,17.4%,78,1.8%,58,22.2%
Bonzi Wells,31.1,NOP,Wing,436,5,65.4%,88,14.9%,64,1.4%,46,19.2%
David West,27.2,NOP,Big,2867,95,84.9%,29,11.3%,84,2.2%,56,21.6%
Delonte West,24.3,OKC,Combo,672,5,65.7%,28,5.6%,16,0.8%,56,23.1%
Delonte West,24.3,CLE,Point,801,40,78.8%,59,8.7%,11,0.7%,50,19.0%
Mario West,23.4,ATL,Combo,206,0,65.0%,94,18.4%,24,1.1%,86,28.6%
Chris Wilcox,25.2,OKC,Big,1719,42,64.6%,63,16.7%,80,2.1%,40,19.0%
Damien Wilkins,27.8,OKC,Wing,1783,23,73.2%,43,8.6%,57,1.3%,56,21.7%
Aaron Williams,36.1,LAC,Big,293,0,77.8%,50,15.0%,48,1.4%,97,44.4%
Deron Williams,23.3,UTA,Point,3045,48,80.4%,89,14.0%,94,2.6%,83,27.2%
Jason Williams,32.0,MIA,Point,1881,81,86.3%,27,5.6%,13,0.7%,59,21.9%
Lou Williams,21.0,PHI,Combo,1761,37,78.5%,86,14.9%,86,2.2%,32,16.7%
Marcus Williams,21.9,BKN,Combo,800,55,81.0%,42,6.3%,2,0.5%,32,16.7%
Marvin Williams,21.4,ATL,Forward,2748,81,82.2%,88,15.8%,75,1.8%,18,13.9%
Mo Williams,24.9,MIL,Point,2398,75,85.5%,39,6.8%,77,2.1%,70,23.4%
Sean Williams,21.1,BKN,Big,1221,26,59.0%,66,17.2%,42,1.3%,50,20.7%
Shawne Williams,21.7,IND,Forward,912,28,71.6%,55,11.1%,52,1.2%,48,21.4%
Shelden Williams,24.0,SAC,Big,337,45,66.7%,67,17.2%,87,2.3%,26,15.0%
Shelden Williams,24.0,ATL,Big,374,38,63.4%,68,17.6%,75,1.9%,8,5.6%
Metta World Peace,28.0,SAC,Forward,2165,30,71.8%,75,13.2%,85,2.0%,37,18.4%
Antoine Wright,23.7,DAL,Wing,139,0,50.0%,54,9.4%,42,1.0%,0,0.0%
Antoine Wright,23.7,BKN,Wing,1016,14,70.7%,47,8.9%,24,0.9%,63,23.1%
Brandan Wright,20.1,GSW,Big,293,37,63.3%,69,17.7%,15,0.9%,94,35.3%
Dorell Wright,21.9,MIA,Forward,1065,79,82.1%,52,10.6%,5,0.5%,35,18.2%
Julian Wright,20.5,NOP,Forward,572,4,64.1%,53,10.9%,42,1.1%,32,16.7%
Lorenzen Wright,32.0,ATL,Big,147,0,50.0%,50,15.0%,4,0.7%,0,0.0%
Jianlian Yi,20.0,MIL,Big,1601,92,84.1%,28,11.3%,42,1.3%,10,7.9%
Nick Young,22.4,WAS,Wing,1046,75,82.0%,64,11.0%,73,1.6%,36,17.3%
Thaddeus Young,19.4,PHI,Forward,1461,38,74.2%,45,9.5%,37,1.0%,82,26.1%
