Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Luke Kennard,23.4,DET,Wing,921,71,55.1%,21,16%,55,16%,80,16%,76,31%,41,11%,78,42%,63,52%
Michael Kidd-Gilchrist,26.1,CHA,Big,137,2,43.3%,23,30%,91,30%,75,9%,86,38%,79,13%,54,19%,59,32%
Michael Kidd-Gilchrist,26.1,DAL,Big,109,1,33.3%,21,29%,100,43%,86,14%,100,57%,58,7%,34,7%,39,14%
Maxi Kleber,27.8,DAL,Big,1885,68,58.0%,30,33%,7,6%,19,1%,7,8%,94,23%,83,36%,89,59%
Brandon Knight,27.9,DET,Point,218,84,55.7%,0,7%,18,11%,2,1%,4,12%,35,5%,100,76%,100,80%
Brandon Knight,27.9,CLE,Wing,212,13,45.2%,3,8%,52,15%,16,3%,29,18%,62,15%,98,59%,95,74%
Kevin Knox,20.2,NYK,Forward,1064,12,44.1%,35,29%,43,14%,77,12%,67,27%,43,12%,71,32%,61,44%
John Konchar,23.6,MEM,Wing,131,100,67.2%,100,66%,31,10%,0,0%,8,10%,37,10%,6,14%,7,24%
Furkan Korkmaz,22.3,PHI,Wing,1537,79,56.5%,14,15%,54,16%,45,8%,44,24%,67,16%,84,45%,81,61%
Luke Kornet,24.3,CHI,Big,534,38,53.5%,30,33%,17,10%,23,2%,14,12%,79,13%,90,43%,86,55%
Kyle Korver,38.6,MIL,Wing,887,92,59.2%,1,5%,3,3%,60,11%,17,14%,80,21%,99,61%,99,81%
Rodions Kurucs,21.7,BKN,Forward,624,68,54.1%,75,42%,33,11%,0,0%,16,11%,27,10%,81,38%,71,47%
Kyle Kuzma,24.3,LAL,Forward,1486,39,50.6%,29,28%,85,24%,73,12%,84,35%,29,10%,52,27%,39,37%
Zach LaVine,24.6,CHI,Wing,2085,57,53.0%,84,44%,18,7%,66,12%,36,19%,19,7%,42,30%,31,37%
Skal Labissiere,23.6,POR,Big,538,60,56.1%,49,46%,94,31%,89,15%,96,46%,29,1%,32,7%,30,8%
Jeremy Lamb,27.4,IND,Wing,1291,44,51.4%,42,25%,83,21%,97,25%,98,46%,13,5%,29,25%,15,30%
Romeo Langford,20.0,BOS,Wing,319,3,37.7%,88,46%,84,21%,17,3%,47,24%,73,19%,5,11%,16,30%
Jake Layman,25.7,MIN,Forward,498,51,52.6%,72,42%,44,15%,52,6%,47,21%,20,8%,63,30%,43,38%
Caris LeVert,25.2,BKN,Combo,1329,32,48.0%,58,33%,94,31%,33,7%,77,38%,14,3%,26,25%,18,28%
TJ Leaf,22.5,IND,Big,175,7,45.8%,64,59%,60,19%,38,3%,43,22%,45,4%,46,15%,44,19%
Courtney Lee,34.1,DAL,Wing,300,82,57.2%,29,18%,71,18%,48,8%,56,27%,93,24%,44,31%,70,55%
Damion Lee,27.0,GSW,Combo,1381,53,49.7%,18,19%,74,23%,59,13%,73,36%,70,10%,64,34%,65,45%
Alex Len,26.4,SAC,Big,218,80,61.0%,77,67%,89,29%,0,0%,67,29%,30,1%,27,3%,27,4%
Alex Len,26.4,ATL,Big,725,67,57.4%,68,61%,49,17%,24,2%,32,19%,68,9%,40,10%,45,19%
Kawhi Leonard,28.3,LAC,Forward,1846,52,52.6%,17,23%,95,29%,95,22%,99,51%,1,2%,37,25%,9,26%
Meyers Leonard,27.7,MIA,Big,1033,82,62.2%,20,28%,43,16%,41,3%,32,19%,65,8%,93,45%,85,53%
Damian Lillard,29.3,POR,Point,2472,90,56.2%,71,34%,10,10%,27,9%,10,19%,6,2%,84,45%,76,47%
Nassir Little,19.7,POR,Forward,492,37,50.4%,95,53%,32,10%,4,1%,19,11%,73,17%,19,19%,35,36%
Kevon Looney,23.7,GSW,Big,246,1,36.3%,51,47%,61,20%,91,16%,83,36%,64,8%,37,9%,42,17%
Brook Lopez,31.6,MIL,Big,1816,22,51.1%,22,29%,74,24%,34,2%,60,26%,73,10%,80,34%,77,45%
Robin Lopez,31.6,MIL,Big,874,49,55.0%,26,32%,98,35%,9,0%,82,35%,90,19%,44,14%,60,33%
Kevin Love,31.1,CLE,Big,1779,51,55.1%,7,19%,37,15%,90,16%,72,30%,65,8%,90,42%,83,50%
Kyle Lowry,33.6,TOR,Point,2095,65,52.5%,51,28%,8,10%,37,10%,16,20%,39,5%,90,47%,88,52%
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,798,65,54.4%,74,38%,5,5%,21,4%,6,9%,87,22%,46,31%,65,53%
Trey Lyles,24.0,SAS,Big,1259,42,54.2%,24,30%,29,14%,76,9%,48,23%,82,14%,76,33%,80,47%
Ian Mahinmi,33.0,WAS,Big,807,18,50.7%,76,66%,68,22%,32,2%,54,24%,32,2%,36,9%,33,10%
Thon Maker,22.7,DET,Big,739,23,51.1%,46,44%,58,18%,79,10%,65,28%,78,13%,46,15%,56,28%
Terance Mann,23.0,LAC,Wing,275,87,58.6%,93,49%,87,23%,26,4%,62,28%,69,17%,2,6%,5,23%
Boban Marjanovic,31.2,DAL,Big,351,78,60.6%,66,60%,96,34%,50,4%,88,39%,0,0%,21,2%,18,2%
Lauri Markkanen,22.4,CHI,Big,1490,25,51.7%,32,35%,28,14%,35,2%,23,16%,63,7%,89,42%,83,49%
Caleb Martin,24.1,CHA,Wing,289,86,58.4%,90,46%,6,5%,46,8%,15,13%,27,8%,50,32%,38,40%
Cody Martin,24.1,CHA,Wing,850,35,49.5%,95,53%,19,8%,41,7%,18,15%,58,15%,11,18%,21,33%
Kelan Martin,24.2,MIN,Forward,471,19,46.7%,16,23%,72,20%,51,6%,64,26%,87,22%,60,30%,80,51%
Garrison Mathews,23.0,WAS,Wing,223,96,60.9%,0,2%,33,11%,51,9%,37,20%,82,21%,96,58%,97,79%
Wesley Matthews,33.0,MIL,Wing,1613,48,51.8%,16,15%,37,11%,32,6%,26,17%,77,19%,91,49%,93,68%
Patrick McCaw,24.0,TOR,Wing,895,34,49.4%,80,39%,45,14%,31,5%,34,19%,89,22%,18,20%,42,42%
CJ McCollum,28.1,POR,Combo,2549,74,52.2%,23,21%,71,23%,88,20%,88,43%,29,6%,48,30%,42,36%
TJ McConnell,27.6,IND,Combo,1287,80,52.9%,73,37%,100,42%,73,17%,100,59%,2,2%,0,2%,0,4%
Jalen McDaniels,21.7,CHA,Wing,281,91,59.2%,81,41%,93,26%,7,2%,60,27%,82,21%,4,11%,19,32%
Doug McDermott,27.8,IND,Forward,1329,97,61.1%,31,28%,24,8%,71,11%,41,19%,51,13%,87,40%,81,53%
JaVale McGee,31.8,LAL,Big,1106,88,63.9%,90,79%,57,18%,17,1%,35,20%,0,0%,21,1%,15,1%
Rodney McGruder,28.3,LAC,Wing,779,10,44.7%,39,22%,97,29%,2,1%,69,30%,95,27%,20,22%,53,48%
Alfonzo McKinnie,27.1,CLE,Forward,531,27,48.3%,77,43%,57,18%,36,4%,48,21%,75,18%,16,18%,33,36%
Jordan McLaughlin,23.6,MIN,Point,581,96,59.0%,98,51%,12,10%,0,1%,0,11%,49,6%,57,32%,49,38%
Ben McLemore,26.7,HOU,Wing,1575,97,61.6%,24,17%,1,3%,0,0%,0,3%,96,27%,94,54%,98,80%
Jordan McRae,28.6,WAS,Wing,626,22,47.8%,44,27%,81,21%,94,23%,95,44%,15,6%,25,24%,14,29%
Nicolo Melli,28.8,NOP,Big,989,35,53.1%,8,20%,23,13%,70,8%,38,20%,84,16%,92,45%,90,60%
De'Anthony Melton,21.4,MEM,Combo,1112,21,46.5%,62,35%,55,20%,56,13%,56,33%,44,8%,30,25%,26,33%
Khris Middleton,28.2,MIL,Forward,1851,87,57.9%,7,16%,83,23%,97,25%,95,48%,7,5%,67,31%,36,36%
CJ Miles,32.6,WAS,Wing,155,7,43.0%,48,28%,34,11%,39,6%,27,17%,42,11%,81,44%,68,55%
Malcolm Miller,26.7,TOR,Wing,111,0,33.3%,53,29%,9,6%,36,6%,13,12%,45,12%,87,47%,78,59%
Patty Mills,31.2,SAS,Combo,1483,88,56.2%,6,15%,3,4%,64,15%,15,19%,94,14%,97,52%,97,66%
Paul Millsap,34.7,DEN,Big,1239,46,54.6%,42,41%,83,27%,61,6%,79,33%,63,8%,52,18%,51,25%
Shake Milton,23.1,PHI,Combo,760,95,60.1%,53,32%,42,17%,24,6%,26,23%,74,10%,65,34%,67,45%
Donovan Mitchell,23.1,UTA,Combo,2363,67,51.7%,32,23%,89,29%,62,15%,92,43%,23,5%,41,28%,29,33%
Malik Monk,21.7,CHA,Wing,1151,36,49.8%,75,38%,80,20%,18,4%,44,24%,21,7%,44,30%,35,38%
E'Twaun Moore,30.7,NOP,Wing,1006,39,50.4%,33,19%,99,32%,57,11%,94,43%,52,14%,28,24%,34,38%
Ja Morant,20.2,MEM,Point,2073,47,51.4%,94,49%,90,29%,16,6%,55,35%,4,2%,6,14%,4,16%
Marcus Morris,30.2,NYK,Forward,1383,67,53.9%,3,13%,77,21%,100,28%,97,49%,21,8%,64,30%,49,39%
Marcus Morris,30.2,LAC,Big,548,15,50.0%,2,13%,52,18%,99,23%,90,40%,88,16%,71,30%,80,47%
Markieff Morris,30.2,LAL,Big,197,19,50.7%,14,24%,42,15%,68,7%,47,23%,92,21%,74,32%,85,54%
Markieff Morris,30.2,DET,Big,988,57,55.8%,16,25%,62,20%,76,9%,68,29%,82,14%,73,32%,79,46%
Monte Morris,24.3,DEN,Point,1577,59,51.8%,27,24%,76,26%,78,20%,94,47%,90,12%,16,17%,27,29%
Emmanuel Mudiay,23.7,UTA,Point,781,57,51.7%,73,35%,92,29%,55,13%,80,43%,65,7%,10,16%,14,23%
Mychal Mulder,25.4,GSW,Point,189,80,55.0%,6,13%,6,8%,10,3%,2,11%,100,25%,96,51%,98,75%
Dejounte Murray,23.1,SAS,Point,1663,35,49.5%,76,35%,69,23%,90,25%,96,48%,55,6%,2,10%,6,17%
Jamal Murray,22.7,DEN,Combo,1902,68,51.8%,35,24%,52,18%,98,24%,83,42%,18,4%,47,30%,32,34%
Dzanan Musa,20.5,BKN,Forward,427,13,45.0%,80,44%,31,10%,8,1%,20,11%,17,7%,84,38%,65,45%
Mike Muscala,28.3,OKC,Big,523,58,55.8%,4,16%,4,4%,53,5%,9,9%,81,14%,99,61%,98,75%
Sviatoslav Mykhailiuk,22.4,DET,Forward,1236,75,55.2%,21,24%,21,8%,13,1%,15,9%,71,16%,93,51%,95,67%
Abdel Nader,26.1,OKC,Forward,789,76,56.2%,53,33%,48,15%,44,5%,44,20%,61,15%,68,31%,69,46%
Larry Nance Jr.,26.8,CLE,Big,1455,76,60.1%,47,44%,26,13%,72,8%,42,21%,72,10%,63,24%,63,34%
Shabazz Napier,28.3,WAS,Point,487,49,51.5%,29,24%,25,14%,75,19%,49,33%,29,4%,73,39%,67,43%
Shabazz Napier,28.3,MIN,Point,854,25,48.9%,53,28%,14,10%,25,9%,12,19%,57,7%,88,46%,90,53%
Raul Neto,27.5,PHI,Point,597,92,56.3%,84,39%,55,20%,14,6%,25,25%,51,6%,51,30%,43,36%
Georges Niang,26.4,UTA,Big,854,61,56.2%,3,15%,32,14%,32,2%,24,16%,99,31%,86,38%,95,69%
Nerlens Noel,25.6,OKC,Big,1106,94,68.5%,78,67%,70,22%,78,10%,76,32%,23,1%,0,0%,13,1%
Jaylen Nowell,20.3,MIN,Combo,139,8,40.6%,56,33%,50,18%,12,4%,23,22%,95,15%,50,31%,73,45%
Frank Ntilikina,21.3,NYK,Point,1164,10,46.1%,25,23%,33,15%,88,24%,63,39%,78,8%,49,30%,51,38%
Kendrick Nunn,24.2,MIA,Combo,1928,64,51.6%,39,25%,38,15%,74,18%,59,33%,68,10%,52,31%,53,41%
Jusuf Nurkic,25.2,POR,Big,253,17,50.5%,65,59%,80,26%,60,6%,75,32%,26,1%,35,8%,31,9%
David Nwaba,26.8,BKN,Combo,252,97,60.3%,95,49%,36,15%,0,0%,8,15%,97,18%,14,18%,41,35%
Royce O'Neale,26.4,UTA,Wing,2044,81,57.2%,46,28%,11,6%,12,2%,4,8%,91,23%,72,41%,87,64%
Kyle O'Quinn,29.6,PHI,Big,252,23,51.5%,36,39%,12,9%,95,19%,60,27%,58,7%,67,27%,62,34%
Semi Ojeleye,24.9,BOS,Big,945,30,52.3%,9,20%,15,10%,64,7%,26,17%,97,29%,79,34%,91,63%
Jahlil Okafor,23.9,NOP,Big,457,86,63.0%,77,66%,93,31%,16,1%,76,32%,18,1%,20,1%,20,2%
Elie Okobo,22.0,PHX,Combo,644,18,46.4%,67,36%,62,21%,30,7%,38,28%,59,9%,33,27%,39,35%
Josh Okogie,21.2,MIN,Wing,1514,27,48.2%,91,48%,63,17%,9,2%,32,19%,39,10%,22,23%,24,33%
Victor Oladipo,27.5,IND,Wing,528,17,46.5%,51,29%,36,11%,90,21%,77,32%,6,4%,55,35%,37,39%
Kelly Olynyk,28.5,MIA,Big,1258,69,58.2%,17,25%,15,10%,67,7%,25,17%,76,12%,93,46%,88,58%
Cedi Osman,24.6,CLE,Forward,1902,65,53.7%,44,32%,41,14%,37,4%,37,18%,47,12%,83,38%,77,50%
Kelly Oubre,23.9,PHX,Forward,1931,41,51.3%,67,40%,65,19%,60,6%,63,26%,33,10%,35,23%,28,34%
Jabari Parker,24.6,ATL,Big,837,45,54.5%,53,50%,54,18%,55,5%,51,23%,69,9%,51,17%,55,27%
Eric Paschall,23.0,GSW,Forward,1590,48,52.4%,79,43%,84,23%,87,16%,88,39%,4,5%,9,13%,1,18%
Anzejs Pasecniks,23.9,WAS,Big,413,27,51.8%,59,54%,99,36%,70,8%,93,44%,0,0%,26,3%,23,3%
Patrick Patterson,30.6,LAC,Big,683,42,54.3%,6,19%,14,10%,42,3%,16,13%,98,30%,88,39%,94,69%
Chris Paul,34.5,OKC,Point,2207,86,55.7%,2,9%,80,27%,100,31%,100,58%,22,4%,45,28%,37,32%
Cameron Payne,25.2,PHX,Point,167,98,62.3%,41,26%,39,18%,57,15%,47,32%,86,10%,59,32%,63,42%
Elfrid Payton,25.7,NYK,Point,1232,8,46.0%,96,50%,82,27%,24,8%,57,36%,8,2%,4,12%,2,14%
Gary Payton II,26.9,WAS,Forward,410,16,45.8%,83,45%,51,15%,5,1%,32,16%,84,21%,13,17%,44,38%
Norvel Pelle,26.7,PHI,Big,189,12,48.6%,97,89%,17,11%,0,0%,13,11%,0,0%,0,0%,0,0%
Theo Pinson,24.0,BKN,Combo,308,2,34.4%,85,42%,18,10%,14,4%,5,14%,17,4%,82,40%,59,44%
Mason Plumlee,29.7,DEN,Big,1028,77,60.4%,84,74%,58,18%,62,6%,57,25%,21,1%,18,1%,16,1%
Jakob Poeltl,24.0,SAS,Big,1166,81,62.1%,83,72%,79,26%,28,2%,61,28%,0,0%,0,0%,0,0%
Jordan Poole,20.4,GSW,Combo,1195,5,40.1%,14,18%,23,12%,85,19%,52,31%,39,7%,91,44%,86,51%
Kevin Porter,19.5,CLE,Wing,1108,41,50.6%,67,35%,49,15%,79,15%,72,30%,26,8%,35,26%,27,35%
Michael Porter,21.3,DEN,Forward,866,92,59.3%,69,41%,35,11%,75,12%,52,23%,35,10%,40,25%,32,36%
Otto Porter,26.4,CHI,Forward,330,59,53.2%,11,20%,88,25%,83,14%,87,39%,27,10%,72,32%,57,41%
Bobby Portis,24.7,NYK,Big,1318,17,50.4%,19,27%,77,25%,93,18%,92,43%,57,7%,62,23%,57,30%
Kristaps Porzingis,24.2,DAL,Big,1813,16,50.2%,17,26%,66,21%,86,14%,83,35%,33,2%,85,37%,70,39%
Dwight Powell,28.3,DAL,Big,1053,91,65.9%,86,75%,14,9%,16,1%,12,10%,48,4%,40,10%,39,15%
Norman Powell,26.4,TOR,Wing,1456,93,59.5%,81,40%,41,12%,29,5%,28,17%,57,15%,40,28%,44,42%
Taurean Prince,25.6,BKN,Big,1847,9,47.8%,13,24%,27,13%,65,7%,37,20%,89,18%,87,38%,87,56%
Julius Randle,24.9,NYK,Big,2073,15,49.4%,49,46%,73,23%,80,10%,80,34%,42,4%,49,17%,46,20%
Cameron Reddish,20.2,ATL,Wing,1520,14,46.1%,54,30%,56,16%,67,12%,63,28%,56,14%,39,28%,41,42%
JJ Redick,35.4,NOP,Wing,1578,95,59.9%,5,9%,14,6%,96,23%,70,30%,38,10%,92,51%,82,62%
Naz Reid,20.2,MIN,Big,462,11,48.3%,46,44%,63,20%,0,0%,38,20%,53,6%,70,30%,65,36%
Josh Richardson,26.1,PHI,Combo,1693,58,49.8%,20,20%,68,22%,91,22%,94,44%,26,5%,53,31%,44,36%
Austin Rivers,27.2,HOU,Wing,1518,56,52.9%,68,36%,44,13%,6,1%,19,15%,48,12%,61,38%,56,50%
Duncan Robinson,25.5,MIA,Wing,2133,99,66.7%,6,9%,0,2%,10,2%,1,4%,88,22%,100,65%,100,87%
Jerome Robinson,22.7,LAC,Wing,397,1,35.9%,30,18%,65,17%,69,13%,74,30%,58,15%,59,37%,62,51%
Jerome Robinson,22.7,WAS,Wing,498,15,46.2%,25,17%,48,14%,94,23%,87,37%,55,14%,49,32%,50,45%
Mitchell Robinson,21.6,NYK,Big,1347,99,74.1%,100,96%,3,4%,0,0%,1,4%,0,0%,0,0%,0,0%
Glenn Robinson III,25.8,PHI,Forward,264,83,57.2%,56,35%,64,19%,84,15%,83,34%,48,13%,17,18%,20,31%
Glenn Robinson III,25.8,GSW,Wing,1512,68,54.6%,44,26%,82,21%,91,21%,93,42%,49,12%,17,20%,19,32%
Rajon Rondo,33.7,LAL,Point,973,24,48.8%,80,38%,29,14%,41,11%,24,25%,75,8%,41,28%,45,36%
Derrick Rose,31.1,DET,Point,1297,61,52.0%,82,38%,86,28%,67,15%,84,43%,12,3%,8,16%,8,18%
Terrence Ross,28.7,ORL,Wing,1882,43,51.3%,10,11%,32,11%,88,19%,69,30%,16,6%,94,53%,79,59%
Terry Rozier,25.6,CHA,Combo,2159,65,51.7%,45,28%,53,18%,47,10%,41,28%,61,9%,68,35%,61,44%
Ricky Rubio,29.0,PHX,Point,2012,18,47.5%,59,29%,65,22%,80,20%,82,43%,71,8%,22,21%,24,28%
D'Angelo Russell,23.7,GSW,Combo,1056,79,52.8%,2,8%,85,27%,82,19%,97,45%,21,5%,86,42%,79,46%
D'Angelo Russell,23.7,MIN,Combo,391,59,50.7%,5,15%,35,15%,89,20%,67,35%,11,3%,94,48%,83,50%
Domantas Sabonis,23.5,IND,Big,2150,53,55.3%,68,62%,51,18%,85,14%,74,32%,21,1%,32,6%,29,7%
JaKarr Sampson,26.6,IND,Big,435,74,59.8%,74,64%,57,18%,60,6%,54,24%,67,9%,26,3%,35,11%
Dario Saric,25.6,PHX,Big,1619,54,55.5%,39,40%,24,13%,66,7%,36,20%,61,7%,77,34%,74,41%
Tomas Satoransky,28.0,CHI,Combo,1877,41,48.4%,68,37%,73,23%,27,6%,47,29%,71,10%,23,24%,30,34%
Admiral Schofield,22.6,WAS,Forward,343,35,50.0%,23,25%,29,10%,24,2%,21,12%,91,24%,85,39%,89,63%
Dennis Schroder,26.1,OKC,Combo,1981,83,53.8%,48,28%,41,17%,97,23%,82,40%,15,4%,42,28%,24,32%
Mike Scott,31.3,PHI,Big,1169,46,54.8%,12,23%,21,11%,58,6%,24,17%,86,16%,92,44%,90,61%
Thabo Sefolosha,35.5,HOU,Big,410,7,45.9%,21,28%,8,7%,67,7%,18,14%,96,27%,73,31%,88,58%
Collin Sexton,20.8,CLE,Point,2110,63,52.2%,86,39%,84,28%,45,12%,69,39%,14,3%,18,19%,12,22%
Landry Shamet,22.6,LAC,Wing,1403,74,55.5%,19,16%,13,6%,23,4%,9,10%,84,21%,93,52%,94,74%
Iman Shumpert,29.3,BKN,Forward,239,3,37.3%,8,19%,11,6%,96,25%,76,31%,56,14%,77,36%,76,50%
Pascal Siakam,25.6,TOR,Forward,2105,43,51.6%,63,39%,81,22%,68,9%,75,31%,16,7%,27,23%,16,30%
Chris Silva,23.1,MIA,Big,304,70,58.8%,92,82%,29,14%,30,2%,23,16%,36,2%,0,0%,21,2%
Ben Simmons,23.3,PHI,Point,2016,94,58.3%,100,72%,75,26%,6,2%,29,28%,0,0%,0,0%,0,0%
Anfernee Simons,20.4,POR,Combo,1353,39,48.3%,42,26%,47,18%,68,16%,64,34%,50,8%,58,32%,48,40%
Alen Smailagic,19.2,GSW,Big,123,51,55.1%,48,46%,68,22%,63,7%,65,28%,74,11%,48,15%,52,26%
Marcus Smart,25.7,BOS,Combo,1914,35,48.2%,9,17%,61,21%,36,8%,42,29%,62,9%,92,46%,89,55%
Ish Smith,31.3,WAS,Point,1761,37,49.6%,65,31%,53,20%,92,26%,90,46%,67,7%,12,16%,16,23%
Dennis Smith Jr.,21.9,NYK,Point,525,2,38.2%,78,38%,37,17%,82,22%,65,39%,24,4%,20,19%,18,23%
Tony Snell,28.0,DET,Wing,1638,84,58.1%,12,14%,42,13%,44,8%,38,21%,94,25%,70,41%,89,66%
Omari Spellman,22.3,GSW,Big,826,28,51.8%,36,39%,25,13%,87,15%,64,28%,56,7%,66,27%,60,33%
Edmond Sumner,23.8,IND,Wing,418,37,50.0%,94,50%,50,15%,13,2%,25,17%,45,12%,19,21%,23,33%
Caleb Swanigan,22.5,POR,Big,230,76,60.0%,79,68%,83,27%,38,3%,70,30%,37,3%,0,0%,23,3%
Jayson Tatum,21.7,BOS,Forward,2262,56,52.9%,45,32%,73,20%,80,13%,81,34%,15,6%,56,28%,31,35%
Jeff Teague,31.4,MIN,Combo,936,56,49.8%,71,37%,97,34%,17,5%,80,39%,6,2%,17,22%,9,24%
Jeff Teague,31.4,ATL,Combo,506,12,44.2%,64,35%,98,38%,52,12%,98,49%,3,2%,8,14%,5,16%
Garrett Temple,33.5,BKN,Wing,1725,33,49.1%,38,22%,16,7%,43,8%,19,15%,81,21%,79,43%,85,63%
Daniel Theis,27.6,BOS,Big,1562,77,60.5%,61,56%,55,18%,54,5%,51,23%,43,4%,49,17%,47,21%
Isaiah Thomas,30.7,WAS,Point,924,43,49.9%,4,11%,67,23%,86,23%,92,46%,45,5%,71,37%,69,43%
Matt Thomas,25.2,TOR,Wing,388,98,64.6%,7,9%,19,8%,89,20%,64,28%,70,18%,82,45%,84,63%
Tristan Thompson,28.6,CLE,Big,1713,27,51.8%,63,58%,98,36%,38,3%,87,38%,22,1%,27,3%,26,3%
Matisse Thybulle,22.7,PHI,Wing,1261,56,52.7%,60,33%,15,7%,19,4%,7,10%,79,20%,57,36%,74,57%
Anthony Tolliver,34.4,POR,Big,513,31,52.4%,11,22%,2,4%,25,2%,2,5%,93,22%,96,50%,97,72%
Anthony Tolliver,34.4,MEM,Big,225,80,61.1%,0,6%,11,8%,29,2%,11,10%,91,21%,100,63%,99,83%
Juan Toscano-Anderson,26.6,GSW,Forward,264,44,51.7%,92,52%,24,8%,45,5%,28,13%,51,13%,24,21%,29,34%
Karl-Anthony Towns,24.0,MIN,Big,1186,75,60.0%,38,39%,33,14%,55,5%,36,20%,47,4%,85,37%,74,41%
Gary Trent Jr.,20.8,POR,Wing,1285,90,59.0%,13,15%,28,10%,82,17%,55,27%,68,17%,76,42%,76,59%
Allonzo Trier,23.8,NYK,Combo,220,89,56.3%,38,25%,15,10%,80,19%,39,28%,42,7%,80,40%,80,47%
PJ Tucker,34.5,HOU,Big,2466,44,54.4%,5,18%,18,11%,40,3%,18,13%,100,55%,43,14%,95,69%
Rayjon Tucker,22.1,UTA,Wing,117,47,51.8%,72,38%,56,16%,31,5%,40,22%,0,0%,69,41%,39,41%
Evan Turner,31.0,ATL,Wing,237,4,37.9%,65,35%,100,37%,92,23%,100,59%,2,3%,0,3%,0,6%
Myles Turner,23.6,IND,Big,1825,36,53.2%,26,32%,54,18%,83,12%,70,30%,52,6%,75,32%,68,38%
Jonas Valanciunas,27.5,MEM,Big,1836,79,60.7%,57,51%,97,34%,45,4%,85,38%,32,2%,38,9%,34,11%
Denzel Valentine,26.0,CHI,Wing,450,54,52.1%,2,5%,95,27%,61,11%,90,38%,31,9%,89,47%,73,56%
Fred VanVleet,25.7,TOR,Combo,1928,62,51.0%,76,38%,12,9%,38,8%,11,17%,47,8%,73,37%,71,45%
Noah Vonleh,24.2,MIN,Big,331,52,55.3%,67,60%,71,23%,29,2%,55,25%,34,2%,42,13%,40,15%
Nikola Vucevic,29.0,ORL,Big,1998,33,52.7%,24,31%,92,30%,83,12%,92,43%,28,1%,64,25%,52,26%
Moritz Wagner,22.5,WAS,Big,815,74,59.4%,65,60%,21,11%,24,2%,15,13%,48,5%,60,23%,55,27%
Dion Waiters,27.9,LAL,Combo,156,24,46.9%,88,43%,5,6%,70,16%,24,22%,77,10%,27,25%,38,35%
Kemba Walker,29.5,BOS,Point,1736,69,53.0%,39,25%,20,12%,49,12%,20,24%,16,3%,92,48%,82,51%
Lonnie Walker,20.9,SAS,Wing,933,38,50.3%,79,39%,69,18%,83,17%,83,35%,24,8%,13,18%,10,26%
Tyrone Wallace,25.4,ATL,Combo,135,0,34.3%,98,51%,45,18%,20,5%,27,23%,71,10%,11,15%,14,26%
Derrick Walton Jr.,24.6,LAC,Point,169,100,70.4%,8,14%,0,3%,96,28%,41,31%,98,21%,65,34%,92,55%
Brad Wanamaker,30.3,BOS,Combo,1281,61,50.8%,82,40%,82,25%,50,11%,68,35%,0,2%,20,23%,11,24%
TJ Warren,26.2,IND,Forward,2199,91,58.3%,51,33%,93,28%,93,18%,93,46%,23,9%,7,12%,4,21%
PJ Washington,21.2,CHA,Big,1747,34,52.8%,44,42%,65,21%,23,2%,45,22%,71,10%,65,26%,67,36%
Tremont Waters,21.8,BOS,Point,110,0,28.4%,14,20%,71,24%,18,7%,43,31%,82,9%,78,40%,78,49%
Russell Westbrook,31.0,HOU,Combo,2048,48,49.2%,92,49%,44,18%,79,18%,73,36%,12,3%,3,12%,2,15%
Coby White,19.7,CHI,Combo,1642,44,48.5%,52,31%,21,11%,53,12%,30,24%,36,7%,77,38%,70,45%
Derrick White,25.3,SAS,Combo,1651,82,53.8%,61,35%,59,21%,44,10%,50,31%,32,6%,44,29%,35,35%
Hassan Whiteside,30.4,POR,Big,2007,83,62.4%,71,63%,86,28%,73,8%,84,36%,0,0%,19,1%,14,1%
Andrew Wiggins,24.7,GSW,Wing,403,44,51.3%,64,34%,86,22%,74,15%,86,37%,11,5%,26,24%,13,29%
Andrew Wiggins,24.7,MIN,Wing,1455,40,50.4%,63,34%,90,24%,58,11%,82,35%,8,4%,37,27%,18,32%
Grant Williams,20.9,BOS,Big,973,10,47.9%,35,38%,41,15%,46,4%,34,19%,92,21%,59,21%,76,42%
Johnathan Williams,24.4,WAS,Big,172,61,56.3%,53,50%,77,25%,98,22%,97,47%,38,3%,0,0%,24,3%
Kenrich Williams,24.9,NOP,Big,797,5,44.4%,20,27%,5,6%,18,1%,5,7%,98,30%,82,35%,93,66%
Lou Williams,33.0,LAC,Combo,1853,27,47.8%,36,25%,83,25%,86,20%,95,45%,41,7%,21,23%,23,31%
Marvin Williams,33.4,MIL,Big,308,48,54.8%,4,17%,26,13%,0,0%,17,13%,99,38%,74,32%,96,70%
Marvin Williams,33.4,CHA,Big,805,57,55.8%,5,17%,76,24%,48,4%,66,29%,90,18%,84,36%,86,54%
Robert Williams,22.0,BOS,Big,370,98,72.6%,94,86%,19,11%,40,3%,19,14%,0,0%,0,0%,0,0%
Zion Williamson,19.3,NOP,Big,665,73,59.2%,95,87%,11,8%,22,2%,10,10%,15,0%,28,3%,26,3%
D.J. Wilson,23.7,MIL,Big,245,13,48.7%,18,27%,9,8%,71,8%,22,15%,87,16%,89,42%,89,58%
