Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Robert Archibald,23.6,TOR,Big,232,13,-6.8,3,-4.0,75,+1.1%,1,-40.5,4,-1.5,45,-0.9%,2,-51.7,5,-2.2,66,+1.6%,4,-31.0
Gilbert Arenas,21.8,WAS,Combo,2047,92,+6.7,62,+0.3,62,+0.5%,52,+0.2,5,-1.4,92,+9.6%,6,-29.7,95,+1.9,62,+1.1%,91,+17.2
Brandon Armstrong,23.4,NJN,Combo,329,12,-7.3,35,-0.6,0,-7.2%,80,+8.4,14,-0.9,13,-8.2%,31,-8.9,49,-0.0,1,-12.4%,84,+11.9
Darrell Armstrong,35.4,NOH,Point,2212,68,+2.0,49,-0.2,38,-0.5%,47,-1.1,58,+0.2,31,-3.5%,44,-1.8,35,-0.5,34,-1.7%,40,-3.0
Carlos Arroyo,24.3,UTA,Point,1999,89,+6.1,10,-2.2,29,-1.1%,11,-14.2,27,-0.5,21,-5.6%,55,+2.4,9,-1.7,50,+0.1%,8,-21.0
Chucky Atkins,29.2,DET,Point,717,31,-3.7,18,-1.3,26,-1.3%,28,-6.5,77,+0.6,77,+5.1%,75,+12.0,7,-1.9,30,-2.2%,12,-16.5
Chucky Atkins,29.2,BOS,Point,793,84,+5.2,65,+0.5,19,-1.8%,76,+7.0,72,+0.5,75,+4.5%,87,+18.6,54,+0.0,8,-6.9%,57,+2.1
Stacey Augmon,35.2,NOH,Wing,1409,35,-3.0,61,+0.3,39,-0.5%,66,+3.9,59,+0.2,41,-1.7%,61,+5.3,62,+0.3,31,-2.2%,67,+4.9
Vin Baker,31.9,BOS,Big,1003,32,-3.5,40,-0.5,19,-1.8%,54,+0.9,10,-1.1,45,-0.9%,22,-13.1,75,+0.7,25,-2.7%,79,+9.1
Vin Baker,31.9,NYK,Big,301,89,+6.3,85,+1.5,9,-2.8%,99,+28.8,82,+0.7,39,-2.0%,93,+24.4,78,+0.8,8,-7.1%,99,+33.3
Marcus Banks,21.9,BOS,Point,1319,15,-6.3,44,-0.3,89,+2.0%,34,-4.1,48,-0.0,42,-1.4%,38,-4.5,33,-0.5,89,+4.5%,31,-6.3
Leandro Barbosa,20.9,PHX,Combo,1485,65,+1.6,89,+1.8,97,+3.0%,67,+4.3,92,+1.1,93,+9.7%,53,+1.1,77,+0.7,87,+4.4%,60,+3.0
Matt Barnes,23.6,LAC,Forward,699,10,-7.8,57,+0.2,65,+0.6%,57,+1.4,32,-0.4,90,+8.2%,23,-13.0,64,+0.3,54,+0.3%,81,+9.7
Brent Barry,31.8,SEA,Wing,1798,86,+5.4,90,+1.8,90,+2.0%,82,+9.5,79,+0.6,84,+6.6%,85,+17.7,83,+1.0,93,+5.6%,61,+3.3
Jon Barry,34.3,DEN,Wing,1042,27,-4.2,44,-0.3,27,-1.2%,42,-2.1,72,+0.5,17,-6.3%,79,+14.4,33,-0.5,42,-0.9%,30,-6.7
Tony Battie,27.7,BOS,Big,491,11,-7.6,33,-0.7,5,-3.7%,24,-7.5,20,-0.7,95,+11.1%,13,-21.0,46,-0.1,3,-9.8%,42,-2.7
Tony Battie,27.7,CLE,Big,951,41,-2.0,17,-1.4,9,-2.8%,37,-3.4,43,-0.2,37,-2.4%,41,-3.3,13,-1.4,5,-8.1%,29,-7.5
Shane Battier,25.1,MEM,Wing,1919,63,+1.3,46,-0.3,18,-1.9%,51,+0.1,17,-0.8,17,-6.3%,27,-10.6,73,+0.6,15,-4.8%,71,+5.9
Lonny Baxter,24.8,CHI,Big,124,45,-1.2,18,-1.4,30,-1.0%,7,-17.8,68,+0.4,89,+8.0%,18,-17.3,7,-2.0,28,-2.5%,7,-21.6
Lonny Baxter,24.8,TOR,Big,477,36,-2.8,48,-0.2,95,+2.5%,48,-0.7,25,-0.5,65,+2.1%,10,-23.2,56,+0.1,91,+5.0%,75,+6.9
Lonny Baxter,24.8,WAS,Big,114,1,-14.5,0,-7.0,19,-1.8%,0,-53.5,1,-3.1,62,+1.5%,1,-54.4,1,-3.7,22,-3.2%,0,-56.0
Raja Bell,27.1,UTA,Wing,1987,40,-2.2,76,+1.0,35,-0.8%,81,+9.3,84,+0.8,59,+1.1%,88,+19.0,65,+0.4,26,-2.7%,70,+5.6
Jonathan Bender,22.8,IND,Big,247,26,-4.2,14,-1.6,13,-2.5%,12,-13.7,80,+0.6,32,-3.3%,74,+11.5,6,-2.2,41,-1.1%,2,-35.7
Travis Best,31.3,DAL,Point,727,32,-3.5,48,-0.2,32,-1.0%,43,-1.7,38,-0.3,12,-8.4%,57,+2.9,50,-0.0,43,-0.6%,37,-3.7
Mike Bibby,25.5,SAC,Point,2977,90,+6.4,77,+1.0,26,-1.3%,82,+9.6,60,+0.2,47,-0.6%,70,+9.7,71,+0.6,63,+1.2%,78,+8.5
Chauncey Billups,27.1,DET,Combo,2755,72,+2.7,64,+0.4,36,-0.6%,68,+4.3,22,-0.6,34,-2.9%,39,-4.1,86,+1.1,50,-0.0%,86,+12.8
Steve Blake,23.7,WAS,Point,1290,44,-1.3,70,+0.7,40,-0.5%,73,+6.4,96,+1.4,46,-0.8%,92,+23.5,35,-0.5,22,-3.2%,38,-3.6
Corie Blount,34.8,CHI,Big,727,87,+5.8,88,+1.7,42,-0.4%,91,+14.1,99,+1.9,29,-4.0%,97,+36.5,31,-0.6,33,-1.9%,36,-4.2
Corie Blount,34.8,TOR,Big,290,54,+0.1,17,-1.5,33,-0.9%,13,-13.4,63,+0.3,0,-21.1%,96,+36.1,12,-1.5,39,-1.4%,6,-23.8
Mark Blount,27.9,BOS,Big,2397,76,+3.4,76,+1.0,78,+1.3%,69,+4.8,70,+0.4,63,+1.8%,64,+6.3,70,+0.5,83,+3.4%,66,+4.4
Keith Bogans,23.5,ORL,Wing,1735,46,-1.0,49,-0.2,27,-1.3%,60,+2.0,68,+0.4,42,-1.5%,75,+11.8,36,-0.4,21,-3.4%,41,-2.9
Calvin Booth,27.5,SEA,Big,1188,27,-4.1,42,-0.4,58,+0.3%,38,-3.1,52,+0.1,79,+5.3%,54,+1.7,36,-0.4,72,+2.2%,32,-5.7
Carlos Boozer,21.9,CLE,Big,2585,96,+8.7,45,-0.3,75,+1.1%,37,-3.3,13,-0.9,54,+0.5%,15,-18.6,74,+0.7,70,+1.9%,63,+3.5
Curtis Borchardt,23.1,UTA,Big,248,30,-3.8,98,+3.3,25,-1.3%,99,+33.3,99,+1.9,100,+17.6%,98,+42.6,96,+1.9,11,-5.6%,98,+32.2
Chris Bosh,19.6,TOR,Big,2501,68,+2.0,86,+1.6,60,+0.4%,90,+13.8,93,+1.1,90,+8.4%,92,+23.5,68,+0.4,66,+1.6%,74,+6.9
Bruce Bowen,32.4,SAS,Wing,2615,39,-2.4,34,-0.6,34,-0.8%,26,-6.8,28,-0.5,28,-4.1%,33,-7.9,40,-0.2,37,-1.6%,28,-7.6
Ryan Bowen,27.9,DEN,Forward,321,4,-10.6,67,+0.6,13,-2.4%,65,+3.6,62,+0.3,3,-13.3%,76,+13.3,51,-0.0,4,-8.5%,41,-2.8
Earl Boykins,27.4,DEN,Point,1757,48,-0.7,14,-1.7,12,-2.5%,27,-6.7,8,-1.2,19,-5.9%,20,-15.4,32,-0.5,18,-3.8%,39,-3.3
Shawn Bradley,31.6,DAL,Big,731,20,-5.1,9,-2.4,11,-2.6%,19,-9.5,71,+0.5,5,-11.4%,70,+9.4,4,-2.5,10,-6.0%,9,-19.5
Torraye Braggs,27.5,HOU,Big,121,98,+9.8,95,+2.4,55,+0.2%,94,+17.4,76,+0.6,4,-12.4%,42,-3.1,97,+2.0,82,+3.2%,98,+32.7
Elton Brand,24.6,LAC,Big,2670,78,+4.0,28,-0.9,31,-1.0%,26,-6.8,51,+0.1,27,-4.2%,53,+1.1,29,-0.7,30,-2.2%,26,-8.8
J.R. Bremer,23.1,CLE,Combo,385,13,-6.9,73,+0.9,80,+1.4%,41,-2.2,19,-0.7,74,+4.5%,5,-31.2,93,+1.7,76,+2.6%,80,+9.3
Jamison Brewer,22.9,IND,Combo,149,29,-3.9,71,+0.8,51,+0.0%,87,+11.3,95,+1.3,14,-7.1%,99,+48.1,19,-1.1,35,-1.7%,15,-14.7
Devin Brown,24.8,SAS,Combo,514,47,-0.9,54,+0.0,57,+0.3%,40,-2.5,43,-0.2,79,+5.3%,31,-9.0,63,+0.3,66,+1.6%,65,+4.4
Kedrick Brown,22.6,BOS,Wing,398,96,+8.9,79,+1.1,23,-1.5%,75,+6.7,93,+1.2,39,-1.9%,93,+25.6,41,-0.2,27,-2.6%,34,-5.3
Kedrick Brown,22.6,CLE,Combo,546,74,+2.9,60,+0.2,61,+0.4%,57,+1.5,77,+0.6,80,+5.4%,86,+17.7,40,-0.2,53,+0.3%,43,-2.4
Kwame Brown,21.6,WAS,Big,2191,87,+5.5,53,-0.0,40,-0.5%,55,+1.1,30,-0.4,29,-4.1%,30,-9.1,66,+0.4,48,-0.2%,75,+7.1
P.J. Brown,34.0,NOH,Big,2751,68,+2.0,16,-1.5,51,+0.0%,23,-7.8,48,-0.0,66,+2.4%,66,+7.0,7,-1.9,32,-2.0%,8,-20.7
Rick Brunson,31.4,CHI,Point,354,84,+5.2,98,+3.2,4,-3.8%,99,+35.6,100,+2.1,4,-12.0%,99,+43.8,77,+0.8,6,-7.5%,95,+23.1
Kobe Bryant,25.2,LAL,Wing,2441,85,+5.4,93,+2.0,94,+2.4%,84,+10.3,74,+0.5,93,+9.9%,28,-10.1,93,+1.6,77,+2.7%,90,+16.9
Greg Buckner,27.1,PHI,Wing,645,52,-0.3,19,-1.3,31,-1.0%,17,-11.5,11,-1.0,78,+5.2%,7,-27.7,43,-0.2,19,-3.6%,40,-3.0
Caron Butler,23.6,MIA,Wing,2000,66,+1.8,47,-0.2,82,+1.5%,39,-2.8,81,+0.7,65,+2.1%,67,+7.5,23,-0.9,72,+2.1%,26,-8.6
Mitchell Butler,32.9,WAS,Wing,521,94,+7.5,80,+1.1,25,-1.3%,77,+7.4,87,+0.9,43,-1.3%,89,+20.0,56,+0.1,11,-5.6%,43,-2.5
Rasual Butler,24.4,MIA,Wing,625,46,-1.0,70,+0.7,47,-0.2%,74,+6.5,12,-1.0,64,+1.9%,17,-17.9,95,+1.9,68,+1.7%,91,+17.6
Zarko Cabarkapa,22.4,PHX,Forward,559,8,-8.0,66,+0.6,28,-1.2%,77,+7.1,28,-0.5,10,-9.2%,80,+15.2,83,+1.0,72,+2.1%,70,+5.6
Marcus Camby,29.6,DEN,Big,2161,79,+4.2,61,+0.3,83,+1.6%,46,-1.2,69,+0.4,79,+5.3%,39,-4.0,46,-0.1,60,+1.0%,48,-0.7
Elden Campbell,35.3,DET,Big,885,60,+1.0,44,-0.3,50,-0.1%,38,-3.0,18,-0.7,80,+5.4%,15,-19.1,66,+0.4,50,-0.1%,68,+5.0
Brian Cardinal,26.5,GSW,Forward,1603,93,+7.1,39,-0.5,6,-3.2%,56,+1.3,42,-0.2,1,-17.3%,49,+0.3,40,-0.2,10,-6.1%,57,+2.2
Vince Carter,26.8,TOR,Wing,2781,99,+11.8,84,+1.5,31,-1.0%,90,+13.8,67,+0.4,43,-1.3%,69,+8.6,84,+1.1,33,-1.9%,87,+13.4
Sam Cassell,34.0,MIN,Point,2840,98,+10.3,98,+3.3,95,+2.5%,98,+25.9,89,+0.9,53,+0.3%,90,+20.7,98,+2.3,92,+5.3%,97,+29.0
Kelvin Cato,29.2,HOU,Big,1743,37,-2.7,18,-1.3,83,+1.5%,8,-15.8,27,-0.5,53,+0.3%,14,-19.3,29,-0.7,78,+2.8%,22,-11.5
Tyson Chandler,21.1,CHI,Big,744,5,-10.1,20,-1.2,80,+1.4%,20,-9.4,13,-0.9,55,+0.6%,11,-22.0,38,-0.3,58,+0.8%,34,-5.3
Calbert Cheaney,32.3,GSW,Wing,2042,77,+4.0,59,+0.2,15,-2.1%,70,+5.1,29,-0.4,34,-2.9%,17,-17.8,71,+0.6,7,-7.1%,83,+11.1
Doug Christie,33.5,SAC,Wing,2765,85,+5.3,90,+1.9,37,-0.6%,94,+17.1,96,+1.6,51,-0.1%,95,+28.6,67,+0.4,36,-1.6%,85,+12.1
Speedy Claxton,25.5,GSW,Point,1575,83,+4.9,89,+1.8,44,-0.3%,92,+14.2,52,+0.1,39,-2.0%,25,-11.6,93,+1.6,22,-3.2%,95,+23.2
Derrick Coleman,36.4,PHI,Big,841,46,-1.0,82,+1.3,57,+0.3%,88,+11.5,91,+1.1,56,+0.9%,88,+18.8,57,+0.1,83,+3.4%,71,+5.7
Bimbo Coles,35.5,MIA,Combo,148,4,-11.1,63,+0.4,1,-5.3%,98,+26.0,23,-0.6,0,-30.3%,79,+14.2,82,+1.0,9,-6.7%,98,+30.9
Jason Collier,26.1,ATL,Big,544,74,+3.0,26,-0.9,66,+0.7%,43,-2.0,24,-0.5,30,-3.7%,54,+2.0,39,-0.3,25,-2.7%,52,+0.8
Jarron Collins,24.9,UTA,Big,1689,36,-2.7,16,-1.5,32,-0.9%,17,-11.3,45,-0.1,73,+4.3%,48,-0.3,18,-1.2,36,-1.6%,14,-15.7
Jason Collins,24.9,NJN,Big,2205,75,+3.4,54,+0.0,93,+2.3%,38,-3.2,46,-0.1,47,-0.7%,33,-8.3,61,+0.3,94,+5.6%,57,+2.0
Brian Cook,22.9,LAL,Big,392,12,-7.0,4,-3.4,25,-1.3%,3,-27.4,21,-0.6,59,+1.2%,25,-12.2,2,-2.9,41,-1.1%,2,-36.9
Omar Cook,21.8,POR,Point,133,9,-7.8,13,-1.8,24,-1.4%,10,-14.4,25,-0.5,19,-5.9%,10,-23.2,17,-1.2,12,-5.5%,25,-9.9
Chris Crawford,28.5,ATL,Forward,1149,89,+6.0,83,+1.3,86,+1.8%,72,+6.3,71,+0.5,67,+2.7%,66,+6.9,78,+0.8,97,+6.3%,67,+4.9
Jamal Crawford,23.6,CHI,Combo,2770,70,+2.4,81,+1.2,30,-1.1%,79,+7.8,37,-0.3,83,+6.2%,33,-8.1,90,+1.4,16,-4.2%,89,+14.6
Austin Croshere,28.5,IND,Forward,949,31,-3.7,32,-0.7,20,-1.7%,58,+1.6,36,-0.3,30,-4.0%,61,+5.1,37,-0.4,39,-1.3%,50,-0.1
Eddy Curry,20.9,CHI,Big,2130,68,+2.1,53,-0.0,44,-0.3%,51,-0.1,6,-1.3,65,+2.2%,13,-20.3,90,+1.4,65,+1.5%,89,+14.8
Michael Curry,35.2,TOR,Combo,1220,4,-10.9,15,-1.5,35,-0.8%,11,-14.0,12,-1.0,8,-9.8%,21,-14.8,39,-0.3,40,-1.2%,35,-4.4
Samuel Dalembert,23.5,PHI,Big,2172,61,+1.1,73,+0.9,49,-0.1%,69,+4.7,30,-0.4,40,-1.7%,44,-2.1,88,+1.3,39,-1.3%,78,+8.9
Erick Dampier,28.3,GSW,Big,2400,25,-4.3,59,+0.2,77,+1.3%,44,-1.7,56,+0.1,75,+4.6%,57,+3.4,61,+0.3,70,+1.8%,46,-1.0
Antonio Daniels,28.6,SEA,Point,1486,83,+5.1,79,+1.1,9,-2.8%,88,+12.2,66,+0.4,31,-3.5%,80,+14.6,78,+0.8,7,-7.3%,84,+11.7
Marquis Daniels,22.8,DAL,Combo,971,57,+0.5,23,-1.1,28,-1.2%,45,-1.4,81,+0.7,25,-4.7%,85,+17.6,15,-1.4,27,-2.6%,29,-7.3
Antonio Davis,35.0,TOR,Big,542,61,+1.1,39,-0.5,38,-0.6%,31,-4.9,4,-1.7,3,-13.4%,5,-32.3,87,+1.2,68,+1.7%,86,+12.9
Antonio Davis,35.0,CHI,Big,2029,55,+0.3,69,+0.7,36,-0.7%,64,+3.2,14,-0.9,38,-2.3%,19,-15.7,89,+1.3,58,+0.8%,88,+14.3
Baron Davis,24.6,NOH,Combo,2685,91,+6.5,97,+3.1,98,+3.5%,95,+18.5,93,+1.2,97,+11.7%,82,+15.9,94,+1.8,88,+4.5%,90,+17.1
Dale Davis,34.6,POR,Big,1671,42,-1.8,57,+0.2,10,-2.7%,67,+4.1,68,+0.4,39,-1.8%,80,+14.8,45,-0.1,14,-4.8%,52,+0.8
Ricky Davis,24.1,CLE,Combo,793,93,+7.4,31,-0.8,43,-0.3%,48,-0.7,78,+0.6,77,+5.1%,81,+15.7,15,-1.4,77,+2.7%,33,-5.6
Ricky Davis,24.1,BOS,Wing,1648,76,+3.6,30,-0.8,41,-0.4%,31,-5.1,21,-0.6,32,-3.5%,32,-8.4,36,-0.4,67,+1.6%,35,-4.5
Andrew DeClercq,30.7,ORL,Big,1207,65,+1.6,94,+2.2,76,+1.2%,92,+14.4,85,+0.8,66,+2.5%,80,+15.4,88,+1.3,52,+0.2%,86,+12.9
Tony Delk,29.8,DAL,Combo,487,9,-7.8,29,-0.9,60,+0.4%,27,-6.5,39,-0.2,11,-9.0%,29,-9.5,50,-0.0,90,+4.9%,45,-1.5
Boris Diaw,21.5,ATL,Big,1847,35,-3.0,38,-0.5,45,-0.2%,28,-6.4,79,+0.6,60,+1.3%,65,+6.4,21,-1.0,41,-1.0%,20,-11.9
Dan Dickau,25.1,POR,Combo,130,43,-1.7,40,-0.5,63,+0.5%,20,-9.4,92,+1.1,4,-12.8%,100,+57.0,11,-1.5,98,+7.2%,4,-28.2
DeSagana Diop,21.8,CLE,Big,655,13,-6.8,50,-0.1,56,+0.2%,60,+2.1,57,+0.2,44,-1.0%,37,-4.6,31,-0.6,23,-3.1%,50,+0.1
Vlade Divac,35.7,SAC,Big,2310,92,+6.9,62,+0.4,34,-0.8%,75,+6.7,94,+1.3,49,-0.4%,93,+24.7,24,-0.9,36,-1.6%,36,-3.8
Juan Dixon,25.1,WAS,Combo,1397,52,-0.1,67,+0.6,59,+0.4%,64,+3.4,44,-0.1,48,-0.5%,44,-1.9,72,+0.6,71,+1.9%,65,+4.0
Michael Doleac,26.4,NYK,Big,655,8,-8.2,68,+0.7,35,-0.8%,79,+8.0,53,+0.1,15,-7.0%,63,+5.9,66,+0.4,29,-2.5%,74,+6.7
Michael Doleac,26.4,DEN,Big,317,11,-7.5,73,+0.9,89,+1.9%,64,+3.2,39,-0.3,88,+7.8%,59,+3.9,79,+0.9,93,+5.4%,56,+1.8
Keyon Dooling,23.5,LAC,Combo,1089,28,-4.1,79,+1.1,64,+0.6%,78,+7.6,71,+0.5,47,-0.7%,76,+12.4,75,+0.7,64,+1.2%,70,+5.5
Predrag Drobnjak,28.0,LAC,Big,927,8,-7.9,12,-1.8,25,-1.4%,15,-12.2,45,-0.1,49,-0.4%,39,-4.1,13,-1.5,29,-2.4%,11,-17.0
Tim Duncan,27.5,SAS,Big,2515,82,+4.9,36,-0.6,29,-1.1%,44,-1.6,17,-0.8,4,-12.2%,46,-1.4,59,+0.2,53,+0.3%,62,+3.4
Mike Dunleavy,23.1,GSW,Wing,2310,15,-6.3,55,+0.1,82,+1.5%,46,-1.1,54,+0.1,82,+6.1%,71,+10.0,41,-0.2,90,+4.8%,31,-6.6
Ronald Dupree,22.8,CHI,Wing,843,50,-0.6,26,-1.0,73,+1.0%,25,-7.2,81,+0.7,57,+0.9%,85,+17.6,11,-1.5,90,+4.6%,9,-19.8
Howard Eisley,30.9,NYK,Point,722,21,-4.8,37,-0.5,11,-2.6%,54,+0.9,27,-0.5,55,+0.7%,29,-9.3,42,-0.2,8,-6.7%,64,+3.6
Howard Eisley,30.9,PHX,Point,716,50,-0.6,27,-0.9,15,-2.1%,61,+2.2,35,-0.3,14,-7.7%,82,+16.0,28,-0.7,26,-2.7%,34,-4.8
Francisco Elson,27.7,DEN,Big,812,9,-7.8,10,-2.2,33,-0.9%,17,-11.4,4,-1.7,32,-3.3%,10,-23.1,35,-0.5,34,-1.8%,35,-4.5
Melvin Ely,25.5,LAC,Big,470,64,+1.5,67,+0.6,26,-1.3%,90,+13.9,69,+0.4,7,-10.7%,94,+27.6,58,+0.2,27,-2.6%,76,+7.8
Reggie Evans,23.5,SEA,Big,1234,14,-6.5,26,-0.9,34,-0.8%,31,-5.0,44,-0.1,36,-2.5%,26,-11.0,24,-0.9,16,-4.5%,42,-2.8
Michael Finley,30.7,DAL,Wing,2776,43,-1.6,50,-0.1,27,-1.2%,52,+0.2,55,+0.1,79,+5.3%,56,+2.6,31,-0.6,14,-5.0%,39,-3.4
Derek Fisher,29.2,LAL,Combo,1681,19,-5.5,7,-2.5,7,-3.1%,15,-11.8,34,-0.4,18,-6.3%,40,-3.7,6,-2.1,11,-5.9%,11,-17.5
Marcus Fizer,25.2,CHI,Big,717,63,+1.2,68,+0.7,51,+0.0%,73,+6.3,80,+0.6,90,+8.1%,74,+11.4,61,+0.3,38,-1.4%,68,+5.0
T.J. Ford,20.6,MIL,Point,1479,26,-4.3,82,+1.3,98,+3.3%,67,+4.2,86,+0.9,57,+0.9%,92,+21.7,64,+0.3,99,+8.0%,40,-3.0
Danny Fortson,27.6,DAL,Big,607,55,+0.3,15,-1.6,63,+0.5%,17,-11.6,29,-0.5,64,+1.9%,41,-3.3,17,-1.2,65,+1.6%,14,-15.7
Jeff Foster,26.8,IND,Big,1939,81,+4.7,63,+0.4,81,+1.4%,58,+1.7,64,+0.3,77,+5.1%,45,-1.8,49,-0.1,36,-1.6%,58,+2.4
Tremaine Fowlkes,27.6,DET,Wing,227,2,-13.5,3,-3.4,2,-4.5%,4,-24.7,28,-0.5,2,-16.8%,38,-4.6,1,-3.4,2,-10.1%,1,-40.0
Rick Fox,34.3,LAL,Wing,845,75,+3.1,80,+1.1,97,+3.0%,57,+1.5,37,-0.3,61,+1.4%,15,-19.1,89,+1.3,96,+6.0%,83,+11.7
Adonal Foyle,28.6,GSW,Big,563,19,-5.5,24,-1.0,76,+1.3%,14,-12.6,74,+0.5,96,+11.5%,59,+4.3,16,-1.3,69,+1.7%,8,-20.0
Richie Frahm,26.2,SEA,Wing,390,86,+5.4,95,+2.2,77,+1.3%,87,+11.4,83,+0.7,46,-0.9%,67,+7.5,94,+1.8,55,+0.5%,90,+17.1
Steve Francis,26.7,HOU,Point,3191,81,+4.7,84,+1.4,80,+1.4%,89,+13.4,64,+0.3,96,+11.7%,72,+10.7,85,+1.1,61,+1.1%,87,+13.9
Dan Gadzuric,25.7,MIL,Big,1204,57,+0.5,48,-0.2,93,+2.4%,28,-6.3,63,+0.3,99,+12.8%,34,-7.4,35,-0.4,84,+3.5%,31,-6.3
Reece Gaines,22.8,ORL,Wing,297,28,-4.1,43,-0.4,16,-2.0%,55,+1.1,82,+0.7,38,-2.2%,67,+7.6,14,-1.4,4,-8.4%,14,-15.9
Kevin Garnett,27.5,MIN,Big,3228,100,+13.2,98,+3.2,96,+2.8%,97,+24.9,42,-0.2,78,+5.2%,8,-25.3,100,+3.5,79,+2.9%,100,+43.2
Pau Gasol,23.3,MEM,Big,2438,93,+7.4,29,-0.8,49,-0.1%,30,-5.4,39,-0.3,96,+11.3%,42,-3.1,27,-0.8,53,+0.3%,28,-7.7
Devean George,26.2,LAL,Forward,1930,34,-3.1,22,-1.1,86,+1.8%,24,-7.6,35,-0.4,66,+2.2%,30,-9.2,30,-0.6,75,+2.4%,29,-7.6
Eddie Gill,25.2,POR,Point,138,5,-10.0,4,-3.2,11,-2.5%,9,-15.1,4,-1.6,40,-1.8%,6,-29.2,11,-1.5,6,-7.6%,33,-5.5
Kendall Gill,35.4,CHI,Wing,1382,16,-6.2,35,-0.6,61,+0.4%,40,-2.7,47,-0.1,35,-2.8%,43,-2.7,30,-0.6,45,-0.5%,36,-4.1
Manu Ginobili,26.3,SAS,Wing,2240,81,+4.6,78,+1.1,86,+1.7%,74,+6.5,76,+0.6,69,+3.3%,65,+6.5,69,+0.5,83,+3.5%,72,+6.1
Gordan Giricek,26.4,ORL,Wing,1397,54,+0.1,24,-1.0,75,+1.2%,19,-9.9,23,-0.6,69,+3.1%,20,-15.6,28,-0.8,81,+3.2%,28,-8.3
Gordan Giricek,26.4,UTA,Wing,599,81,+4.7,13,-1.8,79,+1.3%,6,-19.8,8,-1.2,25,-4.8%,4,-32.7,39,-0.3,93,+5.6%,19,-12.6
Dion Glover,25.0,ATL,Wing,1440,55,+0.2,72,+0.8,55,+0.2%,80,+8.2,38,-0.3,71,+3.8%,47,-1.0,81,+0.9,44,-0.5%,81,+9.9
Dion Glover,25.0,TOR,Wing,171,34,-3.2,45,-0.3,64,+0.6%,53,+0.8,100,+2.4,99,+13.9%,98,+41.1,4,-2.5,28,-2.6%,3,-33.6
