Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Pero Antic,31.3,ATL,Big,898,51,50.4%,12,28%,4,8%,32,10%,8,18%,95,10%,96,44%,97,55%
Trevor Ariza,28.3,WAS,Wing,2715,93,56.4%,63,33%,4,5%,24,14%,11,19%,82,20%,61,28%,80,48%
Darrell Arthur,25.6,DEN,Big,1143,7,42.4%,4,19%,8,9%,99,56%,94,65%,83,4%,80,11%,78,15%
Omer Asik,27.3,HOU,Big,929,68,53.0%,98,90%,5,9%,7,2%,2,10%,0,0%,0,0%,0,0%
D.J. Augustin,26.0,CHI,Point,1813,88,52.7%,49,27%,29,13%,29,17%,15,30%,76,9%,75,33%,80,42%
Gustavo Ayon,28.6,ATL,Big,401,38,48.9%,88,76%,20,14%,35,11%,17,24%,0,0%,0,0%,0,0%
Jeff Ayres,26.5,SAS,Big,855,93,59.5%,88,76%,18,12%,37,12%,18,24%,0,0%,0,0%,0,0%
Chris Babb,23.7,BOS,Wing,106,1,30.4%,2,4%,0,0%,3,4%,0,4%,96,26%,100,65%,100,91%
Luke Babbitt,24.4,NOP,Big,453,58,51.7%,1,9%,51,22%,26,8%,28,31%,92,8%,99,52%,99,60%
Leandro Barbosa,30.9,PHX,Combo,366,30,45.3%,95,53%,40,14%,35,17%,25,31%,32,4%,18,12%,12,16%
J.J. Barea,29.3,MIN,Combo,1413,18,44.4%,65,35%,56,17%,28,15%,32,32%,21,3%,70,30%,49,33%
Andrea Bargnani,28.0,NYK,Big,1252,27,47.3%,12,28%,45,21%,87,32%,76,52%,66,0%,86,20%,82,20%
Harrison Barnes,21.4,GSW,Forward,2097,20,45.1%,39,30%,95,28%,48,17%,82,45%,59,10%,27,15%,36,25%
Matt Barnes,33.6,LAC,Forward,1701,75,52.7%,50,33%,25,10%,11,7%,11,17%,86,20%,82,30%,86,50%
Will Barton,22.8,POR,Wing,310,11,42.2%,89,44%,90,23%,35,16%,66,39%,40,10%,12,8%,14,18%
Brandon Bass,28.5,BOS,Big,2263,36,48.8%,35,43%,43,20%,89,36%,82,56%,62,0%,56,0%,58,1%
Shane Battier,35.1,MIA,Wing,1456,65,52.0%,9,13%,39,10%,0,2%,2,12%,98,36%,94,39%,98,75%
Nicolas Batum,24.9,POR,Wing,2951,91,55.5%,49,25%,23,8%,54,20%,36,29%,51,12%,83,34%,69,46%
Jerryd Bayless,25.2,BOS,Combo,1009,67,48.4%,26,16%,21,11%,96,40%,82,51%,47,8%,49,25%,51,33%
Jerryd Bayless,25.2,MEM,Combo,640,14,42.9%,30,19%,54,17%,84,32%,77,49%,74,12%,35,20%,44,32%
Aron Baynes,26.9,SAS,Big,381,11,43.9%,68,59%,70,26%,49,15%,51,41%,0,0%,0,0%,0,0%
Kent Bazemore,24.3,GSW,Wing,190,7,41.5%,86,43%,11,7%,49,19%,25,26%,27,7%,47,24%,35,31%
Kent Bazemore,24.3,LAL,Wing,609,70,52.8%,87,43%,31,9%,27,14%,19,24%,25,7%,52,26%,39,33%
Bradley Beal,20.3,WAS,Wing,2516,39,47.9%,27,20%,30,9%,97,42%,89,52%,39,9%,30,19%,30,29%
Michael Beasley,24.8,MIA,Big,746,65,52.6%,22,36%,65,25%,71,25%,71,50%,87,5%,78,9%,78,14%
Marco Belinelli,27.6,SAS,Wing,1942,96,57.6%,34,22%,43,11%,72,27%,65,38%,48,12%,61,28%,56,40%
Anthony Bennett,20.6,CLE,Big,590,1,38.2%,29,38%,9,10%,82,30%,49,40%,86,5%,84,17%,85,22%
Patrick Beverley,25.3,HOU,Combo,1741,84,51.1%,46,25%,61,18%,4,6%,12,24%,96,24%,53,26%,82,51%
Chauncey Billups,37.1,DET,Combo,298,9,38.8%,2,5%,37,14%,63,24%,53,38%,46,8%,98,49%,89,57%
Bismack Biyombo,21.2,CHA,Big,987,95,60.9%,89,76%,40,19%,16,5%,15,24%,0,0%,0,0%,0,0%
DeJuan Blair,24.5,DAL,Big,1183,78,54.3%,64,57%,95,41%,9,2%,54,43%,0,0%,0,0%,0,0%
Steve Blake,33.7,GSW,Combo,542,39,46.1%,0,3%,2,2%,77,28%,21,30%,88,17%,100,50%,98,67%
Steve Blake,33.7,LAL,Combo,875,70,48.9%,16,12%,7,8%,68,25%,39,33%,82,16%,89,38%,88,55%
Andray Blatche,27.2,BKN,Big,1576,41,49.2%,45,48%,32,17%,80,29%,64,46%,76,2%,75,4%,74,6%
Eric Bledsoe,23.9,PHX,Combo,1407,95,52.5%,86,43%,35,14%,49,21%,42,35%,9,2%,37,20%,25,22%
Andrew Bogut,28.9,GSW,Big,1764,97,62.7%,85,74%,60,24%,8,2%,21,26%,0,0%,0,0%,0,0%
Matt Bonner,33.6,SAS,Big,602,92,58.6%,0,7%,66,25%,29,9%,35,34%,96,11%,98,47%,98,58%
Trevor Booker,25.9,WAS,Big,1521,82,55.2%,50,50%,67,25%,70,24%,69,50%,0,0%,51,0%,47,0%
Carlos Boozer,31.9,CHI,Big,2131,18,45.6%,33,41%,47,21%,92,38%,86,59%,0,0%,49,0%,44,0%
Chris Bosh,29.6,MIA,Big,2521,85,55.6%,20,35%,19,13%,85,31%,61,45%,88,5%,82,15%,82,20%
Avery Bradley,22.9,BOS,Combo,1838,68,48.8%,39,23%,9,9%,100,46%,91,54%,79,15%,9,8%,28,23%
Elton Brand,34.6,ATL,Big,1388,78,54.2%,20,34%,86,35%,86,32%,95,66%,63,0%,0,0%,48,0%
Corey Brewer,27.7,MIN,Wing,2606,66,52.0%,95,55%,42,11%,15,11%,14,22%,62,15%,13,8%,20,23%
Ronnie Brewer,28.6,HOU,Wing,118,0,11.1%,37,22%,43,11%,18,11%,16,22%,99,44%,17,11%,91,56%
Aaron Brooks,28.8,DEN,Combo,803,51,46.9%,51,28%,75,22%,23,15%,51,37%,37,5%,68,30%,63,35%
Aaron Brooks,28.8,HOU,Point,652,81,51.5%,41,25%,64,22%,5,6%,14,28%,81,10%,85,38%,88,47%
MarShon Brooks,24.8,LAL,Wing,201,76,53.4%,66,34%,98,36%,22,13%,84,49%,3,2%,20,14%,13,16%
Lorenzo Brown,23.2,PHI,Point,157,2,28.8%,83,42%,59,20%,15,13%,25,33%,75,9%,25,16%,41,25%
Shannon Brown,27.9,SAS,Wing,100,2,30.8%,71,36%,11,7%,100,50%,96,57%,0,0%,10,7%,3,7%
Kobe Bryant,35.2,LAL,Combo,176,19,44.5%,37,22%,82,23%,88,33%,96,57%,16,2%,32,19%,21,21%
Chase Budinger,25.4,MIN,Wing,703,43,48.3%,43,24%,33,10%,60,22%,48,31%,55,12%,79,32%,67,45%
Reggie Bullock,22.6,LAC,Wing,342,16,43.2%,3,9%,21,8%,55,21%,37,29%,90,22%,96,40%,95,62%
Trey Burke,21.0,UTA,Point,2220,36,44.4%,25,19%,39,16%,83,30%,75,46%,51,4%,69,31%,61,36%
Alec Burks,22.3,UTA,Wing,2086,48,49.2%,91,45%,75,17%,66,24%,71,41%,10,4%,14,10%,9,14%
Caron Butler,33.6,MIL,Forward,805,34,47.2%,7,11%,27,10%,98,39%,91,49%,52,10%,84,30%,75,40%
Caron Butler,33.6,OKC,Wing,594,69,52.7%,1,3%,15,7%,93,36%,76,44%,92,23%,71,31%,87,53%
Jimmy Butler,24.1,CHI,Wing,2580,23,45.4%,84,41%,20,8%,61,22%,43,30%,37,9%,33,20%,33,29%
Rasual Butler,34.4,IND,Wing,301,98,60.7%,16,17%,10,7%,61,22%,38,29%,97,33%,36,21%,89,54%
Dwight Buycks,24.7,TOR,Combo,141,5,38.0%,53,29%,63,18%,54,22%,58,41%,30,4%,56,27%,39,31%
Andrew Bynum,26.0,CLE,Big,478,6,41.9%,22,35%,99,50%,49,15%,92,65%,0,0%,0,0%,0,0%
Will Bynum,30.8,DET,Combo,1008,28,45.1%,82,41%,79,22%,58,23%,70,45%,2,1%,19,12%,9,13%
Nick Calathes,24.7,MEM,Point,1099,73,50.9%,80,41%,93,27%,24,15%,59,42%,49,4%,10,13%,15,17%
Jose Calderon,32.1,DAL,Point,2459,98,58.7%,7,10%,3,4%,85,31%,31,35%,85,11%,95,45%,95,56%
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,33,47.3%,62,32%,25,9%,56,21%,39,29%,63,15%,44,24%,51,38%
Isaiah Canaan,22.5,HOU,Combo,213,74,49.2%,56,31%,4,4%,7,7%,0,11%,93,20%,86,38%,91,58%
DeMarre Carroll,27.3,ATL,Wing,2332,86,54.8%,81,38%,61,14%,12,9%,18,23%,70,16%,42,23%,52,39%
Vince Carter,36.8,DAL,Wing,1958,52,49.8%,44,24%,72,16%,41,17%,54,34%,26,7%,85,35%,60,42%
Michael Carter-Williams,22.1,PHI,Point,2379,29,43.1%,86,42%,81,25%,27,16%,53,40%,8,1%,24,16%,17,17%
Omri Casspi,25.4,HOU,Forward,1183,59,50.3%,52,33%,82,21%,14,7%,36,28%,55,10%,77,29%,68,39%
Mario Chalmers,27.5,MIA,Point,2161,90,53.3%,85,42%,46,18%,0,4%,5,22%,92,13%,53,24%,64,36%
Tyson Chandler,31.1,NYK,Big,1653,94,59.7%,94,83%,3,7%,33,10%,7,17%,0,0%,0,0%,0,0%
Wilson Chandler,26.5,DEN,Forward,1922,52,50.1%,34,28%,41,12%,41,15%,30,27%,82,17%,75,27%,77,44%
Dionte Christmas,27.1,PHX,Wing,137,10,42.1%,57,30%,2,5%,50,19%,17,23%,39,9%,89,37%,72,47%
Earl Clark,25.8,CLE,Forward,656,30,46.7%,23,21%,20,9%,68,23%,48,33%,73,15%,86,32%,80,47%
Victor Claver,25.2,POR,Big,147,1,37.5%,38,44%,6,9%,28,9%,8,18%,99,15%,88,24%,92,38%
Norris Cole,25.1,MIA,Combo,1918,60,48.0%,70,35%,25,11%,46,19%,23,30%,91,20%,25,14%,56,34%
Jason Collins,34.9,BKN,Big,135,13,44.4%,39,44%,12,11%,75,28%,47,39%,96,11%,75,6%,79,17%
Darren Collison,26.2,LAC,Combo,2001,91,52.2%,61,33%,33,12%,82,30%,65,42%,72,10%,23,14%,33,24%
Nick Collison,33.0,OKC,Big,1333,88,56.4%,78,65%,7,9%,60,19%,26,29%,91,6%,57,0%,74,6%
Mike Conley,26.1,MEM,Point,2433,69,50.5%,58,33%,61,20%,58,21%,58,41%,56,5%,39,21%,46,26%
Chris Copeland,29.6,IND,Forward,181,100,62.0%,27,22%,14,8%,0,3%,2,10%,41,9%,100,59%,95,68%
DeMarcus Cousins,23.2,SAC,Big,2292,44,49.7%,52,51%,65,25%,69,24%,68,49%,0,0%,55,0%,49,0%
Jamal Crawford,33.6,LAC,Combo,2071,75,49.3%,23,15%,51,15%,79,28%,67,43%,58,9%,81,32%,75,42%
Jordan Crawford,25.0,BOS,Combo,1193,47,46.5%,35,22%,88,24%,53,22%,72,46%,18,3%,67,29%,42,32%
Jordan Crawford,25.0,GSW,Combo,587,54,47.4%,25,15%,91,26%,65,24%,81,50%,42,6%,63,28%,58,34%
Jae Crowder,23.3,DAL,Wing,1200,67,52.3%,59,31%,17,8%,26,14%,15,22%,83,20%,51,26%,71,46%
Dante Cunningham,26.5,MIN,Big,1564,25,46.9%,11,28%,8,9%,99,63%,98,72%,0,0%,50,0%,45,0%
Stephen Curry,25.6,GSW,Point,2838,97,57.2%,24,18%,24,12%,71,27%,47,39%,61,6%,83,37%,81,43%
Samuel Dalembert,33.5,DAL,Big,1601,89,57.0%,89,76%,30,17%,22,7%,16,24%,0,0%,0,0%,0,0%
Gigi Datome,25.9,DET,Wing,150,6,37.7%,4,9%,16,8%,94,40%,80,47%,30,8%,88,36%,64,43%
Brandon Davies,22.3,PHI,Big,473,17,45.5%,65,58%,38,18%,53,17%,36,35%,71,1%,76,6%,75,7%
Anthony Davis,20.6,NOP,Big,2337,60,52.0%,46,48%,58,24%,77,28%,74,52%,70,1%,0,0%,60,1%
Ed Davis,24.4,MEM,Big,899,72,53.5%,69,60%,81,31%,27,9%,49,40%,0,0%,0,0%,0,0%
Glen Davis,27.8,LAC,Big,297,29,47.4%,54,52%,21,14%,87,34%,65,48%,0,0%,0,0%,0,0%
Glen Davis,27.8,ORL,Big,1352,20,45.8%,18,33%,57,23%,95,42%,94,66%,59,0%,70,1%,66,2%
Nando De Colo,26.4,SAS,Wing,220,44,48.5%,84,39%,34,10%,64,24%,56,34%,11,4%,41,23%,26,27%
Nando De Colo,26.4,TOR,Combo,192,23,44.8%,47,26%,46,15%,70,26%,60,41%,84,16%,30,16%,47,33%
DeMar DeRozan,24.2,TOR,Wing,3012,22,45.3%,40,23%,88,20%,98,44%,99,64%,19,6%,9,7%,7,13%
Dewayne Dedmon,24.2,ORL,Big,220,4,40.8%,86,75%,19,13%,40,13%,20,25%,0,0%,0,0%,0,0%
Dewayne Dedmon,24.2,PHI,Big,138,22,46.2%,71,61%,68,26%,41,13%,46,39%,0,0%,0,0%,0,0%
Matthew Dellavedova,23.1,CLE,Combo,1162,96,52.8%,12,12%,77,22%,21,13%,44,36%,86,17%,84,35%,84,53%
Luol Deng,28.5,CHI,Wing,856,34,47.4%,76,36%,83,18%,83,30%,83,48%,12,4%,16,11%,12,15%
Luol Deng,28.5,CLE,Wing,1350,28,45.7%,61,32%,86,19%,70,26%,78,45%,34,8%,21,14%,19,23%
Boris Diaw,31.5,SAS,Big,1909,87,56.1%,29,38%,72,26%,54,17%,54,43%,81,4%,81,15%,81,19%
Gorgui Dieng,23.8,MIN,Big,707,39,49.0%,71,61%,71,26%,39,12%,45,38%,0,0%,59,0%,53,0%
Toney Douglas,27.6,GSW,Point,213,42,46.0%,5,9%,5,6%,49,20%,10,26%,100,20%,93,45%,97,65%
Toney Douglas,27.6,MIA,Combo,388,44,46.5%,84,43%,14,9%,11,9%,5,19%,89,18%,40,21%,72,39%
Chris Douglas-Roberts,26.8,CHA,Wing,941,77,53.4%,70,35%,48,12%,4,5%,8,17%,84,21%,56,27%,75,48%
Goran Dragic,27.5,PHX,Point,2658,93,56.1%,75,40%,41,16%,47,19%,34,35%,59,5%,34,20%,39,25%
Andre Drummond,20.2,DET,Big,2598,96,62.4%,97,88%,13,11%,4,0%,3,12%,0,0%,48,0%,43,0%
Jared Dudley,28.3,LAC,Wing,1702,75,53.3%,10,14%,16,7%,84,30%,63,37%,81,20%,67,29%,80,49%
Tim Duncan,37.5,SAS,Big,2152,40,49.1%,33,41%,80,30%,78,29%,85,59%,0,0%,58,0%,51,0%
Mike Dunleavy,33.1,CHI,Wing,2554,61,51.1%,39,23%,8,6%,86,31%,61,37%,32,8%,75,32%,54,40%
Kevin Durant,25.1,OKC,Forward,3109,86,56.2%,32,28%,93,24%,66,22%,84,46%,2,1%,66,25%,39,26%
Wayne Ellington,25.9,DAL,Wing,339,71,53.0%,14,15%,6,6%,84,30%,60,36%,80,19%,70,30%,81,49%
Monta Ellis,28.0,DAL,Wing,3007,39,47.9%,80,38%,84,19%,80,29%,82,48%,7,3%,16,11%,11,14%
Jeremy Evans,26.0,UTA,Big,1125,59,51.9%,53,51%,36,18%,83,30%,67,48%,64,0%,53,0%,57,1%
Reggie Evans,33.5,BKN,Big,362,3,40.0%,96,86%,18,13%,5,1%,4,14%,0,0%,0,0%,0,0%
Reggie Evans,33.5,SAC,Big,490,71,53.3%,82,72%,56,23%,15,5%,25,28%,0,0%,0,0%,0,0%
Tyreke Evans,24.1,NOP,Combo,2011,33,45.8%,100,70%,39,14%,9,8%,11,22%,12,2%,4,6%,2,8%
Kenneth Faried,24.0,DEN,Big,2160,79,54.8%,74,63%,77,28%,30,9%,42,37%,0,0%,47,0%,42,0%
Jordan Farmar,26.9,LAL,Combo,883,88,51.5%,44,25%,16,10%,56,23%,35,33%,56,9%,82,33%,77,42%
Vitor Faverani,25.5,BOS,Big,456,37,48.9%,49,49%,40,19%,25,8%,22,27%,0,0%,89,24%,86,24%
Derrick Favors,22.3,UTA,Big,2198,63,52.3%,64,57%,80,30%,43,14%,55,43%,0,0%,0,0%,0,0%
Raymond Felton,29.3,NYK,Combo,2014,21,44.8%,60,32%,42,14%,67,24%,54,39%,40,6%,44,24%,37,30%
Landry Fields,25.3,TOR,Forward,315,5,39.4%,95,57%,98,28%,20,8%,61,36%,9,3%,7,4%,2,7%
Derek Fisher,39.2,OKC,Combo,1397,82,50.7%,11,12%,11,9%,47,20%,16,28%,81,16%,95,44%,95,60%
Evan Fournier,21.0,DEN,Wing,1410,49,49.6%,60,32%,76,17%,14,11%,28,27%,52,12%,63,29%,59,41%
Randy Foye,30.1,DEN,Combo,2472,93,52.3%,33,21%,5,8%,37,17%,14,25%,65,10%,96,44%,86,54%
Jamaal Franklin,22.3,MEM,Wing,121,2,33.3%,83,39%,11,7%,67,25%,50,32%,8,4%,48,25%,31,29%
Jimmer Fredette,24.7,SAC,Combo,413,100,55.9%,21,14%,86,24%,75,27%,86,52%,28,4%,75,31%,61,35%
Joel Freeland,26.7,POR,Big,713,24,46.8%,49,49%,43,20%,84,31%,71,51%,0,0%,63,1%,57,1%
Channing Frye,30.5,PHX,Big,2306,75,53.9%,2,14%,16,12%,61,20%,32,32%,89,5%,98,48%,96,54%
Francisco Garcia,31.8,HOU,Wing,1021,53,50.2%,26,20%,19,8%,7,7%,7,16%,93,23%,98,41%,98,65%
Kevin Garnett,37.5,BKN,Big,1106,12,44.1%,6,23%,53,22%,98,53%,99,76%,63,0%,60,1%,63,1%
Diante Garrett,25.0,UTA,Combo,954,37,46.0%,32,20%,95,32%,30,15%,74,47%,63,10%,42,24%,53,33%
Marc Gasol,28.8,MEM,Big,1962,30,47.6%,8,26%,96,43%,82,30%,98,73%,0,0%,66,1%,62,1%
Pau Gasol,33.3,LAL,Big,1874,34,48.0%,19,33%,94,39%,72,26%,93,65%,57,0%,70,1%,65,1%
Rudy Gay,27.2,SAC,Wing,1882,57,50.9%,65,34%,97,28%,63,24%,89,52%,6,3%,18,12%,11,14%
Rudy Gay,27.2,TOR,Forward,636,9,42.0%,55,34%,89,23%,86,28%,93,51%,20,4%,20,11%,11,15%
Alonzo Gee,26.4,CLE,Wing,974,47,48.8%,93,46%,61,14%,38,17%,45,31%,75,18%,8,6%,21,23%
Paul George,23.5,IND,Wing,2887,50,49.6%,51,26%,66,15%,69,26%,69,41%,29,7%,50,26%,38,33%
Taj Gibson,28.4,CHI,Big,2301,32,47.9%,46,48%,62,25%,74,27%,75,52%,60,0%,0,0%,46,0%
Manu Ginobili,36.3,SAS,Wing,1526,81,54.1%,73,36%,66,15%,17,11%,25,26%,25,7%,74,31%,48,38%
Rudy Gobert,21.3,UTA,Big,314,15,45.3%,94,83%,27,16%,6,2%,8,17%,0,0%,0,0%,0,0%
Drew Gooden,32.1,WAS,Big,376,85,55.7%,15,31%,36,18%,93,40%,85,58%,77,2%,77,9%,77,11%
Archie Goodwin,19.2,PHX,Wing,465,45,48.7%,98,65%,46,12%,1,2%,5,14%,33,8%,20,13%,16,21%
Ben Gordon,30.6,CHA,Wing,261,7,39.7%,45,24%,57,14%,95,41%,93,54%,14,5%,25,17%,18,21%
Eric Gordon,24.9,NOP,Wing,2053,52,49.9%,82,39%,62,14%,48,18%,51,32%,13,4%,46,24%,30,29%
Marcin Gortat,29.7,WAS,Big,2646,77,54.2%,48,49%,91,37%,46,14%,73,51%,0,0%,46,0%,41,0%
Danny Granger,30.5,IND,Wing,617,15,43.0%,55,29%,70,15%,42,17%,52,33%,52,12%,55,27%,52,39%
Danny Granger,30.5,LAC,Forward,181,50,50.0%,25,21%,57,14%,77,25%,68,39%,80,17%,59,23%,70,39%
Aaron Gray,28.9,SAC,Big,311,14,44.6%,50,50%,97,43%,16,5%,67,48%,0,0%,71,2%,67,2%
Danny Green,26.4,SAS,Wing,1622,94,56.6%,12,15%,38,10%,25,14%,20,24%,89,22%,93,39%,94,61%
Draymond Green,23.7,GSW,Forward,1706,36,47.9%,70,39%,50,14%,39,15%,39,29%,34,7%,64,25%,52,32%
Gerald Green,27.8,PHX,Wing,2301,85,54.7%,22,19%,48,12%,58,21%,53,33%,60,14%,84,34%,78,48%
Jeff Green,27.2,BOS,Wing,2789,32,47.3%,61,32%,74,17%,59,22%,66,38%,36,9%,38,21%,34,30%
Willie Green,32.3,LAC,Wing,810,20,44.8%,15,16%,58,14%,75,27%,70,41%,84,21%,43,23%,63,43%
Blake Griffin,24.6,LAC,Big,2857,73,53.5%,55,53%,33,17%,74,27%,60,44%,73,1%,69,1%,68,2%
Jorge Gutierrez,24.8,BKN,Combo,204,46,46.5%,81,41%,12,9%,74,27%,49,36%,75,14%,12,9%,26,23%
Jordan Hamilton,23.1,DEN,Wing,621,40,48.1%,42,24%,80,18%,13,10%,31,28%,54,12%,87,36%,79,48%
Jordan Hamilton,23.1,HOU,Wing,320,42,48.2%,29,20%,84,19%,8,8%,27,26%,78,19%,84,35%,88,53%
Tyler Hansbrough,28.0,TOR,Big,963,36,48.7%,92,77%,32,17%,19,6%,13,23%,0,0%,0,0%,0,0%
Tim Hardaway Jr.,21.6,NYK,Wing,1723,68,52.6%,47,25%,9,6%,51,19%,24,25%,75,18%,75,32%,83,49%
James Harden,24.2,HOU,Wing,2773,72,53.0%,66,34%,71,15%,32,16%,46,31%,4,3%,77,32%,42,35%
Maurice Harkless,20.5,ORL,Forward,1890,73,52.6%,89,56%,23,10%,9,7%,7,16%,77,15%,23,13%,45,28%
Josh Harrellson,24.7,DET,Big,285,70,53.2%,44,47%,2,6%,32,10%,6,16%,74,1%,95,36%,91,37%
Al Harrington,33.7,WAS,Big,491,26,46.9%,27,37%,12,11%,20,7%,10,18%,97,11%,93,33%,95,44%
Devin Harris,30.7,DAL,Combo,808,26,45.0%,67,35%,67,20%,16,12%,28,32%,19,3%,74,30%,54,33%
Manny Harris,24.1,LAL,Wing,179,19,44.2%,79,38%,75,17%,47,18%,58,35%,11,4%,45,24%,29,28%
Michael Harris,30.4,UTA,Forward,163,7,40.0%,59,36%,16,9%,100,51%,100,60%,0,0%,9,4%,0,4%
Tobias Harris,21.3,ORL,Forward,1824,43,49.0%,64,37%,86,23%,80,25%,86,48%,45,9%,11,6%,14,16%
Udonis Haslem,33.4,MIA,Big,615,43,49.6%,59,56%,2,7%,91,38%,60,44%,0,0%,0,0%,0,0%
Spencer Hawes,25.5,CLE,Big,803,80,54.9%,16,32%,70,26%,30,9%,37,35%,82,4%,91,29%,90,33%
Spencer Hawes,25.5,PHI,Big,1662,62,52.2%,27,37%,42,20%,35,11%,27,30%,75,2%,92,31%,89,32%
Chuck Hayes,30.4,SAC,Big,178,11,43.8%,50,50%,99,50%,0,0%,70,50%,0,0%,0,0%,0,0%
Chuck Hayes,30.4,TOR,Big,573,9,43.3%,61,56%,98,44%,0,0%,58,44%,0,0%,0,0%,0,0%
Gordon Hayward,23.6,UTA,Wing,2779,24,45.5%,56,30%,68,15%,87,31%,79,46%,20,6%,28,18%,23,24%
Gerald Henderson,25.9,CHA,Wing,2452,27,45.7%,50,26%,85,19%,99,44%,98,63%,7,3%,11,7%,6,10%
Xavier Henry,22.6,LAL,Wing,876,26,45.7%,93,47%,47,12%,62,22%,57,34%,9,4%,23,15%,15,19%
John Henson,22.8,MIL,Big,1818,74,53.7%,60,56%,89,36%,24,8%,59,44%,0,0%,0,0%,0,0%
Roy Hibbert,26.9,IND,Big,2403,12,44.1%,23,36%,99,45%,57,18%,91,63%,61,0%,51,0%,53,0%
JJ Hickson,25.2,DEN,Big,1843,54,50.9%,67,59%,74,27%,42,13%,50,40%,58,0%,60,1%,58,1%
Nene Hilario,31.1,WAS,Big,1548,52,50.6%,47,48%,55,23%,76,28%,72,51%,64,0%,52,0%,56,1%
George Hill,27.5,IND,Point,2430,86,52.5%,34,23%,53,19%,39,18%,42,37%,71,8%,68,31%,73,40%
Jordan Hill,26.3,LAL,Big,1491,81,55.0%,56,53%,83,32%,47,14%,65,47%,0,0%,0,0%,0,0%
Solomon Hill,22.6,IND,Wing,170,16,43.1%,41,23%,36,10%,2,3%,4,13%,98,37%,54,27%,96,63%
Kirk Hinrich,32.8,CHI,Combo,2097,42,46.3%,28,18%,23,11%,89,34%,68,45%,61,9%,60,28%,68,37%
Jrue Holiday,23.4,NOP,Point,1137,59,48.5%,54,31%,73,23%,80,30%,86,53%,31,3%,12,13%,14,16%
Ryan Hollins,29.1,LAC,Big,416,100,76.8%,93,78%,41,19%,11,3%,12,22%,0,0%,0,0%,0,0%
Al Horford,27.4,ATL,Big,954,89,57.1%,30,38%,49,22%,92,38%,87,59%,79,2%,0,0%,68,2%
Dwight Howard,27.9,HOU,Big,2393,94,59.5%,84,73%,73,26%,4,1%,23,27%,67,0%,0,0%,51,0%
Robbie Hummel,24.7,MIN,Forward,563,39,48.3%,5,10%,11,7%,91,35%,73,42%,91,21%,73,26%,84,48%
