Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Kobe Bryant,29.2,LAL,Wing,859,65,51.4%,39,24%,84,20%,74,34%,77,54%,13,1%,55,21%,35,23%
Caron Butler,27.6,WAS,Wing,245,48,48.9%,71,34%,61,11%,52,30%,61,41%,19,3%,52,21%,39,24%
Jose Calderon,26.1,TOR,Point,118,88,56.3%,31,19%,13,4%,69,38%,44,42%,63,6%,88,33%,88,40%
Marcus Camby,33.6,DEN,Big,123,0,26.2%,59,57%,7,10%,64,29%,36,38%,93,5%,0,0%,80,5%
Sam Cassell,38.0,BOS,Combo,259,8,36.4%,8,8%,67,17%,100,50%,100,67%,33,4%,42,21%,33,25%
Tyson Chandler,25.1,NOP,Big,409,95,63.2%,100,91%,5,9%,0,0%,0,9%,0,0%,0,0%,0,0%
Josh Childress,24.4,ATL,Wing,193,77,52.6%,100,87%,55,11%,0,0%,6,11%,16,3%,0,0%,0,3%
Samuel Dalembert,27.5,PHI,Big,192,18,42.2%,75,64%,9,11%,55,24%,30,36%,0,0%,0,0%,0,0%
Antonio Daniels,32.6,WAS,Point,151,25,46.8%,19,16%,100,35%,56,35%,100,71%,38,3%,13,10%,19,13%
Glen Davis,21.8,BOS,Big,112,5,38.1%,89,76%,39,19%,16,5%,11,24%,0,0%,0,0%,0,0%
Carlos Delfino,25.2,TOR,Wing,120,26,45.9%,68,32%,29,8%,32,19%,23,27%,35,5%,81,35%,58,41%
Boris Diaw,25.5,PHX,Big,174,80,54.7%,27,30%,82,30%,68,30%,80,59%,95,8%,80,3%,84,11%
Keyon Dooling,27.5,ORL,Combo,141,83,50.0%,42,20%,58,16%,25,22%,33,39%,42,6%,92,35%,75,41%
Tim Duncan,31.5,SAS,Big,662,30,45.5%,36,40%,98,40%,41,19%,75,59%,0,0%,70,1%,68,1%
Maurice Evans,29.0,ORL,Wing,277,90,61.0%,52,26%,45,9%,16,12%,16,21%,94,41%,32,12%,81,53%
Reggie Evans,27.5,PHI,Big,139,41,48.0%,84,72%,27,16%,27,12%,16,28%,0,0%,0,0%,0,0%
Jordan Farmar,20.9,LAL,Point,341,19,44.3%,81,38%,19,6%,6,20%,0,26%,69,7%,69,30%,69,36%
Michael Finley,34.7,SAS,Forward,373,47,49.5%,0,6%,20,9%,93,37%,93,46%,53,12%,93,36%,73,48%
Derek Fisher,33.2,LAL,Point,663,75,53.1%,13,15%,25,7%,94,43%,63,50%,88,14%,38,21%,50,34%
T.J. Ford,24.6,TOR,Point,124,0,37.1%,63,31%,63,16%,81,40%,75,55%,25,2%,25,12%,25,14%
Kevin Garnett,31.5,BOS,Big,984,59,49.9%,16,24%,89,32%,84,42%,91,74%,0,0%,73,2%,70,2%
Pau Gasol,27.3,LAL,Big,834,73,52.8%,57,57%,77,29%,30,14%,50,43%,0,0%,0,0%,0,0%
Daniel Gibson,21.7,CLE,Combo,276,100,58.6%,17,12%,17,8%,33,28%,25,36%,92,25%,83,28%,83,53%
Manu Ginobili,30.3,SAS,Wing,554,61,50.7%,48,25%,81,17%,23,14%,35,31%,39,6%,87,38%,65,44%
Willie Green,26.3,PHI,Wing,141,19,44.1%,94,51%,65,12%,39,27%,52,39%,26,4%,19,6%,16,10%
Richard Hamilton,29.7,DET,Wing,648,52,48.9%,35,23%,90,21%,100,47%,100,68%,29,4%,16,5%,13,9%
Matt Harpring,31.4,UTA,Wing,208,13,40.5%,77,37%,68,13%,97,46%,90,59%,32,5%,0,0%,6,5%
Chuck Hayes,24.4,HOU,Big,103,100,77.8%,91,78%,59,22%,0,0%,9,22%,0,0%,0,0%,0,0%
Brendan Haywood,27.9,WAS,Big,178,84,59.1%,64,59%,91,32%,25,9%,45,41%,0,0%,0,0%,0,0%
Al Horford,21.4,ATL,Big,265,50,48.5%,39,41%,66,24%,75,35%,77,59%,0,0%,0,0%,0,0%
Robert Horry,37.2,SAS,Big,137,2,29.6%,0,0%,9,11%,50,22%,25,33%,100,26%,100,41%,100,67%
Eddie House,29.5,BOS,Combo,136,75,47.7%,0,0%,0,2%,83,43%,42,45%,100,30%,67,25%,100,55%
Dwight Howard,21.9,ORL,Big,421,82,58.1%,80,66%,84,31%,14,3%,27,34%,0,0%,0,0%,0,0%
Josh Howard,27.5,DAL,Wing,170,0,29.9%,65,31%,87,21%,77,35%,87,56%,45,7%,26,7%,23,14%
Lindsey Hunter,36.9,DET,Point,115,69,52.5%,0,5%,0,0%,100,45%,50,45%,100,20%,75,30%,94,50%
Andre Iguodala,23.8,PHI,Wing,228,6,36.4%,61,30%,52,9%,90,42%,74,52%,0,0%,48,18%,29,18%
Zydrunas Ilgauskas,32.4,CLE,Big,392,39,47.9%,32,33%,57,22%,91,45%,86,67%,0,0%,0,0%,0,0%
Allen Iverson,32.4,DEN,Combo,157,67,45.7%,58,29%,75,18%,50,37%,67,55%,25,2%,25,13%,25,16%
Bobby Jackson,34.6,HOU,Combo,137,0,32.6%,92,35%,25,10%,17,22%,8,32%,58,12%,50,22%,50,33%
LeBron James,22.8,CLE,Forward,550,13,44.7%,60,32%,47,12%,80,31%,73,43%,7,1%,47,24%,27,25%
Antawn Jamison,31.4,WAS,Forward,236,20,44.7%,80,39%,100,23%,20,13%,40,36%,33,4%,33,21%,33,25%
Joe Johnson,26.3,ATL,Wing,274,39,47.8%,19,14%,94,23%,65,32%,84,55%,52,9%,58,23%,45,31%
Jason Kapono,26.7,TOR,Forward,151,100,70.8%,7,15%,40,11%,67,28%,53,40%,67,17%,67,28%,67,45%
Jason Kidd,34.6,DAL,Point,179,44,50.0%,50,29%,0,0%,63,37%,31,37%,94,16%,31,18%,44,34%
Andrei Kirilenko,26.7,UTA,Wing,386,32,47.8%,97,53%,6,3%,35,26%,32,29%,42,6%,35,13%,32,19%
Linas Kleiza,22.8,DEN,Wing,119,84,57.3%,84,46%,74,15%,6,5%,13,20%,55,10%,68,24%,52,34%
Kyle Korver,26.6,UTA,Wing,258,45,48.6%,16,11%,23,5%,61,32%,45,37%,77,19%,77,33%,77,52%
Carl Landry,24.1,HOU,Big,103,16,41.7%,70,63%,34,17%,45,21%,34,38%,0,0%,0,0%,0,0%
Rashard Lewis,28.2,ORL,Big,415,61,50.0%,18,25%,32,17%,39,17%,23,33%,98,12%,91,30%,98,42%
Kenyon Martin,29.8,DEN,Big,117,27,44.1%,50,50%,73,26%,52,24%,64,50%,0,0%,0,0%,0,0%
Roger Mason Jr.,27.1,WAS,Combo,114,17,40.2%,25,12%,8,7%,92,44%,58,51%,50,10%,75,27%,58,37%
Jason Maxiell,24.7,DET,Big,353,98,63.3%,45,47%,75,27%,59,27%,68,53%,0,0%,0,0%,0,0%
Antonio McDyess,33.1,DET,Big,467,75,53.8%,20,25%,2,7%,100,68%,95,75%,0,0%,0,0%,0,0%
Tracy McGrady,28.4,HOU,Wing,247,23,44.5%,42,24%,77,16%,94,44%,97,60%,10,1%,42,15%,26,16%
Andre Miller,31.6,PHI,Combo,228,58,45.3%,67,34%,100,28%,67,38%,92,66%,0,0%,0,0%,0,0%
Paul Millsap,22.7,UTA,Big,205,77,54.2%,73,63%,55,22%,32,15%,32,37%,0,0%,0,0%,0,0%
Jamario Moon,27.4,TOR,Forward,103,27,46.4%,67,32%,33,11%,53,21%,33,32%,93,29%,13,7%,53,36%
Dikembe Mutombo,41.4,HOU,Big,123,93,61.5%,82,69%,64,23%,23,8%,20,31%,0,0%,0,0%,0,0%
Steve Nash,33.7,PHX,Point,182,63,51.5%,25,16%,81,19%,75,38%,88,57%,6,1%,44,25%,31,26%
Jameer Nelson,25.7,ORL,Point,332,100,60.9%,75,33%,38,9%,25,24%,19,33%,75,7%,56,27%,56,35%
Dirk Nowitzki,29.4,DAL,Big,210,66,50.5%,7,18%,36,19%,86,44%,82,63%,80,1%,89,19%,89,20%
Shaquille O'Neal,35.7,PHX,Big,150,25,44.0%,48,48%,100,52%,0,0%,66,52%,0,0%,0,0%,0,0%
Fabricio Oberto,32.6,SAS,Big,315,84,59.1%,68,61%,91,32%,20,7%,39,39%,0,0%,0,0%,0,0%
Lamar Odom,28.0,LAL,Big,784,64,50.5%,77,65%,23,15%,36,16%,18,31%,75,1%,82,4%,77,5%
Mehmet Okur,28.4,UTA,Big,461,48,48.4%,9,19%,20,15%,73,33%,61,48%,89,3%,93,30%,91,33%
Jannero Pargo,28.0,NOP,Combo,242,50,44.0%,33,16%,42,12%,42,36%,50,48%,67,12%,58,25%,67,37%
Anthony Parker,32.4,TOR,Wing,195,42,47.9%,32,19%,39,9%,84,38%,71,47%,81,21%,39,13%,48,34%
Tony Parker,25.5,SAS,Point,651,56,50.7%,100,39%,75,19%,50,35%,69,54%,44,4%,0,3%,6,7%
Chris Paul,22.5,NOP,Point,483,50,50.2%,56,30%,94,29%,44,31%,94,60%,0,0%,19,10%,13,10%
Sasha Pavlovic,24.0,CLE,Wing,103,16,40.9%,74,36%,71,14%,19,14%,26,27%,65,14%,61,23%,55,36%
Kendrick Perkins,23.0,BOS,Big,625,89,59.6%,86,75%,41,19%,18,6%,14,25%,0,0%,0,0%,0,0%
Morris Peterson,30.2,NOP,Wing,271,87,60.3%,23,18%,10,4%,42,28%,39,32%,90,34%,45,16%,71,50%
Paul Pierce,30.1,BOS,Forward,986,53,50.1%,47,27%,53,13%,60,28%,60,40%,27,2%,73,30%,47,32%
James Posey,30.8,BOS,Forward,546,80,59.7%,27,18%,0,2%,0,6%,0,8%,80,27%,100,47%,100,74%
Leon Powe,23.8,BOS,Big,249,55,49.3%,95,82%,30,16%,9,1%,5,18%,0,0%,0,0%,0,0%
Tayshaun Prince,27.7,DET,Wing,670,58,49.8%,58,29%,100,29%,55,31%,94,59%,48,8%,13,4%,19,12%
Vladimir Radmanovic,26.9,LAL,Forward,477,67,54.0%,53,28%,7,7%,27,13%,13,20%,73,19%,87,32%,80,52%
Theo Ratliff,34.5,DET,Big,116,91,60.0%,93,80%,45,20%,0,0%,7,20%,0,0%,0,0%,0,0%
Rajon Rondo,21.7,BOS,Point,828,13,42.6%,88,39%,88,27%,31,28%,81,56%,13,2%,6,4%,0,6%
Luis Scola,27.5,HOU,Big,220,32,46.2%,66,60%,68,25%,34,15%,41,40%,0,0%,0,0%,0,0%
JR Smith,22.1,DEN,Wing,105,94,63.1%,87,49%,0,0%,3,2%,0,2%,0,0%,97,49%,68,49%
Joe Smith,32.3,CLE,Big,246,70,52.4%,23,25%,95,37%,80,38%,93,75%,0,0%,0,0%,0,0%
Josh Smith,21.9,ATL,Big,233,20,42.3%,41,42%,14,12%,64,29%,43,40%,84,2%,86,15%,86,18%
Jerry Stackhouse,33.0,DAL,Wing,101,3,31.1%,45,24%,29,8%,81,38%,68,46%,84,22%,29,8%,42,30%
DeShawn Stevenson,26.6,WAS,Wing,195,55,49.2%,29,19%,13,5%,26,17%,19,22%,87,29%,74,31%,94,59%
Peja Stojakovic,30.4,NOP,Forward,454,73,54.1%,20,17%,60,14%,73,30%,80,44%,40,7%,80,32%,60,38%
Amar'e Stoudemire,25.0,PHX,Big,201,57,49.5%,50,50%,50,20%,57,27%,57,47%,77,1%,77,2%,75,3%
Rodney Stuckey,21.5,DET,Combo,346,33,40.6%,100,40%,83,19%,58,37%,83,55%,8,1%,8,4%,8,5%
Wally Szczerbiak,30.7,CLE,Wing,371,29,46.0%,10,9%,48,9%,68,32%,58,41%,68,15%,84,35%,71,50%
Jason Terry,30.1,DAL,Combo,179,92,54.3%,50,22%,33,10%,8,14%,0,24%,75,17%,100,36%,92,53%
Kurt Thomas,35.1,SAS,Big,250,23,43.9%,14,23%,25,15%,98,62%,98,77%,0,0%,0,0%,0,0%
Ronny Turiaf,24.8,LAL,Big,173,9,40.0%,25,29%,45,20%,95,51%,89,71%,0,0%,0,0%,0,0%
Hedo Turkoglu,28.6,ORL,Forward,399,33,48.2%,93,45%,73,16%,40,14%,27,30%,20,2%,40,23%,20,25%
Ime Udoka,30.2,SAS,Forward,202,93,61.3%,40,26%,13,8%,13,11%,7,19%,100,31%,53,24%,87,55%
Anderson Varejao,25.1,CLE,Big,233,11,41.5%,61,58%,52,21%,43,21%,48,42%,0,0%,0,0%,0,0%
Sasha Vujacic,23.6,LAL,Wing,437,81,53.5%,6,8%,3,1%,71,33%,42,34%,58,13%,94,45%,87,58%
Ben Wallace,33.1,CLE,Big,302,68,51.5%,98,85%,16,12%,11,3%,2,15%,0,0%,0,0%,0,0%
Rasheed Wallace,33.1,DET,Big,584,43,48.3%,5,16%,70,25%,48,22%,59,47%,86,2%,95,34%,93,37%
Luke Walton,27.6,LAL,Forward,338,60,52.7%,73,38%,93,23%,33,13%,47,36%,60,13%,27,12%,40,25%
Bonzi Wells,31.1,NOP,Wing,155,10,37.7%,81,42%,97,26%,45,28%,81,55%,23,4%,0,0%,3,4%
David West,27.2,NOP,Big,484,36,46.8%,11,21%,86,32%,93,47%,100,79%,73,0%,68,0%,66,1%
Delonte West,24.3,CLE,Point,449,38,48.6%,69,31%,56,12%,13,21%,25,33%,81,9%,50,26%,63,36%
Deron Williams,23.3,UTA,Point,512,94,58.1%,94,39%,31,9%,19,23%,13,32%,19,2%,63,27%,38,29%
Lou Williams,21.0,PHI,Combo,106,42,43.9%,83,35%,50,12%,75,43%,75,55%,17,2%,17,8%,17,10%
Marvin Williams,21.4,ATL,Forward,196,7,40.4%,33,25%,27,11%,100,65%,100,75%,0,0%,0,0%,0,0%
Thaddeus Young,19.4,PHI,Forward,144,40,48.9%,100,48%,87,20%,47,20%,67,41%,47,9%,7,2%,13,11%
