Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Gilbert Arenas,21.8,WAS,Combo,2047,83,+2.4%,78,+2.3%,73,+1.4%,13,-4.0%,25,-2.7%,35,-0.6%,64,+0.9%,58,+0.4%
Brandon Armstrong,23.4,NJN,Combo,329,48,-0.4%,7,-6.2%,45,-0.3%,78,+3.4%,75,+3.1%,100,+4.4%,34,-1.4%,80,+3.0%
Darrell Armstrong,35.4,NOH,Point,2212,53,-0.1%,38,-1.1%,32,-1.3%,15,-3.8%,12,-5.1%,85,+1.3%,94,+4.9%,95,+6.2%
Carlos Arroyo,24.3,UTA,Point,1999,68,+1.1%,46,-0.4%,71,+1.2%,60,+1.3%,69,+2.4%,35,-0.6%,32,-1.5%,31,-2.1%
Chucky Atkins,29.2,DET,Point,717,38,-1.0%,31,-1.7%,54,+0.2%,20,-3.0%,24,-2.8%,97,+2.7%,74,+1.7%,89,+4.5%
Chucky Atkins,29.2,BOS,Point,793,92,+3.6%,31,-1.7%,28,-1.5%,23,-2.5%,17,-4.0%,87,+1.5%,91,+4.2%,93,+5.7%
Stacey Augmon,35.2,NOH,Wing,1409,44,-0.6%,54,+0.2%,84,+2.4%,69,+2.4%,83,+4.8%,5,-2.0%,17,-2.9%,10,-4.9%
Vin Baker,31.9,BOS,Big,1003,37,-1.1%,56,+0.3%,95,+4.4%,64,+2.0%,91,+6.4%,4,-2.2%,6,-4.5%,2,-6.7%
Vin Baker,31.9,NYK,Big,301,84,+2.5%,81,+2.7%,0,-10.2%,64,+2.0%,3,-8.3%,94,+2.3%,87,+3.3%,93,+5.6%
Marcus Banks,21.9,BOS,Point,1319,25,-2.1%,88,+3.4%,53,+0.1%,46,-0.0%,47,+0.1%,20,-1.1%,21,-2.4%,20,-3.5%
Leandro Barbosa,20.9,PHX,Combo,1485,83,+2.4%,66,+1.3%,82,+2.2%,5,-6.5%,15,-4.3%,71,+0.5%,82,+2.5%,81,+3.0%
Matt Barnes,23.6,LAC,Forward,699,16,-3.0%,50,-0.1%,85,+2.4%,59,+1.1%,76,+3.5%,52,-0.1%,13,-3.4%,20,-3.4%
Brent Barry,31.8,SEA,Wing,1798,95,+4.1%,61,+0.8%,34,-1.2%,7,-6.0%,6,-7.2%,82,+1.1%,96,+5.3%,96,+6.4%
Jon Barry,34.3,DEN,Wing,1042,26,-1.8%,4,-7.0%,67,+1.0%,73,+2.7%,77,+3.7%,38,-0.5%,90,+3.8%,83,+3.3%
Tony Battie,27.7,BOS,Big,491,4,-5.3%,12,-4.4%,95,+4.5%,59,+1.2%,88,+5.6%,68,+0.5%,30,-1.7%,39,-1.2%
Tony Battie,27.7,CLE,Big,951,29,-1.7%,11,-4.4%,68,+1.0%,63,+1.9%,74,+2.9%,87,+1.4%,54,+0.0%,67,+1.5%
Shane Battier,25.1,MEM,Wing,1919,24,-2.1%,35,-1.4%,76,+1.6%,68,+2.3%,78,+3.8%,90,+1.7%,7,-4.2%,27,-2.5%
Lonny Baxter,24.8,CHI,Big,124,89,+3.1%,54,+0.1%,4,-4.9%,84,+4.6%,44,-0.4%,34,-0.6%,63,+0.8%,56,+0.2%
Lonny Baxter,24.8,TOR,Big,477,42,-0.7%,71,+1.8%,71,+1.2%,38,-0.8%,51,+0.4%,55,+0.0%,22,-2.2%,29,-2.2%
Lonny Baxter,24.8,WAS,Big,114,10,-4.0%,9,-4.8%,72,+1.3%,79,+3.5%,83,+4.8%,84,+1.2%,37,-1.2%,55,+0.0%
Raja Bell,27.1,UTA,Wing,1987,39,-0.9%,9,-4.8%,55,+0.2%,31,-1.5%,36,-1.3%,95,+2.4%,89,+3.6%,95,+6.0%
Jonathan Bender,22.8,IND,Big,247,35,-1.3%,70,+1.6%,0,-8.5%,98,+10.0%,59,+1.5%,6,-1.9%,37,-1.2%,21,-3.1%
Travis Best,31.3,DAL,Point,727,12,-3.6%,49,-0.1%,29,-1.5%,94,+6.9%,87,+5.5%,34,-0.6%,5,-4.7%,6,-5.3%
Mike Bibby,25.5,SAC,Point,2977,99,+5.3%,57,+0.4%,19,-2.2%,34,-1.3%,20,-3.4%,91,+1.7%,68,+1.3%,79,+3.0%
Chauncey Billups,27.1,DET,Combo,2755,37,-1.1%,27,-2.0%,63,+0.7%,64,+1.9%,71,+2.7%,4,-2.1%,70,+1.4%,45,-0.7%
Steve Blake,23.7,WAS,Point,1290,64,+0.7%,24,-2.4%,10,-3.5%,47,+0.0%,21,-3.4%,92,+1.9%,90,+3.9%,93,+5.8%
Corie Blount,34.8,CHI,Big,727,91,+3.3%,13,-4.2%,12,-2.9%,97,+8.4%,88,+5.5%,46,-0.2%,38,-1.1%,38,-1.3%
Corie Blount,34.8,TOR,Big,290,88,+3.0%,19,-3.1%,7,-3.8%,94,+6.9%,75,+3.0%,8,-1.7%,74,+1.7%,55,+0.0%
Mark Blount,27.9,BOS,Big,2397,72,+1.5%,81,+2.7%,15,-2.7%,68,+2.3%,44,-0.3%,39,-0.5%,28,-1.9%,29,-2.3%
Keith Bogans,23.5,ORL,Wing,1735,54,+0.1%,45,-0.5%,59,+0.4%,41,-0.6%,45,-0.3%,86,+1.3%,46,-0.6%,61,+0.8%
Calvin Booth,27.5,SEA,Big,1188,36,-1.2%,25,-2.2%,25,-1.7%,84,+4.6%,73,+2.9%,32,-0.7%,54,-0.1%,45,-0.7%
Carlos Boozer,21.9,CLE,Big,2585,90,+3.2%,87,+3.3%,77,+1.6%,24,-2.4%,40,-0.8%,24,-1.0%,32,-1.5%,27,-2.4%
Curtis Borchardt,23.1,UTA,Big,248,43,-0.6%,5,-6.8%,90,+3.3%,74,+2.9%,90,+6.1%,83,+1.1%,46,-0.5%,60,+0.6%
Chris Bosh,19.6,TOR,Big,2501,75,+1.7%,46,-0.4%,61,+0.5%,53,+0.4%,55,+0.9%,44,-0.3%,50,-0.3%,47,-0.5%
Bruce Bowen,32.4,SAS,Wing,2615,62,+0.5%,67,+1.3%,95,+4.4%,28,-2.0%,68,+2.4%,83,+1.2%,4,-4.8%,18,-3.7%
Ryan Bowen,27.9,DEN,Forward,321,1,-7.7%,1,-10.3%,64,+0.7%,99,+11.1%,100,+11.8%,19,-1.1%,48,-0.3%,37,-1.5%
Earl Boykins,27.4,DEN,Point,1757,40,-0.9%,1,-10.0%,33,-1.2%,93,+6.6%,86,+5.3%,47,-0.2%,94,+4.8%,90,+4.6%
Shawn Bradley,31.6,DAL,Big,731,15,-3.1%,28,-1.8%,50,-0.0%,93,+6.8%,92,+6.7%,17,-1.2%,11,-3.7%,10,-4.9%
Torraye Braggs,27.5,HOU,Big,121,96,+4.4%,69,+1.5%,13,-2.8%,11,-4.6%,5,-7.4%,84,+1.2%,93,+4.6%,94,+5.9%
Elton Brand,24.6,LAC,Big,2670,58,+0.3%,61,+0.8%,36,-1.0%,21,-2.8%,18,-3.8%,66,+0.4%,83,+2.6%,80,+3.0%
J.R. Bremer,23.1,CLE,Combo,385,13,-3.5%,55,+0.2%,8,-3.8%,28,-2.0%,9,-5.8%,98,+3.1%,82,+2.6%,93,+5.6%
Jamison Brewer,22.9,IND,Combo,149,94,+3.9%,39,-1.0%,28,-1.5%,49,+0.3%,37,-1.3%,100,+3.9%,30,-1.6%,73,+2.2%
Devin Brown,24.8,SAS,Combo,514,17,-3.0%,35,-1.4%,33,-1.2%,81,+4.0%,72,+2.8%,3,-2.7%,69,+1.3%,38,-1.3%
Kedrick Brown,22.6,BOS,Wing,398,90,+3.1%,65,+1.2%,82,+2.1%,43,-0.5%,62,+1.7%,70,+0.5%,13,-3.4%,24,-2.9%
Kedrick Brown,22.6,CLE,Combo,546,65,+0.8%,38,-1.2%,43,-0.5%,39,-0.7%,38,-1.2%,93,+2.3%,55,+0.1%,74,+2.3%
Kwame Brown,21.6,WAS,Big,2191,91,+3.4%,72,+1.9%,83,+2.2%,27,-2.1%,48,+0.2%,15,-1.3%,42,-0.7%,31,-2.0%
P.J. Brown,34.0,NOH,Big,2751,64,+0.7%,56,+0.3%,56,+0.3%,77,+3.2%,76,+3.4%,29,-0.8%,17,-2.9%,18,-3.7%
Rick Brunson,31.4,CHI,Point,354,76,+1.7%,54,+0.2%,6,-4.4%,86,+4.7%,50,+0.4%,75,+0.8%,35,-1.3%,48,-0.5%
Kobe Bryant,25.2,LAL,Wing,2441,59,+0.4%,94,+4.7%,40,-0.7%,24,-2.4%,22,-3.1%,18,-1.2%,47,-0.5%,36,-1.7%
Greg Buckner,27.1,PHI,Wing,645,45,-0.6%,41,-0.9%,14,-2.8%,61,+1.5%,36,-1.3%,38,-0.5%,82,+2.6%,73,+2.2%
Caron Butler,23.6,MIA,Wing,2000,48,-0.4%,63,+1.0%,51,+0.0%,86,+4.9%,84,+4.9%,21,-1.1%,4,-4.8%,4,-5.9%
Mitchell Butler,32.9,WAS,Wing,521,83,+2.4%,94,+4.6%,25,-1.7%,36,-1.1%,24,-2.8%,43,-0.3%,31,-1.6%,33,-1.8%
Rasual Butler,24.4,MIA,Wing,625,79,+1.9%,11,-4.5%,26,-1.7%,29,-1.9%,19,-3.6%,94,+2.3%,96,+5.8%,98,+8.0%
Zarko Cabarkapa,22.4,PHX,Forward,559,22,-2.4%,43,-0.7%,63,+0.7%,46,-0.0%,54,+0.7%,42,-0.4%,58,+0.4%,55,+0.0%
Marcus Camby,29.6,DEN,Big,2161,66,+0.8%,99,+8.4%,64,+0.8%,6,-6.2%,11,-5.4%,50,-0.1%,18,-2.8%,24,-3.0%
Elden Campbell,35.3,DET,Big,885,74,+1.6%,27,-2.0%,75,+1.5%,86,+5.0%,92,+6.5%,12,-1.5%,16,-3.0%,13,-4.5%
Brian Cardinal,26.5,GSW,Forward,1603,67,+1.0%,74,+1.9%,35,-1.1%,48,+0.2%,39,-1.0%,64,+0.3%,35,-1.3%,43,-1.0%
Vince Carter,26.8,TOR,Wing,2781,92,+3.4%,34,-1.5%,48,-0.2%,34,-1.2%,35,-1.4%,88,+1.5%,70,+1.4%,79,+2.9%
Sam Cassell,34.0,MIN,Point,2840,94,+3.9%,25,-2.1%,82,+2.2%,68,+2.3%,82,+4.5%,31,-0.7%,30,-1.7%,28,-2.4%
Kelvin Cato,29.2,HOU,Big,1743,45,-0.6%,42,-0.9%,84,+2.3%,75,+2.9%,85,+5.3%,18,-1.2%,14,-3.2%,13,-4.4%
Tyson Chandler,21.1,CHI,Big,744,4,-5.5%,53,+0.1%,26,-1.7%,89,+5.8%,79,+4.1%,38,-0.5%,10,-3.8%,14,-4.3%
Calbert Cheaney,32.3,GSW,Wing,2042,72,+1.5%,26,-2.1%,61,+0.6%,88,+5.6%,90,+6.2%,8,-1.7%,21,-2.4%,14,-4.1%
Doug Christie,33.5,SAC,Wing,2765,98,+5.2%,86,+3.1%,21,-1.9%,42,-0.6%,27,-2.5%,65,+0.3%,40,-1.0%,46,-0.6%
Speedy Claxton,25.5,GSW,Point,1575,63,+0.5%,54,+0.1%,20,-2.1%,92,+6.6%,81,+4.4%,60,+0.2%,5,-4.7%,12,-4.5%
Derrick Coleman,36.4,PHI,Big,841,77,+1.8%,44,-0.7%,81,+2.1%,50,+0.3%,68,+2.4%,2,-3.0%,68,+1.3%,35,-1.7%
Bimbo Coles,35.5,MIA,Combo,148,10,-4.0%,2,-8.6%,96,+4.6%,100,+16.9%,100,+21.5%,0,-3.8%,0,-9.1%,0,-12.9%
Jason Collier,26.1,ATL,Big,544,93,+3.7%,51,-0.0%,71,+1.2%,73,+2.7%,78,+3.9%,42,-0.4%,13,-3.5%,16,-3.9%
Jarron Collins,24.9,UTA,Big,1689,24,-2.1%,25,-2.2%,60,+0.5%,61,+1.4%,64,+1.9%,67,+0.4%,53,-0.1%,57,+0.3%
Jason Collins,24.9,NJN,Big,2205,73,+1.5%,47,-0.2%,59,+0.4%,67,+2.2%,71,+2.6%,21,-1.1%,34,-1.3%,27,-2.4%
Brian Cook,22.9,LAL,Big,392,7,-4.7%,0,-13.1%,67,+1.0%,98,+9.6%,97,+10.6%,65,+0.3%,78,+2.2%,75,+2.6%
Omar Cook,21.8,POR,Point,133,7,-4.5%,93,+4.6%,2,-5.7%,93,+6.7%,56,+1.0%,97,+2.8%,0,-8.4%,5,-5.6%
Chris Crawford,28.5,ATL,Forward,1149,68,+1.1%,72,+1.8%,1,-6.3%,26,-2.3%,2,-8.6%,87,+1.4%,96,+5.4%,97,+6.8%
Jamal Crawford,23.6,CHI,Combo,2770,51,-0.2%,19,-3.0%,71,+1.2%,23,-2.6%,35,-1.4%,93,+2.3%,78,+2.1%,89,+4.4%
Austin Croshere,28.5,IND,Forward,949,59,+0.4%,40,-0.9%,4,-5.1%,32,-1.5%,7,-6.6%,95,+2.4%,95,+5.1%,98,+7.5%
Eddy Curry,20.9,CHI,Big,2130,86,+2.8%,87,+3.3%,98,+5.6%,7,-5.8%,46,-0.2%,8,-1.7%,33,-1.4%,21,-3.1%
Michael Curry,35.2,TOR,Combo,1220,8,-4.5%,22,-2.7%,42,-0.5%,97,+8.1%,94,+7.6%,4,-2.1%,18,-2.9%,9,-5.0%
Samuel Dalembert,23.5,PHI,Big,2172,57,+0.2%,51,-0.0%,74,+1.4%,38,-0.8%,52,+0.6%,73,+0.7%,36,-1.2%,46,-0.6%
Erick Dampier,28.3,GSW,Big,2400,22,-2.4%,75,+2.1%,73,+1.3%,27,-2.2%,40,-0.9%,32,-0.7%,45,-0.6%,39,-1.3%
Antonio Daniels,28.6,SEA,Point,1486,60,+0.4%,26,-2.0%,75,+1.5%,46,-0.1%,59,+1.4%,54,-0.0%,61,+0.6%,59,+0.6%
Marquis Daniels,22.8,DAL,Combo,971,73,+1.5%,86,+3.1%,33,-1.2%,76,+3.1%,64,+1.9%,26,-0.9%,8,-4.1%,9,-5.0%
Antonio Davis,35.0,TOR,Big,542,16,-3.0%,77,+2.3%,96,+4.5%,57,+0.7%,85,+5.2%,6,-1.9%,2,-5.6%,1,-7.5%
Antonio Davis,35.0,CHI,Big,2029,42,-0.7%,38,-1.0%,89,+3.0%,17,-3.6%,42,-0.6%,58,+0.1%,71,+1.5%,68,+1.6%
Baron Davis,24.6,NOH,Combo,2685,75,+1.7%,89,+3.5%,23,-1.8%,10,-4.8%,6,-6.6%,73,+0.6%,81,+2.5%,81,+3.1%
Dale Davis,34.6,POR,Big,1671,25,-2.0%,14,-4.0%,86,+2.5%,74,+2.8%,85,+5.3%,40,-0.4%,41,-0.9%,39,-1.3%
Ricky Davis,24.1,CLE,Combo,793,100,+7.5%,74,+1.9%,92,+3.5%,29,-1.8%,62,+1.7%,25,-0.9%,20,-2.7%,19,-3.6%
Ricky Davis,24.1,BOS,Wing,1648,87,+2.9%,82,+2.7%,13,-2.8%,60,+1.3%,34,-1.5%,71,+0.5%,29,-1.7%,40,-1.2%
Andrew DeClercq,30.7,ORL,Big,1207,69,+1.2%,42,-0.8%,25,-1.7%,74,+2.8%,57,+1.1%,62,+0.2%,47,-0.5%,50,-0.3%
Tony Delk,29.8,DAL,Combo,487,8,-4.4%,79,+2.5%,53,+0.1%,13,-4.1%,18,-4.0%,90,+1.7%,50,-0.2%,67,+1.5%
Boris Diaw,21.5,ATL,Big,1847,49,-0.4%,54,+0.1%,48,-0.2%,54,+0.5%,49,+0.3%,58,+0.1%,46,-0.5%,49,-0.4%
Dan Dickau,25.1,POR,Combo,130,4,-5.3%,63,+1.1%,10,-3.5%,56,+0.6%,23,-2.8%,49,-0.1%,75,+1.9%,70,+1.8%
DeSagana Diop,21.8,CLE,Big,655,22,-2.3%,14,-3.9%,16,-2.5%,82,+4.2%,61,+1.6%,61,+0.2%,77,+2.0%,73,+2.3%
Vlade Divac,35.7,SAC,Big,2310,99,+5.5%,87,+3.3%,30,-1.4%,37,-0.8%,29,-2.2%,66,+0.4%,33,-1.5%,41,-1.1%
Juan Dixon,25.1,WAS,Combo,1397,61,+0.5%,39,-1.0%,36,-1.0%,44,-0.2%,38,-1.2%,87,+1.5%,62,+0.7%,72,+2.2%
Michael Doleac,26.4,NYK,Big,655,4,-5.4%,30,-1.7%,11,-3.2%,90,+6.0%,72,+2.8%,59,+0.1%,36,-1.2%,42,-1.1%
Michael Doleac,26.4,DEN,Big,317,14,-3.2%,0,-11.8%,31,-1.4%,100,+12.7%,99,+11.3%,24,-1.0%,71,+1.5%,58,+0.5%
Keyon Dooling,23.5,LAC,Combo,1089,25,-2.0%,29,-1.8%,49,-0.1%,76,+3.1%,74,+3.0%,58,+0.1%,35,-1.3%,39,-1.2%
Predrag Drobnjak,28.0,LAC,Big,927,10,-4.1%,10,-4.5%,37,-0.9%,92,+6.5%,88,+5.6%,55,-0.0%,39,-1.1%,42,-1.1%
Tim Duncan,27.5,SAS,Big,2515,96,+4.1%,60,+0.8%,96,+4.7%,10,-4.7%,46,+0.0%,52,-0.1%,43,-0.7%,45,-0.8%
Mike Dunleavy,23.1,GSW,Wing,2310,27,-1.8%,22,-2.7%,56,+0.2%,31,-1.5%,36,-1.3%,72,+0.6%,88,+3.4%,87,+4.0%
Ronald Dupree,22.8,CHI,Wing,843,45,-0.6%,84,+3.0%,27,-1.5%,59,+1.2%,44,-0.4%,21,-1.1%,31,-1.5%,25,-2.6%
Howard Eisley,30.9,NYK,Point,722,15,-3.1%,16,-3.6%,54,+0.2%,87,+5.3%,87,+5.5%,74,+0.7%,20,-2.5%,33,-1.8%
Howard Eisley,30.9,PHX,Point,716,50,-0.3%,51,-0.1%,6,-4.4%,71,+2.5%,32,-1.9%,86,+1.3%,62,+0.7%,71,+2.0%
Francisco Elson,27.7,DEN,Big,812,21,-2.5%,15,-3.8%,38,-0.8%,85,+4.7%,78,+3.9%,43,-0.3%,56,+0.2%,53,-0.1%
Melvin Ely,25.5,LAC,Big,470,42,-0.8%,23,-2.5%,95,+4.4%,66,+2.1%,91,+6.5%,27,-0.8%,15,-3.1%,16,-4.0%
Reggie Evans,23.5,SEA,Big,1234,12,-3.5%,18,-3.3%,83,+2.2%,86,+4.9%,93,+7.1%,2,-2.8%,40,-1.0%,17,-3.8%
Michael Finley,30.7,DAL,Wing,2776,53,-0.1%,14,-3.9%,24,-1.7%,58,+1.0%,41,-0.7%,90,+1.7%,84,+2.9%,90,+4.6%
Derek Fisher,29.2,LAL,Combo,1681,12,-3.7%,4,-7.1%,42,-0.6%,84,+4.5%,79,+4.0%,83,+1.2%,76,+2.0%,82,+3.2%
Marcus Fizer,25.2,CHI,Big,717,65,+0.7%,52,-0.0%,40,-0.6%,34,-1.2%,33,-1.9%,60,+0.2%,74,+1.7%,70,+1.9%
T.J. Ford,20.6,MIL,Point,1479,13,-3.5%,69,+1.5%,97,+5.1%,63,+1.9%,93,+7.0%,2,-3.1%,2,-5.5%,0,-8.5%
Danny Fortson,27.6,DAL,Big,607,52,-0.1%,89,+3.4%,22,-1.9%,40,-0.7%,26,-2.6%,41,-0.4%,47,-0.5%,44,-0.8%
Jeff Foster,26.8,IND,Big,1939,84,+2.6%,79,+2.4%,80,+1.9%,43,-0.5%,59,+1.4%,6,-1.9%,26,-2.0%,17,-3.9%
Tremaine Fowlkes,27.6,DET,Wing,227,10,-4.0%,44,-0.6%,45,-0.3%,73,+2.8%,69,+2.5%,29,-0.8%,39,-1.1%,34,-1.8%
Rick Fox,34.3,LAL,Wing,845,86,+2.8%,96,+6.5%,90,+3.2%,11,-4.5%,36,-1.3%,6,-1.9%,14,-3.3%,7,-5.2%
Adonal Foyle,28.6,GSW,Big,563,32,-1.5%,32,-1.6%,68,+1.0%,56,+0.7%,63,+1.7%,81,+1.0%,36,-1.2%,53,-0.2%
Richie Frahm,26.2,SEA,Wing,390,94,+3.8%,90,+3.7%,4,-5.1%,25,-2.3%,5,-7.4%,90,+1.7%,76,+2.0%,85,+3.7%
Steve Francis,26.7,HOU,Point,3191,57,+0.2%,57,+0.4%,78,+1.7%,72,+2.6%,80,+4.3%,25,-0.9%,11,-3.7%,11,-4.7%
Dan Gadzuric,25.7,MIL,Big,1204,61,+0.5%,77,+2.3%,18,-2.3%,18,-3.2%,11,-5.4%,60,+0.2%,85,+3.0%,81,+3.1%
Reece Gaines,22.8,ORL,Wing,297,46,-0.5%,59,+0.6%,17,-2.4%,93,+6.8%,81,+4.4%,29,-0.8%,7,-4.2%,8,-5.0%
Kevin Garnett,27.5,MIN,Big,3228,98,+5.0%,70,+1.7%,7,-4.0%,60,+1.4%,25,-2.7%,80,+1.0%,54,-0.1%,62,+1.0%
Pau Gasol,23.3,MEM,Big,2438,92,+3.6%,40,-0.9%,91,+3.4%,3,-7.0%,19,-3.6%,42,-0.4%,94,+4.9%,90,+4.5%
Devean George,26.2,LAL,Forward,1930,60,+0.4%,73,+1.9%,17,-2.3%,55,+0.6%,33,-1.8%,46,-0.2%,55,+0.1%,53,-0.1%
Eddie Gill,25.2,POR,Point,138,26,-1.9%,8,-5.3%,96,+4.6%,40,-0.7%,79,+3.9%,73,+0.6%,63,+0.8%,66,+1.4%
Kendall Gill,35.4,CHI,Wing,1382,14,-3.2%,71,+1.7%,14,-2.8%,85,+4.7%,66,+2.0%,42,-0.4%,14,-3.4%,18,-3.7%
Manu Ginobili,26.3,SAS,Wing,2240,88,+3.0%,88,+3.3%,36,-1.0%,6,-6.1%,6,-7.1%,93,+2.1%,73,+1.7%,86,+3.8%
Gordan Giricek,26.4,ORL,Wing,1397,57,+0.3%,58,+0.5%,78,+1.7%,56,+0.7%,68,+2.4%,36,-0.5%,21,-2.4%,24,-2.9%
Gordan Giricek,26.4,UTA,Wing,599,90,+3.2%,80,+2.5%,60,+0.5%,22,-2.7%,29,-2.3%,64,+0.3%,46,-0.5%,51,-0.2%
Dion Glover,25.0,ATL,Wing,1440,50,-0.3%,61,+0.8%,65,+0.9%,44,-0.3%,52,+0.5%,32,-0.7%,44,-0.7%,38,-1.3%
Dion Glover,25.0,TOR,Wing,171,23,-2.2%,68,+1.4%,24,-1.8%,85,+4.7%,73,+2.9%,1,-3.1%,37,-1.1%,14,-4.3%
Drew Gooden,22.1,ORL,Big,2103,28,-1.8%,63,+1.0%,77,+1.6%,25,-2.4%,41,-0.8%,56,+0.0%,50,-0.3%,51,-0.2%
Brian Grant,31.7,MIA,Big,2298,47,-0.5%,86,+3.2%,32,-1.3%,62,+1.7%,50,+0.4%,64,+0.3%,9,-3.9%,19,-3.5%
Horace Grant,38.3,LAL,Big,1090,20,-2.6%,8,-5.4%,30,-1.4%,96,+7.8%,91,+6.4%,23,-1.0%,54,+0.0%,43,-1.0%
Willie Green,22.3,PHI,Wing,715,40,-0.8%,58,+0.5%,38,-0.9%,27,-2.1%,23,-3.0%,17,-1.2%,89,+3.7%,75,+2.5%
Adrian Griffin,29.3,HOU,Wing,112,35,-1.3%,15,-3.8%,100,+6.6%,81,+4.0%,97,+10.6%,1,-3.7%,15,-3.1%,2,-6.8%
Tom Gugliotta,33.9,PHX,Big,296,18,-2.9%,8,-5.3%,64,+0.8%,98,+9.8%,98,+10.6%,12,-1.5%,9,-3.8%,6,-5.3%
Tom Gugliotta,33.9,UTA,Big,513,21,-2.5%,20,-2.8%,84,+2.3%,61,+1.6%,78,+3.9%,48,-0.2%,40,-0.9%,41,-1.1%
Marcus Haislip,22.9,MIL,Big,226,70,+1.2%,20,-2.8%,48,-0.1%,50,+0.3%,48,+0.2%,28,-0.8%,89,+3.5%,76,+2.6%
Darvin Ham,30.3,DET,Forward,404,11,-3.8%,21,-2.8%,64,+0.8%,65,+2.1%,73,+2.9%,15,-1.3%,67,+1.2%,53,-0.2%
Richard Hamilton,25.7,DET,Wing,2768,70,+1.3%,55,+0.3%,62,+0.6%,81,+3.8%,81,+4.4%,19,-1.1%,12,-3.6%,11,-4.7%
Zendon Hamilton,28.5,PHI,Big,440,52,-0.2%,73,+1.9%,57,+0.3%,41,-0.6%,45,-0.3%,50,-0.1%,32,-1.5%,36,-1.6%
Ben Handlogten,30.0,UTA,Big,159,71,+1.4%,95,+5.3%,61,+0.6%,6,-6.2%,10,-5.6%,57,+0.1%,56,+0.2%,57,+0.3%
Travis Hansen,25.5,ATL,Wing,441,62,+0.5%,57,+0.4%,16,-2.5%,58,+1.0%,35,-1.5%,11,-1.6%,83,+2.7%,63,+1.1%
Anfernee Hardaway,32.3,PHX,Wing,867,56,+0.2%,22,-2.7%,31,-1.4%,82,+4.2%,73,+2.8%,17,-1.2%,66,+1.1%,52,-0.2%
Anfernee Hardaway,32.3,NYK,Wing,1200,23,-2.2%,24,-2.4%,53,+0.1%,68,+2.3%,69,+2.4%,67,+0.4%,48,-0.4%,54,-0.0%
Matt Harpring,27.4,UTA,Forward,1128,82,+2.2%,73,+1.9%,42,-0.5%,30,-1.5%,31,-2.0%,40,-0.4%,60,+0.5%,55,+0.1%
