Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Kevin Garnett,38.5,BKN,Big,853,85,+1.9%,97,+5.7%,49,-0.2%,84,+3.5%,72,+1.3%,11,-8.5%,93,+5.2%,65,+0.9%
Marc Gasol,29.8,MEM,Big,2677,94,+3.2%,86,+3.3%,72,+1.9%,85,+3.6%,85,+2.7%,71,+3.0%,89,+4.2%,92,+4.3%
Pau Gasol,34.3,CHI,Big,2673,42,-0.8%,9,-5.3%,82,+2.8%,97,+7.2%,96,+5.1%,66,+2.2%,46,-0.5%,51,+0.0%
Rudy Gay,28.2,SAC,Wing,2402,85,+1.9%,38,-1.2%,97,+6.9%,78,+2.7%,95,+4.7%,80,+4.6%,73,+1.9%,83,+2.8%
Alonzo Gee,27.4,DEN,Wing,426,63,+0.4%,86,+3.2%,93,+4.8%,92,+4.9%,95,+4.9%,36,-2.2%,2,-10.3%,2,-8.4%
Alonzo Gee,27.4,POR,Forward,129,28,-1.6%,5,-6.6%,21,-3.6%,18,-3.6%,14,-3.6%,22,-5.1%,98,+8.2%,95,+5.0%
Taj Gibson,29.4,CHI,Big,1659,28,-1.6%,44,-0.6%,41,-0.9%,18,-3.5%,25,-2.3%,7,-11.2%,71,+1.7%,38,-1.2%
Manu Ginobili,37.3,SAS,Wing,1575,69,+0.8%,30,-2.0%,26,-2.6%,11,-4.7%,17,-3.1%,58,+0.9%,77,+2.2%,76,+1.8%
Rudy Gobert,22.3,UTA,Big,2123,21,-2.3%,45,-0.5%,69,+1.6%,1,-10.5%,7,-5.0%,62,+1.8%,22,-3.1%,31,-1.8%
Drew Gooden,33.1,WAS,Big,828,39,-1.0%,42,-0.8%,79,+2.5%,17,-3.7%,37,-1.2%,55,+0.5%,49,-0.3%,50,-0.1%
Archie Goodwin,20.2,PHX,Combo,451,1,-8.0%,1,-10.1%,3,-9.2%,18,-3.5%,4,-5.9%,6,-11.7%,11,-5.0%,4,-6.9%
Aaron Gordon,19.1,ORL,Forward,780,48,-0.4%,69,+1.4%,9,-6.3%,22,-2.8%,9,-4.6%,78,+4.5%,84,+3.1%,88,+3.6%
Ben Gordon,31.6,ORL,Wing,764,29,-1.5%,16,-3.8%,89,+3.7%,58,+0.5%,79,+2.1%,54,+0.3%,38,-1.5%,40,-1.1%
Eric Gordon,25.9,NOP,Combo,2014,62,+0.4%,37,-1.3%,55,+0.3%,10,-5.2%,19,-2.9%,67,+2.4%,92,+4.9%,92,+4.4%
Marcin Gortat,30.7,WAS,Big,2445,92,+3.1%,97,+5.7%,22,-3.4%,75,+2.2%,54,+0.1%,62,+1.7%,69,+1.6%,73,+1.6%
Danny Granger,31.5,MIA,Wing,595,28,-1.7%,28,-2.1%,87,+3.4%,51,-0.1%,74,+1.4%,21,-5.2%,38,-1.3%,23,-2.7%
Jerami Grant,20.6,PHI,Forward,1303,76,+1.2%,78,+2.4%,58,+0.6%,57,+0.4%,59,+0.5%,73,+3.4%,28,-2.3%,40,-1.1%
Danny Green,27.4,SAS,Wing,2284,87,+2.2%,56,+0.3%,64,+1.1%,84,+3.5%,80,+2.1%,95,+11.1%,52,-0.0%,88,+3.7%
Draymond Green,24.7,GSW,Big,2475,95,+3.9%,84,+3.1%,43,-0.8%,61,+0.8%,53,+0.0%,69,+2.6%,52,+0.0%,58,+0.4%
Erick Green,23.5,DEN,Combo,301,6,-4.6%,7,-5.8%,38,-1.3%,23,-2.8%,29,-2.0%,18,-5.9%,25,-2.8%,16,-3.6%
Gerald Green,28.8,PHX,Wing,1423,85,+1.9%,44,-0.5%,44,-0.7%,60,+0.6%,54,+0.1%,86,+6.3%,83,+3.0%,90,+3.9%
JaMychal Green,24.4,MEM,Big,116,27,-1.8%,20,-3.1%,99,+8.9%,73,+2.0%,97,+5.8%,1,-21.7%,0,-13.4%,0,-15.1%
Jeff Green,28.2,BOS,Forward,1085,29,-1.5%,31,-1.9%,19,-3.7%,84,+3.5%,59,+0.4%,95,+11.1%,12,-4.8%,36,-1.4%
Jeff Green,28.2,MEM,Forward,1341,68,+0.7%,72,+1.7%,16,-4.3%,95,+6.0%,63,+0.7%,97,+12.3%,30,-2.2%,73,+1.6%
Willie Green,33.3,ORL,Wing,898,16,-2.8%,49,-0.2%,32,-1.8%,46,-0.4%,41,-1.0%,31,-3.2%,9,-5.4%,11,-4.7%
Blake Griffin,25.6,LAC,Big,2347,97,+4.7%,97,+5.3%,57,+0.5%,69,+1.5%,71,+1.3%,82,+5.2%,95,+6.2%,96,+6.0%
Jorge Gutierrez,25.8,MIL,Combo,124,8,-4.2%,77,+2.2%,5,-7.7%,2,-10.5%,1,-9.2%,86,+6.4%,30,-2.2%,74,+1.7%
PJ Hairston,21.9,CHA,Wing,603,32,-1.3%,1,-10.3%,90,+4.1%,17,-3.6%,46,-0.5%,83,+5.8%,86,+3.4%,86,+3.4%
Justin Hamilton,24.6,MIA,Big,266,4,-4.9%,4,-7.1%,10,-5.9%,38,-1.2%,18,-3.1%,94,+10.5%,4,-7.3%,24,-2.5%
Justin Hamilton,24.6,MIN,Big,414,20,-2.5%,68,+1.3%,34,-1.6%,40,-1.0%,37,-1.3%,97,+12.2%,2,-10.8%,6,-5.9%
Tyler Hansbrough,29.0,TOR,Big,1040,90,+2.6%,42,-0.9%,97,+6.9%,64,+1.0%,93,+4.2%,91,+8.2%,51,-0.0%,80,+2.4%
Tim Hardaway Jr.,22.6,NYK,Wing,1631,53,-0.1%,55,+0.3%,54,+0.2%,37,-1.2%,44,-0.7%,45,-1.0%,35,-1.7%,33,-1.6%
James Harden,25.2,HOU,Wing,2976,94,+3.5%,31,-1.8%,84,+2.9%,98,+8.6%,94,+4.2%,74,+3.8%,84,+3.2%,87,+3.5%
Maurice Harkless,21.5,ORL,Forward,610,27,-1.7%,65,+1.1%,37,-1.3%,27,-2.3%,31,-1.8%,15,-6.6%,11,-4.9%,9,-5.3%
Devin Harris,31.7,DAL,Combo,1666,34,-1.2%,35,-1.4%,63,+1.1%,41,-1.0%,48,-0.3%,53,+0.1%,15,-4.1%,19,-3.0%
Gary Harris,20.1,DEN,Wing,572,12,-3.2%,47,-0.3%,19,-3.7%,68,+1.4%,41,-0.9%,2,-15.7%,34,-1.8%,10,-5.0%
Joe Harris,23.2,CLE,Wing,388,17,-2.7%,16,-4.0%,10,-6.1%,48,-0.3%,13,-3.8%,42,-1.6%,57,+0.4%,48,-0.2%
Tobias Harris,22.3,ORL,Forward,2364,61,+0.4%,73,+1.7%,28,-2.4%,40,-1.0%,33,-1.7%,61,+1.5%,70,+1.6%,74,+1.7%
Udonis Haslem,34.4,MIA,Big,973,5,-4.9%,13,-4.5%,65,+1.3%,13,-4.4%,30,-1.9%,27,-3.9%,5,-6.8%,6,-5.8%
Spencer Hawes,26.5,LAC,Big,1183,14,-3.1%,25,-2.6%,46,-0.5%,42,-0.8%,42,-0.9%,18,-6.0%,13,-4.5%,11,-5.0%
Chuck Hayes,31.4,TOR,Big,243,84,+1.9%,43,-0.8%,27,-2.6%,98,+8.6%,81,+2.2%,86,+6.2%,64,+1.1%,82,+2.6%
Gordon Hayward,24.6,UTA,Wing,2606,84,+1.7%,37,-1.3%,92,+4.7%,95,+6.0%,96,+5.4%,69,+2.7%,64,+1.1%,71,+1.4%
Gerald Henderson,26.9,CHA,Wing,2277,81,+1.4%,91,+3.9%,18,-4.0%,90,+4.5%,68,+1.1%,92,+9.2%,30,-2.2%,58,+0.4%
John Henson,23.8,MIL,Big,1204,18,-2.7%,29,-2.1%,86,+3.3%,14,-4.2%,38,-1.2%,11,-8.9%,26,-2.6%,12,-4.6%
Roy Hibbert,27.9,IND,Big,1923,39,-0.9%,11,-4.9%,42,-0.9%,87,+4.1%,77,+1.8%,87,+7.1%,40,-1.0%,71,+1.5%
JJ Hickson,26.2,DEN,Big,1344,36,-1.1%,18,-3.5%,78,+2.4%,71,+1.8%,81,+2.2%,34,-2.6%,47,-0.4%,41,-0.9%
Nene Hilario,32.1,WAS,Big,1679,90,+2.6%,81,+2.7%,31,-1.8%,84,+3.5%,74,+1.5%,33,-2.8%,72,+1.8%,58,+0.4%
George Hill,28.5,IND,Point,1261,92,+3.0%,78,+2.3%,71,+1.8%,59,+0.6%,69,+1.1%,87,+7.1%,88,+3.9%,94,+4.9%
Jordan Hill,27.3,LAL,Big,1869,25,-1.8%,45,-0.5%,74,+2.1%,36,-1.3%,52,-0.1%,53,+0.1%,19,-3.3%,25,-2.4%
Solomon Hill,23.6,IND,Wing,2333,32,-1.3%,52,-0.0%,62,+1.0%,62,+0.8%,63,+0.8%,21,-5.1%,33,-2.0%,21,-2.8%
Kirk Hinrich,33.8,CHI,Combo,1603,24,-1.9%,56,+0.3%,14,-4.9%,38,-1.2%,19,-2.9%,63,+1.8%,20,-3.2%,29,-2.0%
Jrue Holiday,24.4,NOP,Point,1300,86,+1.9%,91,+4.0%,36,-1.4%,83,+3.4%,72,+1.3%,56,+0.6%,27,-2.4%,32,-1.7%
Justin Holiday,25.6,GSW,Wing,525,6,-4.7%,34,-1.6%,16,-4.3%,29,-2.1%,17,-3.1%,32,-2.9%,14,-4.3%,14,-4.1%
Ryan Hollins,30.1,SAC,Big,377,67,+0.6%,66,+1.2%,98,+7.6%,89,+4.4%,98,+5.9%,27,-3.8%,6,-6.4%,7,-5.7%
Rodney Hood,22.0,UTA,Wing,1048,40,-0.9%,33,-1.7%,92,+4.5%,5,-7.2%,32,-1.7%,71,+3.1%,54,+0.3%,65,+0.9%
Al Horford,28.4,ATL,Big,2307,95,+3.5%,96,+5.1%,54,+0.2%,86,+3.7%,81,+2.1%,86,+6.2%,83,+3.1%,91,+4.2%
Dwight Howard,28.9,HOU,Big,1221,91,+2.9%,66,+1.2%,53,+0.2%,74,+2.2%,72,+1.3%,72,+3.3%,82,+2.8%,86,+3.2%
Robbie Hummel,25.7,MIN,Forward,682,52,-0.2%,80,+2.6%,10,-6.0%,45,-0.6%,19,-2.8%,93,+10.3%,29,-2.3%,59,+0.4%
Kris Humphries,29.7,WAS,Big,1308,20,-2.4%,24,-2.8%,47,-0.5%,33,-1.6%,38,-1.2%,65,+2.1%,48,-0.4%,57,+0.4%
Serge Ibaka,25.1,OKC,Big,2109,79,+1.3%,87,+3.4%,96,+6.4%,71,+1.8%,91,+3.8%,19,-5.6%,56,+0.4%,35,-1.4%
Andre Iguodala,30.8,GSW,Wing,2016,19,-2.6%,56,+0.3%,66,+1.3%,20,-3.1%,40,-1.0%,12,-8.0%,41,-0.8%,25,-2.5%
Ersan Ilyasova,27.5,MIL,Big,1302,72,+1.0%,17,-3.6%,66,+1.4%,91,+4.7%,89,+3.5%,70,+2.7%,83,+3.1%,82,+2.6%
Joe Ingles,27.1,UTA,Wing,1640,55,+0.1%,88,+3.5%,22,-3.3%,72,+1.9%,45,-0.5%,51,-0.2%,15,-4.0%,22,-2.7%
Kyrie Irving,22.6,CLE,Point,2716,96,+4.2%,84,+3.0%,64,+1.2%,99,+10.0%,97,+5.5%,76,+4.2%,48,-0.4%,66,+1.0%
Jarrett Jack,31.0,BKN,Combo,2205,19,-2.6%,23,-2.8%,50,-0.0%,58,+0.5%,53,-0.0%,30,-3.2%,16,-3.6%,17,-3.3%
Reggie Jackson,24.5,OKC,Combo,1372,47,-0.5%,41,-1.0%,96,+6.0%,42,-0.9%,83,+2.3%,48,-0.6%,16,-3.8%,19,-3.1%
Reggie Jackson,24.5,DET,Point,869,99,+6.4%,100,+9.1%,98,+7.6%,22,-3.0%,82,+2.3%,67,+2.3%,66,+1.2%,75,+1.7%
Bernard James,29.7,DAL,Big,119,4,-5.3%,0,-14.2%,30,-2.1%,98,+7.7%,84,+2.7%,5,-11.8%,27,-2.5%,12,-4.4%
LeBron James,29.8,CLE,Wing,2480,99,+6.6%,100,+9.8%,88,+3.6%,39,-1.1%,74,+1.4%,88,+7.2%,77,+2.2%,88,+3.7%
Al Jefferson,29.8,CHA,Big,1963,87,+2.1%,95,+4.9%,49,-0.2%,76,+2.4%,72,+1.3%,60,+1.4%,60,+0.7%,66,+1.0%
Cory Jefferson,23.8,BKN,Big,412,78,+1.2%,24,-2.7%,71,+1.9%,52,+0.0%,68,+1.1%,97,+12.2%,80,+2.5%,95,+5.2%
Richard Jefferson,34.4,DAL,Forward,1162,33,-1.3%,35,-1.4%,46,-0.6%,20,-3.1%,27,-2.1%,42,-1.6%,66,+1.3%,61,+0.6%
John Jenkins,23.7,ATL,Wing,230,0,-9.0%,3,-9.0%,11,-5.8%,6,-6.4%,4,-6.0%,49,-0.5%,5,-7.2%,7,-5.7%
Brandon Jennings,25.1,DET,Point,1170,45,-0.6%,15,-4.2%,21,-3.4%,62,+0.8%,34,-1.6%,51,-0.1%,76,+2.1%,75,+1.7%
Jonas Jerebko,27.7,DET,Big,671,89,+2.4%,96,+5.0%,91,+4.3%,77,+2.5%,90,+3.6%,17,-6.1%,63,+1.0%,41,-1.0%
Jonas Jerebko,27.7,BOS,Forward,509,44,-0.7%,36,-1.4%,23,-3.1%,27,-2.4%,17,-3.1%,67,+2.3%,27,-2.6%,33,-1.6%
Amir Johnson,27.5,TOR,Big,1970,55,+0.1%,83,+2.9%,20,-3.6%,32,-1.7%,19,-2.8%,56,+0.7%,76,+2.1%,72,+1.6%
Chris Johnson,24.5,PHI,Wing,174,54,-0.0%,18,-3.5%,96,+6.5%,70,+1.7%,84,+2.5%,97,+11.9%,19,-3.3%,37,-1.3%
Chris Johnson,24.5,UTA,Wing,189,87,+2.1%,100,+13.0%,3,-9.1%,97,+7.3%,45,-0.5%,5,-12.0%,28,-2.4%,8,-5.5%
Chris Johnson,24.5,MIL,Wing,124,35,-1.2%,41,-1.0%,100,+14.1%,65,+1.1%,99,+7.1%,0,-42.5%,48,-0.4%,0,-11.6%
James Johnson,27.7,TOR,Forward,1343,60,+0.3%,61,+0.7%,38,-1.2%,51,-0.1%,45,-0.5%,87,+6.5%,14,-4.2%,37,-1.3%
Joe Johnson,33.3,BKN,Wing,2779,86,+2.1%,89,+3.7%,53,+0.2%,84,+3.5%,78,+1.9%,37,-2.1%,88,+4.1%,80,+2.4%
Nick Johnson,21.9,HOU,Wing,206,6,-4.5%,23,-2.8%,84,+3.0%,22,-3.0%,77,+1.8%,16,-6.4%,5,-7.2%,4,-7.1%
Tyler Johnson,22.5,MIA,Combo,583,23,-2.2%,41,-1.0%,5,-8.0%,31,-1.8%,8,-4.8%,56,+0.6%,41,-0.8%,45,-0.6%
Wesley Johnson,27.3,LAL,Wing,2224,91,+3.0%,75,+2.0%,90,+4.1%,82,+3.3%,89,+3.5%,65,+2.0%,68,+1.4%,76,+1.8%
James Jones,34.1,CLE,Forward,548,24,-2.0%,43,-0.6%,39,-1.1%,4,-7.9%,10,-4.4%,18,-6.0%,73,+1.8%,45,-0.6%
Perry Jones,23.1,OKC,Forward,542,23,-2.0%,35,-1.5%,56,+0.4%,65,+1.1%,65,+0.9%,31,-3.2%,25,-2.6%,18,-3.2%
Terrence Jones,22.8,HOU,Big,887,81,+1.5%,83,+2.9%,51,-0.0%,3,-8.3%,18,-3.0%,55,+0.5%,84,+3.1%,80,+2.4%
DeAndre Jordan,26.3,LAC,Big,2808,99,+6.7%,57,+0.4%,94,+5.4%,74,+2.1%,89,+3.5%,94,+10.4%,99,+9.7%,100,+9.9%
Jerome Jordan,28.1,BKN,Big,290,4,-5.4%,5,-6.7%,60,+0.8%,3,-8.8%,9,-4.7%,26,-4.1%,13,-4.5%,14,-4.1%
Cory Joseph,23.2,SAS,Combo,1361,28,-1.6%,22,-3.0%,25,-2.8%,50,-0.2%,35,-1.5%,33,-2.7%,45,-0.6%,30,-1.8%
Chris Kaman,32.5,POR,Big,1387,57,+0.1%,16,-3.9%,76,+2.2%,45,-0.5%,61,+0.6%,83,+5.8%,56,+0.4%,77,+2.0%
Enes Kanter,22.5,UTA,Big,1302,80,+1.4%,38,-1.2%,67,+1.5%,93,+5.1%,90,+3.7%,90,+7.7%,64,+1.2%,85,+3.1%
Enes Kanter,22.5,OKC,Big,808,36,-1.1%,72,+1.6%,49,-0.2%,90,+4.6%,84,+2.6%,58,+1.0%,4,-7.5%,8,-5.4%
Sergey Karasev,21.0,BKN,Wing,494,72,+1.0%,27,-2.3%,27,-2.6%,95,+5.8%,73,+1.4%,4,-13.1%,99,+10.5%,82,+2.7%
Ryan Kelly,23.6,LAL,Forward,1196,46,-0.6%,54,+0.2%,7,-6.7%,49,-0.2%,20,-2.8%,41,-1.7%,66,+1.3%,63,+0.8%
Michael Kidd-Gilchrist,21.1,CHA,Wing,1565,80,+1.4%,54,+0.2%,37,-1.3%,91,+4.8%,83,+2.4%,47,-0.7%,72,+1.8%,67,+1.1%
Brandon Knight,22.9,MIL,Point,1683,13,-3.1%,32,-1.8%,4,-8.6%,44,-0.6%,14,-3.7%,42,-1.6%,24,-2.9%,24,-2.6%
Brandon Knight,22.9,PHX,Combo,347,67,+0.7%,99,+7.0%,87,+3.3%,9,-5.6%,33,-1.6%,76,+4.2%,8,-5.9%,25,-2.5%
Kyle Korver,33.6,ATL,Wing,2410,100,+8.2%,99,+7.0%,97,+7.3%,96,+6.5%,99,+7.1%,92,+8.2%,97,+6.8%,98,+7.2%
Kosta Koufos,25.7,MEM,Big,1294,16,-2.8%,11,-4.9%,64,+1.2%,32,-1.7%,50,-0.2%,28,-3.7%,22,-3.1%,15,-3.7%
Zach LaVine,19.6,MIN,Combo,1811,46,-0.6%,67,+1.2%,74,+2.1%,13,-4.3%,33,-1.6%,20,-5.3%,80,+2.4%,62,+0.6%
Jeremy Lamb,22.4,OKC,Wing,532,20,-2.5%,90,+3.8%,21,-3.6%,58,+0.5%,35,-1.4%,12,-8.1%,19,-3.3%,12,-4.6%
Carl Landry,31.1,SAC,Big,1148,5,-4.9%,21,-3.1%,17,-4.2%,56,+0.4%,34,-1.5%,34,-2.6%,3,-8.5%,4,-6.6%
Shane Larkin,22.1,NYK,Point,1782,30,-1.5%,63,+0.8%,8,-6.3%,45,-0.5%,21,-2.6%,26,-4.1%,56,+0.4%,45,-0.5%
Joffrey Lauvergne,23.1,DEN,Big,224,0,-9.4%,1,-11.3%,18,-4.0%,12,-4.5%,11,-4.2%,3,-13.5%,7,-6.1%,3,-7.8%
Ty Lawson,27.0,DEN,Point,2650,96,+4.2%,99,+8.0%,48,-0.4%,81,+3.0%,72,+1.3%,34,-2.6%,91,+4.6%,84,+2.8%
Ricky Ledo,22.1,NYK,Wing,211,22,-2.2%,42,-0.8%,40,-1.1%,37,-1.2%,37,-1.3%,6,-11.4%,9,-5.4%,3,-7.3%
Courtney Lee,29.1,MEM,Wing,2337,90,+2.6%,74,+1.9%,79,+2.5%,81,+3.2%,86,+2.8%,47,-0.8%,96,+6.4%,93,+4.7%
David Lee,31.5,GSW,Big,842,11,-3.6%,11,-4.8%,33,-1.7%,34,-1.5%,33,-1.6%,43,-1.5%,46,-0.5%,44,-0.7%
Alex Len,21.4,PHX,Big,1498,59,+0.2%,60,+0.6%,85,+3.1%,36,-1.3%,62,+0.7%,57,+0.9%,53,+0.1%,56,+0.3%
Kawhi Leonard,23.3,SAS,Wing,2027,69,+0.8%,81,+2.8%,78,+2.4%,75,+2.2%,82,+2.3%,48,-0.6%,59,+0.6%,64,+0.8%
Meyers Leonard,22.7,POR,Big,765,41,-0.9%,34,-1.5%,52,+0.1%,12,-4.5%,22,-2.5%,64,+2.0%,45,-0.6%,51,-0.0%
Jon Leuer,25.5,MEM,Big,754,19,-2.6%,59,+0.6%,34,-1.6%,35,-1.4%,34,-1.5%,8,-10.0%,10,-5.2%,4,-6.6%
Damian Lillard,24.3,POR,Combo,2918,46,-0.6%,73,+1.8%,27,-2.5%,57,+0.4%,42,-0.8%,5,-12.4%,79,+2.4%,28,-2.1%
Jeremy Lin,26.2,LAL,Point,1877,74,+1.1%,74,+1.9%,44,-0.7%,61,+0.7%,56,+0.2%,32,-3.0%,49,-0.3%,43,-0.8%
Shaun Livingston,29.1,GSW,Combo,1303,8,-4.2%,26,-2.4%,41,-1.0%,56,+0.4%,48,-0.3%,11,-8.6%,59,+0.6%,32,-1.7%
Brook Lopez,26.6,BKN,Big,2094,40,-0.9%,68,+1.3%,74,+2.1%,17,-3.8%,47,-0.3%,59,+1.2%,25,-2.8%,33,-1.6%
Robin Lopez,26.6,POR,Big,1636,58,+0.2%,81,+2.7%,35,-1.5%,67,+1.2%,55,+0.1%,57,+0.7%,56,+0.3%,55,+0.3%
Kevin Love,26.1,CLE,Big,2526,73,+1.1%,32,-1.7%,83,+2.9%,93,+5.1%,92,+4.0%,74,+3.5%,22,-3.0%,39,-1.1%
Kyle Lowry,28.6,TOR,Point,2407,45,-0.6%,85,+3.2%,40,-1.1%,25,-2.6%,27,-2.1%,9,-9.5%,72,+1.8%,35,-1.5%
John Lucas III,31.9,DET,Point,255,10,-3.8%,8,-5.5%,98,+7.7%,93,+5.3%,98,+6.9%,71,+3.0%,2,-9.9%,4,-6.8%
Shelvin Mack,24.5,ATL,Combo,727,31,-1.4%,68,+1.3%,77,+2.3%,51,-0.0%,70,+1.1%,40,-1.7%,16,-3.7%,16,-3.4%
Ian Mahinmi,28.0,IND,Big,1120,74,+1.1%,88,+3.5%,52,+0.0%,19,-3.3%,31,-1.8%,32,-3.0%,70,+1.6%,55,+0.3%
Devyn Marble,22.1,ORL,Wing,198,75,+1.1%,9,-5.2%,100,+12.1%,83,+3.5%,99,+7.8%,2,-14.8%,85,+3.3%,31,-1.7%
Shawn Marion,36.5,CLE,Forward,1066,16,-2.8%,12,-4.7%,61,+0.9%,88,+4.3%,80,+2.1%,30,-3.4%,18,-3.4%,17,-3.4%
Kendall Marshall,23.2,MIL,Point,395,99,+5.4%,96,+5.1%,84,+2.9%,88,+4.3%,91,+3.7%,35,-2.6%,95,+6.1%,86,+3.1%
Cartier Martin,29.9,DET,Wing,173,10,-3.7%,4,-7.2%,6,-6.8%,6,-6.7%,3,-6.5%,4,-13.2%,98,+8.9%,83,+2.8%
Kevin Martin,31.7,MIN,Wing,1299,66,+0.6%,19,-3.4%,92,+4.5%,83,+3.4%,91,+3.9%,72,+3.3%,73,+1.9%,78,+2.1%
Wesley Matthews,28.0,POR,Wing,2021,45,-0.6%,20,-3.3%,60,+0.8%,23,-2.8%,36,-1.4%,84,+5.8%,51,-0.1%,71,+1.4%
Jason Maxiell,31.7,CHA,Big,794,15,-2.9%,7,-5.8%,93,+4.8%,31,-1.8%,65,+0.8%,9,-9.4%,25,-2.8%,13,-4.2%
O.J. Mayo,27.0,MIL,Wing,1670,71,+0.9%,85,+3.1%,70,+1.7%,53,+0.1%,63,+0.7%,24,-4.3%,19,-3.3%,17,-3.3%
Luc Mbah a Moute,28.1,PHI,Forward,1906,47,-0.5%,31,-1.8%,35,-1.5%,24,-2.7%,30,-1.9%,8,-10.4%,91,+4.7%,76,+1.8%
James Michael McAdoo,21.8,GSW,Big,102,41,-0.9%,39,-1.1%,26,-2.7%,69,+1.5%,47,-0.4%,77,+4.4%,92,+4.9%,94,+4.9%
Ray McCallum,23.4,SAC,Combo,1368,13,-3.1%,19,-3.3%,20,-3.6%,34,-1.5%,22,-2.5%,35,-2.4%,4,-7.5%,7,-5.8%
CJ McCollum,23.1,POR,Wing,901,56,+0.1%,59,+0.5%,29,-2.2%,46,-0.4%,39,-1.1%,50,-0.3%,55,+0.3%,53,+0.2%
KJ McDaniels,21.7,PHI,Forward,1271,20,-2.5%,56,+0.3%,59,+0.7%,14,-4.3%,29,-1.9%,52,0.0%,4,-7.9%,5,-6.5%
Doug McDermott,22.8,CHI,Wing,275,27,-1.7%,83,+2.9%,5,-7.8%,16,-3.8%,5,-5.7%,12,-7.9%,47,-0.5%,28,-2.1%
Mitch McGary,22.4,OKC,Big,416,89,+2.6%,60,+0.6%,8,-6.4%,85,+3.7%,42,-0.8%,19,-5.5%,96,+6.2%,85,+3.0%
JaVale McGee,26.8,DEN,Big,171,46,-0.6%,64,+0.9%,1,-11.9%,72,+1.9%,4,-6.0%,97,+13.3%,11,-5.1%,37,-1.4%
Ben McLemore,21.7,SAC,Wing,2634,96,+4.4%,83,+3.0%,80,+2.6%,94,+5.8%,94,+4.3%,94,+10.5%,54,+0.2%,87,+3.5%
Josh McRoberts,27.7,MIA,Big,284,97,+4.4%,36,-1.4%,99,+9.2%,32,-1.6%,87,+3.0%,37,-2.1%,100,+11.6%,98,+6.7%
Jodie Meeks,27.2,DET,Wing,1424,43,-0.8%,51,-0.1%,83,+2.9%,58,+0.5%,78,+1.9%,44,-1.3%,19,-3.3%,20,-3.0%
Khris Middleton,23.2,MIL,Wing,2362,76,+1.2%,26,-2.4%,66,+1.3%,75,+2.2%,78,+1.9%,93,+9.4%,88,+3.8%,96,+5.7%
CJ Miles,27.6,IND,Wing,1821,74,+1.1%,73,+1.7%,53,+0.1%,44,-0.6%,49,-0.2%,29,-3.4%,83,+3.0%,67,+1.1%
Andre Miller,38.6,WAS,Point,570,11,-3.6%,9,-5.4%,70,+1.8%,61,+0.7%,66,+1.0%,25,-4.2%,36,-1.6%,25,-2.4%
Andre Miller,38.6,SAC,Point,608,64,+0.5%,36,-1.3%,88,+3.6%,10,-5.2%,40,-1.0%,32,-2.9%,95,+6.2%,86,+3.2%
Mike Miller,34.7,CLE,Wing,618,8,-4.1%,17,-3.6%,11,-5.4%,59,+0.5%,21,-2.6%,28,-3.7%,20,-3.2%,17,-3.3%
Patty Mills,26.2,SAS,Combo,719,39,-1.0%,37,-1.2%,19,-3.8%,64,+1.0%,32,-1.7%,78,+4.5%,17,-3.6%,29,-1.9%
Elijah Millsap,27.2,UTA,Wing,871,30,-1.4%,19,-3.4%,86,+3.3%,19,-3.2%,50,-0.1%,9,-9.4%,86,+3.5%,46,-0.5%
Paul Millsap,29.7,ATL,Big,2379,87,+2.1%,57,+0.5%,72,+1.9%,60,+0.7%,68,+1.1%,64,+1.9%,75,+2.0%,79,+2.3%
Nikola Mirotic,23.7,CHI,Forward,1592,83,+1.7%,92,+4.2%,34,-1.6%,19,-3.2%,23,-2.4%,58,+0.9%,50,-0.2%,56,+0.3%
Greg Monroe,24.4,DET,Big,2122,35,-1.2%,38,-1.2%,68,+1.5%,16,-3.8%,39,-1.1%,8,-10.0%,67,+1.4%,31,-1.8%
E'Twaun Moore,25.7,CHI,Combo,444,67,+0.7%,97,+5.4%,59,+0.7%,1,-11.2%,6,-5.0%,44,-1.4%,71,+1.8%,68,+1.2%
Darius Morris,23.8,BKN,Point,211,7,-4.2%,96,+5.2%,12,-5.2%,0,-14.7%,1,-9.1%,7,-10.6%,26,-2.6%,10,-5.0%
Marcus Morris,25.2,PHX,Forward,2030,83,+1.7%,28,-2.2%,62,+0.9%,83,+3.4%,82,+2.3%,85,+6.1%,82,+2.8%,89,+3.8%
Markieff Morris,25.2,PHX,Big,2577,71,+0.9%,89,+3.5%,94,+5.4%,80,+2.8%,92,+3.9%,23,-4.5%,37,-1.6%,26,-2.4%
Anthony Morrow,29.1,OKC,Wing,1741,77,+1.2%,14,-4.4%,87,+3.5%,39,-1.1%,67,+1.0%,94,+10.7%,81,+2.5%,93,+4.7%
Donatas Motiejunas,24.1,HOU,Big,2001,41,-0.9%,17,-3.6%,99,+9.0%,56,+0.3%,98,+6.6%,42,-1.6%,51,-0.1%,45,-0.6%
