Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Nicolas Batum,25.9,POR,Wing,2376,58,+0.2%,62,+0.7%,36,-0.8%,79,+2.6%,66,+1.8%,10,-1.8%,41,-0.7%,26,-2.5%
Jerryd Bayless,26.2,MIL,Combo,1692,28,-1.6%,30,-1.8%,23,-1.7%,50,-0.3%,32,-2.0%,94,+2.2%,67,+1.6%,82,+3.8%
Aron Baynes,27.9,SAS,Big,1077,42,-0.8%,28,-2.0%,15,-2.5%,82,+3.1%,56,+0.7%,32,-0.6%,71,+2.0%,63,+1.3%
Kent Bazemore,25.3,ATL,Wing,1235,9,-3.8%,66,+0.9%,50,-0.0%,37,-1.2%,38,-1.3%,19,-1.2%,67,+1.6%,52,+0.4%
Bradley Beal,21.3,WAS,Wing,2097,97,+4.6%,79,+2.1%,5,-4.1%,58,+0.5%,19,-3.6%,65,+0.5%,60,+0.9%,64,+1.4%
Michael Beasley,25.8,MIA,Big,495,71,+0.9%,64,+0.7%,28,-1.3%,45,-0.8%,31,-2.0%,85,+1.2%,49,+0.1%,63,+1.3%
Marco Belinelli,28.6,SAS,Combo,1336,62,+0.4%,34,-1.6%,7,-3.7%,57,+0.5%,21,-3.2%,64,+0.4%,88,+4.3%,87,+4.7%
Anthony Bennett,21.6,MIN,Big,839,32,-1.3%,27,-2.1%,19,-2.0%,91,+4.4%,72,+2.4%,66,+0.5%,38,-0.9%,44,-0.3%
Patrick Beverley,26.3,HOU,Point,1717,48,-0.4%,30,-1.8%,82,+2.2%,40,-1.1%,61,+1.1%,44,-0.2%,59,+0.9%,54,+0.6%
Bismack Biyombo,22.2,CHA,Big,1173,30,-1.5%,58,+0.5%,1,-5.9%,86,+3.6%,30,-2.2%,48,-0.1%,69,+1.8%,67,+1.8%
Tarik Black,22.9,HOU,Big,362,9,-3.9%,32,-1.7%,31,-1.1%,88,+3.8%,75,+2.7%,2,-3.1%,72,+2.1%,40,-1.0%
Tarik Black,22.9,LAL,Big,785,76,+1.2%,51,-0.1%,45,-0.3%,47,-0.6%,41,-0.9%,42,-0.3%,64,+1.3%,60,+1.0%
DeJuan Blair,25.5,WAS,Big,100,41,-0.9%,13,-3.4%,99,+6.9%,9,-4.5%,72,+2.4%,92,+1.8%,39,-0.8%,60,+1.0%
Steve Blake,34.7,POR,Point,1488,69,+0.8%,55,+0.2%,35,-0.8%,36,-1.3%,31,-2.2%,97,+2.8%,37,-0.9%,67,+1.9%
Eric Bledsoe,24.9,PHX,Point,2795,88,+2.2%,79,+2.2%,65,+0.9%,64,+1.1%,68,+1.9%,27,-0.8%,14,-3.3%,14,-4.1%
Bojan Bogdanovic,25.5,BKN,Forward,1795,76,+1.2%,78,+2.1%,21,-1.8%,48,-0.5%,30,-2.2%,50,-0.0%,50,+0.2%,50,+0.1%
Andrew Bogut,29.9,GSW,Big,1577,92,+3.1%,19,-2.9%,53,+0.1%,7,-4.9%,12,-4.8%,94,+2.2%,94,+5.4%,96,+7.6%
Matt Bonner,34.6,SAS,Big,846,44,-0.7%,40,-1.0%,71,+1.2%,22,-2.4%,38,-1.3%,5,-2.2%,89,+4.4%,69,+2.2%
Trevor Booker,26.9,UTA,Big,1546,56,+0.1%,25,-2.2%,47,-0.2%,27,-1.9%,31,-2.1%,85,+1.3%,81,+3.0%,85,+4.3%
Carlos Boozer,32.9,LAL,Big,1673,61,+0.3%,73,+1.6%,73,+1.3%,58,+0.5%,68,+1.9%,24,-0.9%,20,-2.5%,19,-3.4%
Chris Bosh,30.6,MIA,Big,1542,70,+0.9%,52,-0.1%,18,-2.1%,86,+3.6%,64,+1.5%,17,-1.3%,47,-0.1%,36,-1.4%
Avery Bradley,23.9,BOS,Combo,2419,49,-0.4%,26,-2.1%,45,-0.3%,95,+5.6%,90,+5.3%,68,+0.6%,11,-3.8%,19,-3.2%
Elton Brand,35.6,ATL,Big,415,21,-2.3%,18,-2.9%,89,+3.2%,50,-0.3%,77,+2.9%,20,-1.1%,61,+1.1%,48,-0.0%
Corey Brewer,28.7,MIN,Combo,672,52,-0.2%,86,+3.2%,43,-0.4%,30,-1.7%,31,-2.1%,76,+0.8%,25,-1.9%,39,-1.1%
Corey Brewer,28.7,HOU,Wing,1358,63,+0.4%,84,+3.1%,26,-1.5%,60,+0.8%,43,-0.7%,12,-1.6%,39,-0.8%,26,-2.4%
Aaron Brooks,29.8,CHI,Point,1845,81,+1.4%,87,+3.3%,49,-0.1%,2,-6.8%,6,-6.8%,89,+1.5%,72,+2.0%,81,+3.5%
Jabari Brown,21.9,LAL,Wing,549,48,-0.4%,79,+2.2%,68,+1.0%,18,-2.9%,33,-1.9%,55,+0.1%,44,-0.5%,45,-0.3%
Lorenzo Brown,24.2,MIN,Point,530,93,+3.1%,98,+6.8%,38,-0.7%,0,-9.7%,1,-10.4%,61,+0.3%,83,+3.3%,81,+3.6%
Markel Brown,22.8,BKN,Wing,670,62,+0.4%,88,+3.5%,91,+3.6%,21,-2.6%,59,+0.9%,12,-1.6%,17,-2.8%,11,-4.5%
Kobe Bryant,36.2,LAL,Wing,1203,37,-1.1%,32,-1.6%,44,-0.4%,52,+0.0%,45,-0.4%,86,+1.3%,58,+0.7%,68,+2.0%
Chase Budinger,26.4,MIN,Wing,1212,65,+0.6%,74,+1.7%,42,-0.5%,12,-3.8%,14,-4.3%,64,+0.4%,73,+2.2%,74,+2.6%
Reggie Bullock,23.6,LAC,Wing,199,3,-5.6%,32,-1.6%,42,-0.5%,42,-0.9%,36,-1.5%,31,-0.7%,86,+3.8%,78,+3.1%
Trey Burke,22.0,UTA,Point,2268,38,-1.0%,68,+1.1%,31,-1.1%,66,+1.2%,50,+0.1%,48,-0.1%,34,-1.1%,38,-1.2%
Alec Burks,23.3,UTA,Wing,894,72,+1.0%,80,+2.3%,60,+0.6%,78,+2.6%,79,+3.2%,4,-2.3%,15,-3.3%,7,-5.5%
Caron Butler,34.6,DET,Wing,1592,79,+1.3%,15,-3.1%,51,+0.0%,79,+2.7%,75,+2.7%,45,-0.2%,56,+0.6%,53,+0.4%
Jimmy Butler,25.1,CHI,Wing,2507,57,+0.1%,81,+2.4%,36,-0.8%,87,+3.7%,77,+2.9%,13,-1.5%,11,-3.8%,8,-5.3%
Rasual Butler,35.4,WAS,Wing,1423,19,-2.5%,34,-1.5%,76,+1.6%,71,+1.6%,79,+3.2%,73,+0.7%,20,-2.4%,33,-1.7%
Dwight Buycks,25.7,LAL,Point,101,95,+3.6%,100,+8.9%,75,+1.5%,11,-4.0%,26,-2.6%,10,-1.7%,6,-4.6%,5,-6.4%
Nick Calathes,25.7,MEM,Combo,770,12,-3.4%,72,+1.5%,90,+3.3%,7,-4.8%,36,-1.5%,35,-0.5%,56,+0.6%,48,+0.0%
Jose Calderon,33.1,NYK,Combo,1265,53,-0.2%,23,-2.3%,55,+0.2%,56,+0.4%,55,+0.6%,54,+0.1%,67,+1.6%,67,+1.7%
Kentavious Caldwell-Pope,21.7,DET,Wing,2572,95,+3.9%,91,+4.1%,47,-0.2%,24,-2.2%,28,-2.3%,51,+0.0%,27,-1.8%,32,-1.8%
Isaiah Canaan,23.4,HOU,Combo,308,43,-0.8%,78,+2.0%,34,-0.9%,47,-0.6%,36,-1.5%,0,-3.8%,83,+3.3%,44,-0.6%
Isaiah Canaan,23.4,PHI,Combo,563,80,+1.3%,2,-7.0%,18,-2.2%,75,+2.0%,47,-0.2%,74,+0.8%,96,+6.5%,95,+7.2%
DeMarre Carroll,28.3,ATL,Wing,2178,59,+0.2%,70,+1.2%,50,-0.1%,56,+0.4%,52,+0.3%,77,+0.9%,20,-2.4%,34,-1.6%
Vince Carter,37.8,MEM,Wing,1065,29,-1.5%,37,-1.3%,15,-2.5%,29,-1.7%,16,-4.2%,73,+0.7%,91,+4.7%,89,+5.5%
Michael Carter-Williams,23.1,PHI,Point,1374,21,-2.4%,16,-3.1%,85,+2.6%,77,+2.5%,90,+5.1%,72,+0.7%,18,-2.7%,29,-2.1%
Michael Carter-Williams,23.1,MIL,Point,756,98,+5.1%,92,+4.2%,81,+2.1%,24,-2.1%,49,-0.0%,1,-3.5%,41,-0.7%,12,-4.2%
Omri Casspi,26.4,SAC,Forward,1364,59,+0.2%,86,+3.3%,92,+3.7%,3,-6.1%,27,-2.4%,50,+0.0%,37,-0.9%,40,-0.9%
Mario Chalmers,28.5,MIA,Combo,2339,45,-0.6%,74,+1.6%,30,-1.2%,16,-3.3%,14,-4.5%,95,+2.4%,53,+0.5%,75,+2.8%
Tyson Chandler,32.1,DAL,Big,2280,77,+1.2%,22,-2.4%,14,-2.5%,97,+6.4%,82,+3.9%,38,-0.4%,33,-1.1%,35,-1.5%
Wilson Chandler,27.5,DEN,Forward,2461,81,+1.4%,60,+0.5%,58,+0.5%,24,-2.1%,35,-1.6%,72,+0.7%,52,+0.4%,61,+1.1%
Ian Clark,23.7,UTA,Combo,124,9,-3.9%,19,-2.8%,41,-0.6%,45,-0.7%,39,-1.2%,88,+1.4%,77,+2.6%,83,+4.0%
Jordan Clarkson,22.4,LAL,Combo,1401,40,-0.9%,58,+0.5%,78,+1.8%,47,-0.5%,62,+1.3%,27,-0.8%,36,-0.9%,33,-1.7%
Norris Cole,26.1,MIA,Point,1131,71,+1.0%,31,-1.8%,37,-0.7%,90,+4.3%,80,+3.5%,4,-2.4%,57,+0.6%,32,-1.8%
Norris Cole,26.1,NOP,Point,658,11,-3.6%,1,-9.4%,93,+3.9%,99,+8.2%,100,+12.1%,17,-1.3%,30,-1.4%,23,-2.7%
Darren Collison,27.2,SAC,Point,1559,93,+3.1%,12,-3.4%,24,-1.7%,95,+5.5%,82,+3.9%,40,-0.4%,47,-0.1%,44,-0.5%
Nick Collison,34.0,OKC,Big,1067,34,-1.2%,12,-3.4%,62,+0.7%,46,-0.7%,50,+0.1%,98,+2.9%,55,+0.5%,80,+3.3%
Mike Conley,27.1,MEM,Point,2215,78,+1.3%,81,+2.4%,53,+0.2%,41,-1.0%,41,-0.9%,62,+0.4%,25,-1.9%,34,-1.6%
Chris Copeland,30.6,IND,Forward,784,36,-1.1%,39,-1.1%,73,+1.4%,10,-4.4%,22,-3.0%,80,+1.0%,82,+3.2%,84,+4.1%
Bryce Cotton,22.2,UTA,Combo,129,29,-1.5%,76,+1.8%,25,-1.5%,87,+3.7%,71,+2.2%,22,-1.0%,16,-3.0%,14,-4.0%
DeMarcus Cousins,24.2,SAC,Big,2006,83,+1.7%,98,+6.3%,5,-4.2%,14,-3.4%,4,-7.6%,86,+1.3%,49,+0.0%,63,+1.3%
Robert Covington,23.9,PHI,Wing,1939,88,+2.2%,36,-1.3%,58,+0.5%,20,-2.8%,28,-2.3%,91,+1.7%,70,+1.9%,82,+3.7%
Allen Crabbe,22.6,POR,Wing,610,26,-1.8%,52,-0.1%,54,+0.2%,67,+1.3%,64,+1.5%,85,+1.3%,19,-2.7%,36,-1.4%
Jamal Crawford,34.6,LAC,Wing,1641,7,-4.3%,29,-2.0%,90,+3.3%,34,-1.5%,67,+1.8%,22,-1.1%,63,+1.2%,50,+0.1%
Jae Crowder,24.3,DAL,Forward,205,10,-3.8%,49,-0.4%,38,-0.7%,23,-2.2%,24,-2.9%,96,+2.4%,59,+0.9%,79,+3.3%
Jae Crowder,24.3,BOS,Forward,1362,81,+1.5%,63,+0.7%,26,-1.5%,6,-5.1%,7,-6.6%,85,+1.3%,91,+4.6%,91,+5.9%
Dante Cunningham,27.5,NOP,Forward,1614,52,-0.2%,21,-2.6%,57,+0.3%,97,+6.4%,93,+6.8%,1,-3.4%,40,-0.8%,13,-4.2%
Stephen Curry,26.6,GSW,Point,2606,99,+6.4%,77,+2.0%,1,-6.3%,1,-8.2%,0,-14.5%,99,+3.2%,99,+9.3%,100,+12.5%
Samuel Dalembert,34.5,NYK,Big,538,17,-2.7%,53,-0.0%,60,+0.6%,91,+4.5%,89,+5.1%,31,-0.7%,7,-4.4%,9,-5.1%
Troy Daniels,23.3,MIN,Combo,118,1,-8.1%,9,-4.1%,0,-9.1%,69,+1.5%,4,-7.6%,98,+3.1%,98,+8.6%,100,+11.7%
Troy Daniels,23.3,CHA,Wing,101,21,-2.4%,9,-4.0%,61,+0.6%,1,-7.8%,5,-7.2%,4,-2.3%,100,+13.4%,99,+11.2%
Gigi Datome,26.9,BOS,Forward,169,57,+0.1%,56,+0.3%,11,-2.9%,11,-4.1%,5,-7.0%,94,+2.1%,90,+4.6%,93,+6.7%
Brandon Davies,23.3,PHI,Big,368,95,+3.8%,78,+2.0%,11,-3.0%,37,-1.2%,15,-4.3%,14,-1.5%,86,+3.7%,69,+2.2%
Anthony Davis,21.6,NOP,Big,2450,93,+3.2%,90,+4.1%,36,-0.8%,59,+0.7%,48,-0.1%,36,-0.5%,13,-3.5%,14,-4.0%
Ed Davis,25.4,LAL,Big,1770,68,+0.7%,82,+2.5%,23,-1.7%,32,-1.6%,21,-3.3%,73,+0.7%,49,-0.0%,56,+0.7%
Glen Davis,28.8,LAC,Big,781,1,-8.7%,10,-3.8%,95,+4.1%,38,-1.2%,77,+2.9%,21,-1.1%,70,+1.9%,57,+0.8%
Austin Daye,26.4,SAS,Forward,241,2,-7.0%,33,-1.6%,20,-2.0%,91,+4.4%,73,+2.4%,81,+1.0%,26,-1.8%,41,-0.8%
DeMar DeRozan,25.2,TOR,Wing,2094,27,-1.7%,43,-0.8%,61,+0.7%,98,+7.6%,97,+8.3%,49,-0.0%,1,-7.4%,3,-7.5%
Dewayne Dedmon,25.2,ORL,Big,796,31,-1.4%,49,-0.3%,34,-0.9%,86,+3.6%,75,+2.7%,42,-0.3%,24,-2.1%,27,-2.4%
Matthew Dellavedova,24.1,CLE,Combo,1259,14,-3.1%,4,-5.5%,85,+2.6%,47,-0.5%,70,+2.1%,58,+0.3%,81,+3.1%,80,+3.3%
Luol Deng,29.5,MIA,Forward,2413,96,+3.9%,62,+0.7%,86,+2.7%,53,+0.1%,76,+2.8%,29,-0.7%,18,-2.7%,18,-3.4%
Boris Diaw,32.5,SAS,Big,1932,58,+0.2%,56,+0.3%,17,-2.4%,41,-1.0%,20,-3.4%,61,+0.3%,79,+2.8%,78,+3.1%
Gorgui Dieng,24.8,MIN,Big,2155,60,+0.3%,47,-0.5%,46,-0.3%,72,+1.8%,64,+1.4%,52,+0.0%,35,-1.0%,40,-1.0%
Spencer Dinwiddie,21.6,DET,Combo,430,5,-4.9%,15,-3.1%,40,-0.6%,76,+2.1%,65,+1.5%,21,-1.1%,78,+2.7%,65,+1.6%
Joey Dorsey,30.9,HOU,Big,762,22,-2.3%,56,+0.3%,27,-1.4%,66,+1.2%,46,-0.2%,78,+0.9%,36,-0.9%,47,-0.1%
Toney Douglas,28.6,NOP,Combo,140,80,+1.4%,13,-3.4%,70,+1.2%,74,+2.0%,79,+3.2%,24,-1.0%,62,+1.2%,50,+0.2%
Goran Dragic,28.5,PHX,Wing,1730,54,+0.0%,99,+8.3%,87,+2.7%,38,-1.2%,65,+1.6%,43,-0.3%,0,-9.6%,1,-9.9%
Goran Dragic,28.5,MIA,Point,902,44,-0.7%,53,+0.0%,83,+2.3%,46,-0.6%,66,+1.7%,16,-1.4%,44,-0.4%,32,-1.8%
Larry Drew,24.7,PHI,Point,198,10,-3.8%,0,-9.9%,51,+0.0%,84,+3.3%,80,+3.4%,42,-0.3%,97,+6.9%,93,+6.6%
Andre Drummond,21.2,DET,Big,2487,94,+3.5%,89,+3.6%,89,+3.3%,40,-1.1%,70,+2.2%,41,-0.3%,4,-5.4%,6,-5.8%
Jared Dudley,29.3,MIL,Forward,1688,81,+1.4%,11,-3.7%,39,-0.6%,31,-1.7%,29,-2.3%,96,+2.7%,84,+3.4%,92,+6.0%
Tim Duncan,38.5,SAS,Big,2221,52,-0.2%,51,-0.2%,96,+4.8%,75,+2.1%,94,+6.9%,51,+0.0%,2,-6.7%,3,-6.7%
Mike Dunleavy,34.1,CHI,Wing,1834,78,+1.2%,24,-2.3%,53,+0.1%,79,+2.8%,76,+2.9%,24,-1.0%,52,+0.3%,43,-0.6%
Kevin Durant,26.1,OKC,Forward,908,79,+1.3%,33,-1.6%,60,+0.6%,31,-1.7%,40,-1.0%,77,+0.8%,69,+1.8%,73,+2.6%
Cleanthony Early,23.5,NYK,Wing,579,19,-2.5%,41,-1.0%,45,-0.3%,10,-4.3%,13,-4.6%,86,+1.3%,89,+4.3%,90,+5.6%
Wayne Ellington,26.9,LAL,Wing,1624,54,-0.0%,33,-1.6%,45,-0.4%,74,+1.9%,65,+1.6%,15,-1.5%,66,+1.5%,49,+0.1%
Monta Ellis,29.0,DAL,Wing,2694,91,+2.7%,50,-0.3%,4,-4.4%,97,+6.4%,69,+2.0%,37,-0.5%,33,-1.2%,33,-1.6%
James Ennis,24.3,MIA,Forward,996,44,-0.6%,81,+2.4%,17,-2.3%,21,-2.8%,10,-5.0%,50,-0.0%,78,+2.7%,74,+2.7%
Tyler Ennis,20.2,MIL,Point,336,54,-0.0%,35,-1.4%,75,+1.5%,34,-1.5%,50,+0.0%,68,+0.6%,59,+0.8%,63,+1.4%
Jeremy Evans,27.0,UTA,Big,224,55,+0.1%,8,-4.3%,59,+0.5%,19,-2.8%,28,-2.3%,97,+2.7%,87,+3.9%,94,+6.7%
Reggie Evans,34.5,SAC,Big,760,15,-2.9%,9,-4.2%,90,+3.4%,83,+3.2%,93,+6.6%,29,-0.7%,29,-1.6%,27,-2.4%
Tyreke Evans,25.1,NOP,Wing,2685,82,+1.6%,100,+10.5%,8,-3.5%,3,-6.3%,2,-9.9%,74,+0.8%,30,-1.4%,43,-0.6%
Dante Exum,19.3,UTA,Combo,1771,75,+1.1%,40,-1.1%,50,-0.0%,31,-1.7%,34,-1.7%,89,+1.5%,64,+1.3%,75,+2.8%
Festus Ezeli,25.0,GSW,Big,431,12,-3.4%,54,+0.1%,95,+4.4%,42,-1.0%,80,+3.4%,29,-0.7%,17,-2.8%,17,-3.5%
Kenneth Faried,25.0,DEN,Big,2069,89,+2.5%,83,+2.7%,85,+2.6%,20,-2.8%,46,-0.3%,34,-0.6%,25,-1.9%,25,-2.5%
Jordan Farmar,27.9,LAC,Point,444,2,-7.4%,22,-2.4%,55,+0.3%,12,-3.9%,18,-3.6%,35,-0.5%,96,+6.6%,92,+6.1%
Derrick Favors,23.3,UTA,Big,2273,89,+2.4%,73,+1.6%,83,+2.4%,72,+1.7%,83,+4.1%,16,-1.4%,8,-4.3%,7,-5.7%
Raymond Felton,30.3,DAL,Combo,202,5,-4.9%,61,+0.6%,77,+1.7%,8,-4.6%,25,-2.9%,56,+0.2%,72,+2.1%,69,+2.3%
Landry Fields,26.3,TOR,Wing,178,13,-3.2%,31,-1.8%,78,+1.7%,78,+2.5%,86,+4.3%,7,-2.0%,42,-0.5%,25,-2.5%
Evan Fournier,22.0,ORL,Wing,1650,92,+3.0%,67,+1.0%,20,-1.9%,30,-1.7%,18,-3.6%,37,-0.5%,81,+3.0%,72,+2.5%
Randy Foye,31.1,DEN,Combo,1055,66,+0.6%,72,+1.5%,3,-4.6%,12,-3.8%,3,-8.4%,74,+0.8%,95,+6.1%,94,+6.9%
Tim Frazier,24.0,PHI,Point,165,94,+3.4%,83,+2.6%,39,-0.6%,15,-3.4%,16,-4.0%,26,-0.9%,74,+2.3%,63,+1.4%
Jimmer Fredette,25.7,NOP,Combo,425,24,-1.8%,64,+0.8%,85,+2.6%,5,-5.5%,24,-2.9%,63,+0.4%,68,+1.7%,68,+2.1%
Joel Freeland,27.7,POR,Big,572,68,+0.8%,17,-3.0%,49,-0.1%,58,+0.6%,54,+0.5%,50,-0.0%,76,+2.5%,72,+2.5%
Channing Frye,31.5,ORL,Big,1856,67,+0.7%,61,+0.6%,28,-1.3%,6,-5.3%,7,-6.6%,71,+0.7%,94,+5.3%,91,+6.0%
Danilo Gallinari,26.2,DEN,Forward,1375,80,+1.4%,56,+0.3%,4,-4.2%,33,-1.5%,8,-5.8%,79,+0.9%,90,+4.5%,89,+5.4%
