Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Shane Battier,33.1,MIA,Wing,1451,25,+1.3%,24,+2.5%,73,-2.6%,33,+1.4%,53,-0.3%,82,-6.7%,9,+5.6%,24,+2.4%
Nicolas Batum,22.9,POR,Wing,1747,25,+1.3%,57,-0.7%,24,+2.6%,20,+3.0%,12,+2.8%,6,+11.1%,85,-4.4%,47,+0.1%
Jerryd Bayless,23.2,TOR,Combo,684,19,+1.8%,54,-0.3%,7,+6.8%,49,+0.0%,11,+2.9%,9,+9.3%,38,+1.1%,19,+3.1%
Michael Beasley,22.8,MIN,Forward,1043,74,-1.5%,38,+1.4%,66,-1.7%,46,+0.2%,58,-0.6%,91,-9.7%,88,-5.0%,94,-6.1%
Rodrigue Beaubois,23.7,DAL,Combo,1069,45,+0.1%,94,-6.4%,37,+1.4%,3,+6.3%,5,+3.9%,63,-1.6%,49,+0.1%,52,-0.3%
Marco Belinelli,25.6,NOH,Combo,1944,22,+1.5%,50,+0.2%,83,-4.0%,10,+4.4%,38,+0.9%,21,+5.7%,52,-0.2%,29,+1.6%
Raja Bell,35.1,UTA,Wing,794,24,+1.3%,11,+4.0%,8,+6.2%,60,-1.0%,17,+2.3%,54,-0.5%,58,-0.9%,55,-0.6%
Mike Bibby,33.5,NYK,Point,522,2,+4.9%,45,+0.6%,21,+3.1%,36,+1.1%,22,+2.0%,30,+3.3%,1,+12.9%,1,+10.4%
Andris Biedrins,25.6,GSW,Big,737,18,+1.8%,43,+0.7%,72,-2.4%,14,+3.7%,34,+1.1%,75,-4.8%,2,+9.0%,6,+5.6%
Chauncey Billups,35.1,LAC,Combo,605,75,-1.6%,62,-1.1%,75,-2.7%,98,-8.1%,97,-5.8%,32,+3.0%,12,+4.8%,15,+3.8%
Bismack Biyombo,19.2,CHA,Big,1377,84,-2.2%,71,-2.0%,75,-2.6%,78,-2.7%,83,-2.7%,77,-5.3%,57,-0.7%,70,-1.8%
DeJuan Blair,22.5,SAS,Big,1319,12,+2.5%,14,+3.4%,48,+0.3%,49,+0.0%,46,+0.2%,42,+1.3%,12,+4.8%,14,+3.8%
Steve Blake,31.7,LAL,Point,1234,33,+0.8%,70,-2.0%,62,-1.2%,15,+3.6%,26,+1.7%,45,+0.7%,48,+0.2%,43,+0.4%
Andray Blatche,25.2,WAS,Big,623,1,+5.8%,6,+4.7%,7,+6.5%,2,+6.9%,1,+6.9%,5,+11.6%,65,-1.8%,20,+2.9%
Eric Bledsoe,21.9,LAC,Combo,431,86,-2.4%,43,+0.7%,91,-6.0%,45,+0.3%,80,-2.4%,28,+3.6%,97,-8.9%,92,-5.3%
Andrew Bogut,26.9,MIL,Big,363,98,-6.0%,86,-4.2%,98,-9.9%,29,+1.8%,91,-3.6%,65,-2.1%,96,-7.7%,94,-5.9%
Matt Bonner,31.6,SAS,Big,1299,66,-0.9%,76,-2.6%,37,+1.4%,46,+0.2%,39,+0.7%,36,+2.1%,47,+0.3%,39,+0.7%
Trevor Booker,23.9,WAS,Big,1243,59,-0.6%,17,+3.1%,64,-1.4%,61,-1.1%,71,-1.4%,94,-12.3%,47,+0.2%,86,-3.9%
Carlos Boozer,29.9,CHI,Big,1946,2,+5.0%,1,+9.3%,47,+0.4%,25,+2.1%,30,+1.4%,14,+7.4%,28,+2.3%,16,+3.4%
Chris Bosh,27.6,MIA,Big,1977,66,-0.9%,82,-3.4%,54,-0.3%,80,-3.1%,75,-1.9%,57,-0.8%,23,+3.2%,27,+2.1%
Earl Boykins,35.4,HOU,Point,110,100,-9.3%,83,-3.8%,95,-7.4%,100,-12.4%,100,-10.0%,98,-17.1%,99,-12.4%,99,-14.3%
Avery Bradley,20.9,BOS,Combo,1300,84,-2.2%,71,-2.0%,69,-2.0%,78,-2.8%,80,-2.4%,17,+6.7%,73,-2.7%,49,-0.0%
Elton Brand,32.6,PHI,Big,1728,83,-2.1%,61,-1.1%,68,-1.9%,31,+1.7%,46,+0.2%,71,-3.7%,70,-2.3%,78,-2.6%
Corey Brewer,25.7,DEN,Wing,1245,40,+0.4%,69,-1.9%,21,+3.2%,27,+2.0%,15,+2.5%,49,+0.2%,74,-3.0%,72,-1.9%
Ronnie Brewer,26.6,CHI,Wing,1585,53,-0.2%,35,+1.6%,49,+0.2%,65,-1.4%,62,-0.8%,78,-5.4%,53,-0.4%,64,-1.3%
Jon Brockman,24.6,MIL,Big,169,39,+0.5%,46,+0.4%,13,+4.6%,42,+0.6%,17,+2.3%,47,+0.4%,67,-2.0%,59,-0.7%
MarShon Brooks,22.8,NJN,Wing,1611,10,+2.6%,58,-0.8%,3,+8.4%,75,-2.4%,27,+1.7%,17,+6.7%,11,+5.0%,7,+5.5%
Derrick Brown,24.1,CHA,Forward,1292,52,-0.2%,15,+3.3%,67,-1.9%,49,+0.0%,60,-0.7%,85,-7.8%,80,-3.6%,88,-4.4%
Kwame Brown,29.6,GSW,Big,186,24,+1.4%,17,+3.1%,2,+10.4%,3,+6.3%,0,+7.9%,98,-16.3%,91,-5.6%,98,-8.5%
Shannon Brown,25.9,PHX,Wing,1309,47,+0.1%,50,+0.2%,62,-1.2%,38,+0.9%,52,-0.0%,58,-1.1%,75,-3.0%,73,-2.0%
Kobe Bryant,33.2,LAL,Wing,2228,70,-1.2%,31,+1.9%,64,-1.3%,55,-0.5%,62,-0.8%,92,-10.7%,70,-2.4%,89,-4.7%
Chase Budinger,23.4,HOU,Wing,1268,38,+0.6%,22,+2.7%,51,-0.0%,39,+0.9%,42,+0.5%,86,-8.2%,37,+1.2%,67,-1.6%
Alec Burks,20.3,UTA,Wing,884,49,-0.1%,73,-2.2%,94,-6.9%,48,+0.1%,87,-3.2%,31,+3.0%,27,+2.4%,22,+2.6%
Caron Butler,31.6,LAC,Wing,1866,76,-1.6%,66,-1.5%,82,-3.8%,43,+0.5%,70,-1.4%,52,-0.4%,59,-1.0%,53,-0.5%
Jimmy Butler,22.1,CHI,Wing,269,90,-3.1%,31,+1.9%,70,-2.1%,44,+0.5%,56,-0.5%,90,-9.5%,99,-13.4%,99,-12.5%
Rasual Butler,32.4,TOR,Wing,439,60,-0.6%,60,-0.9%,79,-3.3%,20,+2.8%,41,+0.5%,97,-15.6%,12,+4.8%,58,-0.7%
Andrew Bynum,24.0,LAL,Big,2109,54,-0.3%,60,-1.0%,28,+2.2%,35,+1.2%,26,+1.7%,60,-1.3%,46,+0.3%,51,-0.3%
Will Bynum,28.8,DET,Point,450,63,-0.8%,84,-3.8%,35,+1.6%,26,+2.1%,24,+1.9%,23,+4.9%,81,-3.7%,69,-1.7%
Jose Calderon,30.1,TOR,Point,1789,5,+4.1%,30,+2.0%,21,+3.1%,10,+4.5%,5,+3.8%,17,+6.4%,19,+3.7%,11,+4.4%
Marcus Camby,37.6,POR,Big,891,33,+0.8%,27,+2.2%,65,-1.6%,21,+2.7%,32,+1.3%,7,+10.4%,81,-3.8%,43,+0.4%
Marcus Camby,37.6,HOU,Big,458,36,+0.7%,15,+3.3%,73,-2.5%,34,+1.3%,55,-0.4%,22,+5.3%,37,+1.3%,24,+2.4%
Brian Cardinal,34.5,DAL,Forward,213,93,-3.5%,7,+4.6%,93,-6.8%,99,-9.6%,99,-8.4%,88,-8.5%,64,-1.6%,83,-3.6%
DeMarre Carroll,25.3,UTA,Wing,318,4,+4.5%,9,+4.3%,84,-4.2%,8,+4.9%,31,+1.4%,41,+1.3%,9,+5.6%,11,+4.4%
Matt Carroll,31.2,CHA,Wing,455,77,-1.7%,63,-1.2%,53,-0.2%,34,+1.3%,41,+0.6%,38,+1.9%,96,-8.5%,92,-5.3%
Anthony Carter,36.4,TOR,Point,187,65,-0.9%,77,-2.7%,79,-3.3%,75,-2.4%,84,-2.9%,53,-0.4%,14,+4.5%,18,+3.1%
Vince Carter,34.8,DAL,Wing,1507,73,-1.4%,91,-5.4%,74,-2.6%,56,-0.6%,71,-1.4%,8,+9.4%,40,+0.8%,20,+2.9%
Omri Casspi,23.4,CLE,Forward,1261,15,+2.1%,63,-1.2%,63,-1.3%,16,+3.4%,32,+1.3%,11,+8.6%,17,+3.9%,8,+5.3%
Mario Chalmers,25.5,MIA,Point,1795,64,-0.9%,56,-0.6%,37,+1.4%,30,+1.8%,27,+1.6%,74,-4.3%,80,-3.7%,84,-3.8%
Tyson Chandler,29.1,NYK,Big,2055,79,-1.8%,88,-4.5%,29,+2.1%,8,+4.7%,6,+3.6%,30,+3.2%,87,-4.7%,78,-2.6%
Wilson Chandler,24.5,DEN,Forward,210,8,+3.0%,94,-6.4%,14,+4.4%,83,-3.6%,59,-0.6%,13,+8.2%,0,+17.4%,0,+14.6%
Josh Childress,28.4,PHX,Wing,443,12,+2.4%,18,+3.0%,76,-2.7%,23,+2.4%,52,-0.1%,49,+0.2%,38,+1.1%,43,+0.4%
Earl Clark,23.8,ORL,Big,499,24,+1.4%,85,-4.0%,2,+9.7%,59,-1.0%,5,+3.8%,29,+3.6%,51,-0.0%,44,+0.3%
Norris Cole,23.0,MIA,Point,1143,33,+0.8%,40,+1.2%,81,-3.7%,70,-2.1%,84,-2.8%,8,+9.5%,30,+2.1%,13,+4.1%
Jason Collins,32.9,ATL,Big,265,65,-0.9%,11,+4.0%,65,-1.5%,72,-2.2%,74,-1.8%,41,+1.4%,31,+2.0%,28,+1.8%
Darren Collison,24.2,IND,Point,1870,37,+0.6%,30,+2.0%,85,-4.5%,53,-0.2%,78,-2.1%,45,+0.7%,46,+0.3%,41,+0.5%
Nick Collison,31.0,OKC,Big,1249,18,+1.8%,7,+4.5%,31,+1.9%,12,+4.3%,10,+3.0%,43,+0.9%,67,-2.0%,61,-1.0%
Mike Conley,24.1,MEM,Point,2167,35,+0.7%,15,+3.3%,94,-7.0%,5,+5.7%,50,+0.0%,59,-1.2%,32,+1.9%,32,+1.4%
Brian Cook,30.9,WAS,Big,124,67,-1.0%,77,-2.7%,0,+20.3%,82,-3.3%,2,+6.0%,43,+1.0%,99,-12.7%,98,-9.2%
Daequan Cook,24.5,OKC,Wing,917,30,+1.0%,9,+4.3%,32,+1.7%,50,-0.0%,40,+0.7%,44,+0.8%,77,-3.4%,73,-2.1%
DeMarcus Cousins,21.2,SAC,Big,1922,20,+1.6%,21,+2.8%,38,+1.2%,66,-1.5%,52,-0.2%,26,+4.2%,54,-0.5%,36,+1.0%
Jamal Crawford,31.6,POR,Combo,1580,31,+0.9%,32,+1.8%,77,-3.0%,59,-1.0%,74,-1.8%,53,-0.4%,50,+0.1%,49,-0.0%
Jordan Crawford,23.0,WAS,Wing,1713,4,+4.4%,11,+4.1%,8,+6.2%,32,+1.5%,9,+3.2%,50,+0.1%,13,+4.6%,17,+3.2%
Dante Cunningham,24.5,MEM,Big,1080,55,-0.4%,67,-1.7%,49,+0.2%,61,-1.1%,55,-0.4%,39,+1.7%,67,-2.0%,61,-0.9%
Stephen Curry,23.6,GSW,Point,728,79,-1.8%,88,-4.5%,57,-0.6%,68,-1.8%,68,-1.3%,5,+11.4%,66,-2.0%,33,+1.2%
Samuel Dalembert,31.5,HOU,Big,1432,53,-0.2%,84,-3.9%,56,-0.5%,28,+1.9%,37,+0.9%,9,+9.2%,27,+2.4%,11,+4.4%
Marquis Daniels,30.8,BOS,Wing,440,51,-0.1%,39,+1.2%,59,-0.9%,89,-4.5%,85,-3.0%,20,+5.8%,40,+0.8%,26,+2.2%
Baron Davis,32.6,NYK,Point,584,25,+1.3%,17,+3.1%,53,-0.2%,64,-1.4%,64,-0.9%,69,-3.1%,37,+1.3%,46,+0.1%
Ed Davis,22.4,TOR,Big,1459,36,+0.7%,21,+2.8%,78,-3.1%,82,-3.5%,88,-3.2%,56,-0.7%,14,+4.5%,19,+3.1%
Glen Davis,25.8,ORL,Big,1395,16,+2.0%,16,+3.2%,31,+1.7%,85,-4.1%,73,-1.6%,12,+8.6%,14,+4.4%,7,+5.4%
Austin Daye,23.4,DET,Wing,494,31,+0.9%,28,+2.1%,87,-4.8%,38,+0.9%,67,-1.2%,94,-11.8%,1,+9.9%,17,+3.2%
DeMar DeRozan,22.2,TOR,Wing,2180,21,+1.5%,52,-0.0%,12,+4.9%,2,+7.1%,2,+6.2%,30,+3.3%,85,-4.4%,75,-2.4%
Carlos Delfino,29.2,MIL,Wing,1517,1,+6.5%,25,+2.3%,7,+6.6%,4,+6.1%,2,+6.2%,22,+5.3%,5,+7.0%,4,+6.4%
Luol Deng,26.5,CHI,Wing,2114,41,+0.4%,82,-3.6%,44,+0.8%,22,+2.5%,25,+1.7%,54,-0.4%,27,+2.4%,28,+1.9%
Boris Diaw,29.5,CHA,Forward,1007,55,-0.3%,78,-2.9%,31,+1.9%,31,+1.7%,24,+1.8%,40,+1.5%,59,-0.9%,51,-0.2%
Boris Diaw,29.5,SAS,Big,366,85,-2.3%,63,-1.2%,40,+1.1%,93,-5.7%,83,-2.8%,62,-1.5%,86,-4.5%,86,-3.9%
DeSagana Diop,29.8,CHA,Big,300,54,-0.3%,89,-4.6%,36,+1.5%,10,+4.5%,11,+3.0%,68,-3.0%,28,+2.3%,37,+0.9%
Keyon Dooling,31.5,BOS,Combo,629,13,+2.4%,4,+5.8%,46,+0.5%,93,-5.7%,85,-3.0%,11,+8.9%,20,+3.5%,10,+4.8%
Toney Douglas,25.6,NYK,Combo,617,66,-0.9%,35,+1.7%,57,-0.6%,77,-2.6%,74,-1.7%,32,+3.0%,72,-2.6%,62,-1.2%
Goran Dragic,25.5,HOU,Combo,1707,22,+1.5%,35,+1.6%,45,+0.6%,64,-1.4%,58,-0.5%,41,+1.4%,10,+5.3%,13,+4.1%
Jared Dudley,26.3,PHX,Wing,2009,67,-1.0%,74,-2.2%,12,+4.7%,67,-1.7%,32,+1.3%,35,+2.5%,35,+1.5%,24,+2.4%
Chris Duhon,29.2,ORL,Point,1199,75,-1.5%,75,-2.4%,41,+0.9%,70,-2.0%,61,-0.8%,60,-1.3%,61,-1.3%,64,-1.2%
Tim Duncan,35.5,SAS,Big,1630,89,-3.0%,95,-6.7%,92,-6.2%,32,+1.6%,75,-1.9%,48,+0.4%,48,+0.2%,44,+0.2%
Mike Dunleavy,31.1,MIL,Wing,1403,97,-5.8%,95,-6.7%,75,-2.7%,91,-4.9%,92,-3.9%,59,-1.1%,91,-5.5%,87,-4.1%
Kevin Durant,23.1,OKC,Forward,2535,72,-1.3%,48,+0.3%,87,-5.1%,85,-4.0%,95,-4.5%,53,-0.4%,66,-1.9%,66,-1.4%
Jerome Dyson,24.5,NOH,Point,178,98,-6.2%,99,-13.5%,85,-4.4%,36,+1.1%,67,-1.1%,18,+6.0%,98,-9.8%,90,-4.7%
Devin Ebanks,22.0,LAL,Wing,377,10,+2.7%,20,+2.8%,43,+0.8%,90,-4.5%,81,-2.4%,3,+14.8%,2,+9.8%,1,+11.0%
Wayne Ellington,23.9,MIN,Wing,935,64,-0.8%,70,-2.0%,52,-0.2%,31,+1.7%,36,+0.9%,85,-7.9%,54,-0.4%,74,-2.3%
Monta Ellis,26.0,GSW,Combo,1360,20,+1.6%,5,+4.9%,72,-2.3%,0,+9.4%,4,+3.9%,99,-19.0%,44,+0.4%,84,-3.6%
Monta Ellis,26.0,MIL,Wing,752,0,+8.0%,1,+10.3%,4,+7.8%,1,+8.4%,0,+8.3%,39,+1.7%,19,+3.7%,20,+3.0%
Semih Erden,25.3,CLE,Big,303,79,-1.8%,96,-7.4%,97,-8.3%,0,+9.3%,35,+1.0%,2,+15.5%,68,-2.1%,31,+1.4%
Jeremy Evans,24.0,UTA,Forward,162,6,+3.8%,62,-1.1%,3,+8.2%,22,+2.4%,3,+5.2%,6,+11.2%,30,+2.0%,8,+5.2%
Maurice Evans,33.0,WAS,Wing,318,86,-2.5%,23,+2.5%,97,-8.8%,78,-2.7%,96,-5.1%,80,-5.9%,71,-2.5%,84,-3.6%
Reggie Evans,31.5,LAC,Big,739,1,+6.3%,2,+6.9%,28,+2.3%,30,+1.8%,23,+1.9%,7,+10.5%,9,+5.6%,4,+6.6%
Tyreke Evans,22.1,SAC,Wing,2152,20,+1.6%,29,+2.1%,18,+3.6%,36,+1.1%,19,+2.2%,55,-0.5%,48,+0.2%,48,+0.0%
Kenneth Faried,21.9,DEN,Big,996,30,+0.9%,85,-4.0%,70,-2.1%,5,+5.7%,13,+2.7%,79,-5.8%,11,+4.9%,30,+1.5%
Jordan Farmar,24.9,NJN,Combo,796,11,+2.5%,39,+1.3%,8,+6.2%,3,+6.3%,1,+6.2%,42,+1.2%,66,-1.9%,62,-1.2%
Derrick Favors,20.3,UTA,Big,1349,75,-1.6%,75,-2.4%,76,-2.7%,52,-0.2%,68,-1.2%,48,+0.3%,52,-0.2%,50,-0.1%
Raymond Felton,27.3,POR,Point,1899,74,-1.5%,70,-2.0%,39,+1.1%,37,+1.1%,34,+1.1%,69,-3.2%,72,-2.6%,79,-2.9%
Rudy Fernandez,26.6,DEN,Wing,685,46,+0.1%,76,-2.5%,56,-0.6%,19,+3.0%,25,+1.7%,39,+1.7%,36,+1.5%,31,+1.5%
Landry Fields,23.3,NYK,Wing,1855,68,-1.1%,34,+1.7%,48,+0.3%,61,-1.1%,56,-0.5%,46,+0.5%,92,-5.8%,87,-4.0%
Derek Fisher,37.2,LAL,Point,1100,16,+2.1%,30,+2.0%,9,+5.9%,86,-4.1%,52,-0.1%,13,+8.2%,18,+3.9%,9,+5.1%
Derek Fisher,37.2,OKC,Point,361,38,+0.6%,22,+2.7%,28,+2.2%,3,+6.3%,4,+4.4%,15,+7.3%,98,-9.7%,91,-5.2%
Jonny Flynn,22.7,POR,Point,270,35,+0.7%,4,+6.1%,100,-16.2%,43,+0.5%,98,-6.1%,16,+6.8%,50,+0.0%,25,+2.3%
Gary Forbes,26.7,TOR,Wing,649,61,-0.7%,26,+2.3%,38,+1.3%,96,-6.6%,89,-3.3%,42,+1.2%,69,-2.1%,63,-1.2%
T.J. Ford,28.6,SAS,Point,160,62,-0.8%,91,-5.1%,18,+3.7%,95,-6.3%,76,-2.0%,20,+5.9%,45,+0.4%,28,+1.9%
Jeff Foster,34.8,IND,Big,140,94,-3.8%,0,+12.6%,5,+7.1%,97,-6.7%,80,-2.3%,95,-12.7%,99,-16.1%,100,-15.4%
Randy Foye,28.1,LAC,Wing,1632,43,+0.3%,50,+0.2%,39,+1.1%,56,-0.7%,50,+0.0%,52,-0.2%,29,+2.2%,29,+1.8%
Jimmer Fredette,22.7,SAC,Combo,1056,69,-1.2%,78,-2.9%,63,-1.2%,47,+0.1%,55,-0.4%,88,-8.5%,31,+1.9%,63,-1.2%
Channing Frye,28.5,PHX,Big,1653,66,-1.0%,52,+0.1%,50,+0.1%,25,+2.1%,33,+1.2%,28,+3.7%,56,-0.6%,36,+1.0%
Sundiata Gaines,25.5,NJN,Combo,723,63,-0.8%,48,+0.2%,93,-6.6%,78,-2.7%,93,-4.1%,24,+4.7%,56,-0.6%,39,+0.8%
Danilo Gallinari,23.2,DEN,Forward,1347,78,-1.8%,8,+4.5%,88,-5.1%,82,-3.3%,93,-4.0%,61,-1.4%,64,-1.7%,69,-1.7%
Francisco Garcia,29.8,SAC,Wing,770,80,-1.9%,90,-4.8%,30,+2.0%,6,+5.4%,5,+3.9%,29,+3.5%,96,-8.2%,90,-4.8%
Kevin Garnett,35.5,BOS,Big,1855,46,+0.1%,67,-1.7%,32,+1.7%,25,+2.2%,21,+2.0%,48,+0.4%,50,+0.0%,46,+0.2%
Marc Gasol,26.8,MEM,Big,2363,83,-2.1%,37,+1.4%,87,-4.8%,84,-3.7%,94,-4.2%,82,-6.4%,24,+2.9%,41,+0.6%
Pau Gasol,31.3,LAL,Big,2425,47,+0.0%,41,+1.0%,40,+1.0%,89,-4.4%,79,-2.2%,80,-6.1%,8,+6.0%,22,+2.6%
Rudy Gay,25.2,MEM,Forward,2415,7,+3.3%,29,+2.1%,61,-1.1%,24,+2.3%,38,+0.8%,25,+4.3%,2,+9.4%,3,+7.6%
Alonzo Gee,24.4,CLE,Wing,1785,91,-3.3%,27,+2.2%,51,-0.0%,95,-6.1%,90,-3.4%,87,-8.2%,95,-7.2%,97,-7.6%
Paul George,21.5,IND,Wing,1937,91,-3.2%,87,-4.3%,84,-4.3%,45,+0.3%,75,-1.8%,63,-1.7%,86,-4.6%,82,-3.5%
Daniel Gibson,25.7,CLE,Wing,885,95,-4.0%,91,-5.6%,54,-0.3%,52,-0.2%,53,-0.2%,40,+1.6%,97,-8.7%,94,-5.9%
Taj Gibson,26.4,CHI,Big,1199,99,-6.3%,97,-7.7%,83,-4.1%,87,-4.2%,93,-4.0%,85,-7.7%,86,-4.6%,91,-5.2%
Manu Ginobili,34.3,SAS,Wing,787,28,+1.1%,27,+2.2%,19,+3.5%,73,-2.2%,45,+0.3%,88,-8.6%,37,+1.2%,66,-1.5%
Mickell Gladness,25.3,GSW,Big,222,98,-6.3%,80,-3.2%,98,-10.2%,99,-9.3%,100,-9.9%,30,+3.4%,87,-4.7%,79,-2.7%
Ryan Gomes,29.2,LAC,Forward,366,77,-1.7%,80,-3.2%,43,+0.9%,87,-4.2%,78,-2.1%,89,-8.8%,18,+3.9%,42,+0.5%
Drew Gooden,30.1,MIL,Big,1462,0,+8.2%,0,+12.8%,6,+6.9%,16,+3.3%,3,+4.9%,51,-0.2%,7,+6.2%,14,+3.9%
Ben Gordon,28.6,DET,Combo,1343,17,+1.8%,41,+1.1%,17,+3.8%,76,-2.5%,51,-0.0%,24,+4.8%,14,+4.6%,12,+4.2%
Eric Gordon,22.9,NOH,Combo,303,32,+0.8%,15,+3.3%,6,+7.0%,90,-4.8%,48,+0.1%,71,-3.6%,55,-0.6%,69,-1.7%
Marcin Gortat,27.7,PHX,Big,2108,70,-1.2%,68,-1.7%,26,+2.5%,42,+0.6%,29,+1.5%,73,-3.9%,36,+1.4%,42,+0.5%
Andrew Goudelock,22.9,LAL,Combo,399,86,-2.5%,63,-1.2%,56,-0.5%,9,+4.6%,16,+2.4%,95,-12.9%,96,-7.7%,98,-9.1%
Danny Granger,28.5,IND,Wing,2060,89,-2.9%,89,-4.8%,67,-1.8%,26,+2.1%,39,+0.7%,74,-4.4%,94,-6.8%,94,-5.8%
