Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Matt Barnes,33.6,LAC,Forward,400,31,+4.2,15,+7.8,47,+0.6%,47,-0.1%,85,-7.2,86,-4.8,67,-10.1
Shane Battier,35.1,MIA,Wing,191,45,+1.7,26,+4.4,43,+1.4%,44,-0.3%,23,+4.4,38,+1.5,26,+17.8
Nicolas Batum,24.9,POR,Wing,458,95,-13.5,83,-7.5,100,-19.3%,97,+6.2%,89,-8.4,97,-7.7,45,+3.4
Bradley Beal,20.3,WAS,Wing,454,66,-3.5,82,-7.2,91,-7.8%,29,-1.8%,94,-9.1,85,-4.7,72,-15.5
Marco Belinelli,27.6,SAS,Wing,308,2,+19.7,5,+14.1,37,+2.2%,12,-3.5%,16,+6.8,17,+4.3,30,+14.0
Patrick Beverley,25.3,HOU,Combo,202,63,-2.4,23,+4.6,64,-1.3%,65,+1.2%,5,+11.0,33,+2.1,5,+44.6
Andray Blatche,27.2,BKN,Big,171,91,-10.1,64,-3.5,97,-12.5%,45,-0.3%,88,-8.0,94,-6.8,53,-0.9
Trevor Booker,25.9,WAS,Big,141,29,+4.7,47,+0.7,8,+7.6%,12,-3.3%,26,+3.8,12,+4.9,79,-19.9
Carlos Boozer,31.9,CHI,Big,120,15,+8.1,9,+11.1,92,-7.8%,9,-4.2%,33,+2.7,25,+3.0,64,-6.7
Chris Bosh,29.6,MIA,Big,684,14,+8.2,32,+3.2,36,+2.2%,43,-0.4%,48,+0.7,58,-0.9,33,+10.9
Caron Butler,33.6,OKC,Wing,413,36,+3.7,37,+2.4,32,+2.8%,33,-1.6%,62,-1.3,41,+1.0,73,-15.9
Jimmy Butler,24.1,CHI,Wing,217,11,+10.8,6,+13.4,98,-17.4%,41,-0.5%,95,-9.8,98,-7.9,51,0.0
Jose Calderon,32.1,DAL,Point,191,43,+2.0,40,+1.9,57,-0.6%,11,-3.7%,4,+11.4,16,+4.3,2,+56.8
DeMarre Carroll,27.3,ATL,Wing,245,42,+2.4,16,+7.7,84,-5.0%,71,+1.8%,99,-15.0,88,-5.0,96,-57.7
Vince Carter,36.8,DAL,Wing,190,99,-23.8,98,-18.7,63,-1.2%,63,+1.0%,92,-8.8,90,-5.2,82,-21.9
Mario Chalmers,27.5,MIA,Point,528,49,+0.8,46,+0.7,79,-4.1%,83,+3.7%,67,-2.2,81,-3.5,26,+17.3
Norris Cole,25.1,MIA,Combo,393,54,-0.8,52,-0.8,40,+2.1%,21,-2.6%,38,+1.7,26,+2.8,71,-14.4
Darren Collison,26.2,LAC,Combo,222,26,+5.5,53,-1.1,12,+7.2%,6,-4.7%,2,+13.4,5,+7.7,16,+25.6
Nick Collison,33.0,OKC,Big,172,79,-7.3,74,-5.7,29,+3.1%,16,-3.0%,79,-5.0,16,+4.5,95,-51.5
Mike Conley,26.1,MEM,Point,266,83,-8.3,88,-9.7,9,+7.5%,0,-11.7%,82,-6.5,26,+3.0,94,-50.6
Jamal Crawford,33.6,LAC,Combo,301,27,+5.1,25,+4.5,67,-1.7%,59,+0.6%,0,+13.6,9,+6.4,9,+36.8
Stephen Curry,25.6,GSW,Point,296,44,+1.9,59,-2.1,10,+7.3%,100,+14.2%,9,+9.8,13,+4.8,10,+31.1
Samuel Dalembert,33.5,DAL,Big,134,30,+4.5,42,+1.4,22,+4.2%,3,-5.7%,11,+8.7,2,+8.6,70,-13.2
Glen Davis,27.8,LAC,Big,143,84,-8.4,96,-14.7,15,+5.5%,1,-7.0%,8,+10.2,1,+10.5,61,-5.1
DeMar DeRozan,24.2,TOR,Wing,281,5,+15.1,2,+20.8,26,+3.4%,18,-3.0%,77,-4.6,4,+8.4,100,-144.4
Boris Diaw,31.5,SAS,Big,595,12,+9.6,9,+11.6,59,-1.0%,49,+0.0%,40,+1.5,55,-0.6,31,+13.3
Tim Duncan,37.5,SAS,Big,750,58,-1.6,64,-3.5,84,-4.7%,46,-0.3%,51,+0.2,74,-3.0,24,+19.5
Mike Dunleavy,33.1,CHI,Wing,162,32,+4.1,18,+6.9,94,-9.5%,66,+1.3%,27,+3.7,20,+3.9,65,-7.9
Kevin Durant,25.1,OKC,Forward,813,37,+3.1,80,-7.1,82,-4.7%,57,+0.5%,15,+6.9,64,-1.3,4,+47.8
Monta Ellis,28.0,DAL,Wing,249,7,+14.4,16,+7.3,16,+5.5%,39,-0.9%,9,+8.9,19,+3.9,5,+45.0
Derek Fisher,39.2,OKC,Combo,262,50,+0.8,19,+6.3,74,-3.0%,36,-1.2%,81,-6.1,60,-1.1,86,-31.6
Kevin Garnett,37.5,BKN,Big,249,62,-2.2,77,-6.0,65,-1.5%,77,+2.6%,7,+10.8,42,+1.0,0,+66.7
Marc Gasol,28.8,MEM,Big,299,33,+3.9,50,-0.3,66,-1.6%,16,-3.1%,58,-1.0,88,-5.0,25,+18.2
Paul George,23.5,IND,Wing,779,95,-13.8,98,-23.6,9,+7.6%,60,+0.7%,20,+5.2,23,+3.5,34,+10.9
Taj Gibson,28.4,CHI,Big,153,78,-6.4,92,-11.3,14,+6.1%,82,+3.4%,39,+1.5,68,-2.3,16,+26.3
Manu Ginobili,36.3,SAS,Wing,585,57,-1.4,47,+0.2,44,+1.4%,73,+1.9%,43,+0.9,57,-0.8,33,+11.8
Drew Gooden,32.1,WAS,Big,145,81,-7.7,81,-7.2,47,+1.2%,94,+4.9%,75,-4.0,70,-2.4,64,-7.5
Marcin Gortat,29.7,WAS,Big,381,68,-4.4,74,-5.6,35,+2.4%,74,+2.1%,13,+7.7,21,+3.9,19,+23.6
Danny Granger,30.5,LAC,Forward,116,96,-14.5,89,-9.8,18,+5.2%,61,+0.9%,70,-3.0,43,+0.9,81,-21.6
Danny Green,26.4,SAS,Wing,521,75,-5.7,79,-6.9,29,+3.2%,22,-2.6%,64,-2.1,34,+2.0,84,-26.2
Draymond Green,23.7,GSW,Forward,225,88,-9.5,90,-10.0,61,-1.1%,98,+7.0%,91,-8.5,91,-5.7,74,-15.9
Blake Griffin,24.6,LAC,Big,476,21,+6.3,11,+10.6,67,-1.6%,89,+4.2%,84,-7.0,92,-6.6,50,+0.5
James Harden,24.2,HOU,Wing,263,13,+8.6,86,-8.9,53,-0.3%,96,+6.0%,56,-0.4,96,-7.6,15,+29.8
Devin Harris,30.7,DAL,Combo,173,51,-0.1,66,-3.6,69,-1.8%,74,+2.4%,81,-5.7,73,-2.7,78,-19.5
Udonis Haslem,33.4,MIA,Big,152,8,+13.1,8,+13.1,33,+2.6%,13,-3.3%,24,+4.0,15,+4.5,69,-12.3
Gerald Henderson,25.9,CHA,Wing,119,91,-10.2,91,-10.0,95,-11.4%,20,-2.8%,76,-4.4,32,+2.1,98,-88.9
Roy Hibbert,26.9,IND,Big,541,48,+0.9,69,-4.7,46,+1.3%,8,-4.2%,19,+5.4,29,+2.4,22,+19.8
Nene Hilario,31.1,WAS,Big,321,40,+2.9,22,+5.0,91,-7.3%,34,-1.5%,71,-3.3,78,-3.1,37,+9.0
George Hill,27.5,IND,Point,682,84,-8.6,87,-9.3,41,+2.0%,27,-1.9%,65,-2.1,60,-1.0,59,-4.7
Kirk Hinrich,32.8,CHI,Combo,167,16,+7.7,33,+3.1,12,+7.1%,52,+0.3%,84,-6.5,95,-7.5,28,+15.8
Dwight Howard,27.9,HOU,Big,231,26,+5.5,55,-1.2,33,+2.7%,10,-3.7%,10,+8.9,18,+4.0,17,+25.0
Serge Ibaka,24.1,OKC,Big,580,64,-3.1,91,-10.1,26,+3.6%,57,+0.5%,34,+2.6,40,+1.2,36,+9.8
Andre Iguodala,29.8,GSW,Wing,246,4,+15.2,33,+3.2,0,+18.7%,81,+3.3%,6,+10.9,0,+11.0,60,-5.0
Reggie Jackson,23.5,OKC,Combo,509,57,-1.3,56,-1.5,19,+5.0%,48,-0.1%,21,+4.9,33,+2.1,27,+17.3
LeBron James,28.8,MIA,Forward,761,81,-7.7,57,-1.9,78,-4.1%,91,+4.4%,43,+1.2,50,+0.0,39,+7.2
Al Jefferson,28.8,CHA,Big,105,36,+3.2,58,-2.0,30,+2.9%,14,-3.2%,78,-4.8,48,+0.1,95,-52.4
Amir Johnson,26.5,TOR,Big,191,6,+14.8,4,+17.6,76,-3.4%,38,-1.0%,74,-3.9,81,-3.6,51,0.0
Joe Johnson,32.3,BKN,Wing,469,90,-9.9,97,-16.3,42,+1.8%,90,+4.4%,29,+3.2,89,-5.2,2,+51.6
James Jones,33.1,MIA,Wing,111,46,+1.0,29,+3.7,53,-0.4%,86,+3.8%,66,-2.1,63,-1.3,58,-3.9
Terrence Jones,21.8,HOU,Big,138,60,-1.7,21,+6.0,31,+2.9%,30,-1.7%,50,+0.4,22,+3.6,74,-16.0
DeAndre Jordan,25.3,LAC,Big,440,28,+4.9,29,+3.9,50,+0.1%,37,-1.0%,69,-2.9,61,-1.2,60,-4.7
Andrei Kirilenko,32.7,BKN,Big,141,61,-2.0,28,+4.2,60,-1.1%,19,-2.8%,29,+3.1,11,+5.9,81,-21.8
Kyle Korver,32.6,ATL,Wing,250,94,-13.1,85,-8.9,51,-0.1%,43,-0.4%,47,+0.7,75,-3.1,12,+30.5
Courtney Lee,28.1,MEM,Wing,223,9,+11.0,2,+22.3,45,+1.3%,36,-1.1%,54,-0.3,7,+6.8,92,-40.2
David Lee,30.5,GSW,Big,217,76,-5.7,31,+3.5,75,-3.0%,95,+5.3%,95,-9.5,71,-2.7,88,-33.9
Kawhi Leonard,22.3,SAS,Forward,734,78,-6.9,73,-5.6,72,-2.7%,76,+2.6%,60,-1.1,84,-4.6,23,+19.7
Rashard Lewis,34.2,MIA,Forward,317,88,-9.4,93,-12.0,68,-1.7%,40,-0.8%,36,+2.1,40,+1.1,42,+5.1
Damian Lillard,23.3,POR,Point,465,80,-7.6,49,-0.2,25,+3.7%,98,+9.2%,50,+0.3,27,+2.8,75,-17.2
Jeremy Lin,25.2,HOU,Point,176,69,-4.8,88,-9.5,64,-1.3%,67,+1.6%,100,-18.8,98,-7.9,93,-48.3
Shaun Livingston,28.1,BKN,Combo,325,1,+20.5,10,+10.9,7,+7.6%,25,-2.0%,26,+3.8,53,-0.5,12,+30.5
Robin Lopez,25.6,POR,Big,366,12,+10.4,27,+4.2,60,-1.1%,47,-0.2%,55,-0.4,67,-2.1,32,+13.0
Kyle Lowry,27.6,TOR,Combo,271,74,-5.6,84,-8.0,96,-12.2%,92,+4.8%,18,+5.7,91,-6.3,1,+63.3
Shelvin Mack,23.5,ATL,Combo,110,53,-0.2,41,+1.5,6,+7.7%,51,+0.1%,16,+6.7,10,+5.9,49,+0.7
Ian Mahinmi,27.0,IND,Big,235,38,+3.0,17,+7.1,39,+2.1%,75,+2.5%,78,-4.9,50,-0.2,88,-34.3
Shawn Marion,35.5,DAL,Forward,192,19,+6.6,45,+0.7,5,+9.4%,26,-1.9%,19,+5.7,5,+7.4,87,-33.8
Wesley Matthews,27.0,POR,Wing,426,53,-0.4,68,-4.3,16,+5.5%,23,-2.3%,5,+11.1,44,+0.9,3,+50.0
Josh McRoberts,26.7,CHA,Big,153,100,-29.0,100,-29.4,99,-17.8%,71,+1.8%,30,+3.0,14,+4.7,97,-66.7
Andre Miller,37.6,WAS,Point,104,24,+5.6,20,+6.2,98,-13.8%,58,+0.5%,98,-13.1,100,-9.9,55,-2.3
Mike Miller,33.7,MEM,Wing,173,16,+7.9,61,-2.4,19,+4.9%,19,-2.9%,25,+3.8,45,+0.7,29,+15.2
Patty Mills,25.2,SAS,Point,336,41,+2.4,24,+4.6,24,+4.0%,81,+3.1%,36,+2.4,30,+2.2,48,+1.2
Paul Millsap,28.7,ATL,Big,267,65,-3.3,75,-5.7,56,-0.6%,5,-4.8%,46,+0.8,37,+1.6,67,-9.5
Gary Neal,29.1,CHA,Wing,101,0,+21.0,5,+16.1,2,+11.4%,2,-5.8%,42,+1.2,48,+0.1,36,+9.5
Joakim Noah,28.7,CHI,Big,209,82,-7.9,67,-4.3,5,+9.3%,78,+2.7%,83,-6.5,51,-0.2,91,-38.5
Dirk Nowitzki,35.4,DAL,Big,262,2,+17.2,1,+25.0,87,-6.2%,50,+0.1%,49,+0.4,67,-2.0,19,+23.8
Tony Parker,31.5,SAS,Point,717,34,+3.8,43,+1.1,43,+1.5%,17,-3.0%,71,-3.0,57,-0.7,71,-14.1
Chandler Parsons,25.0,HOU,Forward,250,22,+6.3,34,+2.8,3,+10.4%,31,-1.7%,3,+12.7,6,+6.9,8,+37.9
Patrick Patterson,24.6,TOR,Big,199,85,-8.8,72,-5.3,49,+0.3%,54,+0.4%,90,-8.5,77,-3.1,85,-31.3
Chris Paul,28.5,LAC,Point,470,71,-5.2,57,-1.9,93,-9.5%,84,+3.7%,97,-11.3,99,-9.3,63,-6.0
Kendrick Perkins,29.0,OKC,Big,382,74,-5.7,60,-2.3,80,-4.3%,87,+3.8%,67,-2.2,72,-2.7,43,+5.1
Paul Pierce,36.1,BKN,Forward,368,60,-1.9,70,-4.7,74,-2.8%,69,+1.8%,63,-1.7,84,-4.7,18,+24.3
Mason Plumlee,23.7,BKN,Big,113,22,+6.3,19,+6.3,2,+13.7%,26,-2.0%,91,-8.8,9,+6.5,99,-92.8
Tayshaun Prince,33.7,MEM,Wing,112,71,-5.2,39,+2.0,89,-6.5%,64,+1.0%,44,+0.9,65,-1.8,29,+14.6
Zach Randolph,32.3,MEM,Big,234,98,-16.4,94,-12.2,85,-5.7%,7,-4.5%,64,-2.0,80,-3.4,35,+10.5
JJ Redick,29.4,LAC,Wing,350,55,-1.0,43,+0.7,88,-6.4%,78,+2.9%,98,-12.3,93,-6.8,84,-26.5
Thomas Robinson,22.6,POR,Big,121,77,-5.8,67,-3.7,55,-0.5%,79,+2.9%,93,-8.9,87,-4.9,77,-17.9
Terrence Ross,22.7,TOR,Wing,157,9,+12.2,3,+18.9,73,-2.7%,88,+4.0%,37,+1.9,74,-3.0,9,+33.4
Luis Scola,33.5,IND,Big,237,17,+7.5,12,+9.8,27,+3.3%,84,+3.7%,72,-3.4,71,-2.6,54,-1.2
Mike Scott,25.3,ATL,Big,138,29,+4.5,30,+3.6,20,+4.7%,55,+0.4%,12,+7.7,31,+2.2,7,+39.3
Thabo Sefolosha,29.5,OKC,Wing,226,40,+2.6,35,+2.8,57,-0.7%,53,+0.3%,52,+0.2,47,+0.5,50,+0.2
Tiago Splitter,28.8,SAS,Big,512,67,-4.3,62,-2.9,34,+2.6%,40,-0.6%,73,-3.4,35,+1.9,89,-35.4
Lance Stephenson,23.2,IND,Wing,704,70,-4.9,71,-5.2,90,-6.9%,4,-5.2%,60,-1.2,46,+0.7,76,-17.5
Jeff Teague,25.4,ATL,Point,241,23,+5.8,38,+2.4,78,-3.9%,24,-2.0%,58,-1.0,66,-1.9,40,+7.1
Mirza Teletovic,28.1,BKN,Forward,216,39,+3.0,26,+4.5,21,+4.2%,28,-1.9%,47,+0.7,22,+3.7,83,-24.3
Klay Thompson,23.7,GSW,Wing,256,33,+3.9,36,+2.7,17,+5.2%,64,+1.2%,17,+6.5,28,+2.7,22,+20.0
Marcus Thornton,26.4,BKN,Wing,121,3,+17.1,0,+25.6,71,-2.2%,62,+0.9%,86,-7.3,69,-2.4,90,-35.7
Evan Turner,25.0,IND,Wing,135,20,+6.4,12,+10.0,40,+2.1%,67,+1.6%,53,-0.1,54,-0.6,43,+5.0
Beno Udrih,31.3,MEM,Point,109,47,+1.0,71,-4.9,71,-2.1%,99,+9.5%,53,-0.1,64,-1.7,41,+5.6
Jonas Valanciunas,21.5,TOR,Big,200,5,+15.1,7,+13.4,81,-4.7%,93,+4.9%,28,+3.5,78,-3.2,6,+41.3
Greivis Vasquez,26.8,TOR,Point,189,98,-23.0,99,-27.9,23,+4.0%,70,+1.8%,22,+4.6,43,+0.9,20,+22.3
Dwyane Wade,31.8,MIA,Wing,691,56,-1.3,54,-1.1,50,-0.0%,33,-1.6%,74,-3.6,76,-3.1,44,+3.4
Kemba Walker,23.5,CHA,Point,152,64,-2.7,51,-0.7,95,-10.9%,32,-1.7%,88,-7.9,53,-0.4,98,-80.0
John Wall,23.2,WAS,Point,419,73,-5.6,78,-6.2,1,+13.8%,42,-0.5%,2,+13.1,2,+9.9,47,+2.3
CJ Watson,29.5,IND,Point,331,18,+7.3,14,+8.0,48,+0.6%,88,+4.2%,57,-0.8,59,-1.0,47,+2.2
Martell Webster,26.9,WAS,Wing,186,19,+6.9,13,+9.1,70,-2.1%,53,+0.4%,80,-5.2,82,-3.7,56,-2.9
David West,33.2,IND,Big,687,87,-9.0,81,-7.1,88,-6.4%,22,-2.4%,35,+2.5,39,+1.3,40,+6.6
Russell Westbrook,25.0,OKC,Point,733,35,+3.7,36,+2.6,52,-0.3%,68,+1.6%,57,-0.9,52,-0.2,57,-3.7
Deron Williams,29.3,BKN,Point,428,93,-12.9,95,-14.3,54,-0.4%,95,+5.3%,32,+2.9,62,-1.3,13,+30.3
Lou Williams,27.0,ATL,Wing,132,25,+5.6,44,+0.7,81,-4.5%,56,+0.4%,22,+4.5,47,+0.5,21,+21.0
Mo Williams,30.9,POR,Combo,186,10,+10.8,22,+5.7,4,+10.4%,2,-6.5%,14,+7.3,8,+6.7,57,-3.6
