Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Giannis Antetokounmpo,21.9,MIL,Forward,2820,76,54.6%,86,69%,53,38%,42,35%,46,37%,4,23%,22,29%,16,29%
Carmelo Anthony,32.4,NYK,Forward,2532,31,49.2%,27,54%,75,43%,80,45%,81,45%,74,42%,66,36%,63,37%
Trevor Ariza,31.3,HOU,Forward,2759,61,53.1%,64,62%,61,40%,27,31%,42,36%,60,39%,40,32%,46,35%
Darrell Arthur,28.6,DEN,Big,620,72,55.5%,10,53%,13,31%,44,36%,20,35%,89,46%,92,44%,98,45%
Omer Asik,30.3,NOP,Big,481,13,47.7%,5,50%,1,0%,0,0%,0,0%,0,0%,0,0%,0,0%
D.J. Augustin,29.0,ORL,Combo,1456,45,47.7%,29,48%,24,29%,50,39%,32,35%,42,36%,69,36%,60,36%
Luke Babbitt,27.4,MIA,Forward,1044,80,55.1%,0,15%,56,38%,76,43%,69,41%,70,41%,92,41%,91,41%
Ron Baker,23.6,NYK,Combo,778,29,44.3%,42,51%,6,13%,66,42%,16,32%,21,30%,22,29%,23,29%
Wade Baldwin,20.6,MEM,Combo,381,3,32.7%,19,43%,21,27%,21,30%,11,29%,0,0%,0,14%,0,11%
Leandro Barbosa,33.9,PHX,Wing,946,29,47.9%,35,57%,32,32%,54,39%,40,36%,24,36%,66,37%,54,36%
J.J. Barea,32.4,DAL,Combo,768,58,48.8%,63,56%,53,39%,71,43%,61,41%,0,30%,67,36%,58,35%
Harrison Barnes,24.4,DAL,Big,2797,26,49.9%,68,67%,77,46%,63,41%,73,44%,17,34%,59,36%,51,35%
Matt Barnes,36.6,GSW,Forward,376,73,54.2%,46,59%,2,20%,98,57%,71,42%,98,50%,18,29%,61,37%
Matt Barnes,36.6,SAC,Forward,1360,25,47.8%,37,57%,8,22%,39,35%,12,28%,56,38%,32,32%,34,33%
Will Barton,25.8,DEN,Wing,1671,55,51.2%,23,55%,71,43%,34,35%,59,40%,9,27%,83,40%,68,38%
Brandon Bass,31.5,LAC,Big,458,59,53.5%,49,63%,32,36%,88,48%,61,42%,0,0%,0,0%,0,0%
Nicolas Batum,27.9,CHA,Wing,2611,20,47.3%,62,62%,75,44%,52,39%,65,41%,15,33%,37,33%,32,33%
Aron Baynes,29.9,DET,Big,1104,26,49.8%,12,54%,83,48%,53,39%,78,45%,0,0%,0,0%,0,0%
Kent Bazemore,27.3,ATL,Wing,1953,22,47.3%,21,55%,9,21%,75,43%,37,36%,46,40%,29,32%,39,35%
Bradley Beal,23.3,WAS,Wing,2680,91,56.8%,59,61%,78,45%,93,49%,95,48%,72,44%,86,40%,85,41%
Malik Beasley,19.9,DEN,Wing,112,36,48.9%,66,63%,0,0%,15,29%,4,22%,0,56%,0,10%,25,32%
Michael Beasley,27.8,MIL,Big,903,69,55.1%,78,69%,84,48%,77,44%,84,46%,50,39%,99,47%,93,43%
Marco Belinelli,30.6,CHA,Wing,1748,58,51.3%,65,63%,67,41%,79,44%,75,43%,73,44%,44,35%,56,37%
DeAndre' Bembry,22.3,ATL,Wing,273,60,51.4%,69,64%,97,57%,74,43%,97,50%,0,25%,0,0%,0,8%
Dragan Bender,19.0,PHX,Big,530,2,42.7%,7,52%,96,56%,17,21%,20,35%,13,33%,8,25%,13,28%
Anthony Bennett,23.6,BKN,Big,206,5,43.5%,23,58%,1,0%,5,0%,0,0%,0,14%,33,32%,8,26%
Davis Bertans,24.0,SAS,Big,684,90,60.9%,98,76%,10,25%,72,43%,29,36%,94,50%,79,39%,89,41%
Patrick Beverley,28.3,HOU,Point,2046,75,52.5%,44,54%,54,41%,6,25%,31,39%,42,40%,63,38%,67,39%
Bismack Biyombo,24.2,ORL,Big,1714,35,50.9%,51,63%,13,31%,23,27%,11,30%,0,0%,0,0%,0,0%
Nemanja Bjelica,28.5,MIN,Big,1140,34,50.9%,57,64%,21,34%,84,45%,26,36%,33,36%,31,32%,30,33%
Tarik Black,24.9,LAL,Big,1065,40,51.4%,25,58%,16,31%,17,18%,10,29%,0,0%,0,100%,0,100%
Eric Bledsoe,26.9,PHX,Point,2172,38,48.5%,71,59%,73,44%,15,33%,29,38%,6,28%,40,35%,29,34%
Bojan Bogdanovic,27.5,BKN,Wing,1468,68,52.2%,43,58%,76,44%,22,32%,48,38%,85,46%,31,32%,43,36%
Bojan Bogdanovic,27.5,WAS,Forward,584,78,54.8%,47,60%,61,40%,86,48%,80,44%,42,37%,86,40%,77,39%
Andrew Bogut,31.9,DAL,Big,581,11,46.9%,19,57%,25,35%,0,0%,22,35%,0,0%,0,0%,0,0%
Devin Booker,20.0,PHX,Wing,2720,25,47.6%,29,56%,68,42%,47,38%,61,40%,38,39%,56,36%,55,37%
Trevor Booker,28.9,BKN,Big,1747,62,53.8%,40,62%,81,47%,43,35%,72,44%,4,25%,67,37%,36,33%
Avery Bradley,25.9,BOS,Combo,1829,90,53.5%,87,62%,52,39%,65,42%,66,42%,53,39%,81,39%,84,39%
Corey Brewer,30.7,HOU,Wing,886,14,45.8%,50,60%,12,25%,100,80%,28,33%,8,25%,2,19%,4,23%
Corey Brewer,30.7,LAL,Wing,353,15,45.8%,54,61%,18,26%,44,38%,13,29%,0,21%,0,22%,3,22%
Malcolm Brogdon,23.9,MIL,Combo,1901,84,52.4%,56,54%,34,35%,55,40%,47,37%,89,50%,78,39%,88,42%
Aaron Brooks,31.8,IND,Point,812,63,50.5%,6,44%,67,42%,69,44%,69,43%,0,40%,81,41%,77,41%
Anthony Brown,24.1,NOP,Wing,135,0,34.7%,26,56%,92,50%,60,40%,74,43%,0,40%,0,7%,1,15%
Jaylen Brown,20.0,BOS,Wing,1293,61,51.6%,42,58%,80,45%,11,27%,53,39%,78,45%,20,29%,41,35%
Nicolas Brussino,23.7,DAL,Wing,408,18,46.6%,98,82%,18,29%,14,28%,12,28%,0,42%,23,30%,27,32%
Reggie Bullock,25.6,DET,Wing,413,80,54.9%,69,64%,0,0%,36,35%,13,29%,60,43%,70,38%,80,40%
Trey Burke,24.0,WAS,Combo,640,89,53.3%,47,53%,61,42%,79,45%,82,44%,0,67%,94,46%,100,50%
Alec Burks,25.3,UTA,Combo,620,39,45.7%,15,40%,84,49%,52,39%,84,45%,53,39%,33,32%,49,35%
Jimmy Butler,27.1,CHI,Wing,2803,40,49.5%,54,61%,84,46%,38,36%,62,40%,100,55%,41,34%,64,38%
Jose Calderon,35.1,ATL,Combo,224,55,48.1%,98,70%,0,0%,74,44%,79,44%,0,0%,76,38%,19,29%
Jose Calderon,35.1,LAL,Point,272,58,50.0%,100,75%,4,20%,58,43%,35,39%,0,29%,67,38%,44,36%
Kentavious Caldwell-Pope,23.7,DET,Wing,2525,34,48.7%,44,59%,21,29%,75,43%,47,38%,77,45%,40,34%,46,36%
Isaiah Canaan,25.5,CHI,Combo,513,37,45.7%,74,59%,98,71%,47,38%,98,50%,11,28%,11,25%,11,26%
Clint Capela,22.5,HOU,Big,1533,95,64.3%,83,69%,24,35%,89,50%,22,35%,0,0%,0,0%,0,0%
DeMarre Carroll,30.3,TOR,Forward,1874,41,50.0%,59,61%,36,33%,61,39%,41,35%,52,38%,42,33%,41,34%
Vince Carter,39.8,MEM,Wing,1791,54,50.8%,4,47%,43,37%,46,38%,44,37%,21,34%,77,38%,62,38%
Michael Carter-Williams,25.1,CHI,Point,804,0,38.3%,15,48%,29,35%,12,27%,12,33%,18,30%,2,21%,2,25%
Omri Casspi,28.4,MIN,Big,216,47,52.6%,95,72%,32,36%,0,0%,29,36%,0,33%,0,17%,0,22%
Omri Casspi,28.4,SAC,Forward,393,46,50.4%,51,60%,0,17%,0,0%,2,17%,0,40%,70,38%,68,38%
Willie Cauley-Stein,23.2,SAC,Big,1384,50,53.0%,74,68%,29,36%,56,39%,33,37%,0,0%,0,0%,0,0%
Tyson Chandler,34.1,PHX,Big,1295,98,67.1%,84,70%,10,27%,5,0%,2,23%,0,0%,0,0%,0,0%
Wilson Chandler,29.5,DEN,Forward,2186,58,52.0%,71,64%,73,43%,69,41%,76,42%,18,28%,64,36%,39,34%
Marquese Chriss,19.3,PHX,Big,1698,31,50.7%,30,59%,30,36%,40,35%,24,35%,24,35%,23,31%,31,33%
Rakeem Christmas,24.9,IND,Big,177,56,53.3%,8,52%,98,60%,0,0%,100,60%,0,0%,0,0%,0,0%
Semaj Christon,24.0,OKC,Combo,873,6,36.5%,24,45%,47,38%,21,30%,24,34%,5,19%,4,21%,5,20%
Ian Clark,25.7,GSW,Combo,925,97,56.4%,97,68%,74,45%,85,46%,89,46%,32,32%,91,42%,77,38%
Jordan Clarkson,24.4,LAL,Combo,2352,71,50.3%,85,61%,71,43%,63,42%,74,43%,18,29%,54,35%,42,34%
Norris Cole,28.1,OKC,Combo,101,5,33.8%,5,29%,5,13%,53,40%,13,30%,0,100%,0,22%,0,30%
Darren Collison,29.2,SAC,Combo,2055,92,53.7%,61,56%,79,47%,81,45%,90,46%,100,56%,83,40%,95,45%
Mike Conley,29.1,MEM,Point,2287,88,55.1%,85,62%,48,41%,63,43%,52,42%,64,43%,90,42%,94,42%
Pat Connaughton,23.8,POR,Wing,227,82,55.8%,26,56%,0,0%,3,17%,1,13%,0,33%,100,48%,98,46%
DeMarcus Cousins,26.2,NOP,Big,573,38,51.3%,11,54%,73,46%,40,34%,53,40%,0,0%,76,38%,73,38%
DeMarcus Cousins,26.2,SAC,Big,1885,23,49.6%,26,59%,26,36%,51,38%,31,37%,0,25%,64,37%,60,36%
Robert Covington,25.9,PHI,Forward,2110,32,49.2%,29,55%,7,22%,63,39%,8,28%,24,33%,44,33%,32,33%
Allen Crabbe,24.6,POR,Wing,2224,92,57.0%,57,61%,83,46%,69,42%,76,43%,51,41%,97,45%,95,44%
Jamal Crawford,36.6,LAC,Wing,2006,31,48.1%,20,54%,65,41%,73,43%,72,42%,27,36%,57,36%,51,36%
Jordan Crawford,28.0,NOP,Wing,419,82,55.8%,96,81%,98,59%,25,33%,86,45%,0,25%,91,41%,77,39%
Jae Crowder,26.3,BOS,Forward,2328,88,57.3%,95,73%,44,35%,53,37%,44,36%,96,47%,74,38%,89,40%
Dante Cunningham,29.5,NOP,Forward,1623,90,58.2%,81,68%,81,45%,73,43%,78,43%,64,39%,78,38%,75,39%
Seth Curry,26.2,DAL,Combo,2015,98,57.6%,92,63%,97,56%,77,44%,97,49%,87,48%,87,41%,89,42%
Stephen Curry,28.6,GSW,Point,2627,98,58.8%,94,63%,52,41%,79,45%,71,44%,76,45%,88,42%,96,42%
Troy Daniels,25.3,MEM,Wing,1133,50,50.2%,1,35%,21,29%,32,34%,26,33%,97,53%,48,36%,72,38%
Anthony Davis,23.6,NOP,Big,2700,42,51.8%,80,69%,74,46%,66,42%,74,44%,0,27%,15,30%,19,30%
Deyonta Davis,19.9,MEM,Big,212,68,55.0%,49,63%,99,67%,14,14%,39,38%,0,0%,0,0%,0,0%
Ed Davis,27.4,POR,Big,787,49,52.8%,13,55%,81,47%,0,0%,89,47%,0,0%,0,0%,0,0%
DeMar DeRozan,27.2,TOR,Wing,2615,28,47.9%,79,66%,90,49%,62,40%,80,44%,45,40%,1,18%,14,28%
Dewayne Dedmon,27.2,SAS,Big,1252,93,62.4%,80,69%,57,43%,59,40%,63,42%,0,0%,0,0%,0,0%
Sam Dekker,22.5,HOU,Forward,1335,75,54.4%,69,64%,47,35%,92,50%,61,39%,64,39%,10,28%,27,32%
Malcolm Delaney,27.6,ATL,Combo,1187,16,41.1%,13,39%,18,25%,82,46%,76,43%,3,18%,20,29%,9,26%
Matthew Dellavedova,26.1,MIL,Point,1971,25,46.3%,0,41%,65,42%,21,35%,44,40%,36,37%,48,36%,46,36%
Luol Deng,31.5,LAL,Forward,1478,17,45.1%,54,61%,41,34%,7,23%,7,27%,54,38%,16,28%,30,32%
Cheick Diallo,20.1,NOP,Big,163,68,55.0%,99,79%,58,43%,83,45%,74,44%,0,0%,0,0%,0,0%
Boris Diaw,34.5,UTA,Big,1274,14,47.7%,53,64%,67,45%,25,28%,28,36%,65,43%,1,18%,7,25%
Gorgui Dieng,26.8,MIN,Big,2640,43,51.9%,48,63%,60,43%,79,44%,72,44%,81,45%,0,33%,95,43%
Spencer Dinwiddie,23.6,BKN,Point,1261,56,49.8%,38,53%,15,30%,98,55%,35,39%,91,50%,46,36%,63,38%
Toney Douglas,30.6,MEM,Combo,370,21,42.8%,68,57%,58,41%,95,50%,85,46%,0,100%,0,18%,4,20%
Goran Dragic,30.5,MIA,Point,2447,79,52.7%,81,61%,83,46%,31,38%,63,43%,48,42%,79,40%,81,41%
Andre Drummond,23.2,DET,Big,2406,56,53.3%,63,66%,45,40%,5,0%,41,39%,0,0%,0,33%,0,33%
Jared Dudley,31.3,PHX,Forward,1352,85,56.5%,92,71%,78,43%,88,49%,92,47%,6,24%,96,42%,70,38%
Mike Dunleavy,36.1,ATL,Wing,438,94,57.6%,55,61%,0,0%,17,30%,11,26%,96,52%,90,41%,96,44%
Mike Dunleavy,36.1,CLE,Wing,314,23,47.4%,89,71%,0,0%,3,17%,0,9%,35,38%,15,28%,28,32%
Kris Dunn,22.6,MIN,Combo,1257,15,40.9%,32,50%,61,42%,29,33%,35,36%,16,28%,17,27%,16,28%
Kevin Durant,28.1,GSW,Forward,2051,93,59.7%,100,78%,88,47%,95,51%,93,49%,82,43%,70,38%,71,38%
Wayne Ellington,28.9,MIA,Wing,1463,82,55.4%,96,81%,18,29%,89,47%,87,45%,52,42%,60,36%,69,38%
Monta Ellis,31.0,IND,Combo,1978,56,48.7%,79,60%,81,47%,45,37%,56,40%,39,34%,41,33%,37,33%
Joel Embiid,22.6,PHI,Big,781,35,50.9%,31,60%,30,36%,81,44%,47,39%,0,0%,76,38%,66,38%
James Ennis,26.3,MEM,Forward,1466,69,53.7%,34,56%,37,33%,24,29%,24,31%,86,43%,50,34%,66,38%
Tyler Ennis,22.2,HOU,Point,129,2,38.6%,98,65%,6,25%,0,0%,0,18%,0,0%,0,22%,0,20%
Tyler Ennis,22.2,LAL,Point,378,71,51.5%,27,51%,48,41%,35,38%,40,40%,0,0%,98,48%,71,40%
Tyreke Evans,27.1,NOP,Combo,453,31,44.3%,44,52%,13,20%,24,32%,10,27%,0,0%,26,30%,21,29%
Tyreke Evans,27.1,SAC,Combo,313,63,49.3%,39,51%,19,26%,5,21%,2,24%,0,40%,96,46%,96,46%
Dante Exum,21.3,UTA,Combo,1163,44,47.6%,60,55%,69,43%,8,23%,45,37%,8,24%,44,33%,18,28%
Kenneth Faried,27.0,DEN,Big,1275,69,55.1%,43,62%,53,41%,16,18%,34,37%,0,0%,0,0%,0,0%
Derrick Favors,25.3,UTA,Big,1180,19,49.0%,22,57%,92,50%,44,36%,66,42%,0,33%,0,29%,0,30%
Kay Felder,21.6,CLE,Point,281,8,43.6%,33,51%,2,13%,33,38%,6,30%,0,50%,0,44%,0,47%
Cristiano Felicio,24.3,CHI,Big,930,87,60.1%,72,68%,18,33%,31,32%,15,33%,0,0%,0,0%,0,0%
Raymond Felton,32.4,LAC,Combo,1537,52,48.1%,81,60%,26,32%,40,37%,29,35%,95,52%,24,29%,47,34%
Yogi Ferrell,23.5,BKN,Point,126,4,42.3%,90,63%,0,0%,46,40%,19,36%,0,0%,10,28%,4,25%
Yogi Ferrell,23.5,DAL,Point,1021,62,50.4%,25,51%,46,40%,25,36%,25,37%,30,35%,83,41%,77,41%
Dorian Finney-Smith,23.5,DAL,Forward,1538,22,46.9%,41,57%,19,28%,25,30%,14,29%,14,26%,54,34%,21,30%
Bryn Forbes,23.3,SAS,Combo,237,42,47.1%,0,0%,27,33%,95,50%,87,46%,0,30%,59,35%,44,34%
Evan Fournier,24.0,ORL,Wing,2228,56,51.2%,45,59%,54,40%,54,39%,56,39%,30,37%,53,36%,53,36%
Randy Foye,33.1,BKN,Combo,1210,48,48.1%,37,51%,27,33%,16,28%,13,30%,74,43%,39,32%,46,34%
Tim Frazier,26.0,NOP,Point,1477,21,45.8%,50,55%,13,29%,37,39%,17,34%,0,18%,25,34%,21,32%
Channing Frye,33.5,CLE,Big,1346,86,59.2%,46,63%,46,40%,97,55%,91,48%,65,43%,87,41%,90,42%
Danilo Gallinari,28.2,DEN,Forward,2128,64,53.1%,68,64%,49,36%,68,40%,59,39%,84,43%,76,38%,77,39%
Langston Galloway,24.9,NOP,Wing,1062,46,49.8%,5,48%,24,30%,31,34%,27,33%,54,42%,76,38%,75,39%
Langston Galloway,24.9,SAC,Combo,367,73,50.5%,15,40%,10,18%,56,40%,37,36%,0,33%,100,53%,98,49%
Marc Gasol,31.8,MEM,Big,2524,31,50.4%,67,66%,69,45%,65,42%,71,43%,0,33%,81,39%,78,39%
Pau Gasol,36.3,SAS,Big,1618,66,54.8%,28,59%,63,44%,86,46%,82,45%,100,69%,100,48%,100,54%
Rudy Gay,30.2,SAC,Forward,1009,49,50.6%,73,65%,66,42%,32,33%,54,38%,40,36%,82,39%,73,38%
Paul George,26.5,IND,Forward,2684,68,53.5%,63,62%,85,46%,83,46%,88,46%,72,41%,84,39%,84,40%
Jonathan Gibson,29.0,DAL,Combo,192,13,40.7%,10,38%,27,33%,48,38%,40,37%,0,50%,19,29%,26,30%
Taj Gibson,31.4,CHI,Big,1498,46,52.4%,74,68%,50,40%,56,39%,48,40%,0,18%,0,0%,0,17%
Taj Gibson,31.4,OKC,Big,484,24,49.7%,50,63%,54,42%,27,29%,28,36%,0,0%,0,0%,0,0%
Manu Ginobili,39.3,SAS,Wing,1284,37,49.1%,6,48%,27,30%,11,27%,16,29%,10,31%,92,41%,78,40%
Rudy Gobert,24.4,UTA,Big,2729,96,66.2%,87,71%,9,25%,5,0%,4,24%,0,0%,0,0%,0,0%
Archie Goodwin,22.2,BKN,Wing,156,89,56.7%,39,58%,100,100%,94,50%,99,60%,0,100%,0,25%,0,33%
Aaron Gordon,21.1,ORL,Forward,2256,42,50.2%,83,68%,42,35%,44,36%,39,35%,16,28%,26,30%,18,29%
Eric Gordon,27.9,HOU,Wing,2303,68,52.7%,30,56%,28,30%,25,33%,21,32%,23,36%,71,38%,59,37%
Marcin Gortat,32.7,WAS,Big,2551,82,58.0%,81,69%,68,45%,64,42%,75,44%,0,0%,0,0%,0,0%
Treveon Graham,23.0,CHA,Forward,113,100,68.0%,19,50%,97,67%,8,25%,95,50%,0,33%,0,83%,0,67%
Jerami Grant,22.6,OKC,Forward,1405,71,53.8%,56,61%,32,32%,15,28%,17,30%,92,46%,30,30%,80,40%
Jerian Grant,24.1,CHI,Combo,977,81,52.2%,90,63%,27,33%,94,48%,65,41%,79,45%,50,34%,70,37%
Danny Green,29.4,SAS,Wing,1797,70,52.9%,22,55%,23,30%,48,38%,32,34%,57,43%,63,37%,73,39%
Draymond Green,26.7,GSW,Big,2459,16,48.2%,31,60%,7,22%,18,22%,2,22%,37,37%,24,31%,23,31%
Gerald Green,30.8,BOS,Wing,509,46,49.8%,67,64%,51,39%,55,39%,55,39%,11,31%,73,38%,48,36%
JaMychal Green,26.4,MEM,Big,2074,77,56.2%,34,60%,27,36%,93,52%,85,46%,59,41%,60,36%,80,39%
Jeff Green,30.2,ORL,Forward,1495,14,44.8%,32,56%,69,43%,46,36%,63,39%,34,34%,6,27%,14,28%
Blake Griffin,27.6,LAC,Big,2071,41,51.6%,54,64%,32,36%,72,43%,54,41%,63,42%,35,32%,46,35%
Justin Hamilton,26.6,BKN,Big,1120,50,53.0%,90,71%,93,51%,30,32%,87,47%,9,30%,28,31%,20,31%
AJ Hammons,24.2,DAL,Big,129,27,50.0%,33,60%,1,0%,86,46%,35,38%,0,0%,0,57%,0,44%
Tim Hardaway Jr.,24.6,ATL,Wing,2112,75,54.1%,68,64%,54,40%,58,40%,60,40%,53,42%,50,36%,57,37%
James Harden,27.2,HOU,Combo,2940,85,52.7%,95,65%,42,36%,68,43%,52,38%,34,33%,56,35%,53,35%
Maurice Harkless,23.5,POR,Forward,2212,81,56.0%,58,61%,80,44%,63,39%,75,42%,20,31%,88,40%,55,36%
Montrezl Harrell,22.8,HOU,Big,987,96,65.3%,96,74%,54,42%,65,42%,61,42%,0,25%,0,0%,0,17%
Devin Harris,33.7,DAL,Wing,1084,39,49.4%,15,53%,24,30%,80,44%,43,37%,24,36%,38,34%,37,34%
Gary Harris,22.1,DEN,Wing,1776,96,58.8%,68,64%,35,33%,70,42%,46,38%,99,54%,79,39%,93,42%
Joe Harris,25.2,BKN,Wing,1100,75,54.1%,18,54%,39,36%,18,30%,24,32%,84,46%,54,36%,74,39%
Tobias Harris,24.3,DET,Forward,2541,63,53.1%,80,67%,90,48%,81,45%,90,47%,28,34%,58,35%,48,35%
Andrew Harrison,22.0,MEM,Combo,1427,8,37.8%,26,45%,23,28%,11,26%,8,27%,63,40%,7,24%,12,27%
Udonis Haslem,36.4,MIA,Big,115,72,55.6%,39,62%,100,100%,5,0%,95,50%,0,0%,0,0%,0,0%
Spencer Hawes,28.5,CHA,Big,587,29,50.2%,55,64%,78,47%,20,24%,35,38%,0,38%,19,30%,24,31%
Spencer Hawes,28.5,MIL,Big,139,98,66.3%,100,93%,36,38%,100,75%,95,50%,0,60%,42,33%,77,39%
Gordon Hayward,26.6,UTA,Wing,2507,73,53.7%,84,67%,60,41%,63,41%,66,41%,42,40%,87,40%,82,40%
Gerald Henderson,28.9,PHI,Wing,1660,30,48.1%,61,62%,53,40%,37,36%,45,38%,29,37%,47,35%,47,36%
John Henson,25.8,MIL,Big,1111,37,51.0%,35,60%,64,44%,19,23%,44,39%,0,0%,0,0%,0,0%
Juan Hernangomez,21.1,DEN,Forward,749,86,56.7%,36,57%,12,25%,0,0%,5,20%,100,60%,80,38%,98,44%
Willy Hernangomez,22.4,NYK,Big,1280,60,53.7%,34,60%,74,46%,28,30%,57,41%,0,17%,0,33%,0,25%
Mario Hezonja,21.7,ORL,Forward,786,5,39.1%,15,49%,12,25%,31,32%,20,30%,0,18%,36,32%,13,28%
Roy Hibbert,29.9,CHA,Big,661,65,54.6%,82,69%,71,45%,85,46%,83,45%,0,0%,0,0%,0,0%
Buddy Hield,23.9,NOP,Wing,1125,41,49.6%,9,50%,12,25%,40,37%,25,33%,59,43%,67,37%,68,38%
Buddy Hield,23.9,SAC,Wing,722,93,57.2%,74,65%,96,52%,68,42%,91,47%,91,52%,80,39%,91,42%
Nene Hilario,34.1,HOU,Big,1196,93,62.0%,88,71%,69,45%,56,39%,59,41%,0,0%,0,29%,0,29%
George Hill,30.5,UTA,Point,1534,90,55.6%,92,63%,88,50%,54,42%,83,46%,70,44%,71,39%,73,40%
Solomon Hill,25.6,NOP,Forward,2351,37,49.6%,15,49%,27,31%,10,26%,15,29%,46,37%,62,36%,57,36%
Darrun Hilliard,23.6,DET,Wing,268,3,41.8%,64,63%,92,50%,32,34%,57,40%,0,31%,4,19%,5,24%
Jrue Holiday,26.4,NOP,Combo,2184,76,51.1%,73,58%,82,48%,42,37%,69,42%,76,44%,52,35%,61,36%
Justin Holiday,27.6,NYK,Wing,1592,66,52.0%,61,62%,92,50%,67,42%,78,44%,87,47%,19,29%,42,35%
Rondae Hollis-Jefferson,21.8,BKN,Forward,1712,12,44.7%,31,55%,25,29%,34,34%,25,31%,2,21%,0,25%,2,23%
Richaun Holmes,23.0,PHI,Big,1120,87,60.1%,86,70%,72,46%,72,43%,80,45%,76,44%,58,36%,70,38%
Rodney Hood,24.0,UTA,Wing,1587,44,49.7%,25,55%,47,39%,70,42%,63,40%,76,45%,45,35%,61,38%
Al Horford,30.4,BOS,Big,2183,49,52.9%,79,69%,71,45%,71,43%,78,44%,37,37%,56,35%,54,36%
Dwight Howard,30.9,ATL,Big,2190,94,63.2%,92,72%,23,35%,19,22%,12,31%,0,0%,0,0%,0,0%
Marcelo Huertas,33.4,LAL,Point,183,13,44.9%,56,57%,98,55%,0,0%,77,44%,0,33%,0,25%,0,27%
Kris Humphries,31.7,ATL,Big,585,7,44.4%,4,49%,5,19%,71,43%,13,32%,0,36%,74,38%,72,38%
Serge Ibaka,27.1,ORL,Big,1707,66,54.7%,86,71%,93,51%,74,43%,90,47%,0,23%,85,40%,76,39%
Serge Ibaka,27.1,TOR,Big,710,55,53.2%,87,71%,22,34%,94,53%,77,44%,0,0%,88,42%,82,40%
Andre Iguodala,32.8,GSW,Wing,1956,99,61.8%,94,75%,75,44%,90,47%,90,47%,32,37%,75,38%,63,38%
Ersan Ilyasova,29.5,ATL,Big,616,18,48.8%,1,43%,39,38%,95,53%,90,47%,50,39%,55,35%,61,36%
Ersan Ilyasova,29.5,PHI,Big,1428,46,52.5%,41,62%,32,36%,66,42%,47,40%,91,47%,44,33%,58,36%
Joe Ingles,29.1,UTA,Wing,1923,98,60.3%,80,66%,5,14%,19,31%,7,24%,63,44%,98,46%,97,45%
Brandon Ingram,19.2,LAL,Forward,2214,10,44.4%,44,58%,24,29%,58,38%,34,34%,44,37%,0,25%,20,30%
Kyrie Irving,24.6,CLE,Point,2518,83,53.7%,60,57%,56,42%,90,49%,81,46%,39,39%,85,41%,83,41%
Reggie Jackson,26.5,DET,Point,1422,29,47.1%,12,47%,63,42%,58,43%,60,43%,3,27%,65,38%,48,37%
LeBron James,31.8,CLE,Forward,2789,92,59.4%,98,76%,58,39%,47,36%,51,37%,26,33%,68,37%,59,36%
Al Jefferson,31.8,IND,Big,910,25,49.8%,61,65%,78,47%,25,28%,61,42%,0,0%,0,0%,0,0%
