Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Marc Gasol,25.8,MEM,Big,515,69,+1.6%,11,-4.8%,77,+3.6%,49,+0.1%,74,+3.7%,56,+0.2%,59,+0.9%,62,+1.1%
Pau Gasol,30.3,LAL,Big,354,85,+6.2%,33,-1.3%,70,+2.6%,44,-0.9%,59,+1.6%,19,-2.4%,70,+2.1%,49,-0.3%
Paul George,20.5,IND,Forward,129,53,-0.5%,92,+8.4%,94,+5.8%,36,-1.6%,75,+4.2%,38,-1.2%,0,-11.4%,0,-12.6%
Taj Gibson,25.4,CHI,Big,272,60,+0.2%,3,-10.1%,29,-2.2%,95,+9.7%,90,+7.5%,16,-2.6%,93,+5.2%,74,+2.6%
Manu Ginobili,33.3,SAS,Wing,173,98,+10.4%,77,+4.5%,36,-1.7%,28,-3.3%,24,-5.0%,92,+3.4%,24,-2.9%,57,+0.5%
Danny Granger,27.5,IND,Wing,183,10,-7.3%,98,+12.6%,53,+0.2%,43,-1.0%,46,-0.8%,21,-2.4%,2,-9.4%,2,-11.8%
Jeff Green,24.2,BOS,Forward,168,30,-2.8%,38,-0.9%,88,+4.5%,16,-5.6%,44,-1.1%,90,+3.2%,37,-1.2%,69,+2.0%
Tyler Hansbrough,25.0,IND,Big,164,67,+1.5%,65,+2.5%,79,+3.8%,67,+1.9%,79,+5.7%,20,-2.4%,11,-5.7%,8,-8.1%
James Harden,21.2,OKC,Wing,534,93,+8.1%,90,+8.4%,46,-0.3%,1,-15.5%,1,-15.8%,63,+0.9%,96,+6.5%,92,+7.4%
Udonis Haslem,30.4,MIA,Big,286,77,+3.5%,14,-4.0%,25,-2.5%,65,+1.8%,47,-0.7%,68,+1.3%,84,+3.5%,83,+4.8%
Brendan Haywood,30.9,DAL,Big,273,88,+6.5%,60,+1.8%,58,+0.7%,29,-3.0%,38,-2.3%,70,+1.3%,42,-0.8%,58,+0.5%
Roy Hibbert,23.9,IND,Big,128,12,-6.3%,92,+8.4%,83,+4.0%,33,-2.5%,58,+1.5%,38,-1.2%,2,-8.7%,3,-9.9%
Nene Hilario,28.1,DEN,Big,161,54,-0.5%,99,+13.8%,40,-1.2%,15,-5.7%,15,-6.8%,2,-6.1%,43,-0.8%,15,-6.9%
George Hill,24.5,SAS,Combo,188,46,-1.3%,18,-3.1%,52,+0.1%,73,+2.5%,64,+2.7%,64,+0.9%,45,-0.5%,55,+0.4%
Kirk Hinrich,29.8,ATL,Point,173,26,-3.2%,17,-3.7%,71,+2.6%,84,+4.9%,91,+7.6%,12,-3.0%,40,-0.9%,28,-3.9%
Jrue Holiday,20.4,PHI,Combo,186,99,+11.2%,58,+1.7%,1,-9.5%,83,+4.6%,26,-4.9%,57,+0.3%,80,+2.9%,75,+3.2%
Al Horford,24.4,ATL,Big,466,82,+4.6%,2,-10.2%,96,+6.8%,48,+0.1%,85,+6.9%,64,+1.0%,74,+2.3%,77,+3.4%
Dwight Howard,24.9,ORL,Big,257,64,+0.6%,13,-4.5%,100,+11.6%,0,-17.3%,19,-5.7%,100,+6.5%,86,+3.7%,98,+10.2%
Serge Ibaka,21.1,OKC,Big,490,28,-3.0%,16,-3.9%,64,+1.8%,94,+9.3%,97,+11.0%,22,-2.3%,17,-4.8%,13,-7.1%
Andre Iguodala,26.8,PHI,Wing,181,97,+9.3%,41,-0.6%,34,-1.8%,61,+1.5%,50,-0.3%,61,+0.7%,52,+0.1%,61,+0.9%
Zydrunas Ilgauskas,35.4,MIA,Big,103,5,-10.2%,32,-1.4%,56,+0.6%,89,+6.3%,84,+6.9%,14,-2.6%,25,-2.9%,21,-5.5%
Jarrett Jack,27.0,NOH,Combo,111,18,-4.6%,1,-12.3%,98,+7.8%,93,+8.5%,99,+16.3%,41,-0.9%,23,-3.1%,26,-4.0%
LeBron James,25.8,MIA,Forward,918,55,-0.3%,10,-5.0%,73,+3.0%,72,+2.4%,78,+5.4%,9,-3.5%,81,+3.0%,45,-0.5%
Richard Jefferson,30.4,SAS,Forward,175,33,-2.7%,69,+3.1%,68,+2.0%,54,+0.4%,61,+2.5%,7,-4.3%,36,-1.2%,20,-5.5%
Joe Johnson,29.3,ATL,Wing,494,56,-0.2%,50,+0.5%,80,+3.8%,10,-8.0%,30,-4.3%,65,+1.0%,77,+2.8%,79,+3.8%
James Jones,30.1,MIA,Wing,267,62,+0.5%,34,-1.2%,63,+1.7%,21,-4.3%,37,-2.6%,89,+3.0%,58,+0.8%,80,+3.8%
Jason Kidd,37.6,DAL,Point,742,37,-2.4%,9,-5.3%,75,+3.3%,80,+4.1%,89,+7.4%,8,-3.5%,64,+1.4%,37,-2.1%
Kyle Korver,29.6,CHI,Wing,264,84,+5.6%,21,-2.9%,14,-4.3%,83,+4.7%,54,+0.4%,58,+0.3%,71,+2.2%,74,+2.5%
Carl Landry,27.1,NOH,Big,212,6,-9.0%,94,+8.9%,33,-1.8%,7,-8.7%,5,-10.5%,44,-0.7%,73,+2.3%,64,+1.6%
Ty Lawson,23.0,DEN,Point,166,48,-1.3%,74,+3.8%,48,-0.2%,52,+0.3%,51,+0.1%,2,-5.2%,64,+1.3%,27,-3.9%
Shawn Marion,32.5,DAL,Forward,688,38,-2.4%,36,-0.9%,91,+5.3%,69,+2.3%,92,+7.6%,3,-5.0%,33,-1.6%,17,-6.6%
Kenyon Martin,32.8,DEN,Big,147,71,+1.7%,72,+3.7%,79,+3.8%,68,+2.0%,80,+5.8%,0,-9.7%,51,+0.1%,4,-9.5%
Wesley Matthews,24.0,POR,Wing,202,32,-2.8%,64,+2.3%,26,-2.5%,55,+0.7%,41,-1.8%,60,+0.7%,36,-1.2%,45,-0.5%
Eric Maynor,23.4,OKC,Point,212,92,+7.2%,45,-0.2%,41,-1.0%,11,-7.5%,12,-8.5%,79,+1.9%,98,+6.7%,97,+8.6%
O.J. Mayo,23.0,MEM,Combo,359,96,+9.3%,40,-0.6%,54,+0.3%,13,-6.4%,18,-6.1%,83,+2.1%,90,+4.6%,90,+6.7%
Antonio McDyess,36.2,SAS,Big,144,63,+0.6%,17,-3.7%,45,-0.3%,98,+12.9%,98,+12.6%,17,-2.5%,9,-6.4%,7,-8.9%
Jodie Meeks,23.2,PHI,Wing,122,21,-4.3%,29,-1.8%,44,-0.7%,59,+1.2%,55,+0.5%,55,+0.1%,61,+1.1%,63,+1.2%
Andre Miller,34.6,POR,Point,193,73,+1.8%,80,+4.7%,87,+4.4%,50,+0.2%,76,+4.6%,31,-1.8%,5,-7.5%,5,-9.3%
Mike Miller,30.7,MIA,Wing,210,79,+3.8%,40,-0.7%,9,-5.4%,55,+0.7%,28,-4.7%,42,-0.8%,94,+6.2%,87,+5.4%
Nazr Mohammed,33.2,OKC,Big,139,74,+2.4%,46,+0.1%,17,-3.9%,20,-4.4%,13,-8.3%,97,+4.2%,88,+4.0%,95,+8.2%
Gary Neal,26.1,SAS,Wing,106,17,-4.7%,26,-2.5%,64,+1.7%,26,-3.5%,42,-1.8%,45,-0.6%,92,+4.8%,83,+4.2%
Jameer Nelson,28.7,ORL,Point,216,2,-11.2%,27,-2.4%,32,-1.8%,42,-1.2%,36,-3.0%,85,+2.5%,79,+2.9%,86,+5.3%
Joakim Noah,25.7,CHI,Big,526,68,+1.5%,76,+4.5%,62,+1.6%,9,-8.3%,17,-6.7%,87,+2.5%,47,-0.3%,72,+2.2%
Dirk Nowitzki,32.4,DAL,Big,824,78,+3.8%,78,+4.5%,45,-0.3%,74,+2.7%,60,+2.3%,34,-1.5%,12,-5.3%,16,-6.8%
Jermaine O'Neal,32.1,BOS,Big,196,80,+4.1%,21,-2.8%,66,+2.0%,82,+4.3%,81,+6.2%,29,-1.9%,34,-1.5%,31,-3.4%
Lamar Odom,31.0,LAL,Big,284,22,-3.7%,79,+4.5%,10,-5.3%,50,+0.2%,22,-5.2%,40,-1.0%,68,+1.6%,60,+0.6%
Emeka Okafor,28.1,NOH,Big,187,14,-5.1%,60,+1.9%,95,+5.9%,31,-2.6%,71,+3.3%,1,-6.1%,60,+0.9%,21,-5.2%
Zaza Pachulia,26.7,ATL,Big,193,65,+1.2%,68,+2.8%,27,-2.3%,14,-6.1%,12,-8.4%,88,+2.6%,82,+3.0%,88,+5.6%
Tony Parker,28.5,SAS,Point,220,70,+1.7%,51,+0.5%,60,+0.9%,69,+2.2%,69,+3.1%,43,-0.7%,26,-2.9%,30,-3.6%
Chris Paul,25.5,NOH,Point,249,95,+9.1%,87,+6.4%,43,-0.9%,3,-11.3%,2,-12.2%,76,+1.9%,87,+4.0%,88,+5.8%
Kendrick Perkins,26.0,OKC,Big,478,12,-6.4%,20,-3.0%,84,+4.2%,90,+6.5%,94,+10.6%,47,-0.5%,7,-7.2%,10,-7.7%
Paul Pierce,33.1,BOS,Wing,342,43,-1.8%,48,+0.3%,20,-3.3%,74,+2.6%,49,-0.6%,28,-1.9%,72,+2.3%,55,+0.3%
Zach Randolph,29.3,MEM,Big,515,64,+0.9%,91,+8.4%,12,-5.0%,53,+0.4%,29,-4.6%,4,-5.0%,63,+1.2%,29,-3.8%
JJ Redick,26.4,ORL,Wing,116,91,+7.0%,81,+4.7%,11,-5.2%,38,-1.5%,16,-6.7%,49,-0.4%,74,+2.4%,69,+2.0%
Jason Richardson,29.8,ORL,Wing,153,16,-4.8%,4,-8.8%,98,+7.4%,58,+1.1%,93,+8.5%,88,+2.9%,28,-2.6%,54,+0.3%
Rajon Rondo,24.7,BOS,Point,344,94,+8.1%,83,+4.9%,3,-7.1%,79,+3.9%,34,-3.1%,71,+1.4%,21,-3.1%,39,-1.7%
Derrick Rose,22.1,CHI,Point,648,24,-3.4%,96,+9.2%,92,+5.5%,2,-15.3%,7,-9.8%,59,+0.3%,54,+0.2%,59,+0.5%
Brandon Roy,26.3,POR,Wing,137,15,-4.8%,6,-7.4%,37,-1.4%,51,+0.2%,43,-1.2%,80,+2.0%,97,+6.6%,96,+8.6%
Thabo Sefolosha,26.5,OKC,Wing,344,11,-7.0%,7,-6.9%,47,-0.3%,98,+13.8%,98,+13.5%,33,-1.6%,14,-5.0%,17,-6.6%
Josh Smith,24.9,ATL,Forward,436,34,-2.7%,50,+0.5%,50,-0.1%,56,+0.8%,55,+0.7%,11,-3.0%,69,+1.8%,42,-1.2%
DeShawn Stevenson,29.6,DAL,Wing,326,9,-7.5%,71,+3.4%,17,-3.9%,41,-1.2%,23,-5.1%,36,-1.2%,79,+2.9%,66,+1.7%
Peja Stojakovic,33.4,DAL,Wing,348,66,+1.4%,35,-1.1%,22,-2.7%,31,-2.7%,20,-5.4%,96,+3.9%,76,+2.6%,89,+6.5%
Amar'e Stoudemire,28.0,NYK,Big,133,2,-11.1%,61,+1.9%,59,+0.8%,63,+1.7%,63,+2.5%,62,+0.7%,13,-5.2%,24,-4.5%
Jeff Teague,22.4,ATL,Point,228,75,+3.1%,97,+12.3%,42,-1.0%,24,-3.8%,27,-4.8%,51,-0.3%,6,-7.3%,12,-7.6%
Jason Terry,33.1,DAL,Wing,682,79,+4.1%,47,+0.1%,31,-2.1%,47,+0.1%,40,-2.0%,91,+3.2%,35,-1.3%,68,+1.9%
Hedo Turkoglu,31.6,ORL,Wing,209,0,-18.1%,55,+1.4%,39,-1.4%,45,-0.8%,39,-2.2%,93,+3.6%,27,-2.7%,60,+0.8%
Greivis Vasquez,23.8,MEM,Wing,129,47,-1.3%,25,-2.7%,82,+3.9%,30,-2.9%,56,+1.0%,75,+1.8%,49,-0.2%,67,+1.7%
Dwyane Wade,28.8,MIA,Wing,825,35,-2.6%,89,+8.3%,69,+2.3%,34,-2.1%,53,+0.2%,50,-0.3%,3,-8.1%,7,-8.5%
Gerald Wallace,28.3,POR,Forward,225,45,-1.7%,73,+3.7%,99,+9.6%,7,-10.0%,50,-0.4%,13,-2.7%,44,-0.7%,33,-3.3%
CJ Watson,26.5,CHI,Point,122,55,-0.5%,2,-10.7%,19,-3.4%,99,+14.4%,96,+11.0%,46,-0.5%,55,+0.2%,50,-0.3%
Delonte West,27.3,BOS,Combo,166,1,-12.4%,12,-4.7%,83,+4.1%,37,-1.6%,62,+2.5%,74,+1.6%,56,+0.6%,71,+2.2%
Russell Westbrook,22.0,OKC,Point,637,8,-7.7%,43,-0.3%,69,+2.1%,92,+7.4%,93,+9.5%,25,-2.2%,7,-6.9%,6,-9.2%
Lou Williams,24.0,PHI,Point,126,13,-6.2%,7,-6.4%,65,+1.8%,57,+1.1%,65,+2.8%,81,+2.1%,66,+1.5%,78,+3.6%
Marvin Williams,24.4,ATL,Forward,200,45,-1.4%,31,-1.4%,31,-1.9%,85,+5.4%,72,+3.5%,84,+2.4%,17,-4.4%,38,-2.1%
Metta World Peace,31.0,LAL,Wing,284,69,+1.6%,22,-2.7%,72,+2.7%,76,+2.8%,79,+5.5%,18,-2.4%,48,-0.3%,36,-2.8%
Sam Young,25.4,MEM,Wing,245,19,-4.5%,49,+0.4%,21,-3.2%,96,+9.7%,83,+6.6%,26,-2.1%,16,-4.8%,14,-6.9%
Thaddeus Young,22.4,PHI,Big,123,3,-11.0%,23,-2.7%,49,-0.1%,78,+3.2%,69,+3.1%,73,+1.5%,31,-1.9%,47,-0.4%
