Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Lucious Harris,32.9,NJN,Combo,178,63,-1.5%,20,+5.8%,77,-8.1%,75,-5.7%,84,-6.5%,81,-16.0%,77,-6.9%,88,-8.8%
Udonis Haslem,23.4,MIA,Big,195,52,+0.2%,15,+7.6%,58,-3.0%,50,+0.6%,55,-1.1%,92,-23.5%,74,-5.4%,87,-8.6%
Trenton Hassell,24.7,MIN,Wing,474,19,+3.4%,54,-1.2%,9,+11.0%,37,+6.3%,10,+7.8%,29,+9.6%,57,-0.6%,48,+1.3%
Nene Hilario,21.1,DEN,Big,132,47,+0.7%,93,-17.0%,73,-7.2%,12,+11.4%,23,+5.3%,97,-32.3%,14,+10.5%,83,-8.5%
Fred Hoiberg,31.0,MIN,Wing,428,82,-4.7%,33,+3.0%,70,-6.2%,90,-11.4%,94,-9.6%,90,-20.4%,55,-0.2%,74,-4.4%
Robert Horry,33.2,SAS,Big,208,96,-8.1%,80,-7.9%,63,-4.5%,88,-10.4%,87,-7.6%,14,+20.6%,82,-8.3%,66,-3.2%
Lindsey Hunter,32.9,DET,Combo,252,43,+0.8%,13,+8.3%,7,+12.1%,77,-6.7%,51,-0.2%,65,-5.2%,63,-2.9%,69,-3.7%
Jim Jackson,33.0,HOU,Wing,218,97,-12.4%,96,-18.9%,88,-11.2%,90,-11.3%,96,-11.6%,83,-16.7%,11,+10.6%,44,+1.8%
Mike James,28.4,DET,Point,182,85,-5.2%,52,-1.0%,17,+6.7%,87,-10.0%,69,-3.8%,80,-15.6%,72,-4.9%,84,-8.5%
Antawn Jamison,27.4,DAL,Forward,103,30,+2.0%,31,+3.2%,30,+3.6%,20,+9.5%,13,+6.8%,69,-6.2%,66,-3.3%,68,-3.6%
Richard Jefferson,23.4,NJN,Wing,457,44,+0.8%,38,+2.2%,31,+3.5%,51,-0.1%,43,+1.5%,54,-2.1%,70,-3.8%,67,-3.4%
Anthony Johnson,29.1,IND,Point,329,89,-5.4%,83,-9.8%,44,+0.4%,86,-10.0%,77,-5.6%,88,-19.7%,23,+6.5%,47,+1.4%
Ervin Johnson,35.9,MIN,Big,356,70,-2.0%,74,-5.7%,43,+0.7%,57,-0.9%,53,-0.3%,16,+18.9%,64,-3.2%,43,+1.8%
Damon Jones,27.2,MIL,Point,144,14,+4.4%,18,+6.7%,53,-2.3%,3,+17.4%,6,+8.9%,74,-11.0%,67,-3.5%,81,-8.0%
Eddie Jones,32.0,MIA,Wing,480,41,+1.0%,2,+13.0%,22,+5.9%,64,-3.3%,47,+0.6%,76,-12.1%,76,-6.5%,80,-7.8%
Fred Jones,24.6,IND,Wing,254,91,-6.5%,77,-6.7%,50,-1.6%,93,-13.4%,91,-8.5%,43,+1.2%,71,-4.7%,65,-3.0%
Jason Kidd,30.6,NJN,Point,475,90,-6.1%,97,-27.9%,10,+10.8%,46,+1.4%,28,+5.0%,7,+32.4%,54,0.0%,35,+3.3%
Kerry Kittles,29.4,NJN,Wing,415,11,+5.1%,17,+7.0%,19,+6.2%,32,+7.3%,15,+6.3%,30,+8.3%,49,+1.0%,39,+2.8%
Toni Kukoc,35.1,MIL,Forward,104,84,-5.1%,25,+4.4%,91,-14.4%,98,-20.6%,100,-17.5%,66,-5.3%,23,+7.0%,45,+1.6%
Voshon Lenard,30.5,DEN,Wing,163,58,-0.7%,98,-29.4%,90,-11.8%,71,-5.1%,86,-7.3%,1,+43.8%,2,+30.3%,0,+35.2%
George Lynch,33.2,NOH,Wing,145,53,+0.1%,1,+14.2%,90,-11.5%,61,-1.7%,78,-5.6%,91,-22.4%,37,+3.3%,60,-1.6%
Mark Madsen,27.8,MIN,Big,219,66,-1.7%,32,+3.1%,63,-4.7%,62,-2.4%,66,-3.0%,68,-6.2%,58,-0.7%,63,-2.1%
Jamaal Magloire,25.4,NOH,Big,240,16,+3.7%,53,-1.1%,96,-20.9%,16,+10.3%,50,+0.1%,37,+5.7%,7,+13.7%,10,+11.0%
Karl Malone,40.3,LAL,Big,796,34,+1.5%,68,-4.2%,32,+3.3%,42,+3.4%,37,+2.8%,43,+2.0%,22,+7.3%,27,+5.5%
Stephon Marbury,26.7,NYK,Point,174,94,-7.6%,92,-16.2%,97,-21.0%,78,-7.4%,98,-14.4%,11,+25.0%,68,-3.5%,30,+4.1%
Darrick Martin,32.7,MIN,Point,177,54,+0.1%,30,+3.9%,23,+5.6%,59,-1.2%,44,+0.9%,62,-4.7%,86,-11.0%,89,-9.0%
Kenyon Martin,25.8,NJN,Big,406,24,+2.8%,21,+5.5%,20,+6.2%,55,-0.5%,39,+2.2%,18,+16.7%,29,+5.3%,16,+8.1%
Desmond Mason,26.1,MIL,Wing,197,97,-11.3%,99,-34.1%,81,-9.3%,9,+11.8%,38,+2.2%,15,+19.0%,93,-15.0%,70,-3.8%
Walter McCarty,29.7,BOS,Big,126,73,-2.9%,82,-9.0%,100,-38.9%,17,+9.5%,77,-5.4%,3,+40.0%,87,-11.9%,57,-1.1%
Slava Medvedenko,24.6,LAL,Big,237,57,-0.2%,42,+1.2%,41,+1.2%,49,+0.6%,43,+1.1%,47,+0.2%,83,-8.5%,79,-6.0%
Andre Miller,27.6,DEN,Combo,173,30,+2.0%,8,+11.3%,43,+0.9%,95,-14.6%,92,-8.7%,87,-18.8%,0,+35.7%,6,+15.6%
Brad Miller,27.6,SAC,Big,363,32,+1.8%,35,+2.8%,33,+3.3%,69,-4.6%,56,-1.2%,22,+13.2%,43,+2.3%,23,+6.0%
Reggie Miller,38.2,IND,Wing,453,13,+4.8%,12,+8.9%,26,+5.1%,38,+5.9%,22,+5.5%,53,-2.1%,61,-1.5%,62,-2.1%
Cuttino Mobley,28.2,HOU,Wing,208,100,-19.7%,100,-39.2%,3,+14.3%,53,-0.4%,20,+5.8%,3,+38.5%,100,-48.2%,100,-37.0%
Steve Nash,29.7,DAL,Point,195,12,+4.8%,60,-2.9%,83,-10.5%,19,+9.5%,48,+0.6%,0,+47.1%,18,+8.3%,3,+19.5%
Rasho Nesterovic,27.4,SAS,Big,261,5,+6.2%,51,-0.9%,2,+14.6%,29,+7.9%,3,+11.1%,67,-5.7%,42,+2.5%,36,+3.2%
Dirk Nowitzki,25.4,DAL,Big,210,0,+10.6%,75,-6.3%,1,+37.0%,11,+11.4%,0,+23.2%,9,+28.4%,1,+32.7%,2,+22.1%
Jermaine O'Neal,25.1,IND,Big,601,61,-1.1%,11,+9.0%,68,-5.6%,63,-2.5%,70,-3.9%,63,-4.8%,85,-10.3%,86,-8.6%
Shaquille O'Neal,31.7,LAL,Big,918,87,-5.4%,89,-11.9%,57,-3.0%,54,-0.5%,57,-1.4%,52,-1.7%,39,+3.0%,43,+1.9%
Lamar Odom,24.0,MIA,Forward,509,33,+1.7%,86,-11.2%,4,+13.5%,35,+6.4%,4,+9.1%,70,-7.9%,36,+3.4%,49,+1.0%
Mehmet Okur,24.4,DET,Big,243,23,+2.9%,28,+4.3%,21,+6.0%,80,-8.4%,64,-2.8%,57,-3.6%,15,+10.4%,23,+6.0%
Michael Olowokandi,28.6,MIN,Big,222,29,+2.1%,49,-0.1%,57,-3.0%,13,+10.9%,16,+6.3%,56,-2.5%,77,-6.8%,77,-5.5%
Tony Parker,21.5,SAS,Point,384,67,-1.8%,57,-2.5%,12,+9.8%,97,-17.9%,73,-4.4%,27,+10.6%,89,-12.3%,50,+0.7%
Gary Payton,35.3,LAL,Point,766,70,-2.1%,73,-5.5%,66,-5.5%,39,+5.7%,46,+0.7%,94,-25.1%,51,+1.0%,73,-4.4%
Anthony Peeler,33.9,SAC,Combo,229,78,-4.2%,78,-7.2%,59,-3.1%,84,-9.7%,83,-6.5%,37,+5.7%,25,+5.9%,25,+5.6%
Paul Pierce,26.1,BOS,Wing,161,18,+3.4%,41,+1.6%,82,-10.0%,7,+13.0%,31,+4.3%,59,-3.8%,8,+13.0%,13,+9.7%
James Posey,26.8,MEM,Wing,128,17,+3.5%,9,+11.2%,82,-10.0%,0,+24.1%,2,+13.9%,60,-4.2%,80,-7.6%,75,-4.5%
Tayshaun Prince,23.7,DET,Wing,792,25,+2.5%,63,-3.2%,42,+1.0%,21,+9.2%,17,+6.0%,20,+13.9%,78,-7.0%,51,+0.5%
Michael Redd,24.2,MIL,Wing,192,20,+3.4%,43,+1.1%,18,+6.4%,1,+22.9%,1,+14.3%,73,-10.0%,92,-14.1%,92,-10.9%
Rodney Rogers,32.4,NJN,Forward,223,64,-1.5%,30,+4.0%,84,-10.7%,74,-5.7%,88,-7.8%,90,-20.0%,26,+5.8%,53,-0.0%
Kareem Rush,23.0,LAL,Wing,298,39,+1.2%,22,+5.4%,38,+1.6%,72,-5.2%,59,-2.2%,17,+18.5%,60,-1.4%,37,+3.2%
Joe Smith,28.3,MIL,Big,176,2,+9.0%,27,+4.4%,11,+10.3%,33,+7.3%,9,+8.6%,13,+22.6%,33,+3.9%,11,+10.6%
Latrell Sprewell,33.1,MIN,Wing,768,17,+3.5%,67,-3.9%,80,-8.5%,10,+11.7%,30,+4.9%,25,+11.2%,32,+4.0%,28,+5.0%
Peja Stojakovic,26.4,SAC,Wing,516,28,+2.2%,16,+7.2%,45,+0.4%,28,+8.0%,24,+5.2%,4,+34.5%,96,-19.2%,90,-10.2%
Wally Szczerbiak,26.7,MIN,Wing,294,37,+1.2%,17,+6.8%,30,+3.6%,83,-9.3%,76,-5.2%,34,+6.4%,50,+1.0%,40,+2.7%
Maurice Taylor,27.0,HOU,Big,118,10,+5.6%,5,+12.1%,5,+12.3%,94,-13.9%,65,-2.8%,93,-24.4%,3,+30.0%,4,+17.9%
Kurt Thomas,31.1,NYK,Big,140,99,-13.9%,84,-10.2%,87,-11.1%,100,-21.3%,99,-17.5%,83,-16.7%,90,-12.5%,94,-12.4%
Jamaal Tinsley,25.7,IND,Point,422,6,+6.1%,7,+11.7%,46,+0.2%,23,+8.8%,25,+5.2%,21,+13.7%,65,-3.3%,54,-0.1%
Hedo Turkoglu,24.6,SAS,Wing,267,45,+0.7%,65,-3.5%,39,+1.5%,37,+5.9%,34,+3.7%,55,-2.4%,30,+5.1%,36,+3.2%
Keith Van Horn,28.0,MIL,Forward,134,35,+1.4%,19,+5.9%,47,+0.1%,89,-10.7%,79,-5.7%,71,-8.7%,13,+10.5%,34,+3.5%
Dwyane Wade,21.8,MIA,Combo,509,3,+8.3%,85,-10.7%,10,+10.6%,31,+7.3%,7,+8.7%,30,+8.9%,6,+15.9%,8,+14.4%
Antoine Walker,27.2,DAL,Forward,138,7,+6.0%,23,+5.2%,97,-21.2%,15,+10.7%,68,-3.8%,6,+33.4%,37,+3.3%,5,+16.1%
Ben Wallace,29.1,DET,Big,926,95,-8.0%,77,-6.7%,93,-16.3%,48,+0.6%,81,-5.9%,50,-0.6%,94,-16.5%,90,-10.6%
Rasheed Wallace,29.1,DET,Big,802,43,+0.9%,69,-4.3%,37,+2.1%,6,+13.4%,5,+8.9%,38,+3.5%,75,-5.9%,64,-2.8%
Luke Walton,23.6,LAL,Big,124,42,+1.0%,10,+9.5%,78,-8.1%,76,-6.0%,85,-7.0%,17,+17.0%,52,+0.6%,24,+5.8%
Chris Webber,30.7,SAC,Big,446,22,+3.2%,50,-0.2%,24,+5.6%,10,+11.7%,8,+8.7%,75,-11.2%,79,-7.4%,85,-8.6%
Jiri Welsch,23.8,BOS,Wing,100,26,+2.5%,6,+12.0%,55,-2.4%,92,-12.6%,93,-9.0%,32,+7.1%,50,+1.0%,41,+2.3%
David Wesley,33.0,NOH,Wing,242,9,+5.7%,3,+12.5%,40,+1.4%,25,+8.4%,14,+6.6%,77,-13.4%,57,-0.4%,72,-4.0%
David West,23.2,NOH,Big,110,72,-2.8%,71,-5.0%,3,+13.7%,23,+8.6%,3,+9.4%,35,+6.3%,97,-20.2%,95,-14.8%
Aaron Williams,32.1,NJN,Big,146,75,-3.4%,88,-11.7%,77,-8.1%,4,+15.2%,26,+5.1%,72,-9.8%,91,-13.3%,93,-12.2%
Jason Williams,28.0,MEM,Point,125,50,+0.5%,70,-5.0%,72,-7.1%,17,+10.3%,19,+5.8%,78,-14.3%,46,+2.0%,71,-3.8%
Corliss Williamson,29.9,DET,Forward,322,37,+1.3%,34,+2.9%,70,-6.4%,68,-4.5%,75,-5.2%,39,+3.3%,16,+9.8%,18,+7.4%
Metta World Peace,24.0,IND,Wing,585,23,+3.0%,40,+1.7%,75,-7.5%,24,+8.6%,42,+1.6%,10,+26.7%,30,+5.2%,14,+9.6%
Yao Ming,23.1,HOU,Big,187,31,+1.9%,95,-18.6%,49,-0.3%,50,-0.0%,52,-0.3%,2,+41.7%,4,+18.5%,1,+22.5%
