Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Ron Mercer,27.5,SAS,Wing,478,65,18.6%,6,91.2,25,9.6%,11,0.51,78,11.8%
Chris Mihm,24.3,BOS,Big,912,48,13.3%,68,130.3,3,2.2%,1,0.16,12,23.3%
Chris Mihm,24.3,CLE,Big,390,74,15.8%,46,120.0,23,4.9%,13,0.31,45,17.6%
Darius Miles,22.1,CLE,Forward,883,65,18.8%,13,103.5,89,16.3%,78,0.86,72,15.0%
Darius Miles,22.1,POR,Wing,1176,57,18.2%,89,131.2,55,12.6%,45,0.69,26,16.3%
Andre Miller,27.6,DEN,Combo,2836,51,19.9%,98,134.8,91,28.2%,93,1.42,33,16.7%
Brad Miller,27.6,SAC,Big,2616,63,14.6%,95,149.0,97,17.8%,98,1.22,55,16.8%
Mike Miller,23.7,MEM,Wing,1754,61,18.5%,67,119.0,87,20.9%,90,1.13,45,14.6%
Oliver Miller,33.6,MIN,Big,475,31,12.1%,55,123.6,85,10.6%,90,0.88,7,25.0%
Reggie Miller,38.2,IND,Wing,2255,21,13.7%,92,136.9,80,18.0%,95,1.31,93,10.1%
Yao Ming,23.1,HOU,Big,2698,91,19.1%,94,146.2,71,9.0%,45,0.47,35,18.9%
Cuttino Mobley,28.2,HOU,Wing,3226,62,18.5%,65,118.2,63,14.4%,53,0.78,47,14.3%
Nazr Mohammed,26.2,NYK,Big,666,57,13.9%,75,133.3,16,4.0%,11,0.29,27,20.3%
Nazr Mohammed,26.2,ATL,Big,890,58,14.0%,56,124.2,15,3.8%,9,0.27,39,18.8%
Jerome Moiso,25.4,TOR,Big,392,35,12.3%,67,129.1,10,3.5%,11,0.28,8,24.7%
Mikki Moore,28.0,UTA,Big,361,41,12.7%,85,140.0,70,8.9%,78,0.70,25,20.4%
Alonzo Mourning,33.7,BKN,Big,214,70,15.5%,89,143.3,57,7.5%,48,0.48,81,14.3%
Troy Murphy,23.5,GSW,Big,590,84,17.8%,32,115.4,40,5.7%,16,0.32,86,13.2%
Lamond Murray,30.5,TOR,Forward,504,98,22.4%,7,93.6,76,12.5%,37,0.56,52,16.1%
Ronald Murray,24.3,OKC,Combo,1976,89,24.2%,49,113.4,44,18.4%,18,0.76,62,14.2%
Dikembe Mutombo,37.4,NYK,Big,1489,10,9.5%,63,127.2,4,2.6%,10,0.28,53,17.2%
Mamadou N'diaye,28.4,ATL,Big,322,2,8.2%,73,132.7,0,0.0%,0,0.00,17,22.0%
Bostjan Nachbar,23.3,HOU,Wing,446,25,14.1%,11,95.6,25,9.5%,39,0.68,59,13.7%
Lee Nailon,28.7,CLE,Forward,362,57,18.1%,39,115.3,24,8.1%,17,0.45,83,13.9%
Lee Nailon,28.7,ATL,Forward,287,96,22.2%,9,100.0,59,11.6%,26,0.52,54,15.9%
Eduardo Najera,27.3,DAL,Big,659,12,10.1%,33,115.6,19,4.3%,39,0.43,57,16.6%
Steve Nash,29.7,DAL,Point,2606,82,22.2%,97,135.5,90,36.9%,73,1.67,52,15.5%
Rasho Nesterovic,27.4,SAS,Big,2343,64,14.8%,10,102.9,66,8.2%,60,0.56,80,14.4%
Ira Newble,28.8,CLE,Wing,1234,5,11.4%,10,95.1,18,9.0%,55,0.78,16,17.0%
Moochie Norris,30.3,NYK,Point,383,50,19.4%,89,125.7,60,30.9%,63,1.60,27,17.9%
Moochie Norris,30.3,HOU,Point,370,13,15.9%,15,97.4,8,21.4%,29,1.34,3,24.2%
Dirk Nowitzki,25.4,DAL,Big,2908,93,19.5%,71,131.8,87,11.0%,62,0.57,97,10.3%
Jermaine O'Neal,25.1,IND,Big,2769,99,23.9%,30,114.3,89,11.8%,51,0.49,87,12.8%
Shaquille O'Neal,31.7,LAL,Big,2462,83,17.5%,98,166.9,93,13.8%,85,0.79,29,20.0%
Lamar Odom,24.0,MIA,Forward,2997,91,21.6%,72,127.5,96,20.3%,87,0.94,28,17.2%
Mehmet Okur,24.4,DET,Big,1560,80,17.0%,70,131.3,65,8.1%,47,0.48,50,17.5%
Kevin Ollie,30.8,CLE,Point,1345,3,14.0%,98,136.3,52,27.8%,97,1.99,21,19.5%
Michael Olowokandi,28.6,MIN,Big,907,75,16.0%,7,97.8,11,3.5%,4,0.22,42,18.0%
Greg Ostertag,30.7,UTA,Big,2124,24,11.1%,57,124.5,75,9.5%,88,0.86,33,19.3%
Bo Outlaw,32.6,MEM,Big,1582,14,10.2%,65,128.9,73,9.2%,91,0.91,31,19.6%
Doug Overton,34.2,LAC,Point,999,6,14.8%,11,91.8,6,21.2%,52,1.43,39,16.9%
Zaza Pachulia,19.7,ORL,Big,605,40,12.5%,17,107.2,7,3.0%,6,0.24,43,17.8%
Robert Pack,34.7,BKN,Point,187,27,17.7%,2,73.3,27,25.0%,47,1.41,29,17.9%
Scott Padgett,27.5,HOU,Big,491,61,14.2%,35,116.8,61,7.9%,60,0.55,91,12.1%
Milt Palacio,25.7,TOR,Point,1181,34,18.1%,8,91.0,55,28.7%,61,1.59,18,19.7%
Jannero Pargo,24.0,CHI,Combo,321,84,23.0%,53,115.0,64,23.3%,49,1.01,44,15.8%
Tony Parker,21.5,SAS,Point,2568,84,22.2%,76,118.6,50,27.7%,19,1.25,60,14.5%
Ruben Patterson,28.3,POR,Wing,1645,25,14.1%,91,135.0,66,14.9%,85,1.05,2,21.5%
Sasha Pavlovic,20.0,UTA,Wing,1081,53,17.3%,23,102.8,26,9.6%,15,0.56,27,16.2%
Gary Payton,35.3,LAL,Point,2833,53,19.6%,77,119.4,39,26.0%,27,1.33,92,12.2%
Anthony Peeler,33.9,SAC,Combo,1299,7,13.5%,84,125.8,22,13.6%,47,1.01,29,17.5%
Wesley Person,32.6,MEM,Wing,277,67,18.8%,4,76.2,62,14.4%,51,0.77,55,14.0%
Wesley Person,32.6,POR,Wing,607,15,13.2%,85,128.0,34,10.4%,55,0.79,86,10.6%
Wesley Person,32.6,ATL,Wing,130,22,13.7%,22,102.6,12,8.3%,24,0.61,91,10.3%
Morris Peterson,26.2,TOR,Wing,2110,18,13.6%,65,118.1,24,9.5%,45,0.70,81,11.6%
Eric Piatkowski,33.1,HOU,Wing,657,27,14.2%,30,106.4,7,7.1%,9,0.50,69,13.0%
Paul Pierce,26.1,BOS,Wing,3094,97,26.3%,84,127.5,95,24.9%,76,0.95,18,16.9%
Mickael Pietrus,21.7,GSW,Combo,725,13,14.9%,87,127.6,2,6.0%,2,0.40,42,16.1%
Scottie Pippen,38.1,CHI,Wing,409,71,19.2%,14,98.6,92,22.6%,91,1.18,25,16.4%
Zoran Planinic,21.1,BKN,Wing,371,55,17.5%,75,122.8,97,26.2%,97,1.50,4,21.2%
Scot Pollard,28.7,IND,Big,635,4,8.7%,6,96.2,4,2.6%,12,0.29,63,15.7%
James Posey,26.8,MEM,Wing,2422,32,14.7%,98,151.6,15,8.4%,18,0.57,48,14.3%
Vitaly Potapenko,28.6,OKC,Big,1405,58,14.0%,30,114.6,42,6.0%,38,0.43,41,18.2%
Tayshaun Prince,23.7,DET,Wing,2665,24,13.9%,68,119.9,51,12.2%,67,0.88,44,14.8%
Joel Przybilla,24.1,ATL,Big,305,4,8.3%,16,104.3,2,2.1%,7,0.25,6,26.1%
Vladimir Radmanovic,22.9,OKC,Forward,2282,48,17.2%,41,115.8,46,10.3%,46,0.60,87,12.5%
Zach Randolph,22.3,POR,Big,3055,98,22.5%,53,123.1,81,10.0%,42,0.45,54,17.1%
Theo Ratliff,30.5,POR,Big,1011,6,8.9%,80,135.1,8,3.1%,21,0.35,45,17.7%
Theo Ratliff,30.5,ATL,Big,1643,30,12.0%,44,119.7,29,5.2%,40,0.43,25,20.5%
Zeljko Rebraca,31.6,DET,Big,206,54,13.6%,61,126.5,12,3.7%,9,0.27,19,21.8%
Michael Redd,24.2,MIL,Wing,3015,83,21.0%,82,126.6,43,11.3%,12,0.54,97,8.3%
Glen Rice,36.4,LAC,Wing,252,45,16.3%,5,88.0,65,14.6%,71,0.89,49,14.1%
Jason Richardson,22.8,GSW,Wing,2929,85,21.6%,64,117.9,61,14.3%,35,0.66,51,14.0%
Quentin Richardson,23.6,LAC,Combo,2334,60,20.9%,38,108.0,13,10.8%,4,0.52,73,12.5%
Luke Ridnour,22.7,OKC,Point,1040,61,19.9%,40,109.9,45,27.0%,32,1.36,37,17.1%
Clifford Robinson,36.9,GSW,Big,2835,87,18.2%,14,104.0,96,16.0%,89,0.88,66,15.4%
Eddie Robinson,27.5,CHI,Wing,958,28,14.2%,35,108.6,21,9.3%,35,0.66,65,13.3%
Glenn Robinson,30.8,PHI,Forward,1340,93,22.2%,37,115.2,30,8.5%,9,0.38,43,16.4%
Rodney Rogers,32.4,BKN,Forward,1350,76,19.7%,24,107.9,91,17.3%,80,0.88,41,16.6%
Sean Rooks,34.1,ORL,Big,268,11,9.8%,27,110.9,71,9.1%,93,0.93,94,11.5%
Sean Rooks,34.1,NOP,Big,305,43,12.9%,4,90.2,34,5.4%,34,0.42,68,15.1%
Jalen Rose,30.8,TOR,Forward,1982,100,23.6%,28,110.4,100,24.6%,93,1.04,22,17.5%
Jalen Rose,30.8,CHI,Wing,524,80,20.4%,34,108.2,85,19.7%,79,0.97,36,15.4%
Malik Rose,28.9,SAS,Big,1176,82,17.4%,78,134.2,80,10.0%,63,0.58,14,23.1%
Michael Ruffin,26.8,UTA,Big,721,20,10.7%,1,78.3,74,9.3%,88,0.87,10,24.2%
Kareem Rush,23.0,LAL,Wing,1155,37,15.5%,25,105.6,12,8.3%,14,0.54,84,10.9%
Bryon Russell,32.8,LAL,Wing,847,14,12.9%,62,117.8,46,11.5%,68,0.89,50,14.1%
John Salmons,23.9,PHI,Forward,1537,33,14.9%,26,108.4,85,15.4%,91,1.03,61,15.7%
Jamal Sampson,20.5,LAL,Big,115,13,10.1%,42,119.0,60,7.8%,84,0.77,15,22.6%
Daniel Santiago,27.4,MIL,Big,681,23,10.9%,86,140.7,30,5.2%,46,0.48,32,19.3%
Brian Scalabrine,25.6,BKN,Forward,815,15,13.1%,30,112.7,72,11.9%,83,0.91,46,16.3%
Ansu Sesay,27.3,OKC,Forward,530,17,13.3%,63,124.1,4,4.9%,7,0.37,67,15.2%
Bobby Simmons,23.4,LAC,Forward,1338,26,13.9%,57,120.5,74,12.0%,74,0.86,48,16.2%
Brian Skinner,27.5,MIL,Big,1578,69,15.3%,37,117.1,24,5.0%,17,0.33,71,14.9%
Tamar Slay,23.6,BKN,Wing,112,78,20.3%,7,92.7,83,18.2%,72,0.90,21,16.5%
Jabari Smith,26.7,SAC,Big,111,81,17.2%,2,82.9,91,12.5%,80,0.73,99,6.8%
Joe Smith,28.3,MIL,Big,2253,60,14.1%,45,119.9,38,5.6%,27,0.40,93,11.6%
Steven Smith,34.6,NOP,Wing,882,41,15.7%,73,122.0,44,11.3%,47,0.72,72,12.6%
Theron Smith,23.1,MEM,Wing,169,17,13.6%,39,110.3,5,6.9%,10,0.51,0,28.0%
Eric Snow,30.5,PHI,Point,2960,24,17.2%,84,123.1,66,32.3%,90,1.88,35,17.1%
Darius Songaila,25.7,SAC,Big,894,44,13.0%,52,122.6,57,7.6%,65,0.58,80,14.3%
Latrell Sprewell,33.1,MIN,Wing,3089,81,20.5%,42,111.6,68,15.1%,49,0.74,80,11.7%
Jerry Stackhouse,29.0,WAS,Wing,768,92,23.4%,50,115.1,94,24.1%,84,1.03,5,20.6%
Vladimir Stepania,27.5,POR,Big,437,29,11.9%,14,104.2,64,8.1%,75,0.68,60,16.3%
DeShawn Stevenson,22.6,UTA,Wing,1502,65,18.6%,32,107.3,39,11.1%,23,0.60,64,13.4%
DeShawn Stevenson,22.6,ORL,Combo,920,20,15.7%,24,104.0,18,11.9%,16,0.76,84,12.1%
Peja Stojakovic,26.4,SAC,Wing,3262,64,18.5%,97,145.9,20,9.0%,8,0.49,82,11.5%
Damon Stoudamire,30.2,POR,Point,3115,66,20.3%,34,109.1,44,26.9%,26,1.32,73,13.5%
Amar'e Stoudemire,21.0,PHX,Big,2013,96,21.1%,81,137.2,50,7.0%,19,0.33,38,18.8%
Erick Strickland,29.9,MIL,Combo,534,56,20.5%,82,122.4,71,23.8%,69,1.16,4,20.2%
Rod Strickland,37.3,TOR,Point,283,81,22.2%,5,84.5,87,36.6%,71,1.65,65,14.2%
Rod Strickland,37.3,ORL,Point,913,52,19.5%,71,117.0,63,31.5%,65,1.62,40,16.8%
Bob Sura,30.6,DET,Combo,673,22,15.8%,60,117.1,60,22.8%,98,1.45,36,16.6%
Bob Sura,30.6,ATL,Combo,932,49,19.2%,93,131.8,78,25.4%,82,1.32,38,16.5%
Michael Sweetney,21.0,NYK,Big,431,45,13.0%,88,142.9,22,4.6%,22,0.35,20,21.4%
Stromile Swift,23.9,MEM,Big,1498,76,16.1%,72,132.7,17,4.2%,8,0.26,63,15.7%
Wally Szczerbiak,26.7,MIN,Wing,585,56,17.8%,69,119.9,29,10.0%,17,0.56,85,10.7%
Maurice Taylor,27.0,HOU,Big,2053,94,19.9%,31,115.0,84,10.4%,56,0.52,49,17.5%
Jason Terry,26.1,ATL,Combo,2986,80,22.6%,56,115.2,82,26.3%,71,1.17,49,15.3%
Etan Thomas,25.6,WAS,Big,1831,46,13.1%,83,138.3,45,6.4%,48,0.49,27,20.3%
Kenny Thomas,26.3,PHI,Big,2692,70,15.5%,66,128.9,58,7.7%,52,0.50,34,19.2%
Kurt Thomas,31.1,NYK,Big,2537,75,16.0%,20,108.0,80,9.8%,70,0.62,69,15.1%
Tim Thomas,26.7,NYK,Wing,737,75,19.6%,83,127.5,9,7.8%,3,0.40,60,13.6%
Tim Thomas,26.7,MIL,Forward,1339,59,18.3%,50,118.5,57,11.5%,54,0.63,85,13.6%
Jamaal Tinsley,25.7,IND,Point,1362,63,19.9%,73,117.4,81,35.8%,82,1.80,26,18.6%
Robert Traylor,26.7,NOP,Big,898,65,14.8%,75,133.3,62,7.9%,58,0.53,29,20.1%
Gary Trent,29.1,MIN,Big,983,68,15.2%,52,122.5,63,8.1%,57,0.53,58,16.5%
Jake Tsakalidis,24.4,MEM,Big,520,26,11.3%,74,132.8,37,5.5%,50,0.49,56,16.8%
Nikoloz Tskitishvili,20.6,DEN,Big,212,86,18.1%,1,75.0,40,5.8%,15,0.32,85,13.5%
Hedo Turkoglu,24.6,SAS,Wing,2022,44,16.1%,56,116.7,54,12.4%,52,0.77,65,13.3%
Nick Van Exel,31.9,GSW,Combo,1254,82,22.7%,22,103.8,89,28.1%,73,1.24,80,12.4%
Keith Van Horn,28.0,NYK,Forward,1572,83,20.0%,76,127.8,41,9.4%,22,0.47,26,17.4%
Keith Van Horn,28.0,MIL,Forward,765,61,18.5%,91,136.0,33,8.5%,20,0.46,50,16.2%
Jacque Vaughn,28.7,ATL,Point,1220,8,15.3%,23,102.7,29,25.2%,69,1.65,16,20.1%
Jake Voskuhl,26.0,PHX,Big,1590,9,9.4%,96,154.6,32,5.3%,63,0.57,14,22.9%
Dwyane Wade,21.8,MIA,Combo,2121,78,22.4%,89,129.8,73,24.1%,56,1.07,18,19.1%
Dajuan Wagner,20.7,CLE,Combo,659,67,21.4%,13,97.1,20,12.4%,9,0.58,71,12.7%
Antoine Walker,27.2,DAL,Forward,2832,87,20.9%,17,105.1,93,19.5%,85,0.93,74,14.9%
Samaki Walker,27.7,MIA,Big,402,32,12.1%,19,107.3,7,3.0%,6,0.25,76,14.5%
Ben Wallace,29.1,DET,Big,3048,37,12.4%,18,107.2,55,7.4%,68,0.60,72,14.8%
Gerald Wallace,21.3,SAC,Wing,310,11,12.1%,5,86.1,27,9.7%,57,0.80,99,7.0%
John Wallace,29.7,MIA,Wing,320,79,20.3%,51,115.1,5,6.8%,0,0.33,52,14.0%
Rasheed Wallace,29.1,POR,Forward,1674,72,19.4%,48,117.7,67,11.7%,48,0.60,89,12.4%
Rasheed Wallace,29.1,DET,Big,671,93,19.6%,24,109.0,88,11.0%,61,0.56,98,10.3%
Luke Walton,23.6,LAL,Big,618,62,14.4%,43,119.4,99,24.8%,100,1.72,23,20.9%
Charlie Ward,33.1,SAS,Point,373,39,18.3%,13,92.4,2,17.1%,0,0.93,47,16.1%
Charlie Ward,33.1,NYK,Combo,808,69,21.5%,67,118.8,100,37.3%,100,1.73,20,18.3%
Earl Watson,24.4,MEM,Point,1635,74,21.0%,26,103.2,95,39.3%,89,1.88,23,19.2%
Clarence Weatherspoon,33.1,NYK,Big,207,22,10.9%,84,138.5,81,10.1%,93,0.93,39,18.8%
Clarence Weatherspoon,33.1,HOU,Big,631,43,12.8%,60,126.1,25,5.1%,28,0.40,70,14.9%
Chris Webber,30.7,SAC,Big,832,100,25.6%,12,103.6,98,22.8%,91,0.89,88,12.8%
Bonzi Wells,27.1,MEM,Wing,1445,90,22.9%,37,109.5,57,13.2%,20,0.58,13,17.5%
Bonzi Wells,27.1,POR,Wing,402,86,21.9%,8,94.0,65,14.8%,38,0.67,25,16.4%
Jiri Welsch,23.8,BOS,Wing,2153,38,15.5%,78,123.8,60,13.8%,69,0.89,14,17.4%
David Wesley,33.0,NOP,Wing,1997,75,19.4%,31,107.2,73,16.0%,62,0.82,79,11.7%
David West,23.2,NOP,Big,885,42,12.8%,60,126.1,90,12.3%,95,0.96,47,17.6%
Jahidi White,27.7,PHX,Big,862,27,11.6%,93,145.8,1,1.1%,1,0.10,1,29.0%
Rodney White,23.3,DEN,Forward,916,89,21.5%,43,116.4,61,11.6%,28,0.54,59,15.8%
Chris Whitney,32.1,WAS,Point,177,0,13.0%,29,104.4,0,15.2%,8,1.17,95,11.4%
Chris Wilcox,21.2,LAC,Big,1326,66,14.9%,80,135.5,47,6.7%,42,0.45,43,17.9%
Mike Wilks,24.5,HOU,Combo,106,31,16.4%,73,120.0,67,23.3%,96,1.42,56,14.7%
Aaron Williams,32.1,BKN,Big,1255,51,13.5%,86,141.3,86,11.0%,86,0.81,11,23.7%
Alvin Williams,29.2,TOR,Point,1728,23,17.1%,24,103.1,23,23.8%,44,1.39,89,12.7%
Eric Williams,31.3,CLE,Wing,1370,34,14.9%,60,117.5,38,11.0%,48,0.74,73,12.5%
Eric Williams,31.3,BOS,Forward,507,41,16.6%,98,148.2,39,9.1%,35,0.55,37,16.7%
Frank Williams,23.7,NYK,Combo,667,73,22.0%,40,110.6,87,27.6%,78,1.25,9,20.1%
Jason Williams,28.0,MEM,Point,2104,77,21.5%,50,111.8,85,36.5%,77,1.70,79,13.2%
Jerome Williams,30.5,TOR,Big,397,9,9.4%,82,137.5,18,4.2%,43,0.45,1,30.9%
Jerome Williams,30.5,CHI,Forward,1204,4,10.9%,85,132.9,28,8.4%,72,0.77,30,17.1%
Mo Williams,20.9,UTA,Combo,713,62,20.9%,11,96.4,51,19.8%,38,0.95,64,14.2%
Scott Williams,35.6,PHX,Big,269,68,15.1%,36,117.0,13,3.8%,7,0.25,99,6.8%
Scott Williams,35.6,DAL,Big,248,55,13.7%,5,92.4,39,5.7%,33,0.42,93,11.5%
Shammond Williams,28.6,ORL,Combo,486,27,16.0%,71,119.3,56,22.0%,91,1.37,82,12.2%
Shammond Williams,28.6,NOP,Point,236,94,25.1%,6,88.6,94,39.1%,58,1.56,32,17.5%
Corliss Williamson,29.9,DET,Forward,1545,63,18.5%,80,129.6,17,7.3%,11,0.40,17,18.3%
Kevin Willis,41.2,SAS,Big,274,92,19.4%,29,114.0,14,3.8%,3,0.19,36,18.9%
Loren Woods,25.4,MIA,Big,473,24,11.0%,59,125.0,5,2.7%,5,0.24,20,21.2%
Qyntel Woods,22.7,POR,Wing,628,66,18.7%,15,99.5,48,11.5%,25,0.61,5,20.3%
Metta World Peace,24.0,IND,Wing,2699,87,22.3%,81,125.2,84,18.5%,65,0.83,33,15.5%
Lorenzen Wright,28.0,MEM,Big,1652,76,16.1%,17,107.1,53,7.2%,43,0.45,86,12.9%
