Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Brandon Clarke,23.1,MEM,Big,1258,88,64.1%,83,74%,95,55%,52,36%,95,53%,20,31%,78,39%,58,35%
Jordan Clarkson,27.4,CLE,Wing,665,59,53.4%,56,63%,75,43%,19,25%,52,38%,49,41%,61,36%,60,37%
Jordan Clarkson,27.4,UTA,Wing,1025,70,55.1%,87,68%,83,47%,43,35%,85,45%,48,41%,50,35%,58,37%
Nicolas Claxton,20.5,BKN,Big,161,61,56.3%,62,70%,86,50%,0,0%,90,50%,0,0%,0,33%,0,14%
Chris Clemons,22.3,HOU,Combo,211,17,45.7%,6,44%,94,50%,88,50%,95,50%,0,50%,29,30%,24,31%
Amir Coffey,22.4,LAC,Wing,106,6,42.2%,12,50%,61,40%,34,33%,47,38%,0,50%,0,13%,0,25%
John Collins,22.1,ATL,Big,1362,86,63.2%,85,75%,49,40%,65,42%,59,40%,48,37%,88,40%,86,40%
Zach Collins,21.9,POR,Big,289,29,52.2%,21,61%,22,33%,28,25%,17,31%,0,17%,0,46%,68,37%
Mike Conley,32.1,UTA,Point,1359,39,49.6%,47,57%,45,36%,43,41%,31,37%,67,44%,54,36%,68,38%
Pat Connaughton,26.8,MIL,Wing,1146,63,54.2%,86,68%,35,33%,3,0%,5,23%,9,27%,40,34%,26,33%
Quinn Cook,26.6,LAL,Combo,430,42,48.5%,14,49%,33,35%,68,44%,56,41%,94,52%,28,30%,64,37%
Robert Covington,28.9,HOU,Big,725,21,50.9%,46,66%,3,14%,97,100%,20,33%,58,38%,27,30%,33,32%
Robert Covington,28.9,MIN,Forward,1410,71,54.8%,48,63%,96,53%,60,38%,93,48%,30,34%,54,35%,52,35%
Allen Crabbe,27.6,ATL,Wing,504,16,46.2%,90,69%,13,22%,51,38%,17,29%,62,43%,14,30%,25,33%
Allen Crabbe,27.6,MIN,Wing,131,6,39.1%,99,100%,91,50%,34,33%,60,40%,0,31%,0,9%,0,21%
Torrey Craig,28.9,DEN,Wing,1041,77,56.1%,94,73%,10,21%,22,30%,8,24%,10,31%,56,36%,33,34%
Jae Crowder,29.3,MIA,Big,553,92,66.4%,60,69%,86,50%,39,33%,55,40%,89,47%,100,45%,100,45%
Jae Crowder,29.3,MEM,Forward,1321,20,47.0%,52,63%,9,18%,65,42%,31,30%,18,29%,29,30%,23,30%
Jarrett Culver,20.7,MIN,Combo,1454,15,45.4%,27,54%,18,29%,9,21%,14,28%,0,21%,31,30%,19,28%
Seth Curry,29.2,DAL,Combo,1543,98,62.1%,89,66%,85,47%,95,56%,97,51%,69,44%,100,46%,97,45%
Stephen Curry,31.6,GSW,Point,139,22,48.7%,88,67%,94,60%,96,60%,94,60%,0,33%,6,24%,4,25%
Troy Daniels,28.3,LAL,Wing,387,52,52.0%,21,55%,97,58%,34,33%,78,43%,62,43%,31,33%,54,36%
Anthony Davis,26.6,LAL,Big,2130,40,54.1%,77,74%,52,40%,45,33%,38,37%,76,43%,40,32%,50,34%
Ed Davis,30.4,UTA,Big,281,14,48.8%,18,60%,5,17%,97,100%,6,23%,0,0%,0,0%,0,0%
Terence Davis,22.5,TOR,Combo,1136,86,54.5%,91,66%,9,20%,3,10%,2,18%,81,47%,38,33%,63,37%
DeMar DeRozan,30.2,SAS,Forward,2315,64,53.6%,88,70%,84,48%,83,45%,88,47%,0,33%,14,25%,12,28%
Dewayne Dedmon,30.2,ATL,Big,233,4,44.0%,44,66%,8,23%,39,33%,8,25%,0,0%,35,31%,12,22%
Dewayne Dedmon,30.2,SAC,Big,526,4,44.3%,46,66%,29,35%,59,38%,32,36%,0,27%,10,19%,8,20%
Matthew Dellavedova,29.1,CLE,Combo,804,6,40.5%,21,52%,91,48%,50,40%,92,47%,29,35%,3,19%,6,22%
Donte DiVincenzo,22.7,MIL,Combo,1488,85,54.2%,67,62%,30,33%,94,53%,68,43%,4,27%,60,36%,34,34%
Cheick Diallo,23.1,PHX,Big,406,87,63.7%,68,71%,86,50%,59,38%,82,46%,0,100%,0,0%,0,100%
Hamidou Diallo,21.3,OKC,Wing,837,25,48.0%,32,57%,21,29%,51,38%,21,31%,18,32%,0,27%,15,31%
Gorgui Dieng,29.8,MIN,Big,769,39,53.7%,16,60%,43,38%,49,35%,38,37%,88,46%,68,38%,85,40%
Gorgui Dieng,29.8,MEM,Big,297,35,53.1%,95,81%,94,53%,39,33%,82,46%,0,36%,4,16%,13,23%
Spencer Dinwiddie,26.6,BKN,Combo,1993,30,47.9%,58,60%,24,31%,26,31%,20,31%,15,31%,34,31%,27,31%
Luka Doncic,20.7,DAL,Wing,2047,62,53.8%,94,73%,69,41%,31,32%,65,40%,0,21%,28,33%,22,33%
Luguentz Dort,20.5,OKC,Wing,799,18,46.7%,27,56%,7,19%,3,0%,0,17%,11,31%,11,29%,14,30%
Damyean Dotson,25.5,NYK,Wing,771,42,51.1%,47,61%,61,40%,68,43%,75,43%,29,38%,49,35%,46,36%
Sekou Doumbouya,18.9,DET,Forward,724,15,45.0%,23,55%,27,30%,27,25%,20,29%,11,28%,31,30%,21,29%
PJ Dozier,23.0,DEN,Combo,385,52,49.3%,97,70%,11,21%,74,46%,18,31%,0,17%,97,44%,87,40%
Goran Dragic,33.5,MIA,Point,1645,71,53.0%,94,67%,41,36%,61,44%,43,39%,63,44%,48,36%,54,37%
Andre Drummond,26.2,CLE,Big,220,64,56.6%,26,62%,77,47%,10,0%,70,44%,0,60%,0,11%,0,29%
Andre Drummond,26.2,DET,Big,1651,38,53.7%,36,64%,27,34%,24,17%,24,34%,0,0%,0,7%,0,6%
Jared Dudley,34.3,LAL,Big,292,72,59.2%,1,40%,99,100%,10,0%,20,33%,0,58%,68,38%,99,44%
Kris Dunn,25.6,CHI,Point,1259,27,49.1%,80,65%,49,39%,12,24%,25,36%,13,27%,10,27%,8,27%
Carsen Edwards,21.6,BOS,Combo,284,3,39.9%,0,37%,0,0%,36,35%,8,24%,0,14%,42,34%,28,32%
Wayne Ellington,31.9,NYK,Combo,528,29,47.9%,73,63%,0,0%,14,25%,3,21%,88,50%,32,31%,33,34%
Joel Embiid,25.6,PHI,Big,1505,24,51.5%,55,68%,70,44%,57,38%,61,41%,0,29%,49,34%,42,34%
James Ennis,29.3,PHI,Wing,758,55,52.5%,35,58%,6,18%,56,40%,5,23%,70,44%,9,29%,50,36%
James Ennis,29.3,ORL,Forward,484,63,53.5%,57,63%,97,56%,60,38%,89,47%,0,29%,39,32%,27,31%
Drew Eubanks,22.7,SAS,Big,247,90,65.7%,82,74%,93,53%,62,40%,90,50%,0,100%,0,0%,0,100%
Jacob Evans,22.4,GSW,Wing,385,2,37.6%,1,37%,12,22%,42,35%,20,31%,0,30%,70,38%,40,35%
Dante Exum,24.3,CLE,Wing,385,80,56.6%,68,64%,35,33%,0,0%,30,33%,0,20%,97,46%,64,38%
Derrick Favors,28.3,NOP,Big,1241,82,62.2%,68,71%,60,42%,36,30%,50,39%,0,20%,0,0%,0,17%
Cristiano Felicio,27.3,CHI,Big,380,85,63.0%,73,72%,38,38%,10,0%,20,33%,0,0%,0,0%,0,0%
Terrance Ferguson,21.5,OKC,Wing,1224,19,47.4%,70,65%,3,14%,98,70%,92,47%,12,31%,6,28%,13,29%
Bruno Fernando,21.2,ATL,Big,666,49,55.0%,65,71%,36,37%,10,0%,29,35%,0,7%,12,21%,2,15%
Yogi Ferrell,26.5,SAC,Point,460,14,47.0%,6,43%,20,33%,88,55%,84,48%,0,46%,17,28%,20,32%
Dorian Finney-Smith,26.5,DAL,Forward,2116,85,57.8%,65,65%,37,33%,35,30%,35,32%,66,42%,44,33%,71,38%
Bryn Forbes,26.3,SAS,Wing,1570,69,54.8%,76,66%,59,40%,69,43%,74,42%,38,41%,83,39%,74,39%
Evan Fournier,27.0,ORL,Wing,2075,75,55.9%,82,67%,71,42%,80,45%,77,43%,93,52%,68,37%,78,40%
De'Aaron Fox,21.9,SAC,Point,1631,53,51.6%,73,63%,57,42%,78,49%,71,44%,0,21%,27,32%,10,30%
Tim Frazier,29.0,DET,Point,322,6,43.2%,18,52%,37,35%,14,27%,6,31%,0,75%,19,29%,40,36%
Markelle Fultz,21.4,ORL,Combo,1984,50,49.3%,68,62%,55,40%,58,40%,55,40%,13,30%,20,28%,18,28%
Wenyen Gabriel,22.6,POR,Big,138,0,31.0%,2,45%,0,0%,0,0%,0,0%,0,0%,0,17%,0,13%
Daniel Gafford,21.1,CHI,Big,588,97,69.4%,90,77%,5,20%,96,75%,18,32%,0,0%,0,0%,0,0%
Danilo Gallinari,31.2,OKC,Big,1833,47,54.8%,33,63%,28,34%,68,43%,48,39%,39,35%,93,41%,91,41%
Langston Galloway,27.9,DET,Wing,1684,78,56.4%,60,64%,69,41%,69,43%,73,42%,95,53%,23,32%,84,41%
Darius Garland,19.8,CLE,Combo,1781,26,47.8%,5,43%,86,47%,35,35%,67,43%,63,42%,51,35%,58,36%
Marc Gasol,34.8,TOR,Big,1157,33,52.7%,24,61%,80,47%,24,17%,49,39%,0,43%,71,38%,75,38%
Rudy Gay,33.2,SAS,Big,1455,21,50.9%,52,68%,64,42%,74,47%,73,44%,21,31%,53,35%,40,34%
Paul George,29.5,LAC,Wing,1412,61,53.8%,44,60%,72,42%,44,36%,55,39%,99,54%,76,38%,88,41%
Taj Gibson,34.4,NYK,Big,1020,71,59.1%,61,69%,67,43%,70,44%,67,43%,0,25%,0,33%,0,29%
Harry Giles,21.5,SAC,Big,638,52,55.2%,77,73%,32,36%,69,43%,52,39%,0,0%,0,0%,0,0%
Shai Gilgeous-Alexander,21.3,OKC,Wing,2411,45,51.4%,34,58%,73,43%,87,49%,83,45%,60,42%,37,34%,37,35%
Rudy Gobert,27.3,UTA,Big,2331,96,69.2%,79,74%,15,28%,0,0%,12,28%,0,0%,0,0%,0,0%
Brandon Goodwin,24.1,ATL,Combo,392,36,48.2%,48,59%,82,46%,23,31%,64,42%,0,7%,71,37%,25,31%
Aaron Gordon,24.1,ORL,Forward,2017,29,48.9%,81,68%,45,35%,25,22%,25,30%,25,33%,37,32%,32,32%
Eric Gordon,30.9,HOU,Wing,1016,23,47.8%,23,55%,44,34%,3,0%,13,28%,0,19%,30,33%,18,32%
Devonte' Graham,24.7,CHA,Point,2206,41,49.7%,10,48%,18,32%,22,35%,12,33%,73,46%,60,37%,60,38%
Treveon Graham,26.0,ATL,Forward,246,28,48.3%,8,46%,57,38%,5,0%,37,33%,0,23%,100,47%,68,38%
Treveon Graham,26.0,MIN,Forward,640,9,40.6%,7,44%,77,47%,0,0%,87,47%,2,23%,11,24%,5,24%
Jerami Grant,25.6,DEN,Big,1860,55,55.5%,54,68%,32,35%,46,35%,30,35%,41,35%,80,40%,76,38%
Danny Green,32.4,LAL,Wing,1684,66,54.4%,74,65%,89,49%,21,27%,60,40%,43,41%,38,34%,56,37%
Draymond Green,29.7,GSW,Big,1221,5,45.0%,18,60%,29,35%,39,33%,26,34%,0,36%,22,27%,24,28%
JaMychal Green,29.4,LAC,Big,1248,63,56.5%,13,57%,82,48%,27,22%,60,41%,53,37%,83,40%,81,39%
Javonte Green,26.3,BOS,Wing,374,58,53.3%,24,55%,98,63%,3,0%,98,59%,0,36%,0,27%,15,31%
Jeff Green,33.2,HOU,Forward,390,99,63.8%,100,83%,99,63%,97,100%,100,67%,29,33%,30,30%,30,31%
Jeff Green,33.2,UTA,Forward,545,31,48.9%,20,53%,72,42%,17,14%,59,38%,50,39%,36,31%,51,35%
Blake Griffin,30.6,DET,Big,512,2,40.2%,9,55%,15,28%,19,8%,5,23%,0,15%,19,27%,14,24%
Marko Guduric,24.7,MEM,Wing,397,20,47.6%,50,61%,30,31%,56,40%,36,35%,56,42%,2,24%,13,30%
Rui Hachimura,21.7,WAS,Big,1437,14,49.3%,35,64%,17,29%,71,45%,36,37%,23,32%,25,29%,27,30%
Tim Hardaway Jr.,27.6,DAL,Wing,2090,73,55.5%,39,59%,57,39%,84,46%,76,43%,78,46%,78,38%,79,40%
James Harden,30.2,HOU,Point,2482,78,54.5%,76,64%,53,41%,80,50%,57,41%,37,35%,46,36%,42,36%
Maurice Harkless,26.5,NYK,Wing,285,46,51.5%,36,58%,0,0%,97,67%,60,40%,0,10%,0,43%,12,29%
Maurice Harkless,26.5,LAC,Forward,1131,88,58.2%,67,65%,9,18%,43,33%,11,24%,64,42%,21,29%,63,37%
Montrezl Harrell,25.8,LAC,Big,1724,70,58.6%,49,67%,48,40%,22,14%,38,37%,0,0%,0,0%,0,0%
Gary Harris,25.1,DEN,Wing,1779,31,48.7%,37,59%,15,26%,81,45%,33,34%,79,46%,4,27%,30,33%
Joe Harris,28.2,BKN,Wing,2122,94,59.6%,63,64%,31,32%,85,48%,50,38%,91,52%,87,40%,92,42%
Tobias Harris,27.3,PHI,Forward,2468,55,52.9%,49,63%,87,48%,60,38%,79,44%,79,44%,53,35%,66,37%
Shaquille Harrison,26.1,CHI,Wing,441,81,56.9%,31,57%,88,48%,3,0%,87,46%,29,38%,98,47%,93,43%
Josh Hart,24.7,NOP,Forward,1725,61,53.5%,76,67%,64,40%,19,17%,37,33%,73,44%,27,30%,42,34%
Isaiah Hartenstein,21.5,HOU,Big,228,93,67.2%,90,77%,75,45%,10,0%,63,42%,0,0%,0,0%,0,0%
Jaxson Hayes,19.4,NOP,Big,1029,96,68.6%,75,73%,13,26%,0,0%,11,26%,0,100%,0,0%,0,100%
Gordon Hayward,29.6,BOS,Forward,1737,79,56.3%,85,69%,80,48%,81,45%,85,46%,61,42%,74,38%,77,39%
John Henson,28.8,DET,Big,188,95,68.6%,82,74%,97,60%,0,0%,98,60%,0,33%,0,50%,0,40%
John Henson,28.8,CLE,Big,405,39,53.8%,78,74%,64,43%,10,0%,55,40%,0,33%,2,14%,7,20%
Juan Hernangomez,24.1,MIN,Big,407,54,55.5%,10,56%,0,0%,10,0%,0,0%,0,38%,97,43%,96,42%
Juan Hernangomez,24.1,DEN,Forward,370,11,40.8%,19,53%,27,30%,5,0%,17,27%,0,31%,4,21%,4,23%
Willy Hernangomez,25.4,CHA,Big,320,35,52.9%,58,69%,36,37%,10,0%,29,35%,0,33%,0,15%,6,19%
Tyler Herro,19.8,MIA,Combo,1460,71,51.9%,39,56%,68,42%,61,41%,59,41%,71,44%,85,38%,82,39%
Mario Hezonja,24.7,POR,Forward,803,21,47.5%,11,49%,93,52%,35,30%,71,43%,0,21%,59,36%,36,33%
Buddy Hield,26.9,SAC,Wing,2201,67,54.5%,59,63%,43,34%,62,42%,54,39%,82,47%,71,38%,76,39%
George Hill,33.5,MIL,Combo,1264,100,62.4%,95,69%,27,32%,50,40%,27,35%,83,49%,98,45%,99,46%
Solomon Hill,28.6,MIA,Forward,183,7,38.9%,1,29%,51,36%,43,33%,49,36%,0,50%,6,22%,22,29%
Solomon Hill,28.6,MEM,Forward,874,45,52.3%,12,49%,69,41%,89,50%,77,44%,70,43%,49,34%,67,37%
Aaron Holiday,23.1,IND,Point,1552,31,49.3%,29,54%,35,35%,18,32%,14,34%,80,47%,75,38%,84,40%
Jrue Holiday,29.4,NOP,Combo,2115,70,51.8%,52,59%,59,41%,21,31%,45,39%,54,41%,45,34%,51,36%
Justin Holiday,30.6,IND,Wing,1805,85,58.1%,25,55%,20,29%,71,44%,56,39%,40,41%,91,42%,89,42%
Rondae Hollis-Jefferson,24.8,TOR,Big,1092,8,46.5%,8,53%,22,33%,27,22%,18,32%,0,0%,0,38%,1,14%
Richaun Holmes,26.0,SAC,Big,1229,89,64.6%,76,73%,92,51%,76,48%,94,51%,0,0%,0,0%,0,0%
Rodney Hood,27.0,POR,Forward,618,96,60.5%,97,80%,68,41%,88,48%,76,44%,98,55%,97,45%,99,49%
