Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Malcolm Brogdon,31.9,WAS,Combo,563,52,-0.1,53,-0.1,81,-1.1%,31,+4.9,65,-0.3,62,-1.5%,55,-2.1,51,+0.0,54,-0.1%,30,+7.6
Jaylen Brown,28.0,BOS,Wing,2154,25,+3.0,30,+0.7,55,-0.2%,26,+6.8,12,+1.1,4,+9.0%,5,+26.6,60,-0.2,72,-1.7%,61,-4.0
Alec Burks,33.3,MIA,Wing,859,80,-3.8,86,-1.6,9,+1.8%,94,-17.4,80,-0.7,44,+0.9%,91,-21.2,77,-0.8,11,+3.8%,85,-14.4
Jimmy Butler,35.1,MIA,Forward,765,20,+3.8,29,+0.7,46,+0.2%,23,+8.0,76,-0.6,34,+2.5%,59,-3.8,12,+1.3,5,+5.1%,11,+16.3
Jimmy Butler,35.1,GSW,Forward,979,88,-5.3,70,-0.8,72,-0.7%,48,+0.5,79,-0.7,97,-11.8%,68,-7.3,50,+0.0,67,-1.3%,30,+7.5
Kentavious Caldwell-Pope,31.7,ORL,Wing,2277,61,-1.2,23,+1.0,35,+0.6%,25,+7.2,35,+0.3,47,+0.5%,21,+11.9,28,+0.7,49,+0.2%,37,+4.9
Clint Capela,30.5,ATL,Big,1173,82,-4.0,36,+0.5,25,+1.1%,49,-0.4,71,-0.5,58,-1.0%,71,-8.6,23,+0.8,13,+3.3%,36,+5.0
Jordan Clarkson,32.4,UTA,Combo,961,58,-0.8,59,-0.3,2,+3.3%,57,-2.3,21,+0.7,15,+5.3%,32,+7.3,85,-1.2,2,+7.7%,77,-9.5
Mike Conley,37.1,MIN,Point,1755,78,-3.3,22,+1.1,29,+0.9%,24,+7.5,77,-0.6,2,+10.5%,91,-21.2,11,+1.4,60,-0.8%,5,+22.2
Pat Connaughton,31.8,MIL,Wing,570,21,+3.7,27,+0.8,79,-1.1%,22,+8.4,20,+0.8,18,+4.7%,13,+16.5,60,-0.3,87,-3.4%,54,-1.3
Seth Curry,34.2,CHA,Wing,1056,50,+0.1,7,+2.3,25,+1.1%,10,+13.7,5,+1.6,52,+0.1%,8,+22.8,29,+0.7,20,+2.5%,27,+8.5
Stephen Curry,36.6,GSW,Point,2250,9,+6.0,12,+1.8,46,+0.2%,11,+12.9,39,+0.3,60,-1.2%,44,+2.1,7,+1.8,14,+3.3%,5,+22.9
Anthony Davis,31.6,LAL,Big,1439,63,-1.4,15,+1.6,20,+1.3%,17,+10.0,62,-0.3,59,-1.1%,71,-8.7,7,+1.8,45,+0.4%,7,+19.5
Anthony Davis,31.6,DAL,Big,265,98,-9.6,8,+2.2,43,+0.3%,8,+15.1,3,+1.7,86,-5.2%,1,+41.7,44,+0.2,8,+4.2%,52,-0.7
DeMar DeRozan,35.2,SAC,Wing,2761,47,+0.3,21,+1.1,37,+0.5%,29,+5.5,41,+0.2,5,+8.5%,30,+8.2,16,+1.1,28,+1.8%,25,+9.2
Spencer Dinwiddie,31.6,DAL,Combo,2097,22,+3.5,33,+0.6,57,-0.3%,31,+4.8,87,-0.9,61,-1.4%,79,-12.2,8,+1.8,68,-1.4%,8,+18.3
Andre Drummond,31.2,PHI,Big,741,21,+3.7,11,+1.8,8,+1.9%,27,+6.3,27,+0.5,15,+5.4%,52,-0.9,14,+1.3,21,+2.4%,25,+9.2
Kris Dunn,30.6,LAC,Combo,1779,86,-4.8,34,+0.6,48,+0.1%,33,+4.5,18,+0.8,67,-2.1%,22,+11.5,54,-0.1,46,+0.3%,44,+2.5
Kevin Durant,36.1,PHX,Big,2262,44,+0.6,64,-0.5,12,+1.6%,76,-7.2,28,+0.5,13,+5.7%,52,-1.0,81,-1.0,13,+3.6%,84,-12.7
Joel Embiid,30.6,PHI,Big,574,98,-9.7,31,+0.6,5,+2.4%,47,+0.9,18,+0.8,28,+3.3%,16,+15.6,44,+0.2,27,+2.0%,58,-2.8
Dante Exum,29.3,DAL,Combo,370,36,+1.5,61,-0.4,44,+0.3%,62,-3.5,73,-0.5,12,+5.9%,79,-12.4,57,-0.2,74,-1.9%,53,-1.0
Dorian Finney-Smith,31.5,BKN,Big,579,86,-4.7,88,-1.7,85,-1.5%,91,-13.5,82,-0.8,73,-3.0%,74,-9.7,84,-1.2,10,+3.9%,87,-15.4
Dorian Finney-Smith,31.5,LAL,Forward,1236,95,-7.8,95,-2.5,80,-1.1%,94,-16.3,57,-0.2,37,+2.0%,62,-5.0,98,-2.6,86,-3.4%,98,-28.4
Paul George,34.5,PHI,Wing,1321,96,-8.5,47,+0.1,45,+0.3%,41,+2.2,15,+0.9,6,+8.2%,20,+13.0,69,-0.5,79,-2.6%,56,-2.1
Taj Gibson,39.4,CHA,Big,386,85,-4.5,81,-1.3,18,+1.3%,74,-6.8,74,-0.5,78,-4.0%,71,-8.4,82,-1.0,9,+4.0%,63,-4.8
Rudy Gobert,32.4,MIN,Big,2382,94,-7.8,56,-0.3,10,+1.8%,63,-3.8,60,-0.2,47,+0.5%,83,-14.9,56,-0.2,13,+3.4%,51,-0.1
Aaron Gordon,29.1,DEN,Big,1444,75,-3.0,60,-0.4,73,-0.7%,47,+0.6,70,-0.4,7,+7.6%,75,-9.9,56,-0.2,81,-2.8%,39,+3.6
Eric Gordon,35.9,PHI,Wing,756,41,+0.9,27,+0.8,59,-0.3%,39,+2.8,18,+0.8,66,-1.9%,26,+9.8,52,-0.0,58,-0.6%,56,-1.9
Jerami Grant,30.6,POR,Big,1523,49,+0.1,93,-2.2,13,+1.6%,93,-15.5,93,-1.4,23,+4.0%,92,-22.3,79,-0.9,37,+1.1%,79,-10.3
Draymond Green,34.7,GSW,Big,1980,76,-3.1,50,-0.0,60,-0.3%,53,-1.4,69,-0.4,93,-7.7%,70,-8.3,33,+0.5,47,+0.3%,42,+2.9
Jeff Green,38.2,HOU,Forward,348,1,+12.6,52,-0.1,88,-1.6%,44,+1.6,79,-0.7,15,+5.3%,74,-9.3,24,+0.8,93,-4.6%,22,+10.2
Tim Hardaway Jr.,32.6,DET,Forward,2152,21,+3.7,19,+1.3,44,+0.3%,15,+11.1,57,-0.2,71,-2.6%,50,-0.2,13,+1.3,50,+0.1%,12,+15.7
James Harden,35.2,LAC,Point,2787,32,+1.9,26,+0.8,63,-0.4%,41,+2.2,86,-0.9,48,+0.5%,87,-17.4,9,+1.6,59,-0.6%,13,+15.0
Gary Harris,30.1,ORL,Wing,709,71,-2.2,50,-0.0,27,+1.0%,59,-3.1,37,+0.3,2,+11.4%,44,+2.6,67,-0.5,24,+2.3%,71,-7.3
Tobias Harris,32.3,DET,Forward,2305,73,-2.4,17,+1.4,61,-0.4%,11,+13.0,37,+0.3,74,-3.2%,32,+7.9,20,+1.0,71,-1.7%,19,+12.0
Buddy Hield,31.9,GSW,Wing,1834,35,+1.7,34,+0.6,56,-0.2%,29,+5.7,52,-0.1,26,+3.6%,48,+1.3,25,+0.7,71,-1.6%,25,+9.0
Jrue Holiday,34.4,BOS,Combo,1891,81,-3.9,39,+0.4,46,+0.2%,40,+2.4,14,+0.9,21,+4.2%,15,+15.7,77,-0.8,87,-3.4%,77,-9.3
Richaun Holmes,31.0,WAS,Big,507,78,-3.4,2,+3.6,91,-1.9%,2,+23.2,0,+3.1,42,+1.2%,2,+34.8,29,+0.7,91,-4.2%,29,+8.0
Al Horford,38.4,BOS,Big,1658,69,-2.0,83,-1.4,76,-1.0%,83,-9.4,64,-0.3,68,-2.2%,69,-8.0,80,-0.9,78,-2.5%,78,-9.9
Joe Ingles,37.1,MIN,Forward,114,22,+3.6,1,+5.2,9,+1.8%,1,+32.9,7,+1.4,7,+7.6%,11,+18.5,1,+4.2,27,+2.0%,0,+50.1
Brandon Ingram,27.2,NOP,Wing,595,67,-1.8,3,+3.1,46,+0.2%,3,+20.8,3,+1.8,10,+6.5%,4,+27.8,16,+1.1,52,+0.0%,17,+12.9
Kyrie Irving,32.6,DAL,Combo,1802,68,-2.0,91,-2.0,79,-1.1%,90,-13.1,82,-0.8,62,-1.5%,85,-16.5,83,-1.1,54,-0.1%,78,-10.0
Reggie Jackson,34.5,PHI,Combo,362,62,-1.3,84,-1.4,97,-2.7%,82,-9.1,86,-0.9,94,-8.7%,66,-6.4,64,-0.4,79,-2.5%,72,-7.6
LeBron James,39.8,LAL,Big,2443,18,+4.1,74,-1.0,62,-0.4%,78,-7.7,85,-0.9,12,+5.9%,90,-21.2,48,+0.1,82,-3.0%,51,+0.2
Nikola Jokic,29.7,DEN,Big,2570,40,+1.1,72,-0.9,99,-3.8%,43,+1.9,60,-0.2,17,+4.8%,53,-1.5,78,-0.8,97,-6.5%,49,+0.6
Tyus Jones,28.5,PHX,Point,2163,79,-3.4,37,+0.5,13,+1.6%,37,+3.3,40,+0.2,83,-4.7%,33,+6.9,40,+0.3,12,+3.7%,38,+4.6
Derrick Jones Jr.,27.7,LAC,Big,1864,45,+0.4,16,+1.5,47,+0.2%,18,+9.6,48,+0.0,62,-1.4%,48,+0.9,15,+1.2,39,+1.0%,17,+13.2
DeAndre Jordan,36.3,DEN,Big,670,77,-3.3,40,+0.4,3,+3.0%,56,-2.1,14,+0.9,57,-0.9%,17,+14.8,70,-0.6,2,+7.2%,77,-9.3
Cory Joseph,33.2,ORL,Point,552,59,-0.9,6,+2.4,35,+0.6%,5,+16.6,46,+0.1,1,+17.1%,56,-2.2,3,+2.5,62,-0.9%,3,+28.3
Zach LaVine,29.6,CHI,Wing,1431,60,-0.9,32,+0.6,45,+0.2%,45,+1.5,72,-0.5,2,+10.8%,86,-16.6,19,+1.0,62,-0.9%,29,+7.7
Zach LaVine,29.6,SAC,Combo,1169,6,+6.9,67,-0.7,60,-0.3%,68,-5.0,4,+1.6,23,+4.0%,7,+23.0,96,-2.1,93,-4.7%,93,-20.1
Caris LeVert,30.2,CLE,Wing,896,25,+3.1,60,-0.4,21,+1.2%,70,-5.6,85,-0.9,17,+4.9%,94,-25.0,30,+0.6,48,+0.2%,28,+8.0
Caris LeVert,30.2,ATL,Wing,691,5,+7.0,82,-1.3,96,-2.5%,74,-6.7,97,-2.1,83,-4.7%,97,-32.2,35,+0.5,94,-4.8%,34,+6.0
Alex Len,31.4,SAC,Big,215,4,+7.6,55,-0.2,20,+1.3%,45,+1.3,89,-1.1,99,-16.4%,80,-13.3,34,+0.5,16,+3.1%,28,+8.1
Alex Len,31.4,LAL,Big,101,0,+20.3,0,+5.7,26,+1.0%,0,+46.8,2,+2.1,19,+4.5%,1,+44.0,1,+3.6,8,+4.2%,1,+49.3
Kawhi Leonard,33.3,LAC,Forward,1179,77,-3.2,50,-0.0,88,-1.6%,34,+4.3,54,-0.1,14,+5.5%,41,+3.4,44,+0.2,60,-0.7%,33,+6.2
Damian Lillard,34.3,MIL,Point,2092,31,+2.2,14,+1.6,10,+1.8%,14,+11.6,43,+0.1,36,+2.3%,43,+2.9,10,+1.6,16,+2.9%,8,+18.8
Kevon Looney,28.7,GSW,Big,1110,48,+0.3,74,-0.9,44,+0.3%,60,-3.1,11,+1.1,26,+3.6%,4,+28.2,94,-2.0,25,+2.2%,90,-16.9
Brook Lopez,36.6,MIL,Big,2544,80,-3.6,87,-1.7,17,+1.4%,84,-9.9,80,-0.7,90,-6.4%,75,-10.0,71,-0.6,9,+4.0%,65,-5.1
Kevin Love,36.2,MIA,Big,251,15,+4.8,16,+1.5,14,+1.5%,17,+9.8,8,+1.3,19,+4.6%,13,+17.5,57,-0.2,63,-1.0%,49,+1.0
Kyle Lowry,38.6,PHI,Combo,652,97,-8.8,79,-1.2,15,+1.5%,78,-7.7,60,-0.2,54,-0.1%,33,+7.2,71,-0.6,18,+2.7%,76,-9.2
Trey Lyles,29.0,SAC,Big,1317,30,+2.2,14,+1.7,52,-0.1%,17,+10.3,9,+1.2,42,+1.1%,5,+26.3,23,+0.8,62,-0.9%,32,+6.6
CJ McCollum,33.1,NOP,Combo,1828,40,+0.9,73,-0.9,66,-0.5%,70,-5.4,75,-0.6,46,+0.7%,66,-6.4,55,-0.1,41,+0.8%,55,-1.8
TJ McConnell,32.6,IND,Point,1413,17,+4.4,28,+0.8,31,+0.8%,24,+7.4,20,+0.7,93,-7.7%,16,+15.4,58,-0.2,27,+2.0%,54,-1.3
Doug McDermott,32.8,SAC,Forward,260,49,+0.2,25,+0.9,98,-3.2%,9,+14.8,94,-1.5,27,+3.4%,97,-35.6,2,+2.6,100,-10.6%,0,+59.7
Khris Middleton,33.2,MIL,Forward,533,33,+1.8,49,+0.0,65,-0.5%,47,+0.8,83,-0.8,89,-6.1%,73,-9.2,32,+0.6,37,+1.1%,44,+2.1
Khris Middleton,33.2,WAS,Forward,309,90,-5.9,24,+0.9,59,-0.3%,33,+4.5,0,+3.0,17,+4.8%,2,+35.8,95,-2.1,74,-1.9%,98,-29.0
Patty Mills,36.2,UTA,Point,260,100,-12.3,100,-4.9,68,-0.6%,99,-26.5,94,-1.6,76,-3.5%,89,-19.6,98,-2.7,86,-3.3%,96,-24.5
Markieff Morris,35.2,LAL,Big,106,15,+4.8,34,+0.6,18,+1.3%,25,+7.2,96,-1.7,60,-1.2%,94,-24.6,3,+2.3,3,+6.1%,4,+25.7
Dejounte Murray,28.1,NOP,Point,1012,47,+0.3,45,+0.2,34,+0.6%,53,-1.5,20,+0.8,85,-5.1%,14,+16.2,65,-0.4,23,+2.3%,71,-7.4
Jamal Murray,27.7,DEN,Combo,2409,34,+1.8,71,-0.8,83,-1.3%,58,-2.6,58,-0.2,35,+2.3%,44,+2.3,71,-0.6,67,-1.2%,62,-4.7
Larry Nance Jr.,31.8,ATL,Big,463,13,+5.1,66,-0.6,33,+0.7%,64,-4.2,33,+0.4,87,-5.2%,28,+9.4,79,-0.9,36,+1.2%,76,-9.0
Georges Niang,31.4,CLE,Forward,1005,37,+1.4,63,-0.5,76,-0.9%,55,-1.6,42,+0.2,54,-0.3%,23,+11.1,72,-0.6,78,-2.5%,67,-6.1
Georges Niang,31.4,ATL,Forward,640,2,+8.8,13,+1.7,87,-1.6%,23,+7.8,80,-0.7,10,+6.4%,85,-16.1,4,+2.3,89,-3.8%,6,+21.4
Jusuf Nurkic,30.2,PHX,Big,591,46,+0.4,21,+1.2,33,+0.7%,19,+9.1,30,+0.4,81,-4.5%,34,+6.6,27,+0.7,32,+1.5%,21,+10.6
Jusuf Nurkic,30.2,CHA,Big,465,90,-6.0,13,+1.7,69,-0.6%,12,+12.7,82,-0.8,78,-4.0%,58,-3.2,4,+2.3,76,-2.2%,5,+23.1
Kelly Olynyk,33.5,TOR,Big,377,20,+3.7,29,+0.7,37,+0.5%,14,+11.5,42,+0.2,35,+2.4%,41,+3.6,40,+0.3,46,+0.3%,15,+13.8
Kelly Olynyk,33.5,NOP,Big,507,99,-10.8,30,+0.7,50,+0.0%,45,+1.4,10,+1.2,80,-4.3%,13,+16.7,62,-0.3,4,+5.7%,73,-7.7
Kelly Oubre,28.9,PHI,Forward,2065,60,-1.0,45,+0.2,47,+0.2%,43,+1.8,5,+1.6,4,+9.3%,6,+26.1,87,-1.3,55,-0.3%,81,-11.0
Chris Paul,39.5,SAS,Point,2291,82,-4.1,76,-1.0,38,+0.5%,72,-6.3,74,-0.5,13,+5.7%,70,-8.3,67,-0.5,47,+0.3%,61,-4.3
Cameron Payne,30.2,NYK,Combo,1037,89,-5.6,88,-1.7,53,-0.1%,93,-15.8,62,-0.3,41,+1.3%,74,-9.8,90,-1.5,39,+1.0%,94,-20.2
Elfrid Payton,30.7,NOP,Combo,359,84,-4.3,94,-2.4,88,-1.6%,81,-8.7,100,-3.7,97,-12.0%,98,-39.5,26,+0.7,45,+0.5%,22,+10.3
Elfrid Payton,30.7,CHA,Point,104,97,-8.6,99,-3.4,18,+1.3%,97,-20.7,99,-2.9,4,+8.8%,99,-59.3,73,-0.6,75,-2.1%,56,-1.9
Mason Plumlee,34.7,PHX,Big,1255,67,-1.9,47,+0.1,70,-0.6%,47,+0.5,53,-0.1,47,+0.6%,54,-1.8,43,+0.2,63,-0.9%,50,+0.4
Jakob Poeltl,29.0,TOR,Big,1685,76,-3.0,95,-2.5,66,-0.5%,97,-19.7,90,-1.1,77,-3.7%,92,-22.8,81,-0.9,48,+0.2%,89,-16.3
Bobby Portis,29.7,MIL,Big,1237,62,-1.2,72,-0.9,23,+1.2%,75,-7.1,68,-0.4,19,+4.5%,79,-12.1,74,-0.7,26,+2.0%,68,-6.4
Kristaps Porzingis,29.3,BOS,Big,1208,54,-0.4,12,+1.8,19,+1.3%,8,+14.8,31,+0.4,11,+6.2%,29,+9.1,21,+0.9,43,+0.7%,18,+12.8
Dwight Powell,33.3,DAL,Big,467,37,+1.4,21,+1.2,47,+0.2%,29,+5.7,2,+1.8,5,+8.5%,3,+28.4,84,-1.1,65,-1.1%,88,-15.7
Norman Powell,31.4,LAC,Wing,1956,85,-4.6,50,-0.0,23,+1.2%,63,-4.0,51,-0.0,25,+3.6%,56,-2.2,57,-0.2,11,+3.7%,67,-6.2
Taurean Prince,30.6,MIL,Wing,2161,21,+3.6,33,+0.6,10,+1.8%,47,+1.0,41,+0.2,32,+2.7%,43,+2.7,30,+0.6,16,+2.9%,41,+3.0
Julius Randle,29.9,MIN,Big,2222,11,+5.4,9,+2.1,15,+1.5%,12,+12.4,6,+1.5,9,+6.9%,9,+21.8,37,+0.4,13,+3.4%,38,+4.3
Josh Richardson,31.1,MIA,Combo,139,10,+5.5,97,-2.8,71,-0.7%,90,-13.5,67,-0.4,25,+3.6%,55,-2.1,99,-2.7,87,-3.4%,98,-28.8
Terry Rozier,30.6,MIA,Point,1630,38,+1.3,54,-0.1,30,+0.8%,54,-1.6,32,+0.4,52,+0.1%,39,+4.3,71,-0.6,53,-0.0%,65,-5.4
D'Angelo Russell,28.7,LAL,Point,755,78,-3.4,27,+0.8,77,-1.0%,30,+5.0,8,+1.3,64,-1.6%,10,+21.1,74,-0.7,37,+1.1%,63,-4.7
D'Angelo Russell,28.7,BKN,Point,716,87,-5.0,81,-1.3,73,-0.8%,86,-11.1,81,-0.8,92,-7.5%,82,-14.6,67,-0.5,70,-1.6%,77,-9.7
Domantas Sabonis,28.5,SAC,Big,2427,83,-4.2,55,-0.2,88,-1.7%,56,-2.0,55,-0.1,86,-5.1%,57,-2.8,59,-0.2,90,-4.0%,65,-5.3
Dario Saric,30.6,DEN,Big,198,88,-5.5,38,+0.4,0,+4.8%,79,-7.9,95,-1.7,100,-17.0%,93,-23.3,3,+2.5,1,+8.4%,37,+4.7
Dennis Schroder,31.1,BKN,Combo,772,87,-5.0,56,-0.2,2,+3.2%,65,-4.4,57,-0.2,8,+7.1%,47,+1.5,55,-0.1,1,+9.8%,64,-5.1
Dennis Schroder,31.1,GSW,Combo,629,74,-2.5,89,-1.8,22,+1.2%,96,-19.4,15,+0.9,9,+6.5%,33,+6.8,99,-2.8,61,-0.9%,99,-37.0
Dennis Schroder,31.1,DET,Point,695,29,+2.4,68,-0.7,49,+0.1%,71,-6.0,55,-0.1,8,+7.2%,65,-5.9,69,-0.6,85,-3.2%,66,-5.7
Pascal Siakam,30.6,IND,Big,2547,99,-11.0,93,-2.2,96,-2.6%,92,-14.8,79,-0.7,52,+0.2%,67,-7.1,87,-1.3,92,-4.4%,91,-18.1
Ben Simmons,28.3,BKN,Point,820,50,+0.1,75,-1.0,75,-0.9%,62,-3.8,63,-0.3,6,+8.4%,60,-4.5,79,-0.9,84,-3.2%,67,-6.3
Ben Simmons,28.3,LAC,Point,289,14,+4.9,47,+0.1,10,+1.8%,41,+2.4,39,+0.3,2,+10.5%,64,-5.5,44,+0.2,53,-0.0%,24,+9.5
Marcus Smart,30.7,MEM,Combo,397,73,-2.5,83,-1.4,97,-2.8%,79,-8.0,96,-1.7,54,-0.2%,92,-22.7,61,-0.3,97,-6.2%,64,-5.1
Marcus Smart,30.7,WAS,Combo,280,93,-6.9,40,+0.4,52,-0.1%,22,+8.1,75,-0.6,3,+10.0%,66,-6.3,21,+0.9,49,+0.1%,11,+16.8
Garrett Temple,38.5,TOR,Combo,180,28,+2.6,24,+0.9,9,+1.8%,24,+7.6,44,+0.1,83,-4.7%,31,+8.0,33,+0.6,6,+5.0%,34,+6.2
Klay Thompson,34.7,DAL,Forward,1960,57,-0.7,79,-1.2,16,+1.4%,79,-8.2,29,+0.5,30,+3.0%,36,+5.8,88,-1.4,22,+2.4%,83,-12.3
Tristan Thompson,33.6,CLE,Big,192,20,+3.7,62,-0.5,6,+2.3%,61,-3.3,88,-1.0,90,-6.6%,72,-8.7,53,-0.1,25,+2.2%,63,-4.9
Karl-Anthony Towns,29.0,NYK,Big,2511,50,+0.1,85,-1.6,53,-0.1%,89,-12.8,88,-1.1,21,+4.1%,91,-21.7,68,-0.5,27,+2.0%,75,-8.2
Myles Turner,28.6,IND,Big,2173,79,-3.4,83,-1.4,87,-1.5%,83,-9.7,77,-0.6,41,+1.3%,69,-7.6,76,-0.8,83,-3.1%,84,-12.6
Jonas Valanciunas,32.5,WAS,Big,982,4,+7.8,28,+0.8,64,-0.5%,24,+7.6,11,+1.1,13,+5.8%,24,+10.3,54,-0.1,70,-1.6%,39,+3.7
Jonas Valanciunas,32.5,SAC,Big,531,54,-0.3,92,-2.1,4,+2.6%,95,-18.1,21,+0.7,2,+11.7%,38,+5.2,99,-3.1,1,+9.6%,99,-34.6
Fred VanVleet,30.7,HOU,Point,2122,67,-1.9,89,-1.8,95,-2.5%,82,-8.9,90,-1.2,60,-1.2%,90,-20.6,78,-0.8,94,-5.1%,61,-4.5
Nikola Vucevic,34.0,CHI,Big,2277,20,+3.7,6,+2.6,50,+0.0%,4,+19.2,12,+1.0,20,+4.3%,17,+15.2,10,+1.5,78,-2.5%,8,+18.3
Russell Westbrook,36.0,DEN,Point,2081,19,+3.9,10,+1.9,13,+1.5%,13,+12.2,17,+0.8,73,-2.9%,27,+9.6,20,+1.0,32,+1.5%,21,+11.1
Andrew Wiggins,29.7,GSW,Forward,1295,58,-0.8,39,+0.4,11,+1.8%,36,+3.9,38,+0.3,23,+4.0%,51,-0.5,62,-0.3,19,+2.6%,46,+1.7
Andrew Wiggins,29.7,MIA,Wing,546,31,+2.0,9,+2.0,20,+1.2%,5,+16.9,11,+1.1,36,+2.2%,4,+27.0,21,+0.9,23,+2.3%,19,+11.7
Delon Wright,32.5,MIL,Combo,358,86,-4.7,90,-1.8,83,-1.3%,79,-8.0,66,-0.3,98,-13.8%,38,+5.2,88,-1.4,80,-2.7%,83,-12.5
Delon Wright,32.5,NYK,Point,202,19,+3.9,97,-2.8,58,-0.3%,98,-23.8,95,-1.7,67,-2.0%,96,-29.3,78,-0.8,30,+1.7%,92,-18.6
Ivica Zubac,27.6,LAC,Big,2622,93,-6.9,42,+0.3,64,-0.5%,33,+4.5,54,-0.1,17,+4.8%,70,-8.3,39,+0.3,69,-1.5%,27,+8.3
Gary Payton II,31.9,GSW,Wing,920,22,+3.5,78,-1.2,60,-0.3%,81,-8.6,17,+0.8,40,+1.5%,18,+13.9,91,-1.6,31,+1.6%,90,-16.8
Chris Boucher,31.8,TOR,Big,842,26,+2.9,57,-0.3,65,-0.5%,58,-2.4,32,+0.4,34,+2.4%,35,+6.3,75,-0.7,35,+1.3%,79,-10.4
Torrey Craig,33.9,CHI,Forward,106,69,-2.1,1,+3.7,99,-3.7%,0,+35.8,74,-0.5,99,-16.1%,29,+9.1,1,+4.2,99,-8.0%,0,+61.3
Torrey Craig,33.9,BOS,Wing,180,21,+3.6,69,-0.8,91,-1.9%,56,-2.2,86,-0.9,98,-13.9%,83,-14.9,48,+0.1,72,-1.7%,37,+4.7
Monte Morris,29.3,PHX,Point,501,95,-8.2,84,-1.5,98,-3.2%,76,-7.2,37,+0.3,40,+1.5%,16,+15.4,94,-1.9,92,-4.6%,96,-24.2
Lonzo Ball,27.0,CHI,Wing,776,93,-6.7,94,-2.3,80,-1.1%,93,-16.0,93,-1.4,57,-0.8%,92,-22.3,86,-1.3,79,-2.6%,87,-15.3
Kyle Kuzma,29.3,WAS,Forward,886,37,+1.3,6,+2.5,9,+1.9%,6,+16.2,8,+1.4,9,+6.7%,7,+24.4,22,+0.8,23,+2.3%,24,+9.9
Kyle Kuzma,29.3,MIL,Forward,1047,14,+4.9,18,+1.4,6,+2.3%,26,+7.1,38,+0.3,6,+8.2%,82,-14.6,18,+1.1,44,+0.6%,26,+8.8
