Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Bryn Forbes,25.3,SAS,Combo,207,17,-8.3,32,-2.7,43,-1.4%,63,-0.6%,3,-16.2,15,-5.0,6,-46.8
Evan Fournier,26.0,ORL,Wing,172,2,-23.7,13,-12.5,3,-12.6%,43,+0.7%,11,-8.4,25,-3.9,9,-40.2
Danilo Gallinari,30.2,LAC,Big,201,29,-4.4,21,-8.0,43,-1.3%,25,+2.1%,49,-0.8,39,-1.7,57,+5.7
Marc Gasol,33.8,TOR,Big,733,36,-2.8,33,-2.4,70,+2.4%,68,-0.9%,39,-2.5,56,+0.1,23,-19.6
Rudy Gay,32.2,SAS,Forward,176,38,-2.3,68,+5.5,16,-6.5%,49,+0.3%,24,-5.7,30,-3.4,37,-10.2
Paul George,28.5,OKC,Wing,203,99,+25.6,97,+19.1,33,-3.2%,69,-1.1%,100,+22.2,65,+1.3,100,+150.0
Rudy Gobert,26.3,UTA,Big,152,23,-6.0,19,-8.3,57,+0.1%,95,-5.1%,89,+8.9,82,+4.2,82,+26.5
Aaron Gordon,23.1,ORL,Forward,160,53,+1.5,53,+1.9,14,-6.7%,32,+1.2%,14,-7.5,12,-6.0,16,-28.2
Eric Gordon,29.9,HOU,Wing,408,47,+0.2,55,+2.7,84,+5.1%,91,-3.7%,37,-3.0,78,+4.1,2,-56.8
Jerami Grant,24.6,OKC,Big,176,82,+9.8,91,+14.8,8,-11.3%,0,+8.3%,8,-8.9,13,-5.7,44,-7.0
Danny Green,31.4,TOR,Wing,683,71,+6.7,74,+7.2,78,+3.1%,90,-3.6%,46,-1.1,72,+2.4,12,-36.4
Draymond Green,28.7,GSW,Big,850,81,+9.7,89,+14.0,13,-7.5%,68,-1.0%,12,-8.3,10,-6.5,45,-6.7
JaMychal Green,28.4,LAC,Big,138,98,+20.3,95,+18.5,37,-2.2%,40,+0.9%,35,-3.3,68,+1.6,11,-36.8
James Harden,29.2,HOU,Combo,423,96,+17.5,99,+20.3,19,-5.7%,67,-0.9%,54,+0.4,43,-1.3,63,+10.5
Maurice Harkless,25.5,POR,Forward,387,31,-4.2,23,-6.7,71,+2.4%,98,-6.4%,60,+1.5,81,+4.2,25,-19.0
Montrezl Harrell,24.8,LAC,Big,157,20,-7.1,34,-2.2,39,-1.8%,4,+5.0%,52,+0.0,20,-4.4,88,+36.8
Gary Harris,24.1,DEN,Wing,517,57,+2.9,57,+3.0,29,-3.5%,6,+4.9%,23,-6.3,13,-6.0,55,+5.5
Joe Harris,27.2,BKN,Wing,147,5,-18.3,7,-16.4,57,+0.3%,29,+1.8%,70,+3.3,90,+6.6,5,-48.4
Tobias Harris,26.3,PHI,Forward,443,27,-5.1,53,+2.3,32,-3.3%,31,+1.3%,45,-1.3,36,-2.3,62,+7.5
Gordon Hayward,28.6,BOS,Wing,264,59,+4.5,35,-2.2,97,+11.0%,79,-1.7%,92,+10.7,97,+9.3,81,+25.6
George Hill,32.5,MIL,Combo,386,76,+8.1,68,+5.4,49,-1.0%,5,+4.9%,77,+4.6,51,-0.5,85,+33.5
Rodney Hood,26.0,POR,Wing,370,44,-0.4,57,+2.9,28,-4.2%,1,+6.8%,13,-7.6,9,-6.7,48,+0.6
Al Horford,32.4,BOS,Big,309,93,+16.4,88,+13.4,83,+3.6%,84,-2.6%,72,+3.7,57,+0.5,77,+22.7
Danuel House,25.4,HOU,Forward,134,9,-12.4,38,-0.9,8,-9.9%,26,+2.1%,22,-6.5,8,-6.9,56,+5.6
Serge Ibaka,29.1,TOR,Big,490,40,-1.9,41,-0.7,38,-2.1%,34,+1.1%,75,+4.2,63,+1.0,74,+19.9
Andre Iguodala,34.8,GSW,Wing,629,68,+5.7,54,+2.5,31,-3.5%,38,+1.0%,68,+2.9,23,-4.1,89,+41.6
Ersan Ilyasova,31.5,MIL,Big,249,89,+12.4,93,+15.1,79,+3.3%,36,+1.1%,86,+8.2,76,+3.5,80,+24.4
Joe Ingles,31.1,UTA,Wing,150,45,-0.3,76,+8.1,7,-11.3%,64,-0.7%,18,-6.8,16,-4.8,38,-9.1
Kyrie Irving,26.6,BOS,Point,329,92,+14.2,92,+14.8,3,-12.8%,83,-2.3%,48,-1.0,23,-4.0,68,+14.5
Reggie Jackson,28.5,DET,Point,107,98,+20.2,98,+19.4,69,+2.3%,65,-0.8%,96,+12.3,94,+7.2,93,+46.5
Jonas Jerebko,31.7,GSW,Big,105,50,+0.9,17,-9.3,93,+10.1%,80,-2.0%,87,+8.3,84,+4.6,73,+17.5
Nikola Jokic,23.7,DEN,Big,556,84,+10.6,83,+11.8,82,+3.6%,59,-0.3%,20,-6.7,58,+0.6,15,-31.9
Enes Kanter,26.5,POR,Big,460,46,+0.2,24,-6.5,100,+13.3%,94,-4.9%,73,+3.7,98,+9.6,4,-48.7
Caris LeVert,24.2,BKN,Wing,144,75,+8.0,81,+9.4,13,-7.0%,23,+2.2%,5,-14.6,0,-17.4,97,+65.5
Kawhi Leonard,27.3,TOR,Forward,939,94,+17.0,65,+5.1,94,+10.6%,83,-2.6%,73,+3.9,78,+4.0,28,-17.1
Meyers Leonard,26.7,POR,Big,166,58,+3.9,70,+5.6,2,-13.2%,14,+3.6%,38,-2.6,3,-9.5,98,+69.7
Damian Lillard,28.3,POR,Point,650,87,+11.5,47,+0.3,59,+0.8%,86,-2.8%,83,+6.9,70,+2.3,78,+23.0
Shaun Livingston,33.1,GSW,Combo,321,11,-11.5,10,-14.2,75,+2.9%,38,+1.0%,67,+2.8,83,+4.2,36,-10.5
Kevon Looney,22.7,GSW,Big,429,80,+9.5,77,+8.3,55,-0.4%,76,-1.5%,69,+3.3,73,+2.5,50,+1.8
Brook Lopez,30.6,MIL,Big,437,52,+1.3,52,+1.8,27,-4.2%,52,+0.3%,66,+2.8,35,-2.3,86,+35.1
Kyle Lowry,32.6,TOR,Point,898,72,+6.9,85,+12.1,24,-4.6%,60,-0.4%,43,-1.6,52,-0.4,42,-7.2
Wesley Matthews,32.0,IND,Wing,118,65,+5.3,50,+1.3,45,-1.3%,70,-1.2%,76,+4.3,55,+0.1,84,+32.5
CJ McCollum,27.1,POR,Combo,635,48,+0.6,84,+12.0,10,-8.9%,48,+0.4%,21,-6.6,34,-2.4,28,-17.6
Khris Middleton,27.2,MIL,Wing,515,49,+0.9,40,-0.8,44,-1.3%,62,-0.5%,57,+1.0,53,-0.3,61,+7.5
Patty Mills,30.2,SAS,Combo,149,28,-5.0,18,-9.0,18,-5.7%,48,+0.3%,82,+6.2,31,-3.3,92,+45.7
Paul Millsap,33.7,DEN,Big,468,86,+11.1,83,+10.1,58,+0.7%,21,+2.6%,79,+5.4,50,-0.6,83,+30.0
Nikola Mirotic,27.7,MIL,Big,280,22,-6.1,22,-7.8,88,+6.1%,45,+0.5%,50,-0.7,67,+1.5,27,-18.3
Marcus Morris,29.2,BOS,Big,254,95,+17.3,98,+19.4,81,+3.4%,54,+0.2%,85,+8.1,77,+3.8,88,+37.5
Jamal Murray,21.7,DEN,Combo,504,97,+19.4,96,+18.7,80,+3.4%,19,+2.7%,80,+5.8,64,+1.2,79,+23.4
Chris Paul,33.5,HOU,Point,396,30,-4.2,18,-8.8,76,+3.0%,73,-1.4%,40,-1.8,69,+2.3,13,-33.2
Mason Plumlee,28.7,DEN,Big,208,8,-16.4,3,-18.2,26,-4.3%,88,-3.3%,62,+1.6,44,-1.3,68,+14.3
Jakob Poeltl,23.0,SAS,Big,176,62,+5.1,39,-0.8,90,+7.4%,63,-0.6%,53,+0.0,71,+2.3,35,-11.0
Norman Powell,25.4,TOR,Wing,341,24,-5.9,30,-3.1,18,-6.0%,27,+2.1%,38,-2.9,32,-3.2,66,+13.6
JJ Redick,34.4,PHI,Wing,375,25,-5.6,43,-0.5,12,-8.1%,18,+3.0%,3,-16.8,3,-8.8,19,-22.7
Austin Rivers,26.3,HOU,Combo,208,53,+1.5,36,-1.5,35,-2.9%,18,+3.0%,31,-3.8,17,-4.7,59,+7.1
Terrence Ross,27.7,ORL,Wing,143,93,+14.3,82,+9.7,96,+10.9%,53,+0.2%,83,+6.6,89,+6.5,83,+27.2
Terry Rozier,24.6,BOS,Combo,149,14,-9.1,13,-12.3,95,+10.6%,33,+1.1%,58,+1.1,83,+4.4,26,-18.9
Ricky Rubio,28.0,UTA,Point,167,100,+28.1,100,+21.8,88,+5.7%,98,-6.4%,97,+15.1,92,+6.8,94,+51.7
D'Angelo Russell,22.7,BKN,Combo,147,1,-25.4,2,-18.6,25,-4.4%,22,+2.4%,57,+1.0,90,+6.6,1,-66.5
Dennis Schroder,25.1,OKC,Combo,150,28,-4.9,9,-14.8,92,+9.2%,85,-2.7%,78,+4.8,85,+5.2,24,-19.0
Mike Scott,30.3,PHI,Big,192,56,+2.8,27,-5.7,99,+12.6%,61,-0.5%,98,+19.0,100,+12.5,63,+11.7
Iman Shumpert,28.4,HOU,Wing,102,91,+13.4,44,-0.5,98,+12.0%,30,+1.5%,81,+6.0,88,+6.0,47,-1.3
Pascal Siakam,24.6,TOR,Big,888,41,-1.5,51,+1.3,51,-0.8%,66,-0.8%,41,-1.8,33,-2.6,69,+15.6
Ben Simmons,22.3,PHI,Combo,420,15,-8.6,49,+0.9,56,-0.4%,82,-2.0%,0,-21.0,33,-3.2,0,-72.3
Klay Thompson,28.7,GSW,Wing,817,10,-11.5,31,-3.0,52,-0.8%,51,+0.3%,23,-6.0,42,-1.6,22,-19.9
PJ Tucker,33.5,HOU,Big,425,78,+9.0,79,+9.3,68,+2.0%,71,-1.2%,51,-0.6,43,-1.4,51,+2.7
Evan Turner,30.0,POR,Combo,245,37,-2.6,59,+3.2,15,-6.6%,10,+4.0%,30,-4.2,14,-5.7,70,+16.0
Myles Turner,22.6,IND,Big,125,67,+5.6,42,-0.5,22,-5.1%,78,-1.6%,84,+7.0,38,-2.1,98,+69.0
Fred VanVleet,24.7,TOR,Combo,578,19,-7.3,16,-9.5,53,-0.5%,28,+2.1%,63,+1.7,54,+0.0,64,+12.5
Nikola Vucevic,28.0,ORL,Big,147,83,+10.1,56,+2.8,20,-5.5%,3,+5.9%,63,+2.2,6,-8.1,87,+35.8
Russell Westbrook,30.0,OKC,Point,197,63,+5.2,93,+15.3,0,-20.0%,9,+4.2%,15,-7.4,19,-4.5,46,-6.1
Lou Williams,32.0,LAC,Combo,175,33,-3.6,20,-8.2,64,+1.2%,8,+4.3%,94,+11.7,74,+2.9,96,+56.9
Thaddeus Young,30.4,IND,Big,130,88,+11.8,90,+14.7,11,-8.3%,57,-0.1%,6,-12.1,4,-8.6,29,-16.7
Quinn Cook,25.6,GSW,Point,178,6,-17.5,8,-16.4,48,-1.2%,8,+4.6%,27,-4.9,18,-4.7,53,+4.5
Torrey Craig,27.9,DEN,Wing,326,68,+5.8,87,+13.1,38,-2.0%,13,+3.7%,26,-5.0,48,-0.8,23,-19.2
Monte Morris,23.3,DEN,Point,212,12,-11.5,11,-13.8,40,-1.6%,89,-3.3%,33,-3.6,59,+0.7,18,-23.5
Alfonzo McKinnie,26.1,GSW,Wing,219,73,+7.6,71,+6.2,86,+5.4%,77,-1.5%,55,+0.8,79,+4.1,21,-19.9
Jonathan Isaac,21.1,ORL,Big,136,33,-3.4,38,-1.0,77,+3.1%,92,-3.7%,65,+2.7,86,+5.5,49,+1.0
Jayson Tatum,20.7,BOS,Forward,292,48,+0.4,48,+0.8,42,-1.6%,3,+5.4%,33,-3.6,7,-7.2,75,+21.4
Sterling Brown,23.7,MIL,Wing,138,39,-1.9,37,-1.3,33,-3.1%,81,-2.0%,32,-3.7,28,-3.8,58,+6.9
Derrick White,24.3,SAS,Point,190,69,+6.0,75,+8.0,73,+2.8%,47,+0.4%,7,-10.7,46,-0.9,7,-45.7
Terrance Ferguson,20.5,OKC,Wing,124,55,+2.5,69,+5.6,17,-6.5%,17,+3.2%,13,-8.1,28,-3.6,18,-24.6
Zach Collins,21.0,POR,Big,268,26,-5.3,46,-0.1,63,+1.1%,12,+3.8%,34,-3.4,40,-1.7,43,-7.1
Jarrett Allen,20.5,BKN,Big,110,3,-19.7,1,-19.9,50,-0.9%,88,-3.3%,88,+8.4,98,+9.5,10,-38.3
Luke Kennard,22.4,DET,Wing,121,70,+6.4,78,+9.0,28,-4.0%,41,+0.9%,43,-1.7,29,-3.5,60,+7.3
Donovan Mitchell,22.1,UTA,Combo,193,74,+7.9,25,-6.2,98,+12.4%,100,-9.4%,98,+18.6,99,+9.7,99,+77.6
Royce O'Neale,25.4,UTA,Wing,134,13,-9.6,15,-11.1,91,+8.5%,35,+1.1%,59,+1.4,73,+2.6,43,-7.1
Shai Gilgeous-Alexander,20.3,LAC,Point,170,8,-12.9,60,+3.5,1,-14.2%,37,+1.1%,2,-20.2,1,-12.5,14,-32.8
Landry Shamet,21.6,LAC,Wing,171,78,+8.2,58,+3.1,87,+5.5%,46,+0.5%,56,+0.8,68,+2.1,33,-13.1
