Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
James Anderson,22.6,SAS,Wing,512,79,+2.0%,40,-1.1%,60,+0.5%,42,-0.5%,49,+0.0%,52,+0.0%,63,+1.1%,61,+1.1%
Ryan Anderson,23.5,ORL,Big,1956,93,+3.9%,88,+3.8%,3,-4.9%,1,-8.2%,0,-13.1%,98,+3.2%,96,+6.1%,97,+9.3%
Carmelo Anthony,27.4,NYK,Forward,1871,49,-0.2%,93,+5.0%,59,+0.5%,70,+1.8%,73,+2.3%,3,-2.8%,7,-4.5%,3,-7.3%
Joel Anthony,29.2,MIA,Big,1342,95,+4.3%,36,-1.4%,67,+0.8%,45,-0.3%,54,+0.6%,36,-0.6%,67,+1.3%,58,+0.8%
Gilbert Arenas,29.8,MEM,Point,210,53,+0.1%,2,-7.2%,39,-0.7%,20,-2.5%,18,-3.2%,90,+2.0%,99,+8.5%,98,+10.4%
Trevor Ariza,26.3,NOH,Wing,1346,67,+1.0%,63,+0.9%,42,-0.6%,21,-2.4%,19,-3.0%,85,+1.5%,58,+0.6%,71,+2.1%
Omer Asik,25.3,CHI,Big,874,20,-2.7%,24,-2.4%,28,-1.4%,59,+0.9%,44,-0.5%,65,+0.5%,79,+2.4%,78,+2.9%
D.J. Augustin,24.0,CHA,Point,1404,85,+2.7%,68,+1.3%,61,+0.6%,12,-3.6%,19,-3.0%,67,+0.5%,65,+1.2%,68,+1.7%
Gustavo Ayon,26.6,NOH,Big,1042,65,+0.8%,98,+7.4%,26,-1.5%,4,-5.8%,5,-7.3%,65,+0.5%,42,-0.5%,48,-0.0%
Luke Babbitt,22.4,POR,Forward,468,19,-2.8%,7,-5.9%,86,+2.6%,28,-1.7%,58,+0.9%,46,-0.2%,94,+5.2%,88,+5.0%
Leandro Barbosa,28.9,TOR,Combo,925,56,+0.3%,75,+1.7%,52,-0.0%,10,-4.0%,13,-4.0%,75,+0.9%,67,+1.3%,73,+2.3%
Leandro Barbosa,28.9,IND,Wing,413,6,-5.0%,83,+3.0%,2,-5.2%,65,+1.3%,13,-4.0%,54,+0.1%,62,+0.9%,59,+1.0%
J.J. Barea,27.3,MIN,Point,1022,62,+0.6%,81,+2.6%,86,+2.5%,2,-6.7%,12,-4.2%,46,-0.2%,72,+1.8%,66,+1.6%
Andrea Bargnani,26.0,TOR,Forward,1030,83,+2.4%,22,-2.6%,51,-0.1%,71,+1.8%,68,+1.7%,41,-0.4%,66,+1.3%,58,+0.9%
Matt Barnes,31.6,LAL,Wing,1429,80,+2.2%,74,+1.6%,46,-0.4%,20,-2.5%,20,-2.9%,76,+1.0%,55,+0.4%,65,+1.3%
Brandon Bass,26.5,BOS,Big,1850,84,+2.6%,33,-1.5%,27,-1.4%,86,+3.6%,72,+2.2%,63,+0.4%,36,-1.0%,42,-0.7%
Tony Battie,35.7,PHI,Big,286,42,-0.9%,10,-4.9%,75,+1.6%,56,+0.6%,72,+2.2%,57,+0.1%,79,+2.6%,76,+2.7%
Shane Battier,33.1,MIA,Wing,1451,14,-3.1%,25,-2.3%,33,-1.0%,16,-2.9%,14,-3.9%,98,+3.4%,82,+2.8%,92,+6.2%
Nicolas Batum,22.9,POR,Wing,1747,71,+1.3%,62,+0.7%,18,-2.0%,45,-0.4%,23,-2.4%,76,+0.9%,60,+0.7%,67,+1.6%
Jerryd Bayless,23.2,TOR,Combo,684,79,+2.0%,62,+0.7%,20,-1.8%,41,-0.5%,24,-2.4%,84,+1.4%,52,+0.2%,67,+1.6%
Michael Beasley,22.8,MIN,Forward,1043,39,-1.2%,31,-1.7%,91,+3.3%,47,-0.1%,80,+3.3%,69,+0.5%,22,-2.1%,33,-1.5%
Rodrigue Beaubois,23.7,DAL,Combo,1069,87,+2.9%,52,-0.2%,31,-1.1%,62,+1.1%,49,+0.0%,68,+0.5%,44,-0.4%,50,+0.2%
Marco Belinelli,25.6,NOH,Combo,1944,60,+0.5%,11,-4.7%,36,-0.8%,68,+1.6%,57,+0.8%,88,+1.8%,76,+2.1%,84,+3.9%
Raja Bell,35.1,UTA,Wing,794,77,+1.9%,12,-4.5%,54,+0.1%,77,+2.4%,75,+2.5%,87,+1.7%,54,+0.3%,70,+2.0%
Mike Bibby,33.5,NYK,Point,522,32,-1.8%,1,-9.1%,21,-1.7%,88,+3.9%,72,+2.2%,89,+1.9%,94,+5.0%,94,+6.9%
Andris Biedrins,25.6,GSW,Big,737,56,+0.3%,20,-2.9%,65,+0.7%,83,+3.2%,85,+3.9%,81,+1.2%,21,-2.1%,40,-0.9%
Chauncey Billups,35.1,LAC,Combo,605,54,+0.1%,57,+0.3%,36,-0.8%,31,-1.4%,25,-2.2%,21,-1.2%,84,+3.1%,69,+1.9%
Bismack Biyombo,19.2,CHA,Big,1377,34,-1.6%,64,+0.9%,85,+2.4%,16,-3.0%,43,-0.6%,75,+0.9%,33,-1.2%,45,-0.3%
DeJuan Blair,22.5,SAS,Big,1319,12,-3.7%,27,-1.9%,90,+3.2%,95,+5.6%,98,+8.8%,11,-1.8%,4,-5.1%,4,-6.9%
Steve Blake,31.7,LAL,Point,1234,47,-0.6%,32,-1.6%,8,-3.2%,28,-1.7%,8,-5.0%,97,+3.1%,86,+3.5%,94,+6.5%
Andray Blatche,25.2,WAS,Big,623,15,-3.1%,47,-0.4%,51,-0.1%,85,+3.4%,82,+3.4%,28,-0.8%,22,-2.1%,20,-2.9%
Eric Bledsoe,21.9,LAC,Combo,431,52,+0.0%,69,+1.3%,24,-1.5%,52,+0.3%,35,-1.3%,90,+2.0%,23,-2.0%,48,-0.0%
Andrew Bogut,26.9,MIL,Big,363,62,+0.6%,41,-1.0%,99,+6.9%,2,-7.1%,47,-0.2%,58,+0.2%,63,+1.0%,62,+1.2%
Matt Bonner,31.6,SAS,Big,1299,97,+4.7%,64,+0.9%,33,-1.0%,0,-8.6%,2,-9.6%,74,+0.8%,98,+7.9%,97,+8.8%
Trevor Booker,23.9,WAS,Big,1243,76,+1.7%,53,-0.2%,37,-0.8%,75,+2.2%,65,+1.5%,39,-0.5%,38,-0.8%,36,-1.3%
Carlos Boozer,29.9,CHI,Big,1946,72,+1.3%,75,+1.8%,74,+1.4%,84,+3.3%,89,+4.7%,16,-1.4%,5,-5.1%,6,-6.5%
Chris Bosh,27.6,MIA,Big,1977,96,+4.5%,84,+3.0%,80,+1.9%,68,+1.6%,83,+3.5%,6,-2.4%,8,-4.2%,6,-6.6%
Earl Boykins,35.4,HOU,Point,110,8,-4.5%,0,-9.5%,77,+1.7%,100,+12.2%,100,+13.9%,18,-1.3%,13,-3.1%,13,-4.4%
Avery Bradley,20.9,BOS,Combo,1300,70,+1.2%,72,+1.5%,28,-1.4%,67,+1.5%,50,+0.2%,57,+0.1%,25,-1.8%,33,-1.7%
Elton Brand,32.6,PHI,Big,1728,67,+1.0%,35,-1.4%,80,+1.9%,60,+1.0%,78,+2.9%,47,-0.2%,32,-1.3%,35,-1.5%
Corey Brewer,25.7,DEN,Wing,1245,43,-0.9%,86,+3.5%,55,+0.2%,20,-2.5%,24,-2.3%,87,+1.6%,16,-2.8%,38,-1.2%
Ronnie Brewer,26.6,CHI,Wing,1585,66,+0.9%,82,+2.7%,44,-0.5%,75,+2.2%,67,+1.7%,39,-0.5%,9,-3.9%,13,-4.4%
Jon Brockman,24.6,MIL,Big,169,16,-3.0%,20,-3.0%,74,+1.4%,86,+3.6%,90,+5.1%,59,+0.2%,19,-2.3%,29,-2.1%
MarShon Brooks,22.8,NJN,Wing,1611,40,-1.1%,84,+3.2%,77,+1.7%,37,-1.0%,56,+0.7%,30,-0.8%,13,-3.2%,15,-3.9%
Derrick Brown,24.1,CHA,Forward,1292,50,-0.1%,71,+1.4%,51,-0.1%,67,+1.5%,64,+1.4%,34,-0.6%,21,-2.2%,21,-2.8%
Kwame Brown,29.6,GSW,Big,186,18,-2.9%,97,+6.6%,26,-1.4%,68,+1.6%,50,+0.1%,11,-1.8%,5,-4.9%,5,-6.7%
Shannon Brown,25.9,PHX,Wing,1309,27,-2.4%,39,-1.2%,15,-2.3%,65,+1.3%,39,-0.9%,38,-0.5%,80,+2.6%,71,+2.1%
Kobe Bryant,33.2,LAL,Wing,2228,47,-0.6%,19,-3.0%,72,+1.3%,90,+4.3%,92,+5.7%,27,-0.8%,25,-1.8%,22,-2.7%
Chase Budinger,23.4,HOU,Wing,1268,51,-0.0%,22,-2.7%,45,-0.5%,71,+1.8%,63,+1.3%,85,+1.5%,48,-0.2%,64,+1.3%
Alec Burks,20.3,UTA,Wing,884,15,-3.1%,98,+7.4%,13,-2.5%,23,-2.3%,9,-4.8%,35,-0.6%,22,-2.1%,22,-2.7%
Caron Butler,31.6,LAC,Wing,1866,90,+3.3%,85,+3.3%,22,-1.7%,48,+0.0%,31,-1.6%,15,-1.4%,46,-0.3%,32,-1.7%
Jimmy Butler,22.1,CHI,Wing,269,20,-2.7%,66,+1.1%,41,-0.6%,15,-3.1%,15,-3.7%,38,-0.5%,84,+3.1%,75,+2.6%
Rasual Butler,32.4,TOR,Wing,439,13,-3.2%,5,-6.3%,5,-3.7%,91,+4.5%,57,+0.9%,92,+2.2%,84,+3.2%,90,+5.4%
Andrew Bynum,24.0,LAL,Big,2109,63,+0.7%,97,+6.6%,95,+4.4%,4,-5.9%,32,-1.6%,8,-2.1%,15,-2.9%,9,-5.0%
Will Bynum,28.8,DET,Point,450,14,-3.2%,57,+0.2%,41,-0.6%,23,-2.3%,20,-2.9%,44,-0.3%,83,+3.0%,77,+2.7%
Jose Calderon,30.1,TOR,Point,1789,71,+1.3%,53,-0.1%,13,-2.5%,66,+1.5%,38,-1.1%,49,-0.1%,65,+1.3%,62,+1.2%
Marcus Camby,37.6,POR,Big,891,77,+1.8%,98,+8.3%,57,+0.3%,11,-3.7%,17,-3.4%,3,-2.9%,24,-2.0%,10,-4.9%
Marcus Camby,37.6,HOU,Big,458,72,+1.3%,33,-1.6%,82,+2.1%,91,+4.3%,95,+6.5%,6,-2.3%,18,-2.6%,9,-4.9%
Brian Cardinal,34.5,DAL,Forward,213,5,-5.5%,11,-4.7%,23,-1.6%,18,-2.8%,11,-4.4%,97,+3.1%,96,+6.0%,97,+9.1%
DeMarre Carroll,25.3,UTA,Wing,318,74,+1.6%,30,-1.8%,19,-1.9%,71,+1.8%,48,-0.1%,60,+0.2%,69,+1.6%,68,+1.8%
Matt Carroll,31.2,CHA,Wing,455,48,-0.4%,56,+0.1%,84,+2.3%,49,+0.1%,73,+2.3%,66,+0.5%,15,-2.9%,25,-2.4%
Anthony Carter,36.4,TOR,Point,187,16,-3.0%,47,-0.5%,55,+0.2%,41,-0.7%,44,-0.5%,66,+0.5%,57,+0.6%,60,+1.0%
Vince Carter,34.8,DAL,Wing,1507,93,+3.8%,60,+0.5%,14,-2.4%,49,+0.1%,25,-2.3%,74,+0.8%,62,+1.0%,68,+1.8%
Omri Casspi,23.4,CLE,Forward,1261,45,-0.6%,60,+0.5%,11,-2.7%,60,+1.0%,30,-1.7%,75,+0.9%,53,+0.3%,63,+1.2%
Mario Chalmers,25.5,MIA,Point,1795,86,+2.7%,54,-0.1%,72,+1.4%,23,-2.3%,38,-1.0%,40,-0.4%,68,+1.5%,60,+1.0%
Tyson Chandler,29.1,NYK,Big,2055,45,-0.6%,87,+3.7%,92,+3.5%,24,-2.1%,64,+1.4%,7,-2.2%,16,-2.9%,8,-5.1%
Wilson Chandler,24.5,DEN,Forward,210,68,+1.1%,48,-0.4%,23,-1.6%,93,+4.9%,81,+3.3%,2,-3.5%,56,+0.5%,20,-2.9%
Josh Childress,28.4,PHX,Wing,443,13,-3.4%,91,+4.3%,42,-0.6%,28,-1.7%,25,-2.3%,21,-1.1%,37,-0.9%,29,-2.1%
Earl Clark,23.8,ORL,Big,499,5,-5.7%,1,-8.2%,94,+4.1%,99,+9.0%,100,+13.1%,3,-3.1%,26,-1.8%,9,-4.9%
Norris Cole,23.0,MIA,Point,1143,9,-4.4%,66,+1.1%,31,-1.1%,77,+2.4%,64,+1.4%,29,-0.8%,28,-1.7%,24,-2.5%
Jason Collins,32.9,ATL,Big,265,51,-0.1%,21,-2.8%,16,-2.1%,98,+7.4%,91,+5.3%,67,+0.5%,14,-3.0%,23,-2.5%
Darren Collison,24.2,IND,Point,1870,85,+2.6%,44,-0.8%,90,+3.0%,55,+0.4%,82,+3.4%,49,-0.1%,18,-2.5%,23,-2.6%
Nick Collison,31.0,OKC,Big,1249,85,+2.6%,70,+1.4%,4,-4.1%,3,-6.0%,1,-10.1%,96,+3.0%,95,+5.7%,97,+8.7%
Mike Conley,24.1,MEM,Point,2167,89,+3.0%,47,-0.4%,80,+1.9%,59,+0.9%,77,+2.8%,41,-0.4%,23,-2.0%,26,-2.4%
Brian Cook,30.9,WAS,Big,124,83,+2.4%,58,+0.3%,31,-1.1%,3,-6.1%,5,-7.2%,4,-2.7%,100,+9.5%,94,+6.9%
Daequan Cook,24.5,OKC,Wing,917,58,+0.4%,11,-4.8%,22,-1.7%,35,-1.1%,21,-2.8%,96,+3.0%,92,+4.5%,95,+7.6%
DeMarcus Cousins,21.2,SAC,Big,1922,35,-1.5%,99,+8.9%,20,-1.8%,46,-0.2%,26,-2.1%,13,-1.5%,4,-5.4%,5,-6.9%
Jamal Crawford,31.6,POR,Combo,1580,37,-1.2%,15,-3.6%,51,-0.1%,61,+1.0%,59,+0.9%,94,+2.7%,50,-0.0%,76,+2.7%
Jordan Crawford,23.0,WAS,Wing,1713,77,+1.9%,79,+2.4%,46,-0.4%,21,-2.5%,21,-2.8%,45,-0.2%,58,+0.6%,53,+0.4%
Dante Cunningham,24.5,MEM,Big,1080,44,-0.7%,13,-3.8%,33,-1.0%,89,+4.0%,79,+3.0%,78,+1.0%,46,-0.3%,57,+0.8%
Stephen Curry,23.6,GSW,Point,728,87,+2.8%,30,-1.7%,58,+0.4%,35,-1.1%,42,-0.7%,82,+1.3%,65,+1.2%,75,+2.4%
Samuel Dalembert,31.5,HOU,Big,1432,55,+0.2%,74,+1.7%,59,+0.4%,50,+0.2%,54,+0.6%,30,-0.7%,30,-1.5%,28,-2.3%
Marquis Daniels,30.8,BOS,Wing,440,33,-1.8%,46,-0.6%,98,+5.5%,24,-2.2%,81,+3.3%,14,-1.5%,33,-1.2%,22,-2.7%
Baron Davis,32.6,NYK,Point,584,97,+4.8%,48,-0.4%,12,-2.6%,38,-0.9%,16,-3.5%,80,+1.1%,81,+2.8%,84,+3.9%
Ed Davis,22.4,TOR,Big,1459,20,-2.7%,32,-1.6%,78,+1.7%,30,-1.5%,50,+0.2%,58,+0.2%,65,+1.2%,65,+1.4%
Glen Davis,25.8,ORL,Big,1395,14,-3.2%,26,-2.1%,83,+2.2%,98,+6.8%,98,+9.0%,5,-2.4%,6,-4.5%,4,-6.9%
Austin Daye,23.4,DET,Wing,494,4,-5.7%,6,-6.0%,71,+1.3%,86,+3.6%,90,+4.9%,46,-0.2%,68,+1.4%,62,+1.2%
DeMar DeRozan,22.2,TOR,Wing,2180,83,+2.5%,74,+1.6%,41,-0.6%,82,+3.0%,74,+2.4%,19,-1.2%,16,-2.8%,15,-4.0%
Carlos Delfino,29.2,MIL,Wing,1517,54,+0.1%,20,-2.9%,34,-0.9%,58,+0.8%,48,-0.1%,86,+1.6%,68,+1.4%,79,+3.0%
Luol Deng,26.5,CHI,Wing,2114,58,+0.4%,44,-0.8%,69,+1.1%,48,-0.0%,60,+1.0%,23,-1.1%,61,+0.8%,46,-0.2%
Boris Diaw,29.5,CHA,Forward,1007,52,-0.0%,27,-2.0%,35,-0.9%,9,-4.2%,8,-5.0%,74,+0.7%,96,+6.3%,94,+7.0%
Boris Diaw,29.5,SAS,Big,366,88,+2.9%,45,-0.7%,5,-4.0%,68,+1.6%,23,-2.4%,91,+2.1%,62,+1.0%,79,+3.1%
DeSagana Diop,29.8,CHA,Big,300,7,-4.8%,8,-5.4%,83,+2.2%,79,+2.7%,90,+4.9%,51,-0.0%,57,+0.6%,56,+0.5%
Keyon Dooling,31.5,BOS,Combo,629,30,-2.2%,15,-3.6%,96,+4.7%,27,-1.7%,79,+3.0%,45,-0.2%,60,+0.8%,56,+0.6%
Toney Douglas,25.6,NYK,Combo,617,17,-3.0%,3,-7.2%,67,+0.9%,73,+2.1%,78,+2.9%,77,+1.0%,85,+3.2%,85,+4.2%
Goran Dragic,25.5,HOU,Combo,1707,80,+2.2%,80,+2.4%,43,-0.5%,23,-2.3%,21,-2.8%,90,+2.0%,29,-1.6%,54,+0.4%
Jared Dudley,26.3,PHX,Wing,2009,94,+4.1%,60,+0.6%,29,-1.2%,54,+0.4%,39,-0.9%,63,+0.4%,48,-0.1%,52,+0.3%
Chris Duhon,29.2,ORL,Point,1199,34,-1.6%,18,-3.1%,72,+1.4%,93,+4.9%,95,+6.3%,8,-2.1%,36,-1.0%,19,-3.1%
Tim Duncan,35.5,SAS,Big,1630,11,-3.8%,30,-1.7%,85,+2.3%,99,+9.2%,99,+11.5%,20,-1.2%,0,-8.6%,1,-9.8%
Mike Dunleavy,31.1,MIL,Wing,1403,56,+0.3%,64,+0.9%,10,-3.0%,47,-0.0%,18,-3.1%,68,+0.5%,71,+1.7%,72,+2.2%
Kevin Durant,23.1,OKC,Forward,2535,11,-3.8%,79,+2.3%,98,+5.4%,81,+3.0%,97,+8.4%,0,-5.0%,3,-5.7%,0,-10.7%
Jerome Dyson,24.5,NOH,Point,178,2,-7.0%,50,-0.3%,56,+0.2%,59,+0.9%,61,+1.1%,29,-0.8%,50,-0.0%,41,-0.8%
Devin Ebanks,22.0,LAL,Wing,377,42,-0.9%,92,+4.4%,86,+2.5%,63,+1.1%,83,+3.6%,4,-2.6%,3,-5.4%,2,-8.0%
Wayne Ellington,23.9,MIN,Wing,935,65,+0.8%,28,-1.9%,46,-0.4%,49,+0.1%,46,-0.3%,42,-0.3%,79,+2.5%,73,+2.2%
Monta Ellis,26.0,GSW,Combo,1360,29,-2.3%,87,+3.5%,22,-1.7%,61,+1.0%,41,-0.7%,88,+1.8%,6,-4.5%,21,-2.8%
Monta Ellis,26.0,MIL,Wing,752,18,-2.9%,50,-0.3%,6,-3.6%,80,+2.7%,39,-0.9%,86,+1.6%,43,-0.4%,62,+1.2%
Semih Erden,25.3,CLE,Big,303,38,-1.2%,71,+1.5%,91,+3.4%,8,-4.7%,35,-1.2%,24,-1.0%,60,+0.8%,46,-0.2%
Jeremy Evans,24.0,UTA,Forward,162,13,-3.2%,44,-0.8%,34,-0.9%,81,+3.0%,71,+2.1%,60,+0.3%,28,-1.6%,35,-1.3%
Maurice Evans,33.0,WAS,Wing,318,82,+2.4%,39,-1.2%,78,+1.8%,18,-2.7%,39,-1.0%,94,+2.6%,43,-0.5%,72,+2.2%
Reggie Evans,31.5,LAC,Big,739,7,-4.9%,2,-7.8%,72,+1.4%,97,+6.7%,97,+8.0%,51,-0.0%,46,-0.3%,45,-0.3%
Tyreke Evans,22.1,SAC,Wing,2152,65,+0.8%,99,+8.5%,18,-1.9%,57,+0.7%,35,-1.3%,10,-1.9%,4,-5.3%,4,-7.2%
Kenneth Faried,21.9,DEN,Big,996,31,-2.0%,12,-4.6%,97,+4.9%,76,+2.3%,96,+7.3%,25,-0.9%,27,-1.7%,23,-2.6%
Jordan Farmar,24.9,NJN,Combo,796,72,+1.3%,49,-0.4%,9,-3.1%,49,+0.1%,19,-3.1%,56,+0.1%,85,+3.3%,81,+3.4%
Derrick Favors,20.3,UTA,Big,1349,30,-2.2%,97,+6.6%,36,-0.8%,9,-4.3%,8,-5.1%,40,-0.4%,34,-1.1%,34,-1.5%
Raymond Felton,27.3,POR,Point,1899,88,+2.9%,90,+4.2%,40,-0.7%,31,-1.3%,27,-2.0%,10,-1.9%,44,-0.4%,28,-2.2%
Rudy Fernandez,26.6,DEN,Wing,685,71,+1.3%,57,+0.3%,5,-3.6%,30,-1.5%,7,-5.1%,76,+0.9%,89,+3.9%,88,+4.8%
Landry Fields,23.3,NYK,Wing,1855,89,+3.0%,99,+8.5%,68,+1.0%,18,-2.7%,29,-1.8%,10,-1.9%,5,-4.9%,5,-6.7%
Derek Fisher,37.2,LAL,Point,1100,32,-1.9%,88,+3.8%,95,+4.2%,70,+1.7%,93,+5.9%,5,-2.6%,0,-7.2%,1,-9.8%
Derek Fisher,37.2,OKC,Point,361,98,+5.3%,30,-1.7%,0,-6.8%,24,-2.2%,3,-9.0%,100,+5.7%,94,+5.0%,99,+10.7%
Jonny Flynn,22.7,POR,Point,270,86,+2.7%,8,-5.5%,85,+2.4%,15,-3.0%,43,-0.6%,83,+1.4%,93,+4.8%,92,+6.1%
Gary Forbes,26.7,TOR,Wing,649,41,-1.0%,38,-1.2%,77,+1.6%,29,-1.7%,49,-0.0%,72,+0.7%,57,+0.6%,63,+1.2%
T.J. Ford,28.6,SAS,Point,160,90,+3.1%,61,+0.6%,15,-2.2%,27,-1.8%,13,-4.0%,96,+2.9%,56,+0.5%,81,+3.4%
Jeff Foster,34.8,IND,Big,140,14,-3.2%,44,-0.8%,1,-6.4%,94,+5.0%,34,-1.3%,44,-0.2%,78,+2.4%,72,+2.1%
Randy Foye,28.1,LAC,Wing,1632,48,-0.4%,59,+0.4%,39,-0.7%,47,-0.0%,41,-0.7%,19,-1.2%,69,+1.5%,53,+0.3%
Jimmer Fredette,22.7,SAC,Combo,1056,49,-0.3%,9,-5.2%,52,-0.0%,40,-0.7%,41,-0.7%,82,+1.3%,93,+4.6%,90,+5.9%
Channing Frye,28.5,PHX,Big,1653,100,+7.2%,51,-0.2%,21,-1.7%,33,-1.2%,20,-2.9%,69,+0.6%,80,+2.6%,80,+3.2%
Sundiata Gaines,25.5,NJN,Combo,723,43,-0.9%,72,+1.5%,69,+1.1%,87,+3.7%,89,+4.7%,3,-3.0%,12,-3.3%,7,-6.2%
Danilo Gallinari,23.2,DEN,Forward,1347,69,+1.1%,69,+1.3%,21,-1.7%,65,+1.4%,46,-0.3%,24,-1.0%,51,+0.1%,39,-1.0%
Francisco Garcia,29.8,SAC,Wing,770,29,-2.2%,9,-5.4%,47,-0.3%,30,-1.5%,28,-1.9%,97,+3.2%,91,+4.1%,95,+7.3%
Kevin Garnett,35.5,BOS,Big,1855,84,+2.6%,56,+0.0%,48,-0.3%,72,+1.8%,66,+1.5%,21,-1.1%,43,-0.4%,33,-1.6%
Marc Gasol,26.8,MEM,Big,2363,81,+2.3%,40,-1.1%,93,+4.0%,40,-0.7%,80,+3.3%,31,-0.7%,30,-1.5%,28,-2.2%
Pau Gasol,31.3,LAL,Big,2425,38,-1.2%,50,-0.3%,81,+1.9%,85,+3.4%,91,+5.3%,26,-0.9%,8,-4.2%,9,-5.0%
Rudy Gay,25.2,MEM,Forward,2415,39,-1.2%,84,+3.0%,95,+4.4%,18,-2.7%,67,+1.6%,4,-2.6%,22,-2.1%,11,-4.7%
Alonzo Gee,24.4,CLE,Wing,1785,41,-1.0%,37,-1.3%,93,+3.9%,33,-1.2%,77,+2.7%,25,-0.9%,42,-0.5%,35,-1.4%
Paul George,21.5,IND,Wing,1937,76,+1.7%,76,+1.9%,88,+2.7%,7,-4.9%,26,-2.1%,41,-0.3%,57,+0.6%,51,+0.2%
Daniel Gibson,25.7,CLE,Wing,885,57,+0.3%,85,+3.3%,83,+2.2%,7,-4.9%,22,-2.7%,27,-0.9%,53,+0.3%,43,-0.6%
Taj Gibson,26.4,CHI,Big,1199,25,-2.5%,42,-0.9%,49,-0.3%,14,-3.1%,17,-3.4%,63,+0.4%,89,+3.9%,86,+4.3%
Manu Ginobili,34.3,SAS,Wing,787,99,+7.0%,96,+6.5%,1,-5.9%,2,-6.8%,0,-12.6%,92,+2.3%,89,+3.9%,92,+6.2%
Mickell Gladness,25.3,GSW,Big,222,4,-5.8%,90,+4.0%,63,+0.7%,90,+4.2%,89,+4.8%,2,-3.5%,3,-5.4%,2,-8.9%
Ryan Gomes,29.2,LAC,Forward,366,9,-4.5%,16,-3.5%,73,+1.4%,91,+4.6%,93,+6.0%,5,-2.4%,50,-0.1%,25,-2.4%
Drew Gooden,30.1,MIL,Big,1462,65,+0.8%,34,-1.5%,29,-1.3%,78,+2.5%,62,+1.2%,59,+0.2%,51,+0.1%,52,+0.3%
Ben Gordon,28.6,DET,Combo,1343,61,+0.5%,13,-4.0%,47,-0.3%,62,+1.1%,56,+0.7%,80,+1.1%,75,+2.1%,80,+3.2%
Eric Gordon,22.9,NOH,Combo,303,98,+5.6%,88,+3.7%,45,-0.4%,6,-5.5%,6,-5.9%,53,+0.0%,77,+2.2%,73,+2.2%
Marcin Gortat,27.7,PHX,Big,2108,99,+6.6%,43,-0.8%,39,-0.7%,32,-1.2%,28,-1.9%,93,+2.3%,55,+0.4%,76,+2.7%
Andrew Goudelock,22.9,LAL,Combo,399,53,+0.1%,8,-5.5%,21,-1.8%,16,-2.9%,10,-4.7%,39,-0.4%,100,+10.6%,98,+10.2%
