Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Evan Fournier,26.0,ORL,Wing,2545,92,+2.9%,57,+0.3%,92,+5.3%,79,+3.8%,93,+4.6%,87,+6.3%,28,-1.6%,54,+0.0%
Tim Frazier,28.0,NOP,Point,880,75,+1.4%,83,+2.9%,46,-0.5%,7,-7.9%,15,-3.3%,98,+11.4%,71,+1.3%,89,+3.5%
Tim Frazier,28.0,MIL,Point,201,1,-7.8%,55,+0.1%,6,-5.8%,79,+3.7%,31,-1.5%,2,-18.4%,1,-9.2%,0,-10.8%
Channing Frye,35.5,CLE,Big,297,5,-4.9%,59,+0.5%,3,-7.8%,0,-18.1%,0,-11.9%,51,-0.2%,23,-2.1%,29,-1.7%
Danilo Gallinari,30.2,LAC,Big,2059,78,+1.6%,29,-2.1%,68,+1.6%,70,+2.3%,77,+1.8%,95,+9.4%,86,+2.9%,93,+4.3%
Langston Galloway,26.9,DET,Wing,1693,43,-0.7%,39,-1.2%,67,+1.4%,81,+4.0%,83,+2.6%,76,+3.8%,14,-3.1%,38,-1.0%
Marc Gasol,33.8,MEM,Big,1788,95,+4.0%,95,+5.4%,77,+2.5%,92,+6.9%,91,+4.1%,89,+6.9%,64,+0.8%,83,+2.3%
Marc Gasol,33.8,TOR,Big,643,100,+7.0%,89,+3.9%,98,+8.6%,75,+3.0%,97,+6.4%,86,+6.3%,96,+5.5%,98,+6.1%
Pau Gasol,38.3,SAS,Big,330,17,-2.8%,2,-9.4%,3,-8.0%,84,+4.6%,28,-1.7%,99,+16.6%,7,-5.0%,33,-1.4%
Rudy Gay,32.2,SAS,Forward,1853,40,-0.8%,53,+0.0%,23,-2.7%,65,+1.6%,42,-0.7%,26,-4.2%,58,+0.3%,46,-0.5%
Paul George,28.5,OKC,Wing,2852,96,+4.1%,77,+2.2%,87,+4.0%,84,+4.6%,92,+4.3%,76,+3.8%,89,+3.2%,89,+3.5%
Taj Gibson,33.4,MIN,Big,1685,48,-0.3%,51,-0.1%,35,-1.5%,23,-4.0%,19,-2.7%,65,+1.8%,78,+1.9%,79,+1.9%
Rudy Gobert,26.3,UTA,Big,2568,53,-0.1%,84,+3.1%,26,-2.3%,18,-4.6%,17,-3.0%,31,-3.1%,59,+0.4%,43,-0.7%
Aaron Gordon,23.1,ORL,Forward,2614,72,+1.2%,83,+2.9%,65,+1.3%,51,-0.2%,60,+0.6%,34,-2.6%,20,-2.2%,22,-2.3%
Eric Gordon,29.9,HOU,Wing,2151,68,+0.9%,59,+0.5%,32,-1.8%,98,+9.5%,62,+0.7%,53,+0.1%,50,-0.2%,51,-0.2%
Marcin Gortat,34.7,LAC,Big,749,40,-0.8%,37,-1.4%,23,-2.7%,95,+8.1%,76,+1.8%,63,+1.5%,47,-0.4%,53,-0.1%
Treveon Graham,25.0,BKN,Forward,706,44,-0.6%,81,+2.7%,88,+4.3%,6,-8.2%,67,+1.0%,6,-11.2%,50,-0.2%,21,-2.4%
Jerami Grant,24.6,OKC,Big,2615,87,+2.2%,69,+1.4%,35,-1.4%,38,-1.8%,31,-1.6%,99,+15.0%,30,-1.5%,85,+2.8%
Jerian Grant,26.1,ORL,Point,840,20,-2.3%,44,-0.6%,12,-4.6%,64,+1.5%,32,-1.5%,46,-0.6%,70,+1.3%,66,+0.8%
Danny Green,31.4,TOR,Wing,2215,99,+6.9%,96,+5.8%,96,+6.9%,89,+6.0%,98,+6.6%,94,+9.0%,98,+6.4%,99,+7.4%
Draymond Green,28.7,GSW,Big,2064,95,+3.9%,97,+6.4%,42,-0.8%,72,+2.6%,67,+1.0%,72,+3.1%,51,-0.1%,62,+0.5%
Gerald Green,32.8,HOU,Forward,1396,65,+0.7%,93,+4.4%,71,+1.8%,99,+13.9%,94,+4.8%,62,+1.4%,27,-1.6%,41,-0.8%
JaMychal Green,28.4,MEM,Big,898,11,-3.6%,24,-2.6%,14,-4.3%,36,-2.1%,13,-3.6%,32,-2.9%,19,-2.3%,19,-2.5%
JaMychal Green,28.4,LAC,Big,467,12,-3.4%,46,-0.4%,82,+3.2%,52,-0.0%,78,+2.0%,21,-5.4%,0,-11.9%,1,-10.5%
Jeff Green,32.2,WAS,Big,2082,72,+1.1%,37,-1.3%,43,-0.7%,14,-5.5%,17,-3.0%,91,+7.4%,86,+2.9%,93,+4.0%
Blake Griffin,29.6,DET,Big,2618,72,+1.1%,78,+2.2%,8,-5.3%,43,-1.2%,9,-4.4%,85,+5.7%,62,+0.7%,79,+1.9%
Tim Hardaway Jr.,26.6,NYK,Wing,1498,60,+0.4%,50,-0.1%,78,+2.5%,42,-1.4%,57,+0.4%,54,+0.3%,50,-0.3%,51,-0.2%
Tim Hardaway Jr.,26.6,DAL,Wing,557,76,+1.4%,88,+3.8%,40,-1.1%,13,-5.6%,18,-2.8%,20,-5.6%,80,+2.2%,62,+0.5%
James Harden,29.2,HOU,Combo,2862,90,+2.8%,34,-1.6%,89,+4.4%,22,-4.2%,78,+1.9%,80,+4.5%,61,+0.6%,75,+1.6%
Maurice Harkless,25.5,POR,Forward,1415,52,-0.1%,58,+0.4%,75,+2.2%,53,+0.0%,68,+1.1%,38,-2.0%,18,-2.4%,21,-2.4%
Montrezl Harrell,24.8,LAC,Big,2140,73,+1.2%,95,+5.2%,44,-0.6%,17,-4.9%,22,-2.3%,48,-0.5%,46,-0.5%,49,-0.4%
Devin Harris,35.7,DAL,Combo,1063,23,-2.0%,41,-0.9%,21,-3.2%,83,+4.2%,43,-0.6%,32,-3.0%,31,-1.5%,26,-1.9%
Gary Harris,24.1,DEN,Wing,1637,38,-0.9%,55,+0.2%,50,-0.1%,54,+0.2%,50,-0.1%,21,-5.3%,38,-0.9%,26,-1.9%
Joe Harris,27.2,BKN,Wing,2291,97,+4.4%,82,+2.8%,71,+1.8%,94,+7.7%,89,+3.5%,75,+3.7%,92,+3.8%,91,+3.8%
Tobias Harris,26.3,LAC,Forward,1903,46,-0.5%,31,-1.8%,42,-0.8%,89,+5.7%,72,+1.5%,43,-0.9%,71,+1.4%,68,+0.9%
Tobias Harris,26.3,PHI,Forward,943,62,+0.5%,26,-2.4%,38,-1.1%,100,+14.1%,95,+5.2%,86,+6.0%,8,-4.7%,21,-2.4%
Andrew Harrison,24.0,CLE,Wing,129,43,-0.6%,61,+0.7%,83,+3.3%,44,-1.0%,68,+1.0%,96,+9.9%,1,-9.3%,6,-5.3%
Gordon Hayward,28.6,BOS,Wing,1833,43,-0.7%,49,-0.2%,90,+4.6%,9,-6.6%,45,-0.4%,82,+4.7%,21,-2.2%,44,-0.7%
John Henson,27.8,MIL,Big,173,3,-5.5%,3,-8.5%,62,+0.9%,68,+2.0%,70,+1.3%,24,-4.7%,41,-0.8%,29,-1.7%
Juan Hernangomez,23.1,DEN,Forward,1275,25,-1.8%,25,-2.4%,35,-1.6%,56,+0.5%,38,-1.0%,47,-0.5%,19,-2.3%,26,-1.9%
Willy Hernangomez,24.4,CHA,Big,746,33,-1.3%,10,-4.8%,52,+0.1%,28,-3.2%,34,-1.2%,42,-1.2%,69,+1.2%,67,+0.9%
Mario Hezonja,23.7,NYK,Forward,1161,32,-1.4%,91,+4.0%,44,-0.7%,12,-5.9%,16,-3.2%,37,-2.2%,7,-4.9%,9,-4.4%
Buddy Hield,25.9,SAC,Wing,2622,68,+0.8%,56,+0.2%,18,-3.4%,12,-5.8%,10,-4.2%,78,+4.2%,77,+1.9%,83,+2.4%
