Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Joel Anthony,25.2,MIA,Big,461,21,+3.0,11,+1.5,13,+1.5%,21,+7.6,16,+0.6,71,-2.9%,23,+11.0,17,+1.0,28,+1.8%,32,+6.1
Gilbert Arenas,25.8,WAS,Combo,423,77,-3.2,95,-2.2,16,+1.3%,95,-16.8,96,-1.2,99,-14.3%,92,-22.4,81,-0.9,20,+2.5%,84,-12.4
Trevor Ariza,22.3,LAL,Wing,385,53,-0.3,28,+0.8,11,+1.8%,33,+3.6,17,+0.6,79,-4.4%,13,+16.7,64,-0.3,3,+6.2%,59,-3.6
Darrell Armstrong,39.4,NJN,Combo,505,75,-2.7,61,-0.3,37,+0.5%,69,-4.8,4,+1.3,20,+4.6%,36,+4.8,92,-1.4,82,-2.8%,82,-11.1
Hilton Armstrong,22.9,NOH,Big,663,22,+2.9,10,+1.6,41,+0.4%,8,+13.0,12,+0.8,42,+1.0%,26,+9.7,20,+0.9,50,+0.1%,11,+14.3
Carlos Arroyo,28.3,ORL,Point,1216,16,+3.8,81,-1.1,70,-0.7%,85,-9.4,87,-0.8,78,-4.3%,78,-10.7,61,-0.3,35,+1.2%,66,-5.8
Chucky Atkins,33.2,DEN,Combo,293,57,-0.6,75,-0.8,27,+0.9%,62,-2.9,89,-0.9,13,+6.9%,89,-18.6,37,+0.3,66,-1.2%,36,+5.1
James Augustine,23.7,ORL,Big,106,30,+1.8,4,+2.2,14,+1.5%,6,+14.7,1,+1.9,1,+16.3%,17,+13.8,55,-0.1,37,+1.0%,34,+5.6
Kelenna Azubuike,23.9,GSW,Wing,1680,41,+0.6,57,-0.2,51,+0.1%,44,+1.4,69,-0.3,78,-4.3%,64,-5.3,47,+0.0,23,+2.2%,38,+4.3
Renaldo Balkman,23.3,NYK,Forward,895,74,-2.5,73,-0.8,95,-2.3%,62,-3.0,89,-0.9,82,-5.0%,91,-20.7,50,+0.0,86,-3.3%,37,+4.6
Marcus Banks,25.9,PHX,Combo,240,6,+6.6,57,-0.2,36,+0.5%,41,+1.9,87,-0.8,85,-6.0%,53,-0.2,22,+0.8,22,+2.3%,19,+10.7
Marcus Banks,25.9,MIA,Combo,239,47,+0.0,28,+0.8,46,+0.2%,59,-2.4,16,+0.6,0,+18.8%,43,+3.1,44,+0.1,47,+0.2%,74,-8.4
Leandro Barbosa,24.9,PHX,Combo,2347,6,+6.6,25,+0.9,47,+0.2%,20,+8.0,25,+0.5,56,-0.8%,18,+13.3,31,+0.5,60,-0.7%,29,+6.8
J.J. Barea,23.3,DAL,Point,414,89,-5.1,74,-0.8,79,-0.9%,67,-4.1,38,+0.2,86,-6.5%,4,+27.4,89,-1.3,49,+0.1%,91,-16.6
Andrea Bargnani,22.0,TOR,Big,1827,36,+1.1,35,+0.5,31,+0.7%,24,+6.7,19,+0.6,4,+10.3%,16,+13.9,55,-0.1,48,+0.2%,44,+1.8
Matt Barnes,27.6,GSW,Forward,1360,12,+4.8,45,+0.2,63,-0.4%,43,+1.6,33,+0.3,46,+0.6%,39,+4.2,51,-0.0,69,-1.5%,47,+0.5
Earl Barron,26.2,MIA,Big,852,52,-0.3,86,-1.5,53,-0.0%,90,-12.0,51,+0.0,37,+1.7%,41,+3.6,92,-1.5,73,-1.7%,95,-22.1
Brent Barry,35.8,SAS,Wing,520,8,+5.6,36,+0.5,16,+1.3%,37,+2.9,48,+0.1,19,+5.0%,67,-6.1,28,+0.6,5,+4.6%,16,+12.1
Brandon Bass,22.5,DAL,Big,1508,22,+2.9,8,+1.9,23,+1.0%,9,+12.6,31,+0.3,23,+3.9%,62,-4.5,6,+1.6,41,+0.7%,5,+21.5
Shane Battier,29.1,HOU,Forward,2901,39,+0.9,19,+1.1,49,+0.1%,24,+6.7,32,+0.3,50,+0.2%,43,+3.0,23,+0.8,40,+0.8%,22,+9.1
Marco Belinelli,21.6,GSW,Wing,173,12,+4.6,88,-1.5,31,+0.7%,96,-18.6,30,+0.4,51,+0.1%,29,+8.1,95,-1.9,59,-0.6%,97,-29.2
Charlie Bell,28.6,MIL,Combo,1522,42,+0.5,54,-0.1,44,+0.2%,59,-2.3,37,+0.2,75,-3.7%,42,+3.2,63,-0.3,57,-0.4%,63,-4.4
Raja Bell,31.1,PHX,Wing,2633,76,-2.8,68,-0.6,20,+1.1%,81,-8.5,33,+0.3,74,-3.6%,34,+5.6,83,-1.0,17,+2.8%,92,-17.2
Mike Bibby,29.5,SAC,Point,469,12,+4.7,4,+2.2,53,-0.0%,6,+14.0,14,+0.7,73,-3.4%,32,+6.5,9,+1.3,66,-1.2%,11,+14.4
Mike Bibby,29.5,ATL,Point,1098,73,-2.4,72,-0.7,98,-2.8%,39,+2.4,27,+0.4,97,-12.2%,10,+20.5,86,-1.2,89,-4.1%,73,-8.0
Andris Biedrins,21.6,GSW,Big,2072,76,-2.8,73,-0.8,78,-0.9%,66,-4.0,94,-1.1,79,-4.4%,98,-32.7,42,+0.2,67,-1.2%,33,+5.7
Chauncey Billups,31.1,DET,Point,2519,51,-0.3,23,+1.0,94,-2.1%,10,+12.1,59,-0.1,38,+1.7%,48,+1.4,17,+1.0,96,-5.5%,10,+15.4
Steve Blake,27.7,POR,Point,2415,61,-1.1,26,+0.9,20,+1.1%,35,+3.3,28,+0.4,16,+5.8%,47,+1.5,36,+0.3,15,+3.0%,39,+3.8
Andray Blatche,21.2,WAS,Big,1579,17,+3.5,71,-0.7,73,-0.7%,74,-5.8,82,-0.6,20,+4.7%,95,-27.8,38,+0.3,78,-2.4%,29,+6.5
Mark Blount,31.9,MIA,Big,1503,64,-1.4,64,-0.4,38,+0.5%,74,-6.2,18,+0.6,33,+2.4%,36,+5.1,84,-1.0,71,-1.6%,88,-14.1
Keith Bogans,27.5,ORL,Wing,2167,71,-2.1,17,+1.2,17,+1.3%,19,+8.2,36,+0.3,26,+3.6%,46,+2.6,17,+1.0,22,+2.3%,14,+12.8
Andrew Bogut,22.9,MIL,Big,2697,23,+2.8,90,-1.6,93,-1.9%,82,-8.7,11,+0.8,42,+1.1%,30,+7.2,98,-2.4,94,-4.8%,93,-18.4
Matt Bonner,27.6,SAS,Big,748,73,-2.5,67,-0.6,71,-0.7%,69,-4.8,19,+0.6,88,-7.3%,9,+21.2,78,-0.8,60,-0.7%,88,-13.8
Josh Boone,22.9,NJN,Big,1737,18,+3.3,12,+1.5,40,+0.4%,20,+8.0,32,+0.3,31,+2.7%,31,+6.8,11,+1.2,21,+2.4%,22,+9.1
Calvin Booth,31.5,PHI,Big,200,92,-5.7,55,-0.1,54,-0.0%,71,-5.2,40,+0.2,62,-1.5%,42,+3.2,65,-0.3,90,-4.2%,83,-11.8
Carlos Boozer,25.9,UTA,Big,2820,12,+4.7,50,+0.0,61,-0.3%,43,+1.6,42,+0.2,56,-0.6%,40,+3.9,45,+0.1,50,+0.1%,43,+2.1
Chris Bosh,23.6,TOR,Big,2416,81,-3.6,65,-0.5,100,-4.2%,48,+0.6,91,-1.0,77,-4.3%,90,-19.2,32,+0.5,100,-8.6%,27,+8.0
Bruce Bowen,36.4,SAS,Wing,2434,55,-0.5,56,-0.1,16,+1.3%,60,-2.6,35,+0.3,19,+4.8%,45,+2.7,56,-0.2,25,+2.1%,54,-1.6
Ryan Bowen,31.9,NOH,Forward,600,68,-1.8,90,-1.6,72,-0.7%,91,-13.6,86,-0.7,88,-7.3%,81,-11.9,76,-0.7,53,-0.1%,83,-11.9
Earl Boykins,31.4,CHA,Point,535,38,+1.0,87,-1.5,81,-1.1%,76,-6.6,43,+0.2,9,+7.7%,52,+0.1,95,-1.7,94,-4.7%,88,-13.7
Elton Brand,28.6,LAC,Big,270,3,+8.1,6,+2.0,2,+3.5%,10,+12.2,11,+0.8,4,+10.5%,32,+6.6,15,+1.1,8,+4.0%,13,+13.1
Corey Brewer,21.7,MIN,Wing,1757,61,-1.0,80,-1.1,18,+1.2%,87,-10.9,72,-0.4,65,-2.0%,69,-6.7,75,-0.7,8,+4.1%,85,-12.7
Ronnie Brewer,22.6,UTA,Wing,2078,28,+2.1,17,+1.3,15,+1.4%,20,+7.9,39,+0.2,33,+2.5%,61,-4.2,22,+0.9,16,+2.9%,19,+11.1
Primoz Brezec,28.1,CHA,Big,264,25,+2.5,33,+0.6,29,+0.8%,32,+3.9,86,-0.7,32,+2.7%,79,-11.4,20,+0.9,56,-0.4%,26,+8.0
Aaron Brooks,22.8,HOU,Point,520,40,+0.7,54,-0.1,92,-1.9%,32,+3.8,63,-0.2,65,-2.0%,40,+3.8,41,+0.2,96,-5.6%,36,+5.0
Andre Brown,26.5,MEM,Big,227,1,+11.5,13,+1.4,9,+1.9%,40,+2.1,32,+0.3,69,-2.5%,7,+23.8,24,+0.8,2,+8.2%,54,-1.6
Devin Brown,28.8,CLE,Wing,1728,38,+0.9,12,+1.5,56,-0.2%,12,+11.7,14,+0.7,41,+1.2%,28,+8.7,22,+0.9,65,-1.2%,18,+11.2
Kwame Brown,25.6,LAL,Big,488,74,-2.5,94,-1.9,5,+2.2%,92,-14.4,49,+0.1,6,+9.1%,79,-11.5,94,-1.6,69,-1.5%,88,-14.0
Kwame Brown,25.6,MEM,Big,150,77,-3.0,96,-2.4,56,-0.2%,95,-17.3,40,+0.2,73,-3.4%,82,-12.7,98,-2.4,84,-3.0%,97,-26.0
P.J. Brown,38.0,BOS,Big,167,34,+1.4,92,-1.8,3,+3.0%,97,-19.1,79,-0.6,98,-14.0%,72,-8.0,71,-0.6,2,+6.4%,89,-15.5
Shannon Brown,21.9,CLE,Wing,189,20,+3.1,8,+1.9,66,-0.5%,29,+5.0,16,+0.6,96,-11.2%,29,+8.1,10,+1.2,53,-0.1%,28,+6.9
Kobe Bryant,29.2,LAL,Wing,3187,54,-0.5,89,-1.6,93,-2.0%,74,-6.0,78,-0.5,68,-2.4%,66,-5.9,75,-0.7,77,-2.3%,57,-2.6
Greg Buckner,31.1,MIN,Combo,511,3,+7.8,2,+2.5,31,+0.7%,5,+15.1,6,+1.2,21,+4.5%,8,+22.7,10,+1.2,24,+2.1%,21,+9.7
Caron Butler,27.6,WAS,Wing,2306,56,-0.5,76,-0.9,58,-0.2%,77,-7.1,79,-0.6,64,-1.9%,73,-8.3,69,-0.5,19,+2.5%,72,-7.5
Rasual Butler,28.4,NOH,Wing,821,92,-5.6,84,-1.3,60,-0.3%,95,-17.2,34,+0.3,92,-9.2%,22,+11.4,92,-1.5,72,-1.7%,97,-24.0
Andrew Bynum,20.0,LAL,Big,981,79,-3.2,43,+0.3,39,+0.5%,40,+2.2,30,+0.4,26,+3.7%,50,+0.3,61,-0.3,24,+2.1%,51,-0.8
Jose Calderon,26.1,TOR,Point,2434,11,+4.8,51,-0.0,68,-0.6%,39,+2.5,47,+0.1,53,-0.2%,42,+3.3,49,+0.0,58,-0.5%,39,+4.0
Marcus Camby,33.6,DEN,Big,2751,38,+0.9,52,-0.0,63,-0.4%,57,-1.5,9,+0.9,73,-3.2%,7,+24.3,76,-0.8,48,+0.2%,81,-10.8
Brian Cardinal,30.5,MEM,Forward,350,89,-5.2,39,+0.5,60,-0.3%,33,+3.8,4,+1.4,19,+5.1%,9,+21.2,73,-0.6,89,-4.1%,67,-5.9
Rodney Carney,23.6,PHI,Forward,940,41,+0.6,40,+0.4,78,-0.9%,22,+7.3,59,-0.1,5,+9.9%,47,+1.6,30,+0.6,92,-4.5%,18,+11.4
Matt Carroll,27.2,CHA,Wing,1924,39,+0.8,11,+1.6,60,-0.3%,9,+12.7,17,+0.6,44,+0.8%,9,+21.1,18,+0.9,45,+0.4%,21,+9.9
Anthony Carter,32.4,DEN,Point,1913,18,+3.3,20,+1.1,53,-0.0%,14,+10.1,21,+0.5,26,+3.6%,18,+13.5,29,+0.6,52,-0.1%,23,+8.8
Vince Carter,30.8,NJN,Wing,2939,84,-4.3,83,-1.2,49,+0.1%,70,-4.9,58,-0.1,28,+3.2%,54,-0.8,89,-1.3,16,+2.8%,76,-8.8
Sam Cassell,38.0,LAC,Point,972,6,+6.2,5,+2.0,2,+3.7%,11,+11.7,2,+1.9,2,+13.9%,1,+44.5,38,+0.3,2,+8.6%,55,-2.0
Sam Cassell,38.0,BOS,Combo,265,48,-0.1,66,-0.5,48,+0.2%,62,-3.1,57,-0.1,89,-7.7%,6,+25.7,60,-0.2,75,-1.9%,70,-6.6
Tyson Chandler,25.1,NOH,Big,2775,71,-2.1,79,-1.0,55,-0.1%,80,-7.9,61,-0.2,29,+3.1%,61,-4.2,82,-1.0,61,-0.8%,81,-10.9
Wilson Chandler,20.5,NYK,Forward,646,56,-0.5,49,+0.1,10,+1.8%,64,-3.4,34,+0.3,9,+7.8%,27,+9.0,60,-0.3,10,+3.6%,72,-7.7
Josh Childress,24.4,ATL,Wing,2208,9,+5.4,42,+0.3,9,+1.9%,68,-4.6,74,-0.4,11,+7.4%,93,-24.7,19,+0.9,12,+3.5%,28,+7.6
Jarron Collins,28.9,UTA,Big,616,90,-5.3,62,-0.4,69,-0.6%,27,+5.4,76,-0.5,30,+2.9%,51,+0.2,62,-0.3,94,-4.8%,39,+3.9
Jason Collins,28.9,NJN,Big,677,83,-3.8,86,-1.4,85,-1.3%,67,-4.0,47,+0.1,89,-7.4%,25,+9.9,95,-1.6,68,-1.3%,84,-12.5
Jason Collins,28.9,MEM,Big,482,98,-9.4,70,-0.7,99,-3.3%,31,+4.0,79,-0.6,55,-0.4%,50,+0.4,66,-0.4,99,-6.8%,38,+4.2
Mardy Collins,23.2,NYK,Wing,579,45,+0.1,19,+1.1,7,+2.1%,47,+0.7,58,-0.1,72,-3.0%,82,-12.7,14,+1.1,6,+4.3%,31,+6.1
Nick Collison,27.0,SEA,Big,2213,28,+2.0,46,+0.2,57,-0.2%,54,-0.9,42,+0.2,43,+0.8%,43,+3.0,58,-0.2,49,+0.1%,66,-5.4
Mike Conley,20.1,MEM,Point,1354,2,+8.2,5,+2.1,7,+2.0%,19,+8.0,16,+0.6,21,+4.4%,22,+11.3,13,+1.2,8,+4.1%,34,+5.5
Brian Cook,26.9,ORL,Big,536,72,-2.2,9,+1.8,16,+1.3%,3,+17.4,59,-0.1,84,-5.7%,39,+4.3,4,+1.9,7,+4.2%,2,+26.0
Daequan Cook,20.5,MIA,Wing,1368,24,+2.7,39,+0.5,57,-0.2%,32,+3.8,39,+0.2,62,-1.5%,21,+11.7,59,-0.2,65,-1.2%,62,-4.0
Jamal Crawford,27.6,NYK,Combo,3166,46,+0.1,33,+0.6,29,+0.8%,37,+2.9,24,+0.5,15,+6.1%,37,+4.8,46,+0.1,44,+0.5%,48,+0.0
Javaris Crittenton,19.8,LAL,Combo,116,79,-3.2,3,+2.4,12,+1.6%,21,+7.5,29,+0.4,87,-7.0%,61,-4.1,5,+1.7,39,+0.8%,16,+12.2
Javaris Crittenton,19.8,MEM,Wing,434,89,-5.1,94,-2.0,99,-3.5%,84,-9.3,77,-0.5,76,-4.0%,79,-11.5,86,-1.1,98,-6.1%,70,-6.7
Austin Croshere,32.5,GSW,Big,390,41,+0.5,27,+0.8,36,+0.6%,38,+2.8,12,+0.8,11,+7.3%,10,+20.5,39,+0.2,39,+0.9%,51,-0.6
Eddy Curry,24.9,NYK,Big,1520,7,+5.8,82,-1.2,21,+1.1%,84,-9.3,57,-0.1,80,-4.6%,81,-12.3,87,-1.2,60,-0.7%,79,-9.9
Samuel Dalembert,27.5,PHI,Big,2716,52,-0.3,57,-0.2,24,+1.0%,61,-2.8,8,+1.0,50,+0.2%,5,+26.3,85,-1.1,14,+3.2%,89,-15.4
Erick Dampier,32.3,DAL,Big,1749,42,+0.5,76,-0.9,27,+0.9%,86,-9.9,31,+0.3,77,-4.1%,13,+17.9,88,-1.2,10,+3.6%,96,-22.8
Antonio Daniels,32.6,WAS,Point,2149,48,-0.1,29,+0.7,57,-0.2%,27,+5.7,68,-0.3,82,-5.0%,63,-4.8,24,+0.8,42,+0.6%,24,+8.7
Marquis Daniels,26.8,IND,Combo,1504,60,-0.9,50,+0.0,60,-0.3%,40,+2.4,48,+0.1,45,+0.7%,29,+7.8,56,-0.2,46,+0.3%,54,-1.8
Jermareo Davidson,23.0,CHA,Big,251,16,+3.7,16,+1.3,33,+0.7%,20,+7.8,3,+1.6,35,+2.2%,1,+48.8,66,-0.4,31,+1.5%,68,-6.1
Baron Davis,28.6,GSW,Point,3183,69,-1.8,84,-1.3,69,-0.6%,90,-12.2,83,-0.6,83,-5.2%,78,-10.4,69,-0.5,70,-1.6%,80,-10.6
Glen Davis,21.8,BOS,Big,815,45,+0.1,84,-1.3,83,-1.2%,77,-6.9,63,-0.2,80,-4.8%,51,+0.2,88,-1.2,75,-1.9%,89,-15.1
Paul Davis,23.3,LAC,Big,182,44,+0.3,31,+0.6,19,+1.1%,45,+1.3,63,-0.2,30,+2.9%,83,-13.9,11,+1.2,30,+1.6%,16,+12.0
Ricky Davis,28.1,MIA,Wing,2933,12,+4.6,27,+0.8,68,-0.6%,13,+10.8,74,-0.4,68,-2.4%,54,-0.4,6,+1.6,80,-2.6%,4,+21.5
Carlos Delfino,25.2,TOR,Wing,1836,24,+2.7,32,+0.6,4,+2.4%,47,+0.7,37,+0.2,33,+2.6%,52,-0.0,35,+0.4,4,+5.2%,46,+0.9
Luol Deng,22.5,CHI,Forward,2120,10,+5.1,53,-0.0,80,-1.1%,41,+1.8,54,-0.0,87,-6.9%,46,+2.2,40,+0.2,50,+0.0%,34,+5.2
Boris Diaw,25.5,PHX,Big,2242,64,-1.4,74,-0.8,25,+1.0%,85,-9.5,89,-0.9,41,+1.3%,95,-25.8,44,+0.1,45,+0.4%,53,-1.1
Yakhouba Diawara,25.2,DEN,Wing,427,96,-7.5,97,-2.6,18,+1.2%,97,-21.7,99,-1.6,53,-0.3%,99,-41.4,79,-0.8,49,+0.1%,85,-12.8
Dan Dickau,29.1,LAC,Point,971,50,-0.2,20,+1.1,89,-1.6%,3,+17.6,77,-0.5,31,+2.7%,75,-9.2,7,+1.5,89,-3.9%,2,+30.5
Travis Diener,25.7,IND,Point,1313,13,+4.3,85,-1.4,88,-1.5%,86,-9.6,88,-0.8,35,+2.2%,84,-15.6,71,-0.6,87,-3.6%,66,-5.7
Ike Diogu,24.1,IND,Big,236,4,+7.8,3,+2.3,11,+1.8%,5,+15.2,7,+1.1,57,-0.9%,4,+29.4,16,+1.0,11,+3.6%,24,+8.5
DeSagana Diop,25.8,DAL,Big,871,90,-5.3,17,+1.2,60,-0.3%,9,+12.7,45,+0.1,66,-2.1%,31,+6.8,12,+1.2,66,-1.2%,9,+16.8
DeSagana Diop,25.8,NJN,Big,386,98,-9.3,1,+3.9,44,+0.3%,0,+33.9,1,+2.5,46,+0.5%,2,+36.4,25,+0.7,89,-3.9%,3,+23.9
Juan Dixon,29.1,TOR,Combo,348,43,+0.4,30,+0.7,3,+3.3%,61,-2.8,1,+2.1,0,+23.3%,2,+32.9,92,-1.4,5,+4.8%,95,-22.7
Juan Dixon,29.1,DET,Point,230,86,-4.7,98,-2.7,2,+3.8%,99,-24.8,93,-1.0,51,+0.2%,97,-29.8,90,-1.4,2,+7.3%,94,-20.6
Michael Doleac,30.4,MIN,Big,248,83,-3.8,69,-0.6,97,-2.7%,27,+5.3,29,+0.4,97,-12.8%,8,+21.9,91,-1.4,97,-5.9%,77,-9.3
Keyon Dooling,27.5,ORL,Combo,1276,77,-3.1,80,-1.1,83,-1.2%,70,-5.0,36,+0.2,16,+5.9%,23,+11.1,92,-1.5,83,-2.9%,93,-17.8
Quincy Douby,23.5,SAC,Combo,808,44,+0.3,34,+0.6,43,+0.4%,54,-0.8,25,+0.5,13,+6.4%,49,+0.6,35,+0.4,57,-0.4%,45,+1.7
Jared Dudley,22.3,CHA,Forward,1286,53,-0.4,14,+1.4,82,-1.1%,8,+13.5,42,+0.2,72,-3.0%,33,+6.0,9,+1.3,69,-1.5%,8,+16.9
Chris Duhon,25.2,CHI,Point,1398,55,-0.5,4,+2.2,37,+0.5%,16,+9.4,22,+0.5,21,+4.1%,38,+4.4,5,+1.6,32,+1.4%,20,+10.4
Tim Duncan,31.5,SAS,Big,2642,68,-1.8,74,-0.8,87,-1.4%,64,-3.3,95,-1.1,60,-1.3%,92,-23.4,35,+0.4,78,-2.3%,28,+6.9
Mike Dunleavy,27.1,IND,Forward,2946,87,-4.9,51,+0.0,33,+0.7%,50,+0.2,25,+0.5,44,+0.7%,31,+6.8,74,-0.6,19,+2.6%,64,-5.2
Kevin Durant,19.1,SEA,Wing,2749,3,+8.1,26,+0.8,9,+1.8%,28,+5.2,96,-1.2,11,+7.1%,96,-29.1,4,+1.9,25,+2.0%,4,+22.3
Monta Ellis,22.0,GSW,Combo,3056,62,-1.1,45,+0.2,30,+0.7%,48,+0.6,53,-0.0,39,+1.4%,29,+8.1,48,+0.0,13,+3.3%,59,-3.6
Francisco Elson,31.7,SAS,Big,497,38,+1.0,70,-0.7,48,+0.2%,87,-10.9,11,+0.8,95,-10.7%,5,+26.7,94,-1.6,21,+2.3%,95,-22.1
Francisco Elson,31.7,SEA,Big,265,79,-3.2,85,-1.3,43,+0.3%,78,-7.5,98,-1.4,64,-1.9%,94,-25.2,38,+0.3,29,+1.7%,38,+4.4
Melvin Ely,29.5,NOH,Big,566,92,-5.9,64,-0.4,77,-0.9%,60,-2.4,67,-0.3,56,-0.7%,77,-10.2,44,+0.1,77,-2.3%,41,+3.2
Maurice Evans,29.0,ORL,Wing,1590,9,+5.3,56,-0.1,70,-0.6%,62,-3.2,58,-0.1,94,-9.8%,50,+0.3,52,-0.1,48,+0.1%,65,-5.2
Reggie Evans,27.5,PHI,Big,1869,74,-2.7,28,+0.8,11,+1.8%,42,+1.7,48,+0.1,25,+3.8%,74,-8.8,30,+0.6,3,+5.7%,36,+4.9
Jordan Farmar,20.9,LAL,Point,1604,51,-0.3,48,+0.1,45,+0.2%,50,+0.1,62,-0.2,48,+0.3%,58,-2.8,44,+0.1,62,-0.9%,52,-0.9
Nick Fazekas,22.4,LAC,Big,222,100,-18.0,95,-2.2,95,-2.4%,94,-15.3,90,-1.0,70,-2.7%,95,-26.6,85,-1.1,99,-6.5%,81,-10.8
Raymond Felton,23.3,CHA,Combo,2958,73,-2.4,98,-3.0,72,-0.7%,95,-16.9,92,-1.0,80,-4.7%,87,-16.9,97,-2.1,56,-0.3%,92,-16.9
Michael Finley,34.7,SAS,Forward,2185,18,+3.4,79,-1.0,86,-1.3%,80,-8.0,97,-1.3,79,-4.4%,89,-19.2,42,+0.2,67,-1.2%,49,-0.2
Derek Fisher,33.2,LAL,Point,2247,47,+0.1,58,-0.3,62,-0.4%,51,-0.2,45,+0.1,35,+2.2%,55,-1.1,54,-0.1,62,-0.9%,40,+3.2
T.J. Ford,24.6,TOR,Point,1149,54,-0.4,41,+0.4,42,+0.4%,42,+1.6,72,-0.4,85,-6.4%,78,-10.3,29,+0.6,33,+1.4%,37,+4.5
Jeff Foster,30.8,IND,Big,1870,66,-1.5,50,+0.0,50,+0.1%,58,-1.8,24,+0.5,16,+5.9%,39,+4.2,73,-0.6,68,-1.3%,74,-8.4
Randy Foye,24.1,MIN,Combo,1234,44,+0.2,93,-1.9,96,-2.4%,80,-8.1,86,-0.7,51,+0.0%,69,-6.6,84,-1.1,95,-5.2%,73,-8.1
Adonal Foyle,32.6,ORL,Big,723,84,-3.9,51,+0.0,44,+0.3%,76,-6.5,67,-0.3,10,+7.5%,78,-10.6,56,-0.1,58,-0.5%,71,-7.2
Richie Frahm,30.2,LAC,Wing,152,98,-9.2,98,-2.7,100,-4.8%,93,-14.9,71,-0.4,98,-13.3%,71,-7.7,97,-2.2,100,-10.8%,87,-13.5
Steve Francis,30.7,HOU,Combo,193,34,+1.4,46,+0.2,1,+4.0%,52,-0.3,8,+1.1,74,-3.6%,28,+9.0,89,-1.3,1,+9.2%,78,-9.7
Channing Frye,24.5,POR,Big,1309,58,-0.7,79,-1.0,82,-1.1%,60,-2.6,79,-0.6,89,-7.6%,55,-0.8,66,-0.4,80,-2.6%,53,-1.4
Dan Gadzuric,29.7,MIL,Big,469,94,-6.2,9,+1.8,7,+2.0%,22,+7.2,60,-0.1,26,+3.7%,31,+6.9,4,+1.8,6,+4.4%,25,+8.4
Francisco Garcia,25.8,SAC,Wing,2052,26,+2.3,22,+1.0,66,-0.5%,29,+5.1,53,-0.0,53,-0.2%,45,+2.7,14,+1.1,65,-1.2%,23,+8.8
