Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Chauncey Billups,32.1,DEN,Combo,2706,79,50.7%,51,53%,35,31%,63,41%,49,38%,92,46%,88,41%,92,42%
Steve Blake,28.7,POR,Point,2182,89,54.0%,33,49%,15,30%,72,44%,56,41%,86,48%,75,41%,89,44%
Andray Blatche,22.2,WAS,Big,1679,31,47.9%,57,62%,29,33%,49,38%,34,36%,0,0%,0,33%,19,28%
Mark Blount,32.9,MIA,Big,176,30,47.8%,100,80%,29,33%,35,35%,30,34%,0,50%,67,39%,78,42%
Keith Bogans,28.5,MIL,Wing,448,29,47.8%,11,49%,9,20%,46,38%,8,28%,38,38%,19,32%,28,35%
Keith Bogans,28.5,ORL,Wing,758,49,49.7%,48,57%,1,0%,1,17%,1,8%,31,37%,20,32%,30,35%
Andrew Bogut,23.9,MIL,Big,1121,89,57.7%,73,65%,86,48%,20,29%,87,45%,0,0%,0,0%,0,0%
Matt Bonner,28.6,SAS,Big,1912,95,60.5%,18,54%,98,58%,97,53%,99,56%,69,44%,85,44%,88,44%
Josh Boone,23.9,BKN,Big,967,68,53.1%,42,60%,29,33%,23,30%,21,32%,0,0%,0,0%,0,0%
Carlos Boozer,26.9,UTA,Big,1187,42,49.3%,40,59%,46,37%,69,42%,58,40%,0,0%,0,0%,0,0%
Chris Bosh,24.6,TOR,Big,2920,41,49.2%,41,59%,53,39%,91,48%,82,45%,0,0%,19,27%,16,26%
Bruce Bowen,37.4,SAS,Wing,1447,90,54.3%,67,61%,22,29%,21,33%,18,31%,70,43%,0,50%,93,43%
Ryan Bowen,33.0,NOP,Forward,191,86,55.2%,98,76%,34,33%,5,22%,4,25%,0,0%,0,0%,0,0%
Elton Brand,29.6,PHI,Big,918,19,44.7%,14,53%,57,39%,79,44%,65,42%,0,0%,0,0%,0,0%
Corey Brewer,22.7,MIN,Wing,305,12,44.4%,25,51%,31,33%,18,32%,22,33%,0,57%,0,25%,0,45%
Ronnie Brewer,23.6,UTA,Wing,2575,80,53.1%,81,64%,30,31%,62,40%,54,39%,0,0%,11,29%,7,29%
Aaron Brooks,23.8,HOU,Combo,1958,60,48.6%,23,47%,51,37%,67,42%,53,39%,83,45%,62,38%,81,39%
Bobby Brown,24.1,MIN,Combo,201,14,41.1%,16,46%,70,40%,16,30%,23,33%,0,33%,41,35%,42,35%
Bobby Brown,24.1,SAC,Point,561,30,45.4%,6,33%,24,32%,76,45%,61,42%,100,59%,34,32%,64,38%
Dee Brown,24.2,WAS,Point,222,48,47.5%,76,59%,0,0%,0,0%,0,0%,0,25%,0,33%,26,32%
Devin Brown,29.8,NOP,Combo,820,12,39.5%,26,47%,42,35%,7,22%,9,29%,8,29%,12,27%,14,28%
Kwame Brown,26.6,DET,Big,987,65,52.8%,46,61%,51,38%,11,20%,32,35%,0,0%,0,0%,0,0%
Shannon Brown,22.9,CHA,Wing,301,32,48.2%,34,54%,88,50%,24,33%,46,39%,0,56%,2,19%,16,32%
Shannon Brown,22.9,LAL,Point,101,100,59.7%,87,62%,9,20%,20,33%,9,27%,0,100%,0,67%,0,71%
Kobe Bryant,30.2,LAL,Wing,2950,52,50.4%,85,66%,82,46%,79,43%,84,44%,42,39%,44,35%,32,35%
Greg Buckner,32.1,MEM,Wing,851,9,42.4%,10,47%,79,45%,32,34%,46,39%,26,36%,1,17%,4,27%
Caron Butler,28.6,WAS,Wing,2578,40,49.0%,70,61%,83,46%,55,39%,64,41%,12,32%,35,34%,24,34%
Rasual Butler,29.4,NOP,Wing,2606,72,52.4%,89,67%,54,39%,60,40%,59,40%,81,45%,45,35%,72,40%
Andrew Bynum,21.0,LAL,Big,1430,80,55.7%,80,67%,67,42%,43,37%,66,42%,0,0%,0,0%,0,0%
Will Bynum,25.8,DET,Point,747,46,47.5%,54,54%,89,46%,50,41%,76,43%,0,0%,0,25%,0,25%
Jose Calderon,27.1,TOR,Point,2327,93,56.3%,98,76%,13,29%,87,46%,81,45%,69,42%,77,41%,74,41%
Marcus Camby,34.6,LAC,Big,1923,59,51.4%,81,67%,23,31%,39,36%,29,34%,0,0%,0,33%,0,33%
Brian Cardinal,31.5,MIN,Forward,834,43,49.1%,46,59%,18,27%,95,47%,70,41%,17,30%,40,35%,30,34%
Rodney Carney,24.6,MIN,Wing,1099,71,52.3%,94,68%,5,16%,12,30%,5,26%,63,43%,5,27%,40,36%
Matt Carroll,28.2,CHA,Wing,450,22,46.5%,3,40%,54,40%,98,51%,98,49%,63,43%,0,16%,8,30%
Anthony Carter,33.4,DEN,Point,1722,43,47.0%,78,59%,91,46%,63,43%,78,43%,0,16%,18,29%,4,26%
Vince Carter,31.8,BKN,Wing,2931,46,49.4%,43,56%,75,44%,57,40%,63,41%,94,48%,52,36%,62,39%
Mario Chalmers,22.5,MIA,Point,2621,70,51.2%,24,47%,87,46%,81,46%,87,46%,41,36%,61,38%,66,38%
Tyson Chandler,26.1,NOP,Big,1442,87,56.5%,63,63%,14,27%,1,0%,9,25%,0,0%,0,0%,0,0%
Wilson Chandler,21.5,NYK,Wing,2707,36,48.5%,56,59%,71,43%,61,40%,65,41%,46,39%,14,31%,23,34%
Jarron Collins,29.9,UTA,Big,173,26,46.9%,9,47%,99,60%,48,38%,90,46%,0,0%,0,0%,0,0%
Jason Collins,29.9,MIN,Big,421,2,31.4%,12,52%,7,20%,10,15%,2,17%,0,0%,0,0%,0,0%
Mardy Collins,24.2,LAC,Wing,778,17,45.0%,28,52%,49,38%,46,38%,38,38%,0,40%,0,33%,48,37%
Nick Collison,28.0,OKC,Big,1794,85,56.4%,96,72%,27,32%,34,34%,24,33%,0,0%,0,0%,0,0%
Mike Conley,21.1,MEM,Point,2488,61,50.6%,46,52%,33,35%,70,44%,54,40%,55,39%,84,43%,85,42%
Daequan Cook,21.5,MIA,Wing,1791,51,50.2%,24,51%,19,27%,30,34%,23,33%,76,44%,59,37%,70,39%
Jamal Crawford,28.6,GSW,Combo,2069,56,47.3%,70,57%,56,38%,70,42%,70,41%,63,40%,35,33%,44,35%
Jamal Crawford,28.6,NYK,Wing,390,86,53.9%,4,41%,38,35%,84,44%,67,41%,19,33%,100,51%,96,46%
Javaris Crittenton,20.8,WAS,Combo,1053,51,46.4%,77,61%,12,16%,23,33%,7,26%,0,0%,0,11%,0,9%
Samuel Dalembert,28.5,PHI,Big,2032,45,49.8%,35,59%,37,35%,83,45%,52,39%,0,0%,0,0%,0,0%
Erick Dampier,33.3,DAL,Big,1834,99,65.0%,92,70%,51,38%,26,33%,45,38%,0,0%,0,0%,0,0%
Antonio Daniels,33.6,NOP,Combo,686,33,45.1%,14,46%,28,30%,98,51%,74,42%,0,38%,29,33%,31,33%
Antonio Daniels,33.6,WAS,Point,287,35,45.6%,65,56%,6,17%,6,20%,4,19%,0,33%,0,50%,0,45%
Marquis Daniels,27.8,IND,Wing,1697,23,46.6%,69,61%,69,42%,26,34%,43,38%,0,19%,3,20%,1,20%
Jermareo Davidson,24.0,GSW,Big,104,59,51.6%,43,60%,100,67%,80,44%,95,48%,0,0%,0,0%,0,0%
Baron Davis,29.6,LAC,Point,2246,15,42.5%,35,49%,26,32%,24,35%,17,34%,3,27%,30,31%,21,31%
Glen Davis,22.8,BOS,Big,1552,18,44.6%,27,57%,21,30%,60,41%,43,38%,0,100%,0,0%,0,50%
Paul Davis,24.3,LAC,Big,297,9,40.0%,13,53%,24,31%,26,33%,24,33%,0,0%,0,0%,0,0%
Ricky Davis,29.1,LAC,Wing,755,8,42.0%,46,57%,14,25%,24,33%,20,32%,37,38%,13,30%,20,33%
Luol Deng,23.5,CHI,Forward,1654,11,45.4%,55,60%,38,35%,27,37%,38,37%,0,45%,0,38%,91,42%
Boris Diaw,26.5,CHA,Big,2208,75,54.4%,35,58%,84,47%,73,43%,85,45%,81,50%,74,41%,81,42%
Boris Diaw,26.5,PHX,Forward,523,98,61.1%,93,72%,91,53%,91,45%,98,49%,0,0%,0,71%,0,56%
Yakhouba Diawara,26.2,MIA,Wing,820,33,48.3%,79,64%,1,0%,46,38%,25,33%,4,27%,55,37%,18,32%
Travis Diener,26.7,IND,Point,685,96,57.3%,100,92%,15,30%,26,35%,19,34%,0,42%,82,42%,81,42%
Ike Diogu,25.1,SAC,Big,129,96,60.6%,55,62%,59,40%,99,79%,100,59%,0,100%,0,0%,0,50%
DeSagana Diop,26.8,CHA,Big,543,24,46.2%,27,57%,17,29%,80,44%,20,32%,0,0%,0,0%,0,0%
DeSagana Diop,26.8,DAL,Big,432,5,38.6%,9,47%,16,27%,8,13%,5,21%,0,0%,0,0%,0,0%
Juan Dixon,30.1,WAS,Point,782,37,45.6%,74,58%,19,30%,44,40%,31,37%,0,33%,48,35%,47,35%
Keyon Dooling,28.5,BKN,Combo,2013,88,52.6%,86,61%,88,44%,14,29%,33,34%,96,49%,65,39%,94,43%
Quincy Douby,24.5,SAC,Wing,131,1,36.5%,15,50%,9,20%,68,42%,21,32%,0,17%,0,29%,2,25%
Chris Douglas-Roberts,21.8,BKN,Wing,515,35,48.4%,62,59%,52,39%,20,32%,33,35%,0,43%,0,0%,0,33%
Goran Dragic,22.5,PHX,Point,580,7,39.5%,11,39%,72,43%,17,33%,22,35%,0,20%,41,33%,28,32%
Jared Dudley,23.3,CHA,Forward,421,30,47.9%,4,45%,93,56%,93,47%,96,48%,0,60%,0,0%,0,38%
Jared Dudley,23.3,PHX,Forward,599,91,56.2%,82,65%,54,38%,96,50%,91,46%,74,41%,35,35%,57,38%
Chris Duhon,26.2,NYK,Point,2898,78,51.9%,30,48%,35,35%,57,42%,46,39%,72,43%,70,39%,70,40%
Tim Duncan,32.5,SAS,Big,2518,52,50.5%,54,62%,78,45%,73,43%,80,44%,0,0%,0,0%,0,0%
Mike Dunleavy,28.1,IND,Forward,494,21,47.0%,30,57%,32,32%,29,38%,29,36%,86,45%,20,32%,39,36%
Kevin Durant,20.1,OKC,Wing,2880,56,51.1%,93,67%,38,35%,67,42%,58,40%,12,32%,94,43%,91,42%
Monta Ellis,23.0,GSW,Combo,887,42,45.8%,74,61%,58,39%,40,37%,44,37%,0,29%,0,27%,8,27%
Francisco Elson,32.7,MIL,Big,950,40,49.1%,29,57%,56,39%,67,42%,63,41%,0,0%,0,0%,0,0%
Melvin Ely,30.5,NOP,Big,341,4,38.2%,30,57%,10,21%,20,29%,5,22%,0,0%,0,0%,0,0%
Maurice Evans,30.0,ATL,Wing,1782,88,54.0%,45,56%,77,44%,39,37%,48,39%,58,42%,52,36%,68,39%
Reggie Evans,28.5,PHI,Big,1091,18,44.4%,4,44%,90,50%,1,0%,88,46%,0,0%,0,0%,0,0%
Jordan Farmar,21.9,LAL,Point,1093,22,44.1%,44,52%,30,33%,13,30%,15,31%,17,31%,41,33%,36,33%
Raymond Felton,24.4,CHA,Combo,3079,23,44.1%,19,46%,93,45%,58,41%,84,42%,17,32%,24,30%,25,31%
Rudy Fernandez,23.6,POR,Wing,1919,93,55.1%,97,72%,36,34%,6,28%,13,30%,43,39%,83,40%,71,40%
Kyrylo Fesenko,21.9,UTA,Big,132,94,58.6%,89,70%,1,0%,26,33%,1,17%,0,0%,0,0%,0,0%
Michael Finley,35.7,SAS,Forward,2326,79,53.5%,71,63%,82,44%,77,42%,82,43%,66,40%,93,44%,86,42%
Derek Fisher,34.2,LAL,Point,2433,74,51.3%,7,37%,69,41%,93,49%,93,47%,76,43%,66,39%,72,40%
T.J. Ford,25.6,IND,Point,2236,50,47.5%,52,53%,83,45%,46,41%,67,43%,62,41%,45,34%,55,36%
Jeff Foster,31.8,IND,Big,1818,48,50.0%,43,60%,29,33%,24,32%,23,32%,0,0%,0,17%,0,17%
Randy Foye,25.1,MIN,Combo,2464,53,47.2%,33,49%,49,36%,60,41%,56,39%,46,38%,56,37%,58,37%
Channing Frye,25.5,POR,Big,628,7,39.3%,7,46%,62,41%,46,37%,45,38%,0,45%,0,0%,9,25%
Dan Gadzuric,30.7,MIL,Big,912,38,48.9%,34,58%,59,40%,55,39%,55,40%,0,0%,0,0%,0,0%
Danilo Gallinari,20.2,NYK,Forward,408,95,58.1%,25,56%,96,60%,25,37%,61,40%,94,50%,95,44%,100,46%
Francisco Garcia,26.8,SAC,Wing,1937,54,50.7%,72,61%,34,34%,49,38%,37,37%,89,47%,57,37%,73,40%
Kevin Garnett,32.5,BOS,Big,1768,70,53.5%,98,76%,87,48%,76,44%,86,45%,0,100%,0,25%,0,40%
Marc Gasol,23.8,MEM,Big,2504,63,52.6%,72,65%,65,42%,82,45%,71,42%,0,0%,0,0%,0,0%
Pau Gasol,28.3,LAL,Big,2981,87,56.7%,82,68%,90,50%,74,43%,95,48%,0,100%,0,0%,0,100%
Rudy Gay,22.2,MEM,Forward,2932,41,48.9%,29,57%,77,43%,70,42%,79,42%,80,44%,30,34%,43,36%
Devean George,31.2,DAL,Wing,653,27,47.3%,29,53%,88,50%,71,42%,86,44%,2,26%,77,39%,12,30%
Daniel Gibson,22.7,CLE,Combo,1664,65,49.9%,21,46%,26,28%,53,40%,42,37%,54,39%,74,39%,78,39%
Manu Ginobili,31.3,SAS,Wing,1171,78,52.8%,92,67%,53,39%,72,43%,66,41%,15,32%,33,34%,22,33%
Ryan Gomes,26.2,MIN,Forward,2605,46,49.1%,39,59%,30,31%,84,44%,55,40%,63,40%,60,38%,61,39%
Drew Gooden,27.1,CHI,Big,915,22,45.9%,12,52%,89,49%,64,42%,79,44%,0,0%,0,0%,0,0%
Drew Gooden,27.1,SAS,Big,309,35,48.6%,52,62%,88,48%,26,33%,69,42%,0,0%,0,0%,0,0%
Ben Gordon,25.6,CHI,Wing,2987,71,52.3%,32,53%,47,37%,95,48%,88,45%,30,37%,93,43%,86,41%
Eric Gordon,19.9,LAC,Wing,2622,84,53.5%,52,58%,41,35%,74,43%,63,41%,96,48%,70,38%,74,40%
Marcin Gortat,24.7,ORL,Big,687,82,55.9%,71,65%,68,43%,13,22%,54,39%,0,0%,0,0%,0,0%
Joey Graham,26.4,TOR,Forward,1443,50,49.4%,54,59%,75,43%,66,41%,75,42%,0,40%,0,25%,0,33%
Stephen Graham,26.4,IND,Wing,629,20,45.8%,65,60%,45,36%,33,35%,31,35%,1,25%,51,36%,17,32%
Danny Granger,25.5,IND,Forward,2414,73,52.1%,41,59%,46,36%,75,42%,66,40%,71,41%,83,41%,84,41%
Aaron Gray,23.9,CHI,Big,683,40,49.0%,16,53%,66,42%,1,0%,61,40%,0,0%,0,0%,0,0%
Gerald Green,22.8,DAL,Wing,312,18,45.1%,84,65%,38,35%,29,34%,28,34%,0,21%,38,35%,8,30%
Jeff Green,22.2,OKC,Forward,2866,45,49.1%,64,60%,43,35%,20,36%,25,35%,49,38%,70,39%,70,39%
Willie Green,27.3,PHI,Wing,1798,28,47.7%,42,55%,63,41%,83,44%,78,43%,75,44%,7,28%,19,32%
Donte Greene,20.7,SAC,Forward,588,2,39.0%,2,42%,45,35%,18,36%,23,35%,3,27%,8,26%,7,27%
Hamed Haddadi,23.5,MEM,Big,100,62,52.0%,20,55%,90,50%,93,50%,98,50%,0,0%,0,0%,0,0%
Malik Hairston,21.7,SAS,Forward,103,34,48.4%,73,63%,0,0%,13,30%,7,27%,0,0%,0,0%,0,0%
Richard Hamilton,30.7,DET,Wing,2268,29,47.9%,83,65%,61,41%,70,42%,68,42%,48,40%,23,33%,50,37%
Matt Harpring,32.4,UTA,Forward,662,9,45.0%,14,53%,71,42%,50,40%,68,41%,0,0%,0,0%,0,0%
Al Harrington,28.7,GSW,Forward,165,4,40.7%,0,38%,14,25%,2,15%,0,19%,0,25%,85,42%,73,39%
Al Harrington,28.7,NYK,Forward,2364,68,51.5%,34,58%,63,40%,55,40%,64,40%,43,37%,55,36%,50,36%
Devin Harris,25.7,BKN,Point,2483,44,47.4%,61,55%,85,45%,37,39%,57,41%,0,50%,16,29%,19,30%
Jason Hart,30.5,LAC,Point,263,0,27.5%,2,24%,11,25%,15,30%,13,29%,0,0%,0,0%,0,0%
Udonis Haslem,28.4,MIA,Big,2553,60,51.8%,95,71%,60,41%,77,44%,76,43%,0,0%,0,0%,0,0%
Trenton Hassell,29.7,BKN,Wing,1064,19,45.4%,15,50%,88,50%,77,43%,82,44%,0,25%,0,33%,0,29%
Spencer Hawes,20.5,SAC,Big,2166,43,49.5%,62,63%,49,38%,59,41%,53,39%,44,43%,33,32%,47,35%
Chuck Hayes,25.4,HOU,Big,797,4,38.2%,10,51%,9,21%,0,0%,4,21%,0,0%,0,0%,0,0%
Jarvis Hayes,27.2,BKN,Forward,1767,77,52.7%,79,65%,68,41%,79,43%,77,42%,77,43%,33,34%,66,39%
Brendan Haywood,28.9,WAS,Big,174,32,48.0%,70,65%,4,17%,1,0%,0,13%,0,0%,0,0%,0,0%
Luther Head,25.9,HOU,Combo,304,47,46.3%,65,56%,33,31%,5,21%,5,25%,0,33%,82,41%,75,39%
Luther Head,25.9,MIA,Combo,173,49,46.3%,37,50%,16,25%,26,33%,12,29%,0,43%,0,43%,0,43%
Walter Herrmann,29.4,DET,Wing,584,58,51.1%,37,54%,99,62%,54,39%,92,47%,33,38%,12,30%,26,34%
Roy Hibbert,21.9,IND,Big,965,27,47.2%,11,51%,66,42%,90,47%,74,43%,0,0%,0,0%,0,0%
JJ Hickson,20.2,CLE,Big,579,83,55.9%,87,69%,12,23%,60,41%,14,31%,0,0%,0,0%,0,0%
Nene Hilario,26.1,DEN,Big,2504,95,60.4%,85,69%,75,45%,84,45%,84,45%,0,0%,0,20%,0,20%
George Hill,22.5,SAS,Combo,1142,30,44.6%,63,54%,23,27%,21,31%,14,30%,58,39%,26,30%,53,36%
Grant Hill,36.1,PHX,Forward,2424,84,54.0%,80,65%,89,51%,88,44%,95,47%,46,37%,0,16%,18,31%
Kirk Hinrich,27.8,CHI,Combo,1333,86,52.3%,58,54%,84,44%,79,44%,95,44%,88,46%,79,40%,89,42%
Ryan Hollins,24.1,CHA,Big,175,82,55.9%,89,70%,12,25%,26,33%,10,27%,0,0%,0,0%,0,0%
Ryan Hollins,24.1,DAL,Big,194,98,62.2%,83,68%,7,20%,99,100%,26,33%,0,0%,0,0%,0,0%
Al Horford,22.4,ATL,Big,2235,64,52.6%,84,68%,74,44%,68,42%,77,44%,0,0%,0,0%,0,0%
Eddie House,30.5,BOS,Combo,1337,100,59.1%,84,61%,44,36%,84,44%,93,44%,100,51%,97,43%,97,45%
Dwight Howard,22.9,ORL,Big,2814,88,57.1%,90,70%,61,41%,18,27%,59,40%,0,0%,0,0%,0,0%
Josh Howard,28.5,DAL,Wing,1654,41,49.0%,73,62%,57,40%,80,43%,71,42%,25,35%,48,36%,33,35%
Juwan Howard,35.7,CHA,Big,444,55,50.7%,68,64%,57,40%,93,49%,84,45%,0,0%,0,0%,0,0%
Larry Hughes,29.8,CHI,Wing,783,31,48.0%,31,53%,31,33%,63,41%,56,39%,47,39%,74,39%,65,39%
Larry Hughes,29.8,NYK,Wing,685,21,46.0%,38,54%,29,31%,27,34%,24,33%,88,47%,32,34%,60,38%
Kris Humphries,23.7,TOR,Forward,236,5,42.3%,16,53%,13,24%,63,41%,18,34%,0,0%,0,0%,0,0%
Lindsey Hunter,37.9,CHI,Point,212,28,45.2%,94,69%,0,0%,2,10%,2,7%,0,67%,9,28%,43,34%
Andre Iguodala,24.8,PHI,Wing,3259,59,51.1%,96,72%,14,25%,43,37%,30,35%,15,32%,17,31%,15,32%
Zydrunas Ilgauskas,33.4,CLE,Big,1759,34,48.3%,26,56%,71,43%,78,44%,79,44%,44,43%,0,0%,63,39%
Allen Iverson,33.4,DEN,Combo,122,58,47.5%,91,65%,100,67%,12,25%,28,33%,0,67%,0,0%,0,25%
Allen Iverson,33.4,DET,Point,1967,19,43.4%,43,51%,65,41%,41,39%,48,39%,3,27%,23,31%,17,30%
Royal Ivey,26.9,PHI,Wing,806,13,44.5%,12,49%,6,17%,35,35%,4,25%,19,33%,39,35%,25,34%
Jarrett Jack,25.0,IND,Combo,2698,67,49.9%,53,53%,98,46%,91,46%,98,46%,29,35%,53,37%,56,36%
Bobby Jackson,35.6,SAC,Combo,1439,35,45.4%,88,63%,58,39%,56,40%,60,39%,13,31%,18,28%,19,29%
Darnell Jackson,23.0,CLE,Big,294,12,42.1%,19,54%,21,30%,42,36%,30,34%,0,0%,0,0%,0,0%
Stephen Jackson,30.6,GSW,Forward,2332,20,46.9%,18,54%,36,34%,57,41%,50,38%,100,54%,23,33%,34,35%
LeBron James,23.8,CLE,Forward,3049,80,53.5%,95,73%,52,37%,38,38%,48,38%,31,36%,50,36%,45,36%
Mike James,33.4,WAS,Point,1567,31,45.4%,41,50%,7,20%,69,44%,24,35%,31,33%,59,38%,60,37%
Antawn Jamison,32.4,WAS,Forward,3089,63,50.8%,70,63%,80,44%,34,38%,71,41%,26,35%,45,36%,39,36%
Marko Jaric,29.9,MEM,Wing,551,4,40.6%,4,42%,8,19%,18,32%,10,28%,0,33%,90,43%,80,41%
Al Jefferson,23.8,MIN,Big,1831,48,50.0%,52,62%,77,45%,45,37%,71,42%,0,0%,0,0%,0,0%
Richard Jefferson,28.4,MIL,Wing,2931,38,48.8%,46,57%,51,38%,54,39%,49,39%,84,45%,54,37%,76,40%
Jared Jeffries,26.9,NYK,Big,1301,16,44.1%,25,56%,2,7%,37,36%,11,28%,0,11%,0,0%,0,9%
Amir Johnson,21.5,DET,Big,876,93,58.5%,76,67%,69,43%,54,39%,64,41%,0,0%,0,0%,0,0%
Anthony Johnson,34.1,ORL,Point,1424,54,48.5%,67,58%,54,40%,22,34%,30,36%,38,36%,93,45%,81,42%
Joe Johnson,27.3,ATL,Wing,3117,42,49.2%,54,58%,85,49%,45,37%,75,43%,36,38%,47,36%,43,36%
Dahntay Jones,27.8,DEN,Wing,1373,30,48.0%,38,55%,48,37%,16,32%,27,34%,0,67%,0,0%,0,67%
Fred Jones,29.6,LAC,Combo,1430,72,50.2%,44,52%,86,44%,19,31%,35,35%,67,40%,59,37%,69,38%
