Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Andrea Bargnani,28.0,NYK,Big,1252,25,+1.5%,45,+0.3%,22,+1.3%,40,+0.3%,23,+1.6%,3,+1.7%,98,-3.5%,84,-1.9%
Harrison Barnes,21.4,GSW,Forward,2097,25,+1.5%,40,+0.7%,66,-0.7%,55,-0.4%,66,-1.1%,30,+0.4%,51,-0.0%,39,+0.4%
Matt Barnes,33.6,LAC,Forward,1701,54,-0.2%,38,+0.8%,94,-2.5%,84,-2.2%,97,-4.7%,2,+1.9%,11,+2.1%,3,+4.0%
Will Barton,22.8,POR,Wing,310,97,-4.5%,80,-1.7%,88,-1.8%,39,+0.4%,72,-1.5%,74,-0.6%,3,+3.8%,7,+3.1%
Brandon Bass,28.5,BOS,Big,2263,26,+1.5%,37,+0.8%,61,-0.4%,81,-2.0%,83,-2.5%,77,-0.7%,9,+2.3%,22,+1.6%
Shane Battier,35.1,MIA,Wing,1456,21,+1.7%,93,-3.3%,21,+1.3%,28,+1.1%,16,+2.4%,57,-0.2%,25,+1.2%,29,+1.0%
Nicolas Batum,24.9,POR,Wing,2951,23,+1.6%,49,+0.1%,79,-1.2%,24,+1.4%,42,+0.2%,42,+0.1%,61,-0.4%,55,-0.4%
Jerryd Bayless,25.2,MEM,Combo,640,95,-3.7%,44,+0.4%,15,+1.6%,95,-3.7%,80,-2.2%,76,-0.7%,9,+2.4%,20,+1.8%
Jerryd Bayless,25.2,BOS,Combo,1009,52,-0.0%,37,+0.8%,63,-0.5%,75,-1.6%,80,-2.1%,63,-0.3%,17,+1.6%,27,+1.3%
Aron Baynes,26.9,SAS,Big,381,12,+2.6%,58,-0.3%,2,+3.3%,97,-4.4%,65,-1.1%,24,+0.6%,31,+0.8%,24,+1.4%
Kent Bazemore,24.3,GSW,Wing,190,48,+0.2%,15,+2.8%,97,-3.1%,98,-4.8%,99,-7.8%,90,-1.3%,1,+6.3%,2,+5.1%
Kent Bazemore,24.3,LAL,Wing,609,93,-3.3%,77,-1.5%,34,+0.6%,57,-0.5%,45,+0.1%,33,+0.3%,27,+1.0%,24,+1.4%
Bradley Beal,20.3,WAS,Wing,2516,89,-2.8%,63,-0.6%,39,+0.4%,51,-0.3%,45,+0.1%,22,+0.6%,54,-0.2%,38,+0.5%
Michael Beasley,24.8,MIA,Big,746,9,+3.1%,12,+3.1%,89,-1.9%,65,-0.9%,87,-2.9%,46,+0.0%,58,-0.3%,52,-0.2%
Marco Belinelli,27.6,SAS,Wing,1942,17,+2.1%,7,+3.9%,75,-0.9%,93,-3.3%,95,-4.3%,51,-0.0%,39,+0.5%,39,+0.4%
Anthony Bennett,20.6,CLE,Big,590,71,-1.1%,13,+2.9%,74,-0.9%,59,-0.6%,72,-1.5%,19,+0.7%,89,-2.1%,77,-1.4%
Patrick Beverley,25.3,HOU,Combo,1741,57,-0.3%,34,+1.1%,12,+1.7%,37,+0.5%,17,+2.2%,89,-1.1%,89,-2.1%,95,-3.3%
Chauncey Billups,37.1,DET,Combo,298,78,-1.7%,40,+0.7%,66,-0.6%,3,+3.6%,10,+2.9%,72,-0.6%,98,-3.1%,97,-3.6%
Bismack Biyombo,21.2,CHA,Big,987,84,-2.3%,6,+4.1%,72,-0.9%,62,-0.7%,73,-1.6%,57,-0.2%,90,-2.3%,89,-2.5%
DeJuan Blair,24.5,DAL,Big,1183,32,+1.0%,71,-1.1%,11,+1.8%,26,+1.2%,10,+3.0%,9,+1.1%,97,-3.0%,83,-1.9%
Steve Blake,33.7,LAL,Combo,875,46,+0.3%,34,+1.0%,43,+0.2%,43,+0.2%,41,+0.4%,85,-0.9%,62,-0.5%,77,-1.4%
Steve Blake,33.7,GSW,Combo,542,49,+0.1%,26,+1.5%,36,+0.5%,98,-4.4%,93,-3.9%,3,+1.7%,37,+0.6%,12,+2.3%
Andray Blatche,27.2,BKN,Big,1576,47,+0.2%,15,+2.8%,85,-1.7%,46,+0.1%,73,-1.6%,14,+0.9%,88,-2.1%,72,-1.2%
Eric Bledsoe,23.9,PHX,Combo,1407,84,-2.3%,76,-1.4%,35,+0.5%,70,-1.2%,58,-0.7%,18,+0.7%,22,+1.3%,16,+2.0%
Andrew Bogut,28.9,GSW,Big,1764,58,-0.4%,82,-1.9%,21,+1.3%,1,+4.5%,0,+5.8%,58,-0.2%,99,-3.6%,98,-3.9%
Matt Bonner,33.6,SAS,Big,602,27,+1.4%,30,+1.3%,68,-0.7%,23,+1.4%,38,+0.7%,79,-0.8%,75,-1.2%,85,-2.0%
Trevor Booker,25.9,WAS,Big,1521,6,+3.7%,13,+3.1%,95,-2.7%,77,-1.8%,96,-4.5%,8,+1.2%,45,+0.2%,25,+1.4%
Carlos Boozer,31.9,CHI,Big,2131,5,+3.7%,58,-0.3%,88,-1.8%,1,+4.4%,13,+2.6%,33,+0.3%,94,-2.7%,88,-2.3%
Chris Bosh,29.6,MIA,Big,2521,93,-3.2%,96,-3.8%,31,+0.7%,13,+2.3%,9,+3.0%,48,-0.0%,30,+0.8%,32,+0.8%
Avery Bradley,22.9,BOS,Combo,1838,78,-1.7%,32,+1.2%,58,-0.4%,44,+0.1%,52,-0.3%,76,-0.7%,57,-0.3%,67,-0.9%
Elton Brand,34.6,ATL,Big,1388,40,+0.6%,73,-1.2%,2,+3.3%,68,-1.2%,18,+2.1%,49,-0.0%,71,-0.9%,66,-0.9%
Corey Brewer,27.7,MIN,Wing,2606,17,+2.1%,70,-1.0%,74,-0.9%,7,+2.9%,19,+2.0%,18,+0.7%,85,-1.7%,69,-1.0%
Ronnie Brewer,28.6,HOU,Wing,118,4,+4.2%,0,+8.1%,95,-2.6%,97,-4.3%,99,-6.9%,98,-2.3%,26,+1.1%,72,-1.2%
Aaron Brooks,28.8,HOU,Point,652,9,+3.0%,33,+1.1%,42,+0.2%,62,-0.8%,56,-0.5%,43,+0.1%,66,-0.7%,60,-0.6%
Aaron Brooks,28.8,DEN,Combo,803,66,-0.8%,79,-1.7%,26,+1.0%,94,-3.5%,83,-2.5%,9,+1.1%,6,+3.0%,3,+4.1%
MarShon Brooks,24.8,LAL,Wing,201,92,-3.1%,44,+0.3%,38,+0.4%,33,+0.8%,29,+1.2%,90,-1.3%,59,-0.3%,80,-1.6%
Lorenzo Brown,23.2,PHI,Point,157,37,+0.8%,76,-1.4%,95,-2.6%,16,+2.0%,59,-0.7%,13,+0.9%,25,+1.2%,15,+2.1%
Shannon Brown,27.9,SAS,Wing,100,60,-0.5%,45,+0.3%,95,-2.7%,17,+1.9%,60,-0.7%,1,+2.8%,92,-2.4%,38,+0.4%
Kobe Bryant,35.2,LAL,Combo,176,91,-3.0%,56,-0.2%,90,-2.0%,3,+3.7%,22,+1.7%,75,-0.6%,69,-0.8%,79,-1.5%
Chase Budinger,25.4,MIN,Wing,703,89,-2.7%,55,-0.1%,62,-0.5%,72,-1.3%,75,-1.8%,77,-0.7%,7,+2.6%,18,+1.9%
Reggie Bullock,22.6,LAC,Wing,342,86,-2.4%,7,+4.0%,40,+0.4%,67,-1.0%,58,-0.7%,96,-1.7%,83,-1.6%,96,-3.3%
Trey Burke,21.0,UTA,Point,2220,39,+0.7%,75,-1.3%,11,+1.8%,65,-0.9%,34,+0.8%,29,+0.4%,50,+0.1%,36,+0.5%
Alec Burks,22.3,UTA,Wing,2086,72,-1.1%,62,-0.5%,86,-1.7%,45,+0.1%,73,-1.6%,10,+1.1%,26,+1.0%,15,+2.1%
Caron Butler,33.6,MIL,Forward,805,6,+3.7%,49,+0.2%,78,-1.1%,84,-2.2%,89,-3.3%,35,+0.3%,6,+2.8%,7,+3.1%
Caron Butler,33.6,OKC,Wing,594,32,+1.0%,65,-0.7%,14,+1.6%,93,-3.3%,74,-1.7%,35,+0.3%,11,+2.1%,12,+2.4%
Jimmy Butler,24.1,CHI,Wing,2580,65,-0.7%,29,+1.4%,60,-0.4%,60,-0.6%,64,-1.0%,53,-0.1%,57,-0.3%,54,-0.3%
Rasual Butler,34.4,IND,Wing,301,2,+5.5%,11,+3.2%,52,-0.2%,96,-3.8%,94,-4.0%,75,-0.6%,18,+1.5%,32,+0.9%
Dwight Buycks,24.7,TOR,Combo,141,29,+1.2%,15,+2.7%,62,-0.5%,91,-3.0%,90,-3.5%,42,+0.1%,35,+0.7%,33,+0.8%
Andrew Bynum,26.0,CLE,Big,478,37,+0.8%,33,+1.1%,12,+1.7%,7,+3.1%,1,+4.8%,97,-2.1%,99,-3.8%,100,-5.9%
Will Bynum,30.8,DET,Combo,1008,76,-1.5%,17,+2.5%,18,+1.4%,87,-2.6%,66,-1.2%,93,-1.4%,47,+0.1%,76,-1.3%
Nick Calathes,24.7,MEM,Point,1099,95,-3.9%,63,-0.6%,42,+0.3%,36,+0.6%,33,+0.9%,92,-1.3%,27,+1.0%,53,-0.3%
Jose Calderon,32.1,DAL,Point,2459,33,+0.9%,16,+2.7%,39,+0.4%,39,+0.4%,35,+0.8%,74,-0.6%,96,-2.8%,96,-3.4%
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,68,-0.9%,18,+2.2%,30,+0.8%,45,+0.1%,34,+0.9%,61,-0.3%,95,-2.8%,94,-3.1%
Isaiah Canaan,22.5,HOU,Combo,213,1,+6.2%,14,+2.9%,99,-5.1%,94,-3.5%,100,-8.6%,0,+3.3%,8,+2.5%,2,+5.7%
DeMarre Carroll,27.3,ATL,Wing,2332,90,-3.0%,13,+2.9%,91,-2.1%,43,+0.1%,78,-2.0%,24,+0.6%,83,-1.5%,68,-1.0%
Vince Carter,36.8,DAL,Wing,1958,79,-1.9%,63,-0.6%,81,-1.3%,58,-0.5%,76,-1.9%,10,+1.1%,21,+1.3%,12,+2.4%
Michael Carter-Williams,22.1,PHI,Point,2379,23,+1.6%,61,-0.5%,10,+1.8%,30,+0.9%,11,+2.8%,67,-0.5%,86,-1.8%,87,-2.3%
Omri Casspi,25.4,HOU,Forward,1183,84,-2.3%,2,+5.2%,61,-0.5%,94,-3.5%,93,-3.9%,85,-0.9%,60,-0.4%,75,-1.3%
Mario Chalmers,27.5,MIA,Point,2161,36,+0.8%,84,-2.1%,57,-0.3%,40,+0.3%,47,-0.1%,7,+1.4%,31,+0.8%,14,+2.2%
Tyson Chandler,31.1,NYK,Big,1653,48,+0.2%,91,-3.0%,56,-0.3%,2,+4.2%,5,+3.9%,84,-0.9%,49,+0.1%,66,-0.8%
Wilson Chandler,26.5,DEN,Forward,1922,20,+1.8%,36,+0.9%,59,-0.4%,31,+0.9%,40,+0.5%,83,-0.9%,61,-0.5%,76,-1.3%
Dionte Christmas,27.1,PHX,Wing,137,63,-0.7%,15,+2.7%,2,+3.3%,97,-4.1%,61,-0.8%,53,-0.1%,86,-1.8%,83,-1.9%
Earl Clark,25.8,CLE,Forward,656,37,+0.8%,22,+1.9%,90,-2.0%,70,-1.2%,89,-3.2%,5,+1.5%,55,-0.2%,25,+1.4%
Victor Claver,25.2,POR,Big,147,99,-5.2%,99,-6.0%,47,+0.0%,80,-1.9%,77,-1.9%,69,-0.5%,0,+8.3%,0,+7.8%
Norris Cole,25.1,MIA,Combo,1918,56,-0.3%,26,+1.5%,18,+1.4%,84,-2.2%,61,-0.8%,67,-0.5%,57,-0.3%,63,-0.7%
Jason Collins,34.9,BKN,Big,135,33,+0.9%,79,-1.6%,54,-0.3%,1,+4.6%,3,+4.3%,99,-3.1%,40,+0.4%,92,-2.7%
Darren Collison,26.2,LAC,Combo,2001,44,+0.4%,61,-0.5%,52,-0.2%,52,-0.3%,55,-0.5%,40,+0.1%,32,+0.8%,30,+0.9%
Nick Collison,33.0,OKC,Big,1333,70,-1.1%,98,-4.8%,7,+2.2%,17,+1.9%,4,+4.1%,44,+0.1%,35,+0.7%,34,+0.7%
Mike Conley,26.1,MEM,Point,2433,7,+3.4%,45,+0.3%,67,-0.7%,42,+0.2%,56,-0.5%,12,+1.0%,70,-0.8%,44,+0.2%
Chris Copeland,29.6,IND,Forward,181,0,+7.3%,0,+7.3%,6,+2.3%,99,-7.3%,97,-5.0%,78,-0.7%,82,-1.5%,86,-2.2%
DeMarcus Cousins,23.2,SAC,Big,2292,57,-0.4%,46,+0.3%,83,-1.4%,14,+2.2%,35,+0.8%,39,+0.2%,77,-1.2%,70,-1.1%
Jamal Crawford,33.6,LAC,Combo,2071,40,+0.6%,14,+2.9%,98,-3.4%,38,+0.4%,87,-2.9%,50,-0.0%,48,+0.1%,46,+0.1%
Jordan Crawford,25.0,BOS,Combo,1193,71,-1.1%,49,+0.2%,4,+2.7%,76,-1.7%,31,+1.1%,46,+0.0%,78,-1.3%,73,-1.2%
Jordan Crawford,25.0,GSW,Combo,587,27,+1.4%,7,+3.9%,93,-2.3%,97,-4.1%,98,-6.3%,30,+0.4%,12,+2.0%,12,+2.4%
Jae Crowder,23.3,DAL,Wing,1200,96,-4.1%,91,-3.0%,43,+0.2%,26,+1.2%,26,+1.4%,60,-0.3%,14,+1.9%,22,+1.6%
Dante Cunningham,26.5,MIN,Big,1564,72,-1.1%,7,+3.9%,55,-0.3%,95,-3.7%,93,-3.9%,86,-1.0%,27,+1.0%,46,+0.1%
Stephen Curry,25.6,GSW,Point,2838,38,+0.7%,55,-0.2%,15,+1.6%,21,+1.6%,8,+3.1%,71,-0.6%,92,-2.4%,93,-3.0%
Samuel Dalembert,33.5,DAL,Big,1601,59,-0.4%,52,+0.0%,38,+0.4%,40,+0.3%,36,+0.7%,55,-0.1%,65,-0.6%,64,-0.7%
Gigi Datome,25.9,DET,Wing,150,82,-2.2%,12,+3.1%,62,-0.5%,84,-2.2%,86,-2.7%,82,-0.8%,40,+0.4%,55,-0.4%
Brandon Davies,22.3,PHI,Big,473,65,-0.8%,89,-2.7%,87,-1.8%,15,+2.0%,42,+0.2%,8,+1.2%,23,+1.3%,11,+2.5%
Anthony Davis,20.6,NOP,Big,2337,38,+0.7%,48,+0.2%,67,-0.7%,41,+0.3%,55,-0.4%,44,+0.1%,45,+0.2%,42,+0.2%
Ed Davis,24.4,MEM,Big,899,95,-3.7%,35,+1.0%,79,-1.2%,87,-2.6%,92,-3.8%,40,+0.1%,7,+2.7%,9,+2.8%
Glen Davis,27.8,ORL,Big,1352,33,+1.0%,35,+1.0%,52,-0.2%,74,-1.5%,74,-1.7%,54,-0.1%,32,+0.8%,34,+0.7%
Glen Davis,27.8,LAC,Big,297,15,+2.2%,1,+6.8%,99,-4.2%,54,-0.3%,96,-4.5%,94,-1.5%,69,-0.8%,88,-2.3%
Nando De Colo,26.4,SAS,Wing,220,17,+2.1%,8,+3.8%,59,-0.4%,65,-1.0%,70,-1.3%,12,+1.0%,98,-3.4%,89,-2.5%
Nando De Colo,26.4,TOR,Combo,192,8,+3.1%,2,+5.5%,97,-3.3%,89,-2.7%,98,-6.0%,35,+0.3%,44,+0.2%,37,+0.5%
DeMar DeRozan,24.2,TOR,Wing,3012,76,-1.6%,36,+0.9%,21,+1.3%,75,-1.6%,52,-0.3%,59,-0.2%,59,-0.3%,60,-0.6%
Dewayne Dedmon,24.2,PHI,Big,138,28,+1.3%,89,-2.6%,88,-1.8%,2,+4.0%,18,+2.1%,23,+0.6%,54,-0.2%,38,+0.5%
Dewayne Dedmon,24.2,ORL,Big,220,20,+1.8%,87,-2.5%,5,+2.5%,52,-0.3%,17,+2.3%,4,+1.6%,80,-1.4%,43,+0.2%
Matthew Dellavedova,23.1,CLE,Combo,1162,94,-3.5%,92,-3.1%,44,+0.1%,28,+1.1%,29,+1.2%,8,+1.2%,34,+0.7%,18,+1.9%
Luol Deng,28.5,CHI,Wing,856,74,-1.3%,86,-2.4%,93,-2.3%,7,+3.0%,38,+0.6%,30,+0.4%,22,+1.3%,20,+1.7%
Luol Deng,28.5,CLE,Wing,1350,30,+1.1%,55,-0.1%,45,+0.1%,61,-0.7%,57,-0.6%,20,+0.7%,48,+0.1%,33,+0.8%
Boris Diaw,31.5,SAS,Big,1909,40,+0.6%,43,+0.5%,23,+1.2%,91,-3.1%,76,-1.9%,35,+0.3%,26,+1.1%,25,+1.4%
Gorgui Dieng,23.8,MIN,Big,707,77,-1.6%,28,+1.4%,25,+1.1%,88,-2.6%,72,-1.6%,20,+0.6%,62,-0.5%,44,+0.2%
Toney Douglas,27.6,GSW,Point,213,29,+1.2%,17,+2.4%,98,-3.6%,90,-2.8%,98,-6.4%,88,-1.0%,2,+5.0%,3,+4.0%
Toney Douglas,27.6,MIA,Combo,388,17,+2.0%,90,-3.0%,42,+0.3%,12,+2.3%,13,+2.6%,5,+1.5%,75,-1.1%,39,+0.4%
Chris Douglas-Roberts,26.8,CHA,Wing,941,62,-0.6%,4,+4.5%,67,-0.7%,79,-1.9%,84,-2.6%,94,-1.6%,60,-0.4%,84,-1.9%
Goran Dragic,27.5,PHX,Point,2658,69,-1.0%,15,+2.8%,72,-0.9%,48,-0.1%,63,-0.9%,44,+0.1%,87,-1.9%,83,-1.9%
Andre Drummond,20.2,DET,Big,2598,10,+2.7%,51,+0.0%,97,-3.0%,8,+2.9%,49,-0.1%,31,+0.4%,57,-0.3%,45,+0.1%
Jared Dudley,28.3,LAC,Wing,1702,25,+1.5%,80,-1.7%,16,+1.5%,25,+1.3%,11,+2.8%,83,-0.9%,55,-0.2%,71,-1.1%
Tim Duncan,37.5,SAS,Big,2152,42,+0.5%,73,-1.3%,87,-1.7%,1,+4.5%,11,+2.7%,68,-0.5%,73,-1.0%,79,-1.5%
Mike Dunleavy,33.1,CHI,Wing,2554,30,+1.1%,93,-3.3%,49,-0.1%,22,+1.5%,24,+1.5%,30,+0.4%,20,+1.4%,18,+1.8%
Kevin Durant,25.1,OKC,Forward,3109,38,+0.7%,29,+1.3%,70,-0.8%,66,-1.0%,75,-1.8%,13,+0.9%,61,-0.5%,38,+0.5%
Wayne Ellington,25.9,DAL,Wing,339,4,+4.2%,64,-0.6%,58,-0.4%,64,-0.9%,69,-1.3%,79,-0.7%,7,+2.7%,18,+1.9%
Monta Ellis,28.0,DAL,Wing,3007,31,+1.0%,25,+1.7%,17,+1.5%,57,-0.5%,32,+1.0%,70,-0.6%,88,-2.1%,91,-2.6%
Jeremy Evans,26.0,UTA,Big,1125,60,-0.5%,57,-0.2%,82,-1.3%,47,-0.1%,71,-1.4%,75,-0.7%,10,+2.3%,21,+1.6%
Reggie Evans,33.5,BKN,Big,362,8,+3.2%,48,+0.2%,75,-0.9%,23,+1.4%,40,+0.5%,29,+0.4%,75,-1.1%,62,-0.7%
Reggie Evans,33.5,SAC,Big,490,44,+0.4%,3,+5.1%,47,0.0%,50,-0.2%,51,-0.2%,91,-1.3%,99,-3.6%,99,-4.9%
Tyreke Evans,24.1,NOP,Combo,2011,55,-0.2%,72,-1.2%,33,+0.7%,82,-2.0%,70,-1.4%,17,+0.8%,15,+1.8%,9,+2.6%
Kenneth Faried,24.0,DEN,Big,2160,2,+5.3%,9,+3.6%,71,-0.8%,54,-0.4%,67,-1.2%,90,-1.2%,76,-1.2%,89,-2.4%
Jordan Farmar,26.9,LAL,Combo,883,52,-0.1%,44,+0.4%,39,+0.4%,61,-0.7%,52,-0.3%,79,-0.8%,33,+0.7%,48,-0.0%
Vitor Faverani,25.5,BOS,Big,456,83,-2.3%,51,+0.0%,83,-1.4%,15,+2.1%,37,+0.7%,85,-0.9%,44,+0.2%,63,-0.7%
Derrick Favors,22.3,UTA,Big,2198,46,+0.3%,43,+0.4%,23,+1.2%,32,+0.8%,19,+2.0%,56,-0.2%,91,-2.3%,89,-2.4%
Raymond Felton,29.3,NYK,Combo,2014,55,-0.3%,56,-0.2%,73,-0.9%,18,+1.8%,33,+0.9%,52,-0.1%,64,-0.6%,61,-0.7%
Landry Fields,25.3,TOR,Forward,315,7,+3.4%,60,-0.4%,44,+0.2%,34,+0.7%,34,+0.8%,95,-1.7%,23,+1.3%,56,-0.4%
Derek Fisher,39.2,OKC,Combo,1397,50,-0.0%,72,-1.2%,23,+1.2%,65,-1.0%,42,+0.2%,28,+0.5%,39,+0.5%,30,+1.0%
Evan Fournier,21.0,DEN,Wing,1410,82,-2.1%,73,-1.2%,29,+0.8%,71,-1.3%,55,-0.5%,34,+0.3%,20,+1.4%,21,+1.7%
Randy Foye,30.1,DEN,Combo,2472,15,+2.2%,21,+2.0%,63,-0.6%,51,-0.2%,61,-0.8%,88,-1.1%,53,-0.1%,73,-1.2%
Jamaal Franklin,22.3,MEM,Wing,121,74,-1.4%,32,+1.2%,64,-0.6%,55,-0.4%,64,-1.0%,100,-3.4%,4,+3.2%,51,-0.2%
Jimmer Fredette,24.7,SAC,Combo,413,43,+0.5%,17,+2.4%,1,+3.9%,86,-2.4%,26,+1.4%,86,-0.9%,96,-2.9%,98,-3.8%
Joel Freeland,26.7,POR,Big,713,80,-1.9%,49,+0.2%,21,+1.3%,61,-0.7%,39,+0.6%,84,-0.9%,46,+0.1%,64,-0.8%
Channing Frye,30.5,PHX,Big,2306,25,+1.5%,89,-2.6%,35,+0.5%,5,+3.3%,5,+3.8%,55,-0.1%,74,-1.1%,74,-1.2%
Francisco Garcia,31.8,HOU,Wing,1021,68,-0.9%,36,+0.9%,78,-1.1%,53,-0.3%,71,-1.4%,62,-0.3%,29,+0.9%,36,+0.6%
