Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Alan Anderson,30.0,TOR,Wing,1406,10,+2.8%,62,-0.7%,35,+0.5%,85,-2.5%,72,-2.0%,31,+0.5%,16,+2.2%,17,+2.7%
James Anderson,23.6,HOU,Wing,229,42,+0.5%,51,+0.0%,80,-1.4%,30,+1.0%,52,-0.5%,67,-0.4%,34,+0.9%,43,+0.5%
Ryan Anderson,24.5,NOH,Big,2478,24,+1.5%,46,+0.4%,34,+0.6%,91,-3.2%,80,-2.6%,14,+1.0%,29,+1.2%,20,+2.2%
Carmelo Anthony,28.4,NYK,Forward,2475,36,+0.9%,26,+1.4%,37,+0.5%,71,-1.2%,56,-0.8%,47,+0.1%,70,-0.8%,62,-0.7%
Joel Anthony,30.2,MIA,Big,507,40,+0.6%,71,-1.3%,4,+2.6%,38,+0.5%,12,+3.1%,95,-1.4%,62,-0.4%,83,-1.9%
Trevor Ariza,27.3,WAS,Wing,1450,84,-2.1%,9,+2.9%,45,+0.2%,77,-1.7%,66,-1.5%,90,-1.0%,60,-0.4%,75,-1.4%
Darrell Arthur,24.6,MEM,Big,931,6,+3.7%,73,-1.5%,88,-2.0%,56,-0.5%,78,-2.4%,69,-0.4%,3,+4.3%,7,+3.9%
Omer Asik,26.3,HOU,Big,2453,88,-2.4%,92,-3.4%,47,+0.1%,0,+5.7%,1,+5.9%,19,+0.9%,98,-3.4%,89,-2.5%
D.J. Augustin,25.0,IND,Point,1150,19,+1.8%,46,+0.4%,63,-0.6%,60,-0.6%,62,-1.3%,10,+1.2%,60,-0.4%,38,+0.9%
Gustavo Ayon,27.6,ORL,Big,567,35,+0.9%,53,-0.1%,15,+1.5%,83,-2.3%,58,-0.9%,67,-0.4%,27,+1.4%,36,+1.0%
Gustavo Ayon,27.6,MIL,Big,137,100,-10.0%,46,+0.4%,90,-2.2%,1,+5.0%,16,+2.8%,100,-2.7%,64,-0.5%,95,-3.2%
Jeff Ayres,25.5,IND,Big,268,70,-1.1%,58,-0.4%,95,-2.8%,71,-1.2%,91,-4.0%,12,+1.1%,6,+3.3%,5,+4.4%
Luke Babbitt,23.4,POR,Forward,672,60,-0.6%,83,-2.3%,68,-0.8%,88,-2.8%,90,-3.7%,9,+1.3%,2,+4.7%,2,+6.0%
Leandro Barbosa,29.9,BOS,Combo,476,58,-0.5%,91,-3.0%,79,-1.3%,2,+4.2%,15,+2.9%,36,+0.4%,57,-0.2%,48,+0.2%
J.J. Barea,28.4,MIN,Combo,1642,72,-1.2%,29,+1.3%,67,-0.8%,94,-3.8%,94,-4.6%,10,+1.2%,17,+2.1%,10,+3.4%
Andrea Bargnani,27.0,TOR,Big,995,25,+1.5%,15,+2.5%,90,-2.2%,35,+0.7%,66,-1.5%,63,-0.3%,67,-0.7%,69,-1.0%
Harrison Barnes,20.4,GSW,Wing,2019,41,+0.6%,77,-1.8%,26,+0.9%,10,+2.6%,9,+3.6%,85,-0.9%,72,-0.9%,81,-1.8%
Matt Barnes,32.6,LAC,Wing,1927,97,-4.5%,28,+1.4%,75,-1.1%,88,-2.8%,90,-3.9%,48,+0.1%,14,+2.4%,18,+2.5%
Earl Barron,31.2,WAS,Big,114,28,+1.3%,83,-2.3%,9,+1.9%,87,-2.7%,56,-0.8%,38,+0.3%,10,+2.8%,12,+3.1%
Will Barton,21.8,POR,Wing,808,17,+2.0%,34,+1.1%,70,-0.9%,73,-1.4%,76,-2.3%,13,+1.1%,49,+0.1%,34,+1.2%
Brandon Bass,27.5,BOS,Big,2218,4,+4.0%,6,+3.5%,23,+1.0%,67,-1.0%,46,+0.0%,89,-1.0%,94,-2.5%,96,-3.5%
Shane Battier,34.1,MIA,Forward,1771,87,-2.3%,88,-2.7%,21,+1.2%,30,+1.0%,21,+2.1%,46,+0.1%,44,+0.4%,42,+0.5%
Nicolas Batum,23.9,POR,Wing,2798,70,-1.2%,36,+1.0%,60,-0.5%,41,+0.4%,47,-0.1%,93,-1.3%,43,+0.4%,67,-0.9%
Jerryd Bayless,24.2,MEM,Combo,1685,14,+2.4%,66,-1.0%,85,-1.8%,62,-0.8%,80,-2.5%,27,+0.6%,8,+3.0%,9,+3.5%
Aron Baynes,25.9,SAS,Big,107,5,+3.7%,7,+3.0%,99,-4.2%,92,-3.3%,99,-7.5%,0,+3.1%,28,+1.4%,5,+4.4%
Kent Bazemore,23.3,GSW,Combo,169,31,+1.1%,43,+0.6%,98,-3.9%,94,-3.8%,99,-7.7%,3,+1.9%,2,+5.2%,1,+7.1%
Bradley Beal,19.3,WAS,Wing,1720,58,-0.5%,49,+0.1%,45,+0.2%,40,+0.4%,39,+0.7%,50,+0.1%,71,-0.9%,64,-0.8%
Michael Beasley,23.8,PHX,Forward,1510,26,+1.4%,76,-1.6%,48,+0.1%,63,-0.8%,54,-0.7%,17,+0.9%,27,+1.4%,20,+2.3%
Rodrigue Beaubois,24.7,DAL,Combo,481,81,-1.8%,94,-3.8%,7,+2.1%,15,+2.1%,5,+4.2%,18,+0.9%,79,-1.3%,57,-0.4%
Marco Belinelli,26.6,CHI,Wing,1843,46,+0.2%,3,+4.2%,33,+0.6%,91,-3.2%,80,-2.5%,86,-0.9%,70,-0.8%,79,-1.7%
Patrick Beverley,24.3,HOU,Point,642,93,-3.4%,39,+0.8%,5,+2.3%,94,-3.7%,64,-1.4%,98,-2.0%,12,+2.6%,42,+0.6%
Andris Biedrins,26.6,GSW,Big,492,95,-3.8%,67,-1.1%,33,+0.6%,12,+2.3%,15,+2.9%,68,-0.4%,81,-1.4%,82,-1.9%
Chauncey Billups,36.1,LAC,Wing,417,1,+5.8%,50,+0.1%,30,+0.8%,58,-0.5%,42,+0.3%,97,-1.7%,26,+1.4%,54,-0.3%
Bismack Biyombo,20.2,CHA,Big,2144,56,-0.4%,10,+2.8%,46,+0.2%,75,-1.5%,62,-1.4%,75,-0.6%,71,-0.9%,76,-1.5%
DeJuan Blair,23.5,SAS,Big,745,30,+1.2%,31,+1.2%,58,-0.4%,26,+1.2%,36,+0.8%,60,-0.2%,84,-1.7%,84,-2.0%
Steve Blake,32.7,LAL,Combo,1167,74,-1.3%,17,+2.2%,75,-1.1%,63,-0.8%,71,-1.9%,87,-0.9%,39,+0.6%,54,-0.3%
Andray Blatche,26.2,BKN,Big,1464,7,+3.2%,8,+3.0%,73,-1.0%,82,-2.3%,86,-3.3%,45,+0.2%,49,+0.1%,45,+0.3%
Eric Bledsoe,22.9,LAC,Combo,1420,96,-4.1%,12,+2.7%,91,-2.2%,59,-0.6%,81,-2.8%,41,+0.3%,55,-0.1%,49,+0.1%
Keith Bogans,32.5,BKN,Wing,1394,40,+0.6%,11,+2.8%,69,-0.9%,47,+0.1%,57,-0.8%,81,-0.8%,77,-1.2%,84,-2.0%
Andrew Bogut,27.9,GSW,Big,784,64,-0.9%,57,-0.4%,55,-0.2%,4,+3.5%,11,+3.2%,33,+0.4%,98,-3.3%,93,-2.9%
Matt Bonner,32.6,SAS,Big,811,14,+2.3%,75,-1.6%,51,-0.1%,68,-1.1%,61,-1.2%,76,-0.6%,4,+3.5%,14,+2.8%
Trevor Booker,24.9,WAS,Big,868,20,+1.8%,42,+0.6%,37,+0.5%,19,+1.8%,20,+2.3%,99,-2.2%,67,-0.7%,93,-2.9%
Carlos Boozer,30.9,CHI,Big,2539,14,+2.4%,70,-1.2%,73,-1.0%,2,+4.1%,13,+3.1%,26,+0.6%,94,-2.5%,84,-1.9%
Chris Bosh,28.6,MIA,Big,2445,63,-0.8%,31,+1.2%,76,-1.2%,25,+1.3%,44,+0.1%,50,+0.1%,80,-1.4%,74,-1.3%
Avery Bradley,21.9,BOS,Combo,1425,64,-0.9%,5,+3.6%,79,-1.3%,78,-1.8%,83,-3.1%,61,-0.3%,58,-0.3%,59,-0.5%
Elton Brand,33.6,DAL,Big,1518,59,-0.6%,96,-4.3%,19,+1.3%,4,+3.8%,3,+5.0%,37,+0.4%,76,-1.1%,63,-0.7%
Corey Brewer,26.7,DEN,Wing,1938,69,-1.1%,20,+1.9%,95,-3.0%,65,-0.9%,90,-3.9%,13,+1.1%,33,+0.9%,23,+2.0%
Ronnie Brewer,27.6,NYK,Wing,681,50,-0.1%,84,-2.4%,9,+2.0%,54,-0.3%,26,+1.7%,62,-0.3%,33,+0.9%,40,+0.7%
Ronnie Brewer,27.6,OKC,Forward,102,14,+2.4%,16,+2.4%,95,-2.7%,22,+1.5%,61,-1.2%,14,+1.0%,90,-2.2%,72,-1.2%
Aaron Brooks,27.8,SAC,Point,936,62,-0.8%,76,-1.6%,25,+1.0%,40,+0.4%,29,+1.4%,90,-1.0%,28,+1.3%,46,+0.3%
MarShon Brooks,23.8,BKN,Wing,799,61,-0.7%,39,+0.8%,41,+0.3%,50,-0.1%,43,+0.2%,86,-0.9%,54,-0.1%,69,-1.0%
Kwame Brown,30.6,PHI,Big,267,23,+1.6%,19,+2.0%,18,+1.3%,92,-3.5%,75,-2.2%,78,-0.7%,34,+0.9%,48,+0.2%
Shannon Brown,26.9,PHX,Wing,1381,39,+0.6%,72,-1.4%,22,+1.1%,8,+2.9%,7,+3.9%,92,-1.2%,81,-1.4%,91,-2.5%
Kobe Bryant,34.2,LAL,Wing,3008,32,+1.1%,54,-0.2%,87,-1.9%,15,+2.1%,44,+0.1%,28,+0.5%,64,-0.5%,50,+0.0%
Chase Budinger,24.4,MIN,Wing,468,90,-2.8%,61,-0.6%,54,-0.1%,18,+1.9%,24,+1.8%,84,-0.9%,58,-0.3%,72,-1.2%
Alec Burks,21.3,UTA,Combo,1032,80,-1.8%,24,+1.5%,96,-3.0%,70,-1.2%,92,-4.2%,34,+0.4%,15,+2.3%,16,+2.7%
Caron Butler,32.6,LAC,Wing,1867,1,+5.2%,79,-2.0%,27,+0.8%,11,+2.6%,10,+3.4%,62,-0.3%,77,-1.2%,76,-1.4%
Jimmy Butler,23.1,CHI,Wing,2042,51,-0.1%,22,+1.7%,12,+1.7%,98,-4.9%,84,-3.2%,39,+0.3%,29,+1.2%,30,+1.5%
Will Bynum,29.8,DET,Point,1134,15,+2.3%,60,-0.5%,90,-2.1%,82,-2.3%,93,-4.4%,15,+1.0%,3,+4.0%,3,+4.9%
Jose Calderon,31.1,TOR,Point,1262,42,+0.5%,55,-0.2%,87,-1.9%,7,+3.0%,32,+1.1%,50,+0.1%,75,-1.0%,68,-0.9%
Jose Calderon,31.1,DET,Point,877,48,+0.1%,3,+4.4%,81,-1.5%,21,+1.7%,44,+0.1%,38,+0.3%,100,-4.8%,99,-4.5%
Marcus Camby,38.6,NYK,Big,242,90,-3.0%,77,-1.8%,97,-3.5%,44,+0.2%,85,-3.3%,2,+2.1%,8,+2.9%,3,+5.1%
DeMarre Carroll,26.3,UTA,Wing,1055,72,-1.2%,39,+0.8%,51,-0.0%,52,-0.2%,50,-0.3%,63,-0.3%,57,-0.3%,59,-0.5%
Vince Carter,35.8,DAL,Wing,2085,93,-3.4%,95,-3.9%,40,+0.4%,47,+0.0%,41,+0.4%,4,+1.7%,20,+1.9%,9,+3.5%
Omri Casspi,24.4,CLE,Wing,446,97,-4.2%,96,-4.0%,57,-0.4%,20,+1.7%,30,+1.3%,16,+1.0%,21,+1.8%,15,+2.7%
Mario Chalmers,26.5,MIA,Point,2057,67,-1.0%,11,+2.8%,36,+0.5%,37,+0.5%,33,+1.0%,82,-0.8%,97,-3.0%,98,-3.8%
Tyson Chandler,30.1,NYK,Big,2158,35,+1.0%,89,-2.8%,4,+2.4%,25,+1.3%,8,+3.7%,65,-0.3%,64,-0.6%,68,-0.9%
Wilson Chandler,25.5,DEN,Forward,1056,71,-1.2%,68,-1.1%,13,+1.7%,59,-0.6%,32,+1.1%,32,+0.5%,62,-0.5%,51,+0.0%
Earl Clark,24.8,LAL,Big,1331,21,+1.7%,23,+1.7%,75,-1.1%,28,+1.0%,47,-0.1%,57,-0.2%,81,-1.4%,78,-1.6%
Victor Claver,24.2,POR,Forward,769,12,+2.5%,84,-2.4%,26,+0.9%,11,+2.5%,10,+3.4%,58,-0.2%,71,-0.9%,70,-1.1%
Norris Cole,24.1,MIA,Point,1476,23,+1.5%,89,-2.8%,15,+1.5%,76,-1.6%,49,-0.1%,11,+1.2%,20,+1.8%,13,+3.0%
Jason Collins,33.9,BOS,Big,325,44,+0.3%,90,-2.9%,62,-0.6%,8,+2.9%,20,+2.3%,20,+0.9%,57,-0.2%,41,+0.6%
Darren Collison,25.2,DAL,Point,2351,25,+1.5%,12,+2.8%,38,+0.4%,84,-2.4%,72,-2.0%,42,+0.2%,74,-1.0%,65,-0.8%
Nick Collison,32.0,OKC,Big,1547,21,+1.7%,88,-2.7%,1,+3.1%,40,+0.4%,9,+3.6%,44,+0.2%,75,-1.1%,67,-0.9%
Mike Conley,25.1,MEM,Point,2749,91,-3.0%,40,+0.7%,8,+2.1%,48,-0.0%,21,+2.1%,64,-0.3%,93,-2.4%,92,-2.7%
Daequan Cook,25.5,HOU,Wing,109,1,+5.4%,41,+0.7%,99,-4.7%,97,-4.5%,100,-9.2%,59,-0.2%,0,+8.8%,0,+8.6%
Daequan Cook,25.5,CHI,Wing,225,47,+0.1%,3,+4.5%,83,-1.6%,91,-3.2%,95,-4.8%,10,+1.2%,71,-0.9%,44,+0.3%
Chris Copeland,28.6,NYK,Big,762,33,+1.1%,69,-1.1%,78,-1.3%,49,-0.1%,63,-1.4%,22,+0.8%,21,+1.7%,18,+2.5%
DeMarcus Cousins,22.2,SAC,Big,2271,11,+2.7%,31,+1.2%,21,+1.2%,12,+2.4%,9,+3.6%,70,-0.5%,99,-4.3%,99,-4.7%
Jamal Crawford,32.6,LAC,Wing,2126,96,-3.9%,18,+2.1%,64,-0.7%,89,-2.9%,88,-3.6%,49,+0.1%,28,+1.3%,32,+1.4%
Jordan Crawford,24.0,WAS,Combo,1104,81,-1.8%,23,+1.7%,27,+0.9%,91,-3.2%,76,-2.3%,12,+1.1%,63,-0.5%,41,+0.6%
Jordan Crawford,24.0,BOS,Combo,551,39,+0.7%,61,-0.5%,40,+0.4%,84,-2.4%,73,-2.1%,25,+0.6%,19,+1.9%,17,+2.6%
Jae Crowder,22.3,DAL,Forward,1268,25,+1.5%,45,+0.5%,79,-1.4%,10,+2.6%,30,+1.2%,53,-0.1%,84,-1.7%,80,-1.8%
Dante Cunningham,25.5,MIN,Big,1939,68,-1.1%,38,+0.9%,41,+0.4%,95,-3.8%,88,-3.5%,35,+0.4%,15,+2.2%,17,+2.6%
Stephen Curry,24.6,GSW,Combo,2975,16,+2.2%,35,+1.0%,9,+1.9%,64,-0.8%,32,+1.1%,83,-0.8%,78,-1.3%,86,-2.1%
Samuel Dalembert,32.5,MIL,Big,743,2,+5.2%,51,+0.0%,38,+0.4%,32,+0.9%,29,+1.3%,88,-1.0%,60,-0.4%,74,-1.3%
Marquis Daniels,31.8,MIL,Wing,1012,61,-0.7%,26,+1.5%,90,-2.2%,27,+1.1%,59,-1.1%,42,+0.2%,65,-0.7%,57,-0.4%
Anthony Davis,19.6,NOH,Big,1822,37,+0.8%,21,+1.8%,92,-2.3%,31,+1.0%,63,-1.4%,39,+0.3%,67,-0.7%,57,-0.4%
Ed Davis,23.4,TOR,Big,1070,40,+0.6%,24,+1.6%,57,-0.3%,20,+1.8%,29,+1.4%,47,+0.1%,98,-3.2%,94,-3.0%
Ed Davis,23.4,MEM,Big,526,88,-2.4%,27,+1.4%,89,-2.0%,50,-0.1%,75,-2.2%,52,-0.0%,36,+0.8%,39,+0.8%
Glen Davis,26.8,ORL,Big,1060,89,-2.7%,91,-3.1%,11,+1.8%,7,+3.0%,3,+4.8%,85,-0.9%,70,-0.8%,79,-1.7%
Austin Daye,24.4,DET,Wing,302,83,-1.9%,97,-4.5%,33,+0.6%,39,+0.5%,32,+1.1%,21,+0.8%,12,+2.6%,10,+3.4%
Austin Daye,24.4,MEM,Forward,299,1,+5.9%,63,-0.7%,85,-1.7%,52,-0.2%,72,-2.0%,57,-0.2%,9,+2.8%,17,+2.7%
Nando De Colo,25.4,SAS,Combo,782,32,+1.1%,25,+1.5%,39,+0.4%,93,-3.6%,85,-3.2%,26,+0.6%,31,+1.1%,28,+1.7%
DeMar DeRozan,23.2,TOR,Wing,2995,71,-1.2%,85,-2.4%,49,+0.0%,7,+3.0%,14,+3.0%,18,+0.9%,83,-1.5%,61,-0.6%
Carlos Delfino,30.2,HOU,Wing,1646,82,-1.9%,37,+0.9%,55,-0.2%,98,-4.7%,95,-4.9%,26,+0.6%,5,+3.3%,6,+3.9%
Luol Deng,27.5,CHI,Forward,2890,34,+1.0%,25,+1.5%,92,-2.4%,62,-0.7%,82,-3.1%,45,+0.2%,26,+1.4%,29,+1.6%
Boris Diaw,30.5,SAS,Big,1685,16,+2.1%,19,+2.0%,62,-0.6%,73,-1.4%,72,-2.0%,68,-0.4%,44,+0.4%,51,-0.0%
DeSagana Diop,30.8,CHA,Big,191,98,-5.2%,80,-2.0%,19,+1.3%,58,-0.5%,37,+0.7%,11,+1.2%,50,+0.1%,33,+1.3%
Toney Douglas,26.6,HOU,Combo,837,53,-0.3%,30,+1.2%,61,-0.5%,90,-3.1%,89,-3.6%,38,+0.3%,17,+2.1%,19,+2.4%
Toney Douglas,26.6,SAC,Combo,326,96,-4.0%,42,+0.6%,92,-2.4%,49,-0.1%,78,-2.5%,85,-0.9%,11,+2.7%,26,+1.8%
Goran Dragic,26.5,PHX,Point,2564,12,+2.6%,20,+1.9%,58,-0.4%,35,+0.7%,42,+0.3%,59,-0.2%,89,-2.0%,87,-2.2%
Andre Drummond,19.2,DET,Big,1185,87,-2.2%,81,-2.1%,48,+0.1%,7,+3.1%,12,+3.2%,74,-0.6%,63,-0.5%,70,-1.1%
Jared Dudley,27.3,PHX,Wing,2150,72,-1.3%,74,-1.6%,20,+1.2%,32,+0.9%,21,+2.1%,66,-0.4%,55,-0.1%,59,-0.5%
Chris Duhon,30.2,LAL,Point,778,34,+1.0%,36,+0.9%,18,+1.3%,84,-2.5%,60,-1.2%,51,+0.0%,48,+0.2%,47,+0.2%
Tim Duncan,36.5,SAS,Big,2069,93,-3.4%,75,-1.6%,9,+2.0%,14,+2.2%,6,+4.1%,70,-0.5%,89,-2.0%,90,-2.5%
Mike Dunleavy,32.1,MIL,Wing,1888,62,-0.8%,79,-2.0%,54,-0.1%,80,-2.0%,74,-2.1%,12,+1.1%,8,+3.0%,5,+4.1%
Kevin Durant,24.1,OKC,Forward,3112,59,-0.5%,15,+2.5%,95,-2.7%,75,-1.5%,92,-4.2%,80,-0.8%,13,+2.5%,27,+1.7%
Devin Ebanks,23.0,LAL,Forward,170,47,+0.1%,44,+0.5%,28,+0.8%,87,-2.7%,71,-1.9%,75,-0.6%,18,+2.0%,32,+1.4%
Wayne Ellington,24.9,MEM,Wing,656,94,-3.5%,89,-2.8%,21,+1.2%,32,+0.9%,21,+2.1%,35,+0.4%,46,+0.3%,40,+0.7%
Wayne Ellington,24.9,CLE,Wing,949,78,-1.6%,42,+0.6%,76,-1.2%,89,-2.9%,91,-4.0%,23,+0.7%,11,+2.7%,10,+3.4%
Monta Ellis,27.0,MIL,Combo,3057,42,+0.5%,45,+0.5%,15,+1.5%,48,-0.1%,28,+1.5%,56,-0.1%,87,-1.8%,84,-2.0%
Kim English,24.1,DET,Wing,285,3,+4.6%,33,+1.1%,99,-4.2%,96,-4.1%,100,-8.4%,58,-0.2%,0,+7.4%,1,+7.2%
Jeremy Evans,25.0,UTA,Big,134,95,-3.9%,9,+3.0%,100,-5.3%,57,-0.5%,97,-5.8%,37,+0.4%,13,+2.4%,14,+2.8%
Reggie Evans,32.5,BKN,Big,1951,44,+0.3%,93,-3.5%,12,+1.7%,24,+1.4%,14,+3.1%,26,+0.6%,57,-0.2%,43,+0.4%
Tyreke Evans,23.1,SAC,Wing,2007,27,+1.4%,70,-1.2%,66,-0.8%,4,+3.5%,17,+2.7%,49,+0.1%,83,-1.6%,77,-1.5%
Festus Ezeli,23.0,GSW,Big,1065,31,+1.1%,81,-2.1%,34,+0.6%,15,+2.1%,17,+2.7%,91,-1.1%,41,+0.6%,60,-0.6%
Kenneth Faried,23.0,DEN,Big,2239,20,+1.8%,64,-0.9%,27,+0.8%,18,+1.8%,18,+2.7%,61,-0.2%,83,-1.6%,81,-1.8%
Derrick Favors,21.3,UTA,Big,1711,88,-2.5%,47,+0.4%,56,-0.3%,57,-0.5%,55,-0.8%,76,-0.6%,31,+1.0%,43,+0.4%
Raymond Felton,28.4,NYK,Combo,2302,16,+2.2%,43,+0.6%,29,+0.8%,74,-1.5%,55,-0.7%,77,-0.7%,36,+0.8%,49,+0.1%
Landry Fields,24.3,TOR,Forward,983,51,-0.1%,46,+0.4%,19,+1.2%,75,-1.5%,50,-0.3%,66,-0.4%,47,+0.2%,53,-0.2%
Derek Fisher,38.2,DAL,Combo,228,8,+3.1%,100,-9.5%,57,-0.4%,0,+6.6%,0,+6.2%,4,+1.8%,24,+1.5%,12,+3.2%
Derek Fisher,38.2,OKC,Wing,310,24,+1.5%,95,-3.8%,6,+2.2%,20,+1.7%,7,+3.9%,96,-1.6%,23,+1.6%,52,-0.1%
Evan Fournier,20.0,DEN,Combo,309,89,-2.6%,64,-0.8%,77,-1.2%,70,-1.2%,77,-2.4%,7,+1.3%,19,+1.9%,11,+3.2%
Randy Foye,29.1,UTA,Combo,2229,35,+0.9%,39,+0.8%,20,+1.2%,53,-0.3%,34,+1.0%,83,-0.8%,74,-1.0%,81,-1.8%
Jimmer Fredette,23.7,SAC,Combo,835,37,+0.8%,57,-0.3%,10,+1.8%,92,-3.6%,69,-1.8%,16,+1.0%,31,+1.1%,22,+2.1%
Joel Freeland,25.7,POR,Big,392,78,-1.6%,65,-0.9%,69,-0.9%,41,+0.4%,53,-0.5%,15,+1.0%,43,+0.4%,31,+1.4%
Danilo Gallinari,24.2,DEN,Forward,2303,33,+1.0%,50,+0.1%,14,+1.6%,36,+0.7%,20,+2.3%,96,-1.7%,65,-0.7%,88,-2.3%
Francisco Garcia,30.8,SAC,Wing,696,80,-1.8%,2,+4.6%,88,-2.0%,83,-2.4%,92,-4.3%,73,-0.6%,45,+0.3%,54,-0.2%
Francisco Garcia,30.8,HOU,Wing,282,47,+0.1%,2,+5.0%,90,-2.2%,68,-1.1%,86,-3.3%,38,+0.3%,90,-2.0%,80,-1.7%
Kevin Garnett,36.5,BOS,Big,2012,88,-2.4%,99,-6.0%,15,+1.5%,9,+2.8%,5,+4.4%,45,+0.2%,25,+1.5%,29,+1.6%
Diante Garrett,24.0,PHX,Combo,104,9,+3.0%,28,+1.3%,83,-1.6%,80,-2.0%,89,-3.6%,24,+0.7%,22,+1.6%,20,+2.2%
Marc Gasol,27.8,MEM,Big,2781,88,-2.4%,83,-2.3%,5,+2.3%,7,+3.0%,2,+5.3%,63,-0.3%,95,-2.7%,94,-3.0%
Pau Gasol,32.3,LAL,Big,1651,73,-1.3%,22,+1.7%,74,-1.1%,42,+0.4%,55,-0.7%,79,-0.7%,58,-0.3%,69,-1.0%
Rudy Gay,26.2,MEM,Wing,1535,30,+1.2%,17,+2.3%,56,-0.3%,60,-0.6%,58,-0.9%,84,-0.9%,64,-0.5%,75,-1.4%
Rudy Gay,26.2,TOR,Forward,1144,98,-5.3%,80,-2.1%,24,+1.0%,44,+0.2%,31,+1.2%,23,+0.7%,50,+0.1%,38,+0.8%
Alonzo Gee,25.4,CLE,Wing,2536,11,+2.7%,4,+4.1%,56,-0.3%,72,-1.3%,66,-1.6%,76,-0.7%,87,-1.8%,90,-2.5%
Mickael Gelabale,29.4,MIN,Wing,587,61,-0.7%,30,+1.2%,62,-0.6%,97,-4.4%,95,-5.0%,7,+1.3%,13,+2.5%,7,+3.8%
Paul George,22.5,IND,Wing,2964,76,-1.5%,45,+0.5%,50,+0.0%,54,-0.3%,51,-0.3%,40,+0.3%,61,-0.4%,53,-0.2%
Daniel Gibson,26.7,CLE,Combo,853,18,+1.9%,62,-0.6%,40,+0.4%,79,-1.8%,65,-1.5%,55,-0.1%,16,+2.2%,22,+2.1%
Taj Gibson,27.4,CHI,Big,1423,74,-1.4%,34,+1.0%,47,+0.1%,84,-2.4%,76,-2.3%,79,-0.7%,18,+2.0%,34,+1.2%
Manu Ginobili,35.3,SAS,Wing,1375,52,-0.2%,54,-0.2%,50,+0.0%,77,-1.7%,68,-1.7%,46,+0.1%,21,+1.7%,25,+1.9%
