Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Patrick Beverley,25.3,HOU,Combo,1741,88,+4.8,73,+2.1,94,+4.9%,56,-0.1%,79,+2.6,74,+1.6,63,+4.2
Chauncey Billups,37.1,DET,Combo,298,28,-3.6,67,+1.3,23,-2.1%,17,+2.0%,2,-8.6,34,-1.0,2,-35.4
Bismack Biyombo,21.2,CHA,Big,987,19,-5.1,12,-6.8,90,+4.0%,83,-1.7%,52,+0.1,88,+2.7,8,-22.4
DeJuan Blair,24.5,DAL,Big,1183,45,-1.5,47,-1.2,66,+1.5%,71,-0.9%,72,+1.8,67,+1.0,67,+4.9
Steve Blake,33.7,LAL,Combo,875,33,-3.1,28,-3.5,30,-1.5%,20,+1.7%,31,-1.8,11,-3.0,82,+10.7
Steve Blake,33.7,GSW,Combo,542,2,-14.0,3,-11.3,20,-2.5%,0,+6.0%,23,-2.5,9,-3.6,73,+7.2
Andray Blatche,27.2,BKN,Big,1576,79,+3.2,69,+1.6,71,+2.0%,56,-0.1%,72,+1.9,85,+2.5,36,-5.0
Eric Bledsoe,23.9,PHX,Combo,1407,31,-3.3,18,-5.3,35,-1.1%,81,-1.6%,40,-0.9,33,-1.0,56,+2.1
Andrew Bogut,28.9,GSW,Big,1764,77,+2.9,84,+3.7,61,+1.0%,80,-1.5%,60,+0.6,61,+0.7,46,-1.1
Matt Bonner,33.6,SAS,Big,602,59,+0.4,59,+0.7,68,+1.6%,28,+1.2%,50,-0.1,69,+1.1,24,-9.6
Trevor Booker,25.9,WAS,Big,1521,80,+3.3,64,+1.1,85,+3.3%,77,-1.3%,89,+4.1,77,+1.7,87,+15.2
Carlos Boozer,31.9,CHI,Big,2131,20,-4.8,45,-1.5,6,-4.7%,25,+1.4%,17,-3.4,26,-1.5,26,-8.7
Chris Bosh,29.6,MIA,Big,2521,73,+2.4,88,+4.7,12,-3.6%,85,-1.8%,10,-4.5,13,-2.7,28,-7.9
Avery Bradley,22.9,BOS,Combo,1838,70,+2.1,80,+3.1,9,-4.2%,48,+0.3%,50,-0.2,25,-1.5,77,+9.1
Elton Brand,34.6,ATL,Big,1388,72,+2.3,89,+4.8,38,-0.8%,8,+2.8%,13,-4.0,8,-3.7,64,+4.3
Corey Brewer,27.7,MIN,Wing,2606,96,+8.0,92,+6.1,35,-1.1%,99,-4.7%,82,+3.0,79,+1.9,58,+2.8
Ronnie Brewer,28.6,HOU,Wing,118,38,-2.3,55,+0.1,0,-11.3%,0,+6.9%,2,-8.3,0,-8.7,94,+21.0
Aaron Brooks,28.8,HOU,Point,652,43,-1.7,48,-1.0,11,-3.7%,8,+3.0%,49,-0.3,16,-2.4,87,+14.9
Aaron Brooks,28.8,DEN,Combo,803,44,-1.6,23,-4.3,68,+1.6%,73,-1.0%,35,-1.4,35,-0.9,42,-2.8
MarShon Brooks,24.8,LAL,Wing,201,98,+9.3,93,+6.3,76,+2.3%,72,-1.0%,96,+6.1,96,+4.8,53,+0.9
Lorenzo Brown,23.2,PHI,Point,157,68,+1.8,46,-1.3,42,-0.5%,13,+2.3%,6,-5.6,11,-3.0,9,-19.4
Shannon Brown,27.9,SAS,Wing,100,4,-12.5,19,-5.1,2,-7.1%,68,-0.8%,51,-0.1,94,+3.8,3,-34.2
Kobe Bryant,35.2,LAL,Combo,176,18,-5.3,10,-7.3,86,+3.4%,4,+3.7%,100,+14.2,80,+2.1,100,+76.9
Chase Budinger,25.4,MIN,Wing,703,48,-1.1,61,+0.9,74,+2.1%,33,+1.0%,56,+0.4,71,+1.3,37,-4.6
Reggie Bullock,22.6,LAC,Wing,342,1,-14.8,12,-6.9,45,-0.4%,2,+4.3%,1,-9.6,6,-4.4,2,-34.6
Trey Burke,21.0,UTA,Point,2220,98,+8.8,98,+9.3,18,-2.6%,66,-0.6%,21,-2.6,22,-1.7,42,-3.1
Alec Burks,22.3,UTA,Wing,2086,61,+0.6,41,-1.8,95,+5.2%,74,-1.1%,89,+4.1,93,+3.4,49,-0.3
Caron Butler,33.6,MIL,Forward,805,51,-0.7,78,+2.8,15,-3.0%,15,+2.1%,25,-2.3,6,-4.6,89,+16.3
Caron Butler,33.6,OKC,Wing,594,30,-3.3,93,+6.1,1,-9.5%,0,+5.9%,1,-10.9,1,-7.6,21,-10.5
Jimmy Butler,24.1,CHI,Wing,2580,77,+2.9,71,+1.9,42,-0.5%,65,-0.6%,72,+1.9,81,+2.1,43,-2.8
Rasual Butler,34.4,IND,Wing,301,42,-1.7,62,+1.0,73,+2.0%,57,-0.1%,78,+2.5,86,+2.6,45,-1.6
Dwight Buycks,24.7,TOR,Combo,141,22,-4.6,19,-5.3,56,+0.5%,92,-2.5%,31,-1.8,92,+3.4,4,-29.4
Andrew Bynum,26.0,CLE,Big,478,20,-5.0,21,-4.7,21,-2.4%,89,-2.1%,93,+5.1,94,+3.8,81,+10.5
Will Bynum,30.8,DET,Combo,1008,44,-1.5,47,-1.2,53,+0.3%,15,+2.1%,69,+1.4,45,-0.2,70,+6.0
Nick Calathes,24.7,MEM,Point,1099,24,-4.2,37,-2.4,18,-2.7%,53,+0.1%,41,-0.8,25,-1.5,64,+4.5
Jose Calderon,32.1,DAL,Point,2459,39,-2.0,65,+1.2,5,-5.2%,27,+1.3%,14,-3.9,27,-1.4,16,-14.2
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,41,-1.8,39,-2.0,19,-2.5%,89,-2.1%,63,+0.9,60,+0.6,53,+0.9
Isaiah Canaan,22.5,HOU,Combo,213,19,-5.1,24,-4.2,10,-3.9%,50,+0.2%,49,-0.3,15,-2.5,90,+16.5
DeMarre Carroll,27.3,ATL,Wing,2332,86,+4.5,67,+1.3,70,+1.8%,89,-2.1%,85,+3.5,84,+2.4,70,+5.4
Vince Carter,36.8,DAL,Wing,1958,39,-2.1,32,-3.2,58,+0.7%,59,-0.2%,35,-1.5,36,-0.8,38,-4.3
Michael Carter-Williams,22.1,PHI,Point,2379,89,+5.3,89,+5.0,39,-0.8%,89,-2.2%,83,+3.3,57,+0.5,89,+16.3
Omri Casspi,25.4,HOU,Forward,1183,47,-1.2,68,+1.5,53,+0.3%,39,+0.7%,47,-0.3,33,-1.0,67,+4.9
Mario Chalmers,27.5,MIA,Point,2161,78,+3.1,87,+4.4,14,-3.1%,74,-1.0%,48,-0.3,27,-1.4,78,+9.6
Tyson Chandler,31.1,NYK,Big,1653,76,+2.9,61,+0.9,69,+1.7%,91,-2.3%,56,+0.4,62,+0.8,40,-3.8
Wilson Chandler,26.5,DEN,Forward,1922,52,-0.6,62,+0.9,28,-1.6%,21,+1.6%,24,-2.4,27,-1.4,37,-4.6
Dionte Christmas,27.1,PHX,Wing,137,71,+2.3,85,+3.9,100,+9.1%,81,-1.6%,99,+10.6,100,+8.9,49,-0.2
Earl Clark,25.8,CLE,Forward,656,13,-6.8,53,-0.3,2,-7.1%,8,+3.0%,2,-8.7,4,-5.1,6,-25.1
Victor Claver,25.2,POR,Big,147,37,-2.4,25,-4.0,3,-6.3%,94,-2.9%,11,-4.3,4,-5.0,81,+10.4
Norris Cole,25.1,MIA,Combo,1918,29,-3.5,20,-4.9,78,+2.5%,40,+0.6%,56,+0.4,76,+1.7,20,-11.3
Jason Collins,34.9,BKN,Big,135,22,-4.5,31,-3.4,1,-9.3%,32,+1.0%,23,-2.5,3,-5.5,99,+36.2
Darren Collison,26.2,LAC,Combo,2001,49,-0.8,44,-1.6,81,+2.8%,58,-0.2%,62,+0.8,58,+0.5,51,+0.2
Nick Collison,33.0,OKC,Big,1333,90,+5.5,90,+5.3,76,+2.3%,11,+2.5%,97,+6.7,85,+2.5,93,+20.2
Mike Conley,26.1,MEM,Point,2433,88,+5.0,81,+3.2,67,+1.6%,45,+0.4%,39,-0.9,37,-0.7,51,+0.3
Chris Copeland,29.6,IND,Forward,181,68,+1.8,98,+9.3,9,-4.1%,38,+0.7%,40,-0.9,39,-0.6,46,-1.4
DeMarcus Cousins,23.2,SAC,Big,2292,64,+1.3,70,+1.7,28,-1.6%,69,-0.8%,87,+4.0,83,+2.3,71,+6.4
Jamal Crawford,33.6,LAC,Combo,2071,51,-0.7,59,+0.7,59,+0.7%,27,+1.3%,70,+1.6,51,+0.1,75,+8.4
Jordan Crawford,25.0,BOS,Combo,1193,86,+4.4,87,+4.3,48,-0.0%,39,+0.7%,80,+2.7,39,-0.6,94,+20.3
Jordan Crawford,25.0,GSW,Combo,587,3,-12.9,1,-13.7,20,-2.5%,2,+4.5%,23,-2.5,8,-3.6,74,+7.9
Jae Crowder,23.3,DAL,Wing,1200,77,+3.0,63,+1.1,74,+2.1%,74,-1.1%,76,+2.3,48,-0.0,88,+15.7
Dante Cunningham,26.5,MIN,Big,1564,27,-3.8,32,-3.1,28,-1.6%,19,+1.8%,42,-0.7,31,-1.1,60,+3.1
Stephen Curry,25.6,GSW,Point,2838,100,+15.2,100,+15.2,63,+1.2%,96,-3.4%,74,+2.2,78,+1.8,55,+1.8
Samuel Dalembert,33.5,DAL,Big,1601,19,-5.3,22,-4.5,25,-1.9%,54,+0.1%,23,-2.5,50,+0.0,11,-16.8
Gigi Datome,25.9,DET,Wing,150,80,+3.3,84,+3.7,7,-4.6%,22,+1.6%,7,-5.2,2,-6.4,78,+9.7
Brandon Davies,22.3,PHI,Big,473,70,+2.2,57,+0.5,85,+3.2%,4,+3.5%,58,+0.5,35,-0.9,77,+9.3
Anthony Davis,20.6,NOP,Big,2337,69,+2.0,65,+1.2,34,-1.2%,84,-1.8%,65,+1.0,50,+0.0,70,+6.0
Ed Davis,24.4,MEM,Big,899,37,-2.4,28,-3.5,87,+3.8%,91,-2.4%,89,+4.3,97,+5.1,29,-7.4
Glen Davis,27.8,ORL,Big,1352,60,+0.5,81,+3.3,7,-4.6%,4,+3.6%,30,-1.9,7,-3.8,89,+16.4
Glen Davis,27.8,LAC,Big,297,2,-13.7,6,-9.1,1,-10.0%,1,+5.6%,1,-11.1,0,-9.6,54,+1.0
Nando De Colo,26.4,SAS,Wing,220,50,-0.8,18,-5.5,79,+2.6%,55,-0.0%,80,+2.7,74,+1.5,72,+6.6
Nando De Colo,26.4,TOR,Combo,192,45,-1.4,19,-5.2,92,+4.4%,53,+0.1%,41,-0.9,67,+1.0,13,-15.8
DeMar DeRozan,24.2,TOR,Wing,3012,48,-0.9,57,+0.4,52,+0.2%,12,+2.3%,65,+1.1,61,+0.6,57,+2.5
Dewayne Dedmon,24.2,PHI,Big,138,23,-4.3,20,-4.9,86,+3.5%,2,+4.8%,64,+0.9,9,-3.5,94,+20.3
Dewayne Dedmon,24.2,ORL,Big,220,29,-3.5,29,-3.5,84,+3.1%,51,+0.2%,26,-2.3,86,+2.5,5,-28.4
Matthew Dellavedova,23.1,CLE,Combo,1162,92,+6.2,95,+6.8,82,+2.9%,80,-1.6%,70,+1.6,88,+2.7,33,-6.3
Luol Deng,28.5,CHI,Wing,856,71,+2.2,68,+1.4,60,+0.9%,35,+0.8%,31,-1.8,50,+0.1,27,-8.4
Luol Deng,28.5,CLE,Wing,1350,41,-1.8,50,-0.5,41,-0.6%,20,+1.7%,13,-3.9,14,-2.6,32,-6.6
Boris Diaw,31.5,SAS,Big,1909,81,+3.3,80,+3.1,25,-1.8%,65,-0.6%,69,+1.5,28,-1.4,95,+23.8
Gorgui Dieng,23.8,MIN,Big,707,16,-5.8,23,-4.3,51,+0.2%,24,+1.4%,4,-6.3,14,-2.7,12,-16.5
Toney Douglas,27.6,GSW,Point,213,1,-16.3,2,-12.9,36,-0.9%,41,+0.6%,37,-1.3,73,+1.5,15,-14.4
Toney Douglas,27.6,MIA,Combo,388,88,+5.1,89,+5.0,57,+0.6%,60,-0.2%,65,+1.1,45,-0.2,79,+9.8
Chris Douglas-Roberts,26.8,CHA,Wing,941,41,-1.8,26,-4.0,27,-1.7%,78,-1.3%,80,+2.7,75,+1.6,69,+5.3
Goran Dragic,27.5,PHX,Point,2658,97,+8.3,93,+6.2,73,+2.0%,50,+0.2%,73,+1.9,65,+0.8,69,+5.3
Andre Drummond,20.2,DET,Big,2598,60,+0.5,39,-2.0,93,+4.6%,89,-2.2%,91,+4.6,99,+6.1,23,-9.7
Jared Dudley,28.3,LAC,Wing,1702,51,-0.6,52,-0.4,41,-0.6%,12,+2.4%,11,-4.3,14,-2.7,32,-6.3
Tim Duncan,37.5,SAS,Big,2152,32,-3.1,42,-1.7,28,-1.6%,44,+0.4%,15,-3.5,24,-1.6,21,-10.6
Mike Dunleavy,33.1,CHI,Wing,2554,65,+1.4,82,+3.4,32,-1.3%,18,+1.9%,70,+1.6,44,-0.2,76,+8.7
Kevin Durant,25.1,OKC,Forward,3109,99,+9.5,92,+6.1,62,+1.1%,98,-4.1%,61,+0.8,37,-0.8,78,+9.5
Wayne Ellington,25.9,DAL,Wing,339,63,+0.8,48,-1.1,94,+5.0%,29,+1.2%,99,+8.9,62,+0.7,99,+51.8
Monta Ellis,28.0,DAL,Wing,3007,50,-0.8,58,+0.6,21,-2.4%,79,-1.5%,30,-1.9,71,+1.3,7,-22.9
Jeremy Evans,26.0,UTA,Big,1125,38,-2.2,22,-4.5,66,+1.5%,76,-1.2%,75,+2.3,75,+1.6,49,-0.2
Reggie Evans,33.5,BKN,Big,362,17,-5.7,9,-7.7,98,+6.3%,38,+0.7%,24,-2.4,86,+2.5,3,-31.4
Reggie Evans,33.5,SAC,Big,490,69,+1.9,51,-0.5,92,+4.4%,31,+1.0%,51,-0.1,72,+1.3,27,-8.4
Tyreke Evans,24.1,NOP,Combo,2011,56,-0.1,45,-1.5,36,-0.9%,79,-1.5%,19,-3.1,24,-1.5,31,-6.6
Kenneth Faried,24.0,DEN,Big,2160,91,+5.9,84,+3.8,80,+2.6%,72,-1.0%,95,+5.8,86,+2.6,91,+18.3
Jordan Farmar,26.9,LAL,Combo,883,72,+2.4,60,+0.8,88,+3.8%,83,-1.7%,75,+2.2,81,+2.1,49,-0.3
Vitor Faverani,25.5,BOS,Big,456,9,-8.3,14,-6.3,15,-3.1%,20,+1.7%,22,-2.6,13,-2.7,58,+2.7
Derrick Favors,22.3,UTA,Big,2198,67,+1.7,92,+5.8,11,-3.7%,30,+1.1%,9,-4.5,17,-2.2,21,-11.1
Raymond Felton,29.3,NYK,Combo,2014,80,+3.3,69,+1.6,45,-0.4%,88,-2.1%,57,+0.4,68,+1.1,33,-6.2
Landry Fields,25.3,TOR,Forward,315,40,-1.9,29,-3.5,93,+4.7%,51,+0.1%,93,+5.0,72,+1.4,92,+19.1
Derek Fisher,39.2,OKC,Combo,1397,58,+0.3,74,+2.1,50,+0.1%,13,+2.3%,77,+2.4,73,+1.5,61,+3.4
Evan Fournier,21.0,DEN,Wing,1410,45,-1.4,42,-1.8,54,+0.3%,80,-1.6%,72,+1.9,66,+0.9,67,+4.8
Randy Foye,30.1,DEN,Combo,2472,68,+1.8,55,+0.2,70,+1.8%,86,-1.9%,85,+3.6,65,+0.9,88,+15.3
Jamaal Franklin,22.3,MEM,Wing,121,57,+0.2,58,+0.6,60,+0.9%,61,-0.3%,98,+8.0,90,+3.2,92,+19.0
Jimmer Fredette,24.7,SAC,Combo,413,36,-2.6,45,-1.4,59,+0.8%,52,+0.1%,42,-0.8,59,+0.6,35,-5.6
Joel Freeland,26.7,POR,Big,713,50,-0.8,13,-6.6,88,+3.8%,44,+0.4%,96,+6.2,63,+0.8,96,+26.0
Channing Frye,30.5,PHX,Big,2306,94,+6.8,96,+7.5,19,-2.5%,25,+1.4%,25,-2.3,53,+0.3,16,-13.9
Francisco Garcia,31.8,HOU,Wing,1021,37,-2.6,51,-0.5,26,-1.8%,26,+1.4%,46,-0.4,17,-2.2,84,+12.3
Kevin Garnett,37.5,BKN,Big,1106,7,-8.8,19,-5.2,13,-3.2%,17,+2.0%,6,-5.7,5,-4.9,32,-6.4
Diante Garrett,25.0,UTA,Combo,954,22,-4.5,15,-6.1,68,+1.6%,44,+0.4%,98,+7.5,91,+3.3,91,+17.9
Marc Gasol,28.8,MEM,Big,1962,35,-2.8,56,+0.3,2,-7.2%,7,+3.0%,3,-8.0,1,-7.9,62,+3.8
Pau Gasol,33.3,LAL,Big,1874,46,-1.3,72,+2.1,19,-2.5%,28,+1.2%,34,-1.7,32,-1.1,38,-4.3
Rudy Gay,27.2,TOR,Forward,636,24,-4.3,14,-6.4,83,+3.1%,82,-1.7%,91,+4.5,100,+6.8,4,-30.0
Rudy Gay,27.2,SAC,Wing,1882,89,+5.3,82,+3.3,65,+1.5%,65,-0.6%,92,+4.8,69,+1.1,90,+16.8
Alonzo Gee,26.4,CLE,Wing,974,27,-3.9,38,-2.1,43,-0.5%,78,-1.4%,66,+1.2,85,+2.5,34,-5.8
Paul George,23.5,IND,Wing,2887,89,+5.4,81,+3.2,60,+0.8%,37,+0.8%,64,+1.0,52,+0.2,64,+4.2
Taj Gibson,28.4,CHI,Big,2301,77,+3.0,71,+1.8,72,+2.0%,57,-0.1%,73,+2.0,57,+0.5,73,+7.3
Manu Ginobili,36.3,SAS,Wing,1526,97,+8.3,95,+7.2,61,+0.9%,83,-1.7%,66,+1.1,64,+0.8,54,+1.1
Rudy Gobert,21.3,UTA,Big,314,10,-7.8,9,-7.5,95,+5.1%,82,-1.6%,47,-0.4,71,+1.3,21,-10.8
Drew Gooden,32.1,WAS,Big,376,41,-1.9,54,-0.1,21,-2.4%,2,+4.7%,41,-0.9,56,+0.4,24,-9.3
Archie Goodwin,19.2,PHX,Wing,465,11,-7.3,16,-6.0,52,+0.2%,55,-0.0%,21,-2.7,51,+0.1,14,-15.1
Ben Gordon,30.6,CHA,Wing,261,36,-2.7,23,-4.2,69,+1.7%,95,-3.0%,94,+5.5,98,+5.3,31,-6.6
Eric Gordon,24.9,NOP,Wing,2053,42,-1.7,31,-3.3,44,-0.4%,49,+0.2%,74,+2.1,54,+0.3,78,+9.4
Marcin Gortat,29.7,WAS,Big,2646,84,+3.8,78,+2.8,22,-2.2%,86,-1.9%,65,+1.0,24,-1.5,93,+19.8
Danny Granger,30.5,IND,Wing,617,18,-5.3,19,-5.0,65,+1.4%,66,-0.6%,44,-0.6,52,+0.2,40,-3.7
Danny Granger,30.5,LAC,Forward,181,3,-13.0,3,-11.8,40,-0.7%,13,+2.3%,82,+3.0,27,-1.4,98,+30.0
Aaron Gray,28.9,SAC,Big,311,16,-5.8,35,-2.6,48,-0.1%,6,+3.3%,3,-7.4,5,-4.6,21,-10.9
Danny Green,26.4,SAS,Wing,1622,32,-3.2,24,-4.2,40,-0.6%,77,-1.3%,30,-1.9,34,-1.0,33,-6.0
Draymond Green,23.7,GSW,Forward,1706,48,-0.9,35,-2.6,63,+1.2%,59,-0.2%,57,+0.4,56,+0.4,50,+0.2
Gerald Green,27.8,PHX,Wing,2301,52,-0.6,79,+3.0,16,-3.0%,36,+0.8%,34,-1.6,20,-1.9,58,+2.5
Jeff Green,27.2,BOS,Wing,2789,18,-5.4,32,-3.1,33,-1.3%,58,-0.2%,34,-1.7,27,-1.4,54,+1.0
Willie Green,32.3,LAC,Wing,810,13,-6.7,31,-3.3,17,-2.9%,13,+2.2%,5,-6.1,8,-3.6,19,-12.0
Blake Griffin,24.6,LAC,Big,2857,96,+7.5,75,+2.3,46,-0.3%,88,-2.1%,94,+5.3,89,+2.9,85,+13.0
Jorge Gutierrez,24.8,BKN,Combo,204,12,-7.3,8,-8.0,55,+0.3%,42,+0.6%,71,+1.7,74,+1.5,44,-2.1
Jordan Hamilton,23.1,DEN,Wing,621,12,-7.1,22,-4.4,18,-2.7%,55,+0.0%,17,-3.4,66,+1.0,6,-24.2
Jordan Hamilton,23.1,HOU,Wing,320,5,-11.5,4,-10.4,65,+1.3%,51,+0.1%,50,-0.2,65,+0.9,30,-7.3
Tyler Hansbrough,28.0,TOR,Big,963,19,-5.2,16,-6.0,93,+4.6%,39,+0.7%,48,-0.3,51,+0.1,44,-2.1
Tim Hardaway Jr.,21.6,NYK,Wing,1723,33,-3.1,35,-2.7,46,-0.2%,53,+0.1%,19,-3.0,33,-1.1,20,-11.3
