Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Erick Dampier,29.3,DAL,Big,302,77,-3.3%,84,-8.2%,34,+3.5%,54,-1.7%,44,+0.7%,68,-5.0%,43,+2.5%,58,+0.1%
Antonio Daniels,29.6,SEA,Combo,324,82,-4.4%,71,-4.1%,19,+7.8%,57,-2.3%,34,+1.6%,92,-17.5%,83,-9.0%,95,-11.3%
Marquis Daniels,23.8,DAL,Combo,158,53,+0.2%,25,+5.2%,89,-12.2%,26,+3.4%,64,-2.9%,61,-2.2%,77,-6.1%,72,-4.6%
Antonio Davis,36.0,CHI,Big,171,37,+3.1%,15,+9.0%,66,-3.2%,80,-7.4%,76,-5.5%,10,+30.2%,50,+0.5%,32,+5.3%
Dale Davis,35.6,IND,Big,314,72,-1.8%,21,+5.5%,75,-5.8%,60,-3.0%,70,-4.3%,70,-6.1%,78,-6.9%,84,-7.5%
Ricky Davis,25.1,BOS,Wing,235,92,-6.7%,4,+14.9%,91,-13.1%,92,-14.3%,96,-13.8%,96,-23.0%,72,-5.4%,96,-11.6%
Juan Dixon,26.1,WAS,Combo,217,89,-6.3%,90,-9.5%,75,-5.7%,44,+0.1%,61,-2.4%,87,-13.7%,75,-5.7%,87,-7.8%
Keyon Dooling,24.5,MIA,Point,255,12,+5.7%,70,-3.4%,10,+10.8%,2,+14.7%,3,+13.1%,53,+0.4%,41,+2.8%,52,+1.3%
Chris Duhon,22.2,CHI,Point,162,21,+4.5%,76,-5.6%,16,+8.8%,28,+3.0%,17,+5.1%,7,+37.5%,51,+0.1%,27,+6.1%
Tim Duncan,28.5,SAS,Big,862,58,-0.4%,63,-1.8%,58,-1.7%,19,+4.8%,35,+1.6%,32,+10.2%,65,-3.9%,57,+0.4%
Reggie Evans,24.5,SEA,Big,208,20,+4.6%,18,+5.9%,82,-9.2%,31,+2.2%,63,-2.8%,39,+5.7%,17,+11.9%,17,+10.6%
Michael Finley,31.7,DAL,Wing,495,88,-5.0%,40,+2.5%,85,-10.0%,68,-5.6%,86,-7.9%,64,-2.8%,84,-9.3%,82,-7.5%
Danny Fortson,28.6,SEA,Big,105,75,-2.5%,75,-5.1%,76,-5.9%,25,+3.5%,54,-0.9%,59,-1.9%,73,-5.5%,66,-2.6%
Jeff Foster,27.8,IND,Big,230,50,+0.9%,77,-6.0%,22,+6.8%,14,+7.7%,11,+7.4%,46,+3.0%,63,-3.7%,59,+0.0%
Pau Gasol,24.3,MEM,Big,131,69,-1.6%,54,+0.3%,64,-3.1%,76,-6.9%,79,-5.6%,40,+4.8%,52,0.0%,60,-0.5%
Manu Ginobili,27.3,SAS,Wing,769,63,-0.8%,56,-0.2%,40,+1.3%,43,+0.1%,46,+0.6%,82,-11.7%,74,-5.5%,81,-7.2%
Ben Gordon,21.6,CHI,Wing,150,44,+2.2%,82,-7.8%,53,-0.7%,13,+7.8%,20,+4.7%,91,-16.4%,37,+4.4%,51,+1.4%
Richard Hamilton,26.7,DET,Wing,1077,11,+5.8%,52,+0.8%,59,-2.0%,21,+4.3%,29,+2.3%,21,+16.4%,11,+15.6%,9,+16.2%
Othella Harrington,30.8,CHI,Big,104,2,+8.4%,30,+3.9%,6,+11.7%,16,+6.7%,8,+8.3%,40,+4.8%,31,+6.1%,28,+5.8%
Udonis Haslem,24.4,MIA,Big,544,75,-2.5%,57,-0.3%,56,-1.2%,29,+2.7%,39,+1.2%,20,+16.5%,96,-18.1%,88,-8.1%
Brendan Haywood,24.9,WAS,Big,293,55,-0.1%,31,+3.4%,62,-2.5%,82,-9.6%,83,-6.5%,51,+0.9%,30,+6.4%,31,+5.5%
Kirk Hinrich,23.8,CHI,Combo,214,27,+3.8%,61,-1.5%,32,+4.4%,90,-14.2%,85,-7.3%,3,+41.7%,11,+15.3%,7,+19.5%
Robert Horry,34.2,SAS,Big,618,32,+3.4%,33,+3.3%,50,-0.2%,24,+3.7%,33,+1.8%,83,-12.2%,21,+10.0%,41,+3.2%
Josh Howard,24.5,DAL,Forward,429,79,-3.9%,59,-1.1%,79,-6.5%,42,+0.3%,52,-0.9%,69,-5.3%,76,-6.0%,77,-6.1%
Larry Hughes,25.8,WAS,Combo,402,25,+3.9%,68,-2.6%,25,+6.4%,58,-2.6%,40,+1.2%,22,+14.4%,23,+8.4%,19,+9.9%
Lindsey Hunter,33.9,DET,Combo,352,70,-1.8%,44,+2.1%,52,-0.6%,77,-7.3%,71,-4.7%,60,-2.0%,68,-4.5%,70,-3.7%
Steven Hunter,23.0,PHX,Big,209,93,-6.8%,72,-4.5%,88,-11.9%,88,-12.1%,93,-11.6%,65,-3.1%,59,-2.3%,64,-2.5%
Andre Iguodala,20.8,PHI,Wing,193,16,+5.0%,13,+9.8%,23,+6.7%,94,-17.5%,87,-9.2%,19,+18.5%,13,+14.1%,10,+15.4%
Allen Iverson,29.4,PHI,Point,237,1,+8.8%,100,-34.5%,100,0.0%,12,+7.8%,9,+7.8%,8,+36.7%,1,+36.8%,1,+36.8%
Jim Jackson,34.1,PHX,Combo,466,66,-1.4%,39,+2.7%,39,+1.9%,47,-0.4%,47,+0.5%,23,+13.4%,94,-14.5%,85,-7.5%
Stephen Jackson,26.6,IND,Wing,471,42,+2.3%,19,+5.9%,28,+5.1%,39,+0.9%,30,+2.2%,42,+4.4%,87,-10.6%,75,-5.4%
Jerome James,29.0,SEA,Big,294,39,+2.7%,35,+2.9%,51,-0.5%,49,-0.9%,51,-0.5%,34,+8.1%,20,+10.3%,20,+9.6%
Mike James,29.4,HOU,Combo,170,87,-5.0%,91,-9.6%,36,+3.0%,83,-10.7%,82,-6.3%,29,+11.1%,58,-1.9%,45,+2.1%
Antawn Jamison,28.4,WAS,Wing,378,68,-1.5%,41,+2.5%,17,+8.2%,52,-1.4%,27,+2.6%,89,-15.9%,75,-5.7%,90,-8.2%
Al Jefferson,19.8,BOS,Big,121,97,-9.1%,75,-5.4%,47,+0.2%,72,-6.3%,67,-3.7%,55,-0.6%,95,-16.7%,96,-12.2%
Richard Jefferson,24.4,NJN,Wing,139,96,-8.0%,96,-13.6%,86,-11.2%,51,-1.0%,81,-6.0%,99,-33.3%,26,+7.3%,63,-2.4%
Jared Jeffries,22.9,WAS,Forward,244,13,+5.3%,46,+1.9%,12,+10.1%,46,-0.4%,21,+4.4%,25,+12.1%,28,+7.0%,23,+8.5%
Anthony Johnson,30.1,IND,Point,309,68,-1.5%,38,+2.8%,68,-3.5%,81,-8.7%,82,-6.1%,33,+8.2%,62,-3.3%,48,+1.5%
Joe Johnson,23.3,PHX,Wing,351,57,-0.3%,58,-0.9%,83,-9.8%,41,+0.5%,69,-4.3%,39,+5.2%,36,+4.4%,32,+4.6%
Damon Jones,28.2,MIA,Point,501,89,-5.4%,51,+0.8%,93,-13.8%,84,-10.9%,94,-11.9%,37,+6.1%,57,-1.7%,54,+1.0%
Eddie Jones,33.0,MIA,Wing,601,91,-6.7%,64,-1.8%,70,-4.3%,75,-6.7%,80,-5.8%,80,-11.0%,82,-8.2%,93,-9.3%
Fred Jones,25.6,IND,Wing,210,71,-1.8%,60,-1.2%,46,+0.6%,25,+3.7%,28,+2.6%,89,-15.6%,66,-4.4%,82,-7.5%
James Jones,24.1,IND,Forward,181,84,-4.7%,89,-9.3%,57,-1.2%,40,+0.8%,49,+0.1%,78,-10.6%,60,-2.4%,73,-4.8%
Jason Kidd,31.6,NJN,Point,182,76,-2.8%,2,+16.3%,99,-29.2%,96,-19.5%,100,-24.1%,5,+41.7%,100,0.0%,2,+25.0%
Kyle Korver,23.6,PHI,Wing,140,23,+4.1%,20,+5.8%,13,+9.8%,79,-7.4%,50,-0.4%,68,-5.1%,34,+4.9%,50,+1.4%
Nenad Krstic,21.3,NJN,Big,154,54,+0.1%,16,+7.5%,89,-12.6%,50,-0.9%,84,-6.6%,29,+11.1%,97,-19.0%,89,-8.2%
Raef LaFrentz,28.4,BOS,Big,185,19,+4.7%,87,-9.3%,74,-5.4%,3,+14.1%,15,+6.3%,45,+3.8%,10,+16.2%,15,+11.3%
Christian Laettner,35.2,MIA,Big,130,83,-4.6%,22,+5.4%,96,-19.6%,91,-14.2%,97,-16.2%,95,-22.3%,19,+10.3%,46,+1.9%
Rashard Lewis,25.2,SEA,Forward,311,35,+3.3%,9,+12.1%,55,-1.1%,22,+4.3%,32,+2.1%,43,+3.8%,69,-5.0%,71,-3.8%
Shawn Marion,26.5,PHX,Forward,631,6,+7.1%,74,-5.0%,90,-12.9%,0,+23.4%,18,+5.0%,12,+26.3%,6,+22.2%,4,+23.1%
Kenyon Martin,26.8,DEN,Big,163,46,+1.9%,73,-4.9%,44,+0.9%,55,-1.9%,48,+0.3%,9,+34.4%,54,-0.4%,13,+12.1%
Antonio McDyess,30.2,DET,Big,493,80,-4.0%,67,-2.5%,82,-8.3%,61,-3.7%,75,-5.5%,94,-19.5%,42,+2.6%,76,-5.8%
Tracy McGrady,25.4,HOU,Wing,301,5,+7.1%,0,+25.0%,95,-18.3%,78,-7.3%,89,-10.0%,100,-50.0%,4,+25.0%,12,+12.9%
Andre Miller,28.6,DEN,Combo,183,65,-1.2%,10,+10.7%,61,-2.3%,100,-35.1%,90,-10.2%,72,-6.3%,27,+7.1%,44,+2.2%
Brad Miller,28.6,SAC,Big,138,3,+7.8%,3,+16.2%,14,+9.4%,33,+1.8%,18,+4.8%,25,+12.5%,45,+2.1%,34,+4.1%
Mike Miller,24.7,MEM,Wing,108,8,+6.7%,26,+5.1%,20,+7.0%,93,-15.8%,68,-4.2%,48,+2.6%,15,+13.2%,14,+11.5%
Reggie Miller,39.2,IND,Wing,427,30,+3.8%,32,+3.4%,27,+5.7%,71,-6.1%,58,-1.7%,18,+20.6%,25,+7.5%,16,+10.9%
Cuttino Mobley,29.2,SAC,Wing,158,94,-6.9%,97,-15.3%,18,+8.1%,61,-3.7%,38,+1.4%,14,+23.3%,89,-11.5%,75,-5.2%
Nazr Mohammed,27.2,SAS,Big,529,51,+0.9%,43,+2.1%,38,+2.9%,70,-6.0%,59,-1.7%,11,+28.3%,61,-2.5%,26,+6.7%
Alonzo Mourning,34.7,MIA,Big,252,52,+0.6%,96,-13.9%,26,+5.7%,18,+4.8%,16,+5.2%,56,-0.6%,33,+5.3%,39,+3.4%
Dikembe Mutombo,38.4,HOU,Big,100,81,-4.0%,95,-11.9%,35,+3.2%,69,-5.9%,61,-2.7%,44,+3.8%,71,-5.0%,61,-1.2%
Steve Nash,30.7,PHX,Point,610,15,+5.1%,23,+5.4%,11,+10.7%,53,-1.6%,23,+3.9%,52,+0.6%,39,+4.2%,39,+3.4%
Andres Nocioni,24.9,CHI,Forward,197,61,-0.8%,80,-6.7%,87,-11.7%,82,-10.5%,92,-10.9%,14,+23.3%,8,+17.7%,8,+18.6%
Dirk Nowitzki,26.4,DAL,Big,553,73,-2.0%,92,-9.9%,29,+5.1%,62,-4.1%,53,-0.9%,71,-6.1%,12,+15.2%,38,+3.7%
Jermaine O'Neal,26.1,IND,Big,477,85,-4.8%,61,-1.5%,94,-17.3%,32,+2.0%,78,-5.6%,57,-0.9%,87,-10.6%,83,-7.5%
Shaquille O'Neal,32.7,MIA,Big,428,49,+1.3%,11,+10.6%,61,-2.4%,63,-4.2%,66,-3.4%,58,-1.5%,32,+5.7%,36,+3.9%
Scott Padgett,28.5,HOU,Big,102,54,+0.2%,18,+6.8%,32,+4.3%,5,+11.6%,5,+9.4%,98,-31.5%,92,-14.2%,99,-17.9%
Tony Parker,22.5,SAS,Point,848,28,+3.8%,17,+7.1%,81,-6.7%,7,+10.1%,32,+2.0%,35,+7.9%,49,+0.8%,42,+3.0%
Gary Payton,36.3,BOS,Point,238,14,+5.1%,6,+13.4%,68,-3.3%,48,-0.5%,57,-1.6%,38,+5.8%,64,-3.8%,61,-1.3%
Paul Pierce,27.1,BOS,Wing,276,0,+17.6%,1,+18.8%,54,-0.9%,4,+12.6%,11,+7.6%,24,+12.8%,2,+27.0%,4,+23.0%
Tayshaun Prince,24.7,DET,Wing,1016,41,+2.4%,53,+0.7%,60,-2.1%,9,+9.5%,24,+3.8%,31,+11.0%,44,+2.2%,29,+5.7%
Vladimir Radmanovic,24.0,SEA,Forward,123,61,-0.7%,82,-7.7%,4,+15.8%,37,+1.5%,13,+6.9%,75,-8.0%,48,+1.1%,69,-3.5%
Quentin Richardson,24.6,PHX,Wing,561,29,+3.8%,24,+5.4%,4,+14.6%,39,+1.0%,10,+7.8%,90,-16.0%,47,+1.5%,67,-3.1%
Luke Ridnour,23.7,SEA,Point,374,33,+3.4%,62,-1.5%,84,-9.8%,11,+7.9%,42,+0.9%,18,+19.9%,54,-1.1%,35,+4.1%
Glenn Robinson,31.8,SAS,Forward,102,100,-15.0%,89,-9.5%,77,-6.2%,95,-19.0%,95,-12.8%,84,-12.5%,98,-19.3%,98,-16.8%
Michael Ruffin,27.8,WAS,Big,154,48,+1.5%,12,+10.0%,73,-5.3%,46,-0.1%,62,-2.8%,62,-2.5%,46,+1.9%,55,+0.7%
Jerry Stackhouse,30.0,DAL,Wing,403,18,+4.7%,34,+3.2%,11,+10.4%,67,-5.2%,36,+1.5%,27,+11.6%,39,+3.3%,30,+5.5%
Peja Stojakovic,27.4,SAC,Wing,201,10,+5.8%,36,+2.8%,2,+22.6%,89,-12.4%,25,+2.9%,3,+41.7%,55,-1.3%,25,+7.7%
Amar'e Stoudemire,22.0,PHX,Big,599,4,+7.6%,5,+14.7%,5,+11.9%,15,+7.2%,4,+9.5%,47,+2.9%,67,-4.4%,65,-2.6%
Bob Sura,31.6,HOU,Point,180,26,+3.9%,47,+1.8%,45,+0.7%,10,+9.1%,14,+6.4%,79,-10.8%,24,+8.0%,43,+2.4%
Jason Terry,27.1,DAL,Point,499,86,-4.9%,94,-10.8%,63,-2.8%,65,-4.5%,68,-4.1%,73,-6.4%,38,+4.2%,56,+0.7%
Etan Thomas,26.6,WAS,Big,126,67,-1.4%,32,+3.4%,67,-3.3%,23,+4.2%,39,+1.2%,50,+1.4%,89,-11.5%,91,-8.8%
Kenny Thomas,27.3,SAC,Big,153,22,+4.2%,68,-2.6%,25,+5.8%,6,+10.6%,4,+10.1%,1,+45.5%,79,-7.3%,53,+1.1%
Jamaal Tinsley,26.7,IND,Point,249,64,-1.0%,66,-2.4%,39,+2.2%,17,+6.0%,22,+4.1%,75,-7.9%,70,-5.0%,79,-6.6%
Beno Udrih,22.3,SAS,Point,224,78,-3.8%,79,-6.1%,15,+9.2%,87,-11.7%,56,-1.3%,82,-11.0%,68,-4.6%,78,-6.6%
Dwyane Wade,22.8,MIA,Combo,572,59,-0.5%,65,-2.2%,31,+4.5%,36,+1.6%,26,+2.7%,28,+11.1%,91,-13.5%,68,-3.3%
Antoine Walker,28.2,BOS,Big,223,4,+7.2%,37,+2.8%,1,+28.4%,8,+9.6%,0,+17.4%,17,+21.4%,90,-13.4%,74,-4.9%
Ben Wallace,30.1,DET,Big,973,17,+5.0%,50,+0.8%,37,+2.9%,27,+3.2%,25,+3.1%,16,+22.9%,40,+3.0%,18,+10.5%
Rasheed Wallace,30.1,DET,Big,822,32,+3.5%,42,+2.2%,7,+11.4%,20,+4.4%,12,+7.1%,46,+3.3%,53,-0.4%,49,+1.5%
Chris Webber,31.7,PHI,Big,185,24,+4.1%,81,-7.6%,23,+6.7%,85,-11.4%,73,-5.4%,6,+37.6%,16,+13.0%,3,+24.2%
David Wesley,34.0,HOU,Wing,279,60,-0.6%,7,+12.5%,96,-18.3%,32,+2.0%,72,-4.7%,77,-10.0%,80,-7.3%,92,-9.0%
Delonte West,21.3,BOS,Combo,100,43,+2.3%,45,+2.1%,43,+1.1%,68,-5.8%,65,-3.1%,67,-3.8%,18,+10.6%,25,+7.4%
Damien Wilkins,24.8,SEA,Forward,132,62,-0.8%,86,-8.9%,46,+0.3%,38,+1.4%,45,+0.6%,74,-6.9%,32,+6.1%,33,+4.5%
Jason Williams,29.0,MEM,Point,115,45,+2.1%,55,-0.2%,9,+10.9%,97,-21.9%,77,-5.6%,86,-13.3%,18,+10.4%,37,+3.9%
Yao Ming,24.1,HOU,Big,219,18,+4.7%,8,+12.2%,65,-3.2%,11,+8.8%,19,+4.8%,81,-11.0%,25,+7.6%,47,+1.8%
