Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Darius Bazley,22.4,OKC,Big,530,9,49.0%,3,52%,23,33%,35,29%,19,32%,94,47%,13,28%,55,36%
Bradley Beal,29.3,WAS,Combo,1672,76,55.3%,94,72%,52,43%,79,49%,69,46%,44,38%,59,36%,50,37%
Malik Beasley,25.9,UTA,Wing,1465,40,52.7%,60,65%,79,47%,74,42%,75,45%,36,37%,59,36%,49,36%
Malik Beasley,25.9,LAL,Wing,611,32,51.2%,98,83%,86,51%,16,15%,40,39%,25,36%,45,35%,40,35%
MarJon Beauchamp,21.1,MIL,Wing,588,14,46.9%,21,58%,8,25%,19,24%,7,24%,25,36%,15,30%,26,33%
Davis Bertans,30.0,DAL,Big,457,82,63.6%,85,77%,99,100%,96,100%,99,100%,97,50%,70,38%,88,41%
Patrick Beverley,34.3,LAL,Combo,1210,48,51.9%,38,59%,47,42%,97,75%,64,45%,47,39%,34,33%,38,35%
Patrick Beverley,34.3,CHI,Point,605,41,50.9%,50,60%,96,53%,100,100%,100,56%,28,28%,44,34%,16,32%
Saddiq Bey,23.6,ATL,Forward,626,84,58.6%,50,66%,41,38%,32,27%,32,35%,74,42%,75,39%,83,41%
Saddiq Bey,23.6,DET,Forward,1487,23,49.7%,17,58%,33,36%,22,23%,22,32%,71,42%,33,33%,52,36%
Khem Birch,30.1,TOR,Big,155,68,60.9%,92,80%,59,46%,11,0%,35,40%,0,50%,0,0%,0,50%
Goga Bitadze,23.3,ORL,Big,244,53,58.0%,92,79%,25,35%,0,0%,23,35%,0,0%,0,18%,0,18%
Goga Bitadze,23.3,IND,Big,176,12,50.0%,24,64%,7,25%,11,0%,2,17%,0,0%,0,25%,0,25%
Bismack Biyombo,30.2,PHX,Big,822,55,58.0%,74,74%,35,40%,0,0%,37,40%,0,0%,0,0%,0,0%
Bogdan Bogdanovic,30.2,ATL,Wing,1503,76,56.6%,30,61%,85,50%,65,41%,82,47%,53,40%,81,40%,76,40%
Bojan Bogdanovic,33.5,DET,Forward,1892,70,57.0%,53,67%,93,52%,64,41%,87,48%,77,43%,79,40%,85,41%
Bol Bol,23.0,ORL,Big,1489,54,58.0%,98,83%,64,47%,40,33%,50,44%,2,18%,23,30%,14,27%
Devin Booker,26.0,PHX,Wing,1828,59,54.7%,74,68%,87,51%,87,50%,92,51%,33,37%,48,35%,43,35%
Brandon Boston Jr.,20.9,LAC,Wing,184,7,44.6%,26,59%,17,33%,33,32%,16,33%,0,0%,0,47%,50,37%
Chris Boucher,29.8,TOR,Big,1493,37,55.8%,25,64%,35,41%,89,61%,53,45%,54,36%,28,31%,41,34%
James Bouknight,22.1,CHA,Combo,450,4,44.6%,48,61%,9,26%,24,36%,9,29%,10,29%,18,30%,10,30%
Malaki Branham,19.5,SAS,Combo,1433,34,50.1%,52,61%,88,51%,73,48%,87,50%,46,38%,11,27%,11,30%
Christian Braun,21.5,DEN,Combo,1062,90,58.2%,83,69%,25,35%,20,33%,17,35%,77,43%,36,33%,60,38%
Mikal Bridges,26.2,PHX,Wing,2035,43,52.9%,77,68%,68,45%,42,35%,54,41%,83,46%,27,32%,65,39%
Mikal Bridges,26.2,BKN,Wing,922,54,54.4%,69,67%,82,47%,88,50%,83,48%,64,42%,51,35%,60,38%
Oshae Brissett,24.4,IND,Forward,1034,9,46.3%,8,51%,15,30%,2,0%,9,24%,7,27%,34,33%,21,31%
Malcolm Brogdon,29.9,BOS,Combo,1731,88,57.5%,27,56%,62,46%,65,47%,67,46%,74,43%,98,45%,96,45%
Dillon Brooks,26.8,MEM,Wing,2209,15,46.9%,23,58%,49,41%,29,30%,33,38%,16,34%,33,32%,27,33%
Bruce Brown,26.2,DEN,Wing,2234,61,55.2%,87,73%,30,36%,30,30%,24,35%,40,38%,52,35%,48,36%
Jaylen Brown,26.0,BOS,Wing,2400,60,55.1%,82,71%,69,45%,83,47%,77,46%,6,29%,42,34%,29,33%
Moses Brown,23.1,LAC,Big,212,60,59.4%,13,61%,71,50%,0,0%,77,50%,0,0%,0,0%,0,0%
Troy Brown,23.3,LAL,Forward,1844,57,54.6%,34,63%,14,29%,53,37%,21,32%,57,40%,63,37%,68,38%
Jalen Brunson,26.2,NYK,Point,2375,72,54.8%,46,60%,78,49%,83,48%,85,49%,83,46%,88,41%,93,42%
Thomas Bryant,25.3,DEN,Big,168,10,49.1%,30,65%,10,27%,48,38%,13,30%,0,0%,0,33%,0,33%
Thomas Bryant,25.3,LAL,Big,858,94,69.4%,93,80%,86,54%,65,50%,85,53%,0,43%,99,46%,98,45%
Reggie Bullock,31.6,DAL,Forward,2351,71,57.1%,77,70%,59,43%,31,27%,29,34%,82,44%,26,32%,64,38%
Alec Burks,31.3,DET,Wing,1122,56,54.5%,18,57%,71,45%,49,39%,63,42%,92,49%,77,39%,90,42%
Jimmy Butler,33.1,MIA,Forward,2138,66,56.1%,59,68%,84,49%,59,39%,82,47%,32,34%,70,38%,48,36%
John Butler,19.9,POR,Big,170,0,36.4%,8,57%,71,50%,28,25%,27,38%,0,25%,2,20%,5,21%
Jamal Cain,23.6,MIA,Forward,220,81,57.8%,76,70%,85,50%,2,0%,78,47%,0,27%,0,40%,19,31%
Kentavious Caldwell-Pope,29.7,DEN,Combo,2375,87,57.3%,60,63%,33,39%,55,44%,54,42%,63,41%,93,44%,92,43%
Vlatko Cancar,25.6,DEN,Big,804,39,56.2%,45,69%,28,37%,92,67%,32,39%,78,43%,35,32%,61,36%
Clint Capela,28.5,ATL,Big,1730,87,65.4%,49,70%,45,43%,65,50%,48,43%,0,0%,0,0%,0,0%
Jevon Carter,27.1,MIL,Combo,1753,82,55.9%,11,51%,16,32%,53,44%,30,40%,73,43%,90,43%,93,43%
Wendell Carter,23.5,ORL,Big,1684,58,59.0%,90,78%,50,45%,52,40%,42,43%,83,44%,38,33%,52,35%
Alex Caruso,28.7,CHI,Combo,1572,75,55.3%,87,70%,2,21%,33,40%,4,25%,59,40%,41,34%,54,37%
Julian Champagnie,21.3,SAS,Forward,276,91,59.9%,14,54%,85,50%,97,60%,95,53%,93,47%,82,41%,93,42%
Kennedy Chandler,20.1,MEM,Point,162,20,46.8%,85,69%,65,47%,0,0%,41,42%,0,0%,0,17%,0,17%
Max Christie,19.7,LAL,Wing,459,73,56.3%,7,50%,97,60%,35,33%,76,45%,53,40%,93,43%,86,41%
Josh Christopher,20.9,HOU,Combo,682,17,47.5%,81,68%,67,46%,56,44%,70,46%,3,24%,1,19%,0,20%
Brandon Clarke,26.1,MEM,Big,1066,88,65.4%,88,78%,76,50%,84,56%,83,51%,0,17%,0,0%,0,17%
Jordan Clarkson,30.4,UTA,Combo,1987,52,52.3%,57,63%,75,49%,75,49%,84,49%,56,40%,37,33%,30,34%
Nicolas Claxton,23.5,BKN,Big,2270,95,70.5%,87,78%,69,49%,28,25%,72,49%,0,0%,0,0%,0,0%
Amir Coffey,25.4,LAC,Wing,515,3,43.6%,20,58%,51,41%,18,22%,34,38%,1,21%,25,31%,5,26%
John Collins,25.1,ATL,Big,2129,36,55.7%,79,76%,57,46%,65,50%,64,47%,22,29%,19,29%,19,29%
Zach Collins,25.0,SAS,Big,1434,45,56.9%,34,66%,68,49%,56,43%,67,48%,0,22%,83,39%,75,38%
Mike Conley,35.1,MIN,Point,752,96,58.5%,80,68%,28,40%,98,80%,65,46%,92,52%,84,40%,95,42%
Mike Conley,35.1,UTA,Point,1274,54,51.8%,15,53%,50,44%,72,45%,54,44%,100,59%,33,33%,53,37%
Pat Connaughton,29.8,MIL,Wing,1402,38,52.1%,38,62%,17,32%,99,67%,27,36%,29,36%,34,33%,37,34%
Xavier Cooks,27.2,WAS,Big,109,63,60.0%,59,71%,54,45%,0,0%,58,45%,0,0%,0,0%,0,0%
Robert Covington,31.9,LAC,Big,697,36,55.7%,32,66%,6,24%,41,33%,4,25%,65,40%,79,39%,78,39%
Torrey Craig,31.9,PHX,Forward,1936,63,55.6%,40,64%,29,35%,36,30%,28,34%,79,43%,51,35%,73,39%
Jae Crowder,32.3,MIL,Forward,325,98,62.6%,99,89%,85,50%,24,25%,76,46%,0,43%,97,45%,98,44%
Jarrett Culver,23.7,ATL,Wing,125,6,44.6%,57,65%,98,67%,53,40%,87,50%,0,33%,0,0%,0,8%
Cade Cunningham,21.1,DET,Wing,400,10,45.7%,14,54%,43,40%,80,46%,66,43%,0,25%,19,30%,13,30%
Seth Curry,32.2,BKN,Wing,1181,72,56.2%,31,61%,83,49%,94,51%,90,50%,71,43%,75,39%,74,40%
Stephen Curry,34.6,GSW,Point,1940,100,61.9%,98,73%,89,51%,78,46%,87,50%,94,57%,93,42%,98,44%
Dyson Daniels,19.6,NOP,Wing,943,22,49.2%,66,66%,25,35%,7,0%,14,32%,20,35%,13,29%,16,31%
Anthony Davis,29.6,LAL,Big,1904,49,57.3%,80,76%,58,46%,52,39%,51,44%,0,36%,8,24%,11,26%
Johnny Davis,20.7,WAS,Wing,361,4,44.0%,50,63%,60,43%,49,39%,56,42%,5,28%,4,23%,4,25%
Terence Davis,25.5,SAC,Wing,787,55,54.5%,22,58%,63,44%,48,38%,59,42%,47,39%,62,36%,52,37%
DeMar DeRozan,33.2,CHI,Forward,2673,43,52.5%,78,71%,85,50%,77,46%,84,48%,21,31%,53,36%,36,34%
Dewayne Dedmon,33.2,MIA,Big,349,29,54.3%,10,60%,90,55%,65,50%,93,55%,0,17%,41,33%,28,31%
Matthew Dellavedova,32.1,SAC,Point,158,7,42.6%,2,33%,15,38%,0,0%,7,33%,0,60%,0,24%,21,32%
Donte DiVincenzo,25.7,GSW,Wing,1873,83,57.8%,46,63%,54,42%,17,21%,32,38%,63,42%,78,40%,75,40%
Moussa Diabate,20.8,LAC,Big,141,5,46.8%,2,48%,30,38%,0,0%,27,38%,0,50%,0,0%,0,50%
Mamadi Diakite,25.8,CLE,Big,131,12,50.0%,23,64%,71,50%,65,50%,77,50%,0,11%,0,50%,0,27%
Hamidou Diallo,24.3,DET,Wing,972,80,57.4%,83,72%,61,43%,47,38%,58,42%,0,27%,0,13%,2,21%
Gorgui Dieng,32.8,SAS,Big,259,12,50.0%,10,58%,95,60%,91,63%,98,62%,0,50%,9,26%,22,30%
Ousmane Dieng,19.4,OKC,Forward,515,21,49.3%,86,73%,35,38%,33,29%,30,35%,12,30%,4,25%,8,27%
Spencer Dinwiddie,29.6,DAL,Combo,1792,78,55.5%,51,61%,30,38%,85,51%,45,42%,100,56%,57,36%,83,41%
Spencer Dinwiddie,29.6,BKN,Point,917,24,47.4%,41,59%,35,42%,28,37%,33,41%,31,29%,12,30%,9,30%
Luka Doncic,23.7,DAL,Point,2390,85,56.8%,96,72%,100,55%,41,41%,98,52%,14,24%,53,36%,44,35%
Luguentz Dort,23.5,OKC,Wing,2257,13,46.8%,6,49%,13,30%,86,48%,21,34%,52,40%,24,31%,30,33%
Ayo Dosunmu,22.8,CHI,Combo,2030,71,54.8%,73,67%,61,45%,21,34%,46,42%,27,33%,17,29%,15,31%
Jeff Dowtin,25.5,TOR,Combo,237,33,50.0%,37,58%,70,47%,46,43%,66,45%,0,38%,0,29%,0,33%
Goran Dragic,36.5,CHI,Combo,781,31,49.8%,34,58%,35,39%,46,43%,34,41%,91,48%,27,32%,45,35%
Andre Drummond,29.2,CHI,Big,831,65,60.4%,27,65%,39,42%,0,0%,40,42%,0,0%,0,0%,0,0%
Chris Duarte,25.4,IND,Forward,876,4,44.6%,10,51%,52,41%,30,26%,24,33%,34,34%,16,30%,20,31%
David Duke,23.1,BKN,Combo,178,9,45.5%,30,57%,11,29%,100,100%,60,44%,0,0%,0,17%,0,8%
Kris Dunn,28.6,UTA,Point,555,93,57.7%,78,66%,87,50%,20,33%,91,50%,0,40%,100,50%,100,49%
Kevin Durant,34.1,BKN,Big,1402,67,60.8%,88,78%,97,60%,85,57%,95,59%,0,42%,69,37%,72,38%
Kevin Durant,34.1,PHX,Big,269,90,66.1%,100,100%,85,53%,87,58%,95,56%,0,83%,100,50%,100,55%
Jalen Duren,19.0,DET,Big,1652,85,64.9%,64,72%,43,43%,41,33%,41,42%,0,0%,0,0%,0,0%
Tari Eason,21.5,HOU,Forward,1680,17,48.9%,16,57%,11,27%,14,8%,10,25%,45,37%,44,35%,45,35%
Anthony Edwards,21.2,MIN,Wing,2837,44,53.0%,52,64%,40,38%,41,35%,29,37%,76,44%,61,36%,56,37%
Kessler Edwards,22.2,SAC,Wing,296,64,55.4%,69,67%,96,57%,88,50%,99,56%,74,44%,9,28%,38,34%
Joel Embiid,28.6,PHI,Big,2283,52,57.8%,77,75%,62,47%,81,51%,74,49%,0,25%,49,35%,50,35%
Drew Eubanks,25.7,POR,Big,1566,89,65.8%,77,75%,87,54%,64,47%,88,53%,0,25%,0,50%,95,44%
Bruno Fernando,24.2,HOU,Big,348,22,52.7%,28,65%,13,29%,65,50%,12,30%,0,0%,0,0%,0,0%
Dorian Finney-Smith,29.5,BKN,Big,718,3,44.7%,1,43%,23,33%,96,100%,27,38%,19,29%,33,32%,29,31%
Dorian Finney-Smith,29.5,DAL,Forward,1284,55,54.2%,53,67%,9,17%,40,33%,4,19%,59,40%,24,32%,50,36%
Malachi Flynn,24.5,TOR,Combo,623,7,45.0%,15,54%,8,26%,16,30%,8,28%,87,48%,23,31%,33,35%
Simone Fontecchio,26.9,UTA,Wing,723,17,47.3%,9,51%,15,30%,85,48%,30,37%,68,42%,22,31%,32,34%
Bryn Forbes,29.3,MIN,Wing,241,1,39.3%,0,40%,17,33%,88,50%,45,40%,0,33%,1,22%,5,26%
Trent Forrest,24.4,ATL,Combo,238,15,47.2%,2,42%,92,53%,0,0%,94,53%,0,0%,0,0%,0,0%
Evan Fournier,30.0,NYK,Wing,453,9,45.1%,1,43%,67,44%,22,27%,43,39%,41,38%,14,29%,19,32%
De'Aaron Fox,24.9,SAC,Point,2431,80,55.9%,100,77%,98,53%,74,46%,93,51%,19,27%,37,34%,23,33%
Markelle Fultz,24.4,ORL,Combo,1777,63,53.9%,66,65%,74,48%,54,44%,74,47%,51,39%,14,29%,21,33%
Wenyen Gabriel,25.6,LAL,Big,983,75,62.0%,43,69%,84,53%,65,50%,87,53%,19,29%,0,25%,15,27%
Daniel Gafford,24.1,WAS,Big,1598,96,73.1%,96,82%,87,54%,52,40%,87,53%,0,0%,0,0%,0,0%
Darius Garland,22.8,CLE,Point,2447,67,53.6%,35,57%,74,49%,35,39%,63,46%,67,41%,91,41%,86,41%
Usman Garuba,20.6,HOU,Big,901,25,53.6%,17,62%,1,9%,0,0%,1,9%,75,42%,91,41%,94,42%
Luka Garza,23.8,MIN,Big,202,78,62.8%,85,77%,46,43%,65,50%,51,44%,0,33%,95,42%,91,41%
Rudy Gay,36.2,UTA,Forward,812,2,43.0%,28,62%,56,42%,72,44%,61,43%,10,29%,2,23%,3,25%
Paul George,32.5,LAC,Wing,1937,51,54.0%,78,69%,72,45%,70,42%,69,43%,87,48%,57,36%,58,38%
Taj Gibson,37.4,WAS,Big,444,40,56.2%,53,70%,36,41%,65,50%,53,44%,0,45%,0,20%,35,33%
Josh Giddey,20.1,OKC,Forward,2368,34,51.7%,32,62%,68,44%,40,33%,66,43%,56,40%,22,32%,28,33%
Shai Gilgeous-Alexander,24.3,OKC,Point,2402,63,53.4%,70,64%,63,47%,67,45%,70,46%,8,24%,60,37%,49,36%
Anthony Gill,30.0,WAS,Big,568,32,55.1%,92,80%,42,42%,65,50%,43,43%,0,17%,0,10%,0,14%
Rudy Gobert,30.3,MIN,Big,2148,90,66.1%,67,73%,19,31%,11,0%,12,30%,0,0%,0,0%,0,0%
Jordan Goodwin,24.0,WAS,Combo,1042,36,50.6%,84,70%,58,45%,19,32%,39,41%,90,48%,8,27%,19,32%
Aaron Gordon,27.1,DEN,Forward,2052,95,60.7%,87,73%,34,37%,20,23%,23,33%,5,25%,87,41%,51,36%
Eric Gordon,33.9,LAC,Wing,541,84,59.3%,16,56%,83,50%,0,0%,87,50%,0,31%,94,43%,91,42%
Eric Gordon,33.9,HOU,Wing,1414,49,53.5%,57,65%,66,44%,14,13%,59,42%,98,53%,40,34%,44,36%
Devonte' Graham,27.7,NOP,Combo,792,45,51.8%,0,35%,94,54%,89,55%,96,54%,43,38%,51,35%,42,35%
Devonte' Graham,27.7,SAS,Combo,525,44,51.8%,26,56%,93,53%,13,29%,25,39%,97,53%,43,34%,48,36%
Jerami Grant,28.6,POR,Forward,2245,61,55.5%,43,65%,45,39%,60,39%,46,39%,50,39%,88,41%,82,40%
AJ Green,23.1,MIL,Combo,284,98,61.7%,8,50%,0,0%,28,38%,10,30%,64,41%,94,45%,95,44%
Draymond Green,32.7,GSW,Big,2298,50,57.3%,45,69%,82,53%,37,31%,82,51%,35,33%,24,30%,30,31%
JaMychal Green,32.4,GSW,Big,784,80,63.1%,61,72%,93,57%,59,44%,90,54%,59,37%,87,40%,79,39%
Jalen Green,20.7,HOU,Combo,2600,25,48.8%,20,55%,29,38%,43,42%,29,39%,24,33%,46,34%,31,34%
Javonte Green,29.3,CHI,Forward,465,96,62.3%,88,74%,59,43%,2,0%,51,40%,9,28%,96,44%,46,35%
Jeff Green,36.2,DEN,Big,1055,30,54.6%,45,69%,58,46%,58,44%,59,46%,84,45%,1,19%,21,29%
Josh Green,22.0,DAL,Wing,1512,95,62.6%,85,72%,90,52%,46,38%,91,51%,45,38%,99,45%,77,40%
AJ Griffin,19.2,ATL,Wing,1369,66,55.4%,68,66%,88,52%,53,40%,85,49%,53,40%,66,38%,63,38%
Blake Griffin,33.6,BOS,Big,526,61,59.5%,65,72%,38,42%,0,0%,39,42%,48,35%,53,36%,53,35%
Quentin Grimes,22.5,NYK,Wing,2088,85,60.0%,83,71%,8,25%,53,40%,9,29%,75,44%,55,36%,66,39%
Rui Hachimura,24.7,LAL,Forward,726,36,52.0%,26,61%,66,44%,94,54%,85,48%,2,23%,34,33%,15,30%
Rui Hachimura,24.7,WAS,Forward,726,49,53.7%,89,74%,38,38%,82,49%,64,43%,68,42%,12,29%,34,34%
Tyrese Haliburton,22.7,IND,Combo,1882,92,58.8%,76,67%,69,46%,78,49%,75,47%,76,43%,81,40%,82,41%
R.J. Hampton,21.7,ORL,Combo,332,55,52.9%,87,70%,79,50%,8,22%,56,43%,0,43%,24,31%,35,35%
R.J. Hampton,21.7,DET,Forward,384,37,52.0%,21,59%,41,38%,67,43%,49,39%,0,47%,39,34%,58,37%
Tim Hardaway Jr.,30.6,DAL,Forward,2140,46,53.1%,13,53%,43,39%,52,36%,40,37%,48,38%,76,40%,71,39%
James Harden,33.2,PHI,Point,2131,65,53.5%,33,57%,37,43%,85,48%,52,44%,36,32%,79,39%,74,38%
Jaden Hardy,19.3,DAL,Combo,641,62,53.8%,12,52%,43,41%,12,27%,16,34%,81,45%,88,42%,90,43%
Montrezl Harrell,28.8,PHI,Big,657,63,60.0%,36,67%,55,46%,11,0%,43,43%,0,0%,0,0%,0,0%
Gary Harris,28.1,ORL,Wing,1183,90,60.7%,32,61%,17,33%,35,33%,17,33%,82,46%,91,42%,95,44%
Joe Harris,31.2,BKN,Forward,1508,97,62.4%,68,69%,21,32%,67,43%,38,37%,90,46%,92,42%,97,43%
Kevon Harris,25.4,ORL,Combo,430,49,52.0%,28,57%,6,25%,1,0%,2,21%,0,50%,29,32%,65,38%
Tobias Harris,30.3,PHI,Forward,2434,78,57.6%,63,68%,71,45%,79,47%,73,46%,60,41%,69,38%,70,39%
Shaquille Harrison,29.1,POR,Combo,113,10,45.6%,6,47%,39,40%,80,50%,60,44%,0,100%,0,22%,0,30%
Josh Hart,27.7,POR,Wing,1704,62,55.2%,81,70%,31,36%,21,26%,22,34%,8,31%,15,30%,14,30%
Josh Hart,27.7,NYK,Wing,741,98,66.6%,93,75%,16,31%,35,33%,12,31%,100,61%,96,44%,99,50%
Isaiah Hartenstein,24.5,NYK,Big,1597,33,55.1%,19,62%,79,51%,35,29%,76,49%,35,33%,0,0%,8,22%
Sam Hauser,24.9,BOS,Forward,1169,100,64.0%,96,83%,55,42%,24,25%,31,35%,84,44%,91,42%,92,42%
Jaxson Hayes,22.4,NOP,Big,523,59,59.3%,70,74%,52,45%,65,50%,56,45%,0,22%,0,0%,0,13%
Killian Hayes,21.3,DET,Point,2131,9,42.8%,30,56%,24,39%,50,43%,26,40%,17,24%,5,30%,2,28%
Gordon Hayward,32.6,CHA,Forward,1576,38,52.2%,85,73%,79,47%,78,47%,81,47%,72,42%,17,30%,29,33%
Juan Hernangomez,27.1,TOR,Forward,577,18,49.1%,74,70%,85,50%,2,0%,41,38%,12,30%,1,22%,3,25%
Willy Hernangomez,28.4,NOP,Big,375,24,53.5%,24,64%,12,28%,11,0%,4,25%,0,0%,0,33%,0,25%
Tyler Herro,22.8,MIA,Wing,2327,48,53.5%,62,65%,81,47%,51,40%,73,44%,77,45%,63,37%,61,38%
Buddy Hield,29.9,IND,Wing,2480,86,60.0%,47,63%,29,36%,66,42%,39,39%,89,48%,89,42%,94,43%
Haywood Highsmith,25.9,MIA,Big,914,15,51.0%,31,65%,21,32%,33,27%,15,31%,41,34%,47,35%,45,35%
George Hill,36.5,IND,Combo,158,100,74.2%,99,75%,79,50%,1,0%,31,40%,0,67%,0,50%,100,56%
George Hill,36.5,MIL,Combo,646,73,55.0%,87,70%,27,36%,99,82%,97,56%,39,37%,13,28%,17,32%
Aaron Holiday,26.1,ATL,Combo,802,28,49.5%,30,57%,10,28%,27,37%,11,30%,0,27%,94,45%,88,41%
Jrue Holiday,32.4,MIL,Point,2175,76,55.6%,87,69%,59,46%,57,44%,57,45%,72,44%,70,38%,77,39%
Justin Holiday,33.6,ATL,Forward,390,14,48.7%,83,72%,0,0%,33,29%,8,24%,20,31%,42,34%,26,33%
Justin Holiday,33.6,DAL,Wing,285,11,46.1%,88,73%,17,33%,25,29%,10,30%,22,35%,0,13%,11,29%
Richaun Holmes,29.0,SAC,Big,296,76,62.7%,37,67%,85,54%,11,0%,84,52%,0,0%,0,67%,0,67%
Al Horford,36.4,BOS,Big,1921,77,62.7%,30,65%,60,47%,28,25%,41,42%,95,49%,94,42%,97,45%
Talen Horton-Tucker,21.9,UTA,Wing,1270,12,46.6%,17,57%,46,41%,45,37%,46,40%,39,38%,7,27%,10,29%
Danuel House,29.4,PHI,Wing,745,75,56.5%,84,72%,75,46%,78,45%,78,46%,15,34%,36,33%,35,34%
Caleb Houstan,19.8,ORL,Forward,754,28,50.6%,5,50%,0,0%,19,22%,6,20%,88,46%,13,29%,47,36%
Kevin Huerter,24.2,SAC,Wing,2197,89,60.6%,86,72%,95,55%,78,45%,94,52%,53,40%,82,41%,79,40%
DeAndre Hunter,24.9,ATL,Forward,2125,39,52.3%,22,60%,70,45%,93,53%,88,49%,49,39%,27,33%,43,35%
