Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Mark Blount,31.9,MIA,Big,1503,44,47.8%,81,67%,20,30%,71,41%,46,38%,0,36%,91,40%,82,39%
Keith Bogans,27.5,ORL,Wing,2167,84,54.0%,74,62%,24,31%,45,38%,29,35%,28,36%,63,37%,48,37%
Andrew Bogut,22.9,MIL,Big,2697,64,51.3%,46,59%,69,42%,34,31%,55,41%,0,0%,0,0%,0,0%
Matt Bonner,27.6,SAS,Big,748,61,50.8%,89,70%,82,45%,58,39%,69,42%,67,38%,50,33%,57,34%
Josh Boone,22.9,BKN,Big,1737,86,55.3%,38,57%,83,46%,55,38%,79,43%,0,0%,0,0%,0,0%
Calvin Booth,31.5,PHI,Big,200,3,34.6%,93,71%,12,25%,18,18%,6,21%,0,0%,0,0%,0,0%
Carlos Boozer,25.9,UTA,Big,2820,85,54.7%,85,68%,87,46%,80,44%,87,45%,0,0%,0,0%,0,0%
Chris Bosh,23.6,TOR,Big,2416,55,49.9%,59,62%,77,44%,67,41%,71,42%,0,50%,77,38%,89,39%
Bruce Bowen,36.4,SAS,Wing,2434,67,51.4%,3,38%,71,42%,47,39%,56,39%,73,43%,64,38%,90,42%
Ryan Bowen,31.9,NOP,Forward,600,68,51.2%,93,68%,25,29%,35,34%,22,33%,0,0%,0,0%,0,0%
Earl Boykins,31.4,CHA,Point,535,8,39.6%,19,46%,22,31%,31,37%,20,35%,0,13%,32,34%,13,30%
Elton Brand,28.6,LAC,Big,270,26,45.1%,80,67%,51,39%,55,38%,47,38%,0,0%,0,0%,0,0%
Corey Brewer,21.7,MIN,Wing,1757,5,38.2%,19,50%,28,32%,16,32%,17,32%,0,30%,5,20%,2,23%
Ronnie Brewer,22.6,UTA,Wing,2078,93,57.4%,83,66%,8,18%,97,49%,96,44%,0,30%,9,26%,8,27%
Primoz Brezec,28.1,CHA,Big,264,10,39.5%,57,62%,0,0%,40,35%,16,30%,0,0%,0,0%,0,0%
Aaron Brooks,22.8,HOU,Point,520,63,50.0%,67,57%,72,44%,52,41%,66,42%,31,35%,26,33%,28,33%
Andre Brown,26.5,MEM,Big,227,69,51.6%,68,64%,48,38%,20,20%,28,35%,0,0%,0,0%,0,0%
Devin Brown,28.8,CLE,Wing,1728,27,45.5%,23,51%,56,39%,37,37%,44,38%,14,32%,28,32%,22,32%
Kwame Brown,25.6,LAL,Big,488,67,51.5%,53,61%,11,24%,25,25%,9,24%,0,0%,0,0%,0,0%
Kwame Brown,25.6,MEM,Big,150,16,42.3%,7,44%,79,44%,5,0%,54,40%,0,0%,0,0%,0,0%
P.J. Brown,38.0,BOS,Big,167,9,39.4%,3,38%,91,50%,72,42%,80,44%,0,0%,0,0%,0,0%
Shannon Brown,21.9,CLE,Wing,189,6,39.3%,9,44%,58,40%,6,24%,11,29%,8,31%,0,30%,18,31%
Kobe Bryant,29.2,LAL,Wing,3187,64,50.7%,79,64%,89,48%,50,39%,74,42%,38,38%,67,38%,54,38%
Greg Buckner,31.1,MIN,Combo,511,30,45.3%,100,71%,82,47%,6,26%,16,33%,0,40%,17,28%,20,31%
Caron Butler,27.6,WAS,Wing,2306,60,50.5%,86,67%,31,32%,72,42%,57,40%,68,41%,56,37%,53,37%
Rasual Butler,28.4,NOP,Wing,821,23,45.0%,70,62%,27,32%,23,34%,21,34%,35,37%,32,32%,29,34%
Andrew Bynum,20.0,LAL,Big,981,99,63.9%,93,71%,85,46%,13,13%,73,42%,0,0%,0,0%,0,0%
Jose Calderon,26.1,TOR,Point,2434,97,57.5%,97,67%,52,41%,92,50%,94,49%,63,41%,88,43%,87,43%
Marcus Camby,33.6,DEN,Big,2751,28,45.5%,35,56%,63,41%,42,35%,36,37%,0,33%,0,25%,32,30%
Brian Cardinal,30.5,MEM,Forward,350,7,38.5%,5,43%,92,50%,17,30%,35,36%,0,25%,7,26%,2,25%
Rodney Carney,23.6,PHI,Forward,940,23,45.2%,67,62%,62,39%,12,29%,18,32%,62,41%,17,29%,24,32%
Matt Carroll,27.2,CHA,Wing,1924,68,51.4%,12,46%,41,34%,71,42%,64,40%,94,48%,77,40%,91,43%
Anthony Carter,32.4,DEN,Point,1913,73,50.8%,80,60%,72,44%,55,42%,67,42%,59,40%,28,33%,47,36%
Vince Carter,30.8,BKN,Wing,2939,48,49.5%,42,55%,77,43%,80,43%,91,43%,80,45%,44,34%,45,36%
Sam Cassell,38.0,BOS,Combo,265,26,44.9%,0,0%,26,31%,80,44%,72,42%,0,100%,0,40%,100,50%
Sam Cassell,38.0,LAC,Point,972,39,47.6%,64,55%,100,53%,72,45%,89,47%,0,50%,6,26%,2,27%
Tyson Chandler,25.1,NOP,Big,2775,98,62.3%,95,72%,33,35%,31,29%,29,35%,0,0%,0,0%,0,0%
Wilson Chandler,20.5,NYK,Forward,646,32,47.1%,85,66%,78,42%,22,32%,33,35%,0,33%,21,29%,18,31%
Josh Childress,24.4,ATL,Wing,2208,98,58.9%,80,64%,17,28%,57,40%,19,32%,37,37%,0,50%,64,39%
Jarron Collins,28.9,UTA,Big,616,22,44.4%,90,71%,55,40%,29,27%,18,31%,0,0%,0,0%,0,0%
Jason Collins,28.9,BKN,Big,677,18,43.4%,34,56%,71,43%,15,14%,9,24%,0,0%,0,0%,0,0%
Jason Collins,28.9,MEM,Big,482,61,50.9%,24,53%,85,46%,93,50%,94,48%,0,0%,0,0%,0,0%
Mardy Collins,23.2,NYK,Wing,579,0,33.8%,4,39%,11,23%,15,32%,6,26%,0,44%,3,19%,7,27%
Nick Collison,27.0,OKC,Big,2213,58,50.3%,60,62%,75,44%,46,36%,48,38%,0,0%,0,0%,0,0%
Mike Conley,20.1,MEM,Point,1354,31,46.1%,41,52%,27,33%,20,35%,19,34%,69,44%,16,29%,28,33%
Brian Cook,26.9,ORL,Big,536,52,49.3%,6,43%,66,42%,50,37%,45,38%,0,0%,86,40%,93,39%
Daequan Cook,20.5,MIA,Wing,1368,32,46.7%,52,57%,35,33%,48,39%,39,38%,21,35%,49,35%,36,35%
Jamal Crawford,27.6,NYK,Combo,3166,52,47.7%,16,44%,50,38%,94,46%,84,44%,61,42%,45,34%,58,37%
Javaris Crittenton,19.8,LAL,Combo,116,48,47.4%,50,53%,42,38%,50,40%,44,39%,0,0%,0,100%,0,100%
Javaris Crittenton,19.8,MEM,Wing,434,16,42.9%,29,52%,44,36%,3,19%,2,24%,0,0%,46,35%,20,31%
Austin Croshere,32.5,GSW,Big,390,72,52.2%,68,64%,79,44%,67,41%,72,42%,0,33%,45,33%,50,33%
Eddy Curry,24.9,NYK,Big,1520,82,54.3%,65,63%,52,39%,22,22%,44,38%,0,0%,0,0%,0,0%
Samuel Dalembert,27.5,PHI,Big,2716,66,51.4%,66,63%,26,32%,69,41%,37,37%,0,0%,0,0%,0,0%
Erick Dampier,32.3,DAL,Big,1749,100,64.3%,87,69%,59,41%,5,0%,50,39%,0,0%,0,0%,0,0%
Antonio Daniels,32.6,WAS,Point,2149,41,47.9%,95,65%,78,44%,22,35%,42,40%,0,11%,8,26%,0,24%
Marquis Daniels,26.8,IND,Combo,1504,42,46.8%,92,66%,48,38%,18,32%,28,36%,21,32%,14,28%,16,30%
Jermareo Davidson,23.0,CHA,Big,251,31,46.1%,100,77%,12,25%,65,40%,34,36%,0,0%,0,0%,0,0%
Baron Davis,28.6,GSW,Point,3183,50,48.7%,72,58%,41,38%,33,37%,28,37%,0,23%,44,35%,34,34%
Glen Davis,21.8,BOS,Big,815,55,50.0%,31,56%,25,32%,49,37%,28,35%,0,0%,0,0%,0,0%
Paul Davis,23.3,LAC,Big,182,6,36.8%,14,50%,4,14%,37,33%,15,30%,0,0%,0,0%,0,0%
Ricky Davis,28.1,MIA,Wing,2933,66,50.9%,63,60%,68,41%,43,38%,47,39%,89,46%,79,41%,85,42%
Carlos Delfino,25.2,TOR,Wing,1836,46,49.0%,16,47%,80,44%,9,28%,16,32%,23,35%,85,41%,61,39%
Luol Deng,22.5,CHI,Forward,2120,43,48.5%,75,62%,30,30%,87,43%,67,40%,0,50%,0,33%,88,42%
Boris Diaw,25.5,PHX,Big,2242,51,49.0%,55,61%,62,41%,68,41%,64,41%,67,38%,0,30%,71,36%
Yakhouba Diawara,25.2,DEN,Wing,427,39,48.0%,40,55%,35,33%,38,38%,31,36%,4,28%,33,32%,17,31%
Dan Dickau,29.1,LAC,Point,971,47,48.3%,48,53%,91,50%,58,43%,73,44%,75,48%,18,30%,36,34%
Travis Diener,25.7,IND,Point,1313,25,45.3%,56,54%,83,48%,34,37%,34,39%,16,32%,22,32%,26,32%
Ike Diogu,24.1,IND,Big,236,78,53.0%,77,66%,49,38%,93,50%,75,43%,0,0%,0,0%,0,0%
DeSagana Diop,25.8,BKN,Big,386,13,41.3%,26,55%,36,35%,17,15%,13,27%,0,0%,0,0%,0,0%
DeSagana Diop,25.8,DAL,Big,871,90,57.5%,66,63%,28,33%,93,50%,29,35%,0,0%,0,0%,0,0%
Juan Dixon,29.1,DET,Point,230,94,54.9%,77,58%,19,31%,98,57%,97,51%,0,36%,0,46%,70,41%
Juan Dixon,29.1,TOR,Combo,348,18,42.6%,84,64%,82,47%,2,22%,8,28%,0,40%,90,41%,80,41%
Michael Doleac,30.4,MIN,Big,248,30,45.9%,9,45%,71,43%,87,47%,90,46%,0,0%,0,0%,0,0%
Keyon Dooling,27.5,ORL,Combo,1276,72,50.4%,62,56%,100,53%,68,43%,98,46%,96,50%,21,30%,56,36%
Quincy Douby,23.5,SAC,Combo,808,36,45.7%,40,49%,56,39%,50,40%,48,40%,0,17%,88,41%,31,34%
Jared Dudley,22.3,CHA,Forward,1286,47,48.6%,70,62%,37,33%,78,41%,70,40%,0,20%,33,32%,8,26%
Chris Duhon,25.2,CHI,Point,1398,28,45.6%,20,46%,20,31%,38,37%,22,35%,25,32%,34,35%,38,34%
Tim Duncan,31.5,SAS,Big,2642,53,49.7%,83,68%,50,39%,62,40%,50,39%,0,0%,0,0%,0,0%
Mike Dunleavy,27.1,IND,Forward,2946,90,55.0%,73,62%,77,42%,72,41%,75,41%,91,50%,88,40%,90,43%
Kevin Durant,19.1,OKC,Wing,2749,24,45.3%,64,60%,39,34%,67,41%,48,39%,38,38%,12,28%,10,29%
Monta Ellis,22.0,GSW,Combo,3056,90,54.1%,94,66%,62,41%,86,45%,88,44%,25,35%,0,12%,9,26%
Francisco Elson,31.7,OKC,Big,265,4,35.8%,14,50%,41,37%,36,33%,22,34%,0,0%,0,0%,0,0%
Francisco Elson,31.7,SAS,Big,497,12,40.9%,22,52%,23,31%,51,37%,31,35%,0,0%,0,0%,0,0%
Melvin Ely,29.5,NOP,Big,566,39,47.0%,29,56%,55,40%,98,52%,75,43%,0,0%,0,0%,0,0%
Maurice Evans,29.0,ORL,Wing,1590,94,57.5%,78,63%,93,50%,10,28%,45,38%,72,43%,17,29%,80,41%
Reggie Evans,27.5,PHI,Big,1869,20,43.8%,12,48%,20,30%,16,15%,11,26%,0,0%,0,100%,0,100%
Jordan Farmar,20.9,LAL,Point,1604,95,55.1%,91,62%,88,49%,59,43%,81,45%,56,38%,62,37%,57,37%
Nick Fazekas,22.4,LAC,Big,222,91,58.2%,68,64%,98,60%,25,25%,100,55%,0,0%,0,0%,0,0%
Raymond Felton,23.3,CHA,Combo,2958,28,44.9%,42,49%,90,49%,48,39%,64,41%,7,30%,26,30%,18,30%
Michael Finley,34.7,SAS,Forward,2185,63,50.1%,18,53%,82,42%,93,45%,92,44%,65,41%,55,35%,63,37%
Derek Fisher,33.2,LAL,Point,2247,78,51.0%,11,40%,69,43%,89,48%,88,47%,88,50%,30,34%,74,41%
T.J. Ford,24.6,TOR,Point,1149,45,48.3%,38,52%,80,45%,86,47%,84,46%,0,17%,42,35%,19,30%
Jeff Foster,30.8,IND,Big,1870,88,55.6%,72,65%,30,34%,79,44%,57,41%,0,0%,0,0%,0,0%
Randy Foye,24.1,MIN,Combo,1234,74,50.7%,60,55%,58,40%,46,39%,52,40%,54,41%,100,44%,96,43%
Adonal Foyle,32.6,ORL,Big,723,32,46.2%,13,49%,66,42%,5,0%,63,41%,0,0%,0,0%,0,0%
Richie Frahm,30.2,LAC,Wing,152,19,43.9%,53,57%,5,17%,91,46%,37,37%,0,44%,0,21%,16,30%
Steve Francis,30.7,HOU,Combo,193,6,38.9%,30,47%,0,0%,30,35%,10,30%,0,33%,0,25%,0,27%
Channing Frye,24.5,POR,Big,1309,53,49.4%,78,66%,31,35%,90,49%,87,45%,0,33%,0,20%,0,25%
Dan Gadzuric,29.7,MIL,Big,469,5,36.6%,10,48%,10,23%,12,8%,4,19%,0,0%,0,0%,0,0%
Francisco Garcia,25.8,SAC,Wing,2052,80,53.4%,76,63%,42,34%,77,43%,68,40%,82,45%,60,37%,60,39%
Kevin Garnett,31.5,BOS,Big,2318,81,54.2%,91,71%,90,50%,89,48%,96,49%,0,0%,0,0%,0,0%
Pat Garrity,31.2,ORL,Forward,243,5,37.1%,98,75%,55,38%,43,36%,45,37%,0,29%,2,20%,0,22%
Pau Gasol,27.3,LAL,Big,917,93,59.0%,96,72%,88,47%,87,47%,92,47%,0,0%,0,0%,0,0%
Pau Gasol,27.3,MEM,Big,1430,60,50.6%,76,66%,78,44%,57,39%,66,41%,0,17%,0,38%,0,29%
Rudy Gay,21.2,MEM,Forward,2990,70,51.5%,65,62%,83,43%,95,45%,90,44%,88,48%,45,32%,49,36%
Mickael Gelabale,24.4,OKC,Wing,353,50,49.6%,47,56%,99,52%,20,33%,60,40%,0,40%,0,50%,100,45%
Devean George,30.2,DAL,Forward,772,15,41.9%,23,56%,12,20%,15,30%,12,26%,3,27%,98,45%,51,36%
Daniel Gibson,21.7,CLE,Combo,1742,96,56.2%,28,47%,18,28%,84,45%,60,41%,71,45%,98,43%,98,44%
Eddie Gill,29.2,BKN,Point,134,80,51.9%,9,40%,0,0%,100,67%,100,57%,0,100%,0,31%,0,36%
Manu Ginobili,30.3,SAS,Wing,2287,86,54.4%,68,61%,63,40%,73,42%,73,41%,69,41%,82,41%,82,41%
Gordan Giricek,30.4,PHX,Wing,413,91,56.3%,100,95%,88,48%,63,40%,87,43%,97,53%,29,32%,71,40%
Gordan Giricek,30.4,UTA,Wing,270,22,44.9%,11,45%,22,30%,84,44%,71,41%,0,50%,13,28%,25,33%
Ryan Gomes,25.2,MIN,Forward,2424,55,49.5%,48,59%,88,45%,88,44%,93,44%,47,39%,31,31%,35,34%
Drew Gooden,26.1,CHI,Big,556,33,46.5%,44,59%,67,42%,36,33%,40,38%,0,0%,0,0%,0,0%
Drew Gooden,26.1,CLE,Big,1554,22,44.4%,45,59%,39,36%,56,39%,37,37%,0,0%,0,0%,0,0%
Ben Gordon,24.6,CHI,Combo,2265,70,50.3%,26,47%,76,45%,76,44%,90,44%,86,47%,81,40%,87,42%
Joey Graham,25.4,TOR,Forward,237,8,39.2%,2,41%,18,24%,82,42%,38,36%,0,0%,0,100%,0,100%
Danny Granger,24.5,IND,Wing,2863,69,51.5%,45,56%,74,43%,62,40%,72,41%,93,48%,72,39%,76,40%
Aaron Gray,22.9,CHI,Big,536,70,52.0%,33,56%,94,51%,18,18%,88,46%,0,0%,0,0%,0,0%
Gerald Green,21.8,MIN,Wing,326,7,39.5%,5,40%,21,29%,11,29%,10,29%,0,55%,46,35%,78,41%
Jeff Green,21.2,OKC,Forward,2190,18,44.6%,55,60%,47,36%,23,33%,28,34%,35,36%,0,19%,14,29%
Willie Green,26.3,PHI,Wing,1958,34,47.0%,71,62%,52,38%,40,38%,40,38%,11,32%,19,30%,15,30%
Adrian Griffin,33.3,CHI,Wing,176,2,34.9%,2,27%,58,40%,45,38%,53,39%,0,0%,0,0%,0,0%
Richard Hamilton,29.7,DET,Wing,2416,70,51.6%,55,58%,86,47%,94,46%,97,47%,92,48%,81,41%,95,45%
Anfernee Hardaway,36.3,MIA,Wing,319,17,43.3%,1,20%,84,45%,26,35%,49,39%,0,17%,0,54%,86,42%
Matt Harpring,31.4,UTA,Wing,1359,54,50.0%,84,66%,69,41%,53,40%,59,40%,0,20%,0,0%,0,20%
Al Harrington,27.7,GSW,Big,2176,69,52.0%,55,61%,27,33%,50,37%,33,35%,80,40%,73,38%,79,38%
Othella Harrington,33.7,CHA,Big,162,19,43.6%,14,50%,96,53%,25,25%,66,41%,0,0%,0,0%,0,0%
Devin Harris,24.7,BKN,Point,835,59,49.8%,81,60%,53,41%,30,37%,33,38%,0,23%,50,36%,40,34%
Devin Harris,24.7,DAL,Point,1171,81,52.0%,75,58%,64,43%,48,41%,58,42%,0,38%,68,38%,58,38%
Michael Harris,24.4,HOU,Forward,132,67,51.0%,100,76%,12,20%,0,13%,3,17%,0,0%,0,0%,0,0%
David Harrison,25.2,IND,Big,657,75,52.4%,63,63%,68,42%,33,30%,45,38%,0,0%,0,0%,0,0%
Jason Hart,29.5,UTA,Combo,529,0,33.9%,24,46%,8,13%,12,30%,6,27%,0,67%,0,20%,27,33%
Udonis Haslem,27.4,MIA,Big,1799,35,46.7%,58,62%,34,35%,75,43%,58,41%,0,0%,0,0%,0,0%
Trenton Hassell,28.7,BKN,Wing,289,4,37.8%,8,43%,58,40%,27,35%,32,36%,0,50%,0,0%,0,33%
Trenton Hassell,28.7,DAL,Wing,434,43,48.6%,0,10%,52,38%,100,58%,100,54%,0,50%,0,0%,0,50%
Spencer Hawes,19.5,SAC,Big,874,33,46.6%,28,55%,61,41%,83,45%,78,43%,0,33%,0,10%,7,21%
Chuck Hayes,24.4,HOU,Big,1523,67,51.4%,47,59%,29,34%,0,0%,23,34%,0,0%,0,0%,0,0%
Jarvis Hayes,26.2,DET,Wing,1145,61,50.7%,95,71%,44,36%,49,39%,43,38%,46,39%,68,38%,59,38%
Brendan Haywood,27.9,WAS,Big,2216,77,52.9%,77,66%,40,37%,22,22%,23,34%,0,0%,0,0%,0,0%
Luther Head,24.9,HOU,Combo,1296,76,51.2%,56,54%,30,33%,88,45%,76,43%,18,31%,60,36%,42,35%
Walter Herrmann,28.4,CHA,Forward,132,82,53.5%,5,43%,97,67%,18,31%,85,42%,0,60%,0,29%,96,47%
Walter Herrmann,28.4,DET,Forward,119,17,44.0%,80,64%,92,50%,2,17%,22,33%,0,30%,0,22%,6,26%
Nene Hilario,25.1,DEN,Big,253,8,38.8%,6,43%,9,22%,45,36%,17,30%,0,0%,0,0%,0,0%
Grant Hill,35.1,PHX,Wing,2211,77,52.8%,89,68%,72,42%,82,44%,90,43%,31,36%,3,19%,23,32%
Kirk Hinrich,26.8,CHI,Combo,2369,46,47.1%,52,54%,44,38%,66,43%,68,42%,4,29%,64,37%,49,36%
Ryan Hollins,23.1,CHA,Big,463,36,46.8%,25,54%,24,31%,37,33%,18,32%,0,0%,0,0%,0,0%
Al Horford,21.4,ATL,Big,2529,57,50.2%,64,63%,60,41%,64,40%,59,41%,0,0%,0,0%,0,0%
Robert Horry,37.2,SAS,Big,570,10,40.2%,2,36%,91,50%,82,45%,90,46%,7,21%,23,30%,21,26%
Eddie House,29.5,BOS,Combo,1346,82,51.8%,6,38%,12,24%,90,45%,80,43%,79,45%,62,36%,73,39%
Dwight Howard,21.9,ORL,Big,3085,95,60.0%,98,75%,43,37%,25,25%,34,36%,0,0%,0,0%,0,0%
Josh Howard,27.5,DAL,Wing,2749,41,48.6%,87,67%,78,44%,69,41%,80,42%,15,33%,41,34%,30,34%
Juwan Howard,34.7,DAL,Big,289,4,34.7%,14,50%,9,22%,29,27%,10,24%,0,0%,0,0%,0,0%
Larry Hughes,28.8,CHI,Wing,805,14,42.8%,31,53%,13,24%,31,36%,22,34%,96,52%,15,28%,43,36%
Larry Hughes,28.8,CLE,Combo,1206,16,42.3%,20,45%,24,29%,36,38%,30,36%,43,39%,40,33%,38,35%
Kris Humphries,22.7,TOR,Big,804,55,50.0%,50,60%,71,42%,64,40%,64,41%,0,0%,0,0%,0,0%
Lindsey Hunter,36.9,DET,Point,190,13,41.5%,3,33%,0,0%,88,48%,59,42%,0,50%,10,26%,19,30%
Andre Iguodala,23.8,PHI,Wing,3230,59,50.1%,92,69%,33,33%,54,40%,46,38%,34,37%,35,33%,33,35%
Zydrunas Ilgauskas,32.4,CLE,Big,2216,42,47.5%,56,61%,35,35%,66,40%,48,39%,0,0%,0,0%,0,0%
Allen Iverson,32.4,DEN,Combo,3400,60,48.9%,64,57%,72,43%,64,42%,74,42%,29,35%,50,35%,40,35%
Royal Ivey,25.9,MIL,Combo,1281,24,44.7%,18,45%,20,29%,92,46%,62,41%,11,30%,55,36%,24,33%
Jarrett Jack,24.0,POR,Combo,2203,58,48.7%,54,54%,70,43%,82,44%,82,43%,50,41%,33,31%,36,35%
Bobby Jackson,34.6,HOU,Combo,483,66,50.0%,68,58%,98,53%,62,41%,86,44%,68,44%,31,31%,47,36%
Bobby Jackson,34.6,NOP,Wing,879,42,48.6%,14,47%,80,44%,29,36%,50,39%,49,39%,62,37%,55,38%
Luke Jackson,26.0,MIA,Forward,216,10,39.4%,8,44%,0,0%,25,33%,7,19%,0,50%,48,33%,59,37%
Stephen Jackson,29.6,GSW,Forward,2848,45,48.5%,35,58%,28,29%,33,34%,20,33%,97,54%,60,35%,57,37%
Casey Jacobsen,26.6,MEM,Wing,454,12,41.2%,53,57%,0,0%,57,40%,9,29%,15,33%,0,16%,1,23%
LeBron James,22.8,CLE,Forward,3018,73,51.8%,97,70%,52,36%,50,37%,48,37%,38,37%,29,31%,22,32%
Mike James,32.4,HOU,Combo,493,12,41.2%,10,42%,38,35%,16,32%,18,33%,11,30%,52,35%,33,34%
Mike James,32.4,NOP,Wing,155,3,37.5%,9,44%,93,50%,1,13%,14,31%,0,40%,0,20%,5,25%
Antawn Jamison,31.4,WAS,Forward,3050,35,48.0%,67,62%,85,43%,25,33%,58,39%,29,35%,50,34%,39,34%
Marko Jaric,28.9,MIN,Wing,2167,40,48.3%,15,47%,50,38%,90,45%,93,44%,24,35%,87,41%,66,39%
Al Jefferson,22.8,MIN,Big,2906,56,50.2%,75,65%,77,44%,39,34%,65,41%,0,0%,0,0%,0,0%
Richard Jefferson,27.4,BKN,Forward,3184,57,49.7%,53,60%,48,36%,67,40%,65,39%,68,42%,62,35%,65,37%
Jared Jeffries,25.9,NYK,Big,1282,12,41.1%,18,51%,18,29%,31,29%,15,29%,0,13%,0,20%,0,17%
