Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Allen Iverson,29.4,PHI,Point,237,65,50.8%,76,34%,53,14%,41,30%,47,44%,29,4%,41,18%,47,22%
Jim Jackson,34.1,PHX,Combo,466,92,60.5%,17,20%,17,12%,8,20%,17,32%,92,20%,83,28%,92,48%
Stephen Jackson,26.6,IND,Wing,471,24,44.9%,90,36%,34,9%,17,20%,17,29%,45,10%,55,26%,48,35%
Jerome James,29.0,OKC,Big,294,56,51.8%,46,49%,93,47%,24,4%,63,51%,0,0%,0,0%,0,0%
Mike James,29.4,HOU,Combo,170,50,46.7%,75,37%,8,12%,75,37%,58,48%,42,3%,25,12%,33,15%
Antawn Jamison,28.4,WAS,Wing,378,59,50.3%,45,21%,97,28%,52,30%,93,58%,31,7%,31,14%,21,21%
Al Jefferson,19.8,BOS,Big,121,5,40.5%,73,70%,71,27%,17,3%,37,30%,0,0%,0,0%,0,0%
Richard Jefferson,24.4,BKN,Wing,139,14,42.9%,93,37%,83,20%,28,22%,55,43%,55,10%,24,10%,14,20%
Jared Jeffries,22.9,WAS,Forward,244,73,50.0%,100,61%,64,20%,0,11%,0,30%,0,0%,27,9%,18,9%
Anthony Johnson,30.1,IND,Point,309,18,40.8%,59,22%,59,16%,65,33%,59,49%,65,7%,65,22%,65,29%
Joe Johnson,23.3,PHX,Wing,351,90,57.4%,31,20%,93,23%,55,30%,86,53%,83,17%,21,10%,28,27%
Damon Jones,28.2,MIA,Point,501,94,63.2%,6,10%,0,2%,24,17%,6,19%,94,18%,94,53%,100,71%
Eddie Jones,33.0,MIA,Wing,601,79,55.2%,59,24%,21,8%,14,17%,10,25%,79,17%,83,34%,83,51%
Fred Jones,25.6,IND,Wing,210,3,38.3%,69,26%,41,11%,38,26%,34,36%,62,11%,59,28%,62,38%
James Jones,24.1,IND,Forward,181,73,50.0%,0,9%,0,0%,91,37%,36,37%,100,17%,91,37%,91,54%
Jason Kidd,31.6,BKN,Point,182,59,47.0%,35,21%,35,10%,35,24%,29,34%,59,6%,88,39%,82,45%
Kyle Korver,23.6,PHI,Wing,140,10,42.6%,0,0%,0,0%,10,15%,0,15%,93,22%,100,63%,100,85%
Nenad Krstic,21.3,BKN,Big,154,78,56.3%,17,29%,80,31%,83,40%,93,71%,0,0%,0,0%,0,0%
Raef LaFrentz,28.4,BOS,Big,185,37,48.8%,29,34%,12,10%,59,17%,24,27%,100,15%,95,24%,95,39%
Christian Laettner,35.2,MIA,Big,130,32,47.6%,34,38%,5,5%,98,57%,76,62%,0,0%,0,0%,0,0%
Rashard Lewis,25.2,OKC,Forward,311,27,42.9%,18,25%,91,24%,55,28%,82,52%,55,7%,73,17%,64,24%
Shawn Marion,26.5,PHX,Forward,631,100,52.9%,73,42%,100,24%,18,14%,55,39%,64,8%,55,11%,36,19%
Kenyon Martin,26.8,DEN,Big,163,27,46.6%,39,40%,76,31%,71,28%,71,59%,0,0%,80,2%,80,2%
Antonio McDyess,30.2,DET,Big,493,41,48.9%,7,24%,63,24%,90,52%,100,76%,0,0%,0,0%,0,0%
Tracy McGrady,25.4,HOU,Wing,301,66,50.9%,76,31%,38,10%,62,32%,48,42%,7,4%,41,24%,31,27%
Andre Miller,28.6,DEN,Combo,183,25,42.3%,67,34%,100,34%,58,28%,92,62%,0,0%,8,5%,8,5%
Brad Miller,28.6,SAC,Big,138,85,57.5%,2,23%,49,20%,93,53%,95,73%,0,0%,83,5%,83,5%
Mike Miller,24.7,MEM,Wing,108,97,59.5%,28,19%,7,5%,48,30%,31,35%,34,8%,86,38%,72,46%
Reggie Miller,39.2,IND,Wing,427,62,50.7%,7,7%,10,6%,93,41%,69,47%,69,13%,79,34%,76,46%
Yao Ming,24.1,HOU,Big,219,95,66.3%,56,55%,85,36%,39,8%,54,45%,0,0%,0,0%,0,0%
Cuttino Mobley,29.2,SAC,Wing,158,48,50.0%,17,17%,66,14%,66,33%,76,48%,52,10%,48,25%,45,35%
Nazr Mohammed,27.2,SAS,Big,529,59,53.2%,66,66%,78,31%,12,2%,44,34%,0,0%,71,1%,71,1%
Alonzo Mourning,34.7,MIA,Big,252,100,72.1%,68,67%,54,21%,49,12%,41,33%,0,0%,0,0%,0,0%
Dikembe Mutombo,38.4,HOU,Big,100,68,54.5%,78,73%,73,27%,0,0%,29,27%,0,0%,0,0%,0,0%
Steve Nash,30.7,PHX,Point,610,82,56.6%,47,21%,88,26%,71,33%,82,59%,6,1%,47,18%,29,19%
Andres Nocioni,24.9,CHI,Forward,197,55,44.8%,36,25%,36,16%,73,33%,73,49%,91,15%,45,10%,73,25%
Dirk Nowitzki,26.4,DAL,Big,553,12,42.4%,15,25%,56,21%,85,42%,80,63%,0,0%,85,11%,85,11%
Jermaine O'Neal,26.1,IND,Big,477,2,36.7%,22,30%,88,41%,73,28%,88,69%,0,0%,73,1%,73,1%
Shaquille O'Neal,32.7,MIA,Big,428,76,55.8%,41,43%,100,57%,0,0%,68,57%,0,0%,0,0%,0,0%
Scott Padgett,28.5,HOU,Big,102,49,50.0%,24,30%,2,4%,51,13%,10,17%,0,0%,100,52%,100,52%
Tony Parker,22.5,SAS,Point,848,53,46.9%,82,38%,71,18%,53,31%,65,49%,24,3%,12,9%,12,13%
Gary Payton,36.3,BOS,Point,238,47,45.9%,100,52%,76,25%,6,5%,24,30%,47,5%,24,12%,24,18%
Paul Pierce,27.1,BOS,Wing,276,76,54.9%,62,25%,59,13%,69,34%,62,47%,3,3%,52,25%,34,28%
Tayshaun Prince,24.7,DET,Wing,1016,38,47.1%,83,33%,86,21%,45,26%,72,47%,66,11%,10,8%,10,19%
Vladimir Radmanovic,24.0,OKC,Forward,123,45,44.3%,0,9%,9,3%,64,29%,9,31%,45,6%,100,54%,100,60%
Quentin Richardson,24.6,PHX,Wing,561,48,50.0%,79,32%,17,7%,0,8%,3,15%,17,5%,97,48%,93,53%
Luke Ridnour,23.7,OKC,Point,374,24,41.1%,0,9%,100,29%,94,46%,94,75%,88,9%,6,7%,18,16%
Glenn Robinson,31.8,SAS,Forward,102,9,37.5%,27,25%,45,17%,82,36%,91,53%,36,6%,64,17%,45,22%
Michael Ruffin,27.8,WAS,Big,154,98,70.0%,98,90%,15,10%,0,0%,2,10%,0,0%,0,0%,0,0%
Jerry Stackhouse,30.0,DAL,Wing,403,17,43.9%,72,28%,69,16%,76,35%,79,50%,59,10%,28,11%,24,21%
Peja Stojakovic,27.4,SAC,Wing,201,72,53.0%,34,21%,24,9%,72,34%,52,43%,28,7%,69,29%,52,37%
Amar'e Stoudemire,22.0,PHX,Big,599,63,54.1%,59,55%,66,26%,61,18%,51,44%,0,0%,66,1%,66,1%
Bob Sura,31.6,HOU,Point,180,71,52.2%,94,42%,6,7%,29,22%,18,29%,82,9%,53,20%,59,29%
Jason Terry,27.1,DAL,Point,499,88,59.1%,18,19%,65,16%,47,31%,53,47%,76,8%,71,26%,71,34%
Etan Thomas,26.6,WAS,Big,126,93,64.3%,90,82%,27,14%,22,4%,12,18%,0,0%,0,0%,0,0%
Kenny Thomas,27.3,SAC,Big,153,54,51.1%,51,53%,39,18%,76,29%,56,47%,0,0%,0,0%,0,0%
Jamaal Tinsley,26.7,IND,Point,249,6,37.1%,88,40%,82,26%,18,13%,35,39%,41,4%,35,16%,35,20%
Beno Udrih,22.3,SAS,Point,224,41,45.7%,71,29%,29,10%,12,13%,12,23%,100,21%,76,27%,88,49%
Dwyane Wade,22.8,MIA,Combo,572,58,48.7%,83,37%,58,18%,92,43%,75,61%,0,0%,0,3%,0,3%
Antoine Walker,28.2,BOS,Big,223,22,45.1%,54,53%,59,24%,27,5%,34,29%,93,5%,88,13%,90,17%
Ben Wallace,30.1,DET,Big,973,39,48.8%,76,71%,41,19%,41,10%,32,28%,0,0%,76,1%,76,1%
Rasheed Wallace,30.1,DET,Big,822,44,49.0%,5,23%,68,26%,66,23%,59,50%,95,8%,93,20%,93,27%
Chris Webber,31.7,PHI,Big,185,17,43.7%,0,20%,29,15%,88,51%,83,65%,90,2%,90,13%,88,15%
David Wesley,34.0,HOU,Wing,279,28,45.3%,38,21%,3,4%,83,38%,45,42%,97,28%,17,9%,59,38%
Delonte West,21.3,BOS,Combo,100,100,65.8%,8,11%,83,21%,0,11%,8,32%,100,26%,100,32%,100,58%
Damien Wilkins,24.8,OKC,Forward,132,64,48.5%,55,35%,55,18%,27,18%,18,35%,73,9%,82,21%,82,29%
Jason Williams,29.0,MEM,Point,115,100,63.5%,41,21%,12,8%,59,33%,41,40%,53,6%,82,33%,76,38%
