Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Caron Butler,30.6,DAL,Wing,863,93,+8.7,+22,80,+3.6,95,+4.4%,54,+0.0%,18,-2.6%,35,-1.4,86,-5.1,86,-2.4%,21,-1.2%,69,-1.2%,97,-6.4
Rasual Butler,31.4,LAC,Wing,711,27,-5.1,-13,3,-12.1,7,-3.9%,20,+1.7%,4,-4.8%,23,-2.7,94,-7.0,84,-2.2%,78,+1.2%,76,-1.7%,66,-1.1
Andrew Bynum,23.0,LAL,Big,1488,62,+1.4,+4,25,-4.0,52,-0.1%,27,+1.2%,31,-1.4%,29,-2.0,88,-5.4,75,-1.5%,25,-1.0%,95,-4.0%,79,-2.6
Will Bynum,27.8,DET,Point,1057,31,-4.2,-10,40,-1.9,81,+2.0%,36,+0.8%,2,-5.9%,32,-1.6,29,+2.4,19,+2.1%,93,+2.7%,5,+4.2%,39,+1.4
Jose Calderon,29.1,TOR,Point,2094,87,+7.0,+14,88,+5.3,82,+2.0%,96,-2.9%,32,-1.4%,51,-0.0,68,-1.7,37,+0.8%,77,+1.2%,61,-0.7%,59,-0.5
Marcus Camby,36.6,POR,Big,1528,56,+0.4,+1,53,-0.2,40,-0.9%,47,+0.3%,96,+5.3%,6,-6.7,58,-0.6,55,-0.3%,48,-0.0%,59,-0.6%,87,-3.9
Derrick Caracter,22.5,LAL,Big,117,2,-15.9,-38,15,-5.9,36,-1.1%,8,+2.6%,28,-1.7%,99,+10.1,1,+10.0,7,+3.4%,2,-3.0%,76,-1.7%,4,+7.0
Brian Cardinal,33.5,DAL,Forward,567,20,-7.2,-19,53,-0.3,30,-1.5%,87,-1.7%,54,+0.1%,38,-1.2,8,+7.0,6,+3.5%,72,+1.0%,31,+1.2%,9,+5.3
Rodney Carney,26.6,GSW,Forward,308,9,-10.2,-22,11,-6.9,16,-2.7%,12,+2.2%,18,-2.5%,87,+3.6,22,+3.3,12,+2.7%,31,-0.8%,98,-5.7%,37,+1.5
Matt Carroll,30.2,CHA,Wing,559,38,-2.8,-7,34,-2.7,31,-1.5%,65,-0.5%,25,-1.8%,66,+1.2,50,+0.1,46,+0.3%,84,+1.7%,54,-0.3%,6,+6.1
Anthony Carter,35.4,DEN,Point,138,34,-3.6,-9,5,-10.3,31,-1.4%,3,+3.8%,39,-0.9%,1,-9.1,93,-6.7,70,-1.1%,98,+3.8%,28,+1.5%,34,+1.8
Anthony Carter,35.4,NYK,Point,299,71,+3.2,+8,23,-4.6,37,-1.1%,12,+2.2%,25,-1.9%,96,+6.4,95,-7.8,87,-2.5%,92,+2.5%,11,+2.9%,68,-1.2
Vince Carter,33.8,ORL,Wing,663,100,+22.6,+52,98,+11.3,100,+6.2%,58,-0.1%,80,+2.6%,24,-2.7,99,-11.4,99,-6.6%,57,+0.3%,64,-0.9%,43,+1.1
Vince Carter,33.8,PHX,Wing,1363,46,-1.3,-3,58,+0.3,38,-1.0%,84,-1.4%,65,+1.1%,36,-1.4,35,+1.6,23,+1.8%,33,-0.8%,80,-2.0%,52,+0.1
Omri Casspi,22.4,SAC,Wing,1636,66,+2.2,+5,81,+3.7,82,+2.0%,68,-0.6%,51,-0.1%,74,+1.8,37,+1.5,34,+1.1%,73,+1.0%,25,+1.7%,34,+1.8
Mario Chalmers,24.5,MIA,Point,1498,64,+1.6,+3,56,+0.0,55,+0.0%,35,+0.8%,68,+1.4%,57,+0.4,67,-1.5,68,-0.9%,76,+1.1%,37,+0.8%,30,+2.2
Tyson Chandler,28.1,DAL,Big,2054,81,+5.5,+13,68,+1.8,71,+1.1%,64,-0.4%,24,-1.9%,70,+1.5,81,-3.7,84,-2.2%,12,-1.8%,87,-2.6%,85,-3.6
Wilson Chandler,23.5,NYK,Forward,1750,80,+5.2,+14,93,+7.5,85,+2.4%,96,-2.9%,33,-1.3%,21,-3.0,30,+2.3,79,-1.8%,14,-1.7%,45,+0.3%,19,+3.7
Wilson Chandler,23.5,DEN,Wing,638,36,-3.0,-4,6,-10.1,11,-3.3%,25,+1.3%,13,-3.2%,17,-3.6,94,-7.1,99,-7.2%,3,-2.8%,46,+0.3%,73,-1.9
Josh Childress,27.4,PHX,Forward,823,11,-9.3,-22,34,-2.7,32,-1.4%,4,+3.0%,98,+6.7%,76,+2.0,9,+6.6,18,+2.2%,85,+1.8%,1,+7.5%,19,+3.6
Earl Clark,22.8,ORL,Big,338,2,-17.0,-42,5,-10.5,5,-4.5%,3,+3.3%,79,+2.4%,36,-1.3,10,+6.4,19,+2.1%,39,-0.5%,47,+0.2%,23,+3.2
Jarron Collins,31.9,LAC,Big,146,75,+3.8,+10,5,-10.4,3,-6.0%,38,+0.7%,0,-7.7%,95,+5.9,100,-14.2,89,-2.6%,91,+2.4%,100,-8.2%,86,-3.7
Jason Collins,31.9,ATL,Big,577,93,+8.7,+23,37,-2.4,89,+2.8%,37,+0.7%,5,-4.8%,2,-8.4,99,-11.1,94,-3.3%,89,+2.2%,89,-2.9%,88,-4.0
Darren Collison,23.2,IND,Point,2344,33,-3.6,-10,67,+1.6,89,+2.8%,11,+2.2%,28,-1.6%,75,+1.9,14,+5.2,28,+1.4%,3,-2.9%,29,+1.4%,86,-3.8
Nick Collison,30.0,OKC,Big,1498,95,+9.5,+21,85,+4.8,76,+1.5%,27,+1.2%,85,+3.3%,79,+2.3,85,-4.7,82,-2.0%,91,+2.4%,50,-0.0%,32,+2.1
Mike Conley,23.1,MEM,Point,2864,94,+9.3,+24,95,+8.6,90,+3.1%,97,-3.0%,30,-1.5%,93,+4.8,58,-0.6,78,-1.7%,18,-1.4%,54,-0.2%,74,-2.0
Brian Cook,29.9,LAC,Big,407,52,-0.5,-1,64,+1.2,47,-0.5%,83,-1.3%,58,+0.4%,23,-2.7,34,+1.7,33,+1.2%,79,+1.4%,25,+1.7%,4,+6.7
Daequan Cook,23.5,OKC,Wing,538,76,+4.3,+10,69,+1.9,86,+2.4%,79,-1.1%,19,-2.4%,21,-2.9,73,-2.4,58,-0.4%,82,+1.5%,85,-2.4%,5,+6.6
DeMarcus Cousins,20.2,SAC,Big,2267,51,-0.8,-2,38,-2.0,38,-1.0%,34,+0.8%,54,+0.0%,66,+1.2,64,-1.2,38,+0.8%,78,+1.3%,32,+1.2%,66,-1.1
Jamal Crawford,30.6,ATL,Combo,2238,53,-0.2,-0,91,+6.5,58,+0.4%,52,+0.1%,69,+1.4%,100,+12.9,9,+6.7,17,+2.2%,47,-0.1%,35,+1.0%,9,+5.4
Jordan Crawford,22.0,WAS,Combo,843,21,-6.6,-13,35,-2.7,35,-1.3%,64,-0.4%,42,-0.7%,24,-2.6,18,+3.9,8,+3.2%,98,+3.9%,1,+7.7%,69,-1.4
Dante Cunningham,23.5,POR,Big,1070,23,-5.8,-15,16,-5.7,26,-1.9%,39,+0.6%,30,-1.5%,56,+0.4,49,+0.1,45,+0.3%,57,+0.3%,54,-0.3%,20,+3.6
Dante Cunningham,23.5,CHA,Forward,516,95,+9.9,+20,97,+9.8,97,+4.7%,64,-0.5%,67,+1.2%,42,-0.6,53,-0.1,7,+3.4%,89,+2.1%,65,-1.0%,100,-9.9
Stephen Curry,22.6,GSW,Point,2478,86,+6.5,+16,88,+5.7,84,+2.2%,55,-0.0%,58,+0.4%,65,+1.2,60,-0.8,26,+1.5%,47,-0.1%,53,-0.2%,70,-1.5
Samuel Dalembert,30.5,SAC,Big,1921,57,+0.5,+1,55,-0.0,64,+0.7%,41,+0.5%,50,-0.2%,53,+0.1,56,-0.5,74,-1.4%,10,-1.9%,63,-0.9%,83,-3.4
Erick Dampier,35.3,MIA,Big,784,51,-0.6,-1,24,-4.5,47,-0.4%,25,+1.3%,43,-0.6%,46,-0.5,82,-3.8,69,-1.0%,61,+0.5%,57,-0.5%,90,-4.4
Marquis Daniels,29.8,BOS,Wing,861,10,-9.4,-20,9,-8.3,4,-5.1%,22,+1.5%,47,-0.3%,72,+1.7,42,+1.1,30,+1.3%,60,+0.4%,22,+2.0%,28,+2.5
Baron Davis,31.6,LAC,Point,1263,90,+8.0,+21,99,+12.8,96,+4.4%,100,-6.1%,10,-3.5%,55,+0.4,15,+4.8,16,+2.2%,71,+0.9%,49,+0.2%,21,+3.5
Baron Davis,31.6,CLE,Combo,379,83,+6.0,+14,95,+7.8,99,+5.9%,33,+0.8%,89,+3.8%,11,-4.7,32,+1.9,32,+1.2%,72,+1.0%,37,+0.8%,14,+4.6
Ed Davis,21.4,TOR,Big,1540,12,-8.8,-17,19,-5.2,18,-2.6%,6,+2.9%,88,+3.7%,68,+1.3,20,+3.6,56,-0.4%,44,-0.3%,20,+2.2%,54,+0.0
Glen Davis,24.8,BOS,Big,2241,22,-6.2,-14,27,-3.9,13,-3.1%,76,-1.0%,43,-0.6%,34,-1.5,29,+2.3,30,+1.3%,69,+0.8%,31,+1.2%,48,+0.4
Austin Daye,22.4,DET,Forward,1372,44,-1.6,-4,45,-1.3,57,+0.2%,48,+0.2%,43,-0.7%,42,-0.6,47,+0.3,70,-1.1%,36,-0.6%,43,+0.4%,10,+5.2
DeMar DeRozan,21.2,TOR,Wing,2828,45,-1.5,-3,54,-0.2,37,-1.0%,91,-1.9%,27,-1.7%,55,+0.4,38,+1.3,24,+1.6%,66,+0.7%,65,-1.0%,22,+3.2
Carlos Delfino,28.2,MIL,Wing,1584,25,-5.5,-15,33,-2.8,27,-1.8%,54,-0.0%,29,-1.6%,37,-1.2,26,+2.7,10,+2.9%,77,+1.2%,14,+2.6%,82,-3.1
Luol Deng,25.5,CHI,Wing,3194,63,+1.4,+2,75,+2.9,48,-0.4%,90,-1.9%,71,+1.7%,92,+4.6,37,+1.5,50,+0.0%,3,-2.7%,67,-1.1%,89,-4.2
Boris Diaw,28.5,CHA,Forward,2763,37,-2.9,-7,61,+0.7,70,+1.1%,79,-1.1%,26,-1.7%,8,-5.4,20,+3.6,14,+2.5%,56,+0.3%,41,+0.6%,89,-4.1
Ike Diogu,27.1,LAC,Big,437,14,-8.6,-19,17,-5.6,1,-7.2%,37,+0.7%,99,+7.1%,77,+2.1,24,+3.0,27,+1.5%,92,+2.6%,26,+1.5%,22,+3.4
DeSagana Diop,28.8,CHA,Big,170,13,-8.8,-21,5,-10.3,5,-4.9%,14,+2.0%,28,-1.6%,38,-1.1,67,-1.6,94,-3.5%,21,-1.2%,74,-1.6%,74,-1.9
Keyon Dooling,30.5,MIL,Combo,1703,84,+6.0,+17,80,+3.6,90,+3.2%,50,+0.1%,48,-0.3%,41,-0.8,73,-2.4,80,-1.8%,70,+0.9%,26,+1.5%,55,-0.2
