Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Nicolas Batum,19.9,POR,Wing,1407,75,52.6%,77,33%,10,5%,15,14%,6,19%,88,27%,47,21%,80,48%
Jerryd Bayless,20.2,POR,Combo,560,2,38.1%,95,48%,21,8%,60,28%,37,36%,47,8%,16,8%,19,16%
Michael Beasley,19.8,MIA,Big,1976,38,48.9%,20,30%,54,23%,81,39%,79,62%,84,2%,85,6%,84,8%
Marco Belinelli,22.6,GSW,Wing,849,82,53.4%,29,19%,37,9%,60,30%,45,39%,53,12%,80,29%,65,41%
Charlie Bell,29.6,MIL,Wing,1731,47,49.5%,20,16%,3,3%,83,37%,47,40%,82,22%,54,23%,73,44%
Raja Bell,32.1,CHA,Wing,1600,57,51.1%,3,7%,21,7%,99,52%,96,58%,45,10%,66,24%,52,35%
Raja Bell,32.1,PHX,Wing,711,96,55.7%,4,10%,5,4%,72,34%,39,38%,68,16%,93,37%,88,53%
Mike Bibby,30.5,ATL,Point,2731,76,51.9%,2,8%,9,7%,89,43%,63,49%,57,7%,83,35%,80,42%
Andris Biedrins,22.6,GSW,Big,1860,91,57.8%,96,82%,34,17%,1,0%,5,17%,0,0%,57,0%,52,0%
Chauncey Billups,32.1,DEN,Combo,2706,79,50.7%,28,19%,47,13%,63,28%,56,41%,21,4%,86,36%,79,40%
Steve Blake,28.7,POR,Point,2182,89,54.0%,4,12%,22,9%,43,28%,33,38%,100,20%,74,29%,94,50%
Andray Blatche,22.2,WAS,Big,1679,31,47.9%,47,45%,52,22%,67,30%,62,52%,73,0%,80,2%,77,3%
Mark Blount,32.9,MIA,Big,176,30,47.8%,0,7%,38,18%,79,39%,73,57%,96,9%,94,27%,95,36%
Keith Bogans,28.5,MIL,Wing,448,29,47.8%,49,26%,25,7%,2,6%,4,13%,86,25%,92,36%,93,61%
Keith Bogans,28.5,ORL,Wing,758,49,49.7%,35,21%,6,4%,0,4%,0,8%,98,36%,89,36%,98,71%
Andrew Bogut,23.9,MIL,Big,1121,89,57.7%,74,62%,84,33%,12,4%,34,38%,0,0%,0,0%,0,0%
Matt Bonner,28.6,SAS,Big,1912,95,60.5%,1,14%,26,16%,46,19%,30,36%,98,13%,98,37%,98,50%
Josh Boone,23.9,BKN,Big,967,68,53.1%,92,76%,20,14%,27,9%,11,24%,0,0%,0,0%,0,0%
Carlos Boozer,26.9,UTA,Big,1187,42,49.3%,53,49%,56,23%,63,28%,61,51%,0,0%,0,0%,0,0%
Chris Bosh,24.6,TOR,Big,2920,41,49.2%,24,33%,55,23%,84,41%,82,64%,66,0%,82,3%,80,4%
Bruce Bowen,37.4,SAS,Wing,1447,90,54.3%,21,16%,31,8%,34,23%,29,31%,100,50%,5,2%,87,52%
Ryan Bowen,33.0,NOP,Forward,191,86,55.2%,95,59%,30,10%,64,31%,48,41%,0,0%,0,0%,0,0%
Elton Brand,29.6,PHI,Big,918,19,44.7%,16,27%,91,40%,71,33%,92,73%,0,0%,0,0%,0,0%
Corey Brewer,22.7,MIN,Wing,305,12,44.4%,88,39%,41,10%,89,38%,78,48%,32,8%,8,4%,8,12%
Ronnie Brewer,23.6,UTA,Wing,2575,80,53.1%,98,54%,8,4%,68,33%,38,37%,3,0%,12,8%,6,9%
Aaron Brooks,23.8,HOU,Combo,1958,60,48.6%,53,29%,84,19%,0,15%,16,33%,30,6%,81,32%,65,38%
Bobby Brown,24.1,MIN,Combo,201,14,41.1%,23,16%,49,13%,88,38%,86,51%,40,8%,63,25%,51,33%
Bobby Brown,24.1,SAC,Point,561,30,45.4%,31,22%,20,9%,61,32%,44,41%,70,8%,72,29%,74,37%
Dee Brown,24.2,WAS,Point,222,48,47.5%,89,43%,2,5%,0,5%,0,10%,85,10%,85,38%,91,48%
Devin Brown,29.8,NOP,Combo,820,12,39.5%,77,38%,79,18%,2,16%,21,33%,35,7%,47,21%,42,29%
Kwame Brown,26.6,DET,Big,987,65,52.8%,88,70%,61,24%,15,6%,15,30%,0,0%,0,0%,0,0%
Shannon Brown,22.9,CHA,Wing,301,32,48.2%,95,49%,38,9%,25,19%,24,28%,34,8%,27,15%,23,23%
Shannon Brown,22.9,LAL,Point,101,100,59.7%,87,42%,74,16%,15,19%,22,35%,31,3%,41,19%,37,23%
Kobe Bryant,30.2,LAL,Wing,2950,52,50.4%,34,21%,94,22%,85,37%,96,60%,5,2%,38,18%,16,19%
Greg Buckner,32.1,MEM,Wing,851,9,42.4%,87,38%,67,13%,26,19%,31,32%,63,15%,29,15%,38,30%
Caron Butler,28.6,WAS,Wing,2578,40,49.0%,73,31%,66,13%,88,38%,87,51%,8,4%,24,14%,13,18%
Rasual Butler,29.4,NOP,Wing,2606,72,52.4%,13,15%,45,11%,61,30%,50,41%,79,20%,63,24%,72,44%
Andrew Bynum,21.0,LAL,Big,1430,80,55.7%,65,56%,90,38%,14,6%,43,44%,0,0%,0,0%,0,0%
Will Bynum,25.8,DET,Point,747,46,47.5%,93,43%,85,19%,72,35%,80,54%,0,0%,9,4%,6,4%
Jose Calderon,27.1,TOR,Point,2327,93,56.3%,24,20%,0,3%,94,46%,61,49%,41,4%,65,27%,59,31%
Marcus Camby,34.6,LAC,Big,1923,59,51.4%,57,52%,21,15%,73,33%,53,48%,0,0%,70,1%,63,1%
Brian Cardinal,31.5,MIN,Forward,834,43,49.1%,5,14%,25,9%,29,23%,20,32%,77,15%,95,39%,95,54%
Rodney Carney,24.6,MIN,Wing,1099,71,52.3%,46,25%,12,5%,13,14%,7,19%,94,32%,62,24%,88,56%
Matt Carroll,28.2,CHA,Wing,450,22,46.5%,17,16%,29,8%,97,45%,90,53%,69,17%,28,15%,41,31%
Anthony Carter,33.4,DEN,Point,1722,43,47.0%,52,29%,26,11%,83,39%,65,50%,44,5%,35,16%,33,21%
Vince Carter,31.8,BKN,Wing,2931,46,49.4%,46,25%,58,12%,76,34%,71,47%,18,5%,55,23%,34,28%
Mario Chalmers,22.5,MIA,Point,2621,70,51.2%,44,26%,44,12%,9,15%,7,28%,59,7%,89,39%,87,46%
Tyson Chandler,26.1,NOP,Big,1442,87,56.5%,96,82%,32,17%,4,1%,5,18%,0,0%,0,0%,0,0%
Wilson Chandler,21.5,NYK,Wing,2707,36,48.5%,52,26%,84,17%,57,28%,62,44%,43,10%,45,19%,37,29%
Jarron Collins,29.9,UTA,Big,173,26,46.9%,70,59%,24,16%,55,25%,37,41%,0,0%,0,0%,0,0%
Jason Collins,29.9,MIN,Big,421,2,31.4%,37,41%,51,21%,77,37%,75,59%,0,0%,0,0%,0,0%
Mardy Collins,24.2,LAC,Wing,778,17,45.0%,91,41%,98,39%,7,12%,85,50%,16,5%,7,4%,7,9%
Nick Collison,28.0,OKC,Big,1794,85,56.4%,72,61%,47,21%,43,19%,36,39%,0,0%,63,0%,56,0%
Mike Conley,21.1,MEM,Point,2488,61,50.6%,57,32%,63,14%,35,24%,37,38%,72,8%,48,21%,54,29%
Daequan Cook,21.5,MIA,Wing,1791,51,50.2%,2,7%,13,5%,55,27%,32,33%,79,20%,97,41%,92,61%
Jamal Crawford,28.6,GSW,Combo,2069,56,47.3%,21,15%,40,12%,81,36%,77,48%,51,9%,67,28%,58,36%
Jamal Crawford,28.6,NYK,Wing,390,86,53.9%,24,17%,54,12%,47,26%,39,38%,54,13%,85,33%,76,45%
Javaris Crittenton,20.8,WAS,Combo,1053,51,46.4%,100,61%,65,15%,16,20%,33,35%,7,1%,9,4%,7,4%
Samuel Dalembert,28.5,PHI,Big,2032,45,49.8%,63,55%,68,26%,44,19%,45,45%,68,0%,0,0%,55,0%
Erick Dampier,33.3,DAL,Big,1834,99,65.0%,98,84%,19,14%,9,2%,4,16%,0,0%,0,0%,0,0%
Antonio Daniels,33.6,NOP,Combo,686,33,45.1%,47,27%,91,20%,44,26%,70,46%,23,4%,51,22%,35,26%
Antonio Daniels,33.6,WAS,Point,287,35,45.6%,81,40%,50,13%,26,22%,24,36%,54,7%,37,18%,41,24%
Marquis Daniels,27.8,IND,Wing,1697,23,46.6%,92,41%,96,25%,30,21%,70,46%,10,4%,13,9%,9,13%
Jermareo Davidson,24.0,GSW,Big,104,59,51.6%,23,32%,6,10%,96,58%,86,68%,0,0%,0,0%,0,0%
Baron Davis,29.6,LAC,Point,2246,15,42.5%,54,30%,48,13%,28,23%,28,36%,33,3%,76,30%,67,34%
Glen Davis,22.8,BOS,Big,1552,18,44.6%,29,36%,35,18%,90,46%,80,63%,68,0%,62,0%,59,0%
Paul Davis,24.3,LAC,Big,297,9,40.0%,31,38%,37,18%,88,43%,78,61%,0,0%,73,1%,68,1%
Ricky Davis,29.1,LAC,Wing,755,8,42.0%,5,10%,35,8%,81,37%,65,45%,67,16%,81,30%,75,45%
Luol Deng,23.5,CHI,Forward,1654,11,45.4%,57,34%,45,12%,100,51%,98,63%,16,2%,16,1%,14,3%
Boris Diaw,26.5,CHA,Big,2208,75,54.4%,33,39%,46,20%,43,18%,34,38%,85,2%,91,20%,91,22%
Boris Diaw,26.5,PHX,Forward,523,98,61.1%,80,42%,96,28%,30,23%,77,51%,14,1%,25,5%,18,7%
Yakhouba Diawara,26.2,MIA,Wing,820,33,48.3%,8,12%,2,1%,7,12%,3,13%,96,35%,96,40%,99,75%
Travis Diener,26.7,IND,Point,685,96,57.3%,0,8%,4,6%,19,21%,6,27%,61,7%,100,58%,100,65%
Ike Diogu,25.1,SAC,Big,129,96,60.6%,35,40%,71,29%,61,27%,70,56%,83,2%,78,2%,80,4%
DeSagana Diop,26.8,CHA,Big,543,24,46.2%,68,58%,85,34%,23,9%,40,42%,0,0%,0,0%,0,0%
DeSagana Diop,26.8,DAL,Big,432,5,38.6%,84,67%,43,19%,34,14%,22,33%,0,0%,0,0%,0,0%
Juan Dixon,30.1,WAS,Point,782,37,45.6%,26,20%,81,18%,59,32%,69,50%,43,5%,61,25%,56,30%
Keyon Dooling,28.5,BKN,Combo,2013,88,52.6%,40,24%,42,12%,30,24%,40,36%,79,16%,56,24%,72,39%
Quincy Douby,24.5,SAC,Wing,131,1,36.5%,10,13%,92,21%,42,25%,69,46%,54,13%,79,29%,67,42%
Chris Douglas-Roberts,21.8,BKN,Wing,515,35,48.4%,96,51%,91,20%,38,24%,59,44%,13,4%,4,1%,4,6%
Goran Dragic,22.5,PHX,Point,580,7,39.5%,67,34%,17,8%,69,33%,46,42%,28,3%,56,22%,43,25%
Jared Dudley,23.3,CHA,Forward,421,30,47.9%,61,35%,23,9%,98,47%,95,57%,39,5%,21,3%,23,8%
Jared Dudley,23.3,PHX,Forward,599,91,56.2%,50,32%,34,10%,32,24%,23,34%,89,19%,50,15%,64,34%
Chris Duhon,26.2,NYK,Point,2898,78,51.9%,69,34%,15,8%,2,11%,2,19%,63,7%,94,40%,89,47%
Tim Duncan,32.5,SAS,Big,2518,52,50.5%,28,36%,88,38%,58,26%,82,64%,0,0%,57,0%,51,0%
Mike Dunleavy,28.1,IND,Forward,494,21,47.0%,20,20%,54,13%,46,28%,41,41%,59,9%,82,29%,71,39%
Kevin Durant,20.1,OKC,Wing,2880,56,51.1%,55,27%,82,16%,92,40%,94,57%,4,1%,29,15%,12,16%
Monta Ellis,23.0,GSW,Combo,887,42,45.8%,72,36%,51,13%,98,46%,98,59%,14,2%,7,4%,9,5%
Francisco Elson,32.7,MIL,Big,950,40,49.1%,56,51%,20,14%,74,34%,55,48%,76,1%,0,0%,63,1%
Melvin Ely,30.5,NOP,Big,341,4,38.2%,46,45%,98,47%,20,8%,67,55%,0,0%,0,0%,0,0%
Maurice Evans,30.0,ATL,Wing,1782,88,54.0%,64,29%,20,6%,13,14%,8,20%,90,28%,63,24%,85,52%
Reggie Evans,28.5,PHI,Big,1091,18,44.4%,98,85%,15,13%,5,1%,3,14%,76,1%,0,0%,62,1%
Jordan Farmar,21.9,LAL,Point,1093,22,44.1%,59,33%,30,11%,22,21%,15,33%,56,7%,70,28%,70,35%
Raymond Felton,24.4,CHA,Combo,3079,23,44.1%,65,32%,60,15%,84,37%,91,51%,26,4%,28,13%,21,17%
Rudy Fernandez,23.6,POR,Wing,1919,93,55.1%,18,16%,19,6%,17,15%,12,21%,71,17%,99,46%,95,63%
Kyrylo Fesenko,21.9,UTA,Big,132,94,58.6%,95,79%,9,10%,29,10%,8,21%,0,0%,0,0%,0,0%
Michael Finley,35.7,SAS,Forward,2326,79,53.5%,2,9%,36,11%,82,35%,59,46%,95,23%,68,23%,84,46%
Derek Fisher,34.2,LAL,Point,2433,74,51.3%,9,14%,31,11%,48,31%,52,42%,94,12%,81,31%,83,44%
T.J. Ford,25.6,IND,Point,2236,50,47.5%,70,35%,98,23%,50,31%,85,54%,35,4%,17,7%,15,11%
Jeff Foster,31.8,IND,Big,1818,48,50.0%,79,65%,10,11%,52,22%,22,33%,0,0%,77,2%,70,2%
Randy Foye,25.1,MIN,Combo,2464,53,47.2%,56,29%,72,16%,28,24%,53,40%,33,7%,58,24%,47,31%
Channing Frye,25.5,POR,Big,628,7,39.3%,4,17%,13,12%,99,62%,96,74%,92,5%,84,4%,85,9%
Dan Gadzuric,30.7,MIL,Big,912,38,48.9%,54,49%,62,24%,60,27%,59,51%,0,0%,0,0%,0,0%
Danilo Gallinari,20.2,NYK,Forward,408,95,58.1%,7,15%,7,4%,38,24%,7,28%,80,16%,96,41%,96,57%
Francisco Garcia,26.8,SAC,Wing,1937,54,50.7%,50,26%,27,8%,73,34%,52,41%,37,9%,67,24%,46,33%
Kevin Garnett,32.5,BOS,Big,1768,70,53.5%,13,26%,75,30%,88,44%,94,73%,66,0%,69,1%,65,1%
Marc Gasol,23.8,MEM,Big,2504,63,52.6%,49,46%,95,42%,30,12%,65,54%,0,0%,55,0%,50,0%
Pau Gasol,28.3,LAL,Big,2981,87,56.7%,45,45%,87,37%,42,18%,68,55%,65,0%,0,0%,47,0%
Rudy Gay,22.2,MEM,Forward,2932,41,48.9%,43,30%,80,22%,55,30%,79,51%,38,4%,48,15%,43,19%
Devean George,31.2,DAL,Wing,653,27,47.3%,62,28%,21,6%,16,15%,11,21%,95,33%,39,18%,84,51%
Daniel Gibson,22.7,CLE,Combo,1664,65,49.9%,14,11%,26,8%,33,25%,19,33%,98,26%,77,29%,93,55%
Manu Ginobili,31.3,SAS,Wing,1171,78,52.8%,70,30%,42,10%,22,18%,23,28%,38,9%,86,33%,68,42%
Ryan Gomes,26.2,MIN,Forward,2605,46,49.1%,23,22%,63,15%,77,35%,71,49%,71,12%,54,17%,57,29%
Drew Gooden,27.1,CHI,Big,915,22,45.9%,15,27%,57,23%,92,49%,93,73%,70,0%,65,0%,62,1%
Drew Gooden,27.1,SAS,Big,309,35,48.6%,26,34%,91,39%,62,28%,85,66%,0,0%,0,0%,0,0%
Ben Gordon,25.6,CHI,Wing,2987,71,52.3%,33,21%,50,12%,79,36%,76,48%,33,8%,61,24%,44,32%
Eric Gordon,19.9,LAC,Wing,2622,84,53.5%,79,34%,29,8%,29,21%,26,29%,19,6%,83,31%,60,37%
Marcin Gortat,24.7,ORL,Big,687,82,55.9%,79,65%,73,29%,13,6%,27,35%,0,0%,0,0%,0,0%
Joey Graham,26.4,TOR,Forward,1443,50,49.4%,82,42%,89,25%,61,31%,89,56%,13,1%,11,1%,11,2%
Stephen Graham,26.4,IND,Wing,629,20,45.8%,71,30%,39,10%,79,36%,66,45%,38,9%,31,16%,28,25%
Danny Granger,25.5,IND,Forward,2414,73,52.1%,29,23%,52,13%,54,29%,50,42%,23,3%,88,32%,66,35%
Aaron Gray,23.9,CHI,Big,683,40,49.0%,84,67%,81,32%,5,1%,21,33%,0,0%,0,0%,0,0%
Gerald Green,22.8,DAL,Wing,312,18,45.1%,51,26%,71,14%,65,33%,71,47%,41,10%,41,18%,33,28%
Jeff Green,22.2,OKC,Forward,2866,45,49.1%,55,34%,68,16%,48,28%,55,44%,46,6%,55,17%,46,23%
Willie Green,27.3,PHI,Wing,1798,28,47.7%,54,26%,51,12%,86,38%,79,49%,23,7%,38,18%,27,24%
Donte Greene,20.7,SAC,Forward,588,2,39.0%,32,24%,21,9%,36,24%,21,33%,73,14%,77,28%,80,42%
Hamed Haddadi,23.5,MEM,Big,100,62,52.0%,44,44%,99,48%,20,8%,71,56%,0,0%,0,0%,0,0%
Malik Hairston,21.7,SAS,Forward,103,34,48.4%,96,61%,5,3%,71,32%,27,35%,30,3%,0,0%,13,3%
Richard Hamilton,30.7,DET,Wing,2268,29,47.9%,19,16%,80,16%,98,51%,98,66%,44,10%,11,8%,15,18%
Matt Harpring,32.4,UTA,Forward,662,9,45.0%,71,39%,75,20%,96,41%,96,60%,9,0%,9,0%,7,1%
Al Harrington,28.7,GSW,Forward,165,4,40.7%,45,30%,38,11%,13,19%,14,30%,48,6%,91,34%,73,40%
Al Harrington,28.7,NYK,Forward,2364,68,51.5%,54,32%,48,12%,9,17%,9,29%,57,8%,84,30%,70,38%
Devin Harris,25.7,BKN,Point,2483,44,47.4%,80,40%,46,13%,41,27%,43,40%,17,1%,39,19%,30,20%
Jason Hart,30.5,LAC,Point,263,0,27.5%,41,25%,35,12%,98,62%,98,74%,0,0%,2,1%,2,1%
Udonis Haslem,28.4,MIA,Big,2553,60,51.8%,21,30%,21,15%,95,55%,88,70%,0,0%,0,0%,0,0%
Trenton Hassell,29.7,BKN,Wing,1064,19,45.4%,47,25%,40,10%,100,61%,99,71%,6,2%,4,2%,3,4%
Spencer Hawes,20.5,SAC,Big,2166,43,49.5%,26,34%,72,29%,51,22%,60,51%,91,5%,90,10%,90,15%
Chuck Hayes,25.4,HOU,Big,797,4,38.2%,69,58%,96,42%,0,0%,38,42%,0,0%,0,0%,0,0%
Jarvis Hayes,27.2,BKN,Forward,1767,77,52.7%,14,17%,29,10%,66,31%,43,41%,93,23%,61,19%,79,42%
Brendan Haywood,28.9,WAS,Big,174,32,48.0%,87,68%,62,24%,20,8%,18,32%,0,0%,0,0%,0,0%
Luther Head,25.9,HOU,Combo,304,47,46.3%,49,28%,53,14%,19,20%,23,34%,58,9%,70,28%,67,38%
Luther Head,25.9,MIA,Combo,173,49,46.3%,37,24%,86,20%,23,22%,58,41%,81,17%,33,17%,56,34%
Walter Herrmann,29.4,DET,Wing,584,58,51.1%,32,20%,24,7%,11,13%,10,20%,97,35%,68,24%,91,60%
Roy Hibbert,21.9,IND,Big,965,27,47.2%,60,53%,89,38%,26,9%,49,47%,0,0%,0,0%,0,0%
JJ Hickson,20.2,CLE,Big,579,83,55.9%,82,66%,45,20%,35,14%,26,34%,0,0%,0,0%,0,0%
Nene Hilario,26.1,DEN,Big,2504,95,60.4%,80,65%,12,12%,52,22%,24,34%,0,0%,70,1%,65,1%
George Hill,22.5,SAS,Combo,1142,30,44.6%,81,42%,33,12%,58,28%,49,40%,65,10%,14,7%,23,18%
Grant Hill,36.1,PHX,Forward,2424,84,54.0%,73,39%,77,21%,59,30%,82,51%,54,7%,18,3%,27,10%
Kirk Hinrich,27.8,CHI,Combo,1333,86,52.3%,16,12%,28,9%,93,39%,79,48%,67,12%,72,28%,77,40%
Ryan Hollins,24.1,CHA,Big,175,82,55.9%,85,68%,59,24%,23,9%,20,32%,0,0%,0,0%,0,0%
Ryan Hollins,24.1,DAL,Big,194,98,62.2%,97,84%,17,14%,10,3%,4,16%,0,0%,0,0%,0,0%
Al Horford,22.4,ATL,Big,2235,64,52.6%,30,37%,86,36%,59,26%,80,62%,0,0%,56,0%,51,0%
Eddie House,30.5,BOS,Combo,1337,100,59.1%,0,5%,2,3%,74,32%,35,35%,91,19%,98,41%,95,60%
Dwight Howard,22.9,ORL,Big,2814,88,57.1%,68,57%,94,41%,7,2%,40,43%,0,0%,54,0%,48,0%
Josh Howard,28.5,DAL,Wing,1654,41,49.0%,40,23%,93,22%,74,34%,93,56%,25,7%,23,14%,18,21%
Juwan Howard,35.7,CHA,Big,444,55,50.7%,20,30%,77,30%,84,40%,88,70%,0,0%,0,0%,0,0%
Larry Hughes,29.8,CHI,Wing,783,31,48.0%,22,17%,36,9%,93,41%,83,50%,47,11%,50,22%,46,33%
Larry Hughes,29.8,NYK,Wing,685,21,46.0%,26,18%,52,12%,70,33%,64,45%,58,13%,59,24%,59,37%
Kris Humphries,23.7,TOR,Forward,236,5,42.3%,86,44%,82,22%,79,35%,91,56%,0,0%,0,0%,0,0%
Lindsey Hunter,37.9,CHI,Point,212,28,45.2%,28,21%,6,6%,11,16%,4,23%,83,10%,98,47%,98,56%
Andre Iguodala,24.8,PHI,Wing,3259,59,51.1%,85,37%,28,8%,75,34%,54,42%,9,4%,37,18%,22,21%
Zydrunas Ilgauskas,33.4,CLE,Big,1759,34,48.3%,18,29%,29,16%,91,49%,85,65%,93,5%,66,0%,83,5%
Allen Iverson,33.4,DEN,Combo,122,58,47.5%,84,43%,19,8%,65,30%,42,38%,37,8%,26,13%,26,20%
Allen Iverson,33.4,DET,Point,1967,19,43.4%,50,29%,78,17%,91,43%,93,60%,24,3%,19,8%,17,11%
Royal Ivey,26.9,PHI,Wing,806,13,44.5%,30,19%,62,13%,5,11%,15,23%,93,32%,72,26%,89,57%
Jarrett Jack,25.0,IND,Combo,2698,67,49.9%,44,27%,93,20%,53,27%,74,47%,56,9%,30,16%,33,25%
Bobby Jackson,35.6,SAC,Combo,1439,35,45.4%,26,18%,44,12%,65,30%,60,42%,77,15%,60,25%,74,39%
Darnell Jackson,23.0,CLE,Big,294,12,42.1%,40,42%,34,18%,78,39%,72,56%,81,2%,0,0%,70,2%
Stephen Jackson,30.6,GSW,Forward,2332,20,46.9%,41,29%,59,15%,41,27%,46,41%,29,3%,75,27%,59,30%
LeBron James,23.8,CLE,Forward,3049,80,53.5%,59,35%,43,12%,63,31%,54,43%,32,3%,63,20%,48,23%
Mike James,33.4,WAS,Point,1567,31,45.4%,30,21%,70,16%,37,27%,50,42%,74,9%,69,28%,72,36%
Antawn Jamison,32.4,WAS,Forward,3089,63,50.8%,52,32%,88,24%,23,22%,61,46%,34,3%,59,19%,45,22%
Marko Jaric,29.9,MEM,Wing,551,4,40.6%,89,39%,61,13%,51,27%,46,39%,15,5%,34,17%,21,21%
Al Jefferson,23.8,MIN,Big,1831,48,50.0%,34,40%,92,40%,47,20%,77,60%,0,0%,0,0%,0,0%
Richard Jefferson,28.4,MIL,Wing,2931,38,48.8%,56,27%,59,12%,82,37%,79,49%,42,10%,22,14%,24,24%
Jared Jeffries,26.9,NYK,Big,1301,16,44.1%,71,60%,8,10%,57,26%,30,36%,89,3%,71,1%,81,4%
Amir Johnson,21.5,DET,Big,876,93,58.5%,86,68%,35,18%,35,14%,19,32%,0,0%,0,0%,0,0%
Anthony Johnson,34.1,ORL,Point,1424,54,48.5%,15,16%,93,21%,44,30%,70,50%,93,12%,50,22%,63,33%
Joe Johnson,27.3,ATL,Wing,3117,42,49.2%,27,19%,97,26%,49,27%,89,53%,36,9%,46,20%,35,28%
Dahntay Jones,27.8,DEN,Wing,1373,30,48.0%,97,52%,88,18%,46,25%,60,44%,14,5%,0,0%,4,5%
Fred Jones,29.6,LAC,Combo,1430,72,50.2%,58,31%,23,8%,5,16%,2,25%,74,14%,79,31%,81,45%
