Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Rodrigue Beaubois,22.7,DAL,Wing,481,2,-14.2,3,-11.4,8,-4.3%,70,-0.9%,17,-3.6,35,-1.1,14,-13.9
Marco Belinelli,24.6,NOH,Wing,1922,82,+4.1,67,+1.9,42,-0.4%,79,-1.4%,90,+4.9,86,+3.0,79,+9.4
Charlie Bell,31.6,GSW,Wing,123,28,-3.7,72,+2.6,13,-3.6%,19,+1.5%,32,-1.9,78,+1.9,5,-20.9
Raja Bell,34.1,UTA,Wing,2080,32,-2.9,43,-1.5,16,-3.2%,30,+0.9%,35,-1.5,42,-0.6,33,-5.5
Mike Bibby,32.5,ATL,Point,1670,76,+3.1,75,+3.2,70,+1.8%,44,+0.2%,38,-1.2,46,-0.3,33,-5.7
Mike Bibby,32.5,MIA,Point,556,72,+2.4,93,+7.2,13,-3.6%,13,+2.2%,47,-0.3,72,+1.5,13,-14.5
Andris Biedrins,24.6,GSW,Big,1390,13,-6.4,10,-7.4,56,+0.6%,44,+0.2%,37,-1.4,23,-1.8,62,+3.8
Chauncey Billups,34.1,DEN,Combo,1641,62,+0.8,83,+4.6,23,-2.4%,10,+2.5%,42,-0.7,27,-1.6,73,+7.9
Chauncey Billups,34.1,NYK,Combo,662,60,+0.7,51,-0.4,93,+4.7%,99,-4.1%,77,+2.7,95,+4.6,16,-12.8
DeJuan Blair,21.5,SAS,Big,1639,48,-0.9,32,-3.0,77,+2.5%,90,-2.1%,69,+1.7,83,+2.7,25,-8.2
Steve Blake,30.7,LAL,Point,1487,21,-4.8,23,-4.7,22,-2.6%,31,+0.8%,4,-6.1,12,-3.2,17,-12.3
Andray Blatche,24.2,WAS,Big,2163,69,+2.0,75,+3.2,23,-2.5%,18,+1.7%,41,-0.9,43,-0.5,48,-0.8
Eric Bledsoe,20.9,LAC,Combo,1794,16,-5.6,7,-8.3,95,+5.3%,66,-0.7%,89,+4.6,87,+3.1,69,+6.0
Keith Bogans,30.5,CHI,Wing,1455,50,-0.7,65,+1.8,17,-3.2%,41,+0.4%,9,-4.7,16,-2.7,28,-7.0
Andrew Bogut,25.9,MIL,Big,2293,52,-0.4,41,-1.7,52,+0.3%,64,-0.6%,75,+2.4,75,+1.8,60,+3.2
Matt Bonner,30.6,SAS,Big,1390,78,+3.3,90,+6.1,9,-4.1%,6,+3.2%,26,-2.5,15,-2.8,62,+3.8
Trevor Booker,22.9,WAS,Forward,976,81,+3.7,34,-2.6,97,+6.1%,75,-1.1%,98,+9.0,96,+4.9,93,+17.5
Carlos Boozer,28.9,CHI,Big,1876,79,+3.5,83,+4.5,9,-4.0%,24,+1.2%,49,-0.1,28,-1.5,77,+8.7
Chris Bosh,26.6,MIA,Big,2776,60,+0.6,76,+3.2,15,-3.4%,89,-2.0%,79,+2.8,72,+1.6,72,+7.4
Earl Boykins,34.4,MIL,Point,805,63,+1.2,59,+0.9,66,+1.5%,67,-0.7%,78,+2.8,68,+1.1,80,+9.6
Avery Bradley,19.9,BOS,Combo,121,0,-20.5,1,-15.4,49,+0.0%,0,+7.2%,1,-8.9,1,-5.9,1,-35.7
Elton Brand,31.6,PHI,Big,2801,68,+1.6,47,-0.9,37,-0.9%,28,+1.0%,22,-2.9,9,-3.6,73,+7.4
Corey Brewer,24.7,MIN,Wing,1330,48,-1.1,39,-2.1,60,+0.9%,59,-0.4%,74,+2.3,72,+1.5,55,+1.7
Corey Brewer,24.7,DAL,Wing,135,21,-4.9,17,-5.8,6,-4.8%,90,-2.1%,66,+1.3,51,-0.0,72,+6.8
Ronnie Brewer,25.6,CHI,Forward,1722,22,-4.6,20,-5.0,61,+0.9%,87,-1.8%,63,+1.0,70,+1.4,39,-3.3
Jon Brockman,23.6,MIL,Big,624,75,+2.8,42,-1.7,98,+6.9%,69,-0.8%,82,+3.4,80,+2.1,69,+6.1
Aaron Brooks,25.8,HOU,Point,785,27,-3.9,29,-3.6,55,+0.5%,10,+2.4%,36,-1.5,47,-0.3,26,-7.7
Aaron Brooks,25.8,PHX,Point,460,65,+1.3,68,+2.0,73,+2.1%,67,-0.7%,46,-0.3,56,+0.2,38,-3.7
Derrick Brown,23.1,CHA,Forward,443,46,-1.2,40,-2.1,91,+4.2%,67,-0.7%,90,+4.7,89,+3.3,65,+4.7
Kwame Brown,28.6,CHA,Big,1689,39,-2.0,79,+3.8,21,-2.7%,16,+1.8%,8,-5.2,14,-2.8,16,-13.0
Shannon Brown,24.9,LAL,Wing,1454,21,-4.8,14,-6.2,22,-2.5%,71,-0.9%,22,-2.9,22,-1.9,40,-3.2
Kobe Bryant,32.2,LAL,Wing,2776,94,+7.6,94,+8.0,82,+3.0%,43,+0.2%,84,+3.7,85,+2.9,51,+0.6
Chase Budinger,22.4,HOU,Wing,1650,50,-0.6,64,+1.5,29,-1.7%,72,-0.9%,37,-1.2,75,+1.8,9,-17.7
Caron Butler,30.6,DAL,Wing,863,80,+3.6,87,+5.4,11,-3.9%,56,-0.3%,36,-1.5,1,-5.1,99,+34.2
Rasual Butler,31.4,LAC,Wing,711,3,-12.1,10,-7.4,19,-3.0%,27,+1.1%,16,-3.7,17,-2.5,35,-4.7
Andrew Bynum,23.0,LAL,Big,1488,25,-4.0,28,-3.7,10,-3.9%,42,+0.3%,81,+3.2,50,-0.1,91,+16.5
Will Bynum,27.8,DET,Point,1057,40,-1.9,60,+0.9,3,-5.8%,16,+1.8%,9,-4.9,5,-4.4,57,+2.1
Jose Calderon,29.1,TOR,Point,2094,88,+5.3,86,+5.2,45,-0.2%,43,+0.2%,67,+1.5,30,-1.3,93,+17.3
Marcus Camby,36.6,POR,Big,1528,53,-0.2,35,-2.6,96,+5.6%,62,-0.5%,76,+2.6,94,+4.3,18,-12.1
Derrick Caracter,22.5,LAL,Big,117,15,-5.9,49,-0.7,71,+1.8%,48,+0.0%,45,-0.4,74,+1.7,20,-11.3
Brian Cardinal,33.5,DAL,Forward,567,53,-0.3,55,+0.2,71,+1.9%,14,+2.0%,47,-0.3,69,+1.2,20,-11.1
Rodney Carney,26.6,GSW,Forward,308,11,-6.9,17,-5.8,25,-2.3%,63,-0.6%,57,+0.4,22,-1.9,84,+11.8
Matt Carroll,30.2,CHA,Wing,559,34,-2.7,24,-4.3,18,-3.1%,84,-1.7%,98,+7.9,78,+1.9,99,+34.4
Anthony Carter,35.4,DEN,Point,138,5,-10.3,6,-8.8,57,+0.6%,9,+2.6%,11,-4.2,27,-1.6,10,-16.3
Anthony Carter,35.4,NYK,Point,299,23,-4.6,49,-0.7,30,-1.6%,48,+0.0%,76,+2.6,40,-0.8,97,+24.4
Vince Carter,33.8,ORL,Wing,663,98,+11.3,95,+8.1,67,+1.7%,90,-2.1%,89,+4.4,78,+2.0,87,+13.6
Vince Carter,33.8,PHX,Wing,1363,58,+0.3,57,+0.6,41,-0.5%,20,+1.4%,66,+1.3,67,+1.1,47,-1.5
Omri Casspi,22.4,SAC,Wing,1636,81,+3.7,69,+2.3,40,-0.6%,75,-1.1%,76,+2.5,62,+0.8,74,+8.0
Mario Chalmers,24.5,MIA,Point,1498,56,+0.0,54,+0.1,58,+0.7%,71,-0.9%,68,+1.6,68,+1.2,49,-0.0
Tyson Chandler,28.1,DAL,Big,2054,68,+1.8,81,+4.2,29,-1.7%,80,-1.4%,26,-2.4,19,-2.3,60,+2.9
Wilson Chandler,23.5,NYK,Forward,1750,93,+7.5,88,+5.4,52,+0.2%,51,-0.1%,41,-0.9,34,-1.1,58,+2.6
Wilson Chandler,23.5,DEN,Wing,638,6,-10.1,34,-2.7,22,-2.6%,95,-2.9%,3,-7.5,27,-1.6,3,-29.9
Josh Childress,27.4,PHX,Forward,823,34,-2.7,29,-3.7,99,+7.0%,80,-1.4%,89,+4.6,97,+5.1,24,-8.4
Earl Clark,22.8,ORL,Big,338,5,-10.5,3,-11.6,78,+2.6%,67,-0.7%,19,-3.3,36,-1.0,21,-10.3
Jarron Collins,31.9,LAC,Big,146,5,-10.4,5,-9.8,1,-7.7%,0,+5.7%,1,-9.2,0,-10.0,89,+14.3
Jason Collins,31.9,ATL,Big,577,37,-2.4,59,+0.8,5,-5.1%,12,+2.2%,6,-5.5,5,-4.4,41,-3.0
Darren Collison,23.2,IND,Point,2344,67,+1.6,74,+2.9,37,-1.0%,46,+0.1%,74,+2.3,55,+0.2,86,+13.3
Nick Collison,30.0,OKC,Big,1498,85,+4.8,82,+4.5,72,+2.1%,6,+3.1%,46,-0.3,63,+0.9,29,-6.9
Mike Conley,23.1,MEM,Point,2864,95,+8.6,97,+9.4,33,-1.3%,55,-0.2%,78,+2.7,46,-0.3,92,+16.5
Brian Cook,29.9,LAC,Big,407,64,+1.2,75,+3.1,64,+1.3%,24,+1.2%,29,-2.2,37,-1.0,32,-6.0
Daequan Cook,23.5,OKC,Wing,538,69,+1.9,91,+6.4,12,-3.6%,38,+0.4%,4,-6.6,3,-4.6,27,-7.5
DeMarcus Cousins,20.2,SAC,Big,2267,38,-2.0,27,-3.8,35,-1.0%,21,+1.4%,55,+0.3,53,+0.1,56,+1.9
Jamal Crawford,30.6,ATL,Combo,2238,91,+6.5,85,+5.0,85,+3.3%,34,+0.7%,45,-0.5,68,+1.2,15,-13.5
Jordan Crawford,22.0,WAS,Combo,843,35,-2.7,15,-6.1,56,+0.6%,31,+0.8%,80,+3.0,63,+0.8,79,+9.4
Dante Cunningham,23.5,POR,Big,1070,16,-5.7,31,-3.4,29,-1.8%,51,-0.1%,15,-3.8,20,-2.2,28,-6.9
Dante Cunningham,23.5,CHA,Forward,516,97,+9.8,96,+8.9,64,+1.3%,58,-0.3%,71,+2.0,79,+2.1,36,-4.5
Stephen Curry,22.6,GSW,Point,2478,88,+5.7,78,+3.5,60,+0.9%,56,-0.3%,44,-0.6,39,-0.9,55,+1.7
Samuel Dalembert,30.5,SAC,Big,1921,55,-0.0,60,+1.0,41,-0.5%,82,-1.5%,43,-0.7,58,+0.4,32,-5.9
Erick Dampier,35.3,MIA,Big,784,24,-4.5,47,-0.8,44,-0.3%,26,+1.1%,28,-2.4,27,-1.6,45,-1.9
Marquis Daniels,29.8,BOS,Wing,861,9,-8.3,4,-10.1,47,-0.1%,15,+1.9%,50,-0.1,21,-2.0,94,+18.4
Baron Davis,31.6,LAC,Point,1263,99,+12.8,100,+12.8,6,-4.6%,55,-0.3%,21,-3.0,14,-2.9,50,+0.4
Baron Davis,31.6,CLE,Combo,379,95,+7.8,98,+9.8,78,+2.6%,19,+1.5%,18,-3.5,60,+0.7,4,-24.7
Ed Davis,21.4,TOR,Big,1540,19,-5.2,8,-8.2,84,+3.3%,72,-1.0%,87,+4.0,83,+2.7,68,+5.7
Glen Davis,24.8,BOS,Big,2241,27,-3.9,30,-3.4,51,+0.2%,11,+2.4%,27,-2.4,20,-2.1,52,+0.9
Austin Daye,22.4,DET,Forward,1372,45,-1.3,60,+1.0,31,-1.5%,78,-1.3%,9,-4.9,41,-0.6,4,-22.5
DeMar DeRozan,21.2,TOR,Wing,2828,54,-0.2,67,+1.9,22,-2.6%,9,+2.6%,22,-2.9,10,-3.5,62,+3.8
Carlos Delfino,28.2,MIL,Wing,1584,33,-2.8,19,-5.3,40,-0.7%,18,+1.6%,41,-0.9,15,-2.7,87,+13.7
Luol Deng,25.5,CHI,Wing,3194,75,+2.9,80,+3.8,64,+1.3%,48,+0.0%,19,-3.3,67,+1.1,4,-24.9
Boris Diaw,28.5,CHA,Forward,2763,61,+0.7,71,+2.6,24,-2.4%,40,+0.4%,3,-7.6,8,-3.7,6,-20.5
Ike Diogu,27.1,LAC,Big,437,17,-5.6,3,-12.7,98,+6.8%,46,+0.1%,93,+5.6,79,+2.1,90,+14.8
DeSagana Diop,28.8,CHA,Big,170,5,-10.3,6,-8.9,3,-5.4%,38,+0.5%,76,+2.5,39,-0.9,97,+23.2
Keyon Dooling,30.5,MIL,Combo,1703,80,+3.6,88,+5.5,46,-0.2%,50,-0.1%,48,-0.2,62,+0.8,31,-6.2
Joey Dorsey,26.9,TOR,Big,482,11,-6.9,10,-7.4,97,+6.0%,93,-2.5%,85,+3.8,100,+8.8,3,-25.2
Toney Douglas,24.6,NYK,Combo,1935,51,-0.6,30,-3.5,68,+1.7%,36,+0.6%,50,-0.0,58,+0.5,37,-4.1
Chris Douglas-Roberts,23.8,MIL,Wing,831,49,-0.8,63,+1.3,29,-1.8%,62,-0.5%,53,+0.2,46,-0.3,64,+4.6
Zabian Dowdell,26.1,PHX,Combo,233,6,-9.9,22,-4.7,41,-0.6%,87,-1.8%,13,-3.9,32,-1.2,11,-15.4
Goran Dragic,24.5,PHX,Combo,807,2,-14.3,1,-16.0,55,+0.5%,20,+1.4%,78,+2.8,33,-1.1,98,+27.8
Goran Dragic,24.5,HOU,Combo,344,8,-8.8,9,-7.6,48,-0.1%,71,-0.9%,24,-2.7,60,+0.6,10,-15.9
Jared Dudley,25.3,PHX,Wing,2071,39,-1.9,27,-3.8,77,+2.6%,56,-0.3%,70,+1.8,64,+0.9,65,+4.8
Chris Duhon,28.2,ORL,Point,708,8,-8.8,5,-9.7,83,+3.1%,8,+2.8%,48,-0.2,48,-0.2,50,+0.3
Tim Duncan,34.5,SAS,Big,2149,52,-0.4,40,-2.0,19,-2.9%,97,-3.2%,25,-2.6,41,-0.6,16,-13.2
Mike Dunleavy,30.1,IND,Forward,1674,60,+0.7,62,+1.2,26,-2.2%,63,-0.6%,51,+0.1,23,-1.8,84,+12.5
Kevin Durant,22.1,OKC,Forward,3030,66,+1.4,43,-1.6,62,+1.0%,97,-3.2%,77,+2.6,84,+2.8,35,-4.5
Wayne Ellington,22.9,MIN,Wing,1087,36,-2.5,49,-0.6,38,-0.9%,14,+2.1%,27,-2.4,10,-3.5,74,+8.0
Monta Ellis,25.0,GSW,Combo,3213,46,-1.2,61,+1.0,23,-2.4%,8,+2.8%,39,-1.1,24,-1.8,61,+3.3
Francisco Elson,34.7,UTA,Big,562,13,-6.5,24,-4.5,52,+0.2%,10,+2.5%,20,-3.3,13,-3.0,53,+1.1
Melvin Ely,32.5,DEN,Big,323,56,+0.0,63,+1.2,57,+0.6%,8,+2.8%,10,-4.4,31,-1.3,9,-17.4
Semih Erden,24.3,BOS,Big,448,14,-6.1,19,-5.3,57,+0.6%,5,+3.4%,34,-1.8,17,-2.6,86,+13.1
Jeremy Evans,23.0,UTA,Forward,408,32,-2.9,50,-0.5,96,+5.6%,80,-1.4%,80,+3.1,88,+3.2,43,-2.6
Maurice Evans,32.0,ATL,Wing,764,16,-5.8,11,-7.2,56,+0.5%,86,-1.8%,55,+0.3,70,+1.3,27,-7.5
Maurice Evans,32.0,WAS,Wing,694,14,-6.2,26,-4.1,14,-3.6%,91,-2.2%,62,+0.9,89,+3.3,19,-11.8
Reggie Evans,30.5,TOR,Big,793,22,-4.7,19,-5.3,92,+4.5%,3,+4.0%,11,-4.3,18,-2.4,22,-9.7
Tyreke Evans,21.1,SAC,Wing,2101,37,-2.4,24,-4.6,58,+0.7%,34,+0.7%,33,-1.9,41,-0.7,36,-4.5
Christian Eyenga,21.4,CLE,Wing,908,34,-2.8,48,-0.8,25,-2.3%,91,-2.2%,21,-3.0,46,-0.3,13,-14.2
Jordan Farmar,23.9,NJN,Point,1768,51,-0.4,51,-0.3,72,+2.0%,50,-0.1%,60,+0.8,49,-0.1,65,+4.6
Derrick Favors,19.3,NJN,Big,1046,26,-3.9,14,-6.3,77,+2.6%,82,-1.6%,95,+6.9,96,+4.9,73,+7.7
Derrick Favors,19.3,UTA,Big,428,8,-8.7,6,-9.0,64,+1.3%,86,-1.7%,89,+4.7,96,+4.8,30,-6.3
Raymond Felton,26.3,NYK,Point,2070,68,+1.8,79,+3.8,6,-4.7%,62,-0.5%,20,-3.2,17,-2.6,48,-1.2
Raymond Felton,26.3,DEN,Combo,632,97,+10.0,88,+5.5,100,+9.8%,28,+1.0%,100,+14.1,99,+6.9,98,+29.4
Rudy Fernandez,25.6,POR,Combo,1771,49,-0.8,64,+1.3,8,-4.2%,28,+1.0%,14,-3.8,12,-3.2,46,-1.8
Kyrylo Fesenko,23.9,UTA,Big,412,20,-5.0,17,-5.7,68,+1.7%,81,-1.4%,43,-0.7,82,+2.6,7,-18.5
Landry Fields,22.3,NYK,Wing,2532,72,+2.4,79,+3.8,44,-0.3%,72,-1.0%,48,-0.2,61,+0.7,29,-6.8
Derek Fisher,36.2,LAL,Point,2293,89,+5.9,89,+5.8,80,+2.9%,59,-0.4%,87,+4.1,81,+2.4,70,+6.4
Jonny Flynn,21.7,MIN,Point,927,37,-2.3,52,-0.3,27,-2.2%,30,+0.8%,26,-2.5,7,-3.8,81,+10.2
Gary Forbes,25.7,DEN,Wing,688,59,+0.4,48,-0.8,93,+4.9%,93,-2.6%,83,+3.5,93,+4.0,27,-7.2
T.J. Ford,27.6,IND,Point,759,19,-5.2,10,-7.5,39,-0.8%,51,-0.1%,16,-3.7,9,-3.6,53,+1.1
Jeff Foster,33.8,IND,Big,938,71,+2.2,50,-0.6,99,+7.3%,85,-1.7%,74,+2.3,98,+5.5,5,-21.1
Randy Foye,27.1,LAC,Wing,1534,33,-2.8,50,-0.5,7,-4.4%,10,+2.5%,28,-2.3,11,-3.3,70,+6.4
Channing Frye,27.5,PHX,Big,2528,79,+3.6,89,+5.8,24,-2.3%,26,+1.1%,3,-6.9,8,-3.8,15,-13.5
Dan Gadzuric,32.7,GSW,Big,285,5,-10.3,4,-10.8,98,+6.5%,97,-3.2%,70,+1.7,100,+7.4,3,-25.6
Dan Gadzuric,32.7,NJN,Big,149,43,-1.5,37,-2.4,49,+0.1%,5,+3.4%,64,+1.0,19,-2.2,95,+20.8
Sundiata Gaines,24.5,NJN,Combo,145,98,+11.5,88,+5.7,99,+7.4%,72,-0.9%,99,+11.9,99,+6.3,96,+22.0
Danilo Gallinari,22.2,NYK,Forward,1662,86,+5.0,91,+6.5,21,-2.7%,60,-0.4%,32,-1.9,28,-1.5,47,-1.3
Danilo Gallinari,22.2,DEN,Forward,429,3,-13.5,1,-15.6,4,-5.2%,91,-2.2%,31,-2.0,8,-3.7,91,+15.9
Francisco Garcia,28.8,SAC,Wing,1372,40,-1.8,36,-2.5,17,-3.2%,37,+0.5%,42,-0.8,13,-3.0,84,+11.8
Kevin Garnett,34.5,BOS,Big,2215,99,+12.4,98,+10.9,38,-0.9%,98,-3.6%,61,+0.8,76,+1.8,19,-11.5
Marc Gasol,25.8,MEM,Big,2580,44,-1.3,57,+0.5,10,-3.9%,17,+1.7%,20,-3.2,9,-3.7,68,+5.9
Pau Gasol,30.3,LAL,Big,3018,95,+8.5,93,+7.1,74,+2.3%,37,+0.5%,75,+2.4,56,+0.2,82,+10.9
Rudy Gay,24.2,MEM,Wing,2145,78,+3.4,94,+7.4,27,-2.1%,10,+2.5%,34,-1.7,21,-1.9,65,+4.7
Alonzo Gee,23.4,WAS,Wing,120,18,-5.3,2,-13.5,71,+1.9%,99,-3.9%,97,+7.7,98,+5.4,77,+8.7
Alonzo Gee,23.4,CLE,Wing,936,46,-1.1,38,-2.2,88,+3.8%,29,+1.0%,76,+2.5,81,+2.4,49,-0.3
Paul George,20.5,IND,Forward,1189,73,+2.5,68,+2.2,80,+2.9%,89,-2.0%,51,+0.1,79,+2.1,16,-12.7
Daniel Gibson,24.7,CLE,Combo,1810,84,+4.6,74,+3.0,44,-0.3%,43,+0.2%,40,-0.9,37,-0.9,53,+1.0
Taj Gibson,25.4,CHI,Big,1696,57,+0.2,42,-1.7,92,+4.5%,37,+0.5%,61,+0.8,66,+1.0,40,-3.1
Manu Ginobili,33.3,SAS,Wing,2413,93,+7.0,90,+6.0,43,-0.4%,96,-3.1%,67,+1.4,64,+0.9,57,+2.2
Ryan Gomes,28.2,LAC,Forward,2087,83,+4.4,87,+5.3,27,-2.0%,40,+0.4%,8,-5.1,26,-1.6,10,-15.9
Drew Gooden,29.1,MIL,Big,857,66,+1.4,73,+2.8,39,-0.8%,45,+0.1%,31,-2.0,58,+0.4,12,-14.7
Ben Gordon,27.6,DET,Combo,2068,69,+1.9,79,+3.8,45,-0.2%,39,+0.4%,33,-1.9,22,-1.9,59,+2.9
Eric Gordon,21.9,LAC,Wing,2106,94,+7.8,95,+8.2,76,+2.5%,88,-1.9%,65,+1.1,82,+2.5,26,-7.5
Marcin Gortat,26.7,ORL,Big,368,28,-3.6,20,-5.1,63,+1.2%,58,-0.3%,46,-0.3,62,+0.8,29,-6.9
Marcin Gortat,26.7,PHX,Big,1615,59,+0.6,47,-0.8,71,+2.0%,53,-0.2%,64,+1.0,45,-0.3,83,+11.3
Joey Graham,28.4,CLE,Forward,526,27,-3.9,44,-1.5,32,-1.3%,11,+2.4%,14,-3.8,7,-4.0,64,+4.5
Stephen Graham,28.4,NJN,Wing,898,32,-2.9,56,+0.4,47,-0.1%,25,+1.1%,15,-3.8,30,-1.3,15,-13.3
