Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Jimmy Butler,25.1,CHI,Wing,505,57,50.5%,51,60%,31,28%,49,39%,37,35%,50,38%,72,39%,70,39%
Nick Calathes,25.7,MEM,Combo,117,17,41.2%,6,20%,22,25%,11,25%,6,25%,0,33%,0,56%,0,50%
Clint Capela,20.5,HOU,Big,108,95,70.0%,81,71%,74,50%,0,0%,77,50%,0,0%,0,0%,0,0%
DeMarre Carroll,28.3,ATL,Wing,556,86,57.4%,80,68%,46,32%,14,27%,23,31%,92,55%,44,36%,87,41%
Vince Carter,37.8,MEM,Wing,193,31,46.2%,40,57%,71,44%,86,50%,94,47%,0,40%,16,22%,7,25%
Michael Carter-Williams,23.1,MIL,Point,190,40,42.9%,13,48%,73,48%,47,37%,67,43%,0,0%,0,0%,0,0%
Tyson Chandler,32.1,DAL,Big,160,88,65.5%,70,68%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Norris Cole,26.1,NOP,Point,105,60,45.8%,87,64%,100,67%,60,38%,87,45%,0,0%,0,30%,0,21%
Mike Conley,27.1,MEM,Point,243,80,47.9%,60,54%,67,42%,87,50%,93,46%,0,0%,50,31%,45,30%
Jamal Crawford,34.6,LAC,Wing,372,9,41.9%,49,59%,71,44%,40,34%,57,39%,0,46%,8,20%,10,25%
Jae Crowder,24.3,BOS,Forward,100,78,56.9%,89,73%,0,0%,100,33%,33,25%,0,0%,0,33%,0,30%
Stephen Curry,26.6,GSW,Point,823,93,57.0%,80,63%,40,35%,80,46%,60,41%,0,61%,70,39%,73,43%
Anthony Davis,21.6,NOP,Big,171,67,54.0%,79,70%,74,50%,77,46%,74,48%,0,0%,0,0%,0,0%
Glen Davis,28.8,LAC,Big,136,33,47.1%,14,45%,74,50%,79,50%,77,50%,0,0%,0,0%,0,0%
DeMar DeRozan,25.2,TOR,Wing,158,11,42.9%,97,83%,34,29%,26,33%,26,32%,0,25%,0,100%,0,50%
Matthew Dellavedova,24.1,CLE,Combo,486,39,45.4%,28,40%,78,46%,17,27%,67,40%,0,40%,13,31%,33,33%
Boris Diaw,32.5,SAS,Big,197,51,50.7%,63,67%,67,46%,93,63%,77,50%,0,100%,14,18%,27,22%
Jared Dudley,29.3,MIL,Forward,110,89,60.0%,11,33%,100,67%,56,29%,100,40%,0,80%,0,44%,0,57%
Tim Duncan,38.5,SAS,Big,249,79,58.9%,67,68%,91,56%,37,25%,95,53%,0,0%,0,0%,0,0%
Mike Dunleavy,34.1,CHI,Wing,388,94,64.9%,63,61%,0,0%,60,42%,40,36%,100,67%,88,41%,93,49%
Monta Ellis,29.0,DAL,Wing,196,66,51.4%,86,71%,94,58%,17,29%,63,40%,0,20%,76,39%,47,36%
Tyreke Evans,25.1,NOP,Wing,125,0,34.9%,6,45%,26,25%,9,17%,6,20%,0,0%,0,18%,0,18%
Festus Ezeli,25.0,GSW,Big,179,65,54.0%,28,55%,88,53%,0,0%,93,53%,0,0%,0,0%,0,0%
Marc Gasol,29.8,MEM,Big,413,7,39.7%,23,53%,53,40%,47,30%,47,35%,0,0%,0,0%,0,0%
Pau Gasol,34.3,CHI,Big,315,44,49.1%,58,65%,42,34%,86,53%,67,45%,0,0%,0,0%,0,0%
Taj Gibson,29.4,CHI,Big,270,37,47.2%,44,62%,58,42%,30,17%,21,27%,0,0%,0,0%,0,0%
Manu Ginobili,37.3,SAS,Wing,130,37,46.3%,43,58%,0,0%,0,0%,0,0%,0,50%,0,36%,80,40%
Drew Gooden,33.1,WAS,Big,177,42,48.3%,5,38%,9,17%,51,31%,23,27%,0,33%,100,50%,100,48%
Eric Gordon,25.9,NOP,Combo,143,83,54.8%,11,33%,67,44%,94,62%,94,55%,0,0%,75,45%,75,41%
Marcin Gortat,30.7,WAS,Big,306,86,62.8%,84,72%,72,48%,91,62%,91,53%,0,0%,0,0%,0,0%
Danny Green,27.4,SAS,Wing,203,26,44.3%,6,45%,0,0%,100,67%,66,40%,0,47%,4,20%,17,30%
Draymond Green,24.7,GSW,Big,781,33,47.1%,40,61%,44,35%,40,27%,42,33%,0,40%,43,26%,45,27%
Jeff Green,28.2,MEM,Forward,295,11,34.9%,33,48%,56,26%,89,32%,67,29%,0,60%,0,8%,20,24%
Blake Griffin,25.6,LAC,Big,556,56,51.3%,60,66%,56,41%,65,39%,56,40%,0,0%,0,20%,0,17%
James Harden,25.2,HOU,Wing,633,63,51.4%,66,62%,54,39%,51,39%,54,39%,0,40%,68,38%,67,38%
John Henson,23.8,MIL,Big,152,81,60.0%,53,64%,74,50%,14,0%,60,43%,0,0%,0,0%,0,0%
Nene Hilario,32.1,WAS,Big,256,30,44.7%,35,58%,47,38%,35,24%,23,27%,0,0%,0,0%,0,0%
Kirk Hinrich,33.8,CHI,Combo,116,61,50.0%,0,0%,100,67%,0,0%,61,40%,0,80%,0,0%,0,50%
Al Horford,28.4,ATL,Big,520,60,51.4%,95,81%,40,34%,63,38%,49,37%,0,33%,0,0%,0,25%
Dwight Howard,28.9,HOU,Big,572,77,57.7%,88,72%,21,24%,0,0%,12,24%,0,0%,0,0%,0,0%
Andre Iguodala,30.8,GSW,Wing,632,83,56.3%,89,79%,11,15%,57,41%,31,33%,58,39%,32,34%,50,36%
Ersan Ilyasova,27.5,MIL,Big,141,2,36.9%,23,53%,9,17%,58,35%,37,30%,0,0%,57,26%,18,22%
Kyrie Irving,22.6,CLE,Point,463,87,51.1%,47,53%,53,38%,40,34%,40,36%,0,44%,90,45%,100,45%
Jarrett Jack,31.0,BKN,Combo,152,89,57.5%,89,67%,61,42%,100,79%,100,58%,0,25%,0,40%,0,36%
LeBron James,29.8,CLE,Wing,843,17,43.8%,74,66%,43,32%,26,33%,34,33%,0,25%,12,22%,0,22%
Amir Johnson,27.5,TOR,Big,111,93,69.0%,98,83%,91,56%,14,0%,77,50%,0,0%,0,0%,0,0%
Joe Johnson,33.3,BKN,Wing,248,20,44.0%,14,50%,80,46%,43,35%,69,40%,0,20%,76,39%,20,32%
James Jones,34.1,CLE,Forward,290,56,49.3%,0,0%,89,50%,22,17%,78,30%,100,42%,25,29%,60,35%
Terrence Jones,22.8,HOU,Big,396,23,43.8%,42,61%,28,28%,60,36%,30,29%,0,0%,0,20%,9,18%
DeAndre Jordan,26.3,LAC,Big,481,98,71.6%,91,76%,37,33%,14,0%,28,29%,0,0%,0,0%,0,0%
Kyle Korver,33.6,ATL,Wing,524,74,53.8%,14,50%,83,50%,94,59%,97,58%,8,27%,60,38%,43,35%
Kosta Koufos,25.7,MEM,Big,127,70,54.8%,72,69%,65,44%,0,0%,65,44%,0,0%,0,0%,0,0%
Courtney Lee,29.1,MEM,Wing,366,91,62.0%,31,56%,97,60%,97,59%,100,60%,0,50%,92,45%,90,47%
David Lee,31.5,GSW,Big,102,14,41.0%,30,56%,5,11%,14,0%,5,8%,0,0%,0,0%,0,0%
Kawhi Leonard,23.3,SAS,Wing,249,69,51.9%,83,70%,66,43%,63,43%,77,43%,0,50%,52,37%,80,40%
Meyers Leonard,22.7,POR,Big,103,100,100.0%,63,67%,74,50%,79,50%,77,50%,0,50%,0,90%,0,83%
Damian Lillard,24.3,POR,Combo,200,28,43.7%,83,66%,33,29%,39,35%,11,33%,0,33%,0,15%,0,17%
Shaun Livingston,29.1,GSW,Combo,369,78,53.8%,94,76%,56,40%,22,29%,44,36%,0,0%,0,0%,0,0%
Brook Lopez,26.6,BKN,Big,232,47,49.4%,37,61%,70,46%,44,28%,53,39%,0,0%,0,0%,0,0%
Robin Lopez,26.6,POR,Big,117,81,60.0%,21,50%,100,80%,79,50%,100,71%,0,0%,0,0%,0,0%
Kevin Love,26.1,CLE,Big,106,63,52.4%,47,63%,7,14%,67,40%,19,25%,0,29%,0,50%,91,43%
Kyle Lowry,28.6,TOR,Point,131,13,37.3%,20,50%,13,20%,73,40%,13,30%,0,33%,10,22%,18,24%
O.J. Mayo,27.0,MIL,Wing,155,6,39.6%,0,27%,26,25%,80,47%,74,42%,0,60%,0,21%,20,32%
CJ McCollum,23.1,POR,Wing,165,89,57.7%,14,50%,66,43%,74,45%,83,44%,0,100%,96,47%,97,52%
Khris Middleton,23.2,MIL,Wing,231,23,44.0%,29,53%,77,45%,26,33%,43,37%,0,50%,24,25%,33,32%
Patty Mills,26.2,SAS,Combo,112,94,69.0%,28,40%,6,0%,61,50%,11,33%,0,75%,88,50%,100,58%
Paul Millsap,29.7,ATL,Big,564,28,44.3%,33,56%,33,30%,53,33%,40,31%,0,27%,71,32%,55,31%
Nikola Mirotic,23.7,CHI,Forward,149,0,32.8%,44,56%,0,0%,11,10%,0,6%,0,50%,0,18%,0,23%
Timofey Mozgov,28.3,CLE,Big,523,49,50.0%,56,64%,16,20%,33,19%,9,19%,0,0%,0,0%,0,0%
Joakim Noah,29.7,CHI,Big,389,12,40.5%,7,41%,51,40%,14,0%,51,38%,0,0%,0,0%,0,0%
Dirk Nowitzki,36.4,DAL,Big,180,40,47.6%,98,83%,60,42%,86,53%,70,48%,0,0%,0,29%,36,24%
Zaza Pachulia,30.7,MIL,Big,128,9,40.0%,0,23%,95,57%,74,45%,72,48%,0,0%,0,0%,0,0%
Tony Parker,32.5,SAS,Point,209,7,36.7%,40,52%,80,48%,7,23%,33,36%,0,0%,0,0%,0,0%
Patrick Patterson,25.6,TOR,Big,105,91,68.5%,93,80%,74,50%,95,67%,98,57%,0,50%,0,43%,0,47%
Chris Paul,29.5,LAC,Point,444,100,58.2%,100,72%,87,48%,100,51%,100,51%,0,17%,100,46%,82,43%
Paul Pierce,37.1,WAS,Wing,297,97,65.2%,69,64%,17,18%,63,43%,29,32%,0,46%,100,54%,97,52%
Quincy Pondexter,26.6,NOP,Wing,124,3,37.0%,54,60%,20,20%,0,0%,3,13%,0,0%,0,33%,0,22%
Otto Porter,21.4,WAS,Wing,329,60,51.1%,57,61%,40,31%,20,30%,20,30%,0,60%,0,18%,63,38%
Pablo Prigioni,37.5,HOU,Point,279,47,43.1%,20,50%,0,0%,87,50%,67,43%,0,0%,40,29%,36,28%
Zach Randolph,33.3,MEM,Big,380,19,42.8%,19,49%,49,38%,72,45%,58,40%,0,0%,0,25%,0,25%
JJ Redick,30.4,LAC,Wing,539,80,54.3%,94,82%,100,71%,26,33%,71,42%,67,41%,64,38%,77,39%
Austin Rivers,22.3,LAC,Combo,233,61,50.0%,78,63%,17,23%,78,55%,11,33%,0,29%,50,41%,58,38%
Derrick Rose,26.1,CHI,Combo,452,33,44.8%,44,50%,39,33%,44,38%,28,35%,0,33%,25,36%,50,36%
Terrence Ross,23.7,TOR,Wing,104,51,48.3%,14,50%,83,50%,54,40%,83,44%,0,38%,0,30%,37,33%
Dennis Schroder,21.1,ATL,Point,281,27,41.3%,73,60%,7,9%,13,30%,0,20%,0,25%,20,23%,9,24%
Mike Scott,26.3,ATL,Big,157,16,41.5%,86,72%,30,29%,53,33%,35,30%,0,20%,0,15%,0,16%
Ramon Sessions,28.6,WAS,Combo,217,44,46.3%,39,43%,44,33%,6,13%,0,24%,0,50%,63,44%,83,45%
Iman Shumpert,24.4,CLE,Wing,693,43,46.6%,3,36%,20,20%,77,46%,49,37%,33,33%,84,40%,53,36%
JR Smith,29.1,CLE,Wing,552,77,54.0%,100,86%,11,15%,83,49%,60,40%,42,38%,56,37%,60,37%
Josh Smith,28.9,HOU,Big,393,53,50.8%,49,63%,35,32%,70,44%,42,33%,0,18%,86,42%,73,38%
Tony Snell,23.0,CHI,Wing,121,46,47.2%,77,67%,83,50%,26,33%,51,38%,0,33%,28,32%,30,32%
Tiago Splitter,29.8,SAS,Big,123,5,37.5%,12,44%,9,17%,0,0%,7,17%,0,0%,0,0%,0,0%
Jeff Teague,26.4,ATL,Point,526,53,45.4%,33,52%,60,39%,20,32%,47,36%,0,83%,30,27%,55,32%
Jason Terry,37.1,HOU,Combo,485,72,53.4%,61,60%,89,47%,83,56%,89,51%,0,33%,38,37%,42,35%
Isaiah Thomas,25.7,BOS,Point,118,0,36.1%,53,53%,33,33%,27,33%,27,33%,0,0%,0,18%,0,17%
Klay Thompson,24.7,GSW,Wing,758,71,53.1%,34,56%,57,39%,91,51%,91,46%,83,44%,48,37%,73,39%
Tristan Thompson,23.6,CLE,Big,724,72,55.5%,49,63%,63,43%,95,67%,63,44%,0,0%,0,0%,0,0%
Evan Turner,26.0,BOS,Combo,116,11,38.6%,11,33%,67,44%,33,32%,33,36%,0,100%,0,33%,0,50%
Beno Udrih,32.3,MEM,Point,171,60,45.8%,93,64%,93,54%,67,38%,67,43%,0,33%,0,23%,27,25%
Jonas Valanciunas,22.5,TOR,Big,103,58,51.4%,77,70%,23,25%,100,100%,33,29%,0,0%,0,0%,0,0%
John Wall,24.2,WAS,Point,271,33,42.0%,67,56%,47,36%,47,37%,53,37%,0,0%,0,25%,0,21%
Deron Williams,30.3,BKN,Point,191,73,47.8%,0,44%,20,29%,27,33%,20,32%,0,50%,80,41%,91,44%
Lou Williams,28.0,TOR,Combo,102,6,36.0%,61,60%,28,28%,89,57%,39,36%,0,17%,0,21%,8,20%
Thaddeus Young,26.4,BKN,Big,189,26,43.9%,9,42%,98,63%,49,30%,88,52%,0,0%,0,0%,0,0%
