Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Avery Bradley,20.9,BOS,Combo,247,77,+5.0%,51,+0.7%,85,+10.3%,74,+5.3%,86,+7.2%,28,-9.2%,86,+14.3%,73,+6.0%
Elton Brand,32.6,PHI,Big,355,21,-3.6%,64,+2.9%,47,-0.7%,11,-8.8%,15,-5.5%,18,-15.0%,31,-3.6%,22,-6.0%
Corey Brewer,25.7,DEN,Wing,112,27,-2.8%,9,-8.0%,14,-9.1%,40,-1.8%,19,-4.8%,22,-12.2%,76,+8.1%,67,+4.1%
Kobe Bryant,33.2,LAL,Wing,475,76,+4.8%,43,+0.0%,81,+8.9%,89,+10.3%,92,+9.6%,46,+0.6%,85,+14.0%,70,+5.0%
Caron Butler,31.6,LAC,Wing,266,0,-12.2%,4,-11.5%,45,-1.1%,9,-9.7%,10,-6.9%,29,-9.1%,10,-12.9%,7,-12.4%
Andrew Bynum,24.0,LAL,Big,450,67,+3.0%,50,+0.7%,85,+10.4%,59,+1.8%,81,+6.3%,41,-2.4%,68,+5.1%,54,+1.8%
Vince Carter,34.8,DAL,Wing,106,6,-6.6%,58,+2.1%,18,-8.6%,0,-37.9%,0,-19.7%,69,+8.3%,56,+2.9%,61,+3.2%
Mario Chalmers,25.5,MIA,Point,801,50,-0.2%,24,-3.7%,36,-3.3%,19,-6.0%,22,-4.1%,77,+14.5%,72,+5.6%,79,+7.6%
Tyson Chandler,29.1,NYK,Big,166,83,+6.4%,20,-4.4%,97,+21.8%,96,+20.4%,100,+21.0%,72,+10.0%,21,-8.6%,25,-5.6%
Norris Cole,23.0,MIA,Point,142,67,+2.9%,77,+4.7%,69,+5.3%,28,-4.2%,52,+0.8%,26,-10.3%,74,+6.5%,60,+3.1%
Darren Collison,24.2,IND,Point,195,12,-5.5%,25,-3.5%,44,-1.3%,53,+1.0%,42,-0.8%,43,-1.3%,7,-16.2%,10,-10.4%
Nick Collison,31.0,OKC,Big,319,36,-1.8%,22,-4.0%,57,+1.7%,54,+1.0%,57,+1.3%,64,+6.9%,20,-9.0%,27,-5.2%
Mike Conley,24.1,MEM,Point,276,63,+1.7%,46,+0.1%,3,-18.6%,71,+4.5%,25,-3.0%,12,-18.6%,99,+27.6%,92,+14.6%
Glen Davis,25.8,ORL,Big,190,1,-12.1%,0,-33.3%,9,-13.6%,2,-17.4%,2,-16.2%,2,-47.6%,94,+18.5%,69,+4.4%
Luol Deng,26.5,CHI,Wing,227,13,-5.5%,5,-11.4%,1,-21.0%,76,+5.5%,38,-1.6%,85,+17.5%,7,-16.0%,20,-6.6%
Boris Diaw,29.5,SAS,Big,342,39,-1.3%,7,-9.8%,83,+9.6%,35,-2.8%,72,+4.1%,72,+9.5%,73,+6.4%,81,+7.7%
Keyon Dooling,31.5,BOS,Combo,197,54,+0.3%,48,+0.4%,6,-16.0%,63,+2.6%,16,-5.1%,54,+4.2%,80,+11.2%,87,+9.0%
Tim Duncan,35.5,SAS,Big,460,25,-2.8%,32,-1.8%,96,+18.8%,39,-1.8%,96,+10.5%,38,-4.2%,53,+2.0%,47,+0.3%
Kevin Durant,23.1,OKC,Forward,834,31,-2.0%,17,-5.1%,93,+15.2%,22,-5.5%,44,-0.6%,62,+6.4%,54,+2.2%,59,+3.1%
Devin Ebanks,22.0,LAL,Wing,118,52,+0.0%,33,-1.8%,89,+11.4%,88,+9.7%,97,+10.7%,5,-36.4%,8,-14.6%,2,-19.4%
Reggie Evans,31.5,LAC,Big,197,73,+4.0%,30,-1.9%,37,-3.0%,93,+11.4%,87,+7.3%,65,+7.1%,46,-1.3%,59,+2.7%
Kenneth Faried,21.9,DEN,Big,191,28,-2.4%,41,-0.3%,49,-0.3%,27,-4.5%,31,-2.2%,83,+16.7%,23,-8.1%,36,-2.6%
Derrick Favors,20.3,UTA,Big,109,86,+7.5%,97,+16.5%,72,+6.6%,85,+7.8%,88,+7.5%,90,+25.0%,4,-18.8%,8,-11.3%
Landry Fields,23.3,NYK,Wing,105,37,-1.8%,35,-1.7%,63,+3.7%,24,-5.0%,28,-2.6%,30,-8.3%,51,+1.5%,48,+0.5%
Derek Fisher,37.2,OKC,Point,419,64,+2.3%,44,+0.0%,76,+7.3%,55,+1.2%,70,+3.8%,68,+8.3%,26,-5.7%,38,-2.1%
Randy Foye,28.1,LAC,Wing,286,11,-5.7%,15,-6.6%,59,+2.0%,28,-4.3%,35,-1.9%,28,-10.0%,40,-2.2%,24,-5.8%
Danilo Gallinari,23.2,DEN,Forward,219,5,-8.6%,45,+0.1%,7,-14.2%,80,+6.8%,24,-3.4%,7,-28.3%,5,-17.3%,1,-21.5%
Kevin Garnett,35.5,BOS,Big,733,80,+5.6%,87,+7.7%,11,-11.0%,69,+3.8%,40,-1.3%,86,+18.1%,89,+14.5%,95,+15.9%
Marc Gasol,26.8,MEM,Big,260,62,+1.7%,65,+3.0%,61,+3.1%,26,-4.6%,43,-0.8%,2,-47.9%,96,+20.8%,77,+6.7%
Pau Gasol,31.3,LAL,Big,439,57,+0.7%,60,+2.4%,42,-1.7%,5,-15.7%,6,-8.8%,85,+17.8%,57,+3.0%,85,+8.6%
Rudy Gay,25.2,MEM,Forward,279,33,-1.9%,29,-2.0%,98,+22.3%,3,-15.9%,67,+3.3%,0,-82.4%,70,+5.4%,11,-9.7%
Paul George,21.5,IND,Wing,368,87,+7.5%,93,+10.8%,30,-5.7%,81,+7.2%,58,+1.4%,60,+5.8%,88,+14.4%,90,+12.3%
Taj Gibson,26.4,CHI,Big,137,2,-9.3%,3,-12.9%,27,-6.5%,7,-13.6%,3,-11.0%,15,-17.5%,58,+3.0%,46,0.0%
Manu Ginobili,34.3,SAS,Wing,386,23,-2.9%,78,+4.8%,33,-4.8%,20,-5.9%,15,-5.2%,39,-3.5%,3,-20.1%,6,-13.7%
Danny Granger,28.5,IND,Wing,418,72,+3.9%,85,+7.1%,54,+1.2%,37,-2.6%,45,-0.6%,23,-12.1%,89,+14.8%,68,+4.1%
Danny Green,24.4,SAS,Wing,283,72,+4.0%,69,+3.5%,86,+10.7%,89,+10.2%,95,+10.3%,45,-0.2%,59,+3.1%,55,+2.1%
Blake Griffin,22.6,LAC,Big,391,59,+1.3%,46,+0.1%,38,-2.5%,44,-0.6%,26,-2.8%,55,+4.5%,60,+3.3%,63,+3.5%
Richard Hamilton,33.7,CHI,Wing,170,8,-6.2%,23,-3.8%,28,-6.0%,45,-0.4%,30,-2.3%,8,-27.8%,14,-11.6%,5,-14.6%
Tyler Hansbrough,26.0,IND,Big,152,16,-4.4%,15,-6.4%,66,+4.6%,36,-2.6%,46,+0.1%,40,-2.8%,22,-8.4%,20,-6.4%
James Harden,22.2,OKC,Wing,621,78,+5.0%,55,+1.6%,78,+8.4%,65,+3.5%,77,+5.1%,70,+9.1%,50,+0.2%,57,+2.5%
Al Harrington,31.7,DEN,Big,162,81,+5.9%,75,+4.3%,56,+1.3%,79,+6.5%,72,+4.0%,23,-12.1%,78,+9.7%,72,+5.6%
Devin Harris,28.7,UTA,Point,119,80,+5.8%,80,+5.4%,80,+8.5%,92,+10.8%,91,+9.6%,7,-33.3%,83,+12.5%,62,+3.2%
Udonis Haslem,31.4,MIA,Big,444,46,-0.5%,53,+1.0%,79,+8.4%,23,-5.5%,49,+0.4%,58,+5.4%,48,-0.9%,51,+1.4%
Spencer Hawes,23.5,PHI,Big,328,41,-1.0%,57,+2.0%,62,+3.2%,46,-0.3%,54,+0.9%,3,-44.9%,39,-2.2%,14,-8.3%
Gordon Hayward,21.6,UTA,Wing,122,85,+7.3%,89,+8.1%,91,+14.3%,50,+0.3%,80,+6.2%,81,+16.7%,93,+17.3%,96,+15.9%
Roy Hibbert,24.9,IND,Big,339,66,+2.8%,47,+0.3%,22,-7.5%,46,-0.3%,28,-2.5%,57,+5.4%,84,+12.6%,88,+10.0%
George Hill,25.5,IND,Combo,344,82,+6.0%,71,+3.8%,51,0.0%,61,+2.2%,63,+1.7%,42,-1.5%,93,+18.4%,89,+10.8%
Jordan Hill,24.3,LAL,Big,210,19,-4.1%,27,-2.9%,17,-8.6%,72,+4.7%,33,-2.0%,21,-12.2%,36,-3.1%,23,-5.8%
Kirk Hinrich,30.8,ATL,Combo,140,33,-2.0%,85,+7.3%,50,-0.1%,11,-8.2%,18,-4.9%,9,-23.1%,33,-3.4%,13,-8.4%
Jrue Holiday,21.4,PHI,Combo,492,10,-6.1%,83,+6.8%,7,-14.8%,6,-13.9%,2,-13.9%,33,-6.7%,33,-3.2%,33,-3.5%
Ryan Hollins,27.1,BOS,Big,146,9,-6.2%,13,-7.5%,53,+0.5%,48,-0.0%,46,-0.1%,25,-11.0%,15,-10.4%,9,-10.6%
Al Horford,25.4,ATL,Big,107,90,+8.3%,88,+7.9%,29,-6.0%,87,+9.1%,67,+3.0%,76,+12.5%,90,+15.0%,93,+14.9%
Serge Ibaka,22.1,OKC,Big,567,60,+1.5%,50,+0.6%,43,-1.7%,64,+3.1%,56,+1.2%,59,+5.7%,71,+5.5%,71,+5.4%
Andre Iguodala,27.8,PHI,Wing,504,14,-5.2%,7,-10.2%,25,-6.9%,15,-7.3%,7,-7.3%,11,-19.2%,92,+16.2%,86,+9.0%
Stephen Jackson,33.6,SAS,Wing,282,79,+5.2%,74,+4.2%,21,-8.1%,18,-6.0%,8,-7.1%,56,+4.5%,66,+4.2%,64,+3.9%
LeBron James,26.8,MIA,Forward,978,95,+10.5%,79,+4.9%,70,+5.4%,38,-2.0%,61,+1.7%,74,+10.1%,95,+19.2%,94,+15.7%
Al Jefferson,26.8,UTA,Big,140,93,+9.4%,93,+11.0%,87,+10.8%,52,+0.9%,83,+6.5%,81,+16.7%,98,+26.9%,100,+25.0%
Joe Johnson,30.3,ATL,Wing,242,97,+12.3%,98,+27.0%,99,+23.2%,33,-3.6%,85,+7.0%,96,+44.0%,24,-7.1%,43,-0.4%
James Jones,31.1,MIA,Wing,149,11,-5.9%,62,+2.4%,41,-1.9%,8,-10.6%,11,-6.6%,16,-16.8%,42,-1.7%,21,-6.2%
DeAndre Jordan,23.3,LAC,Big,245,29,-2.2%,34,-1.7%,95,+17.9%,7,-12.7%,51,+0.7%,51,+2.5%,18,-10.1%,19,-6.7%
Jason Kidd,38.6,DAL,Point,143,91,+8.8%,96,+13.8%,46,-0.9%,98,+23.9%,93,+10.0%,36,-5.0%,44,-1.3%,35,-2.7%
Ty Lawson,24.0,DEN,Point,241,89,+8.2%,84,+7.1%,94,+17.1%,67,+3.7%,89,+9.4%,87,+18.3%,72,+6.3%,80,+7.7%
Kawhi Leonard,20.3,SAS,Forward,376,15,-4.4%,31,-1.9%,72,+6.1%,72,+4.5%,78,+5.3%,32,-6.8%,47,-0.9%,34,-2.9%
Shawn Marion,33.5,DAL,Forward,139,3,-9.1%,80,+4.9%,46,-0.9%,98,+23.9%,93,+10.0%,6,-36.1%,1,-33.5%,0,-35.9%
Kenyon Martin,33.8,LAC,Big,191,35,-1.9%,49,+0.5%,20,-8.5%,62,+2.4%,39,-1.5%,61,+5.9%,50,+0.8%,56,+2.1%
O.J. Mayo,24.0,MEM,Combo,163,17,-4.3%,19,-4.5%,33,-4.8%,78,+6.1%,50,+0.5%,50,+2.3%,11,-12.0%,12,-8.6%
JaVale McGee,23.8,DEN,Big,181,45,-0.7%,24,-3.8%,64,+4.0%,16,-7.0%,37,-1.7%,48,+1.1%,38,-2.3%,46,+0.1%
Andre Miller,35.6,DEN,Combo,199,58,+0.9%,37,-1.2%,24,-7.0%,24,-4.7%,14,-5.8%,80,+15.7%,64,+4.1%,84,+8.2%
Mike Miller,31.7,MIA,Wing,366,55,+0.5%,42,-0.0%,23,-7.4%,85,+8.9%,55,+1.0%,50,+2.4%,41,-1.8%,45,-0.1%
Paul Millsap,26.7,UTA,Big,138,51,-0.2%,2,-15.6%,91,+14.3%,17,-6.8%,76,+4.6%,1,-50.0%,97,+25.9%,80,+7.6%
Gary Neal,27.1,SAS,Combo,204,50,-0.2%,26,-3.1%,8,-14.1%,32,-3.8%,4,-9.7%,63,+6.6%,37,-2.9%,44,-0.1%
Jameer Nelson,29.7,ORL,Point,181,2,-9.9%,2,-13.1%,2,-19.7%,2,-18.4%,1,-18.7%,4,-37.3%,85,+13.0%,50,+1.3%
Dirk Nowitzki,33.4,DAL,Big,153,99,+13.2%,72,+4.2%,76,+7.3%,100,+31.0%,99,+16.8%,99,+50.0%,63,+3.9%,91,+12.7%
Tony Parker,29.5,SAS,Point,504,49,-0.4%,59,+2.1%,98,+21.9%,21,-5.8%,98,+11.4%,37,-5.0%,75,+7.0%,63,+3.7%
Chris Paul,26.5,LAC,Point,421,4,-8.9%,16,-5.5%,67,+5.2%,4,-15.8%,5,-8.9%,49,+2.1%,12,-11.8%,17,-7.6%
Kendrick Perkins,27.0,OKC,Big,515,18,-4.2%,37,-1.6%,10,-11.4%,54,+1.1%,21,-4.2%,13,-18.3%,67,+4.6%,40,-1.3%
Paul Pierce,34.1,BOS,Forward,775,20,-3.8%,36,-1.6%,60,+2.9%,13,-8.0%,24,-3.5%,53,+2.6%,20,-9.3%,26,-5.3%
Mickael Pietrus,29.7,BOS,Wing,392,38,-1.4%,28,-2.6%,54,+0.7%,60,+2.0%,59,+1.4%,35,-5.3%,35,-3.2%,29,-3.7%
Quincy Pondexter,23.6,MEM,Wing,113,15,-5.0%,86,+7.5%,11,-11.1%,34,-3.0%,9,-7.0%,100,+61.7%,0,-34.1%,4,-15.2%
Zach Randolph,30.3,MEM,Big,247,84,+6.4%,56,+1.8%,55,+1.3%,20,-5.9%,32,-2.2%,93,+29.4%,98,+26.7%,99,+24.5%
JJ Redick,27.4,ORL,Wing,121,68,+3.3%,90,+8.3%,20,-8.2%,75,+5.4%,54,+0.9%,92,+27.5%,11,-12.2%,33,-3.4%
Jason Richardson,30.8,ORL,Wing,148,22,-3.3%,82,+6.3%,82,+9.1%,15,-7.6%,37,-1.7%,10,-22.2%,30,-3.8%,15,-7.9%
Rajon Rondo,25.7,BOS,Point,805,69,+3.6%,10,-8.0%,80,+8.7%,31,-4.0%,62,+1.7%,80,+15.8%,59,+3.1%,78,+7.2%
Thabo Sefolosha,27.5,OKC,Wing,443,30,-2.2%,54,+1.5%,16,-8.8%,67,+3.7%,41,-0.9%,20,-12.8%,34,-3.2%,24,-5.6%
Ramon Sessions,25.6,LAL,Combo,375,70,+3.6%,92,+10.3%,88,+11.2%,10,-9.6%,47,+0.2%,75,+10.9%,19,-9.9%,37,-2.3%
JR Smith,26.1,NYK,Wing,169,26,-2.8%,1,-18.9%,77,+8.3%,73,+5.3%,82,+6.3%,36,-5.0%,46,-1.1%,58,+2.5%
Josh Smith,25.9,ATL,Big,194,93,+9.2%,81,+6.1%,84,+9.6%,94,+13.8%,98,+11.9%,94,+33.3%,27,-5.3%,66,+4.0%
Marreese Speights,24.2,MEM,Big,100,32,-2.0%,11,-7.8%,48,-0.6%,97,+20.6%,90,+9.5%,98,+47.9%,2,-30.9%,3,-16.9%
Tiago Splitter,26.8,SAS,Big,166,89,+8.2%,73,+4.2%,12,-9.8%,90,+10.3%,33,-2.1%,73,+10.1%,67,+4.3%,76,+6.2%
Greg Stiemsma,26.1,BOS,Big,141,7,-6.4%,38,-0.9%,35,-3.7%,30,-4.1%,23,-3.8%,14,-18.2%,15,-11.0%,7,-13.3%
Amar'e Stoudemire,29.0,NYK,Big,139,98,+12.8%,98,+23.8%,5,-16.4%,41,-1.5%,11,-6.8%,95,+39.3%,91,+15.2%,98,+21.6%
Jeff Teague,23.4,ATL,Point,224,100,+13.8%,99,+32.6%,99,+23.2%,47,-0.2%,89,+7.9%,98,+47.8%,13,-11.8%,42,-0.4%
Jason Terry,34.1,DAL,Wing,138,48,-0.4%,67,+3.1%,93,+17.0%,1,-19.2%,71,+3.9%,17,-16.1%,77,+9.0%,28,-4.1%
Ronny Turiaf,28.8,MIA,Big,106,37,-1.5%,41,-0.1%,15,-8.8%,91,+10.5%,53,+0.8%,26,-10.3%,17,-10.2%,11,-10.1%
Hedo Turkoglu,32.6,ORL,Wing,162,53,+0.3%,18,-4.5%,26,-6.9%,29,-4.2%,17,-5.0%,79,+15.3%,69,+5.2%,82,+7.8%
Evan Turner,23.0,PHI,Wing,443,47,-0.4%,12,-7.5%,73,+6.7%,63,+2.7%,76,+4.4%,19,-14.0%,63,+3.9%,50,+1.2%
Dwyane Wade,29.8,MIA,Wing,898,56,+0.6%,94,+11.1%,65,+4.3%,14,-7.7%,36,-1.7%,11,-21.1%,61,+3.8%,32,-3.5%
CJ Watson,27.5,CHI,Point,164,44,-0.8%,40,-0.4%,39,-2.3%,66,+3.6%,59,+1.6%,15,-17.5%,45,-1.3%,31,-3.6%
David West,31.2,IND,Big,415,94,+9.8%,91,+9.2%,59,+2.6%,68,+3.8%,69,+3.8%,89,+23.0%,82,+12.4%,97,+16.1%
Russell Westbrook,23.0,OKC,Point,765,74,+4.4%,76,+4.4%,74,+6.8%,58,+1.5%,68,+3.3%,46,-0.1%,76,+8.0%,76,+6.6%
Lou Williams,25.0,PHI,Point,354,71,+3.8%,76,+4.3%,58,+2.0%,76,+5.6%,73,+4.2%,88,+19.0%,24,-6.0%,41,-0.8%
Marvin Williams,25.4,ATL,Forward,138,65,+2.8%,63,+2.9%,67,+4.9%,82,+7.3%,80,+6.2%,67,+7.7%,49,-0.8%,54,+1.9%
Mo Williams,28.9,LAC,Combo,225,54,+0.5%,61,+2.4%,37,-2.8%,70,+4.2%,63,+2.0%,44,-0.6%,52,+1.8%,53,+1.8%
Metta World Peace,32.0,LAL,Wing,233,42,-0.8%,52,+1.0%,34,-4.0%,12,-8.1%,13,-6.2%,66,+7.4%,54,+2.2%,65,+3.9%
Nick Young,26.4,LAC,Wing,196,88,+7.9%,89,+8.0%,50,-0.2%,49,0.0%,50,+0.5%,67,+7.7%,80,+11.9%,89,+11.3%
Thaddeus Young,23.4,PHI,Big,275,41,-0.8%,20,-4.4%,31,-5.4%,59,+1.8%,41,-1.0%,76,+11.7%,55,+2.7%,67,+4.1%
