Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Kobe Bryant,25.2,LAL,Wing,966,70,+8.1,+22,49,+1.2,43,-0.9%,58,-0.7%,73,+3.0%,60,+2.3,73,-6.9,77,-4.1%,89,+3.4%,76,-4.5%,69,-3.5
Caron Butler,23.6,MIA,Wing,509,86,+16.8,+38,53,+2.1,89,+7.1%,36,+0.9%,4,-9.4%,22,-6.6,90,-14.6,71,-2.7%,99,+7.8%,18,+5.9%,99,-26.6
Marcus Camby,29.6,DEN,Big,194,10,-11.6,-32,71,+7.7,23,-3.4%,69,-1.8%,93,+7.6%,91,+11.9,1,+19.3,3,+7.5%,46,-0.7%,26,+3.9%,47,-0.0
Elden Campbell,35.3,DET,Big,125,11,-10.9,-30,11,-10.7,10,-5.9%,23,+2.0%,30,-2.8%,97,+16.3,50,+0.2,36,+1.4%,43,-1.0%,73,-4.4%,38,+1.0
Sam Cassell,34.0,MIN,Point,496,66,+6.6,+18,63,+3.6,67,+2.5%,37,+0.8%,71,+2.8%,27,-5.3,66,-3.0,38,+1.2%,48,-0.5%,90,-7.9%,67,-3.3
Kelvin Cato,29.2,HOU,Big,146,75,+9.6,+16,9,-10.9,13,-4.6%,17,+2.9%,62,+0.7%,2,-17.6,97,-20.5,83,-4.8%,85,+2.7%,54,-1.0%,82,-7.7
Doug Christie,33.5,SAC,Wing,458,26,-5.9,-17,66,+5.8,74,+3.4%,21,+2.2%,75,+3.0%,58,+2.2,10,+11.7,8,+5.9%,25,-2.9%,30,+3.2%,68,-3.4
Jason Collins,24.9,NJN,Big,263,85,+16.2,+42,61,+3.3,41,-1.0%,55,-0.5%,88,+6.3%,43,-0.8,87,-12.8,62,-1.2%,87,+3.3%,96,-10.9%,89,-10.2
Austin Croshere,28.5,IND,Forward,204,42,-1.9,-5,45,+0.6,63,+2.3%,22,+2.0%,90,+6.7%,29,-4.6,37,+2.5,46,+0.7%,21,-3.4%,77,-5.0%,29,+2.4
Marquis Daniels,22.8,DAL,Combo,179,65,+6.3,+19,94,+18.9,97,+11.1%,92,-6.8%,22,-4.3%,57,+1.5,9,+12.5,1,+9.2%,17,-3.9%,75,-4.5%,83,-8.2
Baron Davis,24.6,NOH,Combo,261,87,+19.2,+40,87,+14.4,37,-1.5%,95,-8.6%,92,+7.5%,81,+6.9,69,-4.8,83,-4.9%,58,+0.6%,14,+6.6%,78,-6.6
Ricky Davis,24.1,BOS,Wing,121,97,+31.1,+21,98,+23.4,94,+8.9%,97,-9.9%,7,-8.5%,82,+6.9,75,-7.7,86,-5.3%,84,+2.6%,1,+11.6%,51,-0.7
Vlade Divac,35.7,SAC,Big,235,30,-4.7,-14,4,-13.6,4,-6.5%,48,-0.1%,77,+3.1%,10,-8.4,78,-8.9,65,-1.6%,57,+0.2%,78,-5.1%,91,-12.0
Tim Duncan,27.5,SAS,Big,401,40,-2.1,-5,15,-7.8,55,+0.8%,19,+2.6%,9,-7.7%,65,+3.7,70,-5.7,56,-0.0%,76,+1.8%,80,-5.4%,87,-9.6
Michael Finley,30.7,DAL,Wing,196,89,+19.9,+41,58,+3.1,97,+9.9%,28,+1.4%,6,-9.1%,4,-13.3,94,-16.7,92,-6.5%,96,+6.3%,21,+5.1%,42,+0.7
Derek Fisher,29.2,LAL,Combo,495,60,+4.4,+12,69,+6.8,56,+0.8%,62,-1.0%,63,+1.0%,88,+10.1,38,+2.4,50,+0.4%,59,+0.7%,34,+2.0%,10,+6.6
Jeff Foster,26.8,IND,Big,309,16,-9.1,-24,29,-4.3,30,-2.5%,30,+1.3%,58,+0.3%,56,+1.3,28,+4.9,4,+6.5%,47,-0.7%,70,-4.0%,65,-3.2
Rick Fox,34.3,LAL,Wing,142,5,-15.4,-40,5,-13.0,5,-6.5%,45,-0.0%,32,-2.7%,30,-4.4,37,+2.4,21,+3.3%,33,-1.9%,82,-5.6%,60,-2.2
Steve Francis,26.7,HOU,Point,223,93,+25.2,+23,97,+23.2,96,+9.8%,93,-7.0%,39,-2.2%,80,+6.9,60,-2.0,80,-4.4%,8,-6.7%,57,-1.2%,23,+3.3
Kevin Garnett,27.5,MIN,Big,780,92,+25.1,+43,90,+16.1,83,+5.1%,89,-5.8%,68,+1.5%,72,+5.5,79,-9.0,88,-5.4%,30,-2.2%,40,+0.9%,37,+1.2
Pau Gasol,23.3,MEM,Big,133,21,-7.3,-7,57,+3.0,33,-1.8%,96,-9.2%,1,-13.3%,33,-3.7,15,+10.3,27,+2.3%,11,-5.6%,89,-7.8%,14,+6.1
Devean George,26.2,LAL,Forward,470,62,+5.1,+14,57,+3.0,77,+3.8%,15,+3.0%,83,+4.9%,15,-7.5,62,-2.1,51,+0.3%,37,-1.8%,49,+0.3%,77,-5.4
Manu Ginobili,26.3,SAS,Wing,278,88,+19.8,+50,83,+12.5,75,+3.5%,75,-2.8%,85,+5.1%,83,+7.8,74,-7.3,49,+0.6%,97,+6.7%,79,-5.2%,3,+13.3
Brian Grant,31.7,MIA,Big,399,51,+1.4,+4,30,-4.2,25,-2.9%,59,-0.8%,47,-1.1%,20,-6.8,70,-5.6,59,-0.7%,73,+1.7%,33,+2.4%,56,-1.6
Richard Hamilton,25.7,DET,Wing,930,84,+16.1,+44,93,+18.8,86,+6.7%,85,-4.9%,53,-0.3%,85,+8.4,35,+2.7,57,-0.4%,16,-4.1%,39,+1.0%,81,-7.7
Anfernee Hardaway,32.3,NYK,Wing,167,36,-3.8,-3,67,+6.5,90,+8.1%,94,-8.5%,3,-10.0%,77,+6.0,16,+10.3,93,-7.4%,19,-3.7%,10,+7.7%,63,-2.7
Al Harrington,23.7,IND,Forward,427,50,+1.3,+4,18,-7.3,26,-2.8%,66,-1.3%,10,-7.1%,48,-0.1,77,-8.6,90,-6.2%,94,+5.0%,17,+6.1%,40,+0.9
Lucious Harris,32.9,NJN,Combo,178,32,-4.4,-13,35,-2.8,39,-1.2%,29,+1.3%,83,+4.5%,47,-0.1,43,+1.7,63,-1.5%,77,+2.0%,20,+5.7%,13,+6.1
Udonis Haslem,23.4,MIA,Big,195,13,-10.8,-29,28,-4.6,11,-4.9%,9,+4.0%,89,+6.6%,97,+15.8,23,+6.2,52,+0.2%,38,-1.4%,32,+2.9%,61,-2.2
Trenton Hassell,24.7,MIN,Wing,474,6,-13.5,-36,37,-2.0,57,+1.2%,63,-1.1%,48,-1.0%,10,-8.4,12,+11.5,19,+3.4%,63,+1.1%,15,+6.4%,30,+2.3
Nene Hilario,21.1,DEN,Big,132,3,-18.2,-43,17,-7.4,10,-5.0%,54,-0.3%,13,-6.2%,73,+5.5,13,+10.8,47,+0.7%,2,-9.4%,12,+6.7%,95,-14.9
Fred Hoiberg,31.0,MIN,Wing,428,61,+4.8,+13,31,-3.6,38,-1.2%,41,+0.1%,26,-3.1%,70,+4.7,77,-8.4,82,-4.7%,44,-0.9%,68,-3.8%,21,+3.5
Robert Horry,33.2,SAS,Big,208,99,+37.2,+69,97,+21.3,84,+5.5%,79,-4.3%,94,+8.0%,78,+6.7,92,-15.8,96,-8.1%,79,+2.1%,70,-4.0%,33,+1.9
Lindsey Hunter,32.9,DET,Combo,252,9,-12.2,-32,3,-14.2,3,-6.8%,12,+3.6%,57,-0.0%,35,-3.5,61,-2.0,43,+0.8%,83,+2.6%,59,-1.7%,7,+9.2
Jim Jackson,33.0,HOU,Wing,218,56,+1.8,+1,6,-12.9,44,-0.5%,2,+6.2%,17,-5.2%,79,+6.7,91,-14.7,97,-12.4%,64,+1.1%,0,+13.8%,11,+6.6
Mike James,28.4,DET,Point,182,52,+1.5,+6,7,-12.8,42,-1.0%,5,+5.2%,54,-0.2%,17,-7.3,90,-14.3,85,-5.2%,98,+7.3%,25,+4.5%,27,+2.5
Antawn Jamison,27.4,DAL,Forward,103,19,-7.7,-21,52,+2.0,83,+5.4%,1,+6.4%,55,-0.1%,45,-0.5,17,+9.7,30,+2.0%,51,-0.3%,46,+0.5%,1,+15.6
Richard Jefferson,23.4,NJN,Wing,457,27,-5.9,-16,62,+3.6,98,+11.9%,0,+6.9%,5,-9.3%,77,+6.1,18,+9.4,44,+0.8%,4,-8.5%,58,-1.3%,90,-10.4
Anthony Johnson,29.1,IND,Point,329,37,-3.5,-9,23,-5.7,27,-2.7%,68,-1.7%,40,-2.1%,44,-0.6,63,-2.2,89,-5.4%,30,-2.3%,31,+2.9%,50,-0.3
Ervin Johnson,35.9,MIN,Big,356,68,+7.2,+20,64,+4.6,62,+1.9%,47,-0.1%,77,+3.3%,23,-5.9,65,-2.6,70,-2.0%,60,+0.8%,17,+6.3%,79,-7.1
Damon Jones,27.2,MIL,Point,144,37,-3.3,-2,77,+9.1,93,+8.8%,61,-0.9%,37,-2.3%,18,-7.1,10,+12.3,14,+4.4%,0,-14.7%,93,-9.7%,76,-5.2
Eddie Jones,32.0,MIA,Wing,480,63,+5.7,+17,70,+7.6,88,+7.1%,10,+3.9%,15,-5.9%,92,+12.0,42,+1.9,41,+1.0%,91,+4.1%,23,+4.8%,20,+3.6
Fred Jones,24.6,IND,Wing,254,72,+8.6,+20,41,-0.8,52,-0.1%,70,-2.1%,52,-0.3%,32,-3.8,81,-9.4,91,-6.5%,45,-0.7%,51,-0.3%,36,+1.3
Jason Kidd,30.6,NJN,Point,475,59,+4.1,+12,54,+2.4,7,-6.3%,77,-3.5%,35,-2.5%,86,+9.1,58,-1.7,90,-6.1%,14,-4.5%,48,+0.4%,72,-3.9
Kerry Kittles,29.4,NJN,Wing,415,30,-5.3,-15,47,+1.1,60,+1.8%,32,+1.0%,23,-4.1%,75,+5.6,23,+6.4,11,+5.1%,41,-1.2%,44,+0.7%,54,-1.1
Toni Kukoc,35.1,MIL,Forward,104,31,-4.6,-7,3,-13.6,12,-4.9%,27,+1.4%,3,-9.4%,54,+0.8,80,-9.0,84,-5.1%,100,+8.0%,9,+7.7%,3,+12.2
Voshon Lenard,30.5,DEN,Wing,163,76,+10.4,+24,82,+11.9,92,+8.8%,33,+1.0%,8,-7.9%,89,+10.7,44,+1.6,58,-0.7%,74,+1.7%,23,+4.8%,48,-0.1
George Lynch,33.2,NOH,Wing,145,71,+8.5,+24,55,+2.8,90,+7.3%,43,+0.1%,50,-0.5%,11,-7.9,71,-5.7,53,+0.1%,68,+1.4%,71,-4.1%,77,-5.2
Mark Madsen,27.8,MIN,Big,219,35,-3.9,-11,13,-10.1,20,-4.1%,6,+4.9%,81,+4.2%,43,-0.9,72,-6.2,66,-1.7%,56,+0.2%,92,-8.5%,34,+1.8
Jamaal Magloire,25.4,NOH,Big,240,44,-0.6,-2,36,-2.2,43,-0.9%,67,-1.5%,43,-1.9%,26,-5.4,57,-1.5,16,+3.7%,90,+3.9%,50,+0.2%,86,-9.3
Karl Malone,40.3,LAL,Big,796,41,-2.0,-5,23,-5.4,45,-0.4%,35,+1.0%,30,-2.9%,61,+2.7,67,-3.4,34,+1.5%,52,-0.3%,69,-3.9%,97,-17.8
Stephon Marbury,26.7,NYK,Point,174,100,+38.2,+12,100,+24.9,71,+3.2%,100,-14.7%,38,-2.2%,0,-32.8,89,-13.3,94,-7.6%,69,+1.4%,83,-5.7%,4,+12.1
Darrick Martin,32.7,MIN,Point,177,22,-7.1,-19,20,-6.4,19,-4.2%,42,+0.1%,29,-2.9%,74,+5.5,49,+0.8,54,+0.1%,75,+1.7%,4,+9.3%,62,-2.5
Kenyon Martin,25.8,NJN,Big,406,78,+11.6,+32,38,-1.6,15,-4.5%,60,-0.8%,70,+2.6%,57,+1.9,88,-13.3,24,+2.8%,81,+2.2%,97,-13.9%,49,-0.3
Desmond Mason,26.1,MIL,Wing,197,98,+33.3,+17,91,+17.0,66,+2.4%,82,-4.4%,98,+13.8%,59,+2.2,93,-16.2,97,-11.3%,49,-0.5%,91,-8.4%,17,+4.0
Walter McCarty,29.7,BOS,Big,126,90,+21.0,+11,81,+11.4,68,+2.8%,10,+4.0%,87,+5.7%,99,+20.0,82,-9.6,73,-2.9%,10,-6.0%,84,-7.0%,75,-5.2
Slava Medvedenko,24.6,LAL,Big,237,15,-9.6,-27,12,-10.5,3,-6.6%,52,-0.3%,60,+0.6%,23,-6.1,54,-0.9,57,-0.2%,70,+1.4%,37,+1.4%,26,+2.5
Andre Miller,27.6,DEN,Combo,173,29,-5.6,-15,21,-6.0,30,-2.5%,11,+3.7%,28,-3.0%,49,+0.2,52,-0.4,30,+2.0%,20,-3.5%,85,-7.1%,84,-8.7
Brad Miller,27.6,SAC,Big,363,81,+12.2,+33,78,+9.8,79,+4.0%,65,-1.3%,17,-5.0%,83,+7.0,64,-2.4,32,+1.8%,80,+2.1%,65,-3.3%,24,+2.9
Reggie Miller,38.2,IND,Wing,453,48,-0.2,-1,59,+3.2,57,+1.3%,31,+1.0%,61,+0.6%,52,+0.5,30,+3.5,13,+4.8%,66,+1.2%,55,-1.1%,70,-3.6
Cuttino Mobley,28.2,HOU,Wing,208,97,+30.5,+28,72,+7.8,51,-0.2%,88,-5.6%,76,+3.1%,53,+0.6,98,-22.7,100,-19.7%,18,-3.7%,2,+11.3%,97,-17.8
Steve Nash,29.7,DAL,Point,195,28,-5.9,-16,43,+0.1,0,-10.0%,99,-13.5%,11,-6.7%,50,+0.3,25,+5.9,12,+4.8%,63,+1.1%,38,+1.3%,83,-8.3
Rasho Nesterovic,27.4,SAS,Big,261,1,-24.2,-55,16,-7.6,47,-0.3%,63,-1.1%,25,-3.5%,5,-13.1,2,+16.6,5,+6.2%,12,-5.0%,7,+8.1%,92,-13.6
Dirk Nowitzki,25.4,DAL,Big,210,77,+10.8,+30,95,+19.3,81,+4.6%,49,-0.1%,44,-1.5%,90,+11.3,19,+8.5,0,+10.6%,26,-2.8%,42,+0.8%,100,-31.0
Jermaine O'Neal,25.1,IND,Big,601,70,+8.3,+23,80,+10.3,73,+3.3%,71,-2.2%,46,-1.2%,67,+3.9,40,+2.0,61,-1.1%,70,+1.4%,28,+3.8%,44,+0.2
Shaquille O'Neal,31.7,LAL,Big,918,96,+26.4,+54,99,+24.0,100,+16.3%,34,+1.0%,74,+3.0%,25,-5.6,63,-2.4,87,-5.4%,24,-3.0%,50,-0.1%,52,-0.9
Lamar Odom,24.0,MIA,Forward,509,54,+1.7,+5,43,-0.2,50,-0.2%,78,-4.1%,19,-4.8%,19,-6.9,59,-1.9,33,+1.7%,95,+5.7%,56,-1.1%,43,+0.3
Mehmet Okur,24.4,DET,Big,243,7,-13.4,-35,2,-14.6,29,-2.5%,4,+5.3%,45,-1.2%,12,-7.8,57,-1.3,23,+2.9%,61,+1.0%,62,-2.6%,74,-4.9
Michael Olowokandi,28.6,MIN,Big,222,14,-9.8,-26,17,-7.5,53,-0.1%,17,+2.8%,24,-3.5%,36,-3.2,39,+2.3,29,+2.1%,57,+0.6%,53,-1.0%,64,-2.9
Tony Parker,21.5,SAS,Point,384,73,+9.0,+25,75,+8.4,49,-0.2%,91,-6.8%,23,-4.1%,34,-3.7,53,-0.6,67,-1.8%,23,-3.1%,90,-7.9%,70,-3.5
Gary Payton,35.3,LAL,Point,766,25,-6.0,-15,25,-5.0,48,-0.3%,56,-0.5%,27,-3.1%,39,-1.7,47,+1.0,70,-2.1%,40,-1.4%,43,+0.7%,57,-1.7
Anthony Peeler,33.9,SAC,Combo,229,64,+6.1,+17,32,-3.5,8,-6.3%,37,+0.8%,90,+7.1%,70,+4.4,83,-9.6,78,-4.2%,92,+4.2%,41,+0.9%,17,+4.2
Paul Pierce,26.1,BOS,Wing,161,83,+14.2,+5,26,-4.6,28,-2.5%,8,+4.6%,99,+13.9%,3,-14.3,96,-18.8,18,+3.4%,88,+3.3%,100,-22.3%,10,+6.8
James Posey,26.8,MEM,Wing,128,77,+11.4,+8,22,-5.9,32,-1.8%,50,-0.2%,43,-1.7%,37,-2.9,95,-17.3,17,+3.5%,78,+2.0%,99,-18.1%,90,-10.4
Tayshaun Prince,23.7,DET,Wing,792,49,+0.1,-1,73,+7.9,69,+2.8%,90,-6.6%,14,-6.0%,42,-0.9,21,+7.7,25,+2.5%,13,-4.5%,77,-5.0%,46,+0.1
Michael Redd,24.2,MIL,Wing,192,20,-7.4,-8,74,+7.9,58,+1.3%,84,-4.9%,80,+4.2%,51,+0.3,6,+15.3,20,+3.4%,3,-8.6%,72,-4.2%,28,+2.5
Rodney Rogers,32.4,NJN,Forward,223,63,+5.8,+15,70,+7.6,64,+2.3%,77,-3.1%,50,-0.6%,38,-2.0,43,+1.8,64,-1.5%,29,-2.5%,29,+3.4%,43,+0.4
Kareem Rush,23.0,LAL,Wing,298,53,+1.6,+4,51,+1.3,35,-1.6%,70,-1.9%,34,-2.6%,63,+3.3,51,-0.2,39,+1.2%,67,+1.4%,57,-1.2%,18,+4.0
Joe Smith,28.3,MIL,Big,176,45,-0.6,+2,88,+15.4,82,+5.0%,83,-4.4%,97,+11.9%,31,-3.8,3,+16.0,2,+9.0%,1,-9.8%,98,-16.2%,88,-10.1
Latrell Sprewell,33.1,MIN,Wing,768,74,+9.2,+26,96,+19.9,70,+2.8%,83,-4.5%,95,+8.2%,93,+12.4,14,+10.7,17,+3.5%,39,-1.4%,22,+5.1%,37,+1.1
Peja Stojakovic,26.4,SAC,Wing,516,3,-18.3,-39,33,-3.3,23,-3.5%,87,-5.5%,57,+0.3%,21,-6.6,7,+15.0,28,+2.2%,6,-7.3%,52,-0.6%,55,-1.1
Wally Szczerbiak,26.7,MIN,Wing,294,55,+1.8,+5,60,+3.3,50,-0.2%,50,-0.2%,51,-0.4%,87,+9.2,46,+1.4,37,+1.2%,35,-1.8%,60,-1.7%,32,+2.0
Maurice Taylor,27.0,HOU,Big,118,2,-23.5,-45,44,+0.2,65,+2.3%,13,+3.1%,12,-6.5%,98,+16.7,0,+23.6,10,+5.6%,34,-1.9%,3,+10.5%,6,+9.4
Kurt Thomas,31.1,NYK,Big,140,79,+12.1,+8,10,-10.9,21,-3.9%,40,+0.4%,49,-0.8%,1,-18.3,99,-23.0,99,-13.9%,71,+1.5%,63,-2.9%,94,-14.9
Jamaal Tinsley,25.7,IND,Point,422,67,+6.6,+16,77,+9.2,76,+3.5%,38,+0.7%,70,+2.7%,55,+1.2,36,+2.6,6,+6.1%,83,+2.4%,66,-3.7%,25,+2.8
Hedo Turkoglu,24.6,SAS,Wing,267,46,-0.5,-1,39,-1.6,18,-4.3%,51,-0.2%,31,-2.7%,84,+8.1,56,-1.1,45,+0.7%,36,-1.8%,67,-3.8%,35,+1.4
Keith Van Horn,28.0,MIL,Forward,134,18,-7.8,-11,8,-12.0,2,-7.6%,23,+1.9%,37,-2.3%,68,+4.1,68,-4.2,35,+1.4%,97,+6.6%,24,+4.6%,30,+2.1
Dwyane Wade,21.8,MIA,Combo,509,38,-2.3,-7,83,+13.5,77,+3.6%,76,-3.0%,69,+1.9%,50,+0.2,4,+15.8,3,+8.3%,50,-0.4%,5,+8.9%,93,-13.9
Antoine Walker,27.2,DAL,Forward,138,23,-7.1,-20,42,-0.6,37,-1.4%,73,-2.5%,79,+4.2%,17,-7.2,22,+6.6,7,+6.0%,53,-0.3%,64,-3.0%,85,-9.3
Ben Wallace,29.1,DET,Big,926,95,+26.0,+61,90,+15.9,87,+6.9%,80,-4.3%,84,+5.1%,69,+4.3,84,-10.1,95,-8.0%,77,+2.0%,35,+1.7%,45,+0.2
Rasheed Wallace,29.1,DET,Big,802,58,+3.8,+8,68,+6.7,78,+3.8%,57,-0.6%,59,+0.3%,8,-8.9,34,+2.9,43,+0.9%,42,-1.1%,45,+0.6%,66,-3.2
Luke Walton,23.6,LAL,Big,124,33,-4.2,-12,48,+1.2,31,-2.0%,64,-1.1%,42,-2.0%,71,+5.4,27,+5.4,42,+1.0%,82,+2.4%,10,+7.4%,0,+16.8
Chris Webber,30.7,SAC,Big,446,12,-10.8,-30,65,+5.5,85,+5.8%,14,+3.0%,16,-5.2%,90,+10.7,3,+16.3,22,+3.2%,27,-2.6%,3,+10.9%,22,+3.5
Jiri Welsch,23.8,BOS,Wing,100,0,-28.3,-29,0,-18.2,17,-4.3%,3,+5.4%,67,+1.4%,9,-8.7,17,+10.1,26,+2.5%,72,+1.7%,19,+5.7%,57,-1.7
David Wesley,33.0,NOH,Wing,242,43,-0.7,-2,37,-1.7,14,-4.5%,26,+1.5%,82,+4.5%,64,+3.5,55,-1.1,9,+5.7%,43,-1.1%,94,-10.2%,63,-2.9
David West,23.2,NOH,Big,110,82,+13.2,+38,56,+2.9,54,+0.5%,30,+1.2%,20,-4.8%,96,+15.8,85,-10.3,72,-2.8%,50,-0.4%,61,-2.2%,80,-7.3
Aaron Williams,32.1,NJN,Big,146,4,-16.3,-44,10,-10.9,22,-3.8%,16,+2.9%,41,-2.1%,37,-2.8,26,+5.5,75,-3.4%,31,-2.1%,6,+8.4%,5,+11.1
Jason Williams,28.0,MEM,Point,125,57,+2.4,+4,84,+14.0,80,+4.2%,97,-9.9%,10,-7.7%,46,-0.5,11,+11.5,50,+0.5%,7,-7.3%,47,+0.4%,15,+5.7
Corliss Williamson,29.9,DET,Forward,322,34,-4.2,-10,34,-3.2,16,-4.5%,18,+2.6%,78,+3.4%,76,+5.8,48,+0.9,37,+1.3%,86,+2.8%,27,+3.9%,23,+3.4
Metta World Peace,24.0,IND,Wing,585,47,-0.3,-1,50,+1.3,46,-0.4%,43,+0.1%,65,+1.2%,40,-1.6,45,+1.5,23,+3.0%,32,-2.0%,83,-6.7%,59,-1.7
Yao Ming,23.1,HOU,Big,187,83,+14.3,+24,92,+17.8,61,+1.8%,98,-13.0%,63,+1.0%,24,-5.8,32,+3.4,31,+1.9%,28,-2.5%,87,-7.4%,73,-4.4
