Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Marcin Gortat,32.7,WAS,Big,369,89,+13.7,75,+8.1,94,+8.8%,91,-5.0%,66,+3.2,98,+8.8,19,-40.5
Jerami Grant,22.6,OKC,Forward,106,11,-14.7,13,-13.0,55,+1.2%,57,-1.1%,42,-1.7,87,+5.4,7,-61.5
Danny Green,29.4,SAS,Wing,434,15,-12.3,15,-11.6,69,+3.5%,70,-2.3%,59,+1.4,51,-0.1,63,+9.5
Draymond Green,26.7,GSW,Big,590,36,-4.1,80,+8.9,2,-11.4%,33,+1.4%,6,-11.7,9,-7.1,40,-16.7
Gerald Green,30.8,BOS,Wing,147,54,+2.0,62,+2.9,54,+0.8%,63,-1.8%,39,-2.6,67,+2.8,21,-34.8
JaMychal Green,26.4,MEM,Big,117,95,+17.6,98,+21.2,33,-3.0%,35,+1.3%,53,+0.6,5,-8.1,100,+110.0
Tim Hardaway Jr.,24.6,ATL,Wing,198,16,-11.4,5,-15.9,22,-5.6%,53,-0.5%,13,-9.1,36,-2.2,20,-39.4
James Harden,27.2,HOU,Combo,405,8,-17.6,19,-10.9,80,+4.9%,59,-1.3%,1,-15.0,45,-1.0,2,-85.7
Andrew Harrison,22.0,MEM,Combo,106,39,-2.7,63,+3.0,58,+1.5%,24,+2.6%,16,-8.4,15,-5.4,22,-33.3
Gordon Hayward,26.6,UTA,Wing,367,17,-10.9,7,-15.1,33,-2.9%,95,-5.4%,76,+5.7,86,+5.3,35,-18.3
Nene Hilario,34.1,HOU,Big,160,67,+5.3,72,+6.7,20,-6.0%,18,+3.1%,31,-4.4,24,-4.2,64,+11.2
George Hill,30.5,UTA,Point,246,88,+12.9,76,+8.3,63,+2.7%,51,-0.3%,75,+5.3,43,-1.2,93,+55.6
Rodney Hood,24.0,UTA,Wing,254,64,+4.5,31,-5.9,75,+4.4%,71,-2.3%,72,+5.1,61,+2.1,70,+19.2
Al Horford,30.4,BOS,Big,573,20,-9.5,40,-3.5,59,+1.7%,55,-1.0%,72,+4.8,76,+4.4,58,+6.4
Dwight Howard,30.9,ATL,Big,155,72,+6.3,74,+7.3,56,+1.4%,54,-0.5%,58,+1.3,58,+1.1,51,0.0
Serge Ibaka,27.1,TOR,Big,305,54,+2.1,69,+5.2,4,-10.5%,52,-0.4%,45,-1.3,33,-2.6,57,+5.8
Andre Iguodala,32.8,GSW,Wing,417,26,-7.1,25,-7.9,52,+0.8%,39,+1.2%,15,-8.6,17,-5.3,41,-14.7
Joe Ingles,29.1,UTA,Wing,296,43,-1.4,84,+9.7,41,-1.4%,7,+5.0%,11,-9.4,11,-6.8,49,-1.3
Kyrie Irving,24.6,CLE,Point,652,59,+2.8,15,-11.8,89,+7.2%,85,-4.2%,83,+7.1,89,+5.6,63,+8.3
LeBron James,31.8,CLE,Forward,742,85,+12.0,78,+8.7,76,+4.4%,100,-8.4%,88,+8.8,60,+2.0,89,+49.0
Richard Jefferson,36.4,CLE,Forward,144,28,-6.4,28,-6.6,90,+7.4%,28,+1.9%,37,-2.8,41,-1.2,43,-9.0
Brandon Jennings,27.1,WAS,Combo,156,20,-9.6,20,-9.8,21,-5.9%,9,+4.5%,67,+3.4,14,-5.8,95,+62.7
Amir Johnson,29.5,BOS,Big,127,5,-18.5,14,-12.1,63,+2.5%,32,+1.6%,23,-6.4,54,+0.1,15,-45.1
Joe Johnson,35.3,UTA,Forward,295,73,+6.6,58,+2.1,47,-0.4%,67,-2.1%,37,-2.7,40,-1.4,44,-7.9
DeAndre Jordan,28.3,LAC,Big,224,69,+5.6,39,-3.7,89,+7.2%,96,-6.2%,63,+2.7,80,+4.6,33,-20.0
Cory Joseph,25.2,TOR,Combo,205,24,-7.5,37,-3.9,44,-1.2%,3,+5.4%,21,-6.7,25,-3.7,10,-48.8
Kyle Korver,35.6,CLE,Wing,312,37,-4.1,60,+2.3,12,-7.2%,5,+5.4%,7,-11.4,22,-4.7,16,-44.9
David Lee,33.5,SAS,Big,237,66,+4.9,88,+11.7,40,-1.8%,17,+3.2%,22,-6.5,20,-5.1,48,-1.5
Kawhi Leonard,25.3,SAS,Wing,428,94,+17.4,97,+19.5,50,+0.5%,30,+1.8%,43,-1.5,39,-1.6,54,+2.5
Damian Lillard,26.3,POR,Point,150,18,-9.7,6,-15.3,3,-10.8%,77,-3.4%,10,-10.0,57,+0.6,4,-63.9
Shaun Livingston,31.1,GSW,Combo,201,79,+9.4,45,+0.4,67,+3.4%,33,+1.5%,92,+10.9,74,+4.1,79,+32.1
Robin Lopez,28.6,CHI,Big,161,61,+3.8,34,-5.3,88,+7.1%,82,-3.6%,93,+11.5,93,+7.2,67,+15.2
Kevin Love,28.2,CLE,Big,576,55,+2.2,35,-5.2,65,+2.8%,67,-2.2%,56,+1.1,89,+5.8,14,-45.7
Kyle Lowry,30.6,TOR,Point,299,83,+11.7,85,+10.4,15,-7.0%,81,-3.5%,80,+6.2,47,-0.8,98,+76.7
Shelvin Mack,26.5,UTA,Point,141,38,-3.8,53,+1.1,19,-6.3%,14,+3.7%,19,-7.5,50,-0.3,7,-58.7
Thon Maker,19.7,MIL,Big,114,32,-5.7,57,+2.1,7,-8.5%,50,-0.3%,11,-9.6,2,-10.2,24,-32.1
Luc Mbah a Moute,30.1,LAC,Forward,208,2,-20.9,9,-14.5,70,+3.7%,76,-3.3%,26,-5.7,24,-3.9,42,-11.1
Patrick McCaw,21.0,GSW,Wing,138,46,-0.6,43,-1.1,59,+1.5%,68,-2.3%,28,-4.9,54,+0.4,23,-33.1
CJ McCollum,25.1,POR,Combo,138,10,-15.9,20,-10.4,20,-6.0%,74,-2.9%,20,-7.5,13,-6.0,45,-4.0
JaVale McGee,28.8,GSW,Big,144,89,+13.7,54,+1.4,96,+9.4%,93,-5.2%,98,+16.3,96,+8.8,73,+27.5
Khris Middleton,25.2,MIL,Wing,230,76,+8.2,76,+8.3,2,-11.7%,16,+3.2%,69,+3.9,33,-2.5,79,+32.1
Patty Mills,28.2,SAS,Point,414,50,+1.3,66,+3.8,36,-2.5%,23,+2.8%,7,-11.6,7,-7.3,41,-11.9
Paul Millsap,31.7,ATL,Big,218,15,-11.6,16,-11.4,0,-12.0%,1,+5.8%,14,-8.8,1,-11.8,61,+7.8
Nikola Mirotic,25.7,CHI,Big,161,48,-0.2,24,-8.6,45,-0.7%,72,-2.4%,99,+16.9,97,+8.8,82,+36.6
Greg Monroe,26.4,MIL,Big,140,80,+10.3,67,+3.8,79,+4.8%,25,+2.2%,79,+6.1,65,+2.4,76,+30.9
Markieff Morris,27.2,WAS,Big,361,80,+10.5,82,+9.1,68,+3.5%,84,-3.8%,47,-0.6,90,+5.9,18,-42.7
Dejounte Murray,20.1,SAS,Combo,132,56,+2.2,48,+0.9,53,+0.8%,98,-7.1%,91,+10.4,99,+13.0,28,-25.6
Victor Oladipo,24.5,OKC,Wing,179,63,+4.5,89,+13.0,37,-2.4%,26,+2.0%,46,-1.2,41,-1.2,55,+3.9
Kelly Olynyk,25.5,BOS,Big,310,68,+5.4,56,+2.0,27,-4.7%,22,+2.8%,54,+0.9,20,-5.2,88,+45.1
Kelly Oubre,20.9,WAS,Wing,145,3,-19.0,11,-13.7,31,-4.1%,11,+4.2%,51,+0.5,12,-6.4,90,+49.4
Zaza Pachulia,32.7,GSW,Big,198,62,+4.1,67,+3.8,85,+6.3%,69,-2.3%,52,+0.5,84,+4.9,26,-29.7
Tony Parker,34.5,SAS,Point,211,67,+5.1,73,+6.8,38,-2.1%,20,+3.0%,67,+3.7,28,-3.1,85,+42.0
Patrick Patterson,27.6,TOR,Big,181,14,-12.5,32,-5.8,16,-6.5%,20,+2.9%,32,-4.1,32,-2.6,28,-27.3
Chris Paul,31.5,LAC,Point,220,72,+5.9,59,+2.2,81,+5.1%,90,-4.9%,3,-12.8,31,-3.0,3,-64.3
Otto Porter,23.4,WAS,Forward,386,92,+14.8,80,+9.0,73,+4.2%,80,-3.5%,81,+6.3,85,+5.0,60,+7.7
Bobby Portis,21.7,CHI,Big,106,49,-0.1,61,+2.4,23,-5.6%,13,+3.7%,5,-12.2,0,-11.9,59,+6.5
Norman Powell,23.4,TOR,Wing,212,60,+3.7,59,+2.2,92,+7.9%,79,-3.4%,78,+5.9,77,+4.5,78,+31.2
Taurean Prince,22.6,ATL,Forward,185,44,-1.3,46,+0.7,30,-4.2%,93,-5.4%,85,+7.3,56,+0.6,83,+36.9
Zach Randolph,35.3,MEM,Big,189,12,-14.2,1,-19.2,42,-1.3%,11,+3.9%,77,+5.8,79,+4.6,67,+15.0
JJ Redick,32.4,LAC,Wing,183,27,-6.9,52,+1.0,10,-7.4%,58,-1.2%,20,-6.9,26,-3.5,33,-21.6
Andre Roberson,24.9,OKC,Wing,185,21,-9.5,4,-16.3,93,+8.8%,98,-6.8%,98,+15.2,82,+4.7,97,+71.8
Terry Rozier,22.6,BOS,Combo,209,84,+11.9,64,+3.3,49,+0.4%,78,-3.4%,64,+3.0,46,-0.8,72,+26.3
Dennis Schroder,23.1,ATL,Point,210,76,+7.8,70,+5.9,32,-3.5%,27,+2.0%,18,-7.5,21,-5.1,37,-17.3
Iman Shumpert,26.4,CLE,Combo,249,33,-5.2,68,+4.8,9,-8.0%,36,+1.3%,40,-2.4,35,-2.3,52,+1.3
Jonathon Simmons,27.1,SAS,Wing,279,19,-9.6,17,-11.3,85,+6.7%,60,-1.5%,55,+1.1,85,+5.3,29,-24.1
Marcus Smart,22.7,BOS,Wing,486,58,+2.7,51,+1.0,46,-0.4%,31,+1.7%,63,+2.9,29,-3.1,84,+39.0
JR Smith,31.1,CLE,Wing,485,63,+4.1,33,-5.4,93,+8.3%,85,-4.0%,89,+9.0,70,+3.1,85,+39.1
Jason Smith,30.7,WAS,Big,131,9,-16.3,22,-9.2,28,-4.6%,38,+1.2%,12,-9.1,8,-7.1,38,-17.3
Tony Snell,25.0,MIL,Wing,184,75,+7.7,81,+9.0,17,-6.4%,62,-1.7%,28,-5.5,38,-1.7,27,-28.6
Lance Stephenson,26.2,IND,Wing,107,99,+25.2,89,+13.1,83,+5.6%,29,+1.8%,95,+13.8,72,+3.7,94,+58.6
Jeff Teague,28.4,IND,Point,142,6,-18.4,3,-16.7,72,+4.1%,86,-4.3%,29,-4.6,75,+4.1,5,-63.0
Isaiah Thomas,27.7,BOS,Point,477,40,-2.3,33,-5.5,62,+2.4%,59,-1.3%,80,+6.1,62,+2.1,75,+29.9
Klay Thompson,26.7,GSW,Wing,592,13,-13.5,37,-4.0,8,-8.3%,46,+0.3%,41,-2.3,28,-3.2,62,+7.8
Tristan Thompson,25.6,CLE,Big,560,31,-6.0,29,-6.4,78,+4.8%,72,-2.9%,73,+5.1,80,+4.6,50,-0.9
PJ Tucker,31.5,TOR,Forward,250,45,-1.0,50,+1.0,87,+7.0%,4,+5.4%,30,-4.5,53,-0.0,9,-50.0
Evan Turner,28.0,POR,Wing,123,33,-5.6,36,-4.5,11,-7.2%,92,-5.2%,17,-8.1,7,-7.4,56,+4.4
Myles Turner,20.6,IND,Big,133,78,+9.0,90,+13.1,14,-7.0%,65,-2.1%,74,+5.2,27,-3.2,86,+42.6
Jonas Valanciunas,24.5,TOR,Big,221,74,+6.7,65,+3.5,66,+2.8%,41,+1.1%,61,+1.7,55,+0.4,68,+16.5
Dwyane Wade,34.8,CHI,Wing,190,29,-6.2,47,+0.8,37,-2.4%,56,-1.1%,15,-8.8,44,-1.2,25,-30.9
John Wall,26.2,WAS,Point,464,93,+15.2,83,+9.3,98,+11.0%,88,-4.5%,38,-2.7,94,+7.4,1,-87.4
David West,36.2,GSW,Big,211,2,-19.1,11,-13.3,18,-6.4%,12,+3.8%,2,-13.1,2,-11.1,46,-1.8
Russell Westbrook,28.0,OKC,Point,194,98,+24.8,93,+17.5,98,+11.1%,94,-5.4%,86,+7.8,64,+2.3,76,+30.8
Deron Williams,32.4,CLE,Point,229,50,+1.0,86,+11.5,15,-6.9%,15,+3.6%,34,-3.5,16,-5.4,71,+19.7
Lou Williams,30.0,HOU,Wing,265,93,+16.1,94,+18.8,28,-4.2%,15,+3.3%,82,+7.0,42,-1.2,93,+55.6
Thaddeus Young,28.4,IND,Big,140,0,-35.0,0,-24.7,91,+7.5%,66,-2.1%,57,+1.3,92,+6.9,11,-48.3
Paul Zipser,22.7,CHI,Forward,127,65,+4.7,79,+8.7,25,-5.2%,7,+5.2%,4,-12.7,10,-7.1,31,-23.4
