Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Wesley Matthews,23.0,UTA,Wing,368,55,+0.0%,50,-0.1%,60,-0.6%,13,+6.9%,16,+6.3%,55,-0.3%,92,-5.9%,89,-6.1%
Luc Mbah a Moute,23.1,MIL,Forward,172,56,+0.0%,79,-5.0%,1,+10.5%,46,+0.5%,7,+11.0%,70,-1.5%,87,-4.5%,88,-6.0%
Antonio McDyess,35.2,SAS,Big,245,42,+1.2%,67,-2.5%,96,-6.2%,5,+9.8%,28,+3.6%,30,+1.0%,70,-2.1%,54,-1.1%
CJ Miles,22.6,UTA,Wing,336,51,+0.4%,12,+6.1%,71,-1.6%,66,-1.9%,76,-3.6%,29,+1.1%,81,-3.6%,65,-2.5%
Andre Miller,33.6,POR,Combo,208,8,+6.5%,94,-10.7%,32,+1.5%,4,+10.9%,4,+12.4%,92,-4.0%,29,+2.3%,60,-1.7%
Paul Millsap,24.7,UTA,Big,322,48,+0.7%,57,-1.1%,64,-0.9%,68,-2.2%,71,-3.2%,60,-0.8%,12,+5.0%,18,+4.2%
Steve Nash,35.7,PHX,Point,536,44,+1.2%,46,+0.5%,48,+0.2%,28,+4.1%,24,+4.3%,53,-0.2%,87,-4.5%,83,-4.8%
Jameer Nelson,27.7,ORL,Point,479,54,+0.3%,61,-1.9%,97,-7.3%,12,+7.7%,48,+0.4%,81,-2.1%,22,+3.6%,38,+1.5%
Joakim Noah,24.7,CHI,Big,187,13,+5.6%,29,+2.5%,95,-5.9%,26,+4.2%,64,-1.7%,85,-2.4%,37,+1.7%,52,-0.8%
Dirk Nowitzki,31.4,DAL,Big,229,2,+11.1%,100,-14.5%,50,+0.1%,6,+9.4%,9,+9.5%,64,-1.0%,6,+6.0%,13,+5.0%
Jermaine O'Neal,31.1,MIA,Big,116,55,+0.2%,23,+4.0%,4,+7.7%,76,-3.8%,26,+3.9%,52,-0.2%,97,-7.7%,93,-7.9%
Shaquille O'Neal,37.7,CLE,Big,242,40,+1.4%,86,-6.6%,76,-1.8%,3,+11.2%,10,+9.3%,49,-0.1%,75,-2.7%,66,-2.8%
Lamar Odom,30.0,LAL,Big,650,59,-0.1%,66,-2.3%,72,-1.7%,53,-0.3%,66,-2.0%,58,-0.7%,13,+5.0%,16,+4.3%
Zaza Pachulia,25.7,ATL,Big,135,26,+3.9%,45,+0.5%,54,-0.2%,30,+3.4%,32,+3.2%,71,-1.5%,72,-2.2%,76,-3.7%
Anthony Parker,34.4,CLE,Wing,327,28,+3.6%,84,-5.9%,79,-2.7%,8,+8.3%,17,+5.6%,50,-0.1%,50,+0.4%,45,+0.3%
Tony Parker,27.5,SAS,Point,333,16,+4.8%,22,+4.1%,15,+3.5%,97,-10.5%,91,-7.1%,63,-1.0%,18,+3.9%,27,+3.0%
Kendrick Perkins,25.0,BOS,Big,571,57,+0.0%,29,+2.8%,18,+3.1%,59,-1.1%,39,+2.0%,59,-0.7%,84,-4.1%,84,-4.8%
Paul Pierce,32.1,BOS,Wing,926,27,+3.6%,59,-1.4%,33,+1.4%,78,-3.9%,68,-2.5%,41,+0.3%,21,+3.6%,21,+3.9%
Mickael Pietrus,27.7,ORL,Wing,258,78,-3.2%,27,+3.1%,17,+3.2%,90,-6.4%,73,-3.2%,29,+1.2%,61,-1.0%,48,+0.1%
JJ Redick,25.4,ORL,Wing,244,76,-2.9%,34,+1.9%,39,+1.0%,85,-5.0%,79,-4.0%,39,+0.3%,35,+1.8%,30,+2.1%
Jason Richardson,28.8,PHX,Wing,531,20,+4.5%,31,+2.4%,63,-0.9%,50,+0.2%,58,-0.7%,43,+0.3%,68,-2.0%,59,-1.7%
Quentin Richardson,29.6,MIA,Wing,148,1,+14.0%,16,+5.4%,41,+0.9%,40,+1.6%,35,+2.5%,83,-2.2%,92,-5.6%,92,-7.8%
Luke Ridnour,28.7,MIL,Point,116,50,+0.5%,19,+4.6%,84,-3.5%,84,-4.9%,95,-8.4%,24,+1.6%,29,+2.2%,23,+3.7%
Nate Robinson,25.4,BOS,Combo,105,41,+1.4%,54,-0.8%,31,+1.5%,37,+2.2%,27,+3.8%,45,+0.1%,77,-3.0%,68,-2.9%
Rajon Rondo,23.7,BOS,Point,972,75,-2.9%,13,+6.0%,56,-0.5%,80,-4.1%,84,-4.6%,72,-1.5%,54,+0.0%,57,-1.5%
Derrick Rose,21.1,CHI,Point,211,0,+16.6%,91,-8.5%,68,-1.2%,38,+2.0%,45,+0.9%,92,-3.8%,2,+11.4%,8,+7.6%
John Salmons,29.9,MIL,Wing,283,29,+3.2%,89,-7.9%,0,+11.6%,43,+0.9%,3,+12.5%,87,-2.9%,65,-1.7%,82,-4.6%
Thabo Sefolosha,25.5,OKC,Wing,124,81,-3.6%,10,+6.1%,8,+5.6%,72,-3.0%,34,+2.6%,82,-2.2%,95,-6.6%,95,-8.8%
JR Smith,24.1,DEN,Wing,156,71,-2.2%,7,+7.3%,75,-1.8%,47,+0.5%,62,-1.3%,84,-2.2%,82,-3.7%,87,-5.9%
Josh Smith,23.9,ATL,Big,390,31,+2.9%,78,-4.4%,55,-0.3%,45,+0.5%,50,+0.2%,8,+2.8%,39,+1.5%,17,+4.3%
Jerry Stackhouse,35.0,MIL,Wing,134,99,-11.3%,42,+1.3%,99,-8.0%,25,+4.3%,77,-3.7%,13,+2.1%,50,+0.3%,29,+2.4%
Amar'e Stoudemire,27.0,PHX,Big,581,30,+2.9%,44,+0.9%,71,-1.7%,29,+3.8%,39,+2.0%,31,+0.9%,82,-3.9%,69,-3.0%
Jason Terry,32.1,DAL,Wing,166,21,+4.4%,25,+3.6%,16,+3.4%,96,-8.7%,86,-5.3%,8,+2.8%,60,-1.0%,34,+1.8%
Kurt Thomas,37.1,MIL,Big,198,14,+4.9%,87,-7.6%,59,-0.6%,18,+5.0%,22,+4.4%,76,-1.8%,13,+5.0%,26,+3.2%
Anderson Varejao,27.1,CLE,Big,255,61,-0.4%,24,+3.8%,61,-0.8%,94,-8.6%,97,-9.3%,76,-1.9%,4,+7.4%,11,+5.6%
Dwyane Wade,27.8,MIA,Wing,209,13,+5.1%,11,+6.1%,52,-0.2%,98,-10.7%,98,-10.9%,98,-8.5%,0,+13.3%,13,+4.8%
Gerald Wallace,27.3,CHA,Forward,163,58,-0.1%,15,+5.7%,88,-4.2%,18,+5.5%,43,+1.3%,99,-11.4%,15,+4.4%,92,-7.0%
Rasheed Wallace,35.1,BOS,Big,404,65,-0.9%,76,-4.2%,81,-3.0%,36,+2.4%,56,-0.6%,21,+1.7%,24,+3.1%,14,+4.7%
Martell Webster,22.9,POR,Forward,132,49,+0.6%,17,+5.0%,94,-5.9%,95,-8.7%,100,-14.6%,3,+4.1%,8,+5.6%,4,+9.6%
Delonte West,26.3,CLE,Combo,261,50,+0.4%,5,+8.1%,9,+5.2%,100,-11.9%,90,-6.7%,35,+0.5%,67,-1.9%,56,-1.4%
Russell Westbrook,21.0,OKC,Point,211,17,+4.7%,52,-0.5%,19,+3.0%,61,-1.3%,42,+1.6%,51,-0.2%,58,-0.9%,55,-1.1%
Deron Williams,25.3,UTA,Point,397,23,+4.2%,55,-0.9%,18,+3.1%,29,+3.5%,15,+6.6%,93,-4.2%,63,-1.6%,87,-5.7%
Jason Williams,34.0,ORL,Point,172,66,-1.1%,30,+2.4%,5,+7.6%,92,-7.3%,49,+0.3%,12,+2.2%,89,-4.9%,66,-2.7%
Marvin Williams,23.4,ATL,Forward,329,33,+2.4%,39,+1.5%,47,+0.3%,39,+1.9%,37,+2.2%,77,-1.9%,66,-1.9%,77,-3.7%
Mo Williams,26.9,CLE,Point,409,92,-6.7%,60,-1.5%,83,-3.5%,31,+3.1%,54,-0.4%,25,+1.4%,47,+0.5%,34,+1.9%
Metta World Peace,30.0,LAL,Wing,837,47,+0.7%,50,-0.2%,29,+2.0%,52,-0.1%,41,+1.9%,27,+1.2%,76,-3.0%,61,-1.8%
Dorell Wright,23.9,MIA,Wing,107,96,-10.2%,87,-7.5%,85,-3.7%,55,-0.6%,82,-4.3%,5,+2.9%,3,+8.9%,1,+11.8%
