Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Ronald Murray,27.3,DET,Combo,124,19,-3.1%,70,+4.4%,4,-22.8%,79,+6.8%,33,-2.5%,17,-14.1%,18,-7.2%,12,-9.2%
Bostjan Nachbar,26.3,NJN,Forward,273,71,+3.3%,23,-4.7%,79,+6.3%,43,-2.1%,53,+0.2%,28,-8.5%,82,+10.7%,74,+6.5%
Steve Nash,32.7,PHX,Point,412,68,+3.0%,88,+10.5%,77,+5.6%,20,-7.1%,38,-2.1%,85,+16.0%,27,-4.2%,51,+1.6%
Jameer Nelson,24.7,ORL,Point,129,39,-0.4%,42,-0.6%,61,+1.9%,80,+6.9%,73,+5.1%,8,-23.8%,91,+20.0%,1,-29.9%
Andres Nocioni,26.9,CHI,Wing,189,34,-0.9%,79,+6.5%,90,+15.0%,11,-9.6%,35,-2.2%,4,-42.9%,39,-1.1%,11,-10.4%
Dirk Nowitzki,28.4,DAL,Big,237,73,+3.7%,20,-5.6%,83,+9.0%,84,+8.7%,93,+9.1%,47,-0.8%,61,+5.3%,54,+2.1%
Shaquille O'Neal,34.7,MIA,Big,120,1,-9.3%,82,+7.8%,1,-38.4%,1,-23.2%,0,-29.4%,56,+2.2%,68,+6.8%,68,+5.3%
Fabricio Oberto,31.6,SAS,Big,414,75,+3.8%,59,+2.6%,82,+7.6%,19,-7.1%,50,-0.2%,71,+7.3%,62,+5.4%,68,+5.8%
Lamar Odom,27.0,LAL,Big,191,2,-9.0%,99,+26.7%,2,-32.1%,5,-15.3%,1,-23.8%,15,-16.7%,4,-15.4%,4,-18.9%
Mehmet Okur,27.4,UTA,Big,584,54,+1.1%,31,-2.8%,59,+1.4%,73,+5.6%,70,+3.7%,59,+3.5%,34,-2.9%,38,-0.7%
Anthony Parker,31.4,TOR,Wing,239,89,+7.5%,87,+10.5%,6,-18.5%,48,+0.5%,46,-0.6%,0,0.0%,89,+12.5%,93,+17.2%
Tony Parker,24.5,SAS,Point,746,85,+6.5%,81,+7.3%,46,-1.3%,62,+3.5%,61,+1.3%,61,+3.8%,80,+9.8%,82,+8.7%
Sasha Pavlovic,23.0,CLE,Wing,611,26,-2.0%,8,-9.1%,18,-8.8%,83,+8.3%,63,+2.0%,68,+6.7%,44,+0.8%,58,+2.9%
Morris Peterson,29.2,TOR,Wing,183,93,+8.3%,43,-0.5%,94,+20.1%,85,+9.4%,97,+11.7%,49,0.0%,81,+9.8%,50,+1.6%
Mickael Pietrus,24.7,GSW,Forward,203,32,-1.0%,48,+0.0%,32,-4.2%,93,+11.6%,75,+5.3%,41,-2.9%,31,-3.3%,29,-3.4%
James Posey,29.8,MIA,Wing,136,96,+11.7%,64,+3.0%,32,-4.0%,72,+5.4%,55,+0.5%,90,+19.0%,96,+28.2%,95,+25.0%
Tayshaun Prince,26.7,DET,Wing,660,98,+14.3%,21,-5.5%,89,+12.3%,89,+10.0%,96,+11.0%,94,+32.4%,96,+32.1%,97,+32.2%
Jason Richardson,25.8,GSW,Wing,426,69,+3.0%,82,+7.6%,26,-5.5%,95,+14.8%,83,+6.9%,29,-7.4%,43,+0.5%,34,-2.4%
Eric Snow,33.5,CLE,Point,241,5,-7.6%,10,-8.0%,88,+10.6%,8,-10.7%,32,-2.8%,34,-5.8%,5,-14.6%,11,-11.8%
Jerry Stackhouse,32.0,DAL,Wing,168,15,-3.7%,1,-14.1%,60,+1.9%,22,-6.8%,25,-3.6%,4,-31.4%,90,+15.9%,57,+2.9%
DeShawn Stevenson,25.6,WAS,Wing,122,0,-14.2%,0,-21.8%,25,-6.7%,28,-5.5%,18,-6.0%,10,-22.2%,7,-13.8%,7,-16.2%
Amar'e Stoudemire,24.0,PHX,Big,342,31,-1.1%,67,+3.3%,84,+9.5%,39,-2.4%,54,+0.4%,67,+6.2%,12,-9.5%,28,-4.6%
Jason Terry,29.1,DAL,Point,229,52,+0.8%,94,+14.8%,97,+31.9%,41,-2.3%,92,+8.7%,5,-24.9%,4,-16.6%,2,-21.7%
Kurt Thomas,34.1,PHX,Big,205,36,-0.6%,16,-6.7%,42,-2.0%,55,+2.1%,58,+1.0%,83,+13.6%,63,+5.6%,78,+7.8%
Tyrus Thomas,20.2,CHI,Big,105,18,-3.3%,68,+4.1%,4,-20.9%,25,-6.4%,4,-11.0%,88,+17.1%,17,-7.4%,46,+1.0%
Hedo Turkoglu,27.6,ORL,Wing,155,92,+7.9%,96,+21.8%,0,-47.8%,99,+18.9%,29,-3.0%,63,+4.5%,91,+20.0%,47,+1.3%
Anderson Varejao,24.1,CLE,Big,443,23,-2.5%,25,-4.3%,35,-3.4%,17,-7.9%,17,-6.4%,54,+0.7%,45,+1.3%,46,+1.2%
Jacque Vaughn,31.7,SAS,Point,192,12,-5.3%,18,-6.3%,61,+2.2%,39,-2.4%,48,-0.3%,43,-2.3%,14,-8.5%,18,-7.4%
Dwyane Wade,24.8,MIA,Combo,161,46,+0.3%,18,-6.4%,86,+10.1%,53,+1.3%,76,+5.5%,36,-4.8%,37,-1.9%,33,-2.7%
Ben Wallace,32.1,CHI,Big,369,89,+7.2%,32,-2.1%,78,+5.9%,94,+14.7%,98,+11.9%,70,+7.1%,86,+11.8%,80,+7.9%
Rasheed Wallace,32.1,DET,Big,571,90,+7.7%,63,+3.0%,92,+18.0%,82,+7.9%,95,+11.0%,26,-8.8%,72,+7.8%,59,+3.0%
Luke Walton,26.6,LAL,Forward,127,65,+2.8%,47,0.0%,74,+4.9%,82,+7.9%,75,+5.5%,95,+33.8%,47,+1.7%,60,+3.5%
Chris Webber,33.7,DET,Big,403,74,+3.8%,89,+11.0%,66,+3.5%,25,-6.2%,31,-2.8%,89,+18.5%,67,+6.7%,86,+10.3%
Deron Williams,22.3,UTA,Point,654,76,+4.0%,32,-2.1%,34,-3.6%,90,+10.1%,80,+6.0%,39,-4.3%,84,+10.9%,82,+8.0%
Jason Williams,31.0,MIA,Point,110,61,+2.5%,98,+25.9%,11,-13.6%,75,+5.7%,26,-3.6%,19,-12.5%,8,-12.4%,10,-12.3%
Antoine Wright,22.7,NJN,Forward,149,14,-4.4%,9,-8.5%,47,-0.9%,68,+4.7%,69,+3.1%,65,+4.8%,10,-11.3%,23,-6.3%
Yao Ming,26.1,HOU,Big,259,81,+5.3%,61,+3.0%,7,-17.4%,97,+16.5%,72,+4.6%,82,+13.6%,51,+3.9%,73,+6.4%
