Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Jimmy Butler,35.1,GSW,Forward,979,21,-2.3%,31,-1.8%,45,-0.8%,35,-2.4%,35,-1.4%,21,-3.6%,58,+0.2%,44,-0.7%
Kentavious Caldwell-Pope,31.7,ORL,Wing,2277,70,+0.8%,46,-0.4%,84,+3.5%,75,+4.0%,86,+3.6%,54,+0.5%,67,+0.9%,64,+0.6%
Clint Capela,30.5,ATL,Big,1173,12,-3.5%,35,-1.3%,5,-7.1%,94,+10.9%,11,-4.5%,44,-0.9%,11,-4.1%,12,-3.4%
Jordan Clarkson,32.4,UTA,Combo,961,37,-0.9%,33,-1.6%,51,-0.1%,88,+7.4%,64,+1.2%,86,+5.1%,21,-2.6%,45,-0.6%
Mike Conley,37.1,MIN,Point,1755,72,+0.9%,78,+2.3%,53,+0.1%,66,+2.2%,57,+0.5%,62,+1.2%,66,+0.9%,68,+1.0%
Pat Connaughton,31.8,MIL,Wing,570,45,-0.5%,43,-0.6%,17,-3.8%,26,-4.0%,14,-3.9%,9,-6.9%,89,+3.2%,62,+0.5%
Seth Curry,34.2,CHA,Wing,1056,61,+0.4%,67,+1.2%,29,-2.5%,80,+5.1%,43,-0.7%,85,+4.9%,54,-0.1%,71,+1.2%
Stephen Curry,36.6,GSW,Point,2250,100,+7.1%,91,+4.1%,96,+7.3%,98,+14.2%,99,+9.0%,83,+4.6%,79,+2.3%,88,+2.9%
Anthony Davis,31.6,LAL,Big,1439,59,+0.2%,54,+0.3%,79,+2.6%,43,-1.3%,68,+1.4%,93,+6.4%,25,-2.4%,52,-0.2%
Anthony Davis,31.6,DAL,Big,265,87,+2.4%,91,+4.3%,4,-7.4%,87,+7.3%,24,-2.5%,73,+2.8%,75,+1.9%,83,+2.2%
DeMar DeRozan,35.2,SAC,Wing,2761,71,+0.9%,88,+3.8%,42,-0.9%,82,+5.7%,59,+0.6%,87,+5.2%,44,-0.8%,65,+0.7%
Spencer Dinwiddie,31.6,DAL,Combo,2097,30,-1.4%,42,-0.7%,39,-1.2%,69,+2.9%,51,+0.0%,50,-0.1%,13,-3.5%,21,-2.5%
Andre Drummond,31.2,PHI,Big,741,8,-4.2%,6,-7.0%,90,+5.3%,37,-2.1%,84,+3.2%,38,-1.6%,9,-4.7%,9,-3.9%
Kris Dunn,30.6,LAC,Combo,1779,68,+0.7%,74,+2.0%,91,+5.6%,46,-0.8%,90,+4.4%,12,-5.9%,44,-0.9%,25,-2.1%
Kevin Durant,36.1,PHX,Big,2262,99,+5.8%,82,+2.7%,95,+7.1%,73,+3.6%,96,+6.1%,97,+8.3%,94,+4.2%,98,+5.6%
Joel Embiid,30.6,PHI,Big,574,16,-3.0%,82,+2.7%,63,+1.2%,56,+0.5%,61,+1.0%,38,-1.7%,3,-7.1%,2,-5.8%
Dante Exum,29.3,DAL,Combo,370,27,-1.8%,67,+1.2%,7,-6.2%,37,-2.1%,8,-5.1%,74,+3.0%,46,-0.6%,58,+0.3%
Dorian Finney-Smith,31.5,BKN,Big,579,99,+6.7%,96,+5.9%,90,+5.0%,52,0.0%,91,+4.5%,61,+1.2%,96,+4.7%,94,+3.8%
Dorian Finney-Smith,31.5,LAL,Forward,1236,95,+3.7%,84,+3.0%,76,+2.4%,67,+2.3%,80,+2.4%,93,+6.2%,77,+2.1%,91,+3.2%
Paul George,34.5,PHI,Wing,1321,57,+0.1%,46,-0.4%,13,-4.7%,65,+2.0%,25,-2.4%,70,+2.1%,74,+1.8%,81,+1.9%
Taj Gibson,39.4,CHA,Big,386,14,-3.3%,5,-7.4%,57,+0.5%,72,+3.4%,64,+1.1%,83,+4.5%,19,-2.8%,40,-0.9%
Rudy Gobert,32.4,MIN,Big,2382,43,-0.7%,69,+1.3%,16,-4.1%,29,-3.5%,13,-4.0%,62,+1.2%,56,+0.0%,58,+0.3%
Aaron Gordon,29.1,DEN,Big,1444,94,+3.6%,84,+3.1%,87,+4.0%,74,+3.8%,88,+4.0%,9,-6.8%,95,+4.4%,80,+1.8%
Eric Gordon,35.9,PHI,Wing,756,92,+3.1%,34,-1.4%,89,+4.8%,90,+8.3%,96,+5.8%,76,+3.4%,89,+3.2%,90,+3.1%
Jerami Grant,30.6,POR,Big,1523,17,-2.9%,4,-8.0%,38,-1.3%,43,-1.3%,41,-0.9%,39,-1.5%,53,-0.2%,46,-0.5%
Draymond Green,34.7,GSW,Big,1980,98,+5.7%,78,+2.3%,95,+6.7%,87,+7.1%,98,+6.9%,69,+2.0%,87,+2.8%,87,+2.7%
Jeff Green,38.2,HOU,Forward,348,66,+0.6%,56,+0.4%,99,+12.0%,67,+2.4%,99,+9.7%,7,-8.0%,47,-0.6%,23,-2.4%
Tim Hardaway Jr.,32.6,DET,Forward,2152,69,+0.8%,89,+4.0%,57,+0.4%,49,-0.5%,54,+0.2%,48,-0.3%,38,-1.1%,40,-0.9%
James Harden,35.2,LAC,Point,2787,69,+0.8%,90,+4.1%,56,+0.4%,39,-1.9%,54,+0.3%,8,-7.7%,56,+0.0%,26,-2.0%
Gary Harris,30.1,ORL,Wing,709,60,+0.3%,38,-1.1%,16,-3.9%,32,-3.1%,17,-3.6%,18,-4.2%,97,+5.4%,85,+2.6%
Tobias Harris,32.3,DET,Forward,2305,85,+2.1%,83,+3.0%,59,+0.8%,55,+0.5%,60,+0.8%,51,+0.1%,79,+2.2%,79,+1.8%
Buddy Hield,31.9,GSW,Wing,1834,39,-0.8%,62,+0.8%,31,-2.2%,25,-4.2%,22,-2.8%,40,-1.5%,56,+0.1%,49,-0.3%
Jrue Holiday,34.4,BOS,Combo,1891,40,-0.8%,37,-1.2%,15,-4.2%,52,-0.0%,21,-2.8%,17,-4.2%,68,+1.1%,54,+0.0%
Richaun Holmes,31.0,WAS,Big,507,97,+4.5%,83,+2.8%,98,+8.9%,55,+0.4%,98,+7.0%,25,-3.2%,78,+2.2%,71,+1.2%
Al Horford,38.4,BOS,Big,1658,66,+0.6%,30,-1.9%,41,-1.0%,7,-10.4%,13,-3.9%,68,+1.9%,81,+2.5%,84,+2.5%
Joe Ingles,37.1,MIN,Forward,114,35,-1.1%,36,-1.3%,28,-2.5%,97,+12.2%,57,+0.4%,86,+5.1%,29,-1.9%,52,-0.1%
Brandon Ingram,27.2,NOP,Wing,595,53,-0.2%,92,+4.4%,66,+1.5%,61,+1.1%,72,+1.8%,3,-11.2%,63,+0.7%,23,-2.4%
Kyrie Irving,32.6,DAL,Combo,1802,77,+1.3%,58,+0.5%,82,+3.2%,27,-3.9%,66,+1.3%,53,+0.5%,82,+2.5%,81,+1.9%
Reggie Jackson,34.5,PHI,Combo,362,32,-1.3%,41,-0.8%,90,+5.0%,45,-1.0%,85,+3.3%,28,-2.9%,15,-3.3%,13,-3.1%
LeBron James,39.8,LAL,Big,2443,76,+1.2%,90,+4.0%,83,+3.4%,41,-1.6%,75,+1.9%,24,-3.4%,18,-2.8%,16,-2.9%
Nikola Jokic,29.7,DEN,Big,2570,100,+8.5%,96,+5.8%,96,+7.7%,80,+5.1%,98,+7.2%,79,+3.7%,99,+7.3%,100,+6.7%
Tyus Jones,28.5,PHX,Point,2163,66,+0.6%,65,+1.0%,57,+0.5%,10,-8.8%,25,-2.3%,25,-3.2%,94,+4.3%,82,+2.0%
Derrick Jones Jr.,27.7,LAC,Big,1864,82,+1.8%,45,-0.4%,18,-3.8%,83,+5.9%,33,-1.7%,49,-0.2%,95,+4.6%,92,+3.3%
DeAndre Jordan,36.3,DEN,Big,670,3,-5.8%,21,-3.3%,35,-1.6%,33,-2.9%,31,-1.8%,48,-0.3%,4,-6.5%,3,-5.6%
Cory Joseph,33.2,ORL,Point,552,90,+2.8%,52,-0.0%,79,+2.8%,57,+0.7%,77,+2.1%,89,+5.4%,94,+4.0%,96,+4.5%
Zach LaVine,29.6,CHI,Wing,1431,98,+5.6%,93,+5.0%,49,-0.3%,99,+18.2%,82,+2.6%,78,+3.6%,98,+6.7%,99,+5.8%
Zach LaVine,29.6,SAC,Combo,1169,84,+2.0%,18,-3.4%,98,+9.4%,52,-0.0%,96,+5.8%,35,-2.0%,63,+0.6%,57,+0.2%
Caris LeVert,30.2,CLE,Wing,896,85,+2.1%,31,-1.8%,63,+1.0%,85,+6.3%,79,+2.4%,55,+0.7%,84,+2.7%,83,+2.1%
Caris LeVert,30.2,ATL,Wing,691,18,-2.7%,50,-0.1%,34,-1.7%,88,+7.3%,48,-0.3%,31,-2.5%,7,-5.4%,6,-4.5%
Alex Len,31.4,SAC,Big,215,2,-7.4%,28,-2.0%,5,-7.3%,23,-4.6%,5,-6.3%,55,+0.7%,10,-4.2%,14,-3.0%
Alex Len,31.4,LAL,Big,101,29,-1.6%,1,-11.7%,63,+1.2%,6,-12.0%,35,-1.4%,99,+11.5%,58,+0.1%,95,+3.9%
Kawhi Leonard,33.3,LAC,Forward,1179,97,+4.6%,93,+4.6%,89,+4.7%,58,+0.8%,88,+3.9%,71,+2.4%,98,+5.6%,97,+4.8%
Damian Lillard,34.3,MIL,Point,2092,20,-2.5%,32,-1.6%,8,-5.8%,52,-0.0%,19,-3.3%,18,-4.1%,26,-2.2%,15,-2.9%
Kevon Looney,28.7,GSW,Big,1110,11,-3.6%,60,+0.6%,6,-6.6%,40,-1.8%,6,-5.7%,40,-1.4%,21,-2.6%,23,-2.4%
Brook Lopez,36.6,MIL,Big,2544,49,-0.4%,72,+1.7%,49,-0.3%,24,-4.6%,28,-2.2%,88,+5.2%,17,-3.1%,40,-1.0%
Kevin Love,36.2,MIA,Big,251,13,-3.4%,7,-6.9%,42,-0.9%,52,0.0%,44,-0.7%,75,+3.3%,4,-6.8%,9,-4.0%
Kyle Lowry,38.6,PHI,Combo,652,20,-2.6%,76,+2.1%,4,-7.5%,45,-1.0%,7,-5.5%,70,+2.1%,21,-2.6%,31,-1.4%
Trey Lyles,29.0,SAC,Big,1317,19,-2.7%,18,-3.5%,6,-6.4%,35,-2.5%,10,-4.9%,37,-1.8%,64,+0.7%,54,+0.0%
CJ McCollum,33.1,NOP,Combo,1828,95,+3.7%,63,+0.9%,89,+4.8%,58,+0.8%,87,+3.8%,79,+3.7%,84,+2.7%,89,+2.9%
TJ McConnell,32.6,IND,Point,1413,73,+1.0%,69,+1.4%,88,+4.2%,71,+3.2%,89,+4.1%,68,+1.9%,29,-1.8%,48,-0.4%
Doug McDermott,32.8,SAC,Forward,260,37,-1.0%,21,-3.2%,9,-5.5%,9,-9.8%,3,-6.6%,94,+7.0%,90,+3.2%,95,+4.0%
Khris Middleton,33.2,MIL,Forward,533,76,+1.3%,76,+2.1%,97,+7.9%,46,-0.8%,88,+3.9%,5,-9.1%,91,+3.4%,58,+0.3%
Khris Middleton,33.2,WAS,Forward,309,80,+1.6%,39,-1.0%,68,+1.7%,31,-3.1%,59,+0.7%,78,+3.6%,90,+3.3%,91,+3.2%
Patty Mills,36.2,UTA,Point,260,7,-4.3%,78,+2.3%,21,-3.2%,70,+3.0%,20,-3.0%,47,-0.5%,8,-5.1%,5,-5.1%
Markieff Morris,35.2,LAL,Big,106,13,-3.4%,0,-18.1%,99,+12.7%,16,-6.7%,99,+8.2%,10,-6.8%,81,+2.5%,53,-0.1%
Dejounte Murray,28.1,NOP,Point,1012,37,-1.0%,46,-0.4%,24,-2.9%,63,+1.6%,33,-1.7%,83,+4.5%,18,-2.8%,39,-1.0%
Jamal Murray,27.7,DEN,Combo,2409,88,+2.4%,42,-0.8%,49,-0.3%,68,+2.6%,49,-0.2%,90,+5.8%,97,+5.4%,98,+5.5%
Larry Nance Jr.,31.8,ATL,Big,463,26,-1.8%,49,-0.1%,38,-1.3%,13,-7.7%,23,-2.5%,44,-0.8%,47,-0.5%,46,-0.6%
Georges Niang,31.4,CLE,Forward,1005,20,-2.5%,14,-4.1%,55,+0.3%,71,+3.1%,67,+1.4%,38,-1.6%,16,-3.3%,18,-2.7%
Georges Niang,31.4,ATL,Forward,640,72,+0.9%,52,-0.0%,41,-1.0%,99,+19.6%,71,+1.7%,82,+4.3%,60,+0.4%,75,+1.5%
Jusuf Nurkic,30.2,PHX,Big,591,48,-0.4%,23,-2.8%,38,-1.4%,74,+3.7%,55,+0.3%,81,+4.2%,24,-2.4%,38,-1.1%
Jusuf Nurkic,30.2,CHA,Big,465,36,-1.0%,72,+1.6%,43,-0.9%,25,-4.4%,35,-1.5%,65,+1.5%,29,-1.8%,38,-1.1%
Kelly Olynyk,33.5,TOR,Big,377,80,+1.6%,90,+4.0%,9,-5.5%,84,+6.1%,21,-2.9%,80,+3.9%,49,-0.4%,67,+0.9%
Kelly Olynyk,33.5,NOP,Big,507,69,+0.8%,20,-3.3%,67,+1.7%,67,+2.3%,66,+1.3%,26,-3.1%,93,+3.6%,79,+1.7%
Kelly Oubre,28.9,PHI,Forward,2065,64,+0.6%,81,+2.6%,26,-2.6%,35,-2.4%,23,-2.6%,20,-3.7%,71,+1.4%,57,+0.2%
Chris Paul,39.5,SAS,Point,2291,93,+3.3%,94,+5.0%,94,+6.3%,91,+10.1%,98,+7.4%,54,+0.5%,66,+0.9%,65,+0.7%
Cameron Payne,30.2,NYK,Combo,1037,54,-0.1%,10,-5.2%,88,+4.2%,75,+4.1%,90,+4.3%,56,+0.7%,46,-0.7%,48,-0.4%
Elfrid Payton,30.7,NOP,Combo,359,90,+2.8%,77,+2.2%,64,+1.3%,79,+5.0%,77,+2.1%,36,-1.8%,94,+4.2%,90,+3.0%
Elfrid Payton,30.7,CHA,Point,104,20,-2.6%,13,-4.4%,93,+6.0%,2,-20.1%,73,+1.8%,100,+17.3%,2,-7.7%,36,-1.1%
Mason Plumlee,34.7,PHX,Big,1255,85,+2.1%,37,-1.2%,75,+2.3%,48,-0.6%,68,+1.4%,74,+3.0%,85,+2.7%,89,+3.0%
Jakob Poeltl,29.0,TOR,Big,1685,95,+3.8%,83,+3.0%,92,+5.8%,82,+5.4%,95,+5.7%,70,+2.2%,87,+2.8%,86,+2.6%
Bobby Portis,29.7,MIL,Big,1237,40,-0.8%,39,-1.1%,52,+0.0%,49,-0.4%,50,-0.2%,24,-3.4%,85,+2.7%,70,+1.1%
Kristaps Porzingis,29.3,BOS,Big,1208,43,-0.7%,59,+0.5%,59,+0.7%,44,-1.2%,53,+0.2%,52,+0.2%,32,-1.6%,35,-1.2%
Dwight Powell,33.3,DAL,Big,467,25,-1.9%,19,-3.3%,85,+3.6%,96,+11.8%,95,+5.7%,13,-5.6%,11,-3.9%,7,-4.4%
Norman Powell,31.4,LAC,Wing,1956,88,+2.4%,69,+1.3%,54,+0.2%,54,+0.1%,55,+0.3%,51,+0.1%,83,+2.6%,82,+2.0%
Taurean Prince,30.6,MIL,Wing,2161,56,+0.1%,57,+0.5%,11,-5.0%,73,+3.5%,36,-1.4%,67,+1.8%,29,-1.9%,45,-0.6%
Julius Randle,29.9,MIN,Big,2222,76,+1.2%,61,+0.8%,77,+2.5%,32,-3.0%,66,+1.3%,41,-1.3%,73,+1.7%,68,+1.0%
Josh Richardson,31.1,MIA,Combo,139,37,-1.0%,8,-6.6%,19,-3.6%,10,-9.5%,8,-5.3%,80,+3.8%,94,+4.1%,95,+4.0%
Terry Rozier,30.6,MIA,Point,1630,8,-4.2%,51,-0.1%,7,-6.2%,25,-4.2%,6,-5.8%,11,-6.3%,32,-1.6%,13,-3.1%
D'Angelo Russell,28.7,LAL,Point,755,86,+2.2%,43,-0.6%,83,+3.3%,87,+7.1%,91,+4.5%,11,-6.1%,81,+2.5%,61,+0.5%
D'Angelo Russell,28.7,BKN,Point,716,44,-0.6%,94,+5.0%,24,-2.9%,12,-8.2%,14,-3.9%,32,-2.3%,37,-1.1%,31,-1.5%
Domantas Sabonis,28.5,SAC,Big,2427,82,+1.9%,63,+0.9%,88,+4.4%,53,+0.1%,82,+2.6%,31,-2.5%,51,-0.3%,43,-0.7%
Dario Saric,30.6,DEN,Big,198,1,-10.3%,1,-12.8%,0,-14.8%,2,-17.2%,0,-15.8%,93,+6.4%,3,-7.1%,9,-4.0%
Dennis Schroder,31.1,BKN,Combo,772,90,+2.8%,71,+1.5%,66,+1.5%,97,+13.3%,91,+4.5%,71,+2.3%,71,+1.4%,82,+2.0%
Dennis Schroder,31.1,GSW,Combo,629,5,-5.3%,4,-8.6%,30,-2.2%,24,-4.4%,22,-2.7%,2,-12.0%,59,+0.2%,21,-2.5%
Dennis Schroder,31.1,DET,Point,695,25,-2.0%,43,-0.7%,42,-0.9%,11,-8.6%,20,-3.0%,21,-3.7%,69,+1.1%,55,+0.1%
Pascal Siakam,30.6,IND,Big,2547,65,+0.6%,76,+2.1%,56,+0.4%,56,+0.5%,56,+0.4%,13,-5.5%,90,+3.3%,66,+0.8%
Ben Simmons,28.3,BKN,Point,820,97,+4.2%,56,+0.4%,94,+6.3%,69,+2.8%,95,+5.6%,58,+1.0%,97,+5.1%,95,+3.9%
Ben Simmons,28.3,LAC,Point,289,45,-0.5%,5,-7.4%,55,+0.3%,77,+4.3%,59,+0.6%,41,-1.3%,84,+2.7%,78,+1.7%
Marcus Smart,30.7,MEM,Combo,397,46,-0.5%,97,+6.1%,16,-3.9%,95,+11.4%,30,-2.0%,57,+0.8%,26,-2.2%,34,-1.3%
Marcus Smart,30.7,WAS,Combo,280,17,-2.8%,6,-6.9%,74,+2.2%,79,+4.9%,79,+2.4%,61,+1.2%,16,-3.3%,21,-2.4%
Garrett Temple,38.5,TOR,Combo,180,82,+1.8%,98,+6.6%,9,-5.6%,6,-13.1%,2,-6.9%,99,+14.1%,39,-1.1%,89,+3.0%
Klay Thompson,34.7,DAL,Forward,1960,50,-0.3%,75,+2.0%,62,+0.9%,57,+0.8%,60,+0.7%,37,-1.8%,38,-1.1%,32,-1.3%
Tristan Thompson,33.6,CLE,Big,192,1,-8.3%,1,-12.1%,1,-9.1%,5,-13.2%,1,-8.9%,82,+4.3%,7,-5.4%,13,-3.2%
Karl-Anthony Towns,29.0,NYK,Big,2511,94,+3.5%,98,+6.9%,80,+2.8%,44,-1.2%,74,+1.9%,34,-2.1%,69,+1.2%,55,+0.1%
Myles Turner,28.6,IND,Big,2173,86,+2.2%,75,+2.1%,51,-0.1%,60,+1.1%,53,+0.2%,73,+3.0%,93,+3.8%,91,+3.2%
Jonas Valanciunas,32.5,WAS,Big,982,77,+1.3%,40,-0.9%,87,+4.2%,45,-1.1%,82,+2.8%,73,+3.0%,79,+2.3%,84,+2.3%
Jonas Valanciunas,32.5,SAC,Big,531,62,+0.4%,39,-1.1%,47,-0.4%,84,+6.2%,76,+2.0%,68,+2.0%,81,+2.5%,84,+2.3%
Fred VanVleet,30.7,HOU,Point,2122,30,-1.4%,24,-2.6%,44,-0.9%,49,-0.3%,43,-0.8%,76,+3.4%,20,-2.7%,33,-1.3%
Nikola Vucevic,34.0,CHI,Big,2277,95,+3.7%,43,-0.6%,75,+2.4%,92,+10.1%,84,+3.2%,90,+5.8%,98,+5.5%,99,+5.6%
Russell Westbrook,36.0,DEN,Point,2081,39,-0.9%,31,-1.8%,25,-2.8%,54,+0.3%,32,-1.8%,80,+3.8%,28,-2.0%,49,-0.4%
Andrew Wiggins,29.7,GSW,Forward,1295,44,-0.7%,9,-6.2%,82,+3.2%,63,+1.6%,83,+2.9%,71,+2.5%,55,+0.0%,63,+0.6%
Andrew Wiggins,29.7,MIA,Wing,546,33,-1.2%,68,+1.2%,3,-7.6%,94,+10.8%,16,-3.8%,26,-3.1%,65,+0.8%,50,-0.3%
Delon Wright,32.5,MIL,Combo,358,15,-3.2%,7,-6.7%,61,+0.9%,62,+1.4%,63,+1.1%,48,-0.3%,19,-2.8%,26,-2.0%
Delon Wright,32.5,NYK,Point,202,78,+1.4%,85,+3.3%,0,-12.6%,98,+14.2%,6,-5.6%,98,+9.6%,41,-1.0%,85,+2.5%
Ivica Zubac,27.6,LAC,Big,2622,98,+5.1%,95,+5.5%,72,+2.1%,71,+3.3%,83,+2.8%,89,+5.6%,95,+4.6%,98,+4.8%
Gary Payton II,31.9,GSW,Wing,920,94,+3.6%,68,+1.3%,85,+3.6%,89,+8.0%,92,+4.6%,43,-1.0%,75,+1.9%,71,+1.2%
Chris Boucher,31.8,TOR,Big,842,78,+1.4%,87,+3.6%,22,-3.2%,79,+4.9%,34,-1.6%,81,+4.1%,39,-1.0%,67,+0.9%
Torrey Craig,33.9,CHI,Forward,106,5,-5.3%,98,+7.0%,8,-5.7%,5,-14.1%,0,-11.3%,60,+1.1%,1,-8.2%,4,-5.4%
Torrey Craig,33.9,BOS,Wing,180,1,-8.4%,2,-11.4%,91,+5.6%,23,-4.9%,73,+1.8%,2,-12.7%,4,-6.7%,1,-7.8%
Monte Morris,29.3,PHX,Point,501,16,-2.9%,16,-3.7%,11,-5.0%,94,+10.8%,52,+0.0%,76,+3.4%,6,-5.9%,11,-3.4%
Lonzo Ball,27.0,CHI,Wing,776,68,+0.7%,26,-2.4%,31,-2.2%,22,-5.0%,19,-3.3%,95,+7.3%,77,+2.1%,93,+3.5%
Kyle Kuzma,29.3,WAS,Forward,886,5,-5.0%,9,-5.6%,33,-2.0%,40,-1.8%,31,-1.8%,17,-4.2%,10,-4.4%,8,-4.2%
Kyle Kuzma,29.3,MIL,Forward,1047,27,-1.8%,12,-4.8%,32,-2.0%,99,+16.8%,93,+5.3%,47,-0.5%,5,-5.9%,7,-4.4%
Alex Caruso,30.7,OKC,Forward,1029,50,-0.3%,11,-5.0%,11,-5.0%,20,-5.4%,8,-5.1%,61,+1.2%,89,+3.1%,86,+2.7%
Thomas Bryant,27.3,MIA,Big,103,55,-0.1%,12,-4.7%,81,+3.0%,25,-4.2%,74,+1.9%,20,-3.8%,90,+3.3%,73,+1.3%
Thomas Bryant,27.3,IND,Big,814,17,-2.9%,13,-4.3%,27,-2.5%,72,+3.4%,43,-0.7%,58,+0.9%,9,-4.9%,15,-2.9%
Josh Hart,29.7,NYK,Wing,2891,70,+0.8%,88,+3.8%,48,-0.4%,19,-5.7%,32,-1.8%,15,-4.6%,81,+2.4%,57,+0.3%
OG Anunoby,27.3,NYK,Forward,2701,63,+0.5%,81,+2.6%,20,-3.5%,14,-7.4%,11,-4.5%,70,+2.2%,67,+1.0%,75,+1.4%
Bam Adebayo,27.3,MIA,Big,2666,42,-0.7%,86,+3.5%,14,-4.6%,58,+0.8%,16,-3.7%,67,+1.9%,64,+0.7%,69,+1.1%
John Collins,27.1,UTA,Big,1218,93,+3.2%,77,+2.2%,35,-1.6%,78,+4.8%,42,-0.8%,87,+5.2%,92,+3.6%,94,+3.9%
Dillon Brooks,28.8,HOU,Forward,2386,32,-1.3%,10,-5.4%,22,-3.2%,76,+4.1%,38,-1.2%,47,-0.4%,73,+1.7%,71,+1.2%
Jonathan Isaac,27.1,ORL,Forward,1082,17,-2.9%,46,-0.4%,7,-6.1%,66,+2.2%,17,-3.7%,18,-4.2%,23,-2.5%,19,-2.6%
Jayson Tatum,26.7,BOS,Forward,2622,58,+0.1%,55,+0.3%,24,-2.9%,86,+6.7%,49,-0.2%,63,+1.3%,41,-1.0%,47,-0.5%
Guerschon Yabusele,28.9,PHI,Big,1867,97,+4.2%,79,+2.4%,19,-3.7%,78,+4.6%,39,-1.1%,86,+5.1%,96,+5.0%,97,+4.7%
Daniel Theis,32.6,NOP,Big,612,27,-1.8%,18,-3.5%,40,-1.1%,68,+2.5%,53,+0.2%,43,-1.0%,48,-0.5%,44,-0.7%
Malik Monk,26.7,SAC,Wing,2053,68,+0.7%,64,+1.0%,50,-0.1%,29,-3.5%,37,-1.3%,43,-1.0%,66,+0.9%,59,+0.3%
Maxi Kleber,32.8,DAL,Big,636,37,-1.0%,16,-3.7%,41,-1.0%,77,+4.4%,53,+0.2%,19,-4.1%,61,+0.4%,42,-0.8%
Bogdan Bogdanovic,32.2,ATL,Wing,597,6,-4.5%,7,-6.7%,17,-3.8%,98,+13.7%,39,-1.1%,4,-10.2%,41,-1.0%,10,-3.7%
Bogdan Bogdanovic,32.2,LAC,Wing,735,59,+0.2%,9,-5.7%,37,-1.4%,89,+8.2%,55,+0.3%,76,+3.4%,87,+2.8%,90,+3.1%
De'Aaron Fox,26.9,SAC,Point,1662,47,-0.5%,48,-0.3%,58,+0.6%,88,+7.6%,84,+3.2%,5,-8.9%,37,-1.2%,14,-3.0%
De'Aaron Fox,26.9,SAS,Combo,578,75,+1.2%,85,+3.5%,89,+4.7%,79,+4.9%,91,+4.6%,64,+1.4%,23,-2.5%,32,-1.4%
