Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Nicolas Batum,24.9,POR,Wing,458,95,-13.5,73,-1.6,95,-4.9%,29,+15.2,13,+1.7,81,-11.9%,12,+43.8,92,-3.8,90,-7.9%,51,+0.8
Bradley Beal,20.3,WAS,Wing,454,66,-3.5,5,+6.0,12,+3.4%,0,+92.9,6,+3.2,13,+15.8%,0,+166.7,14,+2.6,22,+5.1%,9,+54.3
Marco Belinelli,27.6,SAS,Wing,308,2,+19.7,12,+4.0,29,+2.0%,9,+39.8,15,+1.5,24,+9.7%,16,+37.1,19,+2.3,64,-1.9%,19,+36.8
Patrick Beverley,25.3,HOU,Combo,202,63,-2.4,96,-5.3,91,-4.5%,75,-18.3,100,-4.7,99,-37.9%,78,-29.2,58,-0.4,47,+0.8%,47,+2.4
Andray Blatche,27.2,BKN,Big,171,91,-10.1,23,+2.4,32,+1.7%,18,+25.7,25,+0.9,72,-5.1%,34,+19.2,35,+0.9,36,+2.4%,29,+23.6
Trevor Booker,25.9,WAS,Big,141,29,+4.7,55,-0.3,43,+0.7%,40,+8.1,81,-1.2,28,+7.5%,87,-35.4,32,+1.1,26,+4.3%,13,+44.0
Carlos Boozer,31.9,CHI,Big,120,15,+8.1,47,+0.4,14,+3.3%,57,-2.7,10,+2.3,17,+13.6%,41,+4.8,80,-1.9,41,+1.9%,69,-14.4
Chris Bosh,29.6,MIA,Big,684,14,+8.2,14,+3.7,49,+0.0%,12,+34.5,23,+1.0,20,+11.6%,26,+23.9,18,+2.4,74,-4.0%,22,+31.6
Caron Butler,33.6,OKC,Wing,413,36,+3.7,40,+0.9,35,+1.4%,43,+6.7,55,-0.0,60,-1.4%,36,+16.3,40,+0.8,30,+3.7%,52,+0.0
Jimmy Butler,24.1,CHI,Wing,217,11,+10.8,8,+4.5,2,+6.0%,5,+47.6,2,+4.3,26,+8.3%,4,+76.2,45,+0.2,4,+11.1%,19,+37.5
Jose Calderon,32.1,DAL,Point,191,43,+2.0,67,-1.1,44,+0.6%,77,-18.8,78,-1.1,76,-8.0%,53,-1.7,60,-0.5,5,+10.1%,57,-4.2
DeMarre Carroll,27.3,ATL,Wing,245,42,+2.4,6,+5.2,33,+1.7%,9,+39.1,48,+0.2,51,+0.8%,99,-72.2,5,+5.0,42,+1.2%,5,+73.7
Vince Carter,36.8,DAL,Wing,190,99,-23.8,87,-3.1,60,-0.9%,81,-21.5,36,+0.6,25,+8.8%,72,-22.4,91,-3.4,91,-8.0%,88,-45.9
Mario Chalmers,27.5,MIA,Point,528,49,+0.8,54,-0.3,71,-1.9%,42,+7.2,45,+0.4,52,+0.7%,19,+33.3,50,+0.0,69,-3.1%,49,+2.1
Norris Cole,25.1,MIA,Combo,393,54,-0.8,51,-0.2,28,+2.0%,62,-5.7,41,+0.5,35,+4.9%,45,+3.2,73,-1.3,19,+5.3%,78,-18.4
Darren Collison,26.2,LAC,Combo,222,26,+5.5,46,+0.6,40,+1.2%,55,-0.5,22,+1.1,19,+12.4%,8,+46.9,62,-0.6,37,+2.2%,78,-19.8
Nick Collison,33.0,OKC,Big,172,79,-7.3,62,-0.9,38,+1.2%,78,-19.9,29,+0.8,58,-0.8%,43,+4.0,76,-1.5,33,+3.3%,84,-34.4
Mike Conley,26.1,MEM,Point,266,83,-8.3,39,+0.9,0,+8.6%,36,+9.6,3,+3.3,2,+30.1%,2,+94.2,86,-2.7,0,+14.7%,77,-18.3
Jamal Crawford,33.6,LAC,Combo,301,27,+5.1,94,-5.0,83,-3.0%,87,-28.1,31,+0.7,82,-12.6%,9,+45.0,98,-5.7,88,-7.3%,95,-61.5
Stephen Curry,25.6,GSW,Point,296,44,+1.9,84,-2.7,100,-16.8%,37,+9.5,91,-2.0,63,-2.4%,64,-12.1,33,+1.0,97,-10.9%,22,+32.4
Samuel Dalembert,33.5,DAL,Big,134,30,+4.5,36,+1.2,22,+2.5%,50,+2.1,67,-0.4,33,+5.7%,57,-5.6,30,+1.4,9,+8.0%,28,+27.8
Glen Davis,27.8,LAC,Big,143,84,-8.4,78,-2.1,9,+4.1%,80,-21.5,18,+1.2,15,+14.8%,17,+34.9,88,-3.2,43,+1.1%,87,-43.3
DeMar DeRozan,24.2,TOR,Wing,281,5,+15.1,81,-2.4,19,+2.7%,91,-33.5,67,-0.5,0,+37.8%,84,-33.3,91,-3.3,27,+4.2%,95,-61.3
Boris Diaw,31.5,SAS,Big,595,12,+9.6,72,-1.6,30,+1.8%,71,-15.0,79,-1.2,39,+3.8%,86,-35.0,57,-0.4,24,+4.9%,58,-4.9
Tim Duncan,37.5,SAS,Big,750,58,-1.6,47,+0.5,25,+2.2%,60,-4.9,60,-0.3,64,-2.8%,61,-9.5,40,+0.6,16,+6.6%,50,+1.2
Mike Dunleavy,33.1,CHI,Wing,162,32,+4.1,59,-0.7,60,-0.9%,33,+14.3,9,+2.6,45,+2.5%,39,+12.2,90,-3.3,96,-10.2%,69,-14.4
Kevin Durant,25.1,OKC,Forward,813,37,+3.1,3,+6.5,51,-0.2%,4,+51.7,9,+2.3,33,+5.5%,50,-0.4,6,+4.8,64,-1.9%,4,+75.2
Monta Ellis,28.0,DAL,Wing,249,7,+14.4,22,+2.4,84,-3.1%,22,+20.0,43,+0.4,97,-31.0%,9,+46.7,19,+2.3,58,-1.2%,10,+54.2
Derek Fisher,39.2,OKC,Combo,262,50,+0.8,57,-0.4,54,-0.3%,53,+0.8,29,+0.8,80,-10.7%,22,+27.2,71,-1.1,54,-0.5%,74,-17.4
Kevin Garnett,37.5,BKN,Big,249,62,-2.2,83,-2.6,73,-2.2%,79,-20.7,89,-1.9,57,-0.4%,94,-52.0,57,-0.4,72,-3.4%,47,+3.0
Marc Gasol,28.8,MEM,Big,299,33,+3.9,2,+7.5,15,+3.2%,7,+44.3,0,+4.7,85,-14.5%,1,+131.9,15,+2.5,14,+7.4%,33,+14.4
Paul George,23.5,IND,Wing,779,95,-13.8,26,+2.1,74,-2.2%,25,+18.7,5,+3.2,92,-18.9%,5,+73.3,72,-1.2,57,-1.0%,65,-11.6
Taj Gibson,28.4,CHI,Big,153,78,-6.4,34,+1.3,76,-2.4%,44,+5.9,69,-0.5,77,-8.3%,51,-0.8,24,+1.8,60,-1.3%,37,+9.5
Manu Ginobili,36.3,SAS,Wing,585,57,-1.4,74,-1.7,66,-1.3%,76,-18.5,84,-1.5,78,-9.6%,84,-34.8,59,-0.5,40,+1.9%,63,-10.3
Drew Gooden,32.1,WAS,Big,145,81,-7.7,50,-0.2,84,-3.2%,30,+15.0,26,+0.9,71,-4.5%,13,+41.7,65,-0.8,84,-6.0%,72,-16.0
Marcin Gortat,29.7,WAS,Big,381,68,-4.4,88,-3.4,72,-2.0%,86,-28.0,78,-1.1,56,-0.4%,54,-3.3,81,-2.1,61,-1.6%,91,-49.8
Danny Granger,30.5,LAC,Forward,116,96,-14.5,99,-7.3,78,-2.5%,100,-54.7,64,-0.4,31,+6.4%,19,+34.1,99,-6.9,79,-5.2%,99,-73.5
Danny Green,26.4,SAS,Wing,521,75,-5.7,45,+0.6,41,+1.0%,43,+7.1,16,+1.3,36,+4.9%,24,+25.9,61,-0.6,47,+0.9%,56,-2.2
Draymond Green,23.7,GSW,Forward,225,88,-9.5,40,+0.8,96,-5.5%,35,+10.3,80,-1.2,57,-0.6%,60,-8.6,28,+1.5,98,-13.5%,31,+18.1
Blake Griffin,24.6,LAC,Big,476,21,+6.3,35,+1.3,45,+0.6%,47,+4.3,92,-2.4,89,-16.8%,100,-82.9,9,+3.7,13,+7.6%,17,+38.8
James Harden,24.2,HOU,Wing,263,13,+8.6,0,+13.1,88,-3.5%,1,+90.6,52,+0.1,100,-43.9%,63,-11.7,0,+13.3,83,-5.9%,1,+122.9
Devin Harris,30.7,DAL,Combo,173,51,-0.1,15,+3.3,74,-2.2%,10,+36.1,20,+1.2,61,-2.0%,28,+23.3,16,+2.5,94,-9.7%,23,+30.3
Udonis Haslem,33.4,MIA,Big,152,8,+13.1,53,-0.2,20,+2.7%,69,-11.8,77,-0.9,21,+10.5%,91,-44.5,33,+1.0,38,+2.1%,39,+7.7
Gerald Henderson,25.9,CHA,Wing,119,91,-10.2,1,+8.1,22,+2.5%,2,+70.2,53,+0.0,62,-2.1%,66,-15.0,1,+8.8,26,+4.4%,0,+146.7
Roy Hibbert,26.9,IND,Big,541,48,+0.9,16,+3.3,11,+3.8%,21,+21.4,26,+0.8,88,-16.3%,26,+24.0,12,+2.8,1,+12.3%,26,+28.4
Nene Hilario,31.1,WAS,Big,321,40,+2.9,19,+2.8,12,+3.6%,40,+8.6,37,+0.6,14,+15.2%,88,-37.7,22,+1.9,33,+3.0%,24,+29.3
George Hill,27.5,IND,Point,682,84,-8.6,63,-0.9,48,+0.1%,74,-16.9,71,-0.6,91,-17.4%,80,-30.2,43,+0.3,20,+5.2%,53,-0.9
Kirk Hinrich,32.8,CHI,Combo,167,16,+7.7,29,+1.9,29,+1.8%,12,+35.5,2,+3.3,7,+22.6%,5,+63.3,75,-1.5,43,+1.2%,41,+5.1
Dwight Howard,27.9,HOU,Big,231,26,+5.5,21,+2.5,37,+1.2%,31,+14.6,62,-0.4,60,-1.2%,79,-30.0,12,+3.1,25,+4.6%,20,+35.8
Serge Ibaka,24.1,OKC,Big,580,64,-3.1,28,+1.9,71,-1.8%,19,+25.5,49,+0.2,50,+1.0%,60,-8.3,26,+1.7,76,-4.5%,12,+48.7
Andre Iguodala,29.8,GSW,Wing,246,4,+15.2,29,+1.9,88,-3.9%,23,+19.2,7,+3.2,27,+8.0%,10,+44.8,78,-1.7,99,-13.5%,54,-0.9
Reggie Jackson,23.5,OKC,Combo,509,57,-1.3,82,-2.6,42,+1.0%,89,-30.0,87,-1.6,47,+1.8%,89,-39.2,74,-1.3,35,+2.6%,85,-35.3
LeBron James,28.8,MIA,Forward,761,81,-7.7,97,-5.6,85,-3.3%,99,-52.0,72,-0.7,87,-15.2%,57,-5.3,93,-3.8,68,-3.1%,98,-65.8
Al Jefferson,28.8,CHA,Big,105,36,+3.2,11,+4.1,10,+3.8%,11,+35.8,75,-0.8,22,+10.0%,55,-4.2,7,+4.4,21,+5.2%,9,+57.1
Amir Johnson,26.5,TOR,Big,191,6,+14.8,37,+1.2,5,+4.8%,47,+4.8,60,-0.3,2,+32.0%,64,-12.5,42,+0.5,16,+7.2%,48,+2.3
Joe Johnson,32.3,BKN,Wing,469,90,-9.9,70,-1.5,81,-2.7%,66,-10.2,93,-2.5,53,+0.6%,78,-29.5,37,+0.8,70,-3.3%,43,+4.3
James Jones,33.1,MIA,Wing,111,46,+1.0,71,-1.5,86,-3.3%,63,-6.9,57,-0.2,95,-24.2%,2,+107.7,70,-1.0,44,+1.1%,75,-17.6
Terrence Jones,21.8,HOU,Big,138,60,-1.7,86,-2.9,16,+3.1%,85,-27.9,35,+0.6,34,+5.4%,32,+21.2,95,-3.9,9,+8.2%,93,-55.4
DeAndre Jordan,25.3,LAC,Big,440,28,+4.9,12,+4.0,27,+2.0%,16,+29.1,12,+2.0,10,+17.4%,18,+34.5,22,+2.0,49,+0.3%,26,+27.9
Andrei Kirilenko,32.7,BKN,Big,141,61,-2.0,91,-3.9,39,+1.2%,95,-39.1,39,+0.5,42,+3.3%,42,+4.2,95,-4.2,12,+7.6%,96,-63.6
Kyle Korver,32.6,ATL,Wing,250,94,-13.1,80,-2.3,13,+3.4%,94,-35.4,51,+0.1,43,+3.3%,53,-2.5,84,-2.3,7,+8.8%,94,-55.8
Courtney Lee,28.1,MEM,Wing,223,9,+11.0,98,-6.6,64,-1.2%,92,-33.7,57,-0.2,6,+22.7%,48,0.0,100,-6.9,50,+0.2%,89,-48.1
David Lee,30.5,GSW,Big,217,76,-5.7,64,-0.9,69,-1.6%,60,-4.8,95,-3.1,26,+8.7%,98,-69.2,16,+2.4,81,-5.9%,21,+34.0
Kawhi Leonard,22.3,SAS,Forward,734,78,-6.9,66,-1.1,53,-0.3%,73,-16.3,74,-0.7,70,-4.4%,74,-23.5,51,-0.1,50,+0.1%,60,-8.9
Rashard Lewis,34.2,MIA,Forward,317,88,-9.4,24,+2.3,47,+0.2%,17,+26.8,22,+1.1,48,+1.3%,46,+2.7,27,+1.7,73,-3.4%,15,+39.9
Damian Lillard,23.3,POR,Point,465,80,-7.6,95,-5.1,99,-11.1%,67,-11.0,28,+0.8,11,+16.2%,33,+19.8,94,-3.9,100,-19.4%,68,-13.6
Jeremy Lin,25.2,HOU,Point,176,69,-4.8,22,+2.4,16,+3.1%,24,+18.9,1,+4.3,5,+24.8%,3,+81.3,84,-2.3,63,-1.8%,71,-15.7
Shaun Livingston,28.1,BKN,Combo,325,1,+20.5,13,+3.8,19,+2.8%,15,+30.2,8,+2.7,16,+14.7%,6,+63.1,38,+0.8,22,+5.1%,40,+5.2
Robin Lopez,25.6,POR,Big,366,12,+10.4,5,+6.2,36,+1.3%,6,+47.5,27,+0.8,4,+25.4%,67,-15.8,4,+5.2,62,-1.7%,6,+65.6
Kyle Lowry,27.6,TOR,Combo,271,74,-5.6,33,+1.4,46,+0.3%,46,+4.9,96,-3.2,83,-13.6%,98,-72.1,8,+4.4,29,+3.9%,5,+67.9
Shelvin Mack,23.5,ATL,Combo,110,53,-0.2,93,-4.9,91,-4.4%,96,-40.9,88,-1.6,54,+0.4%,74,-23.8,89,-3.3,86,-6.5%,90,-48.4
Ian Mahinmi,27.0,IND,Big,235,38,+3.0,67,-1.1,67,-1.5%,65,-8.5,50,+0.1,8,+22.1%,59,-7.8,79,-1.8,81,-5.8%,76,-17.9
Shawn Marion,35.5,DAL,Forward,192,19,+6.6,43,+0.6,36,+1.3%,34,+10.9,53,+0.0,41,+3.5%,25,+25.3,46,+0.2,17,+6.5%,30,+18.1
Wesley Matthews,27.0,POR,Wing,426,53,-0.4,52,-0.2,17,+2.9%,56,-1.1,64,-0.4,18,+13.2%,70,-19.8,44,+0.3,12,+7.6%,42,+5.1
Josh McRoberts,26.7,CHA,Big,153,100,-29.0,2,+6.7,98,-6.7%,3,+56.2,19,+1.2,84,-14.3%,33,+20.0,2,+7.0,77,-4.9%,2,+102.5
Andre Miller,37.6,WAS,Point,104,24,+5.6,7,+5.1,5,+4.9%,5,+48.4,4,+3.3,1,+35.8%,36,+16.7,21,+2.2,28,+4.1%,3,+90.6
Mike Miller,33.7,MEM,Wing,173,16,+7.9,17,+3.0,23,+2.3%,29,+15.8,47,+0.2,67,-3.6%,77,-25.5,20,+2.2,51,-0.0%,33,+14.0
Patty Mills,25.2,SAS,Point,336,41,+2.4,75,-1.7,90,-4.4%,74,-17.9,76,-0.8,88,-16.3%,69,-17.9,67,-0.9,87,-6.8%,73,-16.6
Paul Millsap,28.7,ATL,Big,267,65,-3.3,32,+1.5,1,+6.4%,51,+1.6,40,+0.5,16,+13.6%,83,-33.3,36,+0.9,3,+11.5%,25,+28.6
Gary Neal,29.1,CHA,Wing,101,0,+21.0,42,+0.7,2,+5.6%,64,-8.4,47,+0.2,5,+24.7%,75,-24.2,48,+0.0,11,+7.7%,50,+1.0
Joakim Noah,28.7,CHI,Big,209,82,-7.9,100,-9.7,79,-2.6%,95,-37.2,99,-4.6,90,-16.9%,65,-13.3,97,-5.1,53,-0.5%,86,-40.7
Dirk Nowitzki,35.4,DAL,Big,262,2,+17.2,76,-1.8,53,-0.3%,84,-24.1,91,-2.4,71,-5.0%,95,-52.4,39,+0.8,57,-1.0%,55,-1.4
Tony Parker,31.5,SAS,Point,717,34,+3.8,26,+2.0,6,+4.7%,22,+20.8,33,+0.7,12,+16.0%,43,+3.8,29,+1.4,8,+8.5%,27,+27.8
Chandler Parsons,25.0,HOU,Forward,250,22,+6.3,68,-1.2,50,-0.0%,93,-34.9,94,-2.7,19,+11.8%,96,-55.6,26,+1.7,89,-7.9%,64,-10.8
Patrick Patterson,24.6,TOR,Big,199,85,-8.8,78,-2.0,75,-2.2%,78,-20.1,44,+0.4,86,-14.5%,30,+21.6,85,-2.7,67,-2.9%,91,-48.7
Chris Paul,28.5,LAC,Point,470,71,-5.2,25,+2.1,57,-0.6%,20,+23.9,59,-0.3,43,+2.9%,82,-32.4,17,+2.4,48,+0.4%,16,+39.9
Kendrick Perkins,29.0,OKC,Big,382,74,-5.7,58,-0.5,81,-2.7%,52,+1.2,33,+0.7,67,-3.5%,38,+13.0,71,-1.1,85,-6.1%,61,-9.1
Paul Pierce,36.1,BKN,Forward,368,60,-1.9,9,+4.4,33,+1.5%,8,+41.0,32,+0.7,75,-7.9%,35,+18.6,10,+3.5,29,+3.7%,11,+52.4
Mason Plumlee,23.7,BKN,Big,113,22,+6.3,44,+0.6,34,+1.4%,67,-10.7,42,+0.5,50,+1.1%,37,+14.4,43,+0.4,39,+2.0%,81,-23.5
Tayshaun Prince,33.7,MEM,Wing,112,71,-5.2,90,-3.5,62,-1.1%,88,-29.1,83,-1.4,12,+16.2%,71,-21.7,78,-1.7,32,+3.4%,79,-21.4
Zach Randolph,32.3,MEM,Big,234,98,-16.4,85,-2.8,4,+5.0%,72,-16.2,88,-1.7,40,+3.6%,67,-15.5,52,-0.2,2,+11.6%,36,+13.0
JJ Redick,29.4,LAC,Wing,350,55,-1.0,9,+4.4,70,-1.7%,14,+32.3,65,-0.4,69,-4.1%,81,-32.1,5,+4.9,55,-0.9%,7,+61.5
Thomas Robinson,22.6,POR,Big,121,77,-5.8,84,-2.6,59,-0.7%,82,-22.3,54,+0.0,94,-22.3%,23,+26.3,82,-2.1,36,+2.5%,84,-33.3
Terrence Ross,22.7,TOR,Wing,157,9,+12.2,57,-0.4,56,-0.4%,50,+3.1,38,+0.6,38,+4.3%,30,+21.6,49,+0.0,88,-7.5%,36,+11.1
Luis Scola,33.5,IND,Big,237,17,+7.5,74,-1.7,77,-2.5%,59,-4.7,43,+0.4,40,+3.6%,29,+22.6,81,-2.0,95,-9.8%,80,-22.3
Mike Scott,25.3,ATL,Big,138,29,+4.5,88,-3.4,78,-2.6%,84,-25.8,66,-0.4,81,-12.3%,40,+11.1,87,-3.0,82,-5.9%,92,-50.0
Thabo Sefolosha,29.5,OKC,Wing,226,40,+2.6,31,+1.8,64,-1.1%,19,+25.5,12,+1.9,47,+2.1%,12,+43.0,50,-0.0,66,-2.5%,35,+13.4
Tiago Splitter,28.8,SAS,Big,512,67,-4.3,38,+1.2,57,-0.6%,38,+9.4,16,+1.4,49,+1.2%,14,+40.4,54,-0.3,71,-3.4%,60,-6.5
Lance Stephenson,23.2,IND,Wing,704,70,-4.9,27,+2.0,3,+5.3%,41,+7.9,82,-1.4,68,-3.9%,91,-43.8,11,+3.3,2,+11.7%,16,+39.4
Jeff Teague,25.4,ATL,Point,241,23,+5.8,20,+2.6,7,+4.7%,26,+16.7,21,+1.2,55,-0.4%,27,+23.8,29,+1.4,10,+7.8%,34,+13.8
Mirza Teletovic,28.1,BKN,Forward,216,39,+3.0,91,-3.7,65,-1.2%,91,-33.3,61,-0.4,30,+6.9%,62,-10.8,88,-3.1,75,-4.3%,88,-45.0
Klay Thompson,23.7,GSW,Wing,256,33,+3.9,16,+3.1,80,-2.6%,28,+16.0,5,+3.2,59,-1.1%,11,+44.5,31,+1.2,60,-1.3%,38,+8.7
Marcus Thornton,26.4,BKN,Wing,121,3,+17.1,61,-0.8,52,-0.2%,54,+0.5,24,+0.9,64,-2.6%,16,+36.7,77,-1.5,45,+1.0%,71,-14.6
Evan Turner,25.0,IND,Wing,135,20,+6.4,71,-1.5,55,-0.3%,64,-8.5,71,-0.7,23,+9.9%,58,-7.0,64,-0.8,78,-5.0%,62,-9.3
Beno Udrih,31.3,MEM,Point,109,47,+1.0,10,+4.2,98,-7.1%,13,+33.6,90,-2.0,98,-34.0%,88,-37.1,3,+6.6,98,-13.1%,8,+59.2
Jonas Valanciunas,21.5,TOR,Big,200,5,+15.1,41,+0.8,61,-0.9%,39,+9.3,14,+1.7,84,-13.7%,29,+21.8,47,+0.1,78,-5.1%,29,+19.3
Greivis Vasquez,26.8,TOR,Point,189,98,-23.0,89,-3.5,93,-4.9%,81,-21.6,36,+0.6,91,-18.7%,15,+38.3,96,-4.3,91,-8.2%,97,-64.5
Dwyane Wade,31.8,MIA,Wing,691,56,-1.3,43,+0.7,21,+2.5%,32,+14.5,73,-0.7,37,+4.5%,56,-4.5,34,+1.0,46,+1.0%,32,+14.5
Kemba Walker,23.5,CHA,Point,152,64,-2.7,4,+6.2,18,+2.8%,2,+56.7,74,-0.7,29,+7.1%,75,-24.2,2,+6.6,18,+5.8%,2,+122.2
John Wall,23.2,WAS,Point,419,73,-5.6,95,-5.1,94,-4.9%,98,-48.4,97,-3.3,98,-35.8%,68,-16.7,83,-2.2,74,-4.1%,100,-90.6
CJ Watson,29.5,IND,Point,331,18,+7.3,60,-0.8,82,-2.9%,49,+3.4,68,-0.5,22,+9.9%,52,-1.0,63,-0.7,93,-8.2%,53,-0.5
Martell Webster,26.9,WAS,Wing,186,19,+6.9,49,+0.1,26,+2.1%,58,-4.5,17,+1.3,9,+19.5%,40,+7.1,67,-0.9,52,-0.3%,66,-12.0
David West,33.2,IND,Big,687,87,-9.0,64,-0.9,40,+1.1%,70,-12.2,85,-1.5,66,-3.3%,90,-39.9,41,+0.6,19,+5.4%,46,+3.1
Russell Westbrook,25.0,OKC,Point,733,35,+3.7,36,+1.2,67,-1.3%,16,+28.7,46,+0.3,32,+6.3%,47,+2.6,36,+0.9,65,-1.9%,14,+42.7
Deron Williams,29.3,BKN,Point,428,93,-12.9,48,+0.2,97,-5.7%,45,+5.5,95,-2.9,93,-20.5%,93,-49.5,13,+2.8,95,-10.0%,18,+38.0
Lou Williams,27.0,ATL,Wing,132,25,+5.6,56,-0.4,87,-3.5%,33,+12.5,56,-0.1,74,-7.8%,21,+28.6,53,-0.2,84,-6.1%,43,+4.6
Mo Williams,30.9,POR,Combo,186,10,+10.8,19,+2.6,8,+4.4%,61,-5.5,58,-0.3,65,-3.0%,48,0.0,23,+1.8,5,+9.6%,67,-12.0
