Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Kent Bazemore,25.3,ATL,Wing,299,19,-6.5,42,-0.6,9,-7.1%,2,+4.4%,22,-5.0,15,-3.8,42,-4.3
Bradley Beal,21.3,WAS,Wing,416,31,-3.3,23,-6.1,31,-2.5%,16,+2.5%,84,+7.4,85,+4.7,72,+17.4
Marco Belinelli,28.6,SAS,Combo,108,22,-5.4,54,+1.8,46,-0.3%,45,+0.2%,65,+2.5,47,-0.4,75,+21.9
Bojan Bogdanovic,25.5,BKN,Forward,205,21,-5.8,15,-8.1,25,-3.5%,62,-1.0%,34,-2.4,15,-4.0,63,+11.1
Andrew Bogut,29.9,GSW,Big,438,13,-8.8,19,-7.1,23,-4.0%,12,+3.0%,12,-7.6,13,-4.1,22,-18.2
Avery Bradley,23.9,BOS,Combo,132,73,+6.2,94,+16.4,2,-10.1%,42,+0.5%,2,-18.4,1,-12.0,54,+4.5
Corey Brewer,28.7,HOU,Wing,417,40,-1.4,7,-12.2,72,+3.8%,89,-3.8%,67,+2.8,74,+2.9,36,-7.1
Aaron Brooks,29.8,CHI,Point,120,2,-20.0,6,-14.2,3,-9.7%,38,+1.0%,19,-5.8,16,-3.7,29,-13.2
Jimmy Butler,25.1,CHI,Wing,505,97,+20.6,95,+17.9,48,0.0%,27,+1.7%,27,-3.7,5,-6.2,69,+14.7
Nick Calathes,25.7,MEM,Combo,117,77,+7.3,77,+7.1,58,+1.6%,37,+1.0%,15,-6.8,51,+0.2,5,-49.6
Clint Capela,20.5,HOU,Big,108,47,-0.1,26,-5.4,38,-1.6%,73,-1.8%,77,+5.2,49,-0.2,79,+25.0
DeMarre Carroll,28.3,ATL,Wing,556,87,+11.4,60,+3.1,85,+6.4%,81,-2.8%,73,+4.3,77,+3.3,53,+4.4
Vince Carter,37.8,MEM,Wing,193,70,+5.4,27,-5.2,99,+15.0%,90,-4.2%,79,+5.9,96,+7.8,33,-8.4
Michael Carter-Williams,23.1,MIL,Point,190,15,-8.5,17,-7.3,44,-0.4%,56,-0.6%,56,+0.9,40,-0.8,69,+14.1
Tyson Chandler,32.1,DAL,Big,160,27,-4.0,38,-2.2,61,+2.0%,96,-6.2%,94,+13.2,86,+4.8,93,+47.2
Norris Cole,26.1,NOP,Point,105,80,+9.3,57,+2.9,24,-3.8%,65,-1.3%,94,+12.6,50,0.0,97,+75.2
Mike Conley,27.1,MEM,Point,243,32,-2.8,62,+3.9,23,-3.9%,76,-2.1%,38,-2.0,72,+2.4,15,-28.6
Jamal Crawford,34.6,LAC,Wing,372,85,+10.1,73,+6.1,52,+0.4%,20,+2.3%,41,-1.6,21,-3.0,60,+9.7
Jae Crowder,24.3,BOS,Forward,100,29,-3.8,51,+1.2,4,-9.0%,0,+5.4%,58,+1.1,41,-0.7,66,+11.5
Stephen Curry,26.6,GSW,Point,823,31,-3.3,44,-0.5,49,+0.1%,53,-0.4%,74,+4.5,73,+2.8,58,+7.7
Anthony Davis,21.6,NOP,Big,171,1,-25.9,5,-17.9,81,+5.6%,98,-7.9%,2,-13.8,63,+1.0,2,-85.9
Glen Davis,28.8,LAC,Big,136,44,-1.1,12,-9.2,14,-6.2%,10,+3.5%,32,-2.5,31,-1.8,44,-3.2
DeMar DeRozan,25.2,TOR,Wing,158,92,+15.3,72,+5.9,100,+18.3%,2,+4.8%,46,-0.5,57,+0.6,27,-13.7
Matthew Dellavedova,24.1,CLE,Combo,486,14,-8.6,35,-2.7,56,+1.3%,39,+0.9%,36,-2.1,36,-1.1,39,-5.7
Boris Diaw,32.5,SAS,Big,197,90,+14.1,79,+7.3,85,+6.5%,21,+2.3%,43,-1.1,48,-0.3,37,-6.3
Jared Dudley,29.3,MIL,Forward,110,60,+3.4,48,+0.5,81,+5.5%,51,-0.2%,56,+0.9,79,+3.5,19,-23.9
Tim Duncan,38.5,SAS,Big,249,85,+10.1,91,+13.6,11,-6.6%,47,+0.2%,53,+0.2,45,-0.5,50,+3.7
Mike Dunleavy,34.1,CHI,Wing,388,94,+17.1,71,+5.5,73,+4.2%,77,-2.4%,75,+4.8,48,-0.3,84,+29.0
Monta Ellis,29.0,DAL,Wing,196,99,+24.2,97,+18.9,94,+9.1%,100,-11.0%,99,+23.5,98,+9.7,98,+100.6
Tyreke Evans,25.1,NOP,Wing,125,20,-6.1,53,+1.6,56,+1.4%,40,+0.7%,1,-18.5,25,-2.5,1,-89.9
Festus Ezeli,25.0,GSW,Big,179,34,-2.5,28,-4.4,97,+12.2%,58,-0.7%,80,+6.3,94,+6.9,35,-7.5
Marc Gasol,29.8,MEM,Big,413,26,-4.0,77,+7.1,15,-6.2%,90,-3.8%,33,-2.4,81,+3.7,6,-46.7
Pau Gasol,34.3,CHI,Big,315,68,+5.0,64,+4.1,10,-7.0%,82,-2.9%,85,+7.5,59,+0.7,89,+38.4
Taj Gibson,29.4,CHI,Big,270,10,-11.1,25,-5.7,50,+0.2%,79,-2.6%,14,-6.9,44,-0.5,10,-38.4
Manu Ginobili,37.3,SAS,Wing,130,57,+2.6,33,-2.9,90,+8.1%,5,+4.0%,26,-4.5,17,-3.6,43,-4.0
Drew Gooden,33.1,WAS,Big,177,72,+5.9,83,+7.8,76,+4.6%,55,-0.5%,69,+3.6,58,+0.6,70,+16.0
Eric Gordon,25.9,NOP,Combo,143,15,-8.4,31,-3.7,51,+0.2%,17,+2.4%,52,+0.1,43,-0.5,55,+5.2
Marcin Gortat,30.7,WAS,Big,306,71,+5.6,56,+2.1,27,-3.2%,49,-0.0%,76,+5.1,62,+1.0,81,+26.9
Danny Green,27.4,SAS,Wing,203,91,+14.3,96,+18.9,7,-7.5%,69,-1.8%,42,-1.5,42,-0.7,37,-6.3
Draymond Green,24.7,GSW,Big,781,81,+9.4,65,+4.6,35,-2.1%,80,-2.8%,86,+7.8,75,+3.1,82,+27.5
Jeff Green,28.2,MEM,Forward,295,66,+4.4,50,+0.8,41,-1.1%,23,+2.2%,48,-0.3,11,-4.2,78,+24.4
Blake Griffin,25.6,LAC,Big,556,35,-2.2,89,+10.7,40,-1.5%,14,+2.7%,21,-5.3,19,-3.5,40,-5.2
James Harden,25.2,HOU,Wing,633,83,+9.7,94,+16.4,40,-1.5%,59,-0.8%,9,-8.8,34,-1.4,15,-29.3
John Henson,23.8,MIL,Big,152,24,-4.1,10,-10.0,96,+12.1%,22,+2.3%,92,+11.4,90,+5.5,85,+30.4
Nene Hilario,32.1,WAS,Big,256,3,-19.7,2,-21.5,20,-4.7%,6,+3.9%,47,-0.3,22,-2.6,68,+14.0
Kirk Hinrich,33.8,CHI,Combo,116,10,-10.2,15,-8.7,28,-3.1%,41,+0.7%,55,+0.6,65,+1.4,41,-4.8
Al Horford,28.4,ATL,Big,520,43,-1.2,36,-2.5,21,-4.6%,71,-1.8%,73,+4.3,37,-1.1,90,+38.7
Dwight Howard,28.9,HOU,Big,572,41,-1.3,45,-0.2,75,+4.5%,35,+1.2%,81,+6.7,87,+5.0,49,+2.7
Andre Iguodala,30.8,GSW,Wing,632,60,+3.3,52,+1.4,47,-0.3%,25,+2.0%,37,-2.0,28,-2.1,52,+4.3
Ersan Ilyasova,27.5,MIL,Big,141,64,+3.9,70,+5.5,15,-6.1%,44,+0.4%,44,-0.9,19,-3.6,81,+26.9
Kyrie Irving,22.6,CLE,Point,463,73,+6.1,59,+3.0,35,-2.2%,67,-1.6%,66,+2.7,61,+0.9,63,+11.1
Jarrett Jack,31.0,BKN,Combo,152,95,+19.5,99,+22.3,71,+3.7%,50,-0.2%,4,-11.6,14,-4.1,6,-42.6
LeBron James,29.8,CLE,Wing,843,25,-4.0,18,-7.3,67,+2.7%,87,-3.4%,50,-0.0,84,+4.5,10,-37.9
Amir Johnson,27.5,TOR,Big,111,77,+7.0,41,-0.9,78,+5.1%,91,-4.2%,89,+9.4,77,+3.3,90,+40.7
Joe Johnson,33.3,BKN,Wing,248,5,-18.1,0,-23.8,5,-8.7%,18,+2.4%,30,-2.8,10,-4.3,59,+8.3
James Jones,34.1,CLE,Forward,290,62,+3.5,75,+6.6,33,-2.4%,6,+4.0%,39,-2.0,24,-2.6,56,+5.4
Terrence Jones,22.8,HOU,Big,396,35,-2.3,35,-2.8,27,-3.3%,24,+2.2%,35,-2.4,18,-3.6,62,+11.0
DeAndre Jordan,26.3,LAC,Big,481,46,-0.5,40,-1.1,89,+7.9%,98,-10.4%,85,+7.4,95,+7.8,32,-9.5
Kyle Korver,33.6,ATL,Wing,524,79,+8.2,49,+0.8,87,+7.4%,85,-3.4%,90,+10.6,91,+6.4,85,+29.2
Kosta Koufos,25.7,MEM,Big,127,52,+1.2,14,-8.8,94,+8.8%,13,+3.0%,78,+5.7,66,+1.5,83,+28.2
Courtney Lee,29.1,MEM,Wing,366,42,-1.3,82,+7.7,17,-5.8%,34,+1.2%,40,-1.7,53,+0.4,26,-14.4
David Lee,31.5,GSW,Big,102,69,+5.2,87,+10.0,45,-0.4%,19,+2.4%,6,-10.1,3,-6.3,18,-24.0
Kawhi Leonard,23.3,SAS,Wing,249,6,-16.7,1,-23.0,34,-2.3%,78,-2.4%,90,+9.4,94,+6.7,80,+26.1
Meyers Leonard,22.7,POR,Big,103,98,+21.0,98,+19.1,95,+9.5%,33,+1.3%,10,-8.4,27,-2.3,11,-37.7
Damian Lillard,24.3,POR,Combo,200,19,-6.8,29,-4.4,19,-5.2%,99,-10.7%,98,+20.7,100,+13.3,99,+118.8
Shaun Livingston,29.1,GSW,Combo,369,74,+6.3,60,+3.1,80,+5.4%,60,-0.8%,40,-1.8,56,+0.6,25,-14.7
Brook Lopez,26.6,BKN,Big,232,44,-1.1,19,-7.3,98,+12.8%,85,-3.3%,98,+20.8,99,+13.1,98,+112.8
Robin Lopez,26.6,POR,Big,117,0,-27.8,4,-19.9,1,-12.5%,84,-3.3%,24,-4.6,35,-1.2,23,-17.3
Kevin Love,26.1,CLE,Big,106,94,+16.6,85,+9.9,59,+1.7%,92,-4.3%,96,+15.5,89,+5.3,94,+50.1
Kyle Lowry,28.6,TOR,Point,131,39,-1.6,16,-7.9,43,-1.0%,95,-5.0%,5,-11.1,8,-4.4,13,-33.3
O.J. Mayo,27.0,MIL,Wing,155,75,+6.8,81,+7.7,66,+2.7%,57,-0.7%,52,+0.1,67,+1.8,24,-16.2
CJ McCollum,23.1,POR,Wing,165,100,+35.4,100,+30.3,90,+8.1%,72,-1.8%,87,+8.0,68,+1.9,87,+36.1
Khris Middleton,23.2,MIL,Wing,231,4,-19.7,3,-20.0,65,+2.4%,61,-0.9%,64,+2.4,71,+2.4,34,-8.3
Patty Mills,26.2,SAS,Combo,112,93,+16.0,65,+4.7,82,+5.7%,69,-1.6%,48,-0.2,23,-2.6,75,+21.9
Paul Millsap,29.7,ATL,Big,564,98,+22.4,98,+19.5,86,+6.8%,83,-3.0%,88,+8.6,93,+6.6,60,+9.1
Nikola Mirotic,23.7,CHI,Forward,149,59,+3.3,58,+2.9,77,+4.7%,32,+1.3%,28,-3.5,32,-1.8,31,-10.2
Timofey Mozgov,28.3,CLE,Big,523,33,-2.7,34,-2.8,60,+1.8%,73,-1.9%,29,-3.3,39,-0.9,27,-13.8
Joakim Noah,29.7,CHI,Big,389,40,-1.5,32,-3.1,93,+8.4%,8,+3.6%,81,+7.1,85,+4.7,71,+16.6
Dirk Nowitzki,36.4,DAL,Big,180,76,+6.9,74,+6.4,62,+2.0%,10,+3.3%,19,-5.6,6,-4.8,48,-0.9
Zaza Pachulia,30.7,MIL,Big,128,56,+2.1,86,+10.0,2,-12.2%,60,-0.8%,3,-13.4,4,-6.2,8,-40.0
Tony Parker,32.5,SAS,Point,209,23,-4.8,48,+0.6,8,-7.4%,23,+2.2%,59,+1.1,52,+0.3,51,+4.2
Patrick Patterson,25.6,TOR,Big,105,18,-6.9,66,+5.0,12,-6.6%,15,+2.5%,7,-9.7,2,-7.1,67,+12.5
Chris Paul,29.5,LAC,Point,444,50,+0.9,40,-1.0,68,+2.9%,94,-4.8%,83,+7.2,80,+3.6,74,+21.0
Paul Pierce,37.1,WAS,Wing,297,30,-3.5,13,-8.9,52,+0.7%,54,-0.5%,71,+3.8,88,+5.3,31,-11.5
Quincy Pondexter,26.6,NOP,Wing,124,9,-11.1,21,-6.3,30,-2.9%,31,+1.4%,23,-4.9,12,-4.2,44,-3.4
Otto Porter,21.4,WAS,Wing,329,88,+11.5,93,+15.4,83,+5.7%,93,-4.3%,15,-6.9,40,-0.7,12,-35.6
Pablo Prigioni,37.5,HOU,Point,279,36,-2.1,9,-11.3,57,+1.5%,56,-0.6%,91,+11.2,60,+0.9,94,+47.5
Zach Randolph,33.3,MEM,Big,380,16,-7.3,39,-1.8,6,-8.4%,35,+1.2%,31,-2.6,33,-1.5,35,-7.5
JJ Redick,30.4,LAC,Wing,539,28,-3.8,88,+10.6,18,-5.3%,27,+1.7%,11,-8.3,20,-3.1,19,-23.6
Austin Rivers,22.3,LAC,Combo,233,27,-3.9,20,-6.6,69,+3.0%,11,+3.1%,49,-0.1,56,+0.6,45,-3.2
Derrick Rose,26.1,CHI,Combo,452,96,+20.5,92,+14.8,88,+7.5%,43,+0.4%,70,+3.8,73,+2.8,57,+6.3
Terrence Ross,23.7,TOR,Wing,104,48,+0.6,11,-9.4,70,+3.4%,66,-1.5%,61,+1.7,69,+2.0,30,-12.5
Dennis Schroder,21.1,ATL,Point,281,8,-11.9,31,-3.3,32,-2.5%,7,+3.8%,25,-4.6,38,-1.0,17,-24.7
Mike Scott,26.3,ATL,Big,157,7,-15.2,8,-11.5,29,-2.9%,40,+0.8%,31,-2.5,9,-4.4,77,+22.2
Ramon Sessions,28.6,WAS,Combo,217,53,+1.8,47,+0.2,79,+5.4%,4,+4.2%,60,+1.4,30,-2.0,73,+20.4
Iman Shumpert,24.4,CLE,Wing,693,61,+3.4,69,+5.5,54,+0.9%,52,-0.3%,16,-6.2,27,-2.2,20,-21.6
JR Smith,29.1,CLE,Wing,552,51,+0.9,37,-2.5,37,-1.7%,19,+2.4%,68,+3.0,46,-0.5,73,+20.5
Josh Smith,28.9,HOU,Big,393,65,+4.2,61,+3.5,74,+4.3%,63,-1.1%,63,+2.2,82,+4.0,28,-13.4
Tony Snell,23.0,CHI,Wing,121,6,-16.5,23,-6.1,19,-5.2%,26,+2.0%,13,-7.2,52,+0.2,7,-42.2
Tiago Splitter,29.8,SAS,Big,123,2,-20.0,6,-12.3,53,+0.7%,31,+1.4%,6,-10.2,55,+0.5,2,-80.1
Jeff Teague,26.4,ATL,Point,526,86,+10.8,80,+7.3,42,-1.0%,81,-2.9%,51,-0.0,44,-0.5,52,+4.3
Jason Terry,37.1,HOU,Combo,485,54,+1.9,90,+11.8,36,-1.9%,44,+0.4%,8,-9.0,35,-1.4,14,-33.3
Isaiah Thomas,25.7,BOS,Point,118,90,+11.8,43,-0.5,98,+13.1%,88,-3.7%,100,+23.5,98,+10.2,96,+70.0
Klay Thompson,24.7,GSW,Wing,758,55,+2.0,84,+8.0,6,-8.5%,9,+3.5%,10,-8.6,10,-4.4,21,-19.8
Tristan Thompson,23.6,CLE,Big,724,17,-7.2,10,-10.7,65,+2.7%,48,+0.1%,65,+2.4,70,+2.4,47,-1.8
Evan Turner,26.0,BOS,Combo,116,63,+3.6,90,+10.9,0,-13.4%,68,-1.6%,0,-26.5,0,-12.1,4,-52.8
Beno Udrih,32.3,MEM,Point,171,38,-1.9,22,-6.3,64,+2.4%,15,+2.6%,72,+4.1,31,-1.8,92,+41.9
Jonas Valanciunas,22.5,TOR,Big,103,78,+7.9,56,+2.4,84,+6.0%,70,-1.8%,62,+2.2,90,+6.0,3,-69.2
John Wall,24.2,WAS,Point,271,69,+5.0,69,+5.4,48,-0.3%,94,-4.8%,35,-2.3,69,+2.1,16,-26.4
Deron Williams,30.3,BKN,Point,191,56,+2.2,78,+7.1,13,-6.3%,52,-0.3%,69,+3.3,64,+1.2,61,+10.7
Lou Williams,28.0,TOR,Combo,102,58,+2.7,85,+9.5,10,-6.6%,46,+0.2%,60,+1.5,29,-2.0,91,+41.4
Thaddeus Young,26.4,BKN,Big,189,45,-0.9,55,+2.0,60,+1.7%,1,+4.8%,93,+12.6,78,+3.5,95,+57.5
