Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Davis Bertans,29.0,DAL,Forward,179,88,61.8%,40,67%,96,100%,0,0%,100,100%,0,57%,33,33%,62,40%
Patrick Beverley,33.3,MIN,Combo,226,48,49.1%,81,80%,14,10%,14,0%,5,9%,0,40%,17,25%,38,32%
Nemanja Bjelica,33.5,GSW,Big,125,46,56.3%,35,67%,76,53%,92,100%,84,56%,0,0%,0,40%,0,29%
Bogdan Bogdanovic,29.2,ATL,Wing,160,77,56.9%,62,70%,42,38%,100,75%,69,45%,0,33%,90,43%,68,40%
Bojan Bogdanovic,32.5,UTA,Forward,214,44,54.9%,20,62%,68,53%,100,100%,88,57%,0,23%,83,40%,19,33%
Devin Booker,25.0,PHX,Wing,365,38,53.1%,46,63%,54,39%,69,43%,58,41%,0,63%,75,40%,88,43%
Chris Boucher,28.8,TOR,Big,129,92,69.0%,89,83%,30,33%,19,0%,22,25%,0,50%,0,33%,0,40%
Mikal Bridges,25.2,PHX,Wing,491,35,52.5%,58,69%,46,38%,46,24%,35,34%,33,40%,0,38%,60,39%
Dillon Brooks,25.8,MEM,Wing,335,0,41.5%,15,53%,15,23%,58,33%,15,26%,0,33%,20,34%,20,34%
Bruce Brown,25.2,BKN,Forward,179,80,60.0%,84,76%,20,31%,72,50%,20,33%,0,54%,0,17%,81,42%
Jaylen Brown,25.0,BOS,Wing,919,50,54.2%,50,64%,69,49%,65,42%,77,46%,44,42%,40,36%,40,37%
Jalen Brunson,25.2,DAL,Combo,627,57,51.0%,43,62%,67,48%,57,45%,71,47%,50,38%,67,34%,57,35%
Reggie Bullock,30.6,DAL,Forward,707,68,57.6%,36,64%,0,17%,36,33%,4,22%,67,40%,72,39%,52,40%
Jimmy Butler,32.1,MIA,Forward,628,40,54.1%,64,71%,52,42%,64,44%,48,43%,11,33%,39,34%,29,34%
Jevon Carter,26.1,MIL,Combo,119,62,52.8%,10,50%,0,0%,95,100%,67,44%,0,50%,0,40%,0,43%
Alex Caruso,27.7,CHI,Combo,113,67,54.3%,62,67%,0,0%,14,0%,0,0%,0,33%,0,44%,71,39%
Brandon Clarke,25.1,MEM,Big,296,62,61.5%,81,81%,54,40%,0,0%,43,40%,0,0%,0,0%,0,0%
Jordan Clarkson,29.4,UTA,Combo,170,90,61.8%,52,64%,86,58%,95,100%,95,63%,0,75%,56,32%,76,39%
Nicolas Claxton,22.5,BKN,Big,126,100,83.3%,92,88%,62,50%,92,100%,92,60%,0,0%,0,0%,0,0%
John Collins,24.1,ATL,Big,121,38,53.8%,51,71%,46,36%,0,0%,35,36%,0,50%,0,20%,0,36%
Mike Conley,34.1,UTA,Point,174,0,37.7%,62,60%,38,41%,62,40%,38,41%,0,0%,9,21%,7,20%
Pat Connaughton,28.8,MIL,Wing,317,96,61.5%,88,82%,73,50%,19,0%,27,33%,67,48%,25,34%,48,39%
Jae Crowder,31.3,PHX,Forward,377,24,49.0%,76,73%,44,41%,88,57%,76,48%,0,31%,11,30%,5,30%
Seth Curry,31.2,BKN,Wing,165,100,66.7%,0,33%,73,50%,96,73%,92,69%,0,54%,0,38%,96,46%
Stephen Curry,33.6,GSW,Point,762,85,57.0%,54,56%,62,52%,92,51%,69,52%,100,43%,91,41%,71,41%
DeMar DeRozan,32.2,CHI,Forward,203,0,41.1%,20,62%,16,28%,68,47%,44,42%,0,0%,0,0%,0,0%
Dewayne Dedmon,32.2,MIA,Big,134,3,44.2%,19,59%,62,50%,78,50%,65,50%,0,0%,0,0%,0,0%
Spencer Dinwiddie,28.6,DAL,Wing,494,31,52.4%,8,51%,38,35%,50,25%,35,34%,100,70%,35,36%,92,43%
Luka Doncic,22.7,DAL,Point,551,62,53.2%,77,73%,54,47%,46,35%,54,45%,0,33%,55,35%,50,35%
Kevin Durant,33.1,BKN,Forward,217,8,45.5%,4,38%,92,69%,28,29%,56,44%,0,67%,11,30%,33,35%
Anthony Edwards,20.2,MIN,Wing,263,77,56.9%,27,61%,19,24%,92,62%,50,40%,0,42%,80,42%,76,42%
Joel Embiid,27.6,PHI,Big,385,19,50.6%,73,79%,43,34%,70,45%,41,39%,0,33%,0,20%,0,21%
Dorian Finney-Smith,28.5,DAL,Forward,687,92,61.8%,68,71%,28,33%,96,67%,36,38%,89,47%,78,40%,90,43%
Danilo Gallinari,33.2,ATL,Forward,181,20,47.1%,76,73%,64,50%,32,29%,40,39%,0,22%,44,35%,10,31%
Rudy Gobert,29.3,UTA,Big,196,76,63.6%,32,66%,3,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Aaron Gordon,26.1,DEN,Forward,160,4,45.4%,92,79%,40,40%,16,20%,28,36%,0,38%,0,0%,0,20%
Danny Green,34.4,PHI,Wing,318,88,59.2%,38,63%,4,0%,19,0%,0,0%,56,43%,65,38%,80,42%
Draymond Green,31.7,GSW,Big,698,27,51.4%,46,70%,73,51%,78,50%,76,51%,0,20%,18,23%,14,22%
Jeff Green,35.2,DEN,Big,113,0,44.1%,3,50%,30,33%,19,0%,24,29%,0,20%,0,67%,0,38%
James Harden,32.2,PHI,Point,478,54,49.4%,69,66%,0,17%,38,33%,0,18%,0,33%,73,37%,64,37%
Tobias Harris,29.3,PHI,Forward,465,64,56.8%,40,67%,72,54%,36,33%,68,47%,56,39%,61,38%,43,39%
Jaxson Hayes,21.4,NOP,Big,116,43,55.2%,86,82%,16,22%,0,0%,19,22%,0,0%,0,0%,0,0%
Tyler Herro,21.8,MIA,Combo,373,29,46.3%,67,70%,62,46%,67,49%,81,48%,0,23%,11,24%,10,24%
Jrue Holiday,31.4,MIL,Point,462,23,43.9%,46,54%,31,40%,31,31%,23,35%,0,50%,27,31%,36,33%
Al Horford,35.4,BOS,Big,814,78,64.5%,41,67%,49,36%,89,85%,62,48%,100,47%,100,48%,100,48%
Danuel House,28.4,UTA,Wing,107,4,45.0%,81,80%,58,40%,19,0%,27,33%,0,29%,0,0%,0,22%
Kevin Huerter,23.2,ATL,Wing,212,27,52.3%,73,78%,88,55%,42,22%,50,40%,0,30%,60,37%,36,35%
DeAndre Hunter,23.9,ATL,Forward,233,76,59.6%,40,67%,80,60%,60,44%,84,54%,100,56%,0,25%,76,41%
Brandon Ingram,24.2,NOP,Forward,304,52,55.8%,100,85%,56,42%,84,51%,64,47%,0,100%,22,30%,71,41%
Kyrie Irving,29.6,BKN,Combo,212,76,59.1%,95,85%,90,60%,43,33%,76,47%,0,33%,94,43%,95,42%
Jaren Jackson,22.1,MEM,Big,331,8,46.1%,14,55%,27,30%,19,0%,27,29%,0,31%,64,39%,64,37%
Cameron Johnson,25.7,PHX,Forward,311,60,56.6%,68,71%,48,42%,88,57%,68,47%,33,36%,56,36%,38,36%
Nikola Jokic,26.7,DEN,Big,171,57,59.9%,27,63%,95,68%,73,47%,95,64%,0,0%,36,28%,29,28%
Herbert Jones,23.1,NOP,Forward,292,56,56.1%,56,68%,12,27%,4,0%,8,23%,0,44%,0,40%,81,42%
Tyus Jones,25.5,MEM,Combo,261,43,48.5%,29,60%,38,34%,43,33%,29,34%,0,36%,89,41%,90,40%
Maxi Kleber,29.8,DAL,Big,455,86,67.6%,97,94%,11,13%,92,100%,46,42%,67,46%,82,43%,86,44%
Zach LaVine,26.6,CHI,Wing,152,12,49.2%,31,61%,35,29%,54,31%,23,30%,0,50%,45,36%,44,38%
Kevon Looney,25.7,GSW,Big,441,84,65.5%,49,71%,89,59%,46,33%,84,56%,0,0%,0,0%,0,0%
Brook Lopez,33.6,MIL,Big,331,30,51.5%,70,79%,30,33%,46,33%,32,33%,0,25%,9,21%,7,21%
Kyle Lowry,35.6,MIA,Point,294,8,38.9%,31,50%,15,33%,8,25%,8,28%,0,17%,18,28%,14,27%
Caleb Martin,26.1,MIA,Forward,169,12,46.2%,12,57%,36,38%,4,0%,16,29%,0,27%,44,35%,14,32%
Wesley Matthews,35.0,MIL,Wing,344,42,54.0%,19,56%,12,20%,0,0%,8,20%,78,50%,15,33%,72,41%
Tyrese Maxey,21.0,PHI,Combo,484,71,57.1%,71,75%,57,45%,33,18%,38,40%,0,11%,100,44%,86,39%
CJ McCollum,30.1,NOP,Combo,311,33,46.8%,38,61%,43,36%,62,45%,48,41%,0,0%,72,36%,43,33%
Jaden McDaniels,21.1,MIN,Forward,151,96,63.7%,8,55%,96,100%,16,20%,48,43%,0,45%,0,55%,100,50%
JaVale McGee,33.8,PHX,Big,125,95,70.8%,84,82%,62,50%,46,33%,57,47%,0,0%,0,0%,0,0%
De'Anthony Melton,23.4,MEM,Combo,151,14,43.8%,90,83%,52,43%,14,0%,14,27%,0,33%,28,27%,19,28%
Shake Milton,25.1,PHI,Combo,137,95,64.5%,0,29%,100,67%,0,0%,100,67%,0,40%,0,60%,0,53%
Donovan Mitchell,25.1,UTA,Combo,229,10,43.6%,48,63%,71,48%,29,14%,62,43%,0,25%,6,20%,5,21%
Ja Morant,22.2,MEM,Point,336,46,47.5%,38,52%,46,44%,23,29%,46,42%,0,0%,64,37%,21,31%
Monte Morris,26.3,DEN,Point,155,92,59.8%,100,100%,77,58%,77,45%,77,52%,0,27%,0,53%,93,42%
Trey Murphy III,21.4,NOP,Forward,162,100,64.1%,0,0%,4,25%,4,0%,0,20%,0,50%,100,47%,95,48%
Larry Nance Jr.,28.8,NOP,Big,164,73,63.0%,76,80%,51,36%,92,100%,54,46%,0,0%,0,25%,0,25%
Georges Niang,28.4,PHI,Big,194,70,62.2%,100,100%,0,0%,19,0%,0,0%,0,40%,73,40%,71,40%
Frank Ntilikina,23.3,DAL,Wing,108,8,45.2%,4,50%,0,0%,77,50%,81,50%,0,43%,0,20%,8,29%
Royce O'Neale,28.4,UTA,Wing,188,15,50.0%,73,78%,4,0%,0,0%,0,0%,0,29%,0,28%,4,28%
Onyeka Okongwu,20.9,ATL,Big,153,51,57.9%,59,77%,14,17%,0,0%,11,17%,0,0%,0,0%,0,0%
Victor Oladipo,29.5,MIA,Combo,345,5,42.8%,19,52%,76,50%,38,28%,52,41%,0,14%,39,31%,14,27%
Chris Paul,36.5,PHX,Point,441,100,63.5%,92,80%,69,57%,100,70%,100,63%,0,67%,82,40%,79,41%
Cameron Payne,27.2,PHX,Combo,151,0,33.1%,5,47%,19,18%,90,75%,19,29%,0,0%,0,18%,0,18%
Gary Payton II,28.9,GSW,Combo,189,100,76.7%,95,85%,95,63%,0,0%,90,63%,0,60%,0,50%,0,57%
Jordan Poole,22.4,GSW,Combo,588,81,60.8%,76,76%,81,53%,86,61%,86,55%,100,44%,83,38%,81,39%
Otto Porter,28.4,GSW,Forward,370,84,61.7%,88,78%,84,64%,72,50%,88,57%,78,44%,67,39%,62,40%
Bobby Portis,26.7,MIL,Big,297,11,48.2%,3,50%,84,55%,68,41%,65,50%,0,33%,45,29%,36,30%
Dwight Powell,30.3,DAL,Big,247,65,61.8%,57,74%,19,25%,19,0%,16,20%,0,0%,0,0%,0,0%
Payton Pritchard,23.8,BOS,Point,288,77,55.1%,85,75%,92,67%,69,43%,92,58%,0,39%,45,34%,57,35%
Paul Reed,22.4,PHI,Big,125,49,57.1%,24,60%,19,25%,19,0%,11,17%,0,100%,0,100%,0,100%
Duncan Robinson,27.5,MIA,Wing,130,65,55.4%,92,83%,96,100%,0,0%,100,100%,0,50%,10,31%,16,33%
D'Angelo Russell,25.7,MIN,Point,233,31,46.1%,23,47%,15,33%,15,26%,15,30%,0,0%,100,43%,86,42%
Landry Shamet,24.6,PHX,Wing,181,54,54.7%,54,67%,92,60%,58,33%,62,43%,0,38%,0,40%,56,39%
Pascal Siakam,27.6,TOR,Forward,259,28,49.5%,28,62%,76,57%,56,41%,80,49%,0,0%,0,25%,0,24%
Marcus Smart,27.7,BOS,Combo,759,52,49.5%,14,51%,48,41%,71,50%,57,43%,75,43%,61,33%,62,36%
Max Strus,25.6,MIA,Wing,516,19,51.4%,23,60%,23,25%,19,0%,12,22%,0,25%,45,36%,24,34%
Jayson Tatum,23.7,BOS,Forward,982,32,50.7%,16,60%,24,32%,48,38%,24,34%,0,30%,89,40%,48,39%
Daniel Theis,29.6,BOS,Big,176,68,62.0%,95,89%,78,55%,46,33%,65,50%,0,29%,0,17%,0,23%
Klay Thompson,31.7,GSW,Wing,784,46,54.2%,35,61%,65,45%,73,47%,73,46%,22,30%,85,42%,52,39%
Matisse Thybulle,24.7,PHI,Wing,128,58,54.8%,69,75%,73,50%,0,0%,81,50%,0,25%,0,33%,0,27%
Xavier Tillman,22.8,MEM,Big,117,97,77.5%,59,77%,92,67%,0,0%,100,67%,0,100%,0,0%,0,100%
Karl-Anthony Towns,26.0,MIN,Big,245,32,52.2%,16,56%,30,33%,65,40%,35,36%,0,0%,91,45%,79,43%
Gary Trent Jr.,22.8,TOR,Combo,199,24,45.7%,24,56%,10,9%,81,52%,33,38%,0,80%,22,26%,43,33%
PJ Tucker,36.5,MIA,Big,509,59,60.1%,30,65%,57,45%,19,0%,51,44%,33,45%,0,50%,93,45%
Jonas Valanciunas,29.5,NOP,Big,234,16,50.0%,19,59%,62,50%,46,33%,59,47%,0,0%,0,13%,0,11%
Fred VanVleet,27.7,TOR,Point,139,38,46.3%,15,43%,8,29%,85,50%,31,36%,0,33%,36,33%,36,33%
Jarred Vanderbilt,22.6,MIN,Big,155,14,48.3%,3,50%,3,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Gabe Vincent,25.4,MIA,Combo,394,38,47.5%,29,60%,24,20%,71,50%,43,41%,0,23%,78,36%,33,32%
Nikola Vucevic,31.0,CHI,Big,180,22,51.1%,3,50%,97,71%,76,47%,89,58%,0,0%,55,34%,43,31%
Derrick White,27.3,BOS,Combo,572,19,45.0%,57,64%,33,34%,43,33%,24,34%,25,33%,44,31%,29,32%
Andrew Wiggins,26.7,GSW,Forward,766,36,52.6%,60,70%,60,47%,52,38%,60,44%,22,35%,28,33%,19,33%
Grant Williams,22.9,BOS,Forward,636,48,55.4%,32,62%,8,26%,24,25%,12,26%,44,39%,94,41%,57,40%
Patrick Williams,20.2,CHI,Big,144,41,54.4%,35,67%,30,33%,86,67%,78,53%,0,23%,0,50%,57,33%
Robert Williams,24.0,BOS,Big,393,89,68.8%,43,70%,100,73%,46,33%,97,64%,0,0%,0,0%,0,0%
Ziaire Williams,20.1,MEM,Wing,155,85,58.2%,81,80%,96,100%,19,0%,96,80%,11,29%,30,35%,12,32%
Delon Wright,29.5,ATL,Combo,176,86,61.1%,81,80%,24,20%,0,0%,10,20%,0,25%,0,42%,67,38%
Trae Young,23.1,ATL,Point,260,15,40.0%,0,35%,92,67%,54,39%,85,56%,0,25%,0,18%,0,19%
