Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Shane Battier,35.1,MIA,Wing,1456,65,52.0%,73,49.2%,41,34.9%,0,65.2%,8,86%,49,57%,17,73%,37,96%
Nicolas Batum,24.9,POR,Wing,2951,91,55.5%,98,56.6%,51,36.3%,58,80.3%,49,68%,48,59%,57,48%,63,90%
Jerryd Bayless,25.2,BOS,Combo,1009,67,48.4%,35,42.7%,84,39.7%,39,79.7%,21,56%,11,63%,37,32%,37,88%
Jerryd Bayless,25.2,MEM,Combo,640,14,42.9%,28,41.6%,20,30.4%,32,78.9%,39,51%,25,47%,51,27%,2,100%
Aron Baynes,26.9,SAS,Big,381,11,43.9%,11,43.9%,0,0.0%,0,89.5%,59,67%,71,58%,25,83%,0,0%
Kent Bazemore,24.3,GSW,Wing,190,7,41.5%,48,45.9%,4,22.7%,0,47.8%,100,27%,97,23%,91,25%,100,40%
Kent Bazemore,24.3,LAL,Wing,609,70,52.8%,74,49.3%,71,39.3%,4,62.5%,80,53%,75,43%,66,43%,94,76%
Bradley Beal,20.3,WAS,Wing,2516,39,47.9%,21,42.4%,82,40.5%,52,78.8%,58,64%,50,56%,52,50%,47,94%
Michael Beasley,24.8,MIA,Big,746,65,52.6%,61,51.5%,80,39.1%,79,78.1%,81,60%,77,56%,84,54%,60,100%
Marco Belinelli,27.6,SAS,Wing,1942,96,57.6%,87,52.2%,94,43.4%,83,84.8%,17,79%,13,76%,20,70%,68,89%
Anthony Bennett,20.6,CLE,Big,590,1,38.2%,3,40.0%,7,21.7%,31,64.9%,53,68%,83,54%,36,79%,60,100%
Patrick Beverley,25.3,HOU,Combo,1741,84,51.1%,77,47.3%,55,36.1%,56,81.2%,25,55%,72,27%,89,9%,23,96%
Chauncey Billups,37.1,DET,Combo,298,9,38.8%,4,32.3%,12,28.9%,0,83.3%,35,52%,100,0%,28,33%,72,69%
Bismack Biyombo,21.2,CHA,Big,987,95,60.9%,95,60.9%,0,0.0%,4,47.4%,32,74%,25,70%,9,93%,0,0%
DeJuan Blair,24.5,DAL,Big,1183,78,54.3%,78,54.3%,0,0.0%,32,65.0%,33,74%,23,70%,35,79%,0,0%
Steve Blake,33.7,GSW,Combo,542,39,46.1%,25,41.2%,31,32.4%,0,57.1%,11,69%,0,0%,19,43%,40,86%
Steve Blake,33.7,LAL,Combo,875,70,48.9%,9,36.0%,82,39.4%,44,80.0%,18,58%,95,13%,56,25%,42,86%
Andray Blatche,27.2,BKN,Big,1576,41,49.2%,43,49.3%,33,31.1%,62,74.3%,91,56%,80,55%,87,53%,94,93%
Eric Bledsoe,23.9,PHX,Combo,1407,95,52.5%,100,51.9%,49,36.0%,20,77.1%,100,19%,88,18%,95,4%,100,44%
Andrew Bogut,28.9,GSW,Big,1764,97,62.7%,97,62.7%,0,0.0%,1,34.4%,40,71%,23,71%,50,74%,0,0%
Matt Bonner,33.6,SAS,Big,602,92,58.6%,27,47.4%,96,43.8%,0,75.0%,1,89%,0,100%,60,68%,60,100%
Trevor Booker,25.9,WAS,Big,1521,82,55.2%,84,55.3%,0,0.0%,24,61.8%,68,64%,39,66%,73,62%,0,0%
Carlos Boozer,31.9,CHI,Big,2131,18,45.6%,18,45.7%,0,0.0%,71,76.7%,43,71%,39,66%,43,76%,0,0%
Chris Bosh,29.6,MIA,Big,2521,85,55.6%,87,56.9%,52,34.3%,89,81.6%,13,80%,15,74%,31,81%,89,96%
Avery Bradley,22.9,BOS,Combo,1838,68,48.8%,53,45.2%,90,40.1%,54,80.6%,16,63%,23,48%,7,57%,26,94%
Elton Brand,34.6,ATL,Big,1388,78,54.2%,80,54.4%,0,0.0%,29,64.1%,6,83%,19,72%,13,89%,0,0%
Corey Brewer,27.7,MIN,Wing,2606,66,52.0%,93,55.2%,10,28.5%,19,71.8%,36,72%,22,70%,41,57%,30,96%
Ronnie Brewer,28.6,HOU,Wing,118,0,11.1%,0,25.0%,0,0.0%,0,0.0%,0,100%,0,100%,0,0%,0,0%
Aaron Brooks,28.8,DEN,Combo,803,51,46.9%,33,42.6%,51,36.0%,98,89.8%,93,27%,93,17%,93,7%,89,57%
Aaron Brooks,28.8,HOU,Point,652,81,51.5%,24,39.8%,91,42.2%,68,84.1%,19,49%,85,19%,92,10%,44,82%
MarShon Brooks,24.8,LAL,Wing,201,76,53.4%,25,43.3%,0,64.3%,0,68.0%,96,37%,86,36%,98,13%,90,78%
Lorenzo Brown,23.2,PHI,Point,157,2,28.8%,17,39.5%,0,0.0%,0,71.4%,63,33%,68,25%,5,43%,0,0%
Shannon Brown,27.9,SAS,Wing,100,2,30.8%,4,33.3%,0,0.0%,0,77.8%,5,88%,8,80%,2,100%,0,0%
Kobe Bryant,35.2,LAL,Combo,176,19,44.5%,89,49.1%,2,18.8%,0,85.7%,91,29%,26,44%,74,16%,79,67%
Chase Budinger,25.4,MIN,Wing,703,43,48.3%,31,44.4%,45,35.1%,51,78.8%,11,83%,15,74%,19,71%,24,97%
Reggie Bullock,22.6,LAC,Wing,342,16,43.2%,14,40.0%,15,30.0%,0,85.7%,5,88%,6,83%,8,88%,70,89%
Trey Burke,21.0,UTA,Point,2220,36,44.4%,32,40.6%,36,34.1%,98,91.6%,29,46%,37,33%,41,23%,36,84%
Alec Burks,22.3,UTA,Wing,2086,48,49.2%,61,47.5%,65,38.8%,30,74.6%,95,39%,89,35%,87,30%,85,83%
Caron Butler,33.6,MIL,Forward,805,34,47.2%,11,40.8%,72,37.7%,85,83.3%,50,71%,86,44%,39,57%,48,96%
Caron Butler,33.6,OKC,Wing,594,69,52.7%,7,36.9%,95,44.0%,0,84.2%,16,80%,90,33%,29,64%,51,93%
Jimmy Butler,24.1,CHI,Wing,2580,23,45.4%,52,46.0%,14,29.6%,42,77.3%,45,69%,41,60%,39,58%,21,99%
Rasual Butler,34.4,IND,Wing,301,98,60.7%,82,51.4%,96,44.9%,0,50.0%,51,68%,93,29%,62,45%,58,91%
Dwight Buycks,24.7,TOR,Combo,141,5,38.0%,4,32.3%,0,33.3%,0,88.9%,12,67%,14,57%,28,33%,2,100%
Andrew Bynum,26.0,CLE,Big,478,6,41.9%,7,41.9%,0,0.0%,68,76.2%,99,48%,94,45%,88,50%,0,0%
Will Bynum,30.8,DET,Combo,1008,28,45.1%,51,44.6%,37,33.3%,59,81.5%,98,19%,89,18%,86,12%,93,50%
Nick Calathes,24.7,MEM,Point,1099,73,50.9%,92,50.2%,43,35.2%,13,61.9%,36,44%,14,49%,46,22%,37,84%
Jose Calderon,32.1,DAL,Point,2459,98,58.7%,64,46.6%,98,45.2%,57,82.5%,5,61%,29,37%,24,27%,34,85%
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,33,47.3%,48,45.9%,30,32.7%,35,76.8%,30,75%,26,68%,38,58%,30,96%
Isaiah Canaan,22.5,HOU,Combo,213,74,49.2%,42,43.5%,45,34.9%,0,66.7%,14,64%,46,38%,12,50%,49,80%
DeMarre Carroll,27.3,ATL,Wing,2332,86,54.8%,92,55.0%,52,36.4%,43,77.3%,19,78%,16,73%,28,66%,48,94%
Vince Carter,36.8,DAL,Wing,1958,52,49.8%,20,41.8%,75,39.6%,69,82.1%,91,45%,98,20%,93,21%,93,76%
Michael Carter-Williams,22.1,PHI,Point,2379,29,43.1%,42,43.9%,11,26.4%,20,70.5%,73,31%,47,32%,66,17%,66,67%
Omri Casspi,25.4,HOU,Forward,1183,59,50.3%,50,47.5%,49,36.0%,21,71.1%,30,78%,23,72%,32,68%,77,91%
Mario Chalmers,27.5,MIA,Point,2161,90,53.3%,83,49.7%,75,39.0%,25,74.5%,32,45%,81,22%,56,18%,20,90%
Tyson Chandler,31.1,NYK,Big,1653,94,59.7%,94,59.7%,0,0.0%,26,63.2%,20,77%,6,79%,78,57%,0,0%
Wilson Chandler,26.5,DEN,Forward,1922,52,50.1%,55,47.8%,38,35.2%,30,72.4%,57,68%,68,54%,68,43%,45,97%
Dionte Christmas,27.1,PHX,Wing,137,10,42.1%,10,38.9%,15,30.0%,0,62.5%,24,77%,60,50%,25,67%,2,100%
Earl Clark,25.8,CLE,Forward,656,30,46.7%,7,40.0%,44,35.8%,0,59.1%,14,84%,48,59%,16,79%,5,100%
Victor Claver,25.2,POR,Big,147,1,37.5%,27,47.4%,0,15.4%,0,90.9%,0,91%,1,89%,0,0%,60,100%
Norris Cole,25.1,MIA,Combo,1918,60,48.0%,60,45.8%,43,34.5%,44,80.0%,44,49%,68,30%,49,27%,19,98%
Jason Collins,34.9,BKN,Big,135,13,44.4%,71,53.3%,0,0.0%,0,100.0%,27,75%,63,60%,1,100%,0,0%
Darren Collison,26.2,LAC,Combo,2001,91,52.2%,93,50.0%,76,38.8%,83,86.0%,47,47%,44,39%,40,31%,32,91%
Nick Collison,33.0,OKC,Big,1333,88,56.4%,91,58.1%,11,23.5%,51,71.4%,44,71%,32,68%,44,75%,60,100%
Mike Conley,26.1,MEM,Point,2433,69,50.5%,80,48.6%,62,36.8%,50,81.5%,59,35%,58,29%,51,20%,61,70%
Chris Copeland,29.6,IND,Forward,181,100,62.0%,95,57.1%,92,42.6%,0,66.7%,41,74%,77,50%,100,0%,80,91%
DeMarcus Cousins,23.2,SAC,Big,2292,44,49.7%,47,49.9%,0,0.0%,57,73.2%,96,53%,87,51%,79,57%,0,0%
Jamal Crawford,33.6,LAC,Combo,2071,75,49.3%,61,46.1%,53,36.1%,88,86.8%,37,51%,19,51%,44,30%,58,76%
Jordan Crawford,25.0,BOS,Combo,1193,47,46.5%,67,46.3%,22,31.4%,90,87.0%,96,19%,96,11%,91,8%,93,50%
Jordan Crawford,25.0,GSW,Combo,587,54,47.4%,75,46.8%,27,32.1%,66,82.9%,65,40%,26,44%,65,20%,61,74%
Jae Crowder,23.3,DAL,Wing,1200,67,52.3%,94,55.4%,31,32.9%,34,76.3%,40,71%,37,62%,75,38%,22,98%
Dante Cunningham,26.5,MIN,Big,1564,25,46.9%,24,47.0%,0,0.0%,14,54.8%,4,85%,42,66%,8,96%,0,0%
Stephen Curry,25.6,GSW,Point,2838,97,57.2%,97,50.9%,94,43.1%,93,88.3%,78,30%,64,26%,73,16%,90,46%
Samuel Dalembert,33.5,DAL,Big,1601,89,57.0%,88,57.0%,0,0.0%,59,73.7%,27,75%,13,74%,37,78%,0,0%
Gigi Datome,25.9,DET,Wing,150,6,37.7%,56,46.7%,1,17.4%,0,50.0%,20,78%,42,60%,15,78%,2,100%
Brandon Davies,22.3,PHI,Big,473,17,45.5%,20,46.2%,0,25.0%,19,58.3%,45,70%,10,75%,88,50%,60,100%
Anthony Davis,20.6,NOP,Big,2337,60,52.0%,64,52.1%,0,25.0%,83,79.0%,59,67%,50,63%,55,71%,60,100%
Ed Davis,24.4,MEM,Big,899,72,53.5%,72,53.5%,0,0.0%,17,57.0%,42,71%,35,67%,32,80%,0,0%
Glen Davis,27.8,LAC,Big,297,29,47.4%,29,47.4%,0,0.0%,0,78.9%,18,78%,30,68%,9,93%,0,0%
Glen Davis,27.8,ORL,Big,1352,20,45.8%,15,45.4%,0,44.4%,35,67.5%,56,67%,60,61%,56,71%,98,75%
Nando De Colo,26.4,SAS,Wing,220,44,48.5%,86,52.1%,5,26.3%,0,85.7%,43,70%,16,73%,48,50%,2,100%
Nando De Colo,26.4,TOR,Combo,192,23,44.8%,11,36.8%,86,40.0%,0,100.0%,28,55%,54,33%,65,20%,2,100%
DeMar DeRozan,24.2,TOR,Wing,3012,22,45.3%,37,45.1%,21,30.8%,73,82.4%,84,50%,70,47%,59,46%,80,84%
Dewayne Dedmon,24.2,ORL,Big,220,4,40.8%,4,40.8%,0,0.0%,0,75.0%,46,70%,16,73%,74,60%,0,0%
Dewayne Dedmon,24.2,PHI,Big,138,22,46.2%,20,46.2%,0,0.0%,0,53.8%,98,50%,94,44%,61,67%,0,0%
Matthew Dellavedova,23.1,CLE,Combo,1162,96,52.8%,58,45.7%,80,39.3%,51,80.4%,7,72%,42,39%,5,57%,28,93%
Luol Deng,28.5,CHI,Wing,856,34,47.4%,68,49.0%,7,26.7%,66,81.5%,70,60%,52,55%,32,59%,74,88%
Luol Deng,28.5,CLE,Wing,1350,28,45.7%,38,45.1%,25,31.7%,40,77.1%,56,66%,33,64%,44,54%,41,95%
Boris Diaw,31.5,SAS,Big,1909,87,56.1%,81,54.7%,91,41.3%,60,73.9%,66,65%,59,61%,84,55%,60,100%
Gorgui Dieng,23.8,MIN,Big,707,39,49.0%,35,48.5%,0,100.0%,46,70.0%,37,72%,33,67%,27,83%,60,100%
Toney Douglas,27.6,GSW,Point,213,42,46.0%,12,38.1%,28,33.3%,0,100.0%,0,73%,2,100%,0,50%,46,79%
Toney Douglas,27.6,MIA,Combo,388,44,46.5%,82,48.3%,14,29.3%,0,79.2%,19,57%,32,40%,12,50%,30,92%
Chris Douglas-Roberts,26.8,CHA,Wing,941,77,53.4%,75,49.5%,62,37.9%,56,79.5%,37,72%,55,53%,48,50%,38,95%
Goran Dragic,27.5,PHX,Point,2658,93,56.1%,98,54.2%,87,40.7%,28,75.8%,80,28%,66,25%,81,13%,80,53%
Andre Drummond,20.2,DET,Big,2598,96,62.4%,96,62.5%,0,0.0%,1,41.6%,89,57%,75,57%,70,63%,0,0%
Jared Dudley,28.3,LAC,Wing,1702,75,53.3%,85,52.1%,50,36.2%,6,64.3%,2,95%,2,87%,7,93%,2,100%
Tim Duncan,37.5,SAS,Big,2152,40,49.1%,42,49.3%,0,0.0%,56,73.1%,58,67%,48,64%,58,70%,0,0%
Mike Dunleavy,33.1,CHI,Wing,2554,61,51.1%,55,46.5%,64,38.6%,84,84.9%,9,85%,28,67%,9,87%,35,96%
Kevin Durant,25.1,OKC,Forward,3109,86,56.2%,93,55.0%,79,39.6%,100,87.4%,89,47%,75,51%,82,39%,98,56%
Wayne Ellington,25.9,DAL,Wing,339,71,53.0%,29,44.0%,88,41.2%,0,90.0%,7,86%,17,73%,2,100%,76,86%
Monta Ellis,28.0,DAL,Wing,3007,39,47.9%,59,47.3%,38,33.8%,49,78.7%,99,34%,93,31%,92,23%,82,84%
Jeremy Evans,26.0,UTA,Big,1125,59,51.9%,65,52.3%,0,0.0%,49,71.2%,43,71%,68,59%,11,93%,0,0%
Reggie Evans,33.5,BKN,Big,362,3,40.0%,3,40.0%,0,0.0%,7,50.9%,27,75%,20,72%,1,100%,0,0%
Reggie Evans,33.5,SAC,Big,490,71,53.3%,71,53.3%,0,0.0%,15,55.7%,95,54%,86,51%,61,67%,0,0%
Tyreke Evans,24.1,NOP,Combo,2011,33,45.8%,63,46.2%,10,27.6%,24,77.6%,84,32%,63,31%,58,22%,67,71%
Kenneth Faried,24.0,DEN,Big,2160,79,54.8%,81,54.9%,0,0.0%,29,64.8%,57,67%,33,67%,60,67%,0,0%
Jordan Farmar,26.9,LAL,Combo,883,88,51.5%,19,39.6%,98,44.1%,10,73.7%,51,44%,86,19%,33,33%,84,64%
Vitor Faverani,25.5,BOS,Big,456,37,48.9%,36,48.5%,41,32.4%,30,64.9%,37,72%,55,62%,51,73%,60,100%
Derrick Favors,22.3,UTA,Big,2198,63,52.3%,66,52.3%,0,0.0%,35,66.9%,73,63%,40,66%,80,56%,0,0%
Raymond Felton,29.3,NYK,Combo,2014,21,44.8%,40,43.1%,29,32.3%,7,72.1%,56,43%,67,31%,42,30%,53,77%
Landry Fields,25.3,TOR,Forward,315,5,39.4%,23,42.6%,0,0.0%,0,63.6%,86,54%,52,58%,70,43%,0,0%
Derek Fisher,39.2,OKC,Combo,1397,82,50.7%,23,40.8%,69,37.9%,27,77.9%,9,70%,18,54%,4,65%,60,75%
Evan Fournier,21.0,DEN,Wing,1410,49,49.6%,34,44.8%,57,37.1%,45,77.4%,55,66%,58,51%,57,48%,56,92%
Randy Foye,30.1,DEN,Combo,2472,93,52.3%,54,45.5%,73,38.3%,76,85.3%,33,53%,70,28%,54,26%,56,76%
Jamaal Franklin,22.3,MEM,Wing,121,2,33.3%,2,31.6%,0,25.0%,0,100.0%,61,63%,80,40%,2,100%,2,100%
Jimmer Fredette,24.7,SAC,Combo,413,100,55.9%,79,47.4%,100,47.6%,0,84.6%,82,32%,77,25%,63,21%,93,50%
Joel Freeland,26.7,POR,Big,713,24,46.8%,25,47.1%,0,0.0%,43,69.0%,22,77%,60,61%,6,97%,0,0%
Channing Frye,30.5,PHX,Big,2306,75,53.9%,56,50.9%,65,37.5%,92,82.1%,39,72%,98,37%,85,54%,86,98%
Francisco Garcia,31.8,HOU,Wing,1021,53,50.2%,60,47.4%,38,34.4%,0,60.0%,34,73%,84,38%,60,46%,27,97%
Kevin Garnett,37.5,BKN,Big,1106,12,44.1%,13,44.5%,0,0.0%,86,80.9%,12,80%,27,69%,25,84%,0,0%
Diante Garrett,25.0,UTA,Combo,954,37,46.0%,16,38.7%,92,40.3%,0,83.3%,26,55%,30,42%,35,32%,35,90%
Marc Gasol,28.8,MEM,Big,1962,30,47.6%,31,47.8%,0,16.7%,74,77.0%,48,70%,51,63%,52,73%,60,100%
Pau Gasol,33.3,LAL,Big,1874,34,48.0%,35,48.1%,0,28.6%,58,73.3%,87,59%,51,63%,82,56%,98,75%
Rudy Gay,27.2,SAC,Wing,1882,57,50.9%,84,51.6%,22,31.2%,78,83.6%,98,34%,81,39%,94,21%,95,74%
Rudy Gay,27.2,TOR,Forward,636,9,42.0%,5,39.1%,69,37.5%,55,78.2%,100,33%,89,40%,98,16%,95,67%
Alonzo Gee,26.4,CLE,Wing,974,47,48.8%,61,47.5%,46,35.2%,28,74.5%,39,71%,32,65%,25,67%,43,95%
Paul George,23.5,IND,Wing,2887,50,49.6%,45,45.8%,60,37.6%,91,86.4%,87,50%,68,47%,89,28%,90,78%
Taj Gibson,28.4,CHI,Big,2301,32,47.9%,33,48.0%,0,0.0%,65,75.1%,55,67%,54,62%,50,74%,0,0%
Manu Ginobili,36.3,SAS,Wing,1526,81,54.1%,93,55.1%,43,35.0%,82,84.6%,77,55%,76,43%,69,41%,84,83%
Rudy Gobert,21.3,UTA,Big,314,15,45.3%,14,45.3%,0,0.0%,10,52.6%,74,63%,68,59%,1,100%,0,0%
Drew Gooden,32.1,WAS,Big,376,85,55.7%,85,55.6%,67,37.5%,99,88.9%,64,65%,96,42%,30,82%,97,83%
Archie Goodwin,19.2,PHX,Wing,465,45,48.7%,97,56.4%,0,14.7%,13,67.4%,93,42%,83,39%,79,33%,2,100%
Ben Gordon,30.6,CHA,Wing,261,7,39.7%,9,37.8%,13,29.2%,0,81.0%,32,74%,7,82%,34,59%,2,100%
Eric Gordon,24.9,NOP,Wing,2053,52,49.9%,43,45.5%,76,39.6%,48,78.4%,82,52%,80,40%,79,33%,75,87%
Marcin Gortat,29.7,WAS,Big,2646,77,54.2%,78,54.1%,0,100.0%,41,68.6%,51,68%,18,73%,73,62%,60,100%
Danny Granger,30.5,IND,Wing,617,15,43.0%,11,39.2%,28,32.2%,99,96.1%,68,60%,87,36%,70,41%,30,96%
Danny Granger,30.5,LAC,Forward,181,50,50.0%,41,46.8%,54,36.4%,0,85.7%,27,79%,50,58%,9,80%,5,100%
Aaron Gray,28.9,SAC,Big,311,14,44.6%,16,45.5%,0,0.0%,0,58.3%,70,64%,93,46%,25,83%,0,0%
Danny Green,26.4,SAS,Wing,1622,94,56.6%,51,46.0%,91,41.9%,53,79.0%,11,83%,24,69%,16,73%,57,91%
Draymond Green,23.7,GSW,Forward,1706,36,47.9%,34,45.4%,33,35.1%,12,67.0%,43,73%,39,63%,36,65%,68,94%
Gerald Green,27.8,PHX,Wing,2301,85,54.7%,69,49.0%,80,40.2%,85,85.1%,73,58%,77,43%,83,33%,83,84%
Jeff Green,27.2,BOS,Wing,2789,32,47.3%,36,44.9%,39,34.7%,55,79.4%,75,57%,66,49%,66,42%,75,87%
Willie Green,32.3,LAC,Wing,810,20,44.8%,13,39.7%,36,33.6%,62,81.3%,14,82%,3,86%,25,67%,54,92%
Blake Griffin,24.6,LAC,Big,2857,73,53.5%,74,53.7%,28,30.8%,51,71.5%,65,65%,47,64%,64,66%,97,83%
Jorge Gutierrez,24.8,BKN,Combo,204,46,46.5%,98,51.5%,0,20.0%,0,80.0%,0,84%,7,80%,0,86%,2,100%
Jordan Hamilton,23.1,DEN,Wing,621,40,48.1%,26,43.5%,44,35.0%,23,73.3%,48,68%,56,52%,55,48%,65,90%
Jordan Hamilton,23.1,HOU,Wing,320,42,48.2%,14,40.0%,54,36.5%,0,83.3%,16,79%,42,60%,21,70%,57,91%
Tyler Hansbrough,28.0,TOR,Big,963,36,48.7%,37,48.7%,0,0.0%,38,68.2%,71,64%,58,61%,53,71%,0,0%
Tim Hardaway Jr.,21.6,NYK,Wing,1723,68,52.6%,71,49.2%,58,37.2%,68,81.7%,38,72%,59,51%,22,69%,71,88%
James Harden,24.2,HOU,Wing,2773,72,53.0%,83,51.5%,56,36.8%,92,86.6%,98,34%,92,31%,99,8%,98,59%
Maurice Harkless,20.5,ORL,Forward,1890,73,52.6%,70,50.3%,74,38.5%,3,59.1%,59,66%,45,62%,93,26%,70,93%
Josh Harrellson,24.7,DET,Big,285,70,53.2%,63,52.1%,63,36.7%,0,71.4%,70,64%,91,47%,88,50%,60,100%
Al Harrington,33.7,WAS,Big,491,26,46.9%,12,44.1%,46,33.3%,67,75.8%,11,80%,26,69%,82,56%,60,100%
Devin Harris,30.7,DAL,Combo,808,26,45.0%,39,43.0%,25,31.9%,44,80.0%,67,40%,54,33%,79,14%,70,70%
Manny Harris,24.1,LAL,Wing,179,19,44.2%,16,40.8%,42,35.0%,0,81.8%,81,52%,88,36%,48,50%,76,86%
Michael Harris,30.4,UTA,Forward,163,7,40.0%,14,41.0%,0,0.0%,0,93.3%,2,88%,5,86%,5,89%,0,0%
Tobias Harris,21.3,ORL,Forward,1824,43,49.0%,77,51.0%,3,26.2%,73,80.8%,75,61%,30,66%,61,48%,82,91%
Udonis Haslem,33.4,MIA,Big,615,43,49.6%,46,49.6%,0,0.0%,11,53.8%,5,84%,8,78%,7,96%,0,0%
Spencer Hawes,25.5,CLE,Big,803,80,54.9%,32,47.9%,98,44.8%,82,78.4%,29,75%,35,67%,81,56%,60,100%
