Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Nicolas Batum,30.9,CHA,Wing,488,24,+3.3,15,+4.7,53,-0.1%,12,-1.8%,55,-0.5,16,+2.3,88,-16.0
Aron Baynes,32.9,PHX,Big,934,30,+2.9,31,+1.9,69,-1.3%,96,+2.7%,53,-0.3,88,-2.7,11,+19.3
Kent Bazemore,30.3,POR,Wing,1077,92,-6.9,83,-4.5,94,-4.4%,90,+1.8%,94,-5.5,81,-1.9,90,-17.0
Kent Bazemore,30.3,SAC,Forward,556,96,-9.1,98,-12.4,9,+4.5%,25,-1.0%,51,-0.2,33,+0.9,78,-9.9
Bradley Beal,26.3,WAS,Wing,2051,5,+7.7,5,+8.3,88,-3.1%,40,-0.3%,41,+0.4,88,-2.6,13,+17.6
Malik Beasley,22.9,DEN,Wing,697,29,+3.0,36,+1.4,43,+0.5%,70,+0.7%,58,-0.7,33,+0.9,76,-9.5
Malik Beasley,22.9,MIN,Wing,462,11,+5.8,5,+8.2,40,+0.8%,64,+0.5%,71,-1.7,5,+4.3,100,-43.0
Marco Belinelli,33.6,SAS,Wing,833,55,-0.7,65,-1.7,65,-1.0%,74,+0.8%,52,-0.3,51,-0.1,54,-2.3
DeAndre' Bembry,25.3,ATL,Combo,881,65,-1.7,81,-3.9,19,+2.6%,63,+0.5%,69,-1.5,66,-0.8,52,-1.7
Dragan Bender,22.0,GSW,Big,184,86,-5.7,48,-0.0,99,-7.3%,94,+2.4%,94,-5.4,100,-8.7,1,+34.0
Davis Bertans,27.0,WAS,Forward,1570,49,+0.1,54,-0.6,57,-0.4%,95,+2.5%,19,+2.6,32,+0.9,26,+7.1
Patrick Beverley,31.3,LAC,Point,1341,78,-3.5,61,-1.4,70,-1.3%,79,+1.1%,81,-3.1,86,-2.3,61,-4.3
Bismack Biyombo,27.2,CHA,Big,1029,68,-2.4,81,-3.8,53,-0.0%,65,+0.5%,40,+0.5,70,-1.1,22,+9.8
Nemanja Bjelica,31.5,SAC,Big,2009,65,-2.0,61,-1.4,77,-2.1%,37,-0.5%,43,+0.3,48,+0.1,42,+1.4
Eric Bledsoe,29.9,MIL,Point,1644,74,-3.0,41,+0.8,63,-0.9%,92,+1.9%,55,-0.5,55,-0.2,56,-2.7
Bojan Bogdanovic,30.5,UTA,Forward,2082,81,-3.9,68,-1.9,88,-3.0%,23,-1.1%,72,-1.8,78,-1.7,43,+1.1
Devin Booker,23.0,PHX,Wing,2508,7,+6.8,14,+4.8,50,+0.1%,16,-1.5%,48,-0.0,43,+0.4,59,-3.3
Avery Bradley,28.9,LAL,Combo,1184,62,-1.5,74,-2.7,69,-1.3%,22,-1.2%,65,-1.3,68,-0.9,55,-2.5
Malcolm Brogdon,26.9,IND,Combo,1665,67,-2.3,47,+0.2,73,-1.7%,57,+0.3%,88,-4.2,85,-2.3,73,-8.0
Jaylen Brown,23.0,BOS,Wing,1929,26,+3.2,13,+5.1,54,-0.2%,71,+0.7%,51,-0.2,64,-0.8,34,+4.1
Reggie Bullock,28.6,NYK,Wing,682,73,-2.9,46,+0.2,83,-2.6%,85,+1.4%,86,-3.9,88,-2.8,57,-3.0
Trey Burke,27.0,PHI,Point,282,33,+2.3,58,-1.0,6,+5.4%,98,+3.3%,48,-0.1,80,-1.8,13,+15.9
Trey Burke,27.0,DAL,Point,190,4,+8.6,38,+1.2,1,+8.1%,88,+1.7%,4,+7.3,15,+2.5,4,+27.5
Alec Burks,28.3,GSW,Wing,1384,47,+0.5,80,-3.7,15,+3.2%,50,+0.0%,79,-2.7,56,-0.3,82,-11.9
Alec Burks,28.3,PHI,Combo,361,98,-11.5,97,-11.9,97,-5.7%,94,+2.3%,100,-12.3,100,-8.9,85,-12.7
Jimmy Butler,30.1,MIA,Wing,1957,64,-1.7,31,+1.9,97,-5.7%,84,+1.4%,82,-3.3,86,-2.4,53,-2.0
Bruno Caboclo,24.1,MEM,Big,150,91,-6.7,90,-6.4,29,+1.6%,92,+2.1%,42,+0.3,90,-3.0,3,+30.5
Kentavious Caldwell-Pope,26.7,LAL,Wing,1749,24,+3.5,35,+1.6,18,+2.8%,48,-0.0%,38,+0.7,27,+1.2,63,-4.7
Clint Capela,25.5,HOU,Big,1275,71,-2.7,79,-3.4,77,-2.1%,18,-1.4%,65,-1.3,80,-1.8,31,+5.2
DeMarre Carroll,33.3,SAS,Forward,110,90,-6.5,29,+2.2,91,-3.7%,95,+2.4%,99,-8.6,97,-4.7,93,-22.4
DeMarre Carroll,33.3,HOU,Big,114,46,+0.7,82,-4.4,27,+1.9%,33,-0.7%,74,-2.2,97,-4.8,10,+20.5
Vince Carter,42.8,ATL,Big,857,66,-2.1,69,-2.0,49,+0.2%,15,-1.5%,18,+2.9,17,+2.1,43,+1.1
Michael Carter-Williams,28.1,ORL,Combo,808,37,+1.8,63,-1.5,5,+5.8%,85,+1.5%,55,-0.5,33,+0.9,77,-9.6
Willie Cauley-Stein,26.2,GSW,Big,938,92,-7.1,91,-7.0,82,-2.5%,79,+1.1%,40,+0.6,76,-1.5,19,+11.7
Willie Cauley-Stein,26.2,DAL,Big,147,79,-3.6,92,-7.9,54,-0.2%,23,-1.1%,24,+1.9,66,-0.9,9,+20.5
Tyson Chandler,37.1,HOU,Big,219,81,-4.0,71,-2.3,86,-2.9%,82,+1.3%,95,-5.6,97,-4.7,47,-0.3
Wilson Chandler,32.5,BKN,Big,730,33,+2.4,50,-0.3,78,-2.1%,85,+1.5%,37,+0.8,85,-2.3,6,+22.5
Marquese Chriss,22.3,GSW,Big,1160,29,+3.0,23,+3.1,56,-0.3%,50,+0.0%,48,-0.0,61,-0.5,36,+3.5
Jordan Clarkson,27.4,CLE,Wing,665,51,-0.1,69,-2.1,21,+2.3%,97,+2.8%,26,+1.6,22,+1.6,51,-1.4
Jordan Clarkson,27.4,UTA,Wing,1025,45,+0.8,39,+1.0,74,-1.7%,85,+1.4%,60,-0.9,67,-0.9,47,-0.1
Mike Conley,32.1,UTA,Point,1359,50,-0.0,69,-2.1,35,+1.2%,49,+0.0%,33,+1.2,58,-0.4,19,+11.4
Pat Connaughton,26.8,MIL,Wing,1146,4,+8.9,5,+8.2,34,+1.2%,44,-0.1%,31,+1.4,54,-0.2,19,+11.4
Robert Covington,28.9,MIN,Forward,1410,45,+0.8,24,+3.0,63,-0.9%,81,+1.2%,66,-1.4,77,-1.6,31,+4.9
Robert Covington,28.9,HOU,Big,725,100,-14.8,98,-12.2,99,-6.7%,30,-0.8%,100,-13.0,96,-4.3,98,-37.1
Allen Crabbe,27.6,ATL,Wing,504,12,+5.4,54,-0.6,34,+1.2%,10,-2.1%,9,+5.2,28,+1.2,11,+19.5
Allen Crabbe,27.6,MIN,Wing,131,83,-4.5,97,-11.1,39,+0.8%,24,-1.1%,71,-1.7,99,-6.5,0,+50.7
Jae Crowder,29.3,MEM,Forward,1321,16,+4.8,25,+3.0,75,-1.8%,54,+0.2%,50,-0.2,79,-1.8,16,+13.1
Jae Crowder,29.3,MIA,Big,553,53,-0.3,85,-5.4,26,+1.9%,24,-1.1%,16,+3.5,29,+1.0,16,+13.0
Seth Curry,29.2,DAL,Combo,1543,46,+0.6,52,-0.4,23,+2.1%,54,+0.2%,17,+2.9,18,+2.0,38,+2.8
Stephen Curry,31.6,GSW,Point,139,3,+9.0,2,+10.6,38,+0.9%,69,+0.7%,99,-10.1,96,-4.3,99,-37.1
Troy Daniels,28.3,LAL,Wing,387,28,+3.1,55,-0.7,6,+5.5%,43,-0.1%,35,+1.1,23,+1.5,56,-2.6
Anthony Davis,26.6,LAL,Big,2130,36,+1.8,42,+0.6,85,-2.8%,65,+0.5%,89,-4.3,87,-2.5,75,-9.0
Ed Davis,30.4,UTA,Big,281,12,+5.7,8,+6.8,9,+4.7%,33,-0.7%,93,-4.9,63,-0.7,96,-28.2
DeMar DeRozan,30.2,SAS,Forward,2315,14,+5.0,46,+0.2,8,+4.9%,13,-1.8%,6,+6.2,13,+2.6,11,+19.1
Dewayne Dedmon,30.2,SAC,Big,526,75,-3.2,31,+2.0,73,-1.6%,40,-0.3%,76,-2.4,69,-1.0,70,-7.0
Dewayne Dedmon,30.2,ATL,Big,233,93,-7.1,90,-6.9,16,+2.9%,96,+2.8%,71,-1.8,40,+0.5,75,-9.3
Matthew Dellavedova,29.1,CLE,Combo,804,97,-9.2,92,-7.4,74,-1.7%,100,+4.0%,97,-6.7,84,-2.2,94,-26.2
Cheick Diallo,23.1,PHX,Big,406,43,+1.1,31,+2.0,4,+6.1%,41,-0.3%,29,+1.5,7,+4.1,88,-16.1
Gorgui Dieng,29.8,MIN,Big,769,97,-9.7,97,-11.8,26,+1.9%,31,-0.8%,22,+2.3,25,+1.3,36,+3.3
Gorgui Dieng,29.8,MEM,Big,297,40,+1.4,78,-3.3,6,+5.5%,22,-1.2%,8,+5.3,8,+3.9,34,+3.9
Spencer Dinwiddie,26.6,BKN,Combo,1993,17,+4.7,18,+4.1,46,+0.3%,53,+0.1%,37,+0.8,37,+0.7,47,-0.1
Goran Dragic,33.5,MIA,Point,1645,49,+0.1,80,-3.7,7,+5.3%,10,-2.1%,4,+7.2,5,+4.3,20,+11.0
Andre Drummond,26.2,DET,Big,1651,70,-2.7,76,-2.9,96,-5.6%,5,-2.8%,82,-3.2,85,-2.3,58,-3.2
Andre Drummond,26.2,CLE,Big,220,1,+10.6,6,+7.8,74,-1.7%,1,-4.4%,61,-0.9,46,+0.2,73,-7.8
Jared Dudley,34.3,LAL,Big,292,70,-2.7,65,-1.7,47,+0.3%,83,+1.4%,15,+3.7,39,+0.5,12,+18.7
Kris Dunn,25.6,CHI,Point,1259,92,-7.0,86,-5.5,91,-3.6%,77,+1.0%,85,-3.8,88,-2.7,55,-2.6
Wayne Ellington,31.9,NYK,Combo,528,90,-6.6,94,-8.4,39,+0.8%,72,+0.8%,68,-1.5,59,-0.5,68,-6.3
Joel Embiid,25.6,PHI,Big,1505,97,-9.2,90,-6.9,71,-1.4%,30,-0.8%,79,-2.6,71,-1.2,72,-7.4
James Ennis,29.3,PHI,Wing,758,3,+9.0,21,+3.5,14,+3.3%,50,+0.0%,7,+5.7,22,+1.6,5,+24.3
James Ennis,29.3,ORL,Forward,484,58,-1.2,44,+0.4,100,-8.6%,41,-0.2%,80,-2.9,97,-5.2,7,+22.3
Dante Exum,24.3,CLE,Wing,385,78,-3.5,91,-7.0,56,-0.4%,57,+0.3%,4,+6.8,63,-0.6,0,+45.9
Derrick Favors,28.3,NOP,Big,1241,87,-5.8,83,-4.6,88,-3.1%,38,-0.4%,85,-3.7,82,-2.0,72,-7.7
Cristiano Felicio,27.3,CHI,Big,380,0,+14.6,3,+9.0,4,+6.0%,73,+0.8%,2,+8.6,9,+3.5,13,+17.4
Yogi Ferrell,26.5,SAC,Point,460,62,-1.5,51,-0.3,15,+3.1%,64,+0.5%,84,-3.6,56,-0.3,92,-20.4
Dorian Finney-Smith,26.5,DAL,Forward,2116,76,-3.4,84,-5.0,47,+0.3%,55,+0.2%,43,+0.3,54,-0.2,38,+2.8
Bryn Forbes,26.3,SAS,Wing,1570,20,+4.0,17,+4.4,72,-1.5%,17,-1.4%,49,-0.1,43,+0.4,62,-4.4
Evan Fournier,27.0,ORL,Wing,2075,30,+2.8,3,+8.8,87,-3.0%,65,+0.5%,40,+0.5,43,+0.4,45,+0.4
Tim Frazier,29.0,DET,Point,322,61,-1.4,77,-3.1,35,+1.2%,50,+0.0%,20,+2.5,16,+2.3,51,-1.6
Danilo Gallinari,31.2,OKC,Big,1833,6,+7.3,2,+10.1,38,+1.0%,77,+1.0%,39,+0.7,47,+0.1,35,+3.6
Langston Galloway,27.9,DET,Wing,1684,18,+4.4,40,+0.8,23,+2.1%,55,+0.2%,13,+4.1,17,+2.1,22,+9.6
Marc Gasol,34.8,TOR,Big,1157,96,-8.6,93,-7.9,61,-0.7%,30,-0.8%,68,-1.5,38,+0.6,82,-11.8
Rudy Gay,33.2,SAS,Big,1455,81,-4.1,83,-4.9,55,-0.3%,31,-0.8%,77,-2.5,67,-0.9,75,-8.8
Paul George,29.5,LAC,Wing,1412,53,-0.4,53,-0.5,60,-0.7%,64,+0.5%,29,+1.5,33,+0.9,34,+4.0
Taj Gibson,34.4,NYK,Big,1020,32,+2.6,20,+3.6,58,-0.5%,24,-1.1%,12,+4.2,35,+0.7,9,+21.3
Rudy Gobert,27.3,UTA,Big,2331,95,-8.3,95,-9.9,83,-2.6%,62,+0.4%,77,-2.5,76,-1.5,64,-4.8
Aaron Gordon,24.1,ORL,Forward,2017,24,+3.3,16,+4.4,79,-2.3%,86,+1.5%,41,+0.4,92,-3.3,4,+27.5
Eric Gordon,30.9,HOU,Wing,1016,19,+4.1,22,+3.3,21,+2.3%,93,+2.1%,11,+4.3,42,+0.4,9,+20.8
Treveon Graham,26.0,MIN,Forward,640,25,+3.3,19,+3.8,30,+1.6%,59,+0.3%,70,-1.6,35,+0.8,89,-16.5
Treveon Graham,26.0,ATL,Forward,246,31,+2.7,59,-1.2,32,+1.4%,76,+0.9%,2,+8.3,11,+3.0,8,+21.5
Jerami Grant,25.6,DEN,Big,1860,5,+7.7,14,+4.9,18,+2.8%,70,+0.7%,34,+1.2,24,+1.5,57,-3.0
Danny Green,32.4,LAL,Wing,1684,54,-0.4,65,-1.7,44,+0.3%,14,-1.6%,27,+1.6,24,+1.4,44,+0.6
Draymond Green,29.7,GSW,Big,1221,86,-5.4,67,-1.9,85,-2.8%,69,+0.7%,95,-5.5,92,-3.4,74,-8.7
JaMychal Green,29.4,LAC,Big,1248,41,+1.3,38,+1.2,36,+1.1%,72,+0.8%,30,+1.5,33,+0.9,37,+3.0
Jeff Green,33.2,UTA,Forward,545,3,+8.9,10,+6.4,7,+5.4%,4,-3.0%,83,-3.4,17,+2.1,99,-41.2
Jeff Green,33.2,HOU,Forward,390,20,+4.0,11,+5.9,97,-5.7%,96,+2.8%,50,-0.2,93,-3.6,7,+22.0
Blake Griffin,30.6,DET,Big,512,63,-1.6,79,-3.6,77,-2.1%,35,-0.6%,33,+1.3,71,-1.1,15,+13.9
Tim Hardaway Jr.,27.6,DAL,Wing,2090,55,-0.8,66,-1.8,67,-1.1%,57,+0.3%,80,-2.8,83,-2.1,50,-1.2
James Harden,30.2,HOU,Point,2482,88,-6.0,95,-9.1,45,+0.3%,7,-2.4%,75,-2.3,51,-0.1,83,-12.1
Maurice Harkless,26.5,LAC,Forward,1131,23,+3.5,61,-1.3,24,+2.0%,3,-3.2%,22,+2.2,13,+2.6,55,-2.4
Maurice Harkless,26.5,NYK,Wing,285,11,+5.7,5,+8.2,81,-2.5%,19,-1.4%,62,-1.0,21,+1.8,93,-21.5
Montrezl Harrell,25.8,LAC,Big,1724,43,+1.0,30,+2.2,21,+2.3%,16,-1.5%,24,+2.0,20,+1.9,50,-1.1
Gary Harris,25.1,DEN,Wing,1779,85,-5.3,86,-5.5,62,-0.8%,21,-1.3%,63,-1.1,48,+0.1,72,-7.5
Joe Harris,28.2,BKN,Wing,2122,32,+2.5,14,+4.9,75,-1.7%,49,-0.0%,74,-2.1,75,-1.5,54,-2.1
Tobias Harris,27.3,PHI,Forward,2468,88,-6.0,40,+0.8,99,-7.8%,69,+0.7%,74,-2.2,89,-2.9,27,+6.8
Gordon Hayward,29.6,BOS,Forward,1737,56,-0.8,64,-1.5,82,-2.6%,56,+0.2%,12,+4.1,58,-0.4,4,+26.6
John Henson,28.8,CLE,Big,405,94,-8.1,94,-9.0,71,-1.4%,97,+3.1%,24,+1.9,83,-2.1,3,+31.7
John Henson,28.8,DET,Big,188,99,-13.3,92,-7.4,99,-6.7%,17,-1.5%,98,-7.3,89,-3.0,92,-19.2
Juan Hernangomez,24.1,DEN,Forward,370,64,-1.7,48,-0.0,84,-2.7%,81,+1.2%,93,-5.1,84,-2.3,88,-15.6
Juan Hernangomez,24.1,MIN,Big,407,6,+7.2,1,+13.1,56,-0.3%,32,-0.7%,83,-3.3,35,+0.8,93,-21.4
Willy Hernangomez,25.4,CHA,Big,320,69,-2.6,83,-4.5,84,-2.7%,58,+0.3%,98,-7.4,72,-1.3,97,-33.0
Mario Hezonja,24.7,POR,Forward,803,25,+3.3,61,-1.4,14,+3.3%,6,-2.6%,16,+3.4,23,+1.5,25,+7.7
Buddy Hield,26.9,SAC,Wing,2201,35,+2.2,45,+0.4,17,+2.9%,11,-2.0%,6,+6.2,6,+4.2,25,+7.6
George Hill,33.5,MIL,Combo,1264,22,+3.7,48,+0.1,35,+1.2%,11,-2.0%,33,+1.3,58,-0.4,17,+12.3
Solomon Hill,28.6,MEM,Forward,874,21,+3.9,43,+0.5,3,+7.0%,73,+0.8%,31,+1.4,11,+2.9,86,-13.8
Solomon Hill,28.6,MIA,Forward,183,59,-1.2,59,-1.1,10,+4.4%,4,-3.1%,84,-3.6,10,+3.0,100,-42.6
Jrue Holiday,29.4,NOP,Combo,2115,90,-6.4,87,-5.7,70,-1.3%,72,+0.8%,43,+0.3,50,-0.0,39,+2.5
Justin Holiday,30.6,IND,Wing,1805,28,+3.1,66,-1.8,13,+3.3%,60,+0.4%,3,+7.9,9,+3.5,8,+21.5
Rondae Hollis-Jefferson,24.8,TOR,Big,1092,32,+2.5,29,+2.3,17,+2.9%,74,+0.8%,59,-0.7,47,+0.1,62,-4.4
Richaun Holmes,26.0,SAC,Big,1229,67,-2.1,54,-0.6,32,+1.3%,57,+0.3%,47,-0.0,41,+0.5,56,-2.7
Rodney Hood,27.0,POR,Forward,618,64,-1.6,51,-0.3,58,-0.5%,32,-0.7%,60,-0.9,74,-1.4,33,+4.1
Al Horford,33.4,PHI,Big,2022,65,-1.8,58,-1.0,66,-1.0%,58,+0.3%,54,-0.5,67,-0.9,35,+3.8
Danuel House,26.4,HOU,Forward,1875,65,-1.8,25,+2.9,83,-2.6%,61,+0.4%,73,-2.1,83,-2.1,42,+1.3
Dwight Howard,33.9,LAL,Big,1266,43,+1.2,24,+3.1,72,-1.5%,71,+0.7%,27,+1.6,69,-1.0,12,+18.2
Serge Ibaka,30.1,TOR,Big,1476,21,+3.9,37,+1.3,37,+1.0%,38,-0.4%,34,+1.2,34,+0.8,42,+1.3
Andre Iguodala,35.8,MIA,Forward,412,37,+1.8,78,-3.2,5,+5.7%,11,-1.9%,49,-0.1,32,+0.9,71,-7.3
Ersan Ilyasova,32.5,MIL,Big,970,3,+9.2,3,+9.0,71,-1.4%,10,-2.0%,35,+1.1,50,-0.0,24,+8.6
Joe Ingles,32.1,UTA,Forward,2131,91,-6.7,91,-7.2,44,+0.4%,60,+0.4%,44,+0.3,64,-0.8,26,+7.0
Brandon Ingram,22.2,NOP,Forward,2102,56,-0.8,49,-0.2,46,+0.3%,16,-1.5%,34,+1.2,59,-0.4,22,+10.2
Kyrie Irving,27.6,BKN,Point,657,10,+6.3,3,+9.4,64,-0.9%,81,+1.2%,86,-4.0,89,-2.8,64,-5.1
Reggie Jackson,29.5,DET,Point,380,89,-6.3,67,-1.9,36,+1.1%,92,+2.0%,85,-3.7,76,-1.5,84,-12.4
Reggie Jackson,29.5,LAC,Combo,344,40,+1.5,18,+4.1,23,+2.1%,75,+0.8%,94,-5.2,39,+0.6,98,-36.1
LeBron James,34.8,LAL,Forward,2315,96,-9.1,86,-5.5,74,-1.7%,45,-0.1%,50,-0.2,62,-0.6,33,+4.3
James Johnson,32.7,MIA,Big,268,19,+4.0,38,+1.2,36,+1.1%,94,+2.3%,7,+5.7,26,+1.2,6,+24.3
James Johnson,32.7,MIN,Big,338,8,+6.5,78,-3.2,5,+5.8%,61,+0.4%,44,+0.3,79,-1.8,20,+11.3
Stanley Johnson,23.4,TOR,Forward,109,71,-2.8,45,+0.4,96,-5.3%,9,-2.2%,81,-3.1,84,-2.2,60,-3.7
Tyler Johnson,27.5,PHX,Combo,514,56,-0.9,70,-2.2,50,+0.1%,41,-0.3%,68,-1.5,40,+0.5,84,-12.4
Tyler Johnson,27.5,BKN,Wing,192,18,+4.3,84,-5.1,2,+8.1%,12,-1.9%,0,+12.3,0,+8.2,29,+5.9
Nikola Jokic,24.7,DEN,Big,2334,84,-4.8,76,-2.9,75,-1.9%,67,+0.6%,64,-1.2,50,-0.0,69,-6.6
Damian Jones,24.3,ATL,Big,851,6,+7.5,7,+7.3,13,+3.5%,58,+0.3%,10,+4.8,46,+0.2,8,+21.8
Tyus Jones,23.5,MEM,Point,1193,29,+2.9,26,+2.7,66,-1.0%,68,+0.6%,69,-1.5,61,-0.6,65,-5.4
Derrick Jones Jr.,22.7,MIA,Forward,1351,15,+5.0,21,+3.5,30,+1.5%,80,+1.2%,35,+1.0,47,+0.1,30,+5.6
DeAndre Jordan,31.3,BKN,Big,1233,69,-2.6,78,-3.2,90,-3.4%,60,+0.4%,52,-0.3,92,-3.4,7,+22.1
Cory Joseph,28.2,SAC,Combo,1721,80,-3.8,75,-2.9,58,-0.5%,83,+1.4%,61,-1.0,74,-1.4,32,+4.4
Frank Kaminsky,26.6,PHX,Big,761,57,-1.0,42,+0.6,42,+0.6%,25,-1.0%,51,-0.3,55,-0.2,46,+0.3
Enes Kanter,27.4,BOS,Big,973,47,+0.5,35,+1.6,69,-1.3%,67,+0.6%,39,+0.7,69,-1.0,18,+11.8
Michael Kidd-Gilchrist,26.1,CHA,Big,137,99,-14.0,99,-16.1,21,+2.3%,97,+2.8%,98,-7.1,99,-5.5,58,-3.1
Michael Kidd-Gilchrist,26.1,DAL,Big,109,86,-5.7,88,-5.8,20,+2.3%,11,-2.0%,99,-11.2,94,-3.8,100,-53.5
Brandon Knight,27.9,CLE,Wing,212,18,+4.4,7,+7.6,84,-2.7%,56,+0.2%,14,+3.8,41,+0.5,11,+19.3
Brandon Knight,27.9,DET,Point,218,8,+6.5,0,+15.5,100,-14.0%,99,+3.4%,56,-0.6,99,-6.8,0,+49.0
Kyle Korver,38.6,MIL,Wing,887,13,+5.2,44,+0.4,6,+5.4%,8,-2.3%,10,+4.7,5,+4.4,41,+1.6
Zach LaVine,24.6,CHI,Wing,2085,5,+7.6,8,+6.9,64,-0.9%,31,-0.8%,10,+4.6,19,+2.0,21,+10.9
Skal Labissiere,23.6,POR,Big,538,90,-6.4,90,-6.4,34,+1.2%,45,-0.1%,72,-1.8,42,+0.4,83,-12.2
Jeremy Lamb,27.4,IND,Wing,1291,21,+3.8,9,+6.6,41,+0.7%,64,+0.5%,59,-0.8,40,+0.5,71,-7.2
Jake Layman,25.7,MIN,Forward,498,86,-5.4,89,-6.1,64,-0.9%,21,-1.2%,45,+0.2,29,+1.0,69,-6.3
Caris LeVert,25.2,BKN,Combo,1329,27,+3.1,33,+1.8,63,-0.9%,75,+0.9%,54,-0.5,81,-1.9,22,+10.1
Courtney Lee,34.1,DAL,Wing,300,20,+4.0,57,-0.9,11,+3.8%,18,-1.4%,1,+10.3,8,+3.6,3,+31.9
Alex Len,26.4,ATL,Big,725,68,-2.5,71,-2.4,41,+0.7%,39,-0.4%,76,-2.4,11,+2.9,96,-27.8
Alex Len,26.4,SAC,Big,218,100,-15.5,100,-16.6,55,-0.3%,9,-2.3%,35,+1.0,12,+2.8,89,-16.7
Kawhi Leonard,28.3,LAC,Forward,1846,82,-4.3,73,-2.6,93,-4.3%,99,+3.6%,87,-4.1,96,-4.4,35,+3.6
Meyers Leonard,27.7,MIA,Big,1033,79,-3.6,62,-1.4,92,-3.8%,10,-2.1%,96,-5.9,81,-1.9,94,-23.6
Damian Lillard,29.3,POR,Point,2472,36,+1.8,39,+1.1,31,+1.5%,47,-0.1%,22,+2.2,26,+1.2,35,+3.5
Kevon Looney,23.7,GSW,Big,246,40,+1.5,64,-1.6,72,-1.5%,83,+1.4%,64,-1.2,86,-2.4,19,+11.6
Brook Lopez,31.6,MIL,Big,1816,87,-5.8,62,-1.5,80,-2.3%,76,+0.9%,67,-1.4,75,-1.4,46,+0.2
Robin Lopez,31.6,MIL,Big,874,7,+6.9,36,+1.4,16,+3.1%,22,-1.2%,33,+1.3,21,+1.7,58,-3.2
Kevin Love,31.1,CLE,Big,1779,30,+2.8,9,+6.6,92,-4.1%,8,-2.3%,95,-5.6,83,-2.1,91,-19.0
Kyle Lowry,33.6,TOR,Point,2095,57,-1.0,41,+0.7,88,-3.1%,81,+1.2%,91,-4.7,93,-3.7,58,-3.1
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,798,61,-1.4,51,-0.3,45,+0.3%,66,+0.6%,53,-0.4,56,-0.3,44,+1.0
Trey Lyles,24.0,SAS,Big,1259,29,+2.9,16,+4.4,87,-3.0%,70,+0.7%,78,-2.6,78,-1.7,52,-1.8
Ian Mahinmi,33.0,WAS,Big,807,59,-1.2,44,+0.5,67,-1.1%,15,-1.5%,56,-0.6,82,-2.0,21,+10.3
Thon Maker,22.7,DET,Big,739,19,+4.2,30,+2.2,5,+5.8%,47,-0.1%,5,+6.4,7,+4.2,26,+7.6
Boban Marjanovic,31.2,DAL,Big,351,25,+3.3,7,+7.4,94,-4.4%,36,-0.5%,66,-1.4,93,-3.6,7,+22.1
