Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Brandon Boston Jr.,19.9,LAC,Forward,669,46,0.9%,55,1.4%,73,2.6%,29,2.3%,24,10.8%,0,0.0%,17,7.7%
Chris Boucher,28.8,TOR,Big,1666,76,2.4%,59,1.2%,45,4.2%,65,9.7%,54,18.2%,52,2.0%,32,21.3%
James Bouknight,21.1,CHA,Combo,234,22,0.2%,35,1.3%,20,3.9%,99,5.9%,29,9.1%,96,7.7%,53,4.5%
Avery Bradley,30.9,LAL,Wing,1384,16,0.3%,79,1.7%,32,3.6%,42,2.1%,13,7.5%,73,2.6%,24,5.8%
Tony Bradley,23.8,CHI,Big,492,86,2.9%,19,0.8%,60,3.8%,89,13.0%,54,18.3%,96,14.3%,98,66.7%
Ignas Brazdeikis,22.8,ORL,Forward,439,2,0.2%,27,1.0%,28,4.1%,63,3.8%,4,8.1%,89,5.3%,20,9.7%
Mikal Bridges,25.2,PHX,Wing,2846,57,0.6%,64,1.5%,83,2.2%,66,2.8%,28,9.0%,45,1.0%,36,8.3%
Miles Bridges,23.6,CHA,Forward,2824,68,1.2%,37,1.1%,71,2.6%,41,3.1%,74,15.2%,76,2.6%,86,29.5%
Oshae Brissett,23.4,IND,Big,1508,16,0.9%,54,1.1%,85,2.9%,34,6.8%,29,15.1%,68,3.5%,72,36.0%
Malcolm Brogdon,28.9,IND,Combo,1205,63,0.6%,26,1.1%,88,2.3%,75,2.8%,87,12.7%,0,0.0%,37,3.0%
Armoni Brooks,23.4,HOU,Combo,619,57,0.5%,46,1.4%,24,3.8%,36,1.6%,72,11.2%,88,2.6%,32,2.5%
Armoni Brooks,23.4,TOR,Combo,139,96,1.1%,77,1.9%,10,4.4%,95,4.8%,53,10.1%,0,0.0%,0,0.0%
Dillon Brooks,25.8,MEM,Wing,881,39,0.5%,77,1.6%,12,4.5%,72,3.1%,17,8.3%,0,0.0%,11,2.3%
Bruce Brown,25.2,BKN,Forward,1707,86,1.5%,81,2.0%,22,4.2%,89,6.1%,51,12.7%,0,0.0%,53,16.9%
Charles Brown,24.7,PHI,Wing,135,69,0.7%,96,2.2%,7,4.7%,98,9.0%,18,8.3%,100,20.0%,61,12.5%
Greg Brown,20.2,POR,Big,504,51,1.7%,86,1.7%,7,6.4%,16,5.3%,28,15.0%,71,3.8%,16,14.7%
Jaylen Brown,25.0,BOS,Wing,2220,26,0.4%,50,1.4%,64,2.9%,51,2.5%,88,14.2%,49,1.1%,90,23.2%
Moses Brown,22.1,CLE,Big,163,79,2.4%,44,1.0%,6,6.5%,86,12.7%,96,28.6%,99,22.2%,93,50.0%
Moses Brown,22.1,DAL,Big,134,89,3.0%,14,0.7%,5,6.8%,36,7.1%,72,20.7%,0,0.0%,98,66.7%
Sterling Brown,26.7,DAL,Forward,569,23,0.6%,23,0.9%,38,3.8%,62,3.7%,99,19.0%,98,11.1%,45,15.0%
Troy Brown,22.3,CHI,Forward,955,1,0.2%,66,1.6%,74,2.6%,70,4.2%,70,14.6%,0,0.0%,57,17.5%
Jalen Brunson,25.2,DAL,Combo,2519,9,0.1%,31,1.2%,85,2.5%,39,1.6%,70,11.0%,86,2.5%,40,3.2%
Thomas Bryant,24.3,WAS,Big,416,78,2.4%,12,0.7%,51,4.1%,22,5.8%,47,17.6%,0,0.0%,74,36.4%
Reggie Bullock,30.6,DAL,Forward,1893,13,0.4%,26,1.0%,77,2.6%,13,1.8%,22,10.7%,0,0.0%,27,11.0%
Trey Burke,29.0,DAL,Combo,351,0,0.0%,40,1.3%,12,4.2%,19,1.2%,18,7.8%,0,0.0%,0,0.0%
Alec Burks,30.3,NYK,Combo,2309,65,0.6%,64,1.6%,23,3.9%,52,2.0%,99,15.0%,77,1.4%,87,12.9%
Jared Butler,21.2,UTA,Combo,266,95,1.1%,87,2.1%,2,5.6%,54,2.0%,51,10.0%,0,0.0%,0,0.0%
Jimmy Butler,32.1,MIA,Forward,1926,36,0.8%,89,2.2%,97,1.6%,86,5.9%,54,13.0%,0,0.0%,5,3.3%
Kentavious Caldwell-Pope,28.7,WAS,Wing,2326,50,0.6%,72,1.6%,74,2.5%,31,1.7%,35,9.4%,77,3.0%,27,5.9%
Facundo Campazzo,30.6,DEN,Point,1098,86,1.0%,90,2.4%,6,4.6%,52,2.1%,18,8.2%,0,0.0%,64,7.4%
Vlatko Cancar,24.6,DEN,Big,163,17,0.9%,2,0.3%,45,4.2%,12,4.9%,21,14.0%,0,0.0%,0,0.0%
Devin Cannady,25.4,ORL,Combo,139,75,0.7%,61,1.6%,83,2.5%,3,0.7%,0,3.7%,0,0.0%,0,0.0%
Clint Capela,27.5,ATL,Big,2041,74,2.3%,59,1.2%,72,3.4%,93,13.7%,95,27.8%,64,3.1%,92,48.1%
Jevon Carter,26.1,MIL,Combo,325,47,0.4%,30,1.2%,80,2.6%,32,1.6%,36,9.5%,0,0.0%,70,6.3%
Jevon Carter,26.1,BKN,Combo,472,78,0.7%,7,0.7%,31,3.6%,46,1.8%,65,10.5%,0,0.0%,0,0.0%
Wendell Carter,22.5,ORL,Big,1848,29,1.2%,25,0.9%,71,3.4%,42,7.6%,88,25.5%,48,1.5%,79,39.8%
Alex Caruso,27.7,CHI,Combo,1136,70,0.7%,97,2.8%,18,4.0%,77,3.0%,47,9.9%,0,0.0%,95,16.3%
Willie Cauley-Stein,28.2,DAL,Big,170,14,0.9%,79,1.5%,59,3.8%,30,6.5%,16,13.0%,98,16.7%,6,10.0%
Justin Champagnie,20.3,TOR,Wing,227,67,0.7%,43,1.3%,6,4.8%,100,12.8%,72,12.1%,94,6.3%,49,10.0%
Chris Chiozza,25.9,GSW,Combo,307,0,0.0%,73,1.8%,38,3.5%,73,2.6%,7,6.3%,0,0.0%,89,14.3%
Marquese Chriss,24.3,DAL,Big,278,46,1.5%,90,1.8%,1,8.2%,66,9.8%,44,17.0%,93,11.8%,87,44.4%
Josh Christopher,19.9,HOU,Combo,1195,52,0.5%,84,2.1%,60,3.0%,91,4.2%,63,10.5%,75,1.1%,50,4.2%
Gary Clark,27.0,NOP,Big,314,29,1.2%,86,1.7%,96,2.4%,33,6.7%,41,16.6%,0,0.0%,71,35.7%
Brandon Clarke,25.1,MEM,Big,1188,84,2.7%,63,1.2%,63,3.6%,76,10.7%,26,14.9%,59,2.7%,19,16.0%
Jordan Clarkson,29.4,UTA,Combo,2109,42,0.4%,36,1.3%,68,2.8%,83,3.3%,31,9.3%,0,0.0%,60,5.3%
Nicolas Claxton,22.5,BKN,Big,940,81,2.6%,55,1.1%,39,4.5%,74,10.4%,22,14.5%,0,0.0%,72,36.0%
Amir Coffey,24.4,LAC,Wing,1472,44,0.5%,28,1.1%,80,2.4%,30,1.7%,49,10.3%,56,1.5%,69,14.7%
John Collins,24.1,ATL,Big,1662,52,1.7%,26,0.9%,55,4.0%,19,5.6%,49,17.7%,85,6.5%,97,61.1%
Zach Collins,24.0,SAS,Big,482,66,2.1%,64,1.2%,24,5.1%,58,8.9%,56,18.4%,70,3.7%,71,35.5%
Mike Conley,34.1,UTA,Point,2056,50,0.5%,68,2.0%,50,3.0%,56,2.4%,16,8.1%,0,0.0%,58,5.6%
Pat Connaughton,28.8,MIL,Wing,1655,34,0.4%,61,1.5%,91,2.1%,62,2.7%,80,13.3%,55,1.4%,50,10.1%
Tyler Cook,24.1,CHI,Big,188,22,1.1%,34,0.9%,21,5.4%,48,8.0%,68,20.4%,98,20.0%,26,18.2%
DeMarcus Cousins,31.2,MIL,Big,286,44,1.5%,96,2.4%,8,6.2%,41,7.6%,92,26.8%,99,27.3%,58,30.8%
DeMarcus Cousins,31.2,DEN,Big,424,48,1.6%,92,1.9%,4,6.9%,81,11.8%,97,28.9%,94,12.0%,75,37.0%
Robert Covington,30.9,LAC,Forward,478,99,2.8%,96,2.5%,17,4.3%,66,3.9%,95,17.9%,0,0.0%,95,38.5%
Robert Covington,30.9,POR,Forward,1425,98,2.3%,93,2.2%,37,3.8%,38,2.8%,78,15.5%,61,1.4%,78,28.2%
Torrey Craig,30.9,IND,Forward,1013,52,0.9%,32,1.0%,35,3.9%,80,5.4%,33,11.7%,88,4.6%,88,31.1%
Torrey Craig,30.9,PHX,Forward,521,93,1.6%,70,1.7%,16,4.3%,73,4.6%,65,14.1%,96,9.1%,70,24.1%
Jae Crowder,31.3,PHX,Forward,1884,38,0.8%,91,2.2%,36,3.8%,10,1.7%,77,15.4%,67,1.8%,89,31.7%
Jarrett Culver,22.7,MEM,Combo,201,59,0.5%,98,2.8%,1,5.6%,90,3.8%,33,9.3%,0,0.0%,98,22.2%
Cade Cunningham,20.1,DET,Wing,2082,86,1.1%,76,1.6%,31,3.6%,60,2.6%,91,14.7%,53,1.4%,40,8.8%
Seth Curry,31.2,BKN,Wing,568,10,0.3%,52,1.4%,38,3.4%,2,0.8%,15,7.8%,0,0.0%,37,8.3%
Seth Curry,31.2,PHI,Combo,1564,31,0.3%,22,1.0%,67,2.8%,17,1.2%,26,8.6%,0,0.0%,66,5.9%
Stephen Curry,33.6,GSW,Point,2203,48,0.5%,52,1.6%,80,2.2%,28,1.6%,86,13.4%,0,0.0%,0,0.0%
Anthony Davis,28.6,LAL,Big,1402,92,3.2%,78,1.5%,94,2.6%,39,7.4%,68,20.4%,76,5.3%,9,11.6%
Ed Davis,32.4,CLE,Big,158,75,2.3%,23,0.9%,2,7.4%,44,7.7%,82,23.5%,0,0.0%,39,25.0%
Terence Davis,24.5,SAC,Wing,517,72,0.8%,94,2.0%,4,5.3%,41,2.1%,82,13.7%,0,0.0%,72,15.4%
DeMar DeRozan,32.2,CHI,Forward,2737,16,0.4%,34,1.1%,72,2.6%,24,2.2%,46,12.4%,71,2.0%,22,9.8%
Dewayne Dedmon,32.2,MIA,Big,1057,65,2.1%,35,0.9%,12,5.9%,70,10.1%,85,24.3%,75,5.1%,82,41.4%
Donte DiVincenzo,24.8,MIL,Combo,327,48,0.4%,56,1.4%,65,2.9%,97,5.4%,83,12.2%,0,0.0%,0,0.0%
Donte DiVincenzo,24.8,SAC,Combo,660,41,0.4%,95,2.5%,72,2.8%,79,3.1%,95,13.8%,97,8.6%,75,7.9%
Mamadi Diakite,24.8,OKC,Big,181,82,2.6%,64,1.2%,5,6.9%,59,9.0%,72,20.7%,0,0.0%,64,33.3%
Hamidou Diallo,23.3,DET,Wing,1248,62,0.7%,99,2.4%,9,4.6%,92,5.2%,93,15.4%,57,1.5%,92,26.6%
Gorgui Dieng,31.8,ATL,Big,302,53,1.7%,61,1.2%,10,6.1%,61,9.2%,84,23.8%,0,0.0%,54,29.4%
Spencer Dinwiddie,28.6,WAS,Point,1330,22,0.3%,10,0.9%,42,3.2%,68,2.7%,82,12.4%,86,1.6%,20,1.7%
Spencer Dinwiddie,28.6,DAL,Wing,649,41,0.5%,34,1.2%,68,2.8%,24,1.5%,53,10.4%,0,0.0%,0,0.0%
Luka Doncic,22.7,DAL,Point,2299,74,0.8%,38,1.5%,66,2.5%,60,2.5%,100,22.3%,82,1.5%,98,41.4%
Luguentz Dort,22.5,OKC,Wing,1664,47,0.5%,37,1.2%,39,3.4%,39,2.1%,48,10.1%,53,1.4%,0,0.0%
Ayo Dosunmu,21.8,CHI,Combo,2020,68,0.7%,37,1.3%,25,3.8%,22,1.3%,34,9.5%,0,0.0%,26,1.1%
PJ Dozier,25.0,DEN,Forward,332,50,0.9%,54,1.4%,18,4.2%,64,3.8%,62,13.9%,0,0.0%,99,41.7%
Goran Dragic,35.5,BKN,Combo,396,40,0.4%,51,1.4%,28,3.7%,82,3.3%,56,10.2%,0,0.0%,59,5.3%
Andre Drummond,28.2,BKN,Big,534,71,2.2%,84,1.6%,38,4.6%,99,18.2%,90,25.8%,0,0.0%,98,66.7%
Andre Drummond,28.2,PHI,Big,894,82,2.6%,99,2.8%,25,5.0%,98,15.3%,99,30.6%,59,2.8%,98,61.4%
Chris Duarte,24.4,IND,Wing,1527,17,0.3%,70,1.6%,78,2.5%,65,2.8%,71,12.1%,0,0.0%,34,7.5%
David Duke,22.1,BKN,Wing,295,75,0.9%,80,1.7%,21,4.2%,97,8.6%,60,11.2%,95,7.1%,0,0.0%
Kris Dunn,27.6,POR,Forward,335,17,0.5%,100,3.0%,11,4.8%,33,2.5%,52,12.9%,93,5.9%,6,3.7%
Kevin Durant,33.1,BKN,Forward,2047,76,1.3%,30,1.0%,94,2.0%,9,1.6%,88,16.7%,0,0.0%,47,15.5%
Anthony Edwards,20.2,MIN,Wing,2459,83,1.0%,86,1.8%,75,2.5%,45,2.3%,66,11.7%,58,1.6%,17,4.1%
Kessler Edwards,21.2,BKN,Forward,920,79,1.3%,49,1.3%,41,3.7%,72,4.5%,36,11.7%,0,0.0%,21,9.8%
CJ Elleby,21.4,POR,Wing,1065,82,0.9%,45,1.3%,23,4.1%,94,5.7%,87,14.2%,81,3.3%,77,16.7%
Wayne Ellington,33.9,LAL,Wing,745,17,0.3%,32,1.2%,88,2.2%,13,1.1%,11,7.4%,90,4.7%,18,4.5%
Joel Embiid,27.6,PHI,Big,2295,72,2.2%,79,1.5%,82,3.0%,37,7.2%,94,27.4%,42,0.9%,51,28.7%
Drew Eubanks,24.7,POR,Big,632,12,0.8%,62,1.2%,65,3.6%,69,10.0%,58,18.5%,0,0.0%,76,38.1%
Drew Eubanks,24.7,SAS,Big,557,80,2.5%,31,0.9%,65,3.6%,73,10.3%,49,17.9%,0,0.0%,89,45.5%
Derrick Favors,30.3,OKC,Big,652,14,0.9%,58,1.1%,47,4.2%,51,8.1%,52,18.1%,0,0.0%,1,4.8%
Dorian Finney-Smith,28.5,DAL,Forward,2638,39,0.8%,64,1.5%,56,3.0%,74,4.8%,13,9.3%,84,3.6%,44,14.9%
Malachi Flynn,23.5,TOR,Combo,480,29,0.3%,33,1.2%,29,3.7%,42,1.7%,49,10.0%,90,3.3%,66,5.9%
Bryn Forbes,28.3,SAS,Wing,649,5,0.2%,26,1.1%,82,2.4%,1,0.4%,27,8.8%,83,3.6%,0,0.0%
Bryn Forbes,28.3,DEN,Combo,590,18,0.2%,2,0.5%,30,3.7%,13,1.1%,1,3.8%,0,0.0%,75,7.9%
Trent Forrest,23.4,UTA,Wing,695,22,0.4%,84,1.7%,84,2.2%,76,3.3%,36,9.5%,0,0.0%,31,7.1%
Evan Fournier,29.0,NYK,Wing,2357,37,0.5%,61,1.4%,50,3.1%,22,1.4%,14,7.6%,43,0.7%,12,2.5%
De'Aaron Fox,23.9,SAC,Point,2074,60,0.6%,30,1.4%,38,3.2%,6,1.1%,38,9.6%,88,1.9%,80,10.7%
Tim Frazier,31.0,ORL,Point,199,24,0.3%,0,0.7%,2,5.0%,64,2.6%,8,7.4%,0,0.0%,0,0.0%
Melvin Frazier Jr.,25.2,OKC,Combo,119,0,0.0%,0,0.4%,64,2.9%,86,3.5%,11,6.9%,0,0.0%,81,11.1%
Markelle Fultz,23.4,ORL,Combo,356,69,0.7%,94,2.4%,86,2.4%,16,1.1%,86,12.4%,0,0.0%,0,0.0%
Wenyen Gabriel,24.6,LAL,Forward,291,88,1.5%,3,0.6%,0,7.6%,99,10.3%,79,15.7%,86,4.2%,52,16.7%
Daniel Gafford,23.1,WAS,Big,1427,94,3.4%,33,0.9%,33,4.8%,79,11.4%,38,16.2%,0,0.0%,64,33.3%
Danilo Gallinari,33.2,ATL,Forward,1657,11,0.4%,6,0.7%,87,2.3%,21,2.1%,84,16.3%,80,3.2%,43,14.6%
Darius Garland,21.8,CLE,Point,2424,18,0.1%,50,1.6%,88,1.8%,40,1.8%,10,7.5%,0,0.0%,48,4.0%
Marcus Garrett,23.0,MIA,Combo,121,92,1.0%,86,2.1%,3,5.5%,100,8.0%,79,12.0%,0,0.0%,0,0.0%
Usman Garuba,19.6,HOU,Big,165,58,1.8%,18,0.8%,20,5.4%,52,8.4%,94,27.5%,0,0.0%,96,53.8%
Luka Garza,22.8,DET,Big,332,15,0.9%,24,0.9%,21,5.4%,94,14.4%,6,11.0%,74,5.0%,8,10.5%
Rudy Gay,35.2,UTA,Big,1021,18,1.0%,46,1.1%,61,3.8%,14,5.1%,45,17.1%,48,1.6%,10,13.0%
Paul George,31.5,LAC,Forward,1073,26,0.6%,98,2.7%,68,2.7%,0,1.0%,86,16.7%,91,5.4%,93,35.0%
Taj Gibson,36.4,NYK,Big,939,73,2.3%,45,1.1%,11,6.1%,58,8.9%,21,14.2%,91,10.0%,17,15.2%
Josh Giddey,19.1,OKC,Wing,1693,52,0.6%,48,1.3%,92,2.0%,93,5.3%,97,17.1%,89,4.6%,94,29.6%
Shai Gilgeous-Alexander,23.3,OKC,Point,1941,90,1.1%,48,1.6%,56,2.7%,36,1.7%,66,11.4%,76,0.9%,84,14.1%
Anthony Gill,29.0,WAS,Big,405,19,1.0%,8,0.6%,17,5.5%,52,8.2%,7,11.2%,0,0.0%,8,10.5%
Freddie Gillespie,24.4,ORL,Big,118,97,4.0%,58,1.1%,9,6.1%,75,10.6%,59,18.6%,0,0.0%,21,16.7%
Rudy Gobert,29.3,UTA,Big,2116,94,3.3%,34,0.9%,89,2.8%,81,12.0%,100,30.7%,49,1.7%,95,51.1%
Brandon Goodwin,26.1,CLE,Point,472,12,0.1%,78,2.1%,30,3.4%,82,3.2%,58,10.9%,0,0.0%,66,7.7%
Aaron Gordon,26.1,DEN,Forward,2373,51,0.9%,10,0.8%,90,2.2%,85,5.9%,53,13.0%,68,1.9%,37,13.3%
Eric Gordon,32.9,HOU,Wing,1669,46,0.5%,4,0.7%,100,1.5%,3,0.8%,2,5.2%,72,2.6%,68,14.1%
Devonte' Graham,26.7,NOP,Point,2147,20,0.2%,32,1.4%,86,1.8%,34,1.7%,4,6.7%,0,0.0%,40,3.0%
Jerami Grant,27.6,DET,Big,1496,50,1.7%,68,1.3%,94,2.6%,2,1.8%,5,10.5%,0,0.0%,24,16.9%
Hassani Gravett,25.3,ORL,Combo,170,28,0.3%,47,1.4%,34,3.6%,1,0.6%,77,11.8%,100,0.0%,0,0.0%
Danny Green,34.4,PHI,Wing,1346,96,1.4%,91,2.0%,39,3.3%,54,2.6%,25,8.8%,65,2.0%,81,17.5%
Draymond Green,31.7,GSW,Big,1328,57,1.8%,94,2.1%,59,3.8%,6,3.6%,62,19.1%,0,0.0%,94,50.7%
JaMychal Green,31.4,DEN,Big,1048,34,1.3%,89,1.8%,16,5.5%,42,7.6%,57,18.5%,58,2.5%,46,27.5%
Jalen Green,19.7,HOU,Combo,2116,45,0.4%,10,0.8%,94,1.9%,23,1.4%,35,9.5%,79,1.5%,0,0.0%
Javonte Green,28.3,CHI,Forward,1506,61,1.1%,79,1.9%,39,3.7%,91,6.4%,31,11.5%,66,1.6%,79,28.3%
Jeff Green,35.2,DEN,Big,1834,11,0.8%,14,0.7%,74,3.3%,2,2.5%,4,9.7%,46,1.4%,17,15.2%
Josh Green,21.0,DAL,Wing,928,70,0.7%,92,2.0%,10,4.6%,94,5.4%,58,10.8%,83,3.6%,41,9.1%
Blake Griffin,32.6,BKN,Big,936,9,0.8%,67,1.3%,48,4.2%,29,6.4%,39,16.5%,0,0.0%,43,25.6%
Quentin Grimes,21.5,NYK,Wing,750,65,0.7%,81,1.7%,20,4.2%,59,2.6%,21,8.4%,72,2.6%,53,10.6%
