Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Darren Collison,30.2,IND,Point,213,69,52.2%,85,76%,8,22%,54,33%,15,29%,0,67%,22,25%,42,36%
Quinn Cook,24.6,GSW,Point,130,38,46.3%,92,78%,69,50%,100,67%,100,64%,0,11%,0,18%,0,15%
Robert Covington,26.9,PHI,Forward,280,13,41.6%,20,42%,0,0%,47,33%,13,11%,0,56%,0,26%,8,31%
Jamal Crawford,37.6,MIN,Wing,116,63,54.4%,37,57%,77,50%,63,42%,80,45%,0,80%,0,27%,88,44%
Jae Crowder,27.3,UTA,Forward,320,27,43.4%,13,29%,33,31%,47,33%,40,32%,0,29%,67,36%,33,34%
Stephen Curry,29.6,GSW,Point,552,85,55.6%,77,73%,38,33%,46,29%,23,31%,0,43%,78,39%,83,40%
Anthony Davis,24.6,NOP,Big,357,34,53.7%,54,69%,66,44%,63,38%,59,41%,0,0%,33,32%,19,29%
DeMar DeRozan,28.2,TOR,Wing,352,20,46.5%,34,56%,77,50%,37,30%,69,42%,0,20%,17,31%,19,29%
Goran Dragic,31.5,MIA,Point,155,54,51.3%,38,56%,46,40%,69,39%,62,39%,0,50%,44,37%,58,38%
Kevin Durant,29.1,GSW,Forward,805,60,53.5%,73,69%,80,49%,93,55%,73,52%,0,43%,22,32%,25,33%
Wayne Ellington,29.9,MIA,Wing,100,54,52.9%,3,0%,0,0%,9,0%,0,0%,0,60%,52,36%,66,40%
Joel Embiid,23.6,PHI,Big,278,7,46.7%,20,64%,39,31%,88,54%,54,35%,0,50%,17,27%,19,29%
Dante Exum,22.3,UTA,Combo,110,81,52.5%,31,57%,75,50%,0,0%,94,50%,0,50%,0,0%,0,29%
Derrick Favors,26.3,UTA,Big,284,78,63.2%,95,80%,29,29%,63,38%,34,32%,0,40%,0,0%,0,40%
Rudy Gay,31.2,SAS,Big,158,2,43.1%,61,73%,54,39%,34,29%,46,34%,0,25%,0,21%,6,22%
Paul George,27.5,OKC,Wing,250,40,50.4%,17,50%,74,46%,54,37%,63,40%,0,25%,78,41%,63,40%
Taj Gibson,32.4,MIN,Big,122,80,63.6%,80,77%,95,67%,12,0%,68,44%,0,0%,0,0%,0,0%
Manu Ginobili,40.3,SAS,Wing,106,26,47.1%,63,63%,91,57%,9,0%,49,36%,0,33%,0,31%,22,31%
Rudy Gobert,25.3,UTA,Big,381,90,65.5%,49,69%,29,29%,0,0%,20,29%,0,0%,0,0%,0,0%
Eric Gordon,28.9,HOU,Wing,546,29,48.0%,26,54%,51,35%,40,33%,37,34%,25,44%,26,31%,28,33%
Marcin Gortat,33.7,WAS,Big,159,44,55.8%,29,67%,68,47%,68,40%,76,45%,0,0%,0,0%,0,0%
Jerami Grant,23.6,OKC,Big,128,32,53.1%,46,68%,15,20%,0,0%,7,20%,0,20%,0,33%,0,25%
Danny Green,30.4,SAS,Wing,102,0,35.0%,6,33%,77,50%,9,0%,26,29%,0,50%,4,22%,13,25%
Draymond Green,27.7,GSW,Big,816,17,49.0%,49,69%,12,17%,71,42%,10,25%,0,23%,25,28%,13,27%
Gerald Green,31.8,HOU,Wing,249,77,57.0%,77,67%,63,40%,77,50%,74,43%,63,50%,30,33%,59,38%
Jeff Green,31.2,CLE,Big,493,22,49.6%,88,78%,41,32%,29,25%,22,30%,100,44%,8,19%,38,31%
James Harden,28.2,HOU,Combo,619,31,47.9%,44,63%,63,39%,38,24%,38,35%,0,27%,57,30%,30,30%
Nene Hilario,35.1,HOU,Big,107,66,60.0%,29,67%,0,0%,0,0%,0,0%,0,0%,0,0%,0,0%
George Hill,31.5,CLE,Combo,555,75,51.1%,50,64%,69,41%,56,38%,50,39%,0,29%,86,33%,50,31%
Jrue Holiday,27.4,NOP,Combo,347,94,56.8%,94,76%,56,39%,75,48%,69,42%,0,50%,43,30%,60,33%
Rodney Hood,25.0,CLE,Wing,228,11,43.9%,57,62%,60,38%,91,61%,89,48%,0,17%,0,15%,0,16%
Al Horford,31.4,BOS,Big,677,54,58.4%,59,72%,73,49%,73,43%,80,48%,0,33%,50,36%,63,36%
Serge Ibaka,28.1,TOR,Big,258,10,47.9%,56,70%,56,39%,41,33%,56,37%,0,33%,67,38%,69,38%
Andre Iguodala,33.8,GSW,Wing,400,83,57.6%,91,70%,40,33%,9,0%,9,18%,0,27%,87,42%,56,38%
Ersan Ilyasova,30.5,PHI,Big,231,15,48.2%,17,59%,34,30%,41,33%,29,31%,0,0%,42,33%,31,29%
Joe Ingles,30.1,UTA,Wing,379,100,62.3%,54,61%,29,29%,57,38%,46,35%,50,48%,96,46%,91,47%
LeBron James,32.8,CLE,Forward,912,73,57.9%,87,75%,60,41%,80,45%,60,43%,0,30%,44,35%,42,35%
James Johnson,30.7,MIA,Big,160,76,63.1%,71,75%,34,30%,41,33%,27,31%,0,100%,0,33%,0,54%
Cory Joseph,26.2,IND,Combo,130,6,37.0%,69,67%,75,50%,44,25%,44,36%,0,25%,0,17%,0,20%
Kyle Korver,36.6,CLE,Wing,496,80,57.1%,77,67%,0,0%,51,36%,43,35%,13,39%,83,41%,72,41%
Shane Larkin,25.1,BOS,Combo,150,50,50.0%,56,65%,31,33%,13,0%,13,25%,0,0%,0,33%,0,25%
Damian Lillard,27.3,POR,Point,162,0,41.5%,8,50%,15,25%,38,27%,8,26%,0,100%,33,28%,17,30%
Shaun Livingston,32.1,GSW,Combo,347,88,55.2%,100,86%,44,37%,69,46%,56,40%,0,0%,0,0%,0,0%
Kevon Looney,21.7,GSW,Big,360,39,54.8%,10,58%,22,25%,80,50%,37,33%,0,0%,0,0%,0,0%
Kevin Love,29.1,CLE,Big,655,5,45.8%,0,53%,44,36%,32,28%,44,34%,0,24%,83,38%,56,34%
Kyle Lowry,31.6,TOR,Point,359,92,63.2%,62,63%,92,60%,15,20%,85,50%,0,0%,100,46%,100,45%
Thon Maker,20.7,MIL,Big,128,37,53.8%,100,100%,0,0%,80,50%,37,33%,0,50%,0,27%,44,32%
Luc Mbah a Moute,31.1,HOU,Forward,130,0,22.6%,7,25%,0,0%,13,0%,0,0%,0,0%,0,25%,0,15%
CJ McCollum,26.1,POR,Wing,155,94,59.1%,71,65%,71,44%,94,62%,94,52%,0,75%,57,36%,81,42%
TJ McConnell,25.6,PHI,Point,152,100,75.8%,100,82%,100,62%,0,0%,92,57%,0,100%,0,100%,0,100%
JaVale McGee,29.8,GSW,Big,145,98,68.6%,71,75%,59,40%,98,100%,76,45%,0,0%,0,0%,0,0%
Khris Middleton,26.2,MIL,Forward,274,100,70.9%,93,78%,87,53%,87,52%,87,53%,0,70%,100,59%,100,62%
CJ Miles,30.6,TOR,Wing,225,91,58.5%,37,57%,77,50%,40,33%,66,42%,0,64%,43,35%,78,42%
Darius Miller,27.6,NOP,Forward,146,53,53.4%,0,0%,93,67%,47,33%,93,56%,0,0%,78,41%,58,37%
Patty Mills,29.2,SAS,Combo,164,100,58.3%,81,70%,6,25%,81,50%,63,42%,0,50%,100,40%,90,41%
Nikola Mirotic,26.7,NOP,Big,319,61,59.4%,83,78%,15,20%,34,29%,10,25%,0,50%,100,43%,94,44%
Donovan Mitchell,21.1,UTA,Combo,409,25,47.1%,38,62%,0,24%,44,25%,6,25%,0,67%,14,26%,40,31%
E'Twaun Moore,28.7,NOP,Wing,281,51,52.9%,77,67%,69,43%,83,54%,86,47%,0,0%,70,39%,47,36%
Marcus Morris,28.2,BOS,Forward,555,33,43.8%,33,50%,27,22%,40,31%,33,27%,33,38%,89,44%,75,43%
Markieff Morris,28.2,WAS,Big,180,29,51.0%,29,67%,100,73%,24,14%,93,55%,0,40%,0,0%,0,17%
Larry Nance Jr.,24.8,CLE,Big,273,88,64.8%,90,79%,49,38%,34,29%,37,33%,0,0%,0,0%,0,0%
Royce O'Neale,24.4,UTA,Wing,254,89,58.2%,97,73%,23,20%,0,0%,14,20%,0,18%,100,47%,44,36%
Semi Ojeleye,22.9,BOS,Forward,206,7,38.0%,33,50%,0,0%,13,0%,0,0%,0,50%,0,0%,0,29%
Victor Oladipo,25.5,IND,Wing,256,46,51.2%,14,48%,97,60%,34,29%,40,35%,0,80%,61,38%,75,42%
Kelly Olynyk,26.5,MIA,Big,145,46,56.8%,29,67%,0,0%,95,75%,24,30%,0,67%,58,38%,81,42%
Kelly Oubre,21.9,WAS,Wing,143,3,36.0%,43,60%,20,17%,26,20%,9,18%,0,33%,0,14%,3,18%
Jabari Parker,22.6,MIL,Big,166,24,50.0%,24,65%,20,22%,76,45%,49,35%,0,50%,0,23%,44,32%
Chris Paul,32.5,HOU,Point,515,77,53.7%,46,58%,85,53%,77,41%,77,49%,0,57%,67,37%,67,39%
Jakob Poeltl,22.0,TOR,Big,125,59,59.3%,15,59%,95,67%,98,100%,100,75%,0,0%,0,0%,0,0%
Otto Porter,24.4,WAS,Forward,158,67,54.9%,33,50%,67,43%,100,56%,80,52%,0,33%,0,44%,0,42%
JJ Redick,33.4,PHI,Wing,342,57,54.1%,71,65%,29,29%,86,58%,97,53%,38,47%,17,31%,38,35%
Josh Richardson,24.1,MIA,Wing,128,14,45.0%,11,38%,40,33%,77,50%,83,46%,0,0%,35,33%,25,32%
Rajon Rondo,31.7,NOP,Point,302,23,45.7%,31,56%,0,13%,23,25%,0,18%,0,60%,0,36%,92,42%
Derrick Rose,29.1,MIN,Wing,113,86,58.0%,89,70%,0,0%,69,43%,20,26%,0,75%,0,50%,0,70%
Terry Rozier,23.6,BOS,Combo,687,56,50.8%,19,53%,50,38%,81,50%,81,43%,100,48%,71,33%,70,35%
Ricky Rubio,27.0,UTA,Point,180,8,41.8%,0,40%,15,25%,92,48%,46,38%,0,67%,11,23%,25,31%
Domantas Sabonis,21.5,IND,Big,156,51,57.3%,71,75%,83,54%,76,45%,85,50%,0,0%,0,25%,0,14%
Dario Saric,23.6,PHI,Big,328,20,49.3%,7,55%,61,42%,27,18%,32,32%,0,0%,92,41%,75,38%
Mike Scott,29.3,WAS,Big,123,100,72.0%,83,78%,83,54%,90,63%,98,57%,0,50%,0,80%,0,64%
Pascal Siakam,23.6,TOR,Big,159,85,64.5%,66,74%,22,25%,41,33%,15,27%,0,75%,0,0%,0,75%
Ben Simmons,21.3,PHI,Combo,368,44,49.2%,63,65%,6,25%,19,14%,0,23%,0,0%,0,0%,0,0%
Marcus Smart,23.7,BOS,Wing,443,9,39.9%,23,53%,57,36%,60,40%,57,38%,0,43%,0,21%,6,23%
JR Smith,32.1,CLE,Wing,705,23,47.0%,17,50%,34,32%,29,21%,17,25%,100,56%,13,30%,53,37%
Tony Snell,26.0,MIL,Wing,129,6,39.6%,0,0%,77,50%,100,100%,100,67%,0,13%,0,31%,9,24%
Lance Stephenson,27.2,IND,Wing,139,66,55.0%,69,64%,91,57%,40,33%,77,44%,0,25%,0,43%,50,36%
Jayson Tatum,19.7,BOS,Forward,674,47,51.0%,53,59%,53,41%,73,44%,53,43%,0,27%,33,34%,17,32%
Jeff Teague,29.4,MIN,Point,152,62,52.0%,54,60%,62,47%,0,0%,54,39%,0,0%,89,44%,75,39%
Klay Thompson,27.7,GSW,Wing,790,74,56.5%,94,72%,37,33%,71,47%,71,43%,63,50%,74,40%,84,43%
Tristan Thompson,26.6,CLE,Big,398,63,59.5%,44,67%,71,48%,12,0%,68,44%,0,0%,0,0%,0,0%
Karl-Anthony Towns,22.0,MIN,Big,169,24,50.0%,2,54%,80,53%,41,33%,83,48%,0,0%,0,43%,0,30%
PJ Tucker,32.5,HOU,Forward,567,87,64.4%,60,61%,47,40%,0,0%,47,40%,100,51%,11,31%,92,47%
Myles Turner,21.6,IND,Big,195,95,66.7%,98,81%,76,50%,80,50%,85,50%,0,50%,0,45%,0,46%
Jonas Valanciunas,25.5,TOR,Big,243,41,55.1%,12,58%,78,51%,41,33%,85,50%,0,0%,0,50%,0,40%
Fred VanVleet,23.7,TOR,Combo,109,13,44.7%,0,38%,100,100%,81,50%,100,67%,0,33%,29,29%,20,30%
Dwyane Wade,35.8,MIA,Combo,126,19,44.9%,13,52%,94,60%,63,38%,88,45%,0,0%,0,0%,0,0%
John Wall,27.2,WAS,Point,233,31,46.0%,23,53%,54,43%,85,46%,69,45%,0,100%,0,16%,8,20%
David West,37.2,GSW,Big,168,68,60.7%,90,79%,93,57%,61,36%,61,43%,0,100%,0,0%,0,50%
Russell Westbrook,29.0,OKC,Point,235,15,44.7%,15,51%,31,28%,62,39%,31,35%,0,33%,44,37%,50,37%
Andrew Wiggins,22.7,MIN,Wing,163,34,49.3%,86,68%,54,36%,31,27%,29,32%,0,29%,0,36%,31,33%
Justise Winslow,21.6,MIA,Forward,122,20,42.7%,27,46%,20,17%,13,0%,13,11%,0,50%,0,33%,58,37%
Delon Wright,25.5,TOR,Combo,195,63,50.8%,6,50%,31,33%,0,0%,25,33%,0,25%,0,50%,100,44%
Nick Young,32.4,GSW,Wing,159,49,52.9%,100,100%,100,100%,9,0%,91,50%,0,27%,65,38%,34,34%
Thaddeus Young,29.4,IND,Big,232,71,61.0%,27,66%,88,55%,0,0%,93,55%,0,33%,0,0%,0,29%
