Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Sterling Brown,24.7,MIL,Wing,671,19,47.2%,13,41.0%,38,34.8%,64,82.9%,55,68%,67,50%,86,27%,53,92%
Troy Brown,20.3,WAS,Wing,1732,31,48.9%,31,47.2%,40,35.2%,47,80.3%,66,63%,44,60%,65,42%,31,97%
Jalen Brunson,23.2,DAL,Point,973,45,50.8%,57,50.0%,36,35.0%,43,80.9%,49,39%,57,25%,35,24%,24,85%
Thomas Bryant,22.3,WAS,Big,1144,84,62.6%,79,63.0%,92,40.7%,51,73.9%,30,80%,21,76%,35,80%,81,95%
Reggie Bullock,28.6,NYK,Wing,682,29,48.7%,32,47.3%,26,33.3%,0,81.0%,27,82%,44,60%,10,82%,26,97%
Trey Burke,27.0,PHI,Point,282,75,53.5%,31,46.6%,96,48.1%,0,76.9%,12,55%,51,29%,4,53%,14,92%
Trey Burke,27.0,DAL,Point,190,73,53.1%,16,42.2%,92,44.4%,0,90.9%,43,43%,96,0%,22,27%,39,75%
Alec Burks,28.3,GSW,Wing,1384,26,48.1%,15,42.6%,66,38.2%,95,89.5%,78,56%,50,57%,69,39%,87,72%
Alec Burks,28.3,PHI,Combo,361,92,57.1%,70,50.6%,91,43.2%,51,82.9%,80,38%,80,27%,68,22%,92,56%
Deonte Burton,25.7,OKC,Forward,283,0,32.4%,17,45.3%,0,8.1%,0,45.5%,5,89%,3,91%,3,100%,91,67%
Jimmy Butler,30.1,MIA,Wing,1957,24,48.0%,49,49.5%,4,25.7%,69,83.4%,97,41%,75,48%,84,29%,96,55%
Bruno Caboclo,24.1,MEM,Big,150,3,43.5%,23,51.4%,5,17.6%,0,66.7%,58,73%,52,67%,48,75%,18,100%
Kentavious Caldwell-Pope,26.7,LAL,Wing,1749,72,55.4%,69,52.9%,70,38.8%,41,77.8%,22,84%,10,79%,19,76%,55,92%
Clint Capela,25.5,HOU,Big,1275,85,62.7%,76,62.7%,0,0.0%,5,52.9%,30,80%,11,80%,39,79%,0,0%
DeMarre Carroll,33.3,SAS,Forward,110,5,38.6%,3,33.3%,0,30.0%,0,80.0%,0,100%,1,100%,3,100%,0,100%
DeMarre Carroll,33.3,HOU,Big,114,90,65.9%,100,83.3%,0,30.0%,0,75.0%,88,62%,90,50%,83,50%,18,100%
Jevon Carter,24.1,PHX,Combo,866,94,57.1%,14,42.0%,96,44.3%,0,81.0%,8,70%,55,38%,38,33%,24,90%
Vince Carter,42.8,ATL,Big,857,6,45.2%,6,44.6%,28,30.4%,74,79.3%,70,70%,64,64%,94,38%,88,90%
Wendell Carter,20.5,CHI,Big,1253,41,54.2%,50,56.4%,9,20.7%,49,73.7%,67,70%,52,67%,43,78%,18,100%
Michael Carter-Williams,28.1,ORL,Combo,808,20,46.4%,53,48.6%,13,27.8%,53,83.3%,30,58%,30,49%,20,48%,2,100%
Alex Caruso,25.7,LAL,Combo,1128,47,48.9%,39,46.7%,40,34.8%,19,73.1%,9,69%,14,59%,9,56%,30,88%
Willie Cauley-Stein,26.2,DAL,Big,147,98,71.4%,95,71.4%,0,0.0%,0,55.6%,6,90%,1,93%,60,67%,0,0%
Willie Cauley-Stein,26.2,GSW,Big,938,60,56.1%,49,56.1%,0,0.0%,15,61.4%,41,76%,13,80%,65,65%,0,0%
Tyson Chandler,37.1,HOU,Big,219,100,76.5%,99,76.5%,0,0.0%,0,46.2%,13,85%,4,83%,2,100%,0,0%
Wilson Chandler,32.5,BKN,Big,730,20,50.8%,65,59.7%,29,30.6%,0,90.9%,44,76%,74,60%,89,45%,18,100%
Chris Chiozza,23.9,BKN,Point,244,88,56.0%,86,54.5%,72,38.3%,0,100.0%,33,45%,76,19%,76,13%,29,83%
Chris Chiozza,23.9,WAS,Point,103,4,39.3%,0,13.3%,0,42.9%,0,0.0%,2,88%,10,50%,0,0%,0,100%
Marquese Chriss,22.3,GSW,Big,1160,59,56.1%,61,58.9%,10,21.1%,65,76.7%,46,75%,19,77%,68,61%,18,100%
Gary Clark,25.0,HOU,Big,194,29,51.9%,55,57.1%,44,34.0%,0,83.3%,2,95%,24,75%,0,0%,18,100%
Gary Clark,25.0,ORL,Forward,337,81,57.1%,99,71.4%,59,35.7%,0,100.0%,12,87%,64,57%,29,67%,0,100%
Brandon Clarke,23.1,MEM,Big,1258,88,64.1%,88,65.7%,58,35.5%,64,76.4%,19,83%,16,78%,23,88%,18,100%
Jordan Clarkson,27.4,CLE,Wing,665,59,53.4%,56,50.9%,60,37.3%,90,88.4%,84,49%,92,31%,89,26%,81,78%
Jordan Clarkson,27.4,UTA,Wing,1025,70,55.1%,80,54.6%,57,36.8%,43,78.2%,94,43%,96,26%,92,21%,83,76%
Nicolas Claxton,20.5,BKN,Big,161,61,56.3%,83,63.6%,0,14.3%,0,41.7%,73,68%,24,75%,93,40%,18,100%
Chris Clemons,22.3,HOU,Combo,211,17,45.7%,27,45.0%,24,30.6%,0,80.0%,58,48%,79,29%,94,0%,89,59%
Amir Coffey,22.4,LAC,Wing,106,6,42.2%,22,45.0%,0,25.0%,0,60.0%,56,67%,67,50%,30,67%,1,100%
John Collins,22.1,ATL,Big,1362,86,63.2%,85,64.2%,88,40.0%,78,80.0%,35,78%,18,77%,65,65%,75,97%
Zach Collins,21.9,POR,Big,289,29,52.2%,22,51.0%,67,36.8%,0,75.0%,46,75%,59,65%,36,80%,18,100%
Mike Conley,32.1,UTA,Point,1359,39,49.6%,20,43.5%,74,38.6%,55,82.7%,47,41%,27,36%,57,19%,65,62%
Pat Connaughton,26.8,MIL,Wing,1146,63,54.2%,93,60.0%,25,33.1%,58,81.6%,32,80%,27,69%,13,80%,44,94%
Quinn Cook,26.6,LAL,Combo,430,42,48.5%,21,43.8%,64,36.8%,0,87.5%,33,57%,18,56%,58,25%,29,88%
Robert Covington,28.9,HOU,Big,725,21,50.9%,68,61.0%,34,31.7%,78,80.0%,5,91%,22,76%,2,100%,18,100%
Robert Covington,28.9,MIN,Forward,1410,71,54.8%,87,58.5%,52,35.0%,57,79.8%,20,83%,16,74%,16,89%,69,89%
Allen Crabbe,27.6,ATL,Wing,504,16,46.2%,10,40.4%,24,32.9%,0,77.8%,13,87%,81,44%,4,90%,1,100%
Allen Crabbe,27.6,MIN,Wing,131,6,39.1%,95,62.5%,0,20.8%,0,50.0%,0,100%,0,100%,0,100%,1,100%
Torrey Craig,28.9,DEN,Wing,1041,77,56.1%,94,61.3%,33,33.8%,1,59.4%,38,76%,36,64%,28,71%,35,96%
Jae Crowder,29.3,MIA,Big,553,92,66.4%,69,61.1%,100,45.2%,46,73.3%,8,87%,17,78%,2,100%,89,89%
Jae Crowder,29.3,MEM,Forward,1321,20,47.0%,53,51.9%,21,29.5%,52,78.9%,48,71%,71,55%,24,79%,85,82%
Jarrett Culver,20.7,MIN,Combo,1454,15,45.4%,44,47.0%,19,28.4%,0,45.5%,50,51%,50,42%,42,32%,47,81%
Seth Curry,29.2,DAL,Combo,1543,98,62.1%,88,54.8%,97,45.2%,49,81.5%,23,62%,45,43%,24,43%,56,80%
Stephen Curry,31.6,GSW,Point,139,22,48.7%,96,63.6%,6,25.5%,100,100.0%,31,45%,14,42%,45,22%,55,67%
Troy Daniels,28.3,LAL,Wing,387,52,52.0%,29,46.3%,54,36.5%,0,58.3%,9,90%,31,67%,6,85%,29,97%
Anthony Davis,26.6,LAL,Big,2130,40,54.1%,43,54.7%,49,34.1%,93,84.5%,83,63%,56,66%,92,43%,68,99%
Ed Davis,30.4,UTA,Big,281,14,48.8%,15,48.8%,0,0.0%,0,50.0%,95,52%,96,44%,2,100%,0,0%
Terence Davis,22.5,TOR,Combo,1136,86,54.5%,86,53.7%,63,36.7%,66,85.7%,11,67%,33,44%,14,50%,15,93%
DeMar DeRozan,30.2,SAS,Forward,2315,64,53.6%,65,54.0%,11,27.3%,85,84.4%,99,28%,96,26%,88,28%,69,89%
Dewayne Dedmon,30.2,ATL,Big,233,4,44.0%,29,52.1%,12,22.2%,0,87.5%,23,82%,21,76%,2,100%,91,88%
Dewayne Dedmon,30.2,SAC,Big,526,4,44.3%,39,54.1%,8,20.3%,81,80.8%,37,78%,42,69%,40,79%,18,100%
Matthew Dellavedova,29.1,CLE,Combo,804,6,40.5%,55,48.7%,6,21.8%,94,88.9%,45,53%,24,54%,79,16%,2,100%
Donte DiVincenzo,22.7,MIL,Combo,1488,85,54.2%,95,56.9%,34,34.2%,21,73.2%,18,64%,8,61%,45,30%,44,81%
Cheick Diallo,23.1,PHX,Big,406,87,63.7%,79,63.0%,0,100.0%,0,92.0%,24,82%,5,82%,40,78%,18,100%
Hamidou Diallo,21.3,OKC,Wing,837,25,48.0%,42,48.4%,15,30.2%,4,61.5%,54,68%,34,66%,42,57%,45,94%
Gorgui Dieng,29.8,MIN,Big,769,39,53.7%,17,49.4%,86,39.7%,76,79.7%,32,80%,63,64%,44,77%,70,98%
Gorgui Dieng,29.8,MEM,Big,297,35,53.1%,84,64.0%,13,23.3%,52,74.4%,33,79%,10,81%,52,73%,92,86%
Spencer Dinwiddie,26.6,BKN,Combo,1993,30,47.9%,50,48.5%,27,31.2%,36,77.7%,92,27%,94,18%,80,15%,94,50%
Luka Doncic,20.7,DAL,Wing,2047,62,53.8%,88,57.5%,17,31.9%,32,75.7%,100,19%,98,19%,96,14%,100,24%
Luguentz Dort,20.5,OKC,Wing,799,18,46.7%,38,48.2%,14,30.0%,42,78.0%,37,76%,35,65%,48,50%,1,100%
Damyean Dotson,25.5,NYK,Wing,771,42,51.1%,40,48.3%,51,36.0%,10,66.7%,51,68%,54,57%,44,53%,74,83%
Sekou Doumbouya,18.9,DET,Forward,724,15,45.0%,21,46.2%,23,29.8%,18,68.9%,32,77%,24,71%,29,67%,53,93%
PJ Dozier,23.0,DEN,Combo,385,52,49.3%,24,44.2%,87,40.5%,13,72.4%,70,44%,17,57%,92,11%,80,65%
Goran Dragic,33.5,MIA,Point,1645,71,53.0%,67,50.5%,54,37.3%,30,77.9%,29,46%,16,42%,33,24%,59,66%
Andre Drummond,26.2,CLE,Big,220,64,56.6%,60,58.7%,0,28.6%,3,51.3%,86,62%,79,57%,27,86%,97,75%
Andre Drummond,26.2,DET,Big,1651,38,53.7%,43,54.8%,0,5.6%,10,58.7%,91,57%,79,58%,79,55%,18,100%
Jared Dudley,34.3,LAL,Big,292,72,59.2%,0,38.5%,99,44.4%,0,0.0%,1,95%,24,75%,2,100%,18,100%
Kris Dunn,25.6,CHI,Point,1259,27,49.1%,84,53.7%,8,26.4%,20,74.1%,14,53%,18,41%,10,45%,10,97%
Carsen Edwards,21.6,BOS,Combo,284,3,39.9%,0,29.5%,28,31.7%,0,62.5%,27,59%,42,43%,38,33%,64,74%
Wayne Ellington,31.9,NYK,Combo,528,29,47.9%,2,33.3%,33,33.8%,0,84.6%,0,88%,11,60%,14,50%,12,94%
Joel Embiid,25.6,PHI,Big,1505,24,51.5%,27,51.7%,37,33.5%,80,80.7%,95,52%,86,54%,95,36%,88,91%
James Ennis,29.3,PHI,Wing,758,55,52.5%,61,51.3%,49,35.9%,44,78.7%,31,81%,23,70%,36,60%,1,100%
James Ennis,29.3,ORL,Forward,484,63,53.5%,92,59.4%,29,31.0%,83,83.8%,69,63%,56,61%,43,63%,91,67%
Drew Eubanks,22.7,SAS,Big,247,90,65.7%,85,64.2%,0,100.0%,66,76.9%,79,66%,81,57%,34,82%,18,100%
Jacob Evans,22.4,GSW,Wing,385,2,37.6%,0,31.9%,41,35.3%,84,86.2%,44,73%,21,71%,35,64%,56,92%
Dante Exum,24.3,CLE,Wing,385,80,56.6%,85,56.1%,65,38.2%,25,73.2%,96,42%,97,26%,68,40%,81,77%
Derrick Favors,28.3,NOP,Big,1241,82,62.2%,77,62.8%,0,16.7%,7,56.3%,61,72%,46,69%,21,88%,18,100%
Cristiano Felicio,27.3,CHI,Big,380,85,63.0%,88,65.4%,0,0.0%,0,78.3%,96,50%,93,48%,60,67%,0,0%
Terrance Ferguson,21.5,OKC,Wing,1224,19,47.4%,90,58.3%,13,29.4%,0,80.0%,1,95%,6,85%,0,100%,23,98%
Bruno Fernando,21.2,ATL,Big,666,49,55.0%,75,62.2%,2,14.7%,6,54.5%,66,71%,45,69%,55,69%,18,100%
Yogi Ferrell,26.5,SAC,Point,460,14,47.0%,29,46.2%,20,32.1%,65,84.8%,59,38%,61,25%,43,23%,49,72%
Dorian Finney-Smith,26.5,DAL,Forward,2116,85,57.8%,89,59.1%,71,37.7%,28,72.0%,29,79%,55,61%,17,83%,33,96%
Bryn Forbes,26.3,SAS,Wing,1570,69,54.8%,31,47.2%,73,39.1%,68,83.3%,19,85%,26,69%,26,74%,49,93%
Evan Fournier,27.0,ORL,Wing,2075,75,55.9%,68,52.7%,77,39.9%,62,81.8%,74,59%,81,45%,62,43%,76,83%
De'Aaron Fox,21.9,SAC,Point,1631,53,51.6%,80,53.6%,10,29.7%,15,70.5%,94,21%,82,16%,80,12%,67,61%
Tim Frazier,29.0,DET,Point,322,6,43.2%,10,38.3%,40,35.7%,0,80.0%,45,42%,27,36%,27,25%,53,70%
Markelle Fultz,21.4,ORL,Combo,1984,50,49.3%,73,50.8%,18,28.2%,17,73.0%,83,35%,67,33%,58,25%,39,83%
Wenyen Gabriel,22.6,POR,Big,138,0,31.0%,0,38.5%,0,12.5%,0,80.0%,96,50%,99,40%,0,0%,18,100%
Daniel Gafford,21.1,CHI,Big,588,97,69.4%,95,70.7%,0,0.0%,4,51.8%,68,70%,41,69%,32,83%,0,0%
Danilo Gallinari,31.2,OKC,Big,1833,47,54.8%,10,47.6%,91,40.6%,100,89.3%,74,68%,86,54%,90,45%,92,86%
Langston Galloway,27.9,DET,Wing,1684,78,56.4%,47,49.5%,80,40.1%,86,86.4%,14,87%,29,68%,27,74%,20,99%
Darius Garland,19.8,CLE,Combo,1781,26,47.8%,15,42.9%,57,36.2%,85,87.0%,68,45%,85,23%,48,29%,65,74%
Marc Gasol,34.8,TOR,Big,1157,33,52.7%,9,47.3%,75,38.1%,48,73.5%,20,82%,12,80%,82,53%,18,100%
Rudy Gay,33.2,SAS,Big,1455,21,50.9%,23,51.1%,39,33.6%,98,88.2%,90,59%,88,53%,88,47%,95,85%
Paul George,29.5,LAC,Wing,1412,61,53.8%,28,46.2%,88,41.2%,89,87.6%,86,48%,80,45%,91,25%,93,65%
Taj Gibson,34.4,NYK,Big,1020,71,59.1%,65,59.9%,0,28.6%,44,73.2%,57,73%,49,68%,31,84%,18,100%
Harry Giles,21.5,SAC,Big,638,52,55.2%,46,55.5%,0,0.0%,65,76.6%,46,75%,33,73%,42,78%,0,0%
Shai Gilgeous-Alexander,21.3,OKC,Wing,2411,45,51.4%,58,51.1%,38,34.9%,51,80.6%,99,30%,94,30%,94,17%,98,54%
Rudy Gobert,27.3,UTA,Big,2331,96,69.2%,92,69.2%,0,0.0%,17,62.9%,49,75%,28,75%,36,80%,0,0%
Brandon Goodwin,24.1,ATL,Combo,392,36,48.2%,67,50.0%,25,30.7%,98,92.3%,77,41%,73,31%,50,29%,77,65%
Aaron Gordon,24.1,ORL,Forward,2017,29,48.9%,39,49.4%,32,31.9%,15,67.4%,80,59%,75,54%,67,40%,68,89%
Eric Gordon,30.9,HOU,Wing,1016,23,47.8%,33,47.5%,18,32.0%,36,76.6%,52,68%,50,57%,76,33%,78,80%
Devonte' Graham,24.7,CHA,Point,2206,41,49.7%,12,39.4%,60,37.7%,53,82.0%,37,45%,49,31%,20,30%,76,55%
Treveon Graham,26.0,ATL,Forward,246,28,48.3%,8,39.3%,63,36.4%,0,47.4%,11,87%,29,67%,20,80%,0,100%
Treveon Graham,26.0,MIN,Forward,640,9,40.6%,16,45.1%,5,23.8%,27,71.4%,47,72%,59,59%,39,64%,43,95%
Jerami Grant,25.6,DEN,Big,1860,55,55.5%,42,54.4%,76,38.1%,56,75.0%,14,84%,10,81%,64,65%,18,100%
Danny Green,32.4,LAL,Wing,1684,66,54.4%,67,52.4%,58,36.9%,14,68.8%,16,86%,29,68%,30,67%,25,98%
Draymond Green,29.7,GSW,Big,1221,5,45.0%,8,46.8%,25,28.3%,61,75.9%,27,80%,30,74%,55,70%,18,100%
JaMychal Green,29.4,LAC,Big,1248,63,56.5%,30,52.3%,83,39.3%,70,77.8%,17,83%,92,49%,29,85%,18,100%
Javonte Green,26.3,BOS,Wing,374,58,53.3%,83,56.1%,16,30.8%,16,69.0%,43,73%,42,63%,13,80%,1,100%
Jeff Green,33.2,HOU,Forward,390,99,63.8%,100,80.9%,27,31.0%,93,88.5%,31,78%,28,67%,3,100%,40,95%
Jeff Green,33.2,UTA,Forward,545,31,48.9%,20,45.6%,49,34.7%,43,77.8%,35,76%,29,67%,52,53%,49,94%
Blake Griffin,30.6,DET,Big,512,2,40.2%,5,43.9%,16,24.3%,69,77.6%,99,45%,96,44%,99,18%,98,59%
Marko Guduric,24.7,MEM,Wing,397,20,47.6%,56,50.8%,13,29.7%,0,100.0%,41,73%,37,64%,70,38%,1,100%
Rui Hachimura,21.7,WAS,Big,1437,14,49.3%,20,50.1%,27,29.8%,90,83.3%,77,66%,51,68%,80,55%,18,100%
Tim Hardaway Jr.,27.6,DAL,Wing,2090,73,55.5%,43,48.6%,78,40.1%,60,81.8%,50,69%,63,54%,48,50%,73,84%
James Harden,30.2,HOU,Point,2482,78,54.5%,90,55.5%,38,35.6%,83,86.5%,100,15%,86,14%,75,13%,100,17%
Maurice Harkless,26.5,NYK,Wing,285,46,51.5%,84,56.1%,11,29.2%,0,62.5%,64,63%,43,62%,48,50%,90,71%
Maurice Harkless,26.5,LAC,Forward,1131,88,58.2%,93,59.9%,64,36.6%,0,57.1%,44,72%,43,64%,25,75%,36,96%
Montrezl Harrell,25.8,LAC,Big,1724,70,58.6%,63,58.9%,0,0.0%,27,66.3%,85,62%,63,64%,79,55%,0,0%
Gary Harris,25.1,DEN,Wing,1779,31,48.7%,36,47.9%,32,33.5%,63,82.4%,31,80%,20,72%,6,85%,59,90%
Joe Harris,28.2,BKN,Wing,2122,94,59.6%,82,55.3%,92,42.4%,19,71.9%,18,85%,14,77%,19,76%,34,96%
Tobias Harris,27.3,PHI,Forward,2468,55,52.9%,52,51.7%,67,36.9%,60,80.4%,83,57%,57,60%,76,37%,80,86%
Shaquille Harrison,26.1,CHI,Wing,441,81,56.9%,77,54.4%,93,42.9%,38,76.9%,77,56%,67,50%,66,42%,69,87%
Josh Hart,24.7,NOP,Forward,1725,61,53.5%,91,59.2%,42,33.7%,32,73.9%,43,73%,87,44%,39,64%,32,97%
Isaiah Hartenstein,21.5,HOU,Big,228,93,67.2%,94,69.6%,0,0.0%,0,66.7%,21,82%,14,79%,2,100%,0,0%
