Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Raymond Felton,32.4,LAC,Combo,102,42,16.2%,67,113.8,42,12.1%,33,0.75,83,9.2%
Channing Frye,33.5,CLE,Big,111,57,15.8%,100,151.2,68,10.0%,68,0.63,100,2.6%
Marc Gasol,31.8,MEM,Big,238,95,23.7%,55,119.6,90,18.9%,80,0.80,60,12.7%
Pau Gasol,36.3,SAS,Big,364,68,17.7%,15,98.4,75,12.0%,70,0.68,68,11.8%
Paul George,26.5,IND,Forward,171,94,30.8%,38,110.9,94,27.4%,94,0.89,56,10.8%
Taj Gibson,31.4,OKC,Big,118,40,15.4%,85,125.6,13,3.7%,15,0.24,15,19.5%
Manu Ginobili,39.3,SAS,Wing,282,53,19.1%,38,102.9,88,19.8%,79,1.04,62,9.7%
Rudy Gobert,24.4,UTA,Big,231,60,16.3%,70,121.7,65,9.1%,57,0.56,78,10.9%
Eric Gordon,27.9,HOU,Wing,355,47,17.2%,59,110.1,38,8.2%,32,0.48,53,10.2%
Marcin Gortat,32.7,WAS,Big,369,8,11.3%,25,104.7,45,7.1%,65,0.63,23,17.6%
Jerami Grant,22.6,OKC,Forward,106,19,12.1%,100,139.4,19,4.8%,19,0.39,69,9.7%
Danny Green,29.4,SAS,Wing,434,12,12.8%,53,107.8,26,7.7%,53,0.61,21,13.7%
Draymond Green,26.7,GSW,Big,590,70,18.0%,50,117.5,95,23.1%,93,1.29,45,13.8%
Gerald Green,30.8,BOS,Wing,147,29,15.4%,85,130.2,41,8.3%,38,0.54,59,10.0%
JaMychal Green,26.4,MEM,Big,117,53,15.8%,73,122.2,3,2.5%,3,0.16,73,11.4%
Tim Hardaway Jr.,24.6,ATL,Wing,198,59,19.9%,6,86.5,9,5.5%,3,0.27,38,10.8%
James Harden,27.2,HOU,Combo,405,100,39.6%,83,118.1,100,43.5%,75,1.10,17,16.2%
Andrew Harrison,22.0,MEM,Combo,106,17,14.3%,92,120.8,67,18.8%,92,1.31,92,7.0%
Gordon Hayward,26.6,UTA,Wing,367,94,27.6%,76,121.3,74,18.2%,62,0.66,56,10.2%
Nene Hilario,34.1,HOU,Big,160,65,17.2%,95,138.5,25,5.3%,20,0.31,40,14.2%
George Hill,30.5,UTA,Point,246,29,22.1%,35,112.5,12,16.3%,6,0.74,82,9.9%
Rodney Hood,24.0,UTA,Wing,254,65,20.5%,0,83.7,15,7.3%,12,0.35,85,8.2%
Al Horford,30.4,BOS,Big,573,73,18.1%,90,133.0,100,25.2%,98,1.39,55,12.9%
Dwight Howard,30.9,ATL,Big,155,23,14.0%,30,109.1,50,7.4%,50,0.53,3,21.4%
Serge Ibaka,27.1,TOR,Big,305,88,20.3%,28,105.9,60,8.6%,40,0.42,93,8.6%
Andre Iguodala,32.8,GSW,Wing,417,24,14.3%,32,101.8,65,16.8%,91,1.17,35,11.6%
Joe Ingles,29.1,UTA,Wing,296,21,14.3%,21,100.0,71,18.1%,100,1.27,9,18.5%
Kyrie Irving,24.6,CLE,Point,652,71,31.5%,53,117.4,47,23.6%,12,0.75,71,10.1%
LeBron James,31.8,CLE,Forward,742,100,33.4%,88,130.5,100,33.1%,100,0.99,38,13.1%
Richard Jefferson,36.4,CLE,Forward,144,44,13.5%,0,90.2,0,3.6%,13,0.27,19,13.3%
Brandon Jennings,27.1,WAS,Combo,156,25,15.1%,42,102.8,75,20.8%,100,1.38,50,14.7%
Amir Johnson,29.5,BOS,Big,127,10,12.0%,48,116.1,18,4.0%,25,0.33,20,18.2%
Joe Johnson,35.3,UTA,Forward,295,75,22.1%,19,105.6,75,13.5%,50,0.61,75,8.7%
DeAndre Jordan,28.3,LAC,Big,224,38,15.2%,83,125.4,5,2.9%,8,0.19,5,21.1%
Cory Joseph,25.2,TOR,Combo,205,75,21.1%,8,95.5,92,26.7%,83,1.27,25,15.5%
Kyle Korver,35.6,CLE,Wing,312,9,11.3%,82,129.6,12,5.9%,35,0.52,88,7.7%
David Lee,33.5,SAS,Big,237,5,11.0%,35,109.4,40,6.5%,63,0.59,80,10.7%
Kawhi Leonard,25.3,SAS,Wing,428,97,30.6%,91,135.5,94,22.2%,68,0.73,68,9.3%
Damian Lillard,26.3,POR,Point,150,65,31.1%,24,111.0,29,16.9%,0,0.54,65,11.2%
Shaun Livingston,31.1,GSW,Combo,201,8,13.7%,75,116.4,33,11.6%,50,0.85,67,11.1%
Robin Lopez,28.6,CHI,Big,161,50,15.7%,93,135.7,25,5.3%,28,0.34,43,14.2%
Kevin Love,28.2,CLE,Big,576,85,20.2%,57,119.8,53,7.4%,30,0.37,70,11.8%
Kyle Lowry,30.6,TOR,Point,299,35,22.6%,65,120.0,53,26.6%,76,1.18,47,12.1%
Shelvin Mack,26.5,UTA,Point,141,41,23.0%,0,96.3,35,18.2%,24,0.79,24,13.1%
Thon Maker,19.7,MIL,Big,114,78,18.8%,13,97.2,80,16.0%,88,0.85,28,15.7%
Luc Mbah a Moute,30.1,LAC,Forward,208,13,11.4%,13,102.0,25,5.1%,31,0.45,94,6.2%
Patrick McCaw,21.0,GSW,Wing,138,6,11.2%,100,144.4,56,12.6%,88,1.13,97,5.4%
CJ McCollum,25.1,POR,Combo,138,92,28.7%,50,103.4,0,5.5%,0,0.19,33,15.3%
JaVale McGee,28.8,GSW,Big,144,35,15.0%,98,150.0,15,3.8%,18,0.25,33,14.8%
Khris Middleton,25.2,MIL,Wing,230,68,21.4%,35,102.4,97,22.5%,82,1.05,41,10.6%
Patty Mills,28.2,SAS,Point,414,12,18.2%,29,112.2,6,14.7%,29,0.81,41,12.2%
Paul Millsap,31.7,ATL,Big,218,100,27.9%,63,120.7,93,21.7%,75,0.78,25,16.3%
Nikola Mirotic,25.7,CHI,Big,161,43,15.5%,8,96.3,57,8.3%,53,0.54,95,7.2%
Greg Monroe,26.4,MIL,Big,140,98,24.7%,68,121.5,78,13.3%,55,0.54,30,15.2%
Markieff Morris,27.2,WAS,Big,361,80,19.4%,20,101.3,63,8.6%,43,0.44,50,13.0%
Dejounte Murray,20.1,SAS,Combo,132,83,23.4%,0,90.9,83,21.4%,58,0.91,8,17.3%
Victor Oladipo,24.5,OKC,Wing,179,41,16.5%,3,84.4,21,7.7%,29,0.47,76,8.6%
Kelly Olynyk,25.5,BOS,Big,310,83,19.9%,60,120.2,85,16.1%,83,0.81,48,13.3%
Kelly Oubre,20.9,WAS,Wing,145,26,15.1%,12,96.0,0,3.4%,0,0.22,32,11.9%
Zaza Pachulia,32.7,GSW,Big,198,28,14.3%,78,123.0,43,7.1%,45,0.49,8,20.6%
Tony Parker,34.5,SAS,Point,211,47,27.7%,76,122.1,41,21.7%,18,0.78,76,10.0%
Patrick Patterson,27.6,TOR,Big,181,13,13.0%,0,87.2,88,17.4%,95,1.34,65,12.1%
Chris Paul,31.5,LAC,Point,220,94,37.0%,88,129.1,100,57.7%,100,1.56,88,9.4%
Otto Porter,23.4,WAS,Forward,386,38,13.1%,75,125.7,38,7.3%,44,0.56,81,8.6%
Bobby Portis,21.7,CHI,Big,106,20,13.8%,88,131.0,73,11.7%,85,0.85,18,19.0%
Norman Powell,23.4,TOR,Wing,212,62,20.0%,62,111.0,47,9.2%,26,0.46,15,17.4%
Taurean Prince,22.6,ATL,Forward,185,25,12.4%,81,126.4,56,7.9%,56,0.64,31,13.2%
Zach Randolph,35.3,MEM,Big,189,93,23.0%,5,94.0,20,4.3%,5,0.19,85,9.4%
JJ Redick,32.4,LAC,Wing,183,38,16.4%,65,113.0,6,5.0%,6,0.30,0,19.5%
Andre Roberson,24.9,OKC,Wing,185,15,13.5%,44,103.6,18,7.6%,44,0.56,29,12.0%
Terry Rozier,22.6,BOS,Combo,209,50,17.7%,33,102.7,50,13.4%,42,0.76,75,9.6%
Dennis Schroder,23.1,ATL,Point,210,59,30.9%,59,117.5,82,40.7%,94,1.32,100,6.6%
Iman Shumpert,26.4,CLE,Combo,249,0,10.9%,17,100.0,17,7.1%,25,0.65,100,5.0%
Jonathon Simmons,27.1,SAS,Wing,279,71,21.5%,41,103.0,59,13.5%,56,0.63,91,7.1%
Marcus Smart,22.7,BOS,Wing,486,56,19.3%,21,100.0,100,23.2%,97,1.21,12,17.7%
JR Smith,31.1,CLE,Wing,485,0,8.8%,97,143.6,3,3.4%,15,0.39,26,12.2%
Jason Smith,30.7,WAS,Big,131,15,13.0%,10,97.1,23,5.1%,35,0.39,0,23.1%
Tony Snell,25.0,MIL,Wing,184,3,10.4%,94,139.5,21,7.7%,71,0.74,100,4.9%
Lance Stephenson,26.2,IND,Wing,107,82,23.3%,74,120.8,62,15.3%,59,0.66,94,7.0%
Jeff Teague,28.4,IND,Point,142,24,21.6%,94,133.3,59,27.2%,88,1.26,59,11.4%
Isaiah Thomas,27.7,BOS,Point,477,82,33.2%,41,112.6,71,32.7%,53,0.98,18,13.4%
Klay Thompson,26.7,GSW,Wing,592,50,18.5%,29,101.2,32,7.8%,21,0.42,65,9.4%
Tristan Thompson,25.6,CLE,Big,560,3,10.8%,80,123.3,33,6.2%,60,0.57,33,14.8%
PJ Tucker,31.5,TOR,Forward,250,0,11.1%,6,96.2,44,7.6%,69,0.68,13,13.8%
Evan Turner,28.0,POR,Wing,123,44,17.0%,21,100.0,76,18.5%,85,1.09,24,13.5%
Myles Turner,20.6,IND,Big,133,45,15.7%,3,89.6,8,3.2%,10,0.20,57,12.8%
Jonas Valanciunas,24.5,TOR,Big,221,75,18.6%,43,114.3,0,1.6%,0,0.09,38,14.8%
Dwyane Wade,34.8,CHI,Wing,190,88,26.5%,9,93.8,91,20.7%,74,0.78,71,8.9%
John Wall,26.2,WAS,Point,464,88,35.5%,47,113.1,88,43.5%,82,1.23,35,12.3%
David West,36.2,GSW,Big,211,48,15.7%,75,122.6,98,23.6%,100,1.50,63,12.4%
Russell Westbrook,28.0,OKC,Point,194,100,50.7%,12,101.6,94,52.9%,59,1.04,29,12.6%
Deron Williams,32.4,CLE,Point,229,6,16.0%,71,121.1,24,16.9%,65,1.06,0,20.0%
Lou Williams,30.0,HOU,Wing,265,76,23.2%,47,105.6,35,7.8%,9,0.34,76,8.6%
Thaddeus Young,28.4,IND,Big,140,33,14.5%,30,109.1,70,11.4%,78,0.78,50,13.0%
Paul Zipser,22.7,CHI,Forward,127,50,14.1%,69,122.2,6,3.8%,0,0.27,0,18.2%
