Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Ronnie Brewer,25.6,CHI,Forward,247,67,51.1%,92,71%,0,0%,42,39%,8,30%,0,50%,0,50%,0,50%
Shannon Brown,24.9,LAL,Wing,158,62,51.8%,88,86%,65,50%,24,33%,44,37%,0,25%,24,31%,14,29%
Kobe Bryant,32.2,LAL,Wing,353,38,47.8%,35,52%,76,53%,71,44%,85,48%,0,0%,29,32%,18,29%
Andrew Bynum,23.0,LAL,Big,318,79,54.3%,77,65%,65,40%,93,56%,77,43%,0,0%,0,0%,0,0%
Marcus Camby,36.6,POR,Big,166,58,47.7%,40,54%,19,20%,37,33%,12,25%,0,100%,0,0%,0,100%
Mario Chalmers,24.5,MIA,Point,502,79,54.3%,100,85%,53,35%,79,43%,53,38%,100,42%,56,31%,58,36%
Tyson Chandler,28.1,DAL,Big,678,88,58.2%,81,66%,12,14%,7,0%,5,8%,0,0%,0,0%,0,0%
Wilson Chandler,23.5,DEN,Wing,114,0,29.3%,24,50%,91,67%,12,20%,15,28%,0,0%,0,25%,0,14%
Jason Collins,31.9,ATL,Big,157,98,64.3%,44,56%,0,0%,98,80%,98,80%,0,0%,0,0%,0,0%
Darren Collison,23.2,IND,Point,145,26,43.5%,5,33%,32,33%,58,38%,47,36%,0,50%,0,75%,0,67%
Nick Collison,30.0,OKC,Big,411,95,64.0%,58,60%,95,67%,100,82%,95,76%,0,0%,0,0%,0,0%
Mike Conley,23.1,MEM,Point,505,21,42.0%,11,45%,42,34%,74,41%,63,38%,0,50%,44,29%,33,31%
Daequan Cook,23.5,OKC,Wing,187,91,56.3%,91,100%,97,100%,24,33%,74,43%,43,38%,43,35%,57,37%
Jamal Crawford,30.6,ATL,Combo,356,56,46.4%,78,56%,44,36%,56,41%,56,39%,0,50%,50,31%,20,36%
Glen Davis,24.8,BOS,Big,187,7,37.2%,2,31%,79,50%,49,35%,63,41%,0,0%,0,0%,0,0%
Luol Deng,25.5,CHI,Wing,684,32,47.1%,50,60%,47,31%,56,40%,53,37%,14,33%,14,31%,39,32%
Toney Douglas,24.6,NYK,Combo,108,33,43.6%,33,40%,33,25%,22,33%,33,31%,0,25%,0,42%,60,38%
Tim Duncan,34.5,SAS,Big,211,60,47.8%,84,67%,33,29%,37,33%,23,31%,0,0%,0,0%,0,0%
Kevin Durant,22.1,OKC,Forward,721,50,50.4%,100,73%,67,41%,58,41%,67,41%,0,33%,50,35%,67,35%
Raymond Felton,26.3,DEN,Combo,151,11,40.8%,11,29%,78,56%,78,45%,78,50%,0,0%,0,33%,0,27%
Derek Fisher,36.2,LAL,Point,324,58,48.5%,58,60%,16,25%,47,35%,32,33%,0,67%,0,36%,75,41%
Danilo Gallinari,22.2,DEN,Forward,147,75,51.1%,8,38%,0,0%,92,58%,75,44%,0,0%,0,58%,0,47%
Kevin Garnett,34.5,BOS,Big,327,35,44.4%,79,65%,30,29%,58,40%,33,35%,0,0%,0,0%,0,0%
Marc Gasol,25.8,MEM,Big,515,77,51.4%,65,62%,74,43%,88,50%,86,45%,0,0%,0,0%,0,0%
Pau Gasol,30.3,LAL,Big,354,28,42.8%,44,56%,58,39%,30,30%,37,36%,0,50%,0,0%,0,50%
Paul George,20.5,IND,Forward,129,0,37.1%,0,31%,83,50%,75,50%,83,50%,0,33%,0,17%,0,25%
Taj Gibson,25.4,CHI,Big,272,84,57.4%,95,80%,23,23%,84,48%,58,39%,0,0%,0,0%,0,0%
Manu Ginobili,33.3,SAS,Wing,173,50,50.0%,82,76%,26,23%,85,50%,38,36%,0,22%,43,35%,25,31%
Danny Granger,27.5,IND,Wing,183,68,52.2%,74,73%,35,25%,76,46%,71,42%,0,25%,57,37%,50,35%
Jeff Green,24.2,BOS,Forward,168,100,55.2%,25,56%,33,30%,25,33%,17,32%,0,67%,0,50%,0,64%
Tyler Hansbrough,25.0,IND,Big,164,0,33.3%,5,37%,49,38%,28,28%,21,30%,0,0%,0,0%,0,0%
James Harden,21.2,OKC,Wing,534,88,56.2%,62,70%,88,60%,100,69%,100,67%,0,33%,10,30%,21,30%
Udonis Haslem,30.4,MIA,Big,286,14,39.7%,67,63%,37,33%,23,26%,16,27%,0,0%,0,0%,0,0%
Brendan Haywood,30.9,DAL,Big,273,86,58.1%,88,71%,12,14%,0,0%,9,14%,0,0%,0,0%,0,0%
Roy Hibbert,23.9,IND,Big,128,30,43.2%,23,50%,49,38%,58,40%,49,38%,0,0%,0,0%,0,0%
Nene Hilario,28.1,DEN,Big,161,60,47.8%,37,53%,37,33%,51,38%,40,36%,0,0%,0,0%,0,0%
George Hill,24.5,SAS,Combo,188,44,44.9%,44,42%,67,50%,89,50%,78,50%,0,43%,0,14%,0,29%
Kirk Hinrich,29.8,ATL,Point,173,95,57.7%,84,71%,16,25%,89,55%,95,50%,0,100%,78,39%,83,42%
Jrue Holiday,20.4,PHI,Combo,186,89,50.9%,100,57%,11,17%,0,27%,0,22%,0,43%,0,57%,100,52%
Al Horford,24.4,ATL,Big,466,26,42.3%,93,75%,37,33%,35,33%,28,33%,0,0%,0,0%,0,0%
Dwight Howard,24.9,ORL,Big,257,93,63.7%,98,84%,63,40%,7,0%,56,39%,0,0%,0,0%,0,0%
Serge Ibaka,21.1,OKC,Big,490,51,46.2%,74,64%,28,28%,56,39%,42,36%,0,0%,0,0%,0,0%
Andre Iguodala,26.8,PHI,Wing,181,24,45.2%,79,73%,3,0%,38,36%,32,35%,0,25%,0,20%,0,21%
Zydrunas Ilgauskas,35.4,MIA,Big,103,53,46.7%,53,60%,16,17%,74,44%,30,33%,0,0%,0,0%,0,0%
Jarrett Jack,27.0,NOP,Combo,111,0,35.3%,0,20%,100,67%,22,33%,67,46%,0,0%,0,0%,0,0%
LeBron James,25.8,MIA,Forward,918,58,50.9%,75,68%,42,37%,33,38%,50,38%,0,38%,100,36%,100,36%
Richard Jefferson,30.4,SAS,Forward,175,42,48.4%,33,60%,0,0%,67,43%,33,33%,0,80%,0,17%,83,35%
Joe Johnson,29.3,ATL,Wing,494,41,48.2%,21,48%,79,54%,32,36%,76,44%,0,18%,86,52%,79,43%
James Jones,30.1,MIA,Wing,267,97,66.3%,91,100%,97,100%,74,45%,91,50%,57,42%,95,53%,96,47%
Jason Kidd,37.6,DAL,Point,742,74,53.8%,21,46%,5,18%,100,62%,84,47%,0,23%,89,40%,67,38%
Kyle Korver,29.6,CHI,Wing,264,50,50.0%,3,33%,3,0%,47,39%,44,37%,0,33%,81,44%,71,41%
Carl Landry,27.1,NOP,Big,212,44,45.6%,49,56%,49,38%,37,33%,33,35%,0,0%,0,0%,0,0%
Ty Lawson,23.0,DEN,Point,166,89,57.0%,79,70%,26,29%,21,30%,11,29%,0,67%,0,43%,0,50%
Shawn Marion,32.5,DAL,Forward,688,25,46.9%,50,62%,50,39%,8,20%,42,38%,0,0%,0,0%,0,0%
Kenyon Martin,32.8,DEN,Big,147,70,48.0%,53,60%,37,33%,91,53%,74,43%,0,0%,0,0%,0,0%
Wesley Matthews,24.0,POR,Wing,202,76,54.4%,65,71%,50,33%,65,43%,44,37%,0,56%,0,25%,61,38%
Eric Maynor,23.4,OKC,Point,212,53,47.9%,58,60%,11,24%,84,45%,16,31%,0,0%,100,53%,100,47%
O.J. Mayo,23.0,MEM,Combo,359,67,46.9%,56,51%,22,17%,44,39%,22,28%,0,53%,100,34%,80,41%
Antonio McDyess,36.2,SAS,Big,144,21,41.7%,23,50%,5,0%,72,42%,49,38%,0,0%,0,0%,0,0%
Jodie Meeks,23.2,PHI,Wing,122,79,54.8%,24,50%,3,0%,41,38%,24,33%,0,50%,0,43%,86,44%
Andre Miller,34.6,POR,Point,193,68,53.0%,84,71%,63,40%,53,38%,74,39%,0,0%,0,50%,0,44%
Mike Miller,30.7,MIA,Wing,210,29,46.1%,24,50%,50,33%,50,40%,56,38%,0,33%,14,31%,36,31%
Nazr Mohammed,33.2,OKC,Big,139,16,40.6%,9,42%,91,60%,19,25%,49,38%,0,0%,0,0%,0,0%
Gary Neal,26.1,SAS,Wing,106,12,41.1%,91,100%,26,23%,85,50%,32,35%,0,0%,0,36%,7,26%
Jameer Nelson,28.7,ORL,Point,216,42,44.2%,47,58%,74,45%,11,26%,32,33%,0,33%,11,28%,17,29%
Joakim Noah,25.7,CHI,Big,526,19,41.0%,7,40%,77,44%,58,40%,79,44%,0,0%,0,0%,0,0%
Dirk Nowitzki,32.4,DAL,Big,824,74,51.4%,67,63%,67,41%,81,48%,84,45%,0,20%,100,53%,100,46%
Jermaine O'Neal,32.1,BOS,Big,196,72,48.8%,23,50%,79,50%,74,44%,88,48%,0,0%,0,0%,0,0%
Lamar Odom,31.0,LAL,Big,284,67,47.9%,63,62%,88,54%,16,17%,67,42%,0,0%,0,18%,0,18%
Emeka Okafor,28.1,NOP,Big,187,100,64.5%,91,71%,98,71%,7,0%,93,59%,0,0%,0,0%,0,0%
Zaza Pachulia,26.7,ATL,Big,193,60,47.8%,40,54%,79,50%,19,25%,60,40%,0,0%,0,0%,0,0%
Tony Parker,28.5,SAS,Point,220,47,46.8%,68,63%,68,44%,21,30%,58,38%,0,0%,0,25%,0,13%
Chris Paul,25.5,NOP,Point,249,100,60.0%,11,45%,95,65%,95,56%,100,60%,0,40%,0,50%,92,47%
Kendrick Perkins,26.0,OKC,Big,478,42,45.3%,35,52%,26,27%,58,40%,19,30%,0,0%,0,0%,0,0%
Paul Pierce,33.1,BOS,Wing,342,71,52.4%,41,55%,44,29%,82,49%,68,41%,0,50%,76,43%,82,43%
Zach Randolph,29.3,MEM,Big,515,40,45.1%,30,51%,70,42%,67,41%,70,42%,0,0%,0,33%,0,25%
JJ Redick,26.4,ORL,Wing,116,9,38.8%,71,71%,24,20%,91,57%,79,47%,0,0%,0,8%,0,7%
Jason Richardson,29.8,ORL,Wing,153,15,41.2%,24,50%,3,0%,6,14%,6,10%,0,27%,0,36%,43,32%
Rajon Rondo,24.7,BOS,Point,344,63,49.0%,42,57%,79,46%,63,39%,79,41%,0,0%,0,0%,0,0%
Derrick Rose,22.1,CHI,Point,648,37,44.1%,37,53%,58,37%,68,40%,63,38%,0,0%,22,28%,8,27%
Brandon Roy,26.3,POR,Wing,137,82,55.8%,91,100%,62,46%,94,58%,94,52%,0,0%,0,40%,0,31%
Thabo Sefolosha,26.5,OKC,Wing,344,44,49.3%,85,83%,65,50%,50,40%,65,41%,0,20%,0,9%,0,15%
Josh Smith,24.9,ATL,Forward,436,17,41.2%,67,64%,75,41%,17,23%,25,32%,0,0%,0,18%,0,13%
DeShawn Stevenson,29.6,DAL,Wing,326,65,51.8%,0,14%,3,0%,9,17%,9,13%,86,54%,38,33%,68,40%
Peja Stojakovic,33.4,DAL,Wing,348,74,53.4%,6,40%,91,67%,44,38%,88,48%,29,37%,67,39%,64,38%
Amar'e Stoudemire,28.0,NYK,Big,133,9,38.2%,33,52%,19,20%,26,28%,12,25%,0,0%,0,0%,0,0%
Jeff Teague,22.4,ATL,Point,228,84,54.5%,95,72%,89,57%,32,31%,89,47%,0,0%,0,17%,0,17%
Jason Terry,33.1,DAL,Wing,682,85,56.0%,47,59%,74,51%,79,46%,82,48%,71,51%,71,40%,89,45%
Hedo Turkoglu,31.6,ORL,Wing,209,3,35.1%,18,47%,41,29%,15,21%,12,24%,0,29%,0,23%,4,24%
Greivis Vasquez,23.8,MEM,Wing,129,50,50.0%,6,40%,82,57%,97,67%,97,59%,0,0%,0,33%,0,30%
Dwyane Wade,28.8,MIA,Wing,825,59,50.8%,59,66%,59,39%,65,43%,62,41%,0,75%,5,24%,11,29%
Gerald Wallace,28.3,POR,Forward,225,33,47.7%,83,68%,25,17%,0,14%,0,15%,0,0%,0,25%,17,19%
CJ Watson,26.5,CHI,Point,122,5,38.7%,74,67%,84,50%,16,30%,26,32%,0,33%,0,20%,0,23%
Delonte West,27.3,BOS,Combo,166,100,54.3%,22,33%,89,57%,100,67%,100,63%,0,50%,0,31%,40,37%
Russell Westbrook,22.0,OKC,Point,637,16,41.5%,32,51%,47,35%,42,34%,42,34%,0,40%,33,29%,25,30%
Lou Williams,24.0,PHI,Point,126,11,39.2%,53,58%,32,33%,0,9%,0,20%,0,33%,67,31%,42,32%
Marvin Williams,24.4,ATL,Forward,200,8,38.8%,17,40%,58,40%,50,40%,58,40%,0,13%,0,100%,0,22%
Metta World Peace,31.0,LAL,Wing,284,47,49.4%,68,71%,65,50%,21,24%,24,33%,0,14%,57,37%,25,31%
Sam Young,25.4,MEM,Wing,245,35,47.3%,74,73%,26,23%,35,36%,21,33%,0,27%,0,0%,0,25%
Thaddeus Young,22.4,PHI,Big,123,12,38.6%,16,47%,35,31%,33,31%,26,31%,0,0%,0,0%,0,0%
