Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Keita Bates-Diop,22.8,MIN,Wing,454,43,50.0%,92,72%,37,32%,21,29%,30,30%,1,21%,31,32%,9,27%
Nicolas Batum,29.9,CHA,Wing,2338,84,55.5%,68,64%,75,43%,53,39%,67,41%,71,43%,73,37%,80,39%
Jerryd Bayless,30.2,MIN,Point,637,2,42.4%,0,47%,2,17%,74,46%,26,36%,0,29%,20,31%,13,31%
Aron Baynes,31.9,BOS,Big,810,31,52.0%,9,55%,88,50%,34,31%,80,45%,0,36%,50,35%,51,35%
Kent Bazemore,29.3,ATL,Wing,1639,26,47.9%,39,57%,20,24%,63,42%,34,33%,23,33%,36,33%,30,33%
Bradley Beal,25.3,WAS,Wing,3025,75,54.1%,84,67%,79,44%,61,41%,73,42%,64,42%,45,34%,49,35%
Malik Beasley,21.9,DEN,Wing,1789,96,59.4%,76,66%,79,44%,77,44%,81,44%,80,45%,88,41%,92,42%
Michael Beasley,29.8,LAL,Big,254,39,52.9%,88,73%,39,38%,19,22%,28,35%,0,29%,0,14%,0,21%
Marco Belinelli,32.6,SAS,Wing,1796,67,52.6%,37,57%,84,46%,62,41%,76,43%,62,42%,75,37%,73,38%
Jordan Bell,23.8,GSW,Big,615,54,55.2%,62,67%,29,35%,71,41%,40,38%,0,0%,0,0%,0,0%
DeAndre' Bembry,24.3,ATL,Wing,1873,33,48.8%,42,58%,38,32%,6,14%,26,30%,4,27%,26,31%,14,30%
Dragan Bender,21.0,PHX,Big,776,19,50.5%,95,77%,76,47%,2,0%,62,41%,11,26%,2,20%,7,21%
Dairis Bertans,29.1,NOP,Wing,150,4,36.4%,0,0%,0,0%,5,10%,2,9%,0,29%,23,31%,16,30%
Davis Bertans,26.0,SAS,Big,1594,87,61.6%,76,70%,43,38%,83,45%,64,41%,99,57%,88,41%,97,44%
Patrick Beverley,30.3,LAC,Combo,2121,85,53.0%,8,49%,27,35%,7,20%,20,33%,96,51%,82,38%,86,41%
Khem Birch,26.1,ORL,Big,556,91,63.0%,71,69%,79,47%,99,100%,91,49%,0,0%,0,0%,0,0%
Bismack Biyombo,26.2,CHA,Big,755,57,55.4%,37,63%,44,38%,54,36%,43,38%,0,0%,0,0%,0,0%
Nemanja Bjelica,30.5,SAC,Big,1795,65,56.7%,25,61%,58,41%,56,37%,58,40%,16,29%,95,43%,90,40%
Antonio Blakeney,22.1,CHI,Wing,709,12,44.5%,43,58%,65,39%,33,33%,44,36%,97,53%,6,24%,71,38%
Eric Bledsoe,28.9,MIL,Point,2266,83,54.8%,94,68%,22,32%,35,39%,22,35%,15,28%,35,34%,27,33%
Jaron Blossomgame,25.1,CLE,Big,417,9,48.5%,78,70%,8,24%,39,33%,6,26%,8,24%,17,29%,12,26%
Bogdan Bogdanovic,26.2,SAC,Wing,1944,48,50.2%,27,55%,64,39%,72,43%,65,41%,40,37%,74,37%,69,37%
Bojan Bogdanovic,29.5,IND,Forward,2547,86,57.2%,61,64%,65,40%,77,46%,72,42%,98,53%,70,37%,88,42%
Andrew Bogut,33.9,GSW,Big,126,74,58.6%,31,62%,88,50%,0,0%,93,50%,0,0%,0,0%,0,0%
Jonah Bolden,22.8,PHI,Big,567,84,60.1%,97,78%,13,29%,39,33%,12,30%,23,32%,61,36%,48,35%
Devin Booker,22.0,PHX,Combo,2239,78,52.5%,85,63%,97,49%,76,46%,93,48%,36,36%,46,33%,42,34%
Avery Bradley,27.9,MEM,Wing,442,79,54.6%,11,50%,61,38%,95,57%,99,52%,0,50%,76,38%,85,40%
Avery Bradley,27.9,LAC,Wing,1462,15,45.7%,8,46%,48,35%,62,42%,56,40%,30,35%,43,34%,40,35%
Corey Brewer,32.7,SAC,Wing,332,52,50.7%,57,62%,6,13%,15,25%,5,17%,0,43%,0,29%,53,36%
Corey Brewer,32.7,PHI,Forward,120,15,45.3%,72,67%,1,13%,3,0%,0,11%,0,0%,0,33%,0,23%
Mikal Bridges,22.2,PHX,Wing,2354,68,52.8%,69,64%,50,35%,41,35%,37,35%,19,32%,55,35%,34,34%
Miles Bridges,20.6,CHA,Forward,1569,69,54.4%,65,64%,37,34%,25,29%,32,32%,75,40%,14,30%,47,34%
Isaiah Briscoe,22.6,ORL,Point,456,9,44.6%,74,61%,7,29%,6,30%,6,30%,0,20%,31,33%,6,29%
Ryan Broekhoff,28.2,DAL,Forward,391,99,62.6%,85,72%,1,13%,100,100%,45,36%,100,54%,69,37%,93,43%
Malcolm Brogdon,25.9,MIL,Combo,1820,98,57.5%,71,61%,5,26%,54,41%,14,31%,87,50%,89,41%,90,43%
Dillon Brooks,22.8,MEM,Forward,313,25,48.7%,10,48%,30,33%,48,38%,44,35%,0,40%,91,41%,84,41%
MarShon Brooks,29.8,MEM,Wing,368,38,49.1%,95,77%,70,43%,18,26%,50,37%,0,29%,16,28%,12,28%
Bruce Brown,22.2,DET,Wing,1406,11,43.9%,22,54%,23,26%,8,20%,13,25%,36,36%,1,18%,11,27%
Jaylen Brown,22.0,BOS,Wing,1852,69,52.8%,63,63%,67,41%,47,37%,58,40%,15,30%,72,37%,46,35%
Lorenzo Brown,28.2,TOR,Wing,147,6,39.1%,2,33%,99,60%,33,33%,95,50%,0,38%,0,20%,8,26%
Sterling Brown,23.7,MIL,Wing,917,89,56.5%,48,59%,56,37%,55,40%,51,38%,89,49%,23,31%,77,39%
Troy Brown,19.3,WAS,Wing,641,31,48.5%,91,70%,27,28%,33,33%,28,30%,0,40%,24,31%,31,33%
Jalen Brunson,22.2,DAL,Point,1540,76,52.7%,87,64%,91,46%,54,42%,81,45%,21,30%,78,39%,56,36%
Thomas Bryant,21.3,WAS,Big,1438,95,65.3%,98,80%,73,46%,68,40%,73,43%,0,17%,71,37%,47,34%
Reggie Bullock,27.6,DET,Wing,1352,80,54.7%,38,57%,28,29%,80,46%,53,38%,83,47%,69,37%,82,39%
Reggie Bullock,27.6,LAL,Wing,519,67,52.6%,78,67%,30,30%,93,54%,91,47%,21,32%,59,36%,42,35%
Trey Burke,26.0,DAL,Point,407,78,52.8%,50,57%,74,44%,94,55%,91,48%,0,47%,31,33%,67,36%
Trey Burke,26.0,NYK,Point,677,24,46.5%,44,57%,43,37%,39,39%,41,38%,0,13%,80,39%,63,36%
Alec Burks,27.3,CLE,Wing,954,23,47.2%,16,52%,48,35%,21,28%,32,32%,87,48%,54,35%,76,38%
Alec Burks,27.3,UTA,Wing,255,28,48.1%,90,69%,6,10%,15,25%,4,16%,0,0%,96,44%,63,37%
Alec Burks,27.3,SAC,Wing,111,13,45.0%,100,88%,21,25%,87,50%,35,33%,0,0%,0,0%,0,0%
Deonte Burton,24.8,OKC,Forward,220,8,43.8%,11,50%,7,18%,99,67%,14,29%,0,17%,0,40%,15,30%
Jimmy Butler,29.1,PHI,Forward,1823,31,49.5%,70,66%,62,39%,32,31%,39,35%,15,29%,66,36%,53,34%
Jimmy Butler,29.1,MIN,Wing,361,70,52.9%,59,62%,70,42%,50,38%,66,41%,0,46%,57,35%,77,39%
Bruno Caboclo,23.1,MEM,Forward,783,68,54.3%,35,59%,13,25%,80,50%,27,31%,44,35%,84,39%,74,38%
Jose Calderon,37.1,DET,Combo,580,14,45.1%,10,50%,10,29%,97,58%,100,53%,0,33%,4,23%,5,25%
Kentavious Caldwell-Pope,25.7,LAL,Wing,1989,73,53.3%,70,64%,73,43%,82,46%,87,45%,57,41%,38,33%,48,35%
Isaiah Canaan,27.4,PHX,Combo,500,47,49.2%,2,42%,56,40%,98,64%,98,52%,58,43%,32,31%,53,35%
Clint Capela,24.5,HOU,Big,2244,95,64.8%,80,71%,27,34%,2,0%,22,33%,0,0%,0,0%,0,0%
DeMarre Carroll,32.3,BKN,Forward,1696,30,49.0%,41,60%,27,30%,39,35%,30,31%,46,36%,42,34%,49,34%
Jevon Carter,23.1,MEM,Combo,533,5,39.9%,0,26%,15,30%,17,25%,3,27%,31,35%,47,33%,46,34%
Vince Carter,41.8,ATL,Big,1322,56,55.4%,20,59%,47,39%,46,34%,39,37%,92,47%,75,37%,84,39%
Wendell Carter,19.5,CHI,Big,1102,12,49.3%,49,65%,34,36%,70,41%,45,38%,0,14%,6,24%,3,19%
Michael Carter-Williams,27.1,ORL,Combo,222,2,38.8%,5,48%,44,38%,24,33%,39,37%,0,60%,0,0%,2,19%
Alex Caruso,24.7,LAL,Combo,502,69,52.1%,14,51%,19,30%,14,24%,5,28%,0,33%,100,58%,100,51%
Omri Casspi,30.4,MEM,Forward,492,92,58.3%,82,72%,24,27%,0,0%,11,27%,0,29%,86,40%,76,38%
Willie Cauley-Stein,25.2,SAC,Big,2222,62,55.9%,54,66%,17,31%,52,36%,18,33%,0,0%,0,100%,0,100%
Tyson Chandler,36.1,LAL,Big,785,87,61.6%,40,64%,65,43%,2,0%,40,38%,0,0%,0,0%,0,0%
Wilson Chandler,31.5,LAC,Forward,210,14,45.2%,25,55%,4,17%,17,25%,4,21%,0,8%,100,48%,41,34%
Wilson Chandler,31.5,PHI,Big,951,55,55.3%,13,57%,88,50%,50,35%,78,44%,82,43%,76,38%,85,39%
Marquese Chriss,21.3,CLE,Big,394,2,43.5%,3,52%,29,35%,2,0%,17,32%,19,30%,6,24%,12,26%
Gary Clark,24.0,HOU,Forward,522,70,54.4%,100,100%,89,50%,0,0%,97,50%,4,22%,78,38%,46,34%
Ian Clark,27.7,NOP,Combo,944,32,47.8%,68,60%,75,43%,42,39%,66,42%,38,37%,25,31%,29,32%
Jordan Clarkson,26.4,CLE,Combo,2179,64,51.4%,78,62%,85,46%,83,49%,92,47%,33,36%,40,33%,41,33%
John Collins,21.1,ATL,Big,1819,80,59.6%,76,70%,42,38%,23,25%,34,36%,93,48%,23,29%,58,36%
Zach Collins,21.0,POR,Big,1274,23,51.0%,38,64%,70,45%,14,11%,26,34%,0,22%,27,30%,22,30%
Darren Collison,31.2,IND,Point,2143,81,53.6%,57,59%,26,33%,78,47%,76,44%,97,52%,63,36%,92,42%
Mike Conley,31.1,MEM,Point,2341,57,50.6%,24,54%,87,46%,57,43%,80,45%,88,45%,49,35%,69,36%
Pat Connaughton,25.8,MIL,Wing,1153,82,54.8%,83,67%,80,44%,96,63%,95,50%,21,32%,33,32%,20,32%
Quinn Cook,25.6,GSW,Point,865,98,57.7%,19,53%,67,41%,93,53%,94,49%,82,44%,96,44%,98,44%
DeMarcus Cousins,28.2,GSW,Big,753,24,51.1%,57,66%,31,36%,48,35%,31,35%,0,20%,13,26%,11,26%
Robert Covington,27.9,MIN,Wing,748,76,54.4%,71,65%,66,41%,77,44%,72,42%,90,50%,42,34%,60,37%
Robert Covington,27.9,PHI,Forward,439,79,56.0%,93,75%,13,25%,17,25%,7,25%,0,29%,89,41%,82,39%
Allen Crabbe,26.6,BKN,Wing,1117,50,50.5%,30,56%,35,31%,11,20%,11,25%,90,50%,49,35%,74,38%
Torrey Craig,27.9,DEN,Wing,1438,61,52.1%,78,67%,77,43%,1,0%,31,32%,31,36%,12,27%,17,31%
Jamal Crawford,38.6,PHX,Point,1208,41,48.4%,4,48%,76,44%,72,46%,83,45%,6,24%,65,37%,40,34%
Jae Crowder,28.3,UTA,Big,2158,27,51.4%,27,61%,11,26%,76,43%,35,36%,36,34%,41,34%,41,34%
Dante Cunningham,31.5,SAS,Forward,834,72,54.5%,28,57%,70,42%,13,14%,34,33%,88,46%,0,47%,97,46%
Seth Curry,28.2,POR,Wing,1362,93,57.7%,29,55%,96,51%,59,40%,79,44%,90,50%,93,43%,96,45%
Stephen Curry,30.6,GSW,Point,2326,100,61.0%,83,63%,78,44%,61,44%,72,44%,91,50%,94,43%,100,45%
Troy Daniels,27.3,PHX,Wing,706,78,54.5%,10,48%,96,53%,79,46%,94,48%,85,47%,52,35%,70,38%
Anthony Davis,25.6,NOP,Big,1849,47,54.3%,84,71%,57,41%,53,36%,50,39%,0,55%,35,32%,43,34%
Deyonta Davis,21.9,ATL,Big,117,100,71.4%,99,82%,1,0%,39,33%,4,25%,0,0%,0,0%,0,0%
Ed Davis,29.4,BKN,Big,1443,88,62.0%,61,67%,13,29%,2,0%,8,28%,0,0%,0,0%,0,0%
DeMar DeRozan,29.2,SAS,Wing,2687,30,48.5%,89,69%,82,45%,54,40%,72,42%,5,27%,0,5%,0,17%
Dewayne Dedmon,29.2,ATL,Big,1603,69,57.2%,69,69%,41,38%,49,35%,38,37%,84,43%,65,36%,82,38%
Sam Dekker,24.5,WAS,Forward,578,45,51.6%,69,66%,0,8%,55,40%,3,20%,0,38%,0,21%,4,27%
Sam Dekker,24.5,CLE,Big,155,11,48.9%,21,59%,1,0%,23,25%,1,11%,0,50%,0,33%,0,38%
Matthew Dellavedova,28.1,CLE,Wing,697,65,52.6%,65,63%,86,46%,94,55%,91,47%,0,14%,70,37%,51,35%
Luol Deng,33.5,MIN,Forward,350,94,60.6%,83,72%,89,50%,55,40%,86,46%,87,45%,20,31%,79,39%
Donte DiVincenzo,21.7,MIL,Wing,390,43,50.0%,96,79%,21,25%,1,0%,4,14%,9,29%,9,27%,9,27%
Cheick Diallo,22.1,NOP,Big,850,91,62.8%,83,71%,98,57%,74,41%,96,53%,0,0%,0,100%,0,33%
Hamidou Diallo,20.3,OKC,Wing,484,57,51.4%,52,60%,40,33%,70,43%,41,36%,2,22%,0,0%,2,19%
Gorgui Dieng,28.8,MIN,Big,961,39,52.9%,64,67%,72,45%,84,46%,83,46%,64,40%,0,20%,54,36%
Spencer Dinwiddie,25.6,BKN,Combo,1913,76,52.3%,92,64%,36,36%,46,39%,41,37%,53,41%,44,33%,49,34%
Luka Doncic,19.7,DAL,Wing,2327,51,50.6%,58,62%,71,43%,39,34%,65,41%,90,50%,37,33%,36,34%
Tyler Dorsey,22.7,ATL,Combo,195,3,39.5%,47,57%,0,0%,7,20%,0,8%,0,0%,77,37%,7,26%
Tyler Dorsey,22.7,MEM,Wing,432,63,52.4%,30,56%,89,48%,80,46%,89,47%,63,42%,48,34%,55,36%
Damyean Dotson,24.5,NYK,Wing,1957,48,50.1%,34,56%,18,22%,70,43%,52,38%,79,45%,57,35%,68,37%
Goran Dragic,32.5,MIA,Point,990,35,47.9%,41,56%,39,36%,7,31%,17,34%,12,27%,67,37%,50,35%
Andre Drummond,25.2,DET,Big,2640,46,53.9%,30,62%,34,36%,34,31%,34,36%,0,14%,1,13%,2,13%
Jared Dudley,33.3,BKN,Forward,1199,66,54.0%,37,60%,42,36%,87,53%,85,45%,83,42%,45,34%,62,36%
Kris Dunn,24.6,CHI,Combo,1389,15,45.8%,24,53%,53,38%,53,41%,53,39%,51,40%,53,34%,54,35%
Kevin Durant,30.1,GSW,Forward,2698,87,57.2%,87,73%,97,52%,92,54%,100,53%,6,23%,67,37%,57,36%
Henry Ellenson,21.8,NYK,Forward,176,6,43.2%,1,25%,30,33%,15,17%,14,29%,0,46%,0,38%,90,42%
Wayne Ellington,30.9,MIA,Wing,508,55,51.1%,21,53%,28,29%,6,17%,9,23%,64,42%,34,33%,52,36%
Wayne Ellington,30.9,DET,Wing,760,90,57.0%,94,77%,87,46%,65,42%,80,44%,35,36%,77,38%,67,37%
Joel Embiid,24.6,PHI,Big,2155,31,52.0%,67,69%,42,38%,58,38%,43,38%,0,40%,28,31%,28,31%
James Ennis,28.3,PHI,Wing,268,40,49.4%,30,56%,65,40%,8,20%,28,30%,23,33%,0,31%,23,32%
James Ennis,28.3,HOU,Wing,916,95,59.4%,86,68%,57,38%,99,100%,83,44%,67,43%,22,31%,59,37%
Jacob Evans,21.4,GSW,Wing,117,18,46.4%,11,50%,91,50%,21,29%,46,36%,0,25%,0,43%,0,36%
Tyreke Evans,29.1,IND,Wing,1371,13,44.6%,7,46%,25,27%,28,31%,26,30%,12,30%,65,37%,54,36%
Dante Exum,23.3,UTA,Combo,593,8,43.9%,15,51%,12,29%,100,67%,15,31%,20,32%,5,23%,12,28%
Kenneth Faried,29.0,HOU,Big,577,86,61.4%,51,66%,65,43%,97,67%,81,45%,0,40%,0,25%,0,31%
Derrick Favors,27.3,UTA,Big,1757,85,60.1%,87,72%,69,44%,63,39%,69,43%,3,20%,0,31%,8,22%
Cristiano Felicio,26.3,CHI,Big,606,29,51.8%,18,58%,33,36%,39,33%,30,35%,0,0%,0,0%,0,0%
Raymond Felton,34.3,OKC,Combo,368,44,48.8%,27,53%,56,40%,85,50%,83,45%,0,40%,39,33%,44,34%
Terrance Ferguson,20.5,OKC,Wing,1923,86,55.7%,93,73%,16,21%,26,30%,15,26%,49,39%,43,34%,62,37%
Yogi Ferrell,25.5,SAC,Combo,972,68,52.1%,53,57%,81,44%,63,43%,76,43%,71,46%,67,36%,73,38%
Dorian Finney-Smith,25.5,DAL,Forward,1933,44,51.4%,48,62%,20,26%,48,38%,28,31%,33,31%,28,32%,22,32%
Bryn Forbes,25.3,SAS,Combo,2282,95,57.2%,58,58%,83,44%,80,47%,86,46%,100,56%,91,42%,95,43%
Evan Fournier,26.0,ORL,Wing,2545,56,51.2%,62,63%,69,42%,63,42%,70,42%,51,40%,38,33%,38,34%
De'Aaron Fox,20.9,SAC,Point,2556,50,49.7%,81,63%,46,37%,30,36%,28,37%,26,31%,76,38%,73,37%
Tim Frazier,28.0,NOP,Point,880,80,53.3%,78,63%,19,32%,81,48%,56,40%,100,53%,12,30%,58,36%
Tim Frazier,28.0,MIL,Point,201,67,51.6%,9,50%,78,44%,13,33%,39,38%,0,25%,100,47%,96,43%
Channing Frye,35.5,CLE,Big,297,10,48.5%,15,57%,3,15%,39,33%,4,25%,0,50%,74,37%,81,38%
Markelle Fultz,20.4,PHI,Point,414,4,43.8%,65,59%,37,36%,2,23%,7,30%,0,40%,0,40%,0,40%
Danilo Gallinari,30.2,LAC,Big,2059,60,55.6%,18,58%,68,43%,65,40%,63,41%,69,41%,96,44%,97,44%
Langston Galloway,26.9,DET,Wing,1693,53,50.8%,17,52%,57,37%,91,51%,79,44%,56,40%,33,32%,50,35%
Marc Gasol,33.8,MEM,Big,1788,14,49.7%,50,66%,64,43%,81,45%,72,43%,0,29%,43,34%,42,34%
Marc Gasol,33.8,TOR,Big,643,40,53.0%,11,56%,72,45%,76,43%,77,44%,0,0%,97,44%,98,44%
Pau Gasol,38.3,SAS,Big,330,13,49.4%,5,53%,53,40%,73,41%,59,40%,0,0%,0,63%,0,50%
Rudy Gay,32.2,SAS,Forward,1853,76,55.6%,55,63%,82,47%,89,53%,96,50%,94,48%,73,38%,85,41%
Paul George,28.5,OKC,Wing,2852,72,53.3%,49,59%,67,41%,52,39%,59,40%,70,43%,81,39%,81,39%
Taj Gibson,33.4,MIN,Big,1685,71,57.9%,56,66%,58,41%,82,45%,68,42%,51,37%,0,20%,45,34%
Harry Giles,20.5,SAC,Big,757,13,49.4%,34,63%,62,42%,33,30%,49,39%,0,0%,0,0%,0,0%
Shai Gilgeous-Alexander,20.3,LAC,Point,2122,63,51.4%,72,61%,50,38%,83,48%,61,42%,56,39%,45,35%,71,37%
Rudy Gobert,26.3,UTA,Big,2568,98,66.8%,84,72%,21,33%,29,29%,17,32%,0,0%,0,0%,0,0%
Aaron Gordon,23.1,ORL,Forward,2614,42,51.3%,59,64%,44,36%,35,32%,38,34%,54,38%,50,35%,59,36%
Eric Gordon,29.9,HOU,Wing,2151,66,52.6%,64,63%,21,24%,45,36%,14,25%,47,39%,58,36%,57,36%
Marcin Gortat,34.7,LAC,Big,749,42,53.2%,35,63%,67,43%,15,14%,60,41%,0,0%,0,0%,0,0%
Devonte' Graham,23.7,CHA,Combo,581,10,44.4%,17,51%,2,20%,59,42%,12,31%,69,45%,11,28%,25,32%
Treveon Graham,25.0,BKN,Forward,706,7,43.2%,17,52%,61,39%,3,0%,41,35%,2,20%,47,34%,13,30%
Jerami Grant,24.6,OKC,Big,2615,65,56.8%,52,66%,15,30%,51,36%,13,31%,65,40%,81,39%,88,40%
Jerian Grant,26.1,ORL,Point,840,70,52.0%,98,75%,15,31%,63,44%,35,38%,0,42%,71,37%,77,38%
Danny Green,31.4,TOR,Wing,2215,99,62.6%,57,62%,63,39%,60,41%,57,40%,94,50%,93,43%,98,46%
Draymond Green,28.7,GSW,Big,2064,17,50.2%,63,67%,16,31%,55,37%,18,33%,89,45%,12,26%,18,29%
Gerald Green,32.8,HOU,Forward,1396,63,53.9%,86,73%,30,33%,62,41%,48,37%,75,40%,34,33%,60,36%
JaMychal Green,28.4,LAC,Big,467,73,58.6%,32,62%,75,46%,39,33%,54,40%,100,61%,47,34%,91,41%
JaMychal Green,28.4,MEM,Big,898,49,54.5%,34,63%,9,24%,89,49%,40,38%,38,34%,94,43%,87,40%
Jeff Green,32.2,WAS,Big,2082,64,56.5%,91,74%,84,48%,57,37%,73,43%,61,39%,49,35%,61,36%
Blake Griffin,29.6,DET,Big,2618,42,53.3%,62,67%,28,34%,28,28%,21,33%,77,42%,54,35%,65,36%
Daniel Hamilton,23.2,ATL,Wing,172,27,48.0%,11,50%,52,36%,33,33%,38,36%,0,44%,0,30%,63,37%
Tim Hardaway Jr.,26.6,NYK,Wing,1498,19,46.9%,18,52%,39,33%,52,39%,47,36%,7,29%,56,35%,45,35%
Tim Hardaway Jr.,26.6,DAL,Wing,557,38,49.2%,74,65%,82,45%,49,38%,68,42%,41,38%,25,31%,26,33%
James Harden,29.2,HOU,Combo,2862,90,54.2%,59,59%,88,46%,34,35%,78,44%,29,35%,79,37%,64,37%
Maurice Harkless,25.5,POR,Forward,1415,58,53.1%,62,64%,46,36%,11,10%,25,31%,15,29%,9,28%,7,28%
Montrezl Harrell,24.8,LAC,Big,2140,89,62.4%,80,71%,46,39%,53,36%,46,38%,0,0%,0,43%,0,38%
Devin Harris,35.7,DAL,Combo,1063,39,48.2%,46,56%,64,41%,20,28%,32,35%,24,33%,37,32%,32,33%
Gary Harris,24.1,DEN,Wing,1637,36,49.1%,40,58%,60,38%,30,32%,43,36%,50,39%,30,32%,36,34%
Joe Harris,27.2,BKN,Wing,2291,98,62.4%,53,61%,46,34%,85,48%,49,37%,96,52%,98,47%,99,48%
Tobias Harris,26.3,PHI,Forward,943,52,52.5%,45,61%,89,50%,76,46%,94,49%,81,41%,16,31%,28,33%
Tobias Harris,26.3,LAC,Forward,1903,82,56.4%,52,62%,80,46%,73,46%,89,46%,96,51%,94,43%,94,44%
Andrew Harrison,24.0,CLE,Wing,129,1,31.9%,23,55%,11,20%,1,0%,1,8%,0,33%,0,20%,0,23%
Shaquille Harrison,25.1,CHI,Combo,1310,24,46.9%,29,53%,20,31%,3,17%,8,29%,9,30%,35,32%,22,31%
Josh Hart,23.7,LAL,Wing,1689,54,51.1%,62,63%,17,22%,12,21%,6,21%,42,38%,39,33%,39,34%
Isaiah Hartenstein,20.5,HOU,Big,185,38,52.9%,20,59%,1,0%,0,0%,1,0%,0,50%,0,0%,0,25%
Gordon Hayward,28.6,BOS,Wing,1833,62,52.3%,65,63%,97,53%,67,42%,94,48%,50,39%,18,30%,29,33%
John Henson,27.8,MIL,Big,173,34,52.5%,36,63%,39,38%,2,0%,22,33%,0,40%,0,27%,34,32%
Juan Hernangomez,23.1,DEN,Forward,1275,77,55.8%,56,63%,11,22%,94,60%,24,30%,35,32%,80,39%,65,37%
Willy Hernangomez,24.4,CHA,Big,746,43,53.3%,12,57%,51,40%,58,38%,53,39%,0,40%,90,42%,94,42%
