Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Udonis Haslem,34.4,MIA,Big,973,16,45.3%,19,46.0%,0,20.0%,44,68.9%,49,70%,52,63%,32,79%,48,100%
Spencer Hawes,26.5,LAC,Big,1183,15,45.2%,15,45.3%,22,30.0%,36,66.1%,9,84%,12,76%,42,77%,48,100%
Chuck Hayes,31.4,TOR,Big,243,36,48.8%,38,48.8%,0,0.0%,0,63.6%,3,90%,4,85%,2,100%,0,0%
Gordon Hayward,24.6,UTA,Wing,2606,58,50.0%,65,48.0%,60,36.4%,60,81.0%,90,44%,68,47%,94,18%,71,87%
Gerald Henderson,26.9,CHA,Wing,2277,26,46.5%,46,45.7%,28,33.3%,79,84.9%,71,57%,47,58%,57,48%,33,96%
John Henson,23.8,MIL,Big,1204,82,56.5%,83,56.5%,0,0.0%,15,56.8%,28,76%,12,77%,45,76%,0,0%
Roy Hibbert,27.9,IND,Big,1923,12,44.6%,14,44.8%,0,0.0%,89,82.4%,84,60%,81,54%,72,63%,0,0%
JJ Hickson,26.2,DEN,Big,1344,28,47.6%,31,47.7%,0,0.0%,17,58.0%,60,66%,52,63%,47,75%,0,0%
Nene Hilario,32.1,WAS,Big,1679,49,51.1%,53,51.3%,0,20.0%,24,61.0%,49,70%,49,64%,34,79%,48,100%
George Hill,28.5,IND,Point,1261,97,54.4%,95,54.6%,66,36.0%,52,79.0%,45,36%,39,31%,61,16%,42,72%
Jordan Hill,27.3,LAL,Big,1869,20,46.1%,21,46.2%,0,27.3%,59,73.8%,79,62%,85,53%,56,68%,99,33%
Solomon Hill,23.6,IND,Wing,2333,21,45.2%,29,42.9%,33,33.8%,71,82.5%,81,51%,80,39%,86,26%,29,97%
Kirk Hinrich,33.8,CHI,Combo,1603,28,45.2%,12,39.3%,56,35.2%,18,70.0%,20,65%,72,30%,11,54%,25,93%
Jrue Holiday,24.4,NOP,Point,1300,68,49.2%,68,46.7%,79,37.8%,77,85.5%,85,24%,79,17%,66,16%,87,55%
Justin Holiday,25.6,GSW,Wing,525,63,50.6%,76,48.9%,42,34.9%,83,85.7%,11,85%,11,77%,10,83%,41,93%
Ryan Hollins,30.1,SAC,Big,377,98,62.9%,98,62.9%,0,0.0%,13,55.9%,32,74%,22,71%,18,88%,0,0%
Rodney Hood,22.0,UTA,Wing,1048,66,50.8%,52,46.5%,67,37.2%,35,76.3%,79,54%,76,41%,87,26%,71,87%
Al Horford,28.4,ATL,Big,2307,73,54.5%,75,54.6%,35,32.4%,67,75.9%,19,79%,7,81%,41,77%,94,91%
Dwight Howard,28.9,HOU,Big,1221,94,59.6%,95,59.4%,0,100.0%,11,53.1%,80,61%,45,65%,94,46%,48,100%
Robbie Hummel,25.7,MIN,Forward,682,57,49.7%,43,47.2%,68,37.2%,0,81.0%,4,86%,33,64%,6,96%,0,100%
Kris Humphries,29.7,WAS,Big,1308,25,47.2%,33,48.0%,0,0.0%,63,74.8%,17,80%,66,60%,10,93%,0,0%
Serge Ibaka,25.1,OKC,Big,2109,64,52.5%,51,51.1%,73,37.6%,94,83.6%,18,79%,32,68%,39,78%,80,99%
Andre Iguodala,30.8,GSW,Wing,2016,87,54.8%,94,55.3%,51,36.0%,3,60.2%,36,73%,16,72%,58,48%,60,90%
Ersan Ilyasova,27.5,MIL,Big,1302,71,54.0%,56,51.4%,85,39.4%,35,65.0%,20,79%,66,60%,13,90%,86,97%
Joe Ingles,27.1,UTA,Wing,1640,73,51.6%,71,48.3%,52,36.1%,28,75.0%,67,61%,75,42%,94,20%,47,93%
Kyrie Irving,22.6,CLE,Point,2716,89,53.2%,77,49.1%,97,41.9%,83,86.2%,58,32%,55,26%,55,17%,71,62%
Jarrett Jack,31.0,BKN,Combo,2205,46,46.6%,69,47.1%,23,29.5%,92,87.8%,94,27%,88,21%,77,19%,35,87%
Reggie Jackson,24.5,DET,Point,869,47,47.2%,61,46.0%,59,35.4%,50,79.0%,100,16%,84,15%,92,6%,94,46%
Reggie Jackson,24.5,OKC,Combo,1372,55,47.2%,86,49.3%,11,27.7%,84,86.1%,98,21%,94,18%,86,12%,97,51%
Bernard James,29.7,DAL,Big,119,6,42.9%,6,42.9%,0,0.0%,0,85.7%,23,78%,9,78%,0,0%,0,0%
LeBron James,29.8,CLE,Wing,2480,85,54.1%,94,53.7%,59,36.4%,18,71.3%,97,34%,74,42%,95,13%,99,47%
Al Jefferson,29.8,CHA,Big,1963,33,48.2%,35,48.2%,0,40.0%,35,65.0%,88,59%,76,56%,74,62%,98,50%
Cory Jefferson,23.8,BKN,Big,412,18,45.6%,24,46.6%,0,20.0%,14,56.1%,93,54%,97,38%,58,68%,48,100%
Richard Jefferson,34.4,DAL,Forward,1162,83,55.0%,39,45.8%,92,43.4%,22,67.9%,35,75%,19,70%,87,38%,74,92%
John Jenkins,23.7,ATL,Wing,230,98,62.0%,99,63.9%,81,40.0%,0,78.6%,13,84%,5,88%,24,67%,2,100%
Brandon Jennings,25.1,DET,Point,1170,52,47.4%,26,42.8%,67,36.4%,71,83.9%,53,33%,21,39%,89,8%,97,46%
Jonas Jerebko,27.7,BOS,Forward,509,63,50.3%,28,45.1%,82,40.0%,83,83.3%,22,79%,44,60%,0,100%,0,100%
Jonas Jerebko,27.7,DET,Big,671,55,51.6%,46,50.0%,53,36.1%,99,88.6%,22,78%,61,61%,46,76%,48,100%
Amir Johnson,27.5,TOR,Big,1970,92,59.0%,92,58.9%,87,40.0%,25,61.2%,47,70%,32,68%,55,69%,48,100%
Chris Johnson,24.5,MIL,Wing,124,38,48.1%,98,63.6%,9,25.0%,0,100.0%,37,73%,79,40%,0,100%,2,100%
Chris Johnson,24.5,PHI,Wing,174,16,42.6%,16,40.0%,12,28.6%,0,50.0%,13,83%,0,100%,75,33%,60,90%
Chris Johnson,24.5,UTA,Wing,189,93,56.9%,100,65.2%,37,34.3%,0,100.0%,6,89%,6,86%,0,100%,53,92%
James Johnson,27.7,TOR,Forward,1343,93,60.1%,100,64.2%,2,21.6%,17,65.0%,96,48%,83,46%,80,41%,0,100%
Joe Johnson,33.3,BKN,Wing,2779,52,49.7%,57,47.3%,58,36.3%,52,80.1%,93,41%,90,30%,93,21%,64,89%
Nick Johnson,21.9,HOU,Wing,206,1,26.9%,2,30.6%,1,12.5%,0,64.7%,78,54%,52,56%,98,0%,2,100%
Tyler Johnson,22.5,MIA,Combo,583,49,46.8%,26,41.6%,90,40.5%,12,68.1%,31,59%,54,39%,15,53%,5,100%
Wesley Johnson,27.3,LAL,Wing,2224,43,48.4%,40,45.0%,56,36.3%,54,80.4%,28,74%,19,68%,27,65%,50,92%
James Jones,34.1,CLE,Forward,548,74,51.9%,0,26.3%,62,36.9%,93,84.2%,0,98%,0,0%,0,100%,41,98%
Perry Jones,23.1,OKC,Forward,542,13,44.3%,56,48.6%,6,23.5%,15,64.7%,46,72%,17,71%,37,61%,0,100%
Terrence Jones,22.8,HOU,Big,887,79,55.4%,79,55.4%,67,37.1%,22,60.6%,71,64%,36,67%,98,38%,48,100%
DeAndre Jordan,26.3,LAC,Big,2808,99,71.4%,99,71.4%,0,25.0%,2,39.7%,52,69%,24,69%,78,60%,99,0%
Jerome Jordan,28.1,BKN,Big,290,72,54.1%,72,54.1%,0,0.0%,90,82.8%,75,63%,63,61%,2,100%,0,0%
Cory Joseph,23.2,SAS,Combo,1361,92,54.4%,98,53.5%,95,41.7%,22,73.8%,58,45%,45,41%,31,41%,22,93%
Chris Kaman,32.5,POR,Big,1387,57,51.7%,60,51.7%,0,0.0%,50,70.6%,74,63%,81,54%,51,73%,0,0%
Enes Kanter,22.5,OKC,Big,808,85,57.1%,82,56.4%,0,75.0%,74,77.6%,95,52%,91,46%,61,67%,48,100%
Enes Kanter,22.5,UTA,Big,1302,40,49.7%,45,49.8%,29,31.7%,80,78.9%,91,56%,92,45%,49,73%,48,100%
Sergey Karasev,21.0,BKN,Wing,494,30,47.3%,82,50.0%,14,29.2%,28,75.0%,6,89%,6,84%,8,85%,2,100%
Ryan Kelly,23.6,LAL,Forward,1196,2,41.1%,4,33.5%,44,34.1%,80,83.0%,15,81%,20,69%,30,69%,46,98%
Michael Kidd-Gilchrist,21.1,CHA,Wing,1565,25,46.2%,49,46.2%,0,0.0%,10,69.1%,38,73%,23,67%,10,82%,0,0%
Brandon Knight,22.9,MIL,Point,1683,81,50.7%,53,45.1%,95,41.1%,92,88.1%,34,40%,24,38%,53,18%,68,63%
Brandon Knight,22.9,PHX,Combo,347,14,43.0%,14,39.5%,34,31.3%,66,82.8%,49,49%,82,25%,45,33%,65,76%
Kyle Korver,33.6,ATL,Wing,2410,100,67.0%,54,46.7%,100,49.2%,96,89.7%,0,95%,2,94%,6,90%,29,96%
Kosta Koufos,25.7,MEM,Big,1294,45,50.6%,49,50.6%,0,0.0%,31,64.1%,36,74%,31,68%,26,82%,0,0%
Zach LaVine,19.6,MIN,Combo,1811,40,46.3%,43,44.7%,49,34.4%,72,84.0%,65,44%,46,40%,58,28%,55,81%
Jeremy Lamb,22.4,OKC,Wing,532,37,48.0%,50,46.2%,32,33.7%,95,89.4%,69,60%,70,46%,56,48%,79,83%
Carl Landry,31.1,SAC,Big,1148,51,51.3%,54,51.3%,0,0.0%,92,83.0%,39,72%,25,69%,48,75%,0,0%
Shane Larkin,22.1,NYK,Point,1782,55,47.5%,74,48.2%,31,30.4%,58,80.6%,6,53%,2,52%,10,40%,27,79%
Joffrey Lauvergne,23.1,DEN,Big,224,1,35.1%,2,37.7%,0,15.4%,0,66.7%,54,68%,58,62%,2,100%,48,100%
Ty Lawson,27.0,DEN,Point,2650,63,47.9%,65,46.4%,60,35.7%,25,72.8%,90,23%,77,18%,81,11%,73,61%
Ricky Ledo,22.1,NYK,Wing,211,12,40.5%,2,32.1%,97,44.4%,0,83.3%,83,50%,79,40%,75,33%,87,75%
Courtney Lee,29.1,MEM,Wing,2337,79,52.1%,59,47.5%,87,40.4%,87,86.7%,39,72%,54,54%,31,63%,21,99%
David Lee,31.5,GSW,Big,842,59,52.1%,62,52.1%,0,0.0%,32,64.3%,45,71%,14,75%,75,61%,0,0%
Alex Len,21.4,PHX,Big,1498,54,51.4%,54,51.3%,0,50.0%,47,69.9%,58,67%,52,63%,45,76%,48,100%
Kawhi Leonard,23.3,SAS,Wing,2027,75,52.0%,88,51.8%,43,35.1%,51,80.1%,77,54%,48,57%,70,37%,28,97%
Meyers Leonard,22.7,POR,Big,765,96,60.6%,91,58.8%,93,41.0%,100,92.6%,6,86%,6,82%,35,78%,89,95%
Jon Leuer,25.5,MEM,Big,754,14,45.1%,17,45.7%,9,26.9%,33,64.8%,14,81%,19,73%,15,89%,48,100%
Damian Lillard,24.3,POR,Combo,2918,83,50.9%,91,50.0%,52,34.5%,88,86.3%,89,33%,85,24%,65,24%,95,51%
Jeremy Lin,26.2,LAL,Point,1877,45,47.1%,44,44.0%,72,37.2%,44,78.6%,44,37%,35,33%,32,25%,76,59%
Shaun Livingston,29.1,GSW,Combo,1303,72,49.6%,89,49.7%,0,0.0%,16,69.7%,60,44%,6,71%,62,26%,0,0%
Brook Lopez,26.6,BKN,Big,2094,53,51.4%,59,51.7%,0,10.0%,87,81.4%,68,65%,80,54%,51,73%,48,100%
Robin Lopez,26.6,POR,Big,1636,68,53.5%,68,53.7%,0,0.0%,72,77.2%,46,71%,39,66%,33,79%,0,0%
Kevin Love,26.1,CLE,Big,2526,48,50.9%,32,47.9%,62,36.7%,84,80.4%,16,80%,35,68%,54,71%,81,99%
Kyle Lowry,28.6,TOR,Point,2407,60,47.8%,60,46.0%,48,34.0%,60,80.6%,48,36%,32,34%,47,19%,85,57%
John Lucas III,31.9,DET,Point,255,18,42.7%,40,43.8%,10,25.0%,0,100.0%,60,32%,3,50%,69,14%,0,100%
Shelvin Mack,24.5,ATL,Combo,727,38,46.3%,52,45.8%,33,31.3%,0,84.0%,34,58%,35,44%,28,42%,38,86%
Ian Mahinmi,28.0,IND,Big,1120,78,55.0%,78,55.0%,0,0.0%,1,30.6%,82,61%,64,60%,73,63%,0,0%
Devyn Marble,22.1,ORL,Wing,198,2,35.0%,38,44.4%,3,18.2%,0,35.7%,52,67%,24,67%,66,40%,2,100%
Shawn Marion,36.5,CLE,Forward,1066,31,46.5%,52,47.9%,16,26.7%,59,76.5%,19,81%,6,81%,19,74%,0,100%
Kendall Marshall,23.2,MIL,Point,395,92,53.6%,84,50.0%,84,38.6%,0,88.9%,16,50%,11,44%,50,18%,32,76%
Cartier Martin,29.9,DET,Wing,173,2,35.0%,5,35.7%,5,23.1%,0,0.0%,37,73%,0,100%,52,50%,77,83%
Kevin Martin,31.7,MIN,Wing,1299,44,48.8%,37,44.2%,79,39.5%,91,88.1%,63,63%,57,53%,46,55%,75,85%
Wesley Matthews,28.0,POR,Wing,2021,91,56.3%,93,53.4%,75,38.8%,31,75.2%,52,67%,40,61%,79,33%,69,87%
Jason Maxiell,31.7,CHA,Big,794,6,42.9%,6,42.9%,0,0.0%,23,60.7%,21,79%,55,63%,11,93%,0,0%
O.J. Mayo,27.0,MIL,Wing,1670,51,49.6%,52,46.5%,57,36.3%,68,82.4%,40,72%,38,62%,34,62%,52,92%
Luc Mbah a Moute,28.1,PHI,Forward,1906,20,44.5%,22,43.5%,28,31.0%,5,58.9%,48,71%,63,56%,20,73%,52,97%
James Michael McAdoo,21.8,GSW,Big,102,91,58.6%,91,58.6%,0,0.0%,0,58.8%,4,88%,4,87%,2,100%,0,0%
Ray McCallum,23.4,SAC,Combo,1368,60,47.8%,78,47.9%,36,31.4%,14,68.3%,62,44%,32,46%,63,24%,54,81%
CJ McCollum,23.1,POR,Wing,901,81,52.6%,58,47.5%,85,40.2%,8,67.6%,82,50%,95,20%,71,35%,66,89%
KJ McDaniels,21.7,PHI,Forward,1271,28,45.6%,35,45.6%,26,30.5%,54,75.7%,63,65%,70,54%,54,52%,48,98%
Doug McDermott,22.8,CHI,Wing,275,20,45.0%,38,44.4%,20,30.6%,0,58.3%,4,91%,3,89%,11,80%,2,100%
Mitch McGary,22.4,OKC,Big,416,58,51.9%,62,52.2%,0,0.0%,41,67.9%,34,74%,30,69%,9,94%,0,0%
JaVale McGee,26.8,DEN,Big,171,86,57.1%,85,57.1%,0,0.0%,60,74.1%,14,81%,8,79%,2,100%,0,0%
Ben McLemore,21.7,SAC,Wing,2634,78,52.1%,84,50.5%,55,36.2%,57,80.8%,30,74%,22,67%,42,56%,51,92%
Josh McRoberts,27.7,MIA,Big,284,96,61.5%,91,58.8%,98,44.4%,0,44.4%,55,68%,69,59%,61,67%,95,88%
Jodie Meeks,27.2,DET,Wing,1424,35,47.9%,41,45.3%,39,34.6%,100,90.4%,8,88%,14,74%,5,94%,46,93%
Khris Middleton,23.2,MIL,Wing,2362,82,53.0%,79,49.2%,90,41.0%,83,85.7%,43,70%,31,66%,40,57%,23,98%
CJ Miles,27.6,IND,Wing,1821,53,49.8%,43,45.4%,47,35.4%,62,81.1%,24,77%,46,58%,20,70%,58,91%
Andre Miller,38.6,SAC,Point,608,65,49.0%,85,50.4%,24,27.3%,48,78.9%,55,33%,10,44%,52,18%,55,67%
Andre Miller,38.6,WAS,Point,570,95,54.2%,98,55.6%,0,16.7%,19,71.8%,77,27%,26,37%,84,10%,0,100%
Mike Miller,34.7,CLE,Wing,618,62,50.5%,3,33.3%,46,35.4%,0,100.0%,7,88%,98,0%,75,33%,2,100%
Patty Mills,26.2,SAS,Combo,719,69,49.0%,38,44.0%,61,35.5%,86,86.1%,14,69%,3,73%,26,43%,43,85%
Elijah Millsap,27.2,UTA,Wing,871,8,38.9%,4,34.3%,24,31.3%,7,66.7%,76,54%,91,29%,69,38%,30,96%
Paul Millsap,29.7,ATL,Big,2379,58,51.8%,52,51.2%,51,35.8%,66,75.7%,65,65%,62,61%,84,56%,90,95%
Nikola Mirotic,23.7,CHI,Forward,1592,48,48.5%,57,48.7%,40,32.2%,71,80.1%,56,68%,61,56%,61,48%,83,91%
Greg Monroe,24.4,DET,Big,2122,39,49.6%,44,49.6%,0,0.0%,62,74.7%,97,50%,84,53%,96,43%,0,0%
E'Twaun Moore,25.7,CHI,Combo,444,77,50.4%,88,49.4%,57,35.3%,0,68.8%,32,59%,40,43%,8,57%,45,83%
Darius Morris,23.8,BKN,Point,211,15,41.0%,35,43.5%,9,23.8%,0,50.0%,74,28%,81,17%,76,13%,26,80%
Marcus Morris,25.2,PHX,Forward,2030,70,51.6%,59,48.7%,70,37.4%,12,62.8%,80,60%,48,57%,89,37%,80,91%
Markieff Morris,25.2,PHX,Big,2577,38,49.3%,41,49.4%,33,32.2%,69,76.5%,90,57%,72,58%,93,49%,84,98%
Anthony Morrow,29.1,OKC,Wing,1741,94,57.4%,75,48.9%,93,43.3%,92,88.2%,21,79%,81,39%,24,67%,27,97%
Donatas Motiejunas,24.1,HOU,Big,2001,74,54.5%,71,53.9%,82,38.9%,19,60.0%,66,65%,28,69%,88,52%,85,98%
Timofey Mozgov,28.3,CLE,Big,1140,91,59.0%,93,59.0%,0,0.0%,49,70.3%,21,79%,10,78%,24,84%,0,0%
Timofey Mozgov,28.3,DEN,Big,889,49,51.1%,51,51.1%,0,33.3%,57,72.6%,46,71%,45,65%,22,86%,48,100%
Shabazz Muhammad,22.0,MIN,Wing,843,69,51.2%,83,50.4%,68,37.5%,21,72.3%,50,67%,17,70%,48,55%,2,100%
Mike Muscala,23.3,ATL,Big,410,82,56.4%,76,54.9%,96,43.8%,0,80.0%,31,75%,58,62%,28,81%,48,100%
Shabazz Napier,23.3,MIA,Point,969,61,47.9%,10,38.6%,78,37.6%,31,77.8%,10,51%,71,20%,55,17%,23,83%
Gary Neal,30.1,CHA,Wing,898,13,41.1%,14,39.5%,17,29.5%,83,85.7%,94,40%,90,31%,79,33%,94,61%
Gary Neal,30.1,MIN,Wing,258,29,47.1%,47,45.9%,28,33.3%,90,87.9%,73,57%,93,25%,35,60%,95,60%
Jameer Nelson,32.7,BOS,Point,120,0,28.7%,0,25.0%,3,20.0%,0,66.7%,94,22%,97,0%,98,0%,100,40%
Jameer Nelson,32.7,DAL,Point,582,71,49.4%,8,38.3%,74,37.3%,0,87.5%,21,48%,15,40%,76,13%,84,58%
Jameer Nelson,32.7,DEN,Combo,682,91,52.2%,95,52.1%,59,35.4%,0,55.6%,80,36%,83,24%,55,28%,92,53%
Andrew Nicholson,24.9,ORL,Big,442,32,48.2%,31,47.7%,38,33.3%,0,63.6%,25,77%,36,67%,35,78%,93,92%
Joakim Noah,29.7,CHI,Big,2045,11,44.6%,13,44.6%,0,0.0%,20,60.3%,71,64%,68,60%,42,77%,0,0%
Nerlens Noel,20.6,PHI,Big,2270,22,46.3%,21,46.3%,0,0.0%,26,61.4%,57,67%,35,67%,65,66%,0,0%
Dirk Nowitzki,36.4,DAL,Big,2269,47,50.8%,38,48.7%,78,38.0%,98,88.1%,44,71%,86,51%,65,66%,79,99%
Jusuf Nurkic,20.2,DEN,Big,1020,17,45.4%,16,45.5%,0,0.0%,30,62.7%,53,68%,29,69%,60,67%,0,0%
Johnny O'Bryant III,21.4,MIL,Big,344,1,37.3%,1,37.3%,0,0.0%,0,41.7%,29,76%,31,68%,26,82%,0,0%
Kyle O'Quinn,24.6,ORL,Big,788,59,52.2%,70,53.8%,22,30.0%,67,76.5%,56,68%,25,69%,81,57%,48,100%
Victor Oladipo,22.5,ORL,Combo,2548,58,47.6%,62,46.4%,51,34.4%,54,81.8%,75,39%,57,37%,75,20%,77,72%
Kelly Olynyk,23.5,BOS,Big,1396,71,53.9%,73,54.5%,45,35.1%,42,67.9%,40,72%,34,68%,82,57%,89,95%
Zaza Pachulia,30.7,MIL,Big,1718,18,45.5%,16,45.6%,0,0.0%,78,78.5%,31,75%,56,62%,15,90%,0,0%
Kostas Papanikolaou,24.3,HOU,Forward,697,35,46.8%,33,45.5%,34,32.0%,0,72.2%,20,80%,26,67%,39,60%,52,97%
Jabari Parker,19.6,MIL,Forward,725,56,49.4%,70,50.0%,0,26.7%,27,69.7%,85,56%,59,56%,56,51%,98,75%
Tony Parker,32.5,SAS,Point,1948,82,50.8%,81,49.3%,98,42.0%,38,78.3%,63,31%,60,23%,34,25%,6,95%
Chandler Parsons,26.0,DAL,Wing,2183,86,54.2%,89,52.1%,72,38.0%,23,72.8%,66,61%,65,49%,75,34%,53,92%
Patrick Patterson,25.6,TOR,Big,2141,76,54.9%,69,53.8%,69,37.2%,75,77.6%,37,74%,93,44%,80,59%,48,100%
Chris Paul,29.5,LAC,Point,2848,98,54.5%,90,52.3%,93,40.1%,98,90.3%,98,19%,85,15%,82,11%,98,42%
Adreian Payne,23.7,MIN,Big,707,4,42.1%,9,43.1%,0,12.5%,34,65.0%,75,63%,36,67%,80,59%,48,100%
Elfrid Payton,20.7,ORL,Point,2442,23,43.1%,34,43.4%,10,25.0%,4,55.2%,97,19%,69,21%,79,12%,13,89%
Nikola Pekovic,28.8,MIN,Big,810,4,42.2%,6,42.2%,0,0.0%,93,83.5%,69,64%,49,64%,66,66%,0,0%
Kendrick Perkins,30.0,CLE,Big,129,62,52.4%,63,52.4%,0,0.0%,0,50.0%,12,82%,0,100%,78,60%,0,0%
Kendrick Perkins,30.0,OKC,Big,950,9,44.3%,12,44.3%,0,0.0%,4,49.3%,65,65%,48,65%,61,67%,0,0%
Paul Pierce,37.1,WAS,Wing,1905,83,53.7%,80,49.6%,76,38.9%,43,78.1%,29,74%,21,68%,61,47%,2,100%
Mason Plumlee,24.7,BKN,Big,1697,89,57.7%,88,57.7%,0,0.0%,5,49.7%,55,68%,22,70%,90,50%,0,0%
Miles Plumlee,26.2,MIL,Big,175,31,48.1%,34,48.1%,0,0.0%,0,37.5%,8,85%,1,91%,90,50%,0,0%
Miles Plumlee,26.2,PHX,Big,983,77,55.0%,77,55.0%,0,0.0%,6,50.0%,82,61%,50,64%,88,52%,0,0%
Quincy Pondexter,26.6,MEM,Forward,518,17,44.4%,85,53.4%,14,25.4%,29,70.0%,50,71%,67,55%,22,73%,89,88%
Quincy Pondexter,26.6,NOP,Wing,1239,96,58.0%,61,47.8%,95,43.9%,44,78.1%,20,79%,29,66%,39,58%,44,93%
Otto Porter,21.4,WAS,Wing,1332,54,49.9%,79,49.4%,34,34.1%,22,72.4%,21,79%,10,78%,17,72%,40,94%
Dwight Powell,23.3,DAL,Big,174,5,42.3%,15,45.5%,0,16.7%,0,76.0%,29,75%,55,63%,22,86%,48,100%
Phil Pressey,23.7,BOS,Point,552,11,40.2%,42,44.0%,7,22.0%,10,66.7%,89,23%,94,10%,24,29%,95,46%
A.J. Price,28.1,IND,Point,173,79,50.6%,58,45.8%,86,38.7%,0,66.7%,87,24%,97,0%,94,5%,81,58%
Ronnie Price,31.4,LAL,Point,928,24,43.3%,27,42.9%,29,29.1%,40,78.4%,13,51%,52,27%,29,26%,16,87%
Pablo Prigioni,37.5,HOU,Point,392,21,42.9%,100,56.3%,19,25.5%,0,86.7%,2,62%,0,80%,98,0%,37,75%
Pablo Prigioni,37.5,NYK,Combo,783,97,55.5%,97,52.3%,77,37.8%,74,84.0%,12,72%,28,50%,9,54%,45,83%
Tayshaun Prince,34.7,BOS,Forward,197,96,61.2%,91,54.9%,0,71.4%,0,83.3%,94,52%,94,33%,65,47%,0,100%
Tayshaun Prince,34.7,DET,Forward,567,37,46.9%,24,43.6%,88,42.3%,20,65.5%,33,75%,7,76%,31,68%,0,100%
Tayshaun Prince,34.7,MEM,Forward,625,9,44.2%,11,39.6%,94,43.8%,83,83.3%,61,66%,72,53%,43,60%,0,100%
Zach Randolph,33.3,MEM,Big,2298,37,49.1%,39,49.1%,0,30.8%,68,76.5%,98,48%,87,50%,95,44%,48,100%
JJ Redick,30.4,LAC,Wing,2401,98,58.4%,87,51.7%,93,43.7%,98,90.1%,3,92%,8,81%,6,91%,30,96%
Jason Richardson,33.8,PHI,Combo,414,23,43.8%,8,37.8%,44,32.6%,0,77.3%,28,61%,28,50%,32,40%,60,77%
Luke Ridnour,33.7,ORL,Combo,644,68,48.8%,80,48.2%,46,33.9%,0,85.7%,91,30%,97,13%,83,13%,69,75%
Austin Rivers,22.3,LAC,Combo,725,51,46.8%,82,48.2%,20,29.0%,2,58.0%,45,52%,28,50%,43,36%,31,90%
Austin Rivers,22.3,NOP,Combo,730,8,41.6%,23,41.3%,18,28.6%,22,73.8%,72,43%,66,33%,60,27%,5,100%
Andre Roberson,22.9,OKC,Wing,1281,76,52.0%,98,61.7%,10,25.6%,0,47.9%,17,80%,12,75%,0,100%,36,95%
Brian Roberts,28.9,CHA,Point,1219,35,45.8%,27,42.9%,45,32.9%,94,89.1%,5,54%,8,46%,6,41%,35,75%
Nate Robinson,30.4,DEN,Combo,425,11,42.3%,32,42.7%,13,27.9%,6,65.8%,71,43%,25,53%,88,12%,85,67%
Nate Robinson,30.4,LAC,Combo,113,12,42.7%,5,34.5%,70,36.8%,0,83.3%,42,53%,12,67%,51,29%,78,71%
Thomas Robinson,23.6,PHI,Big,401,25,47.3%,28,47.3%,0,0.0%,20,60.3%,96,51%,89,48%,76,61%,0,0%
Thomas Robinson,23.6,POR,Big,345,52,51.3%,55,51.3%,0,0.0%,3,42.9%,70,64%,71,59%,29,80%,0,0%
Glenn Robinson III,20.8,PHI,Wing,146,31,47.5%,51,46.4%,0,30.8%,0,50.0%,57,65%,49,57%,52,50%,2,100%
Rajon Rondo,28.7,BOS,Point,697,19,42.7%,39,43.7%,10,25.0%,0,33.3%,79,26%,92,10%,15,35%,69,63%
Rajon Rondo,28.7,DAL,Point,1306,37,46.0%,52,44.9%,71,36.5%,2,44.4%,52,34%,48,28%,26,28%,19,84%
Derrick Rose,26.1,CHI,Combo,1527,29,45.3%,63,46.5%,16,28.1%,52,81.3%,83,35%,75,28%,71,22%,83,70%
Terrence Ross,23.7,TOR,Wing,2059,70,51.3%,45,45.7%,70,37.6%,39,77.4%,29,74%,13,75%,59,48%,45,93%
Ricky Rubio,24.0,MIN,Point,690,6,38.6%,11,38.7%,17,25.5%,54,79.7%,27,42%,39,31%,13,37%,31,77%
Damjan Rudez,28.4,IND,Wing,974,95,57.6%,91,53.0%,81,40.0%,0,78.9%,9,87%,10,79%,16,73%,35,95%
Brandon Rush,29.3,GSW,Wing,168,0,19.7%,0,14.3%,2,15.8%,0,50.0%,68,60%,98,0%,98,0%,2,100%
Robert Sacre,25.4,LAL,Big,1044,2,40.1%,3,40.2%,0,0.0%,46,68.9%,51,69%,95,41%,26,82%,0,0%
John Salmons,34.9,NOP,Wing,265,15,41.7%,8,36.4%,21,30.8%,0,50.0%,47,69%,98,0%,40,57%,67,88%
JaKarr Sampson,21.6,PHI,Wing,1052,27,46.6%,90,53.0%,6,23.1%,13,69.9%,70,58%,53,55%,92,22%,2,100%
Larry Sanders,25.9,MIL,Big,583,42,50.0%,46,50.0%,0,0.0%,6,50.0%,74,63%,63,61%,29,80%,0,0%
Dennis Schroder,21.1,ATL,Point,1468,39,46.2%,48,44.4%,57,35.3%,67,82.9%,68,28%,66,21%,45,19%,65,65%
Luis Scola,34.5,IND,Big,1627,24,47.2%,27,47.2%,18,29.4%,47,69.2%,66,65%,86,51%,29,80%,96,80%
Mike Scott,26.3,ATL,Big,1033,65,53.0%,61,51.8%,56,36.4%,79,78.7%,1,92%,2,89%,19,86%,48,100%
Thabo Sefolosha,30.5,ATL,Wing,921,40,48.3%,60,47.8%,28,32.9%,41,77.8%,26,75%,21,68%,18,71%,33,96%
