Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Steven Adams,27.3,NOP,Big,1604,92,+3.6%,69,+1.9%,84,+4.1%,91,+7.2%,94,+5.3%,74,+3.5%,95,+5.3%,95,+4.8%
LaMarcus Aldridge,35.3,SAS,Big,544,54,+0.1%,26,-2.4%,6,-7.2%,87,+6.0%,47,-0.0%,36,-2.2%,76,+2.0%,67,+1.0%
LaMarcus Aldridge,35.3,BKN,Big,130,83,+2.3%,45,-0.7%,99,+13.0%,0,-21.0%,83,+2.8%,99,+15.9%,82,+2.4%,97,+5.4%
Al-Farouq Aminu,30.1,ORL,Forward,366,62,+0.7%,67,+1.7%,36,-1.4%,83,+4.8%,64,+1.2%,85,+5.8%,18,-3.1%,33,-1.6%
Kyle Anderson,27.1,MEM,Forward,1884,50,-0.2%,51,+0.1%,47,-0.2%,79,+4.3%,57,+0.7%,41,-1.2%,23,-2.3%,28,-2.0%
Giannis Antetokounmpo,25.9,MIL,Big,2010,84,+2.4%,100,+13.0%,17,-4.2%,52,+0.0%,25,-2.5%,56,+0.9%,12,-4.4%,16,-3.2%
Thanasis Antetokounmpo,28.3,MIL,Forward,448,20,-2.7%,1,-13.5%,60,+1.0%,38,-1.8%,45,-0.2%,43,-0.7%,85,+2.8%,79,+2.1%
Carmelo Anthony,36.4,POR,Forward,1671,22,-2.5%,28,-2.3%,83,+3.9%,19,-5.4%,49,+0.1%,23,-5.0%,57,+0.3%,45,-0.7%
Trevor Ariza,35.3,MIA,Forward,836,72,+1.3%,85,+3.7%,12,-5.2%,44,-1.2%,16,-3.8%,31,-3.0%,91,+4.0%,78,+2.0%
D.J. Augustin,33.0,MIL,Point,697,24,-2.3%,12,-4.7%,45,-0.5%,39,-1.7%,37,-1.0%,65,+2.2%,56,+0.3%,63,+0.7%
D.J. Augustin,33.0,HOU,Combo,405,53,-0.0%,59,+0.9%,59,+0.9%,46,-1.0%,52,+0.3%,32,-2.7%,51,-0.1%,44,-0.7%
Harrison Barnes,28.4,SAC,Forward,2101,85,+2.5%,65,+1.6%,62,+1.2%,86,+5.8%,80,+2.6%,82,+4.9%,72,+1.5%,82,+2.4%
Will Barton,29.8,DEN,Wing,1723,83,+2.2%,71,+2.1%,79,+3.4%,27,-3.3%,63,+1.1%,89,+6.7%,75,+1.9%,86,+3.1%
Nicolas Batum,31.9,LAC,Wing,1839,63,+0.8%,65,+1.5%,39,-1.0%,57,+0.7%,44,-0.3%,25,-4.7%,60,+0.5%,41,-1.0%
Aron Baynes,33.9,TOR,Big,978,32,-1.7%,20,-3.1%,57,+0.7%,56,+0.7%,58,+0.7%,53,+0.6%,21,-2.6%,29,-1.8%
Kent Bazemore,31.3,GSW,Wing,1294,72,+1.3%,80,+3.1%,66,+1.7%,79,+4.3%,81,+2.6%,24,-4.7%,67,+1.1%,52,-0.2%
Bradley Beal,27.3,WAS,Wing,2143,96,+4.3%,63,+1.3%,80,+3.5%,95,+8.7%,94,+5.4%,40,-1.6%,81,+2.4%,73,+1.4%
Malik Beasley,23.9,MIN,Wing,1213,47,-0.4%,16,-3.9%,36,-1.4%,84,+5.0%,57,+0.6%,83,+5.1%,64,+0.9%,78,+2.0%
DeAndre' Bembry,26.3,TOR,Wing,947,35,-1.4%,91,+5.0%,44,-0.5%,93,+7.9%,72,+1.8%,25,-4.7%,8,-5.6%,8,-5.4%
Davis Bertans,28.0,WAS,Forward,1462,64,+0.9%,43,-0.9%,43,-0.7%,63,+1.4%,50,+0.2%,69,+2.6%,70,+1.3%,74,+1.6%
Patrick Beverley,32.3,LAC,Combo,823,58,+0.3%,77,+2.8%,91,+5.6%,46,-1.0%,84,+3.0%,81,+4.7%,16,-3.5%,38,-1.2%
Bismack Biyombo,28.2,CHA,Big,1342,8,-4.0%,29,-2.1%,33,-1.9%,16,-5.8%,20,-3.1%,46,-0.4%,16,-3.5%,20,-2.7%
Nemanja Bjelica,32.5,SAC,Big,435,23,-2.3%,72,+2.2%,30,-2.1%,21,-4.8%,23,-2.8%,74,+3.5%,4,-7.2%,9,-4.9%
Nemanja Bjelica,32.5,MIA,Big,152,96,+4.5%,83,+3.4%,92,+6.0%,83,+4.7%,95,+5.6%,39,-1.7%,81,+2.4%,72,+1.3%
Eric Bledsoe,30.9,NOP,Point,2108,84,+2.4%,74,+2.4%,76,+2.9%,53,+0.1%,72,+1.8%,70,+2.9%,88,+3.6%,89,+3.4%
Bojan Bogdanovic,31.5,UTA,Forward,2207,48,-0.3%,10,-5.2%,5,-7.7%,94,+8.5%,8,-5.6%,83,+5.1%,76,+2.0%,85,+2.9%
Devin Booker,24.0,PHX,Wing,2269,86,+2.6%,82,+3.3%,62,+1.1%,29,-3.1%,41,-0.6%,58,+1.4%,90,+3.8%,89,+3.5%
Avery Bradley,29.9,MIA,Combo,203,95,+4.2%,92,+5.2%,88,+5.1%,24,-4.2%,70,+1.7%,97,+12.5%,79,+2.2%,96,+5.3%
Avery Bradley,29.9,HOU,Wing,383,39,-1.1%,92,+5.5%,32,-1.9%,57,+0.8%,39,-0.8%,46,-0.4%,9,-5.4%,11,-4.2%
Malcolm Brogdon,27.9,IND,Combo,1929,21,-2.6%,25,-2.5%,19,-3.7%,5,-9.8%,8,-5.5%,5,-11.0%,66,+1.1%,32,-1.6%
Jaylen Brown,24.0,BOS,Wing,1995,75,+1.5%,61,+1.2%,82,+3.7%,67,+2.2%,85,+3.2%,86,+5.8%,57,+0.3%,73,+1.4%
Reggie Bullock,29.6,NYK,Wing,1960,77,+1.8%,42,-0.9%,79,+3.3%,60,+1.2%,80,+2.6%,51,+0.2%,89,+3.7%,84,+2.8%
Trey Burke,28.0,DAL,Point,854,44,-0.8%,26,-2.5%,46,-0.4%,88,+6.1%,74,+2.0%,35,-2.2%,44,-0.6%,41,-1.0%
Alec Burks,29.3,NYK,Wing,1262,37,-1.2%,56,+0.5%,17,-4.0%,17,-5.6%,11,-4.6%,78,+4.1%,38,-1.0%,57,+0.3%
Jimmy Butler,31.1,MIA,Wing,1732,38,-1.2%,69,+2.0%,35,-1.6%,27,-3.4%,26,-2.3%,31,-3.1%,35,-1.2%,30,-1.7%
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,84,+2.4%,25,-2.5%,78,+3.0%,92,+7.6%,92,+4.6%,80,+4.5%,94,+4.7%,94,+4.6%
Clint Capela,26.5,ATL,Big,1907,59,+0.5%,13,-4.4%,60,+1.0%,44,-1.1%,52,+0.3%,87,+6.2%,75,+1.8%,85,+2.9%
Michael Carter-Williams,29.1,ORL,Combo,797,50,-0.1%,31,-2.0%,60,+1.0%,87,+6.0%,83,+3.0%,42,-1.1%,40,-0.9%,42,-1.0%
Willie Cauley-Stein,27.2,DAL,Big,884,67,+1.0%,54,+0.3%,38,-1.1%,13,-6.6%,22,-2.9%,51,+0.4%,91,+4.1%,87,+3.2%
Jordan Clarkson,28.4,UTA,Combo,1797,37,-1.3%,50,-0.1%,89,+5.1%,9,-7.4%,87,+3.4%,17,-6.3%,47,-0.4%,27,-2.0%
Mike Conley,33.1,UTA,Point,1495,66,+1.0%,51,+0.1%,20,-3.6%,25,-4.1%,16,-3.8%,64,+1.9%,74,+1.7%,75,+1.8%
Pat Connaughton,27.8,MIL,Wing,1568,39,-1.2%,27,-2.3%,92,+5.7%,28,-3.2%,77,+2.3%,19,-6.0%,53,+0.1%,37,-1.2%
DeMarcus Cousins,30.2,HOU,Big,486,29,-1.9%,31,-2.1%,7,-7.1%,99,+17.6%,67,+1.4%,50,+0.2%,17,-3.4%,23,-2.5%
DeMarcus Cousins,30.2,LAC,Big,203,9,-3.9%,31,-2.0%,68,+1.9%,62,+1.3%,66,+1.4%,3,-12.2%,10,-4.9%,3,-7.0%
Robert Covington,29.9,POR,Big,2231,95,+4.2%,64,+1.5%,22,-3.5%,79,+4.2%,45,-0.2%,76,+3.8%,89,+3.7%,91,+3.7%
Jae Crowder,30.3,PHX,Forward,1640,42,-0.9%,26,-2.4%,54,+0.4%,26,-3.6%,34,-1.3%,82,+4.8%,48,-0.3%,68,+1.1%
Seth Curry,30.2,PHI,Wing,1637,93,+3.8%,73,+2.3%,68,+1.9%,70,+2.6%,76,+2.2%,71,+3.0%,97,+6.2%,96,+5.3%
Stephen Curry,32.6,GSW,Point,2151,99,+7.0%,93,+5.6%,89,+5.2%,55,+0.5%,87,+3.5%,43,-0.7%,93,+4.4%,90,+3.6%
Anthony Davis,27.6,LAL,Big,1161,68,+1.1%,90,+4.6%,41,-0.8%,53,+0.1%,40,-0.8%,77,+3.9%,72,+1.5%,80,+2.1%
Ed Davis,31.4,MIN,Big,277,3,-5.9%,0,-15.2%,97,+9.6%,6,-9.3%,65,+1.3%,11,-8.3%,68,+1.2%,43,-0.8%
DeMar DeRozan,31.2,SAS,Forward,2055,70,+1.2%,47,-0.4%,90,+5.3%,73,+3.1%,90,+4.4%,44,-0.6%,60,+0.5%,59,+0.4%
Dewayne Dedmon,31.2,MIA,Big,207,67,+1.1%,74,+2.4%,87,+4.7%,1,-15.8%,19,-3.3%,15,-6.8%,98,+6.7%,84,+2.8%
Matthew Dellavedova,30.1,CLE,Combo,221,94,+4.1%,98,+9.2%,57,+0.7%,86,+5.8%,73,+1.9%,69,+2.6%,52,+0.1%,69,+1.2%
Gorgui Dieng,30.8,MEM,Big,310,40,-1.1%,60,+1.0%,4,-8.4%,7,-8.6%,2,-8.8%,36,-2.1%,98,+6.8%,93,+4.1%
Gorgui Dieng,30.8,SAS,Big,152,43,-0.8%,99,+9.5%,0,-16.1%,6,-9.0%,0,-13.4%,26,-4.5%,71,+1.4%,60,+0.5%
Goran Dragic,34.5,MIA,Point,1314,55,+0.1%,8,-5.8%,91,+5.6%,26,-3.7%,78,+2.3%,82,+4.8%,68,+1.2%,81,+2.2%
Andre Drummond,27.2,CLE,Big,721,78,+1.9%,14,-4.2%,56,+0.7%,87,+6.0%,75,+2.1%,98,+12.9%,78,+2.1%,95,+5.0%
Andre Drummond,27.2,LAL,Big,519,77,+1.8%,20,-3.0%,15,-4.5%,62,+1.4%,28,-2.0%,85,+5.8%,98,+7.5%,98,+7.1%
Kevin Durant,32.1,BKN,Forward,1150,98,+5.4%,92,+5.5%,94,+6.9%,80,+4.3%,95,+6.0%,88,+6.6%,92,+4.2%,94,+4.8%
Wayne Ellington,32.9,DET,Wing,1003,89,+3.0%,58,+0.9%,63,+1.4%,32,-2.7%,50,+0.1%,53,+0.6%,97,+6.7%,96,+5.3%
Joel Embiid,26.6,PHI,Big,1584,98,+5.5%,91,+4.8%,85,+4.2%,82,+4.6%,90,+4.4%,91,+7.3%,93,+4.5%,97,+5.6%
James Ennis,30.3,ORL,Forward,983,93,+3.9%,25,-2.5%,91,+5.5%,78,+4.1%,93,+5.0%,73,+3.3%,94,+5.1%,94,+4.8%
Dante Exum,25.3,CLE,Wing,112,7,-4.1%,6,-6.6%,58,+0.8%,93,+8.0%,76,+2.2%,3,-12.7%,9,-5.4%,4,-6.6%
Derrick Favors,29.3,UTA,Big,1031,21,-2.5%,40,-1.2%,75,+2.7%,22,-4.5%,64,+1.2%,40,-1.3%,25,-1.9%,31,-1.7%
Dorian Finney-Smith,27.5,DAL,Forward,1918,89,+2.9%,74,+2.4%,80,+3.4%,32,-2.6%,64,+1.2%,72,+3.1%,78,+2.1%,82,+2.3%
Bryn Forbes,27.3,MIL,Combo,1286,59,+0.5%,36,-1.5%,50,+0.2%,62,+1.3%,56,+0.6%,68,+2.6%,73,+1.7%,77,+1.9%
Evan Fournier,28.0,ORL,Wing,784,99,+7.8%,82,+3.4%,93,+6.1%,40,-1.6%,84,+3.0%,99,+16.4%,99,+8.4%,99,+9.7%
Evan Fournier,28.0,BOS,Wing,466,18,-2.8%,5,-6.8%,10,-6.0%,87,+6.0%,27,-2.1%,49,+0.2%,33,-1.4%,39,-1.1%
Danilo Gallinari,32.2,ATL,Big,1215,58,+0.4%,46,-0.5%,78,+3.1%,23,-4.2%,60,+0.9%,47,-0.2%,69,+1.3%,64,+0.8%
Langston Galloway,28.9,PHX,Wing,372,61,+0.6%,21,-2.9%,71,+2.3%,85,+5.3%,87,+3.5%,47,-0.2%,45,-0.5%,54,-0.0%
Marc Gasol,35.8,LAL,Big,983,79,+2.0%,82,+3.3%,89,+5.1%,81,+4.5%,91,+4.5%,44,-0.5%,48,-0.2%,50,-0.3%
Rudy Gay,34.2,SAS,Big,1351,39,-1.1%,17,-3.6%,18,-3.8%,25,-4.1%,15,-3.9%,90,+7.0%,73,+1.7%,84,+2.8%
Paul George,30.5,LAC,Forward,1828,84,+2.4%,62,+1.3%,60,+1.0%,89,+6.2%,86,+3.2%,58,+1.4%,38,-1.1%,51,-0.3%
Taj Gibson,35.4,NYK,Big,925,39,-1.1%,56,+0.5%,63,+1.3%,58,+1.0%,64,+1.3%,42,-0.7%,21,-2.7%,25,-2.3%
Rudy Gobert,28.4,UTA,Big,2185,90,+3.0%,65,+1.6%,26,-2.8%,93,+7.8%,41,-0.7%,52,+0.5%,85,+2.9%,81,+2.2%
Aaron Gordon,25.1,ORL,Forward,735,81,+2.1%,96,+7.2%,58,+0.9%,50,-0.4%,53,+0.3%,35,-2.4%,50,-0.1%,48,-0.5%
Aaron Gordon,25.1,DEN,Forward,647,91,+3.3%,97,+7.6%,68,+1.9%,92,+7.6%,89,+3.7%,27,-4.2%,59,+0.4%,46,-0.6%
Eric Gordon,31.9,HOU,Combo,782,36,-1.4%,21,-2.8%,38,-1.1%,20,-5.2%,28,-2.0%,60,+1.6%,27,-1.8%,40,-1.0%
Jerami Grant,26.6,DET,Forward,1821,41,-1.0%,70,+2.0%,27,-2.6%,23,-4.4%,21,-2.9%,77,+4.0%,40,-1.0%,56,+0.2%
Danny Green,33.4,PHI,Forward,1930,95,+4.2%,78,+2.9%,55,+0.6%,91,+7.1%,83,+2.9%,96,+10.9%,87,+3.3%,97,+5.6%
Draymond Green,30.7,GSW,Big,1981,99,+7.5%,98,+9.5%,91,+5.4%,8,-7.9%,55,+0.5%,37,-2.0%,97,+6.6%,95,+4.8%
JaMychal Green,30.4,DEN,Big,1102,6,-4.5%,6,-6.8%,9,-6.2%,8,-7.8%,4,-6.8%,27,-4.1%,56,+0.3%,41,-1.0%
Jeff Green,34.2,BKN,Big,1818,27,-2.1%,49,-0.2%,61,+1.0%,6,-9.2%,28,-2.0%,52,+0.5%,16,-3.5%,22,-2.5%
Blake Griffin,31.6,DET,Big,626,25,-2.3%,85,+3.7%,11,-5.5%,13,-6.6%,7,-5.9%,16,-6.7%,38,-1.1%,24,-2.3%
Blake Griffin,31.6,BKN,Big,548,98,+5.4%,27,-2.4%,45,-0.4%,99,+14.9%,91,+4.4%,97,+12.0%,96,+5.4%,98,+7.0%
Tim Hardaway Jr.,28.6,DAL,Wing,1978,55,+0.1%,64,+1.4%,22,-3.4%,41,-1.5%,24,-2.7%,62,+1.7%,63,+0.8%,65,+1.0%
James Harden,31.2,HOU,Point,290,86,+2.7%,3,-8.8%,7,-7.0%,1,-16.9%,1,-10.2%,80,+4.4%,99,+9.4%,99,+8.1%
James Harden,31.2,BKN,Point,1318,67,+1.0%,73,+2.3%,44,-0.5%,86,+5.7%,62,+1.1%,35,-2.4%,52,+0.1%,49,-0.4%
Maurice Harkless,27.5,MIA,Forward,117,61,+0.7%,40,-1.2%,98,+9.8%,96,+9.8%,98,+9.8%,72,+3.1%,15,-3.9%,26,-2.2%
Maurice Harkless,27.5,SAC,Forward,647,80,+2.0%,21,-2.9%,89,+5.2%,21,-4.8%,81,+2.6%,17,-6.3%,96,+6.0%,88,+3.4%
Montrezl Harrell,26.8,LAL,Big,1540,30,-1.8%,39,-1.2%,66,+1.7%,15,-6.0%,38,-1.0%,39,-1.6%,18,-3.1%,20,-2.7%
Gary Harris,26.1,DEN,Wing,581,78,+1.9%,81,+3.3%,42,-0.8%,61,+1.3%,48,-0.0%,54,+0.6%,50,-0.1%,55,+0.1%
Gary Harris,26.1,ORL,Wing,494,28,-2.0%,2,-10.4%,25,-2.9%,36,-2.1%,25,-2.5%,88,+6.5%,82,+2.5%,86,+3.2%
Joe Harris,29.2,BKN,Wing,2132,62,+0.7%,36,-1.5%,35,-1.6%,20,-5.2%,23,-2.7%,93,+8.2%,72,+1.6%,86,+3.2%
Tobias Harris,28.3,PHI,Forward,2013,85,+2.5%,58,+0.8%,56,+0.6%,74,+3.2%,68,+1.5%,90,+7.1%,90,+4.0%,95,+5.0%
Gordon Hayward,30.6,CHA,Forward,1496,70,+1.2%,46,-0.6%,39,-1.1%,80,+4.4%,58,+0.7%,84,+5.2%,86,+3.0%,89,+3.4%
Juan Hernangomez,25.1,MIN,Big,856,82,+2.2%,72,+2.3%,93,+6.2%,75,+3.7%,94,+5.4%,61,+1.6%,42,-0.8%,51,-0.3%
Willy Hernangomez,26.4,NOP,Big,788,80,+2.0%,66,+1.7%,81,+3.6%,35,-2.2%,67,+1.5%,57,+1.2%,58,+0.4%,62,+0.6%
Buddy Hield,27.9,SAC,Wing,2432,95,+4.2%,54,+0.3%,95,+7.9%,88,+6.1%,98,+7.5%,83,+5.1%,74,+1.7%,82,+2.5%
George Hill,34.5,OKC,Wing,368,92,+3.5%,84,+3.6%,84,+4.1%,91,+7.1%,93,+5.0%,33,-2.6%,77,+2.0%,66,+1.0%
George Hill,34.5,PHI,Combo,295,9,-3.9%,17,-3.6%,47,-0.2%,33,-2.6%,38,-0.9%,7,-10.5%,16,-3.6%,8,-5.4%
Solomon Hill,29.6,ATL,Forward,1472,73,+1.4%,53,+0.2%,56,+0.7%,60,+1.2%,59,+0.9%,67,+2.3%,74,+1.7%,77,+1.9%
Jrue Holiday,30.4,MIL,Combo,1918,86,+2.5%,84,+3.6%,70,+2.2%,82,+4.6%,86,+3.2%,44,-0.5%,66,+1.0%,63,+0.7%
Justin Holiday,31.6,IND,Forward,2167,75,+1.6%,89,+4.5%,25,-2.9%,31,-2.8%,21,-2.9%,82,+4.9%,42,-0.8%,62,+0.6%
Richaun Holmes,27.0,SAC,Big,1780,76,+1.6%,66,+1.6%,87,+4.6%,77,+4.0%,91,+4.4%,50,+0.2%,47,-0.4%,50,-0.3%
Rodney Hood,28.0,POR,Wing,712,26,-2.2%,23,-2.7%,21,-3.5%,32,-2.7%,21,-3.0%,19,-5.9%,77,+2.0%,61,+0.5%
Rodney Hood,28.0,TOR,Wing,213,11,-3.7%,16,-3.8%,91,+5.4%,83,+4.9%,94,+5.2%,40,-1.4%,5,-7.1%,7,-5.7%
Al Horford,34.4,OKC,Big,779,46,-0.5%,36,-1.5%,20,-3.6%,56,+0.7%,26,-2.4%,61,+1.7%,57,+0.3%,61,+0.6%
Danuel House,27.4,HOU,Wing,896,34,-1.6%,37,-1.4%,80,+3.5%,56,+0.7%,79,+2.5%,30,-3.4%,36,-1.2%,30,-1.8%
Dwight Howard,34.9,PHI,Big,1156,2,-6.2%,22,-2.7%,18,-3.9%,29,-3.2%,17,-3.6%,6,-10.5%,4,-7.4%,2,-8.3%
Serge Ibaka,31.1,LAC,Big,954,72,+1.3%,61,+1.1%,85,+4.3%,82,+4.7%,91,+4.5%,76,+3.7%,25,-1.9%,49,-0.4%
Andre Iguodala,36.8,MIA,Forward,1329,45,-0.6%,52,+0.1%,35,-1.6%,61,+1.3%,41,-0.6%,69,+2.6%,30,-1.5%,49,-0.4%
Ersan Ilyasova,33.5,UTA,Big,112,73,+1.3%,96,+7.4%,100,+14.8%,0,-19.6%,88,+3.7%,69,+2.6%,23,-2.3%,36,-1.4%
Joe Ingles,33.1,UTA,Forward,1863,66,+1.0%,82,+3.4%,40,-0.9%,64,+1.6%,48,+0.0%,52,+0.4%,37,-1.1%,45,-0.7%
Brandon Ingram,23.2,NOP,Forward,2089,96,+4.3%,88,+4.3%,86,+4.4%,95,+9.0%,96,+6.1%,91,+7.2%,92,+4.3%,96,+5.0%
Kyrie Irving,28.6,BKN,Combo,1884,69,+1.2%,63,+1.3%,77,+3.0%,81,+4.4%,87,+3.3%,45,-0.5%,60,+0.5%,57,+0.3%
Reggie Jackson,30.5,LAC,Combo,1508,78,+1.8%,41,-1.1%,46,-0.4%,58,+1.0%,51,+0.2%,57,+1.1%,87,+3.1%,83,+2.6%
LeBron James,35.8,LAL,Wing,1500,94,+3.9%,93,+5.8%,64,+1.4%,57,+0.7%,60,+0.9%,74,+3.5%,52,+0.1%,67,+1.0%
James Johnson,33.7,DAL,Forward,477,25,-2.2%,16,-3.7%,49,+0.1%,30,-2.9%,37,-1.0%,14,-7.2%,53,+0.1%,34,-1.5%
James Johnson,33.7,NOP,Forward,537,20,-2.7%,41,-1.0%,16,-4.3%,10,-7.2%,9,-5.0%,10,-8.9%,63,+0.8%,26,-2.1%
Stanley Johnson,24.4,TOR,Forward,973,21,-2.6%,59,+0.9%,8,-6.9%,2,-11.7%,3,-8.4%,48,-0.2%,30,-1.5%,39,-1.2%
Tyler Johnson,28.5,BKN,Combo,632,48,-0.3%,34,-1.6%,42,-0.8%,74,+3.2%,54,+0.4%,46,-0.4%,59,+0.5%,57,+0.3%
Nikola Jokic,25.7,DEN,Big,2487,97,+4.6%,87,+4.1%,99,+11.6%,94,+8.2%,99,+10.4%,72,+3.2%,36,-1.2%,54,+0.1%
Damian Jones,25.3,SAC,Big,326,53,-0.0%,4,-7.7%,58,+0.8%,8,-8.0%,30,-1.8%,75,+3.5%,93,+4.4%,93,+4.4%
Tyus Jones,24.5,MEM,Point,1153,16,-3.0%,34,-1.6%,59,+0.9%,33,-2.5%,52,+0.3%,37,-2.1%,17,-3.4%,19,-2.9%
Derrick Jones Jr.,23.7,POR,Wing,1298,35,-1.4%,58,+0.9%,29,-2.3%,68,+2.3%,48,+0.0%,28,-3.8%,20,-2.8%,18,-3.0%
DeAndre Jordan,32.3,BKN,Big,1231,33,-1.6%,74,+2.4%,54,+0.5%,46,-1.0%,47,-0.0%,7,-10.4%,33,-1.4%,14,-3.4%
Cory Joseph,29.2,SAC,Combo,926,29,-1.9%,63,+1.3%,50,+0.2%,2,-11.9%,20,-3.1%,51,+0.4%,22,-2.4%,36,-1.3%
Cory Joseph,29.2,DET,Combo,490,75,+1.6%,88,+4.3%,73,+2.4%,82,+4.7%,85,+3.1%,17,-6.3%,89,+3.7%,66,+1.0%
Frank Kaminsky,27.6,PHX,Big,677,47,-0.4%,21,-2.9%,35,-1.5%,11,-6.8%,20,-3.0%,46,-0.3%,76,+1.9%,73,+1.4%
Enes Kanter,28.5,POR,Big,1727,45,-0.6%,87,+4.1%,51,+0.2%,80,+4.3%,74,+2.0%,10,-8.7%,24,-2.1%,16,-3.3%
Zach LaVine,25.6,CHI,Wing,2028,93,+3.8%,59,+0.9%,81,+3.7%,61,+1.2%,82,+2.7%,81,+4.6%,85,+2.8%,88,+3.3%
Jeremy Lamb,28.4,IND,Wing,757,51,-0.1%,15,-3.9%,85,+4.1%,94,+8.3%,93,+5.2%,34,-2.4%,61,+0.7%,52,-0.1%
Jake Layman,26.7,MIN,Forward,563,26,-2.2%,80,+3.1%,60,+1.0%,16,-5.9%,36,-1.0%,15,-6.7%,14,-4.1%,10,-4.7%
Caris LeVert,26.2,BKN,Combo,325,70,+1.2%,77,+2.9%,7,-7.1%,18,-5.4%,10,-4.7%,41,-1.1%,96,+5.7%,93,+4.3%
Caris LeVert,26.2,IND,Wing,1148,57,+0.3%,91,+4.9%,44,-0.6%,48,-0.8%,41,-0.6%,62,+1.7%,34,-1.3%,47,-0.6%
Alex Len,27.4,WAS,Big,880,76,+1.6%,86,+3.9%,58,+0.8%,37,-2.0%,40,-0.7%,73,+3.4%,71,+1.4%,77,+1.9%
Kawhi Leonard,29.3,LAC,Forward,1769,98,+5.4%,89,+4.5%,89,+5.2%,63,+1.5%,88,+3.6%,53,+0.6%,99,+7.8%,98,+5.8%
Damian Lillard,30.3,POR,Point,2396,90,+3.3%,71,+2.1%,39,-1.1%,64,+1.7%,49,+0.0%,14,-7.0%,83,+2.6%,67,+1.0%
Kevon Looney,24.7,GSW,Big,1149,65,+0.9%,23,-2.7%,37,-1.3%,66,+2.0%,46,-0.2%,85,+5.6%,66,+1.0%,76,+1.8%
Brook Lopez,32.6,MIL,Big,1901,82,+2.2%,94,+5.8%,65,+1.5%,90,+6.9%,88,+3.7%,63,+1.9%,18,-3.1%,28,-2.0%
Robin Lopez,32.6,WAS,Big,1336,19,-2.8%,8,-5.8%,74,+2.6%,50,-0.3%,71,+1.8%,28,-4.0%,26,-1.8%,24,-2.4%
Kevin Love,32.2,CLE,Big,621,75,+1.5%,59,+1.0%,71,+2.3%,4,-10.8%,33,-1.5%,64,+2.0%,77,+2.0%,75,+1.8%
Kyle Lowry,34.6,TOR,Point,1598,90,+3.0%,44,-0.7%,38,-1.1%,68,+2.4%,48,+0.0%,85,+5.5%,83,+2.6%,87,+3.3%
Timothe Luwawu-Cabarrot,25.5,BKN,Wing,956,17,-2.9%,32,-1.9%,22,-3.3%,44,-1.2%,24,-2.7%,25,-4.7%,17,-3.3%,13,-3.7%
Trey Lyles,25.0,SAS,Big,306,3,-5.8%,42,-0.9%,7,-6.9%,1,-14.5%,1,-10.0%,18,-6.2%,17,-3.4%,12,-4.0%
Boban Marjanovic,32.2,DAL,Big,224,5,-5.3%,93,+5.7%,3,-8.6%,36,-2.1%,6,-6.2%,46,-0.2%,2,-9.1%,4,-6.6%
Wesley Matthews,34.1,LAL,Wing,1112,38,-1.2%,58,+0.8%,22,-3.4%,26,-3.7%,19,-3.3%,32,-2.9%,37,-1.1%,33,-1.6%
CJ McCollum,29.1,POR,Combo,1593,78,+1.8%,43,-0.9%,92,+5.9%,55,+0.6%,85,+3.2%,87,+6.5%,64,+0.8%,77,+1.9%
TJ McConnell,28.6,IND,Point,1765,65,+0.9%,45,-0.7%,85,+4.1%,73,+3.0%,89,+3.8%,77,+3.9%,44,-0.6%,60,+0.5%
Doug McDermott,28.8,IND,Forward,1607,61,+0.6%,79,+3.0%,37,-1.3%,38,-1.9%,33,-1.5%,59,+1.6%,26,-1.8%,39,-1.1%
JaVale McGee,32.8,CLE,Big,486,12,-3.6%,34,-1.6%,55,+0.6%,54,+0.2%,54,+0.4%,22,-5.2%,5,-6.9%,5,-6.4%
JaVale McGee,32.8,DEN,Big,160,14,-3.3%,25,-2.5%,2,-9.8%,96,+9.3%,14,-4.0%,2,-14.4%,67,+1.1%,23,-2.4%
Rodney McGruder,29.3,DET,Combo,183,87,+2.7%,44,-0.7%,95,+7.3%,28,-3.2%,90,+4.1%,77,+4.0%,87,+3.3%,89,+3.5%
Ben McLemore,27.7,HOU,Wing,433,45,-0.6%,19,-3.2%,77,+3.0%,21,-4.8%,46,-0.1%,92,+7.9%,41,-0.9%,70,+1.2%
Ben McLemore,27.7,LAL,Wing,349,33,-1.6%,90,+4.7%,57,+0.7%,2,-11.6%,13,-4.1%,99,+16.6%,1,-10.1%,14,-3.6%
Khris Middleton,29.2,MIL,Forward,2264,57,+0.3%,77,+2.7%,41,-0.8%,92,+7.3%,78,+2.3%,70,+2.7%,25,-2.0%,41,-1.0%
Darius Miller,30.6,OKC,Wing,175,99,+5.5%,97,+7.5%,86,+4.4%,100,+23.7%,99,+10.5%,20,-5.7%,88,+3.4%,73,+1.4%
