Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Kawhi Leonard,21.3,SAS,Forward,771,56,+2.7,44,-0.2,72,+3.8%,88,-3.3%,78,+6.3,92,+7.1,24,-17.6
Brook Lopez,24.6,BKN,Big,262,78,+8.4,80,+9.6,34,-3.7%,76,-1.8%,85,+7.4,83,+4.9,78,+19.9
Ian Mahinmi,26.0,IND,Big,139,11,-12.2,13,-10.5,45,-1.8%,11,+4.0%,4,-11.1,5,-7.2,32,-11.7
Kenyon Martin,34.8,NYK,Big,251,36,-1.5,32,-3.2,16,-6.3%,17,+3.3%,62,+2.6,18,-3.3,93,+43.3
Kevin Martin,29.7,OKC,Wing,315,92,+14.3,93,+16.2,39,-2.8%,61,-0.7%,25,-4.5,59,+1.3,12,-35.0
Luc Mbah a Moute,26.1,MIL,Forward,135,77,+8.2,25,-6.2,83,+5.8%,66,-1.2%,97,+14.0,98,+13.0,79,+20.8
JaVale McGee,24.8,DEN,Big,111,79,+8.6,49,+0.8,99,+11.9%,71,-1.6%,99,+17.3,99,+13.2,57,+4.2
Andre Miller,36.6,DEN,Combo,153,23,-6.7,15,-8.6,29,-4.7%,12,+3.9%,76,+5.4,29,-1.9,92,+42.0
Mike Miller,32.7,MIA,Wing,209,73,+7.6,55,+1.7,39,-2.8%,57,-0.6%,94,+11.4,67,+2.0,97,+58.3
Nazr Mohammed,35.2,CHI,Big,100,86,+12.3,88,+13.0,26,-4.9%,77,-1.8%,45,-1.4,37,-1.2,52,-0.1
Gary Neal,28.1,SAS,Combo,377,57,+3.1,45,-0.2,87,+7.1%,62,-0.8%,59,+0.9,62,+1.4,49,-4.0
Joakim Noah,27.7,CHI,Big,408,13,-11.6,7,-14.1,97,+10.2%,53,-0.2%,44,-1.7,81,+4.3,10,-37.1
Lamar Odom,33.0,LAC,Big,106,3,-16.2,19,-7.3,59,+1.8%,16,+3.3%,13,-7.4,28,-2.0,11,-35.9
Tony Parker,30.5,SAS,Point,762,40,-1.2,61,+3.8,13,-6.7%,21,+2.8%,18,-5.5,23,-2.6,27,-16.4
Chandler Parsons,24.0,HOU,Forward,237,63,+4.5,74,+6.0,82,+5.7%,84,-3.0%,82,+7.0,91,+6.9,53,0.0
Chris Paul,27.5,LAC,Point,223,24,-5.4,12,-10.8,50,-0.5%,1,+6.6%,12,-7.6,3,-9.1,86,+29.8
Kendrick Perkins,28.0,OKC,Big,209,2,-19.4,0,-19.1,61,+2.3%,40,+0.5%,29,-4.1,24,-2.5,43,-8.5
Johan Petro,26.8,ATL,Big,100,8,-13.1,20,-7.1,20,-5.7%,13,+3.7%,14,-6.5,21,-2.8,19,-25.0
Paul Pierce,35.1,BOS,Wing,255,50,+1.6,78,+9.2,2,-11.6%,6,+4.7%,54,-0.5,4,-7.2,96,+50.0
Quincy Pondexter,24.6,MEM,Forward,347,32,-2.1,38,-2.1,63,+2.5%,38,+0.7%,40,-2.0,73,+2.8,16,-28.6
Pablo Prigioni,35.5,NYK,Point,226,94,+14.9,96,+18.2,44,-1.9%,35,+1.0%,45,-1.6,36,-1.3,51,-2.0
Tayshaun Prince,32.7,MEM,Wing,453,55,+2.2,39,-1.2,47,-1.1%,59,-0.6%,77,+6.1,39,-1.2,92,+40.7
Zach Randolph,31.3,MEM,Big,553,42,-0.2,31,-3.9,96,+9.9%,82,-2.7%,84,+7.3,88,+5.8,64,+8.0
Nate Robinson,28.4,CHI,Point,403,95,+15.9,89,+13.2,67,+3.2%,55,-0.3%,92,+9.7,94,+7.9,65,+9.4
Larry Sanders,23.9,MIL,Big,112,7,-13.9,3,-15.8,22,-5.6%,93,-4.3%,48,-1.0,86,+5.4,9,-38.8
Thabo Sefolosha,28.5,OKC,Wing,299,50,+1.1,24,-6.8,87,+7.2%,48,+0.2%,79,+6.6,59,+1.3,87,+30.0
Iman Shumpert,22.4,NYK,Wing,331,80,+9.1,68,+4.9,51,-0.2%,96,-5.3%,90,+9.1,72,+2.5,94,+45.2
JR Smith,27.1,NYK,Wing,349,68,+5.5,55,+1.8,79,+5.1%,43,+0.4%,74,+5.0,74,+2.9,71,+13.5
Josh Smith,26.9,ATL,Forward,198,66,+5.0,71,+5.6,41,-2.5%,49,+0.1%,23,-5.0,24,-2.6,29,-12.5
Tiago Splitter,27.8,SAS,Big,384,8,-12.7,34,-2.9,14,-6.5%,14,+3.6%,15,-6.5,13,-4.3,29,-12.2
Lance Stephenson,22.2,IND,Wing,670,75,+8.0,69,+5.1,29,-4.7%,39,+0.6%,58,+0.8,30,-1.9,72,+14.5
Jeff Teague,24.4,ATL,Point,212,15,-10.2,11,-11.2,7,-7.5%,55,-0.2%,19,-5.3,46,-0.2,3,-48.4
Jason Terry,35.1,BOS,Combo,189,97,+19.0,94,+17.4,31,-4.2%,34,+1.1%,33,-3.0,54,+0.5,3,-50.0
Klay Thompson,22.7,GSW,Wing,494,45,-0.0,21,-7.1,97,+10.0%,65,-1.1%,83,+7.1,82,+4.8,67,+10.5
Dwyane Wade,30.8,MIA,Combo,778,5,-15.9,8,-13.1,8,-7.4%,87,-3.3%,61,+2.2,71,+2.4,46,-6.3
Gerald Wallace,30.3,BKN,Forward,242,92,+14.0,87,+12.9,46,-1.2%,13,+3.9%,52,-0.7,70,+2.3,33,-11.6
CJ Watson,28.5,BKN,Combo,159,27,-4.8,22,-7.0,86,+7.1%,99,-8.0%,65,+2.7,64,+1.5,63,+6.8
David West,32.2,IND,Big,687,81,+9.5,90,+13.4,1,-18.0%,20,+2.9%,5,-11.0,1,-10.8,69,+12.2
Deron Williams,28.4,BKN,Point,291,16,-9.7,62,+3.9,17,-6.3%,0,+6.9%,11,-7.6,33,-1.7,13,-30.6
Sam Young,27.4,IND,Wing,126,24,-6.2,14,-9.8,95,+9.8%,29,+1.8%,63,+2.6,53,+0.4,61,+5.6
