Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Donte DiVincenzo,27.8,MIN,Combo,369,3,+8.9%,21,+2.7%,74,-2.4%,88,-3.2%,89,-5.5%,58,+0.0%,24,+2.8%,28,+2.8%
Mikal Bridges,28.2,NYK,Forward,705,50,-0.2%,57,-0.8%,50,+0.3%,92,-4.1%,84,-3.8%,8,+4.1%,46,+0.4%,15,+4.5%
Jalen Brunson,28.2,NYK,Point,680,5,+7.5%,42,+0.8%,83,-3.7%,86,-2.9%,92,-6.6%,5,+4.7%,37,+1.1%,9,+5.8%
Isaiah Hartenstein,26.5,OKC,Big,515,32,+2.1%,87,-5.7%,20,+3.0%,69,-1.1%,26,+1.9%,36,+0.9%,22,+2.9%,21,+3.8%
Mitchell Robinson,26.6,NYK,Big,369,72,-3.5%,40,+0.9%,76,-2.7%,74,-1.4%,86,-4.1%,67,-0.5%,14,+3.7%,25,+3.2%
Gary Trent Jr.,25.8,MIL,Wing,170,97,-9.8%,5,+6.8%,53,+0.2%,67,-1.0%,58,-0.8%,93,-3.6%,76,-2.4%,94,-6.0%
Haywood Highsmith,27.9,MIA,Forward,139,1,+10.8%,78,-3.4%,19,+3.0%,75,-1.5%,30,+1.6%,81,-1.4%,20,+3.2%,32,+1.8%
Ja Morant,25.2,MEM,Point,149,66,-2.5%,82,-4.2%,69,-1.7%,14,+2.7%,37,+1.0%,7,+4.3%,63,-1.1%,25,+3.2%
DeAndre Hunter,26.9,CLE,Forward,185,85,-5.3%,59,-0.9%,86,-3.9%,52,-0.4%,86,-4.3%,17,+2.0%,21,+3.2%,11,+5.3%
Darius Garland,24.8,CLE,Point,147,4,+8.0%,81,-4.1%,3,+9.2%,40,+0.5%,2,+9.8%,95,-4.2%,65,-1.4%,92,-5.6%
Rui Hachimura,26.7,LAL,Forward,182,44,+0.4%,81,-3.7%,9,+5.2%,11,+2.9%,4,+8.1%,8,+3.4%,99,-7.8%,86,-4.4%
Tyler Herro,24.8,MIA,Combo,225,13,+5.3%,69,-2.3%,2,+9.4%,41,+0.5%,1,+9.9%,99,-7.4%,49,-0.2%,99,-7.6%
Nickeil Alexander-Walker,26.2,MIN,Wing,300,17,+4.3%,12,+4.4%,30,+1.9%,86,-2.9%,62,-1.1%,71,-0.8%,80,-2.5%,81,-3.3%
Ty Jerome,27.3,CLE,Combo,186,88,-6.6%,49,+0.3%,14,+4.0%,95,-4.8%,58,-0.8%,12,+2.7%,72,-2.1%,43,+0.5%
Kevin Porter,24.5,MIL,Combo,148,98,-11.4%,6,+6.8%,72,-2.2%,94,-4.6%,94,-6.8%,83,-1.7%,33,+1.7%,49,+0.1%
Luguentz Dort,25.5,OKC,Wing,665,25,+3.5%,36,+1.5%,92,-5.1%,68,-1.1%,92,-6.1%,56,+0.2%,10,+4.5%,13,+4.7%
Naz Reid,25.2,MIN,Big,367,12,+5.8%,17,+3.8%,82,-3.4%,89,-3.3%,93,-6.7%,13,+2.4%,43,+0.5%,27,+2.9%
Dean Wade,27.9,CLE,Forward,137,25,+3.7%,0,+10.2%,75,-2.5%,60,-0.8%,81,-3.3%,74,-0.9%,97,-6.1%,97,-7.0%
Max Strus,28.6,CLE,Wing,252,14,+5.0%,4,+6.9%,88,-4.5%,7,+3.6%,61,-0.9%,14,+2.3%,100,-8.3%,95,-6.0%
Anthony Edwards,23.2,MIN,Combo,584,76,-4.1%,85,-5.0%,87,-4.2%,16,+2.3%,72,-1.8%,44,+0.7%,3,+6.1%,3,+6.8%
Obi Toppin,26.7,IND,Forward,429,11,+5.9%,47,+0.5%,46,+0.6%,65,-0.9%,55,-0.3%,77,-1.1%,38,+0.9%,53,-0.2%
Tyrese Haliburton,24.7,IND,Combo,770,49,-0.2%,27,+2.1%,47,+0.5%,48,-0.2%,50,+0.3%,61,-0.1%,75,-2.4%,77,-2.4%
Aaron Nesmith,25.0,IND,Wing,649,68,-2.7%,43,+0.7%,58,-0.3%,73,-1.3%,71,-1.6%,68,-0.6%,34,+1.5%,41,+0.9%
Payton Pritchard,26.8,BOS,Point,298,56,-0.7%,19,+3.1%,16,+3.6%,64,-0.9%,21,+2.7%,46,+0.6%,98,-6.4%,92,-5.8%
Jaden McDaniels,24.1,MIN,Forward,494,95,-9.6%,66,-2.1%,36,+1.4%,5,+3.7%,11,+5.1%,66,-0.5%,79,-2.5%,81,-3.0%
Desmond Bane,26.4,MEM,Wing,211,41,+0.8%,84,-5.0%,90,-4.8%,6,+3.7%,63,-1.1%,50,+0.3%,3,+5.8%,8,+6.1%
Isaiah Joe,25.3,OKC,Wing,167,23,+3.9%,37,+1.3%,25,+2.5%,91,-3.4%,60,-0.9%,40,+0.8%,64,-1.3%,58,-0.5%
Sam Merrill,28.5,CLE,Wing,159,86,-5.6%,68,-2.2%,12,+4.7%,79,-2.2%,22,+2.5%,58,+0.1%,54,-0.3%,54,-0.3%
Cade Cunningham,23.1,DET,Combo,247,19,+4.0%,25,+2.2%,81,-3.2%,9,+3.2%,53,-0.1%,30,+1.2%,85,-3.3%,73,-2.1%
Jalen Green,22.7,HOU,Wing,214,78,-4.4%,15,+3.8%,85,-3.8%,36,+0.7%,80,-3.2%,10,+2.9%,86,-3.5%,61,-0.7%
Evan Mobley,23.4,CLE,Big,257,35,+1.7%,95,-8.6%,26,+2.4%,57,-0.6%,27,+1.8%,21,+1.7%,6,+5.1%,4,+6.7%
Jonathan Kuminga,22.1,GSW,Forward,184,2,+9.5%,19,+3.0%,98,-8.5%,69,-1.2%,97,-9.7%,26,+1.3%,5,+5.3%,7,+6.6%
Franz Wagner,23.2,ORL,Forward,228,38,+1.1%,80,-3.5%,58,-0.2%,27,+1.4%,33,+1.2%,3,+5.3%,82,-2.9%,30,+2.3%
Davion Mitchell,26.2,MIA,Point,209,6,+7.0%,93,-7.5%,92,-5.0%,19,+1.8%,81,-3.2%,0,+8.9%,32,+1.8%,2,+10.7%
Moses Moody,22.4,GSW,Wing,214,75,-4.0%,63,-1.4%,55,-0.1%,24,+1.6%,31,+1.5%,55,+0.2%,51,-0.3%,52,-0.1%
Alperen Sengun,22.3,HOU,Big,252,91,-7.5%,76,-3.2%,100,-9.6%,92,-3.9%,100,-13.5%,4,+4.7%,0,+12.0%,0,+16.7%
Santi Aldama,23.8,MEM,Big,177,81,-5.0%,51,+0.2%,21,+3.0%,85,-2.8%,51,+0.2%,91,-2.9%,27,+2.5%,56,-0.4%
Miles McBride,24.1,NYK,Combo,334,75,-3.8%,36,+1.5%,78,-2.9%,23,+1.7%,64,-1.3%,94,-3.7%,18,+3.4%,53,-0.2%
Aaron Wiggins,25.8,OKC,Wing,276,42,+0.7%,72,-2.7%,15,+3.6%,63,-0.9%,20,+2.7%,20,+1.8%,69,-1.8%,50,-0.0%
Austin Reaves,26.4,LAL,Combo,196,84,-5.2%,89,-6.2%,62,-0.6%,8,+3.6%,19,+2.9%,24,+1.4%,31,+1.9%,24,+3.3%
Sam Hauser,26.9,BOS,Forward,106,89,-6.9%,30,+1.9%,70,-1.9%,2,+5.9%,16,+3.9%,70,-0.7%,92,-5.1%,93,-5.9%
Paolo Banchero,22.0,ORL,Big,230,60,-1.2%,48,+0.3%,7,+5.7%,93,-4.5%,35,+1.2%,75,-1.1%,57,-0.4%,65,-1.5%
Chet Holmgren,22.5,OKC,Big,684,81,-5.0%,24,+2.2%,73,-2.3%,17,+2.0%,54,-0.3%,81,-1.5%,58,-0.5%,72,-2.0%
Jabari Smith Jr.,21.5,HOU,Big,138,36,+1.6%,55,-0.3%,18,+3.5%,49,-0.3%,19,+3.2%,97,-5.4%,26,+2.5%,80,-2.9%
Bennedict Mathurin,22.4,IND,Wing,369,61,-1.3%,29,+2.1%,66,-1.1%,47,-0.2%,66,-1.3%,45,+0.7%,66,-1.4%,63,-0.7%
Jalen Williams,23.6,OKC,Forward,795,22,+3.9%,32,+1.8%,59,-0.3%,15,+2.4%,25,+2.2%,73,-0.9%,83,-3.1%,85,-4.0%
Jalen Duren,21.0,DET,Big,203,14,+4.4%,73,-2.8%,42,+1.0%,33,+0.7%,29,+1.8%,85,-1.7%,25,+2.8%,39,+1.0%
Tari Eason,23.5,HOU,Forward,131,30,+2.7%,23,+2.3%,32,+1.5%,10,+3.0%,14,+4.6%,100,-8.1%,36,+1.2%,97,-6.9%
Christian Braun,23.5,DEN,Wing,544,96,-9.8%,91,-6.2%,4,+6.9%,81,-2.4%,14,+4.5%,16,+2.1%,55,-0.3%,35,+1.7%
Peyton Watson,22.1,DEN,Forward,179,34,+2.0%,13,+4.2%,89,-4.7%,14,+2.7%,74,-2.0%,89,-2.6%,47,+0.4%,74,-2.2%
Andrew Nembhard,24.8,IND,Combo,762,53,-0.5%,71,-2.6%,28,+2.0%,66,-1.0%,36,+1.1%,76,-1.1%,25,+2.7%,36,+1.6%
AJ Green,25.1,MIL,Wing,134,99,-14.2%,2,+9.0%,97,-6.7%,82,-2.5%,97,-9.2%,48,+0.4%,53,-0.3%,47,+0.1%
Scotty Pippen,24.0,MEM,Combo,189,39,+0.9%,64,-1.6%,35,+1.5%,12,+2.9%,15,+4.3%,25,+1.4%,89,-4.0%,79,-2.7%
Amen Thompson,21.8,HOU,Combo,227,47,+0.1%,31,+1.8%,43,+0.9%,80,-2.3%,69,-1.4%,2,+5.5%,97,-5.9%,57,-0.4%
Ausar Thompson,21.8,DET,Wing,134,64,-2.1%,1,+9.3%,95,-6.4%,56,-0.5%,95,-7.0%,31,+1.2%,86,-3.5%,75,-2.3%
Anthony Black,20.8,ORL,Combo,107,58,-0.9%,69,-2.2%,22,+2.9%,31,+0.9%,17,+3.8%,87,-2.0%,45,+0.4%,68,-1.6%
Cason Wallace,21.0,OKC,Combo,514,73,-3.5%,20,+2.9%,29,+2.0%,55,-0.5%,31,+1.5%,31,+1.1%,94,-5.5%,86,-4.4%
Brandin Podziemski,21.7,GSW,Combo,412,58,-0.8%,35,+1.5%,10,+5.0%,39,+0.6%,9,+5.6%,92,-3.0%,90,-4.2%,98,-7.1%
Ben Sheppard,23.3,IND,Wing,261,21,+3.9%,47,+0.4%,67,-1.4%,19,+1.9%,47,+0.5%,53,+0.2%,62,-1.1%,64,-0.9%
Zach Edey,22.6,MEM,Big,172,10,+5.9%,83,-4.7%,27,+2.1%,0,+7.2%,3,+9.3%,34,+1.0%,95,-5.6%,88,-4.6%
Quinten Post,24.6,GSW,Big,162,79,-4.5%,97,-9.9%,1,+9.9%,81,-2.4%,6,+7.5%,32,+1.1%,36,+1.2%,29,+2.4%
