Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Rick Fox,34.3,LAL,Wing,142,3,32.4%,61,29%,36,12%,8,18%,8,29%,75,12%,81,29%,81,41%
Steve Francis,26.7,HOU,Point,223,88,49.3%,65,28%,82,16%,65,34%,71,50%,29,4%,6,18%,6,22%
Kevin Garnett,27.5,MIN,Big,780,53,46.3%,23,24%,78,37%,68,36%,83,73%,0,0%,80,3%,80,3%
Pau Gasol,23.3,MEM,Big,133,90,57.1%,63,49%,90,43%,15,8%,50,51%,0,0%,0,0%,0,0%
Devean George,26.2,LAL,Forward,470,89,54.0%,0,23%,11,5%,22,13%,0,18%,100,19%,100,40%,100,59%
Manu Ginobili,26.3,SAS,Wing,278,86,51.1%,92,38%,61,16%,6,10%,0,26%,78,13%,67,23%,64,36%
Brian Grant,31.7,MIA,Big,399,18,42.9%,35,30%,10,8%,95,61%,75,69%,0,0%,63,1%,55,1%
Richard Hamilton,25.7,DET,Wing,930,69,47.0%,47,26%,97,25%,81,39%,89,65%,19,4%,11,5%,11,9%
Anfernee Hardaway,32.3,NYK,Wing,167,22,40.5%,25,17%,94,25%,61,35%,86,60%,22,5%,53,17%,36,22%
Al Harrington,23.7,IND,Forward,427,56,43.9%,89,55%,56,16%,89,26%,67,42%,22,2%,11,1%,11,3%
Lucious Harris,32.9,BKN,Combo,178,22,43.6%,33,28%,22,9%,100,43%,89,51%,56,9%,33,13%,33,21%
Udonis Haslem,23.4,MIA,Big,195,10,39.4%,78,55%,13,9%,70,36%,33,45%,0,0%,0,0%,0,0%
Trenton Hassell,24.7,MIN,Wing,474,94,52.5%,56,29%,89,22%,94,48%,97,70%,0,0%,6,2%,3,2%
Nene Hilario,21.1,DEN,Big,132,35,44.4%,57,44%,57,28%,55,28%,57,56%,0,0%,0,0%,0,0%
Fred Hoiberg,31.0,MIN,Wing,428,97,58.8%,17,14%,3,6%,19,24%,8,29%,97,21%,94,35%,94,56%
Robert Horry,33.2,SAS,Big,208,88,55.8%,38,30%,8,7%,20,12%,5,19%,93,7%,100,44%,98,51%
Lindsey Hunter,32.9,DET,Combo,252,0,34.7%,11,19%,11,6%,56,27%,11,34%,78,15%,89,32%,100,47%
Jim Jackson,33.0,HOU,Wing,218,31,43.0%,11,13%,86,21%,31,27%,61,48%,94,21%,56,18%,75,39%
Mike James,28.4,DET,Point,182,53,45.8%,94,38%,47,13%,41,25%,41,38%,76,8%,0,17%,24,25%
Antawn Jamison,27.4,DAL,Forward,103,78,47.9%,11,31%,89,31%,56,21%,100,52%,67,10%,22,6%,44,17%
Richard Jefferson,23.4,BKN,Wing,457,53,44.6%,94,41%,33,11%,39,27%,31,39%,31,7%,36,14%,25,21%
Anthony Johnson,29.1,IND,Point,329,24,39.7%,12,15%,88,18%,94,38%,88,56%,71,7%,41,22%,53,29%
Ervin Johnson,35.9,MIN,Big,356,68,50.0%,88,61%,80,37%,5,3%,23,39%,0,0%,0,0%,0,0%
Damon Jones,27.2,MIL,Point,144,100,69.7%,24,18%,0,0%,24,21%,6,21%,100,24%,82,36%,94,61%
Eddie Jones,32.0,MIA,Wing,480,42,43.4%,19,15%,39,12%,47,30%,39,41%,69,11%,86,32%,83,43%
Fred Jones,24.6,IND,Wing,254,100,61.0%,28,18%,11,8%,50,30%,25,38%,58,10%,89,34%,86,44%
Jason Kidd,30.6,BKN,Point,475,18,38.1%,41,25%,35,11%,47,28%,53,39%,59,6%,65,30%,65,37%
Kerry Kittles,29.4,BKN,Wing,415,89,51.1%,72,31%,22,10%,14,21%,17,31%,56,10%,78,29%,72,39%
Toni Kukoc,35.1,MIL,Forward,104,100,57.6%,22,33%,22,6%,100,27%,44,33%,78,12%,67,21%,78,33%
Voshon Lenard,30.5,DEN,Wing,163,81,50.7%,39,22%,19,9%,78,38%,58,47%,42,8%,69,23%,61,31%
George Lynch,33.2,NOP,Wing,145,64,46.5%,64,30%,44,12%,69,37%,67,49%,33,7%,39,14%,28,21%
Mark Madsen,27.8,MIN,Big,219,83,54.8%,100,94%,5,6%,0,0%,0,6%,0,0%,0,0%,0,0%
Jamaal Magloire,25.4,NOP,Big,240,13,41.8%,70,52%,73,33%,25,13%,38,46%,0,0%,65,1%,63,1%
Karl Malone,40.3,LAL,Big,796,40,45.0%,40,30%,23,14%,90,56%,73,69%,0,0%,50,0%,48,0%
Stephon Marbury,26.7,NYK,Point,174,35,41.0%,47,25%,59,13%,88,37%,76,51%,0,0%,53,24%,18,24%
Darrick Martin,32.7,MIN,Point,177,6,31.6%,88,35%,0,0%,53,29%,24,29%,53,6%,71,31%,71,37%
Kenyon Martin,25.8,BKN,Big,406,78,54.0%,68,52%,60,28%,40,19%,43,47%,75,1%,55,1%,57,1%
Desmond Mason,26.1,MIL,Wing,197,6,33.8%,78,32%,81,20%,92,45%,92,65%,11,1%,3,1%,6,3%
Walter McCarty,29.7,BOS,Big,126,100,63.6%,0,5%,3,5%,50,27%,13,32%,100,23%,98,41%,100,64%
Slava Medvedenko,24.6,LAL,Big,237,30,44.0%,20,24%,38,19%,93,57%,88,76%,0,0%,0,0%,0,0%
Andre Miller,27.6,DEN,Combo,173,78,47.2%,100,49%,89,26%,11,22%,67,49%,0,0%,11,3%,0,3%
Brad Miller,27.6,SAC,Big,363,85,55.1%,53,39%,28,16%,83,41%,60,57%,80,1%,83,3%,83,5%
Reggie Miller,38.2,IND,Wing,453,83,50.9%,3,8%,17,9%,25,26%,19,35%,89,16%,97,41%,97,57%
Yao Ming,23.1,HOU,Big,187,45,45.6%,18,24%,98,54%,43,22%,90,76%,0,0%,0,0%,0,0%
Cuttino Mobley,28.2,HOU,Wing,208,36,43.2%,50,27%,75,19%,33,27%,50,46%,42,8%,58,19%,56,27%
Steve Nash,29.7,DAL,Point,195,47,42.9%,53,26%,76,16%,76,36%,82,51%,12,1%,24,21%,12,23%
Rasho Nesterovic,27.4,SAS,Big,261,28,43.9%,45,32%,65,30%,70,36%,68,67%,83,2%,0,0%,65,2%
Dirk Nowitzki,25.4,DAL,Big,210,60,48.5%,8,20%,35,17%,85,48%,65,65%,85,2%,88,13%,88,15%
Jermaine O'Neal,25.1,IND,Big,601,15,42.3%,30,27%,85,40%,65,31%,78,71%,78,1%,57,1%,60,1%
Shaquille O'Neal,31.7,LAL,Big,918,98,59.3%,85,57%,88,43%,3,0%,25,43%,0,0%,0,0%,0,0%
Lamar Odom,24.0,MIA,Forward,509,67,47.0%,56,41%,78,25%,44,19%,78,45%,0,0%,44,14%,22,14%
Mehmet Okur,24.4,DET,Big,243,57,47.6%,50,38%,55,27%,48,27%,55,54%,88,3%,85,5%,85,8%
Michael Olowokandi,28.6,MIN,Big,222,3,32.4%,10,22%,100,73%,8,3%,85,76%,0,0%,78,3%,78,3%
Tony Parker,21.5,SAS,Point,384,65,47.3%,71,30%,65,14%,59,31%,59,45%,18,2%,47,23%,29,25%
Gary Payton,35.3,LAL,Point,766,41,41.4%,82,34%,94,21%,12,17%,47,38%,65,7%,29,22%,47,28%
Anthony Peeler,33.9,SAC,Combo,229,11,35.7%,0,14%,33,10%,89,35%,56,44%,100,21%,67,21%,78,41%
Paul Pierce,26.1,BOS,Wing,161,11,38.0%,58,29%,58,16%,56,32%,64,48%,0,0%,64,23%,39,23%
James Posey,26.8,MEM,Wing,128,33,43.1%,100,53%,92,22%,3,8%,14,31%,50,8%,14,8%,17,17%
Tayshaun Prince,23.7,DET,Wing,792,44,44.1%,81,34%,64,17%,28,26%,44,42%,61,10%,31,13%,42,23%
Michael Redd,24.2,MIL,Wing,192,58,45.1%,69,30%,56,16%,53,30%,56,46%,83,15%,17,9%,44,23%
Rodney Rogers,32.4,BKN,Forward,223,0,36.0%,44,35%,44,12%,67,22%,56,34%,44,4%,78,26%,67,31%
Kareem Rush,23.0,LAL,Wing,298,92,52.1%,6,8%,14,8%,11,19%,6,27%,28,7%,100,58%,100,64%
Joe Smith,28.3,MIL,Big,176,65,49.1%,78,55%,33,16%,50,27%,28,44%,0,0%,68,2%,68,2%
Latrell Sprewell,33.1,MIN,Wing,768,75,48.4%,14,13%,69,19%,75,37%,81,56%,72,11%,61,19%,58,31%
Peja Stojakovic,26.4,SAC,Wing,516,56,44.6%,44,25%,25,11%,42,28%,33,39%,64,11%,75,26%,67,36%
Wally Szczerbiak,26.7,MIN,Wing,294,67,46.8%,22,17%,83,21%,72,37%,83,58%,42,8%,47,17%,50,25%
Maurice Taylor,27.0,HOU,Big,118,55,47.4%,5,18%,63,29%,88,53%,98,82%,0,0%,0,0%,0,0%
Kurt Thomas,31.1,NYK,Big,140,18,42.9%,3,14%,45,22%,98,63%,100,86%,0,0%,0,0%,0,0%
Jamaal Tinsley,25.7,IND,Point,422,59,47.1%,76,32%,71,16%,0,9%,12,25%,94,10%,76,33%,76,43%
Hedo Turkoglu,24.6,SAS,Wing,267,25,40.7%,8,10%,28,11%,36,27%,28,38%,92,17%,92,35%,92,52%
Keith Van Horn,28.0,MIL,Forward,134,33,39.1%,67,46%,33,9%,78,24%,33,33%,56,7%,56,15%,56,22%
Dwyane Wade,21.8,MIA,Combo,509,67,46.3%,89,45%,78,22%,67,28%,78,51%,11,2%,0,2%,11,4%
Antoine Walker,27.2,DAL,Forward,138,22,37.5%,100,60%,67,22%,0,3%,22,25%,33,3%,33,12%,33,15%
Ben Wallace,29.1,DET,Big,926,45,45.6%,93,64%,30,16%,38,19%,15,35%,0,0%,60,1%,53,1%
Rasheed Wallace,29.1,DET,Big,802,33,44.2%,25,25%,43,22%,60,29%,48,51%,90,5%,90,19%,90,24%
Luke Walton,23.6,LAL,Big,124,23,43.1%,55,41%,18,10%,10,3%,3,14%,98,14%,95,31%,95,45%
Chris Webber,30.7,SAC,Big,446,43,45.5%,48,34%,53,27%,75,37%,63,64%,0,0%,73,2%,73,2%
Jiri Welsch,23.8,BOS,Wing,100,78,50.0%,83,35%,53,15%,64,35%,69,50%,25,5%,19,10%,14,15%
David Wesley,33.0,NOP,Wing,242,17,39.0%,0,5%,0,0%,100,53%,72,53%,53,10%,83,32%,78,41%
David West,23.2,NOP,Big,110,75,53.6%,73,54%,75,36%,18,11%,40,46%,0,0%,0,0%,0,0%
Aaron Williams,32.1,BKN,Big,146,80,54.5%,90,64%,50,24%,23,12%,18,36%,0,0%,0,0%,0,0%
Jason Williams,28.0,MEM,Point,125,12,37.8%,35,22%,18,9%,29,22%,29,31%,24,2%,88,44%,82,47%
Corliss Williamson,29.9,DET,Forward,322,11,37.0%,78,54%,100,35%,11,11%,89,46%,0,0%,0,0%,0,0%
Metta World Peace,24.0,IND,Wing,585,28,41.8%,86,36%,67,18%,17,21%,36,39%,36,8%,50,17%,47,25%
