Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Rafael Araujo,25.2,TOR,Big,587,13,-3.1%,23,-2.8%,26,-2.5%,57,+0.3%,41,-0.8%,58,+1.5%,24,-3.6%,35,-1.8%
Gilbert Arenas,23.8,WAS,Combo,3379,87,+2.7%,31,-1.9%,10,-6.7%,91,+4.4%,58,+0.5%,22,-5.3%,96,+9.1%,92,+5.9%
Trevor Ariza,20.3,NYK,Wing,700,57,+0.1%,81,+3.1%,53,+0.3%,43,-0.8%,47,-0.4%,52,+0.2%,6,-7.9%,9,-5.8%
Trevor Ariza,20.3,ORL,Forward,280,11,-3.3%,1,-11.0%,57,+0.7%,72,+1.8%,71,+1.4%,50,0.0%,94,+8.3%,96,+7.6%
Darrell Armstrong,37.4,DAL,Point,545,42,-0.9%,73,+2.0%,73,+2.5%,20,-3.3%,40,-0.9%,46,-0.8%,5,-8.1%,10,-5.5%
Carlos Arroyo,26.3,DET,Point,524,12,-3.2%,33,-1.8%,12,-6.1%,23,-2.9%,10,-4.0%,61,+2.0%,78,+3.6%,79,+3.1%
Carlos Arroyo,26.3,ORL,Point,584,8,-3.6%,79,+2.7%,56,+0.6%,12,-4.3%,21,-2.7%,3,-16.8%,1,-15.8%,0,-16.2%
Chucky Atkins,31.2,WAS,Point,533,9,-3.6%,6,-6.1%,39,-1.2%,79,+2.6%,70,+1.2%,27,-4.4%,7,-7.2%,7,-6.4%
Chucky Atkins,31.2,MEM,Point,1154,31,-1.6%,37,-1.5%,86,+4.1%,91,+4.5%,93,+4.1%,24,-5.0%,5,-8.4%,4,-7.3%
Stacey Augmon,37.3,ORL,Forward,374,35,-1.4%,19,-3.2%,1,-14.9%,95,+5.0%,24,-2.4%,80,+6.1%,99,+13.0%,99,+11.4%
Marcus Banks,24.0,BOS,Combo,250,25,-2.0%,95,+5.6%,33,-1.8%,19,-3.4%,22,-2.5%,7,-12.4%,2,-11.2%,1,-11.5%
Marcus Banks,24.0,MIN,Point,1198,83,+2.2%,81,+3.0%,29,-2.3%,82,+3.0%,74,+1.5%,6,-13.3%,74,+3.0%,53,+0.1%
Leandro Barbosa,22.9,PHX,Wing,1538,75,+1.4%,12,-4.7%,25,-2.8%,50,-0.3%,38,-1.1%,53,+0.6%,83,+4.6%,80,+3.4%
Matt Barnes,25.6,PHI,Forward,503,53,-0.2%,26,-2.4%,24,-2.9%,93,+4.7%,75,+1.6%,12,-9.4%,43,-1.0%,23,-3.1%
Andre Barrett,23.7,TOR,Point,257,55,-0.1%,9,-5.4%,94,+6.2%,7,-5.4%,37,-1.2%,30,-4.0%,99,+13.8%,98,+9.4%
Brent Barry,33.8,SAS,Wing,1179,59,+0.2%,22,-2.8%,41,-1.0%,43,-0.8%,40,-0.9%,74,+4.2%,52,+0.2%,64,+1.4%
Jon Barry,36.3,HOU,Wing,330,52,-0.3%,2,-8.3%,32,-1.8%,27,-2.4%,30,-2.0%,39,-2.2%,99,+10.7%,94,+7.3%
Eddie Basden,22.7,CHI,Wing,124,4,-4.7%,42,-1.1%,7,-7.4%,2,-8.6%,1,-8.2%,60,+1.8%,3,-9.5%,10,-5.4%
Brandon Bass,20.5,NOH,Big,201,22,-2.2%,20,-3.1%,11,-6.3%,61,+0.7%,34,-1.5%,0,-26.7%,91,+7.1%,53,+0.1%
Esteban Batista,22.2,ATL,Big,457,27,-1.8%,12,-4.7%,69,+2.0%,29,-2.3%,43,-0.7%,81,+6.4%,22,-3.9%,42,-1.0%
Tony Battie,29.7,ORL,Big,2211,68,+0.9%,48,-0.6%,87,+4.2%,89,+4.2%,93,+4.1%,23,-5.2%,75,+3.0%,62,+1.2%
Shane Battier,27.1,MEM,Forward,2832,66,+0.7%,49,-0.4%,90,+4.8%,49,-0.4%,78,+1.8%,17,-7.1%,69,+2.2%,45,-0.7%
Lonny Baxter,26.8,HOU,Big,251,63,+0.4%,14,-4.2%,62,+1.1%,76,+2.3%,79,+1.8%,27,-4.3%,46,-0.6%,37,-1.6%
Lonny Baxter,26.8,CHA,Big,113,88,+2.8%,96,+6.6%,1,-14.6%,7,-5.4%,1,-7.9%,100,+37.6%,56,+0.7%,99,+13.3%
Charlie Bell,26.6,MIL,Combo,1229,73,+1.1%,69,+1.7%,65,+1.6%,39,-1.2%,50,-0.1%,48,-0.6%,54,+0.5%,54,+0.1%
Raja Bell,29.1,PHX,Wing,2942,48,-0.5%,29,-2.1%,87,+4.3%,41,-1.0%,57,+0.4%,40,-2.0%,51,+0.0%,46,-0.6%
Mike Bibby,27.5,SAC,Point,3163,90,+3.0%,52,-0.1%,61,+1.1%,83,+3.1%,84,+2.4%,89,+8.6%,72,+2.7%,86,+4.0%
Andris Biedrins,19.6,GSW,Big,960,81,+2.0%,85,+3.5%,42,-0.8%,55,+0.2%,51,-0.1%,89,+9.0%,46,-0.7%,74,+2.5%
Chauncey Billups,29.1,DET,Point,2918,84,+2.3%,53,-0.0%,95,+6.7%,65,+1.0%,88,+2.8%,68,+3.0%,35,-2.1%,48,-0.4%
Steve Blake,25.7,POR,Point,1750,82,+2.1%,82,+3.1%,33,-1.8%,82,+3.0%,71,+1.4%,20,-6.0%,89,+6.2%,73,+2.4%
Andray Blatche,19.2,WAS,Big,123,79,+1.8%,67,+1.5%,43,-0.7%,28,-2.3%,33,-1.7%,61,+2.0%,96,+8.9%,91,+5.8%
Mark Blount,29.9,BOS,Big,1077,93,+3.5%,71,+1.8%,97,+7.6%,82,+3.0%,93,+4.2%,90,+9.1%,88,+5.9%,93,+6.8%
Mark Blount,29.9,MIN,Big,1140,81,+2.0%,17,-3.6%,92,+5.3%,96,+5.5%,97,+5.5%,25,-4.6%,82,+4.3%,76,+2.7%
Keith Bogans,25.5,CHA,Wing,842,35,-1.4%,31,-1.9%,25,-2.9%,19,-3.5%,16,-3.3%,37,-2.6%,69,+2.2%,56,+0.4%
Keith Bogans,25.5,HOU,Wing,1042,29,-1.7%,7,-5.8%,58,+0.8%,68,+1.4%,69,+1.2%,13,-8.8%,46,-0.7%,17,-3.8%
Andrew Bogut,20.9,MIL,Big,2335,71,+1.0%,17,-3.6%,80,+3.3%,64,+0.9%,77,+1.7%,71,+3.8%,82,+4.5%,87,+4.3%
Matt Bonner,25.6,TOR,Forward,1665,55,-0.1%,65,+1.2%,36,-1.5%,31,-2.2%,32,-1.8%,53,+0.5%,31,-2.6%,38,-1.5%
Calvin Booth,29.5,WAS,Big,220,46,-0.6%,99,+11.5%,1,-14.1%,87,+3.7%,32,-1.7%,63,+2.2%,3,-10.0%,4,-7.5%
Carlos Boozer,23.9,UTA,Big,1023,98,+5.4%,92,+4.9%,82,+3.5%,79,+2.5%,87,+2.7%,91,+10.1%,93,+7.7%,96,+7.8%
Chris Bosh,21.6,TOR,Big,2745,86,+2.6%,90,+4.4%,43,-0.7%,90,+4.3%,83,+2.3%,55,+0.7%,69,+2.2%,68,+1.7%
Bruce Bowen,34.4,SAS,Wing,2745,92,+3.5%,92,+4.9%,83,+3.7%,92,+4.6%,93,+4.1%,64,+2.3%,61,+1.4%,72,+2.3%
Ryan Bowen,29.9,HOU,Forward,618,7,-3.9%,16,-3.7%,44,-0.7%,15,-3.9%,21,-2.6%,35,-2.7%,28,-3.2%,20,-3.6%
Earl Boykins,29.4,DEN,Point,1515,17,-2.8%,13,-4.4%,54,+0.4%,56,+0.3%,56,+0.3%,22,-5.3%,34,-2.2%,23,-3.2%
Michael Bradley,26.5,PHI,Big,323,2,-6.1%,4,-7.2%,4,-9.0%,16,-3.9%,4,-5.7%,2,-18.6%,70,+2.2%,15,-4.2%
Elton Brand,26.6,LAC,Big,3096,78,+1.8%,39,-1.3%,91,+5.1%,51,-0.2%,82,+2.1%,90,+9.1%,96,+8.7%,97,+8.8%
Primoz Brezec,26.1,CHA,Big,2160,41,-0.9%,32,-1.8%,51,+0.1%,50,-0.3%,48,-0.2%,29,-4.1%,85,+5.1%,71,+2.1%
Devin Brown,26.8,UTA,Wing,1641,28,-1.7%,24,-2.7%,11,-6.2%,39,-1.2%,20,-2.7%,27,-4.5%,66,+1.8%,61,+1.0%
Kwame Brown,23.6,LAL,Big,1966,58,+0.1%,44,-0.9%,52,+0.1%,81,+2.9%,79,+1.9%,20,-5.9%,45,-0.8%,33,-1.9%
P.J. Brown,36.0,NOH,Big,2365,45,-0.7%,57,+0.5%,31,-2.0%,59,+0.4%,47,-0.4%,35,-2.6%,60,+1.3%,53,+0.0%
Rick Brunson,33.4,HOU,Combo,206,84,+2.4%,76,+2.4%,72,+2.4%,65,+0.9%,76,+1.6%,96,+13.5%,6,-7.5%,88,+4.4%
Kobe Bryant,27.2,LAL,Combo,3271,100,+7.0%,94,+5.6%,86,+4.0%,99,+6.7%,97,+5.5%,83,+6.9%,92,+7.5%,94,+7.2%
Greg Buckner,29.1,DEN,Wing,1721,49,-0.4%,40,-1.2%,63,+1.4%,65,+0.9%,67,+1.1%,22,-5.2%,60,+1.3%,43,-0.9%
Pat Burke,31.9,PHX,Big,268,28,-1.7%,44,-0.9%,75,+2.7%,15,-3.9%,29,-2.2%,98,+16.7%,21,-4.0%,61,+0.9%
Antonio Burks,25.7,MEM,Point,513,20,-2.5%,49,-0.4%,13,-5.6%,24,-2.7%,13,-3.6%,94,+11.9%,40,-1.4%,76,+2.7%
Kevin Burleson,26.6,CHA,Combo,307,8,-3.6%,46,-0.7%,78,+3.0%,10,-4.5%,29,-2.2%,31,-3.6%,2,-11.5%,2,-9.3%
Caron Butler,25.6,WAS,Wing,2688,44,-0.8%,49,-0.4%,63,+1.4%,84,+3.1%,84,+2.5%,16,-7.3%,22,-3.9%,14,-4.6%
Jackie Butler,20.6,NYK,Big,651,99,+5.9%,91,+4.5%,99,+10.6%,87,+3.7%,99,+6.7%,71,+3.8%,83,+4.6%,88,+4.4%
Rasual Butler,26.4,NOH,Wing,1787,73,+1.2%,84,+3.3%,86,+4.2%,13,-4.1%,37,-1.2%,51,+0.1%,68,+1.9%,67,+1.6%
Andrew Bynum,18.0,LAL,Big,307,36,-1.3%,3,-7.5%,34,-1.7%,41,-1.0%,36,-1.2%,62,+2.2%,78,+3.6%,81,+3.4%
Will Bynum,22.8,GSW,Point,144,3,-5.3%,4,-7.5%,99,+10.4%,1,-12.9%,20,-2.8%,2,-19.3%,49,-0.2%,6,-6.5%
Zarko Cabarkapa,24.4,GSW,Big,442,15,-2.9%,7,-5.6%,81,+3.4%,38,-1.3%,59,+0.5%,9,-10.9%,68,+2.0%,39,-1.4%
Jose Calderon,24.1,TOR,Point,1445,42,-0.9%,46,-0.7%,22,-3.4%,32,-1.9%,22,-2.6%,66,+2.6%,40,-1.5%,54,+0.1%
Marcus Camby,31.6,DEN,Big,1851,43,-0.9%,63,+1.0%,21,-3.7%,45,-0.6%,35,-1.4%,51,+0.0%,15,-5.4%,19,-3.6%
Brian Cardinal,28.5,MEM,Big,388,74,+1.2%,92,+4.9%,12,-6.0%,53,+0.0%,28,-2.3%,95,+13.5%,35,-2.1%,83,+3.7%
Matt Carroll,25.2,CHA,Wing,1199,35,-1.4%,16,-3.8%,89,+4.7%,29,-2.2%,51,-0.0%,54,+0.6%,19,-4.3%,34,-1.8%
Anthony Carter,30.4,MIN,Point,569,27,-1.8%,10,-5.2%,97,+7.5%,14,-4.0%,47,-0.4%,90,+9.1%,13,-5.7%,44,-0.8%
Vince Carter,28.8,NJN,Wing,2900,89,+3.0%,82,+3.1%,79,+3.2%,67,+1.3%,73,+1.5%,34,-2.8%,90,+6.9%,82,+3.6%
Sam Cassell,36.0,LAC,Point,2651,82,+2.0%,13,-4.3%,91,+5.0%,94,+4.8%,95,+4.8%,21,-5.6%,91,+7.3%,86,+4.0%
Kelvin Cato,31.2,ORL,Big,298,14,-3.1%,27,-2.3%,5,-8.4%,2,-8.2%,1,-8.2%,99,+24.2%,99,+13.0%,100,+15.2%
Tyson Chandler,23.1,CHI,Big,2107,79,+1.8%,57,+0.5%,83,+3.7%,46,-0.5%,64,+0.8%,32,-3.2%,88,+5.9%,79,+3.0%
Calbert Cheaney,34.3,GSW,Forward,413,2,-5.4%,2,-10.8%,64,+1.4%,73,+2.0%,80,+1.9%,2,-17.8%,47,-0.5%,11,-5.2%
Josh Childress,22.4,ATL,Wing,2193,82,+2.0%,19,-3.2%,62,+1.3%,83,+3.1%,84,+2.3%,85,+7.5%,88,+5.9%,92,+6.4%
Doug Christie,35.5,DAL,Wing,184,11,-3.3%,90,+4.4%,1,-13.3%,16,-3.9%,3,-6.7%,3,-16.5%,16,-5.2%,4,-7.5%
Speedy Claxton,27.5,NOH,Combo,1970,61,+0.3%,68,+1.5%,70,+2.2%,34,-1.8%,46,-0.4%,56,+1.2%,38,-1.7%,44,-0.8%
Mateen Cleaves,28.2,SEA,Point,200,50,-0.3%,10,-4.9%,3,-10.5%,8,-5.0%,2,-7.4%,98,+18.0%,93,+7.7%,98,+10.2%
Jarron Collins,26.9,UTA,Big,1701,17,-2.8%,32,-1.8%,64,+1.5%,36,-1.6%,43,-0.7%,15,-7.8%,19,-4.3%,13,-4.7%
Jason Collins,26.9,NJN,Big,1891,74,+1.2%,61,+0.9%,84,+3.8%,70,+1.7%,85,+2.6%,73,+4.1%,49,-0.1%,59,+0.9%
Nick Collison,25.0,SEA,Big,1438,60,+0.2%,43,-1.0%,37,-1.4%,89,+4.3%,75,+1.6%,56,+1.1%,40,-1.5%,43,-0.9%
Brian Cook,24.9,LAL,Big,1504,77,+1.5%,78,+2.5%,40,-1.1%,70,+1.7%,61,+0.6%,62,+2.1%,73,+2.8%,74,+2.5%
Jamal Crawford,25.6,NYK,Combo,2465,64,+0.6%,61,+0.8%,92,+5.3%,51,-0.2%,82,+2.2%,64,+2.3%,14,-5.6%,28,-2.4%
Austin Croshere,30.5,IND,Forward,1138,89,+3.0%,80,+2.8%,54,+0.4%,69,+1.6%,68,+1.1%,24,-4.9%,84,+5.0%,74,+2.4%
Eddy Curry,22.9,NYK,Big,1860,65,+0.7%,86,+3.6%,25,-2.8%,34,-1.7%,29,-2.2%,32,-3.4%,31,-2.6%,24,-3.1%
Samuel Dalembert,25.5,PHI,Big,1757,55,-0.1%,56,+0.4%,60,+1.0%,56,+0.2%,60,+0.5%,20,-5.8%,76,+3.2%,58,+0.8%
Erick Dampier,30.3,DAL,Big,1912,35,-1.3%,27,-2.4%,21,-3.6%,32,-1.9%,21,-2.6%,77,+5.0%,60,+1.2%,74,+2.4%
Antonio Daniels,30.6,WAS,Point,2248,83,+2.2%,76,+2.3%,91,+4.9%,54,+0.1%,80,+2.0%,47,-0.7%,58,+0.9%,56,+0.5%
Marquis Daniels,24.8,DAL,Wing,1729,29,-1.7%,22,-2.8%,65,+1.6%,79,+2.5%,81,+2.0%,4,-14.7%,14,-5.5%,4,-7.7%
Antonio Davis,37.0,NYK,Forward,747,21,-2.2%,15,-3.9%,51,+0.1%,11,-4.4%,25,-2.4%,48,-0.6%,85,+5.2%,79,+2.9%
Antonio Davis,37.0,TOR,Forward,190,99,+5.8%,53,-0.0%,98,+9.8%,95,+5.0%,99,+6.7%,31,-3.7%,100,+14.7%,95,+7.5%
Baron Davis,26.6,GSW,Point,1960,90,+3.1%,96,+6.9%,75,+2.8%,60,+0.5%,70,+1.3%,35,-2.7%,45,-0.9%,38,-1.5%
Dale Davis,36.6,DET,Big,149,12,-3.2%,62,+0.9%,40,-1.1%,10,-4.6%,14,-3.5%,5,-13.8%,74,+2.9%,22,-3.4%
Ricky Davis,26.1,BOS,Wing,1738,77,+1.5%,84,+3.3%,77,+2.9%,55,+0.2%,67,+1.1%,82,+6.7%,48,-0.4%,66,+1.5%
Ricky Davis,26.1,MIN,Wing,1451,95,+4.0%,84,+3.2%,99,+11.6%,88,+3.8%,98,+6.0%,65,+2.4%,50,-0.0%,55,+0.2%
Carlos Delfino,23.2,DET,Wing,613,19,-2.5%,23,-2.8%,3,-9.9%,41,-1.0%,12,-3.8%,35,-2.7%,55,+0.6%,48,-0.4%
Tony Delk,31.8,DET,Combo,358,12,-3.2%,80,+2.8%,1,-13.5%,54,+0.1%,8,-4.5%,6,-13.5%,71,+2.3%,33,-1.9%
Luol Deng,20.5,CHI,Forward,2592,53,-0.2%,54,+0.1%,84,+3.8%,62,+0.8%,78,+1.7%,34,-2.9%,33,-2.4%,26,-2.6%
Boris Diaw,23.5,PHX,Big,2842,88,+2.9%,66,+1.4%,33,-1.7%,84,+3.1%,76,+1.7%,75,+4.6%,65,+1.7%,75,+2.5%
Dan Dickau,27.1,BOS,Point,229,99,+5.8%,89,+4.2%,0,-18.9%,100,+9.1%,64,+0.9%,90,+9.1%,100,+17.6%,100,+15.4%
Travis Diener,23.7,ORL,Combo,224,3,-5.3%,3,-8.2%,2,-10.8%,0,-13.3%,0,-12.4%,95,+12.4%,29,-2.9%,57,+0.7%
Ike Diogu,22.1,GSW,Big,967,21,-2.2%,49,-0.5%,56,+0.6%,21,-3.2%,30,-2.0%,26,-4.6%,41,-1.3%,31,-2.2%
DeSagana Diop,23.8,DAL,Big,1490,67,+0.8%,79,+2.7%,48,-0.2%,68,+1.3%,61,+0.7%,37,-2.5%,79,+3.9%,71,+2.2%
Juan Dixon,27.1,POR,Wing,1912,43,-0.8%,53,-0.1%,52,+0.2%,55,+0.2%,55,+0.2%,29,-4.2%,34,-2.2%,25,-2.8%
Michael Doleac,28.4,MIA,Big,302,1,-6.4%,1,-11.0%,53,+0.2%,98,+6.6%,94,+4.3%,21,-5.7%,0,-17.1%,0,-13.1%
Keyon Dooling,25.5,ORL,Combo,1126,51,-0.3%,51,-0.3%,84,+3.7%,66,+1.1%,81,+2.0%,10,-10.1%,27,-3.2%,13,-4.6%
Chris Duhon,23.2,CHI,Point,2116,55,-0.1%,70,+1.8%,56,+0.6%,46,-0.6%,50,-0.2%,64,+2.3%,9,-6.3%,18,-3.6%
Tim Duncan,29.5,SAS,Big,2775,42,-0.9%,94,+5.6%,79,+3.2%,8,-5.0%,34,-1.5%,22,-5.2%,28,-3.1%,20,-3.5%
Mike Dunleavy,25.1,GSW,Forward,2551,70,+1.0%,56,+0.4%,55,+0.5%,89,+4.2%,87,+2.7%,33,-3.1%,64,+1.6%,51,-0.2%
Ronald Dupree,24.8,MIN,Forward,229,21,-2.2%,30,-2.0%,2,-11.4%,59,+0.4%,17,-3.2%,2,-19.1%,80,+4.0%,45,-0.7%
John Edwards,24.3,ATL,Big,280,24,-2.0%,88,+4.2%,36,-1.5%,24,-2.8%,25,-2.3%,5,-13.8%,82,+4.4%,45,-0.7%
Howard Eisley,32.9,LAC,Point,109,80,+1.9%,39,-1.3%,74,+2.7%,87,+3.7%,88,+2.9%,69,+3.4%,86,+5.4%,90,+5.0%
Howard Eisley,32.9,DEN,Point,270,1,-6.6%,77,+2.5%,3,-9.9%,3,-7.0%,2,-7.7%,96,+14.3%,0,-22.0%,1,-10.6%
Monta Ellis,20.0,GSW,Combo,829,27,-1.8%,24,-2.7%,84,+3.7%,18,-3.6%,40,-0.9%,50,-0.2%,30,-2.8%,35,-1.8%
Francisco Elson,29.7,DEN,Big,1547,80,+1.9%,67,+1.4%,94,+6.2%,68,+1.4%,87,+2.7%,86,+7.8%,66,+1.8%,84,+3.7%
Melvin Ely,27.5,CHA,Big,1319,53,-0.2%,27,-2.2%,97,+7.8%,53,+0.0%,89,+3.0%,28,-4.2%,59,+1.0%,48,-0.5%
Maurice Evans,27.0,DET,Wing,1037,21,-2.2%,28,-2.2%,48,-0.2%,18,-3.6%,21,-2.6%,43,-1.6%,48,-0.3%,47,-0.5%
Reggie Evans,25.5,SEA,Big,782,39,-1.1%,20,-3.1%,73,+2.6%,2,-7.7%,19,-3.0%,57,+1.4%,84,+4.7%,84,+3.9%
Reggie Evans,25.5,DEN,Big,595,22,-2.1%,60,+0.8%,8,-7.2%,38,-1.3%,15,-3.4%,85,+7.4%,4,-8.8%,24,-3.0%
Daniel Ewing,22.6,LAC,Combo,902,19,-2.5%,85,+3.5%,50,+0.0%,7,-5.2%,18,-3.1%,40,-2.1%,2,-12.4%,2,-10.1%
Raymond Felton,21.3,CHA,Combo,2362,95,+4.1%,43,-1.1%,74,+2.6%,85,+3.3%,89,+3.1%,86,+7.8%,94,+8.3%,96,+8.4%
Michael Finley,32.7,SAS,Forward,1975,37,-1.3%,73,+2.0%,16,-4.9%,55,+0.2%,30,-2.2%,49,-0.3%,55,+0.6%,52,-0.0%
Derek Fisher,31.2,GSW,Combo,2548,41,-0.9%,24,-2.7%,15,-5.2%,91,+4.5%,64,+0.9%,85,+7.4%,27,-3.3%,50,-0.2%
Gerald Fitch,23.2,MIA,Point,212,4,-4.6%,6,-6.2%,26,-2.7%,10,-4.5%,12,-3.7%,9,-10.6%,72,+2.7%,43,-0.9%
T.J. Ford,22.6,MIL,Point,2538,45,-0.7%,25,-2.5%,83,+3.6%,85,+3.2%,89,+3.3%,40,-2.0%,18,-4.4%,19,-3.6%
Danny Fortson,29.6,SEA,Big,273,69,+0.9%,69,+1.7%,98,+9.5%,19,-3.5%,79,+1.8%,11,-9.5%,52,+0.2%,33,-1.9%
Jeff Foster,28.8,IND,Big,1573,48,-0.4%,20,-3.0%,37,-1.4%,48,-0.4%,42,-0.8%,62,+2.2%,74,+3.0%,77,+2.7%
Adonal Foyle,30.7,GSW,Big,1818,43,-0.8%,50,-0.3%,56,+0.5%,61,+0.7%,62,+0.8%,34,-2.7%,47,-0.5%,41,-1.2%
Richie Frahm,28.2,MIN,Combo,217,67,+0.8%,49,-0.5%,3,-9.9%,77,+2.3%,31,-1.8%,2,-17.6%,87,+5.6%,50,-0.2%
Richie Frahm,28.2,HOU,Wing,109,90,+3.3%,6,-6.2%,99,+10.7%,94,+4.8%,100,+7.9%,70,+3.5%,81,+4.3%,88,+4.6%
Steve Francis,28.7,ORL,Combo,1731,61,+0.3%,79,+2.7%,91,+5.1%,22,-3.1%,44,-0.6%,1,-20.7%,23,-3.7%,6,-6.5%
Steve Francis,28.7,NYK,Combo,639,8,-3.7%,11,-4.8%,6,-7.9%,49,-0.3%,11,-3.8%,92,+11.0%,44,-0.9%,88,+4.5%
Channing Frye,22.5,NYK,Big,1522,15,-2.9%,12,-4.6%,49,-0.1%,77,+2.4%,70,+1.3%,59,+1.7%,7,-7.3%,17,-3.8%
Dan Gadzuric,27.7,MIL,Big,844,50,-0.4%,50,-0.4%,64,+1.4%,21,-3.2%,35,-1.4%,50,0.0%,70,+2.3%,67,+1.6%
Francisco Garcia,23.8,SAC,Wing,1217,29,-1.7%,17,-3.6%,95,+6.7%,38,-1.3%,66,+1.0%,24,-4.9%,36,-2.0%,25,-2.8%
Kevin Garnett,29.5,MIN,Big,2949,98,+5.3%,99,+8.6%,97,+8.1%,99,+6.8%,99,+7.3%,47,-0.7%,29,-2.9%,36,-1.8%
Pat Garrity,29.2,ORL,Forward,920,34,-1.4%,61,+0.8%,7,-7.6%,13,-4.2%,6,-5.1%,36,-2.6%,24,-3.6%,21,-3.4%
Pau Gasol,25.3,MEM,Big,3125,72,+1.1%,63,+1.1%,94,+6.2%,95,+5.3%,96,+5.2%,4,-14.2%,18,-4.5%,3,-7.9%
Devean George,28.2,LAL,Wing,1509,10,-3.4%,30,-2.0%,28,-2.3%,47,-0.5%,37,-1.2%,8,-11.9%,13,-5.7%,6,-6.7%
Manu Ginobili,28.3,SAS,Wing,1804,76,+1.4%,14,-4.2%,61,+1.0%,78,+2.5%,79,+1.8%,43,-1.6%,81,+4.1%,68,+1.8%
Gordan Giricek,28.4,UTA,Wing,952,47,-0.5%,34,-1.7%,94,+6.3%,81,+2.9%,91,+3.8%,57,+1.3%,18,-4.4%,19,-3.6%
Ryan Gomes,23.2,BOS,Forward,1341,63,+0.5%,55,+0.3%,65,+1.5%,43,-0.8%,53,+0.1%,39,-2.1%,71,+2.4%,62,+1.1%
Drew Gooden,24.1,CLE,Big,2156,7,-3.8%,11,-4.9%,37,-1.4%,86,+3.5%,75,+1.6%,43,-1.6%,28,-3.1%,26,-2.6%
Ben Gordon,22.6,CHI,Wing,2465,75,+1.4%,39,-1.3%,51,+0.1%,86,+3.3%,83,+2.3%,44,-1.5%,85,+5.2%,79,+3.1%
Joey Graham,23.4,TOR,Wing,1531,45,-0.8%,36,-1.5%,46,-0.4%,26,-2.5%,33,-1.6%,78,+5.6%,72,+2.6%,81,+3.5%
Stephen Graham,23.4,CLE,Wing,110,64,+0.5%,3,-7.9%,100,+14.0%,92,+4.6%,99,+7.1%,40,-2.0%,79,+4.0%,68,+1.7%
Danny Granger,22.5,IND,Forward,1697,30,-1.6%,48,-0.6%,34,-1.7%,51,-0.2%,41,-0.8%,67,+3.0%,21,-4.1%,30,-2.3%
Brian Grant,33.7,PHX,Big,234,38,-1.2%,9,-5.4%,50,+0.1%,94,+4.9%,92,+4.0%,72,+3.9%,21,-4.2%,36,-1.8%
Devin Green,23.0,LAL,Wing,113,0,-9.0%,4,-7.2%,5,-8.6%,0,-15.8%,0,-13.0%,94,+11.9%,8,-6.9%,21,-3.4%
