Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Shane Battier,31.1,HOU,Forward,2163,53,+0.0%,46,-0.7%,35,-1.4%,44,-0.4%,40,-0.7%,51,-0.1%,54,+0.4%,59,+0.7%
Nicolas Batum,20.9,POR,Wing,911,93,+3.2%,88,+4.1%,69,+1.8%,58,+0.5%,68,+1.0%,62,+1.5%,89,+4.4%,82,+3.2%
Jerryd Bayless,21.2,POR,Combo,1264,26,-1.7%,31,-1.7%,46,-0.7%,36,-1.0%,34,-1.1%,27,-4.3%,65,+1.2%,42,-0.7%
Michael Beasley,20.8,MIA,Forward,2264,48,-0.3%,79,+2.7%,24,-2.7%,56,+0.3%,43,-0.6%,76,+4.1%,15,-4.5%,31,-1.9%
Rodrigue Beaubois,21.7,DAL,Wing,620,96,+3.7%,87,+3.8%,87,+3.8%,38,-1.0%,68,+0.9%,25,-4.7%,94,+6.2%,87,+3.7%
Marco Belinelli,23.6,TOR,Wing,1022,74,+1.4%,81,+2.9%,41,-1.1%,34,-1.2%,33,-1.2%,78,+4.3%,40,-1.1%,56,+0.5%
Charlie Bell,30.6,MIL,Wing,1567,46,-0.3%,79,+2.5%,42,-1.0%,40,-0.6%,38,-0.8%,54,+0.3%,32,-1.8%,41,-0.8%
Raja Bell,33.1,CHA,Wing,157,100,+6.7%,26,-2.3%,100,+19.3%,96,+5.2%,100,+9.4%,83,+5.8%,100,+16.4%,100,+12.8%
Jonathan Bender,28.8,NYK,Big,249,4,-4.9%,6,-5.9%,12,-4.9%,59,+0.6%,30,-1.3%,33,-3.1%,8,-5.8%,8,-5.2%
Mike Bibby,31.5,ATL,Point,2191,65,+0.7%,84,+3.4%,44,-0.8%,39,-0.8%,37,-0.9%,32,-3.3%,59,+0.7%,39,-1.0%
Andris Biedrins,23.6,GSW,Big,761,20,-2.1%,37,-1.3%,2,-9.7%,61,+0.8%,14,-2.8%,76,+4.1%,36,-1.4%,45,-0.4%
Chauncey Billups,33.1,DEN,Combo,2483,32,-1.3%,10,-4.7%,48,-0.5%,47,-0.2%,49,-0.3%,89,+8.2%,59,+0.7%,78,+2.5%
DeJuan Blair,20.5,SAS,Big,1409,42,-0.7%,17,-3.3%,38,-1.2%,54,+0.2%,46,-0.4%,55,+0.4%,14,-4.6%,24,-2.6%
Steve Blake,29.7,POR,Point,1392,73,+1.4%,68,+1.4%,47,-0.6%,24,-2.2%,24,-1.6%,83,+5.8%,93,+5.5%,95,+5.7%
Steve Blake,29.7,LAC,Point,737,35,-1.2%,59,+0.6%,60,+0.5%,52,+0.1%,57,+0.3%,3,-13.4%,36,-1.4%,12,-4.5%
Andray Blatche,23.2,WAS,Big,2214,54,+0.1%,29,-1.9%,61,+0.7%,38,-0.9%,47,-0.4%,49,-0.4%,86,+4.1%,81,+3.0%
Keith Bogans,29.5,SAS,Wing,1515,51,-0.1%,62,+1.0%,61,+0.8%,18,-3.1%,25,-1.5%,30,-3.7%,92,+5.4%,73,+1.9%
Andrew Bogut,24.9,MIL,Big,2225,80,+1.9%,94,+5.1%,57,+0.3%,21,-2.6%,23,-1.6%,54,+0.3%,81,+3.3%,76,+2.3%
Matt Bonner,29.6,SAS,Big,1138,86,+2.2%,76,+2.2%,76,+2.6%,27,-1.9%,62,+0.6%,50,-0.2%,66,+1.5%,55,+0.4%
Josh Boone,24.9,NJN,Big,992,17,-2.5%,10,-5.0%,72,+2.1%,14,-3.7%,29,-1.4%,10,-8.8%,81,+3.2%,40,-0.9%
Carlos Boozer,27.9,UTA,Big,2668,78,+1.7%,48,-0.5%,64,+1.1%,44,-0.4%,53,+0.1%,75,+3.9%,93,+5.9%,96,+5.8%
Chris Bosh,25.6,TOR,Big,2522,60,+0.4%,17,-3.3%,77,+2.6%,94,+4.2%,95,+3.7%,41,-2.0%,64,+1.1%,60,+0.8%
Earl Boykins,33.4,WAS,Point,1100,7,-4.3%,5,-6.2%,21,-3.0%,33,-1.3%,21,-1.9%,5,-10.6%,42,-0.9%,19,-3.5%
Elton Brand,30.6,PHI,Big,2294,67,+0.8%,50,-0.4%,80,+3.0%,72,+1.7%,84,+2.1%,54,+0.3%,90,+4.7%,85,+3.6%
Corey Brewer,23.7,MIN,Wing,2468,85,+2.1%,70,+1.6%,51,-0.2%,94,+4.2%,83,+2.0%,34,-3.1%,85,+4.0%,77,+2.4%
Ronnie Brewer,24.6,UTA,Wing,1650,76,+1.5%,60,+0.8%,85,+3.6%,73,+1.7%,87,+2.4%,29,-3.9%,73,+2.2%,61,+0.9%
Jon Brockman,22.6,SAC,Big,637,42,-0.7%,19,-3.0%,23,-2.8%,77,+2.0%,51,-0.1%,95,+11.3%,22,-3.3%,60,+0.8%
Aaron Brooks,24.8,HOU,Point,2904,83,+2.0%,52,-0.1%,62,+0.8%,75,+1.8%,75,+1.4%,78,+4.4%,87,+4.3%,91,+4.4%
Bobby Brown,25.1,NOH,Combo,301,89,+2.7%,88,+3.9%,92,+5.4%,6,-5.7%,30,-1.3%,4,-11.9%,96,+8.0%,92,+4.6%
Bobby Brown,25.1,LAC,Combo,157,62,+0.6%,50,-0.3%,8,-6.8%,4,-6.4%,3,-6.7%,20,-6.3%,99,+13.7%,99,+9.5%
Derrick Brown,22.1,CHA,Big,443,58,+0.3%,30,-1.8%,99,+9.3%,75,+1.9%,98,+4.5%,29,-3.9%,31,-1.9%,26,-2.4%
Devin Brown,30.8,NOH,Wing,962,28,-1.6%,36,-1.3%,6,-7.6%,72,+1.6%,19,-2.2%,47,-0.7%,54,+0.3%,53,+0.2%
Kwame Brown,27.6,DET,Big,600,44,-0.5%,9,-5.1%,50,-0.3%,83,+2.6%,77,+1.4%,33,-3.2%,78,+3.0%,62,+0.9%
Shannon Brown,23.9,LAL,Combo,1596,10,-3.6%,38,-1.2%,21,-3.1%,14,-3.7%,10,-3.5%,38,-2.3%,11,-5.1%,13,-4.5%
Kobe Bryant,31.2,LAL,Wing,2824,98,+4.6%,71,+1.8%,98,+8.3%,97,+5.6%,100,+6.9%,16,-7.4%,92,+5.4%,77,+2.5%
Chase Budinger,21.4,HOU,Wing,1404,49,-0.2%,40,-1.1%,38,-1.2%,69,+1.4%,55,+0.1%,29,-3.9%,66,+1.5%,51,+0.1%
Caron Butler,29.6,WAS,Wing,1847,69,+1.0%,86,+3.6%,22,-2.9%,77,+2.0%,57,+0.2%,53,+0.1%,77,+2.9%,74,+2.1%
Caron Butler,29.6,DAL,Wing,926,10,-3.5%,0,-11.5%,90,+4.7%,81,+2.4%,94,+3.4%,5,-10.8%,67,+1.6%,33,-1.6%
Rasual Butler,30.4,LAC,Wing,2670,55,+0.1%,27,-2.2%,25,-2.7%,80,+2.2%,61,+0.6%,70,+3.1%,63,+1.1%,70,+1.6%
Andrew Bynum,22.0,LAL,Big,1968,80,+1.9%,71,+1.7%,65,+1.2%,57,+0.4%,66,+0.9%,89,+8.5%,53,+0.3%,76,+2.3%
Will Bynum,26.8,DET,Point,1622,78,+1.7%,59,+0.6%,73,+2.2%,27,-1.9%,49,-0.3%,85,+6.3%,78,+3.1%,90,+4.2%
Jose Calderon,28.1,TOR,Point,1804,52,-0.1%,33,-1.6%,34,-1.5%,78,+2.1%,64,+0.7%,43,-1.4%,40,-1.1%,38,-1.0%
Marcus Camby,35.6,LAC,Big,1594,47,-0.3%,36,-1.3%,32,-1.7%,52,+0.1%,44,-0.5%,17,-7.0%,82,+3.5%,63,+1.0%
Marcus Camby,35.6,POR,Big,717,86,+2.3%,91,+4.7%,89,+4.3%,34,-1.2%,67,+0.9%,74,+3.7%,54,+0.4%,67,+1.4%
Brian Cardinal,32.5,MIN,Big,218,22,-2.1%,81,+2.9%,68,+1.7%,8,-5.2%,11,-3.3%,1,-18.1%,14,-4.6%,2,-8.6%
Rodney Carney,25.6,PHI,Wing,813,11,-3.3%,30,-1.8%,20,-3.2%,10,-4.8%,8,-4.1%,52,+0.0%,3,-8.3%,5,-5.9%
DeMarre Carroll,23.3,MEM,Forward,706,60,+0.5%,64,+1.0%,48,-0.4%,91,+3.7%,80,+1.7%,76,+4.2%,29,-2.2%,39,-1.0%
Anthony Carter,34.4,DEN,Point,810,52,-0.0%,95,+5.9%,31,-1.8%,48,-0.1%,40,-0.7%,12,-8.3%,12,-4.8%,6,-5.6%
Vince Carter,32.8,ORL,Wing,2303,58,+0.4%,20,-2.9%,36,-1.4%,45,-0.4%,41,-0.7%,46,-0.9%,82,+3.4%,77,+2.5%
Omri Casspi,21.4,SAC,Forward,1901,57,+0.3%,70,+1.6%,84,+3.6%,43,-0.5%,71,+1.2%,75,+4.0%,6,-6.7%,14,-4.1%
Mario Chalmers,23.5,MIA,Combo,1737,36,-1.1%,67,+1.3%,45,-0.8%,20,-2.9%,19,-2.2%,68,+2.6%,16,-4.2%,27,-2.4%
Tyson Chandler,27.1,CHA,Big,1157,21,-2.1%,17,-3.2%,2,-9.9%,33,-1.2%,7,-4.3%,96,+13.1%,39,-1.1%,84,+3.4%
Wilson Chandler,22.5,NYK,Wing,2299,48,-0.3%,53,+0.0%,81,+3.2%,57,+0.4%,73,+1.3%,40,-2.0%,39,-1.1%,36,-1.3%
Earl Clark,21.8,PHX,Forward,254,24,-1.8%,0,-11.6%,35,-1.5%,7,-5.5%,8,-4.2%,98,+15.8%,99,+16.1%,100,+15.9%
Jarron Collins,30.9,PHX,Big,217,6,-4.7%,11,-4.6%,40,-1.1%,3,-7.5%,5,-5.3%,100,+19.1%,11,-5.0%,60,+0.8%
Mardy Collins,25.2,LAC,Wing,424,38,-1.0%,19,-3.0%,82,+3.2%,28,-1.9%,60,+0.5%,49,-0.3%,74,+2.4%,72,+1.8%
Darren Collison,22.2,NOH,Combo,2057,61,+0.5%,43,-0.9%,53,-0.1%,60,+0.7%,58,+0.3%,73,+3.5%,37,-1.4%,50,-0.0%
Nick Collison,29.0,OKC,Big,1544,61,+0.5%,52,-0.0%,58,+0.4%,11,-4.3%,19,-2.1%,71,+3.1%,82,+3.6%,85,+3.5%
Mike Conley,22.1,MEM,Point,2558,87,+2.4%,54,+0.2%,73,+2.1%,21,-2.8%,45,-0.5%,94,+10.7%,96,+7.3%,98,+8.8%
Daequan Cook,22.5,MIA,Wing,596,5,-4.9%,22,-2.8%,75,+2.4%,15,-3.6%,20,-2.1%,0,-22.2%,36,-1.4%,4,-7.1%
Jamal Crawford,29.6,ATL,Combo,2365,54,+0.1%,33,-1.6%,69,+1.8%,46,-0.3%,62,+0.7%,31,-3.4%,78,+3.0%,54,+0.3%
Dante Cunningham,22.5,POR,Big,661,76,+1.5%,22,-2.7%,51,-0.2%,92,+3.8%,87,+2.4%,58,+0.7%,93,+5.8%,88,+4.0%
Stephen Curry,21.6,GSW,Point,2853,96,+3.9%,51,-0.1%,68,+1.6%,86,+3.0%,89,+2.6%,96,+12.8%,95,+6.6%,98,+8.3%
Samuel Dalembert,29.5,PHI,Big,2111,45,-0.4%,84,+3.3%,20,-3.1%,63,+0.9%,39,-0.8%,39,-2.1%,41,-1.0%,35,-1.4%
Erick Dampier,34.3,DAL,Big,1273,74,+1.4%,83,+3.3%,39,-1.1%,29,-1.7%,24,-1.5%,90,+8.6%,75,+2.4%,88,+3.9%
Marquis Daniels,28.8,BOS,Wing,869,65,+0.7%,16,-3.5%,79,+2.8%,67,+1.2%,83,+2.0%,81,+5.5%,79,+3.1%,86,+3.7%
Baron Davis,30.6,LAC,Point,2518,63,+0.6%,68,+1.5%,63,+0.9%,72,+1.7%,79,+1.6%,43,-1.3%,15,-4.4%,18,-3.7%
Glen Davis,23.8,BOS,Big,903,10,-3.7%,1,-10.1%,49,-0.4%,22,-2.3%,27,-1.4%,79,+4.5%,59,+0.8%,70,+1.6%
Ricky Davis,30.1,LAC,Wing,433,41,-0.7%,79,+2.7%,12,-5.2%,87,+3.1%,48,-0.3%,51,0.0%,33,-1.6%,40,-0.8%
Austin Daye,21.4,DET,Wing,846,43,-0.6%,42,-1.0%,24,-2.8%,43,-0.4%,28,-1.4%,81,+5.4%,11,-5.0%,34,-1.5%
DeMar DeRozan,20.2,TOR,Wing,1612,33,-1.3%,49,-0.4%,59,+0.5%,31,-1.5%,39,-0.7%,51,-0.1%,57,+0.6%,49,-0.0%
Carlos Delfino,27.2,MIL,Wing,2264,77,+1.6%,89,+4.1%,36,-1.4%,31,-1.4%,28,-1.4%,74,+3.8%,61,+0.9%,72,+1.8%
Luol Deng,24.5,CHI,Forward,2644,53,+0.0%,56,+0.3%,78,+2.6%,35,-1.1%,53,+0.0%,79,+4.6%,55,+0.4%,73,+2.0%
Boris Diaw,27.5,CHA,Big,2900,95,+3.5%,71,+1.8%,95,+6.3%,51,+0.1%,86,+2.3%,36,-2.7%,98,+9.5%,95,+5.2%
DeSagana Diop,27.8,CHA,Big,233,94,+3.4%,66,+1.3%,28,-2.5%,94,+4.6%,86,+2.3%,86,+6.8%,80,+3.1%,91,+4.3%
Keyon Dooling,29.5,NJN,Combo,943,80,+1.9%,67,+1.3%,26,-2.6%,77,+2.0%,56,+0.2%,98,+16.4%,49,-0.2%,97,+6.7%
Toney Douglas,23.6,NYK,Combo,1017,46,-0.4%,13,-4.0%,91,+5.0%,15,-3.5%,38,-0.8%,85,+6.2%,71,+1.9%,80,+2.9%
Chris Douglas-Roberts,22.8,NJN,Wing,1692,18,-2.4%,57,+0.4%,14,-4.5%,24,-2.2%,12,-3.1%,23,-5.2%,17,-4.1%,11,-4.7%
Goran Dragic,23.5,PHX,Combo,1288,29,-1.5%,4,-6.9%,5,-7.9%,26,-2.0%,6,-4.6%,92,+9.6%,74,+2.3%,92,+4.5%
Jared Dudley,24.3,PHX,Wing,1906,56,+0.2%,14,-3.7%,6,-7.5%,82,+2.5%,21,-1.9%,64,+2.1%,79,+3.1%,80,+2.9%
Chris Duhon,27.2,NYK,Point,2046,62,+0.6%,76,+2.2%,39,-1.1%,71,+1.5%,62,+0.7%,15,-7.5%,50,-0.1%,32,-1.8%
Tim Duncan,33.5,SAS,Big,2431,68,+0.9%,84,+3.3%,92,+5.2%,38,-0.9%,80,+1.7%,61,+1.4%,74,+2.3%,75,+2.2%
Mike Dunleavy,29.1,IND,Forward,1465,53,+0.0%,60,+0.7%,76,+2.6%,34,-1.1%,57,+0.3%,10,-8.5%,51,+0.0%,33,-1.7%
Kevin Durant,21.1,OKC,Wing,3229,95,+3.6%,95,+5.9%,74,+2.4%,90,+3.6%,90,+2.7%,67,+2.4%,41,-1.0%,46,-0.2%
Wayne Ellington,21.9,MIN,Wing,1260,30,-1.5%,40,-1.1%,44,-0.8%,23,-2.2%,25,-1.5%,95,+12.2%,12,-4.9%,40,-0.9%
Monta Ellis,24.0,GSW,Wing,2640,18,-2.4%,73,+2.0%,4,-8.2%,47,-0.2%,14,-2.8%,28,-4.3%,10,-5.3%,10,-4.9%
Maurice Evans,31.0,ATL,Wing,1213,23,-1.9%,4,-7.0%,30,-1.8%,89,+3.4%,72,+1.2%,60,+1.0%,23,-3.1%,35,-1.4%
Reggie Evans,29.5,TOR,Big,281,42,-0.7%,73,+2.0%,11,-5.4%,79,+2.1%,45,-0.5%,59,+0.8%,16,-4.2%,23,-2.8%
Tyreke Evans,20.1,SAC,Combo,2671,13,-3.0%,35,-1.4%,7,-7.1%,16,-3.5%,5,-4.9%,11,-8.4%,32,-1.7%,15,-4.1%
Jordan Farmar,22.9,LAL,Point,1368,21,-2.1%,45,-0.8%,29,-2.3%,62,+0.9%,41,-0.7%,14,-7.8%,20,-3.7%,10,-4.7%
Raymond Felton,25.3,CHA,Point,2633,81,+1.9%,92,+4.8%,94,+6.0%,55,+0.2%,86,+2.3%,30,-3.6%,27,-2.4%,25,-2.6%
Rudy Fernandez,24.6,POR,Wing,1410,12,-3.2%,37,-1.3%,17,-4.0%,19,-3.1%,10,-3.4%,21,-5.9%,14,-4.7%,8,-5.3%
Kyrylo Fesenko,22.9,UTA,Big,349,44,-0.6%,37,-1.3%,5,-8.0%,72,+1.7%,22,-1.7%,95,+12.4%,51,+0.0%,76,+2.3%
Michael Finley,36.7,SAS,Wing,384,76,+1.6%,32,-1.6%,84,+3.5%,100,+7.2%,99,+5.6%,67,+2.3%,29,-2.3%,43,-0.7%
Michael Finley,36.7,BOS,Wing,306,74,+1.4%,5,-6.1%,95,+6.2%,97,+5.6%,99,+6.0%,82,+5.7%,82,+3.6%,89,+4.1%
Derek Fisher,35.2,LAL,Point,2226,91,+2.9%,69,+1.6%,66,+1.2%,52,+0.2%,64,+0.7%,94,+10.9%,90,+4.6%,96,+6.2%
Jonny Flynn,20.7,MIN,Point,2291,62,+0.6%,31,-1.7%,74,+2.3%,50,+0.0%,69,+1.1%,86,+6.8%,69,+1.7%,81,+2.9%
T.J. Ford,26.6,IND,Point,1178,22,-2.1%,32,-1.6%,66,+1.4%,64,+1.0%,69,+1.1%,27,-4.5%,19,-3.8%,16,-3.9%
Jeff Foster,32.8,IND,Big,254,65,+0.7%,72,+1.8%,71,+2.1%,64,+1.0%,72,+1.2%,14,-7.7%,84,+3.9%,75,+2.1%
Randy Foye,26.1,WAS,Combo,1628,32,-1.4%,29,-2.0%,15,-4.4%,55,+0.2%,29,-1.4%,86,+6.9%,35,-1.5%,57,+0.6%
Channing Frye,26.5,PHX,Big,2169,96,+3.7%,79,+2.7%,31,-1.8%,94,+4.2%,75,+1.4%,60,+1.0%,84,+3.9%,80,+2.9%
Dan Gadzuric,31.7,MIL,Big,293,35,-1.1%,24,-2.6%,3,-9.0%,10,-4.6%,4,-5.9%,92,+9.7%,70,+1.8%,89,+4.2%
Sundiata Gaines,23.5,UTA,Combo,161,10,-3.5%,23,-2.7%,81,+3.2%,68,+1.3%,82,+2.0%,93,+10.3%,3,-8.9%,2,-8.4%
Danilo Gallinari,21.2,NYK,Forward,2712,63,+0.6%,19,-3.1%,37,-1.3%,88,+3.2%,80,+1.7%,59,+0.9%,89,+4.4%,85,+3.5%
Francisco Garcia,27.8,SAC,Combo,569,38,-1.0%,82,+3.0%,43,-1.0%,48,-0.2%,47,-0.4%,23,-5.3%,31,-1.9%,26,-2.5%
Kevin Garnett,33.5,BOS,Big,2058,92,+3.1%,98,+7.9%,43,-1.0%,64,+1.0%,54,+0.1%,30,-3.8%,72,+2.1%,58,+0.7%
Marc Gasol,24.8,MEM,Big,2464,95,+3.5%,88,+4.0%,68,+1.7%,78,+2.1%,81,+1.9%,87,+7.1%,47,-0.4%,72,+1.7%
Pau Gasol,29.3,LAL,Big,2398,84,+2.1%,46,-0.7%,88,+4.1%,98,+6.0%,98,+5.0%,21,-6.1%,62,+1.1%,44,-0.6%
Rudy Gay,23.2,MEM,Wing,3164,88,+2.6%,58,+0.5%,87,+3.9%,57,+0.3%,84,+2.1%,90,+8.5%,77,+2.8%,89,+4.1%
Alonzo Gee,22.4,WAS,Wing,177,31,-1.4%,9,-5.2%,29,-2.0%,1,-9.0%,4,-6.5%,88,+7.7%,99,+14.1%,99,+12.1%
Devean George,32.2,GSW,Forward,750,87,+2.3%,77,+2.3%,31,-1.8%,91,+3.7%,82,+1.9%,91,+9.2%,20,-3.6%,53,+0.2%
Daniel Gibson,23.7,CLE,Combo,1023,40,-0.8%,20,-2.9%,57,+0.3%,14,-3.7%,18,-2.2%,31,-3.4%,95,+6.9%,83,+3.3%
Taj Gibson,24.4,CHI,Big,2155,34,-1.2%,22,-2.8%,57,+0.3%,58,+0.5%,59,+0.4%,91,+9.3%,24,-3.0%,60,+0.8%
J.R. Giddens,24.7,NYK,Wing,134,3,-5.5%,36,-1.3%,30,-1.9%,3,-7.9%,4,-6.2%,97,+13.9%,1,-12.0%,5,-6.1%
Manu Ginobili,32.3,SAS,Wing,2131,82,+2.0%,61,+0.9%,55,+0.0%,19,-3.1%,24,-1.6%,46,-0.8%,94,+6.6%,84,+3.4%
Ryan Gomes,27.2,MIN,Forward,2201,83,+2.0%,39,-1.2%,40,-1.1%,98,+6.1%,89,+2.5%,95,+12.0%,85,+4.0%,96,+5.9%
Drew Gooden,28.1,DAL,Big,1020,21,-2.1%,34,-1.5%,20,-3.1%,67,+1.2%,44,-0.5%,1,-18.7%,75,+2.6%,27,-2.3%
Drew Gooden,28.1,LAC,Big,719,34,-1.2%,47,-0.6%,7,-7.3%,81,+2.4%,24,-1.6%,87,+7.0%,26,-2.6%,49,-0.0%
Ben Gordon,26.6,DET,Wing,1687,84,+2.1%,50,-0.3%,80,+2.9%,85,+2.8%,91,+2.9%,62,+1.5%,81,+3.3%,78,+2.6%
Eric Gordon,20.9,LAC,Wing,2219,82,+2.0%,63,+1.0%,40,-1.1%,76,+1.9%,68,+0.9%,91,+9.3%,26,-2.5%,55,+0.4%
Marcin Gortat,25.7,ORL,Big,953,5,-4.7%,4,-6.6%,81,+3.2%,22,-2.4%,50,-0.2%,26,-4.6%,22,-3.3%,17,-3.8%
Joey Graham,27.4,DEN,Forward,694,63,+0.6%,48,-0.5%,98,+8.3%,14,-3.8%,65,+0.9%,98,+16.4%,33,-1.7%,83,+3.3%
Stephen Graham,27.4,CHA,Wing,730,19,-2.2%,26,-2.4%,5,-8.0%,99,+6.7%,81,+1.9%,66,+2.2%,3,-8.7%,6,-5.5%
Danny Granger,26.5,IND,Wing,2269,90,+2.8%,80,+2.8%,85,+3.6%,70,+1.5%,87,+2.4%,37,-2.7%,56,+0.5%,48,-0.1%
Aaron Gray,24.9,NOH,Big,243,14,-3.0%,50,-0.4%,4,-8.4%,71,+1.6%,18,-2.2%,25,-4.8%,9,-5.8%,7,-5.4%
Jeff Green,23.2,OKC,Forward,3032,77,+1.6%,91,+4.8%,35,-1.4%,90,+3.7%,76,+1.4%,28,-4.2%,16,-4.2%,14,-4.2%
