Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Alec Burks,33.3,MIA,Wing,859,78,+3.4,79,+3.2,51,+0.0%,83,-1.5%,70,+1.8,77,+2.1,41,-3.4
Jimmy Butler,35.1,MIA,Forward,765,98,+9.7,93,+7.0,92,+5.4%,31,+0.8%,80,+3.2,79,+2.3,65,+4.3
Jimmy Butler,35.1,GSW,Forward,979,21,-4.8,30,-2.9,56,+0.3%,13,+1.8%,18,-3.8,28,-1.6,25,-8.8
Kentavious Caldwell-Pope,31.7,ORL,Wing,2277,52,-0.5,67,+1.1,15,-3.0%,44,+0.3%,52,-0.1,45,-0.7,64,+3.8
Clint Capela,30.5,ATL,Big,1173,12,-7.1,12,-6.8,79,+3.0%,93,-2.3%,82,+3.5,83,+2.9,52,-0.4
Jordan Clarkson,32.4,UTA,Combo,961,37,-1.9,34,-2.4,65,+1.3%,42,+0.4%,22,-3.1,62,+0.5,10,-18.0
Mike Conley,37.1,MIN,Point,1755,57,+0.1,59,+0.4,46,-0.6%,26,+1.0%,67,+1.5,50,-0.4,83,+11.0
Pat Connaughton,31.8,MIL,Wing,570,59,+0.5,40,-1.8,87,+4.3%,20,+1.3%,53,-0.1,74,+1.6,15,-13.7
Seth Curry,34.2,CHA,Wing,1056,70,+2.1,50,-0.6,70,+1.8%,1,+4.2%,73,+2.3,47,-0.6,91,+15.8
Stephen Curry,36.6,GSW,Point,2250,99,+13.1,99,+14.1,44,-0.8%,80,-1.3%,77,+2.8,66,+0.8,81,+9.9
Anthony Davis,31.6,LAL,Big,1439,66,+1.7,71,+2.0,36,-1.2%,56,-0.1%,89,+5.4,83,+2.9,84,+11.9
Anthony Davis,31.6,DAL,Big,265,75,+2.6,60,+0.5,34,-1.4%,82,-1.4%,74,+2.3,86,+3.4,26,-8.6
DeMar DeRozan,35.2,SAC,Wing,2761,89,+5.4,88,+5.1,20,-2.7%,39,+0.5%,68,+1.6,29,-1.6,95,+19.5
Spencer Dinwiddie,31.6,DAL,Combo,2097,22,-4.3,61,+0.6,13,-3.3%,4,+3.2%,4,-8.0,3,-5.7,27,-8.3
Andre Drummond,31.2,PHI,Big,741,8,-8.3,3,-11.6,90,+5.2%,71,-0.9%,88,+4.9,97,+6.5,17,-12.1
Kris Dunn,30.6,LAC,Combo,1779,54,-0.2,75,+2.4,30,-1.7%,81,-1.4%,14,-4.5,18,-2.5,28,-7.7
Kevin Durant,36.1,PHX,Big,2262,90,+6.2,94,+7.8,14,-3.2%,41,+0.4%,21,-3.3,23,-2.0,40,-3.7
Joel Embiid,30.6,PHI,Big,574,10,-7.5,40,-1.6,2,-7.0%,25,+1.1%,2,-8.9,4,-5.1,6,-22.7
Dante Exum,29.3,DAL,Combo,370,21,-4.9,25,-3.8,14,-3.2%,6,+2.6%,12,-5.0,6,-4.3,49,-1.5
Dorian Finney-Smith,31.5,BKN,Big,579,98,+10.8,100,+16.5,9,-4.1%,30,+0.8%,8,-6.2,5,-4.5,34,-5.5
Dorian Finney-Smith,31.5,LAL,Forward,1236,97,+9.3,95,+8.4,40,-1.0%,62,-0.5%,34,-1.8,22,-2.1,65,+4.3
Paul George,34.5,PHI,Wing,1321,34,-2.3,84,+4.1,5,-5.2%,48,+0.1%,6,-6.7,21,-2.2,4,-24.1
Taj Gibson,39.4,CHA,Big,386,5,-10.3,6,-9.1,27,-1.9%,49,+0.1%,18,-3.9,43,-0.8,12,-16.0
Rudy Gobert,32.4,MIN,Big,2382,24,-3.9,42,-1.4,71,+1.9%,58,-0.3%,52,-0.2,80,+2.5,10,-17.9
Aaron Gordon,29.1,DEN,Big,1444,90,+5.9,78,+3.0,78,+2.7%,44,+0.3%,81,+3.3,70,+1.1,81,+9.9
Eric Gordon,35.9,PHI,Wing,756,76,+2.7,81,+3.6,38,-1.0%,10,+2.2%,54,-0.0,41,-0.9,69,+5.9
Jerami Grant,30.6,POR,Big,1523,15,-6.2,34,-2.3,16,-3.0%,25,+1.1%,21,-3.4,19,-2.3,47,-1.7
Draymond Green,34.7,GSW,Big,1980,87,+4.8,98,+10.4,5,-5.3%,63,-0.6%,34,-1.7,22,-2.1,65,+4.1
Jeff Green,38.2,HOU,Forward,348,55,-0.1,62,+0.7,27,-2.0%,17,+1.5%,69,+1.6,24,-2.0,92,+16.1
Tim Hardaway Jr.,32.6,DET,Forward,2152,60,+0.8,65,+0.9,42,-0.9%,28,+0.9%,74,+2.3,72,+1.2,63,+3.7
James Harden,35.2,LAC,Point,2787,93,+7.4,89,+5.3,90,+4.9%,44,+0.3%,55,+0.1,70,+1.1,33,-6.2
Gary Harris,30.1,ORL,Wing,709,79,+3.5,63,+0.8,75,+2.4%,63,-0.5%,80,+3.2,71,+1.1,79,+8.8
Tobias Harris,32.3,DET,Forward,2305,73,+2.4,84,+4.2,44,-0.7%,36,+0.6%,80,+3.2,78,+2.2,61,+2.8
Buddy Hield,31.9,GSW,Wing,1834,74,+2.5,35,-2.2,77,+2.7%,70,-0.9%,61,+0.7,67,+0.9,52,-0.7
Jrue Holiday,34.4,BOS,Combo,1891,18,-5.6,62,+0.7,0,-9.4%,38,+0.5%,4,-7.9,3,-5.5,30,-6.8
Richaun Holmes,31.0,WAS,Big,507,96,+8.7,85,+4.4,97,+7.9%,27,+0.9%,97,+8.8,91,+4.7,95,+19.4
Al Horford,38.4,BOS,Big,1658,73,+2.4,71,+2.0,18,-2.8%,19,+1.4%,20,-3.5,11,-3.3,61,+2.7
Joe Ingles,37.1,MIN,Forward,114,47,-0.9,53,-0.2,62,+1.0%,2,+3.6%,65,+1.3,77,+2.1,27,-7.9
Brandon Ingram,27.2,NOP,Wing,595,24,-4.0,26,-3.6,70,+1.8%,60,-0.4%,58,+0.4,65,+0.6,52,-0.4
Kyrie Irving,32.6,DAL,Combo,1802,90,+6.2,81,+3.5,88,+4.6%,98,-3.4%,98,+9.0,97,+6.3,80,+9.5
Reggie Jackson,34.5,PHI,Combo,362,53,-0.2,71,+1.9,37,-1.1%,39,+0.5%,33,-1.9,45,-0.7,28,-7.7
LeBron James,39.8,LAL,Big,2443,29,-2.8,37,-2.0,12,-3.5%,81,-1.4%,60,+0.6,23,-2.1,92,+16.7
Nikola Jokic,29.7,DEN,Big,2570,100,+22.4,100,+19.8,73,+2.1%,83,-1.5%,95,+7.3,80,+2.5,96,+21.4
Tyus Jones,28.5,PHX,Point,2163,41,-1.5,46,-1.0,5,-5.4%,37,+0.5%,20,-3.5,19,-2.4,43,-2.6
Derrick Jones Jr.,27.7,LAC,Big,1864,84,+4.2,75,+2.5,55,+0.3%,69,-0.8%,63,+1.0,79,+2.4,25,-8.8
DeAndre Jordan,36.3,DEN,Big,670,2,-15.0,2,-13.3,58,+0.5%,16,+1.6%,41,-1.1,69,+1.0,21,-10.9
Cory Joseph,33.2,ORL,Point,552,85,+4.5,97,+9.9,26,-2.0%,3,+3.3%,11,-5.3,9,-3.6,35,-5.3
Zach LaVine,29.6,CHI,Wing,1431,95,+8.2,98,+11.6,51,+0.0%,17,+1.5%,73,+2.1,48,-0.6,93,+17.3
Zach LaVine,29.6,SAC,Combo,1169,28,-3.1,74,+2.3,29,-1.9%,5,+3.0%,34,-1.8,8,-3.8,89,+14.7
Caris LeVert,30.2,CLE,Wing,896,84,+4.2,88,+5.0,13,-3.4%,21,+1.2%,4,-7.9,3,-5.2,24,-9.3
Caris LeVert,30.2,ATL,Wing,691,87,+4.9,83,+4.1,59,+0.7%,67,-0.8%,13,-4.8,40,-0.9,8,-19.9
Alex Len,31.4,SAC,Big,215,1,-16.5,3,-11.9,6,-5.0%,40,+0.4%,0,-12.9,7,-4.0,0,-61.1
Alex Len,31.4,LAL,Big,101,3,-11.6,38,-1.9,6,-4.8%,2,+3.8%,1,-12.6,7,-4.0,1,-53.4
Kawhi Leonard,33.3,LAC,Forward,1179,93,+7.4,98,+11.1,11,-3.7%,36,+0.5%,28,-2.4,19,-2.4,56,+1.2
Damian Lillard,34.3,MIL,Point,2092,49,-0.8,31,-2.7,56,+0.5%,73,-1.0%,56,+0.2,64,+0.6,39,-4.0
Kevon Looney,28.7,GSW,Big,1110,65,+1.5,18,-5.3,94,+6.6%,88,-1.8%,95,+7.3,98,+6.9,38,-4.1
Brook Lopez,36.6,MIL,Big,2544,32,-2.5,37,-1.9,8,-4.3%,21,+1.2%,30,-2.1,31,-1.4,45,-2.0
Kevin Love,36.2,MIA,Big,251,24,-3.9,21,-4.6,40,-0.9%,92,-2.1%,92,+6.2,79,+2.4,94,+18.6
Kyle Lowry,38.6,PHI,Combo,652,17,-5.7,47,-0.9,22,-2.4%,29,+0.8%,13,-4.5,27,-1.7,13,-15.2
Trey Lyles,29.0,SAC,Big,1317,33,-2.4,21,-4.6,77,+2.6%,70,-0.9%,52,-0.3,69,+1.0,28,-7.7
CJ McCollum,33.1,NOP,Combo,1828,91,+6.7,88,+5.1,32,-1.6%,62,-0.5%,65,+1.4,56,-0.1,70,+6.2
TJ McConnell,32.6,IND,Point,1413,29,-2.9,41,-1.4,38,-1.0%,23,+1.2%,56,+0.2,44,-0.7,70,+6.2
Doug McDermott,32.8,SAC,Forward,260,51,-0.6,26,-3.6,83,+3.6%,71,-0.9%,54,+0.0,38,-1.0,74,+7.5
Khris Middleton,33.2,MIL,Forward,533,93,+7.1,78,+2.8,86,+4.0%,46,+0.2%,96,+8.5,78,+2.2,99,+35.4
Khris Middleton,33.2,WAS,Forward,309,75,+2.7,89,+5.3,56,+0.4%,63,-0.5%,54,+0.0,75,+1.7,25,-8.9
Patty Mills,36.2,UTA,Point,260,16,-5.9,44,-1.3,3,-6.1%,20,+1.3%,2,-10.2,3,-5.6,6,-22.8
Markieff Morris,35.2,LAL,Big,106,13,-6.8,16,-5.6,32,-1.6%,4,+3.1%,32,-2.0,47,-0.6,25,-8.8
Dejounte Murray,28.1,NOP,Point,1012,56,+0.0,60,+0.5,25,-2.1%,85,-1.6%,20,-3.5,37,-1.1,18,-12.0
Jamal Murray,27.7,DEN,Combo,2409,93,+7.4,95,+8.3,51,+0.1%,40,+0.4%,38,-1.4,32,-1.3,56,+1.2
Larry Nance Jr.,31.8,ATL,Big,463,18,-5.6,27,-3.6,4,-5.7%,4,+3.0%,6,-6.6,11,-3.4,13,-15.5
Georges Niang,31.4,CLE,Forward,1005,53,-0.3,46,-1.0,18,-2.7%,14,+1.8%,55,+0.1,30,-1.5,85,+12.3
Georges Niang,31.4,ATL,Forward,640,90,+6.2,93,+7.2,46,-0.6%,5,+2.8%,53,-0.1,16,-2.8,92,+16.1
Jusuf Nurkic,30.2,PHX,Big,591,18,-5.5,41,-1.4,17,-2.9%,69,-0.9%,14,-4.5,70,+1.1,2,-34.6
Jusuf Nurkic,30.2,CHA,Big,465,28,-3.0,70,+1.7,13,-3.2%,1,+3.9%,3,-8.3,2,-6.0,22,-10.5
Kelly Olynyk,33.5,TOR,Big,377,68,+1.8,68,+1.4,27,-2.0%,25,+1.1%,57,+0.3,35,-1.2,78,+8.8
Kelly Olynyk,33.5,NOP,Big,507,71,+2.2,60,+0.5,96,+7.4%,75,-1.1%,83,+3.8,92,+5.0,18,-12.1
Kelly Oubre,28.9,PHI,Forward,2065,60,+0.7,68,+1.3,23,-2.4%,52,-0.0%,44,-0.9,42,-0.8,53,+0.2
Chris Paul,39.5,SAS,Point,2291,87,+4.9,95,+8.2,7,-4.7%,12,+2.0%,19,-3.5,8,-3.8,61,+2.6
Cameron Payne,30.2,NYK,Combo,1037,55,-0.1,45,-1.1,39,-1.0%,67,-0.7%,41,-1.2,31,-1.4,59,+2.2
Elfrid Payton,30.7,NOP,Combo,359,73,+2.4,86,+4.5,9,-4.2%,86,-1.7%,91,+6.0,55,-0.1,99,+31.2
Elfrid Payton,30.7,CHA,Point,104,5,-10.3,33,-2.4,0,-12.0%,0,+7.1%,1,-11.6,0,-11.4,60,+2.5
Mason Plumlee,34.7,PHX,Big,1255,87,+4.7,75,+2.5,75,+2.4%,56,-0.1%,63,+1.0,61,+0.4,63,+3.4
Jakob Poeltl,29.0,TOR,Big,1685,77,+3.2,87,+4.9,25,-2.2%,40,+0.4%,72,+2.1,38,-1.0,90,+15.1
Bobby Portis,29.7,MIL,Big,1237,59,+0.6,51,-0.5,63,+1.0%,46,+0.2%,56,+0.2,60,+0.3,50,-1.2
Kristaps Porzingis,29.3,BOS,Big,1208,21,-4.9,56,+0.1,1,-7.9%,5,+2.8%,4,-7.9,5,-4.5,14,-14.8
Dwight Powell,33.3,DAL,Big,467,49,-0.8,50,-0.6,68,+1.6%,6,+2.7%,7,-6.4,6,-4.2,19,-11.4
Norman Powell,31.4,LAC,Wing,1956,82,+4.0,83,+3.9,50,-0.1%,93,-2.3%,43,-1.1,66,+0.7,23,-9.8
Taurean Prince,30.6,MIL,Wing,2161,31,-2.6,40,-1.7,7,-4.7%,82,-1.4%,61,+0.7,49,-0.5,75,+7.6
Julius Randle,29.9,MIN,Big,2222,56,+0.0,54,-0.2,62,+0.9%,35,+0.6%,65,+1.3,57,+0.1,71,+6.6
Josh Richardson,31.1,MIA,Combo,139,39,-1.7,20,-4.6,58,+0.5%,30,+0.8%,1,-12.6,30,-1.5,0,-74.4
Terry Rozier,30.6,MIA,Point,1630,12,-7.0,11,-7.0,42,-0.9%,56,-0.2%,59,+0.5,53,-0.2,64,+4.0
D'Angelo Russell,28.7,LAL,Point,755,89,+5.5,80,+3.3,81,+3.1%,97,-3.0%,58,+0.5,42,-0.8,77,+8.3
D'Angelo Russell,28.7,BKN,Point,716,75,+2.6,55,-0.1,65,+1.3%,68,-0.8%,47,-0.7,53,-0.2,43,-2.7
Domantas Sabonis,28.5,SAC,Big,2427,80,+3.7,76,+2.7,33,-1.5%,70,-0.9%,76,+2.7,50,-0.4,94,+17.6
Dario Saric,30.6,DEN,Big,198,0,-21.8,1,-19.1,3,-6.4%,49,+0.1%,2,-10.0,2,-6.0,7,-21.1
Dennis Schroder,31.1,BKN,Combo,772,94,+7.7,94,+7.5,78,+2.8%,32,+0.8%,94,+6.8,90,+4.4,78,+8.7
Dennis Schroder,31.1,GSW,Combo,629,3,-11.7,8,-8.0,72,+2.0%,28,+0.9%,18,-3.9,36,-1.2,14,-14.7
Dennis Schroder,31.1,DET,Point,695,40,-1.6,38,-1.9,35,-1.3%,2,+3.8%,32,-2.0,1,-6.2,98,+27.5
Pascal Siakam,30.6,IND,Big,2547,64,+1.4,82,+3.8,43,-0.8%,48,+0.2%,17,-4.0,27,-1.7,14,-14.3
Ben Simmons,28.3,BKN,Point,820,88,+5.2,97,+9.3,8,-4.3%,34,+0.7%,8,-6.0,9,-3.8,22,-10.4
Ben Simmons,28.3,LAC,Point,289,26,-3.7,52,-0.4,2,-7.7%,50,+0.1%,19,-3.7,16,-2.7,37,-4.4
Marcus Smart,30.7,MEM,Combo,397,50,-0.7,89,+5.4,2,-6.6%,91,-2.0%,36,-1.6,52,-0.3,33,-5.9
Marcus Smart,30.7,WAS,Combo,280,31,-2.7,52,-0.4,36,-1.3%,16,+1.6%,30,-2.1,66,+0.7,13,-15.5
Garrett Temple,38.5,TOR,Combo,180,72,+2.3,25,-3.8,94,+6.7%,90,-1.9%,91,+5.9,97,+6.3,31,-6.5
Klay Thompson,34.7,DAL,Forward,1960,45,-1.1,50,-0.5,25,-2.2%,82,-1.4%,68,+1.6,72,+1.3,55,+0.6
Tristan Thompson,33.6,CLE,Big,192,1,-19.4,1,-18.5,75,+2.4%,36,+0.6%,27,-2.5,83,+2.8,4,-26.9
Karl-Anthony Towns,29.0,NYK,Big,2511,93,+7.0,93,+6.9,22,-2.4%,51,+0.1%,84,+4.1,57,+0.1,95,+20.1
Myles Turner,28.6,IND,Big,2173,69,+1.9,87,+5.0,29,-1.8%,7,+2.5%,25,-2.7,17,-2.6,58,+2.0
Jonas Valanciunas,32.5,WAS,Big,982,84,+4.2,86,+4.6,87,+4.2%,1,+3.9%,91,+5.7,85,+3.1,86,+12.9
Jonas Valanciunas,32.5,SAC,Big,531,81,+3.9,68,+1.3,82,+3.3%,14,+1.7%,95,+7.3,89,+4.1,79,+8.9
Fred VanVleet,30.7,HOU,Point,2122,63,+1.3,72,+2.1,14,-3.2%,53,-0.1%,24,-2.9,12,-3.2,66,+4.6
Nikola Vucevic,34.0,CHI,Big,2277,64,+1.4,81,+3.6,44,-0.8%,18,+1.4%,31,-2.0,40,-0.9,36,-4.6
Russell Westbrook,36.0,DEN,Point,2081,20,-5.1,23,-4.0,57,+0.5%,78,-1.3%,49,-0.5,58,+0.2,42,-3.0
Andrew Wiggins,29.7,GSW,Forward,1295,32,-2.5,63,+0.8,24,-2.2%,46,+0.2%,43,-1.1,49,-0.5,38,-4.1
Andrew Wiggins,29.7,MIA,Wing,546,24,-4.1,42,-1.4,49,-0.3%,37,+0.5%,57,+0.2,53,-0.2,65,+4.1
Delon Wright,32.5,MIL,Combo,358,11,-7.2,23,-4.2,60,+0.8%,26,+1.0%,13,-4.8,47,-0.6,3,-28.4
Delon Wright,32.5,NYK,Point,202,87,+4.8,64,+0.8,98,+9.0%,96,-2.8%,87,+4.8,92,+4.9,45,-2.0
Ivica Zubac,27.6,LAC,Big,2622,94,+7.6,96,+8.8,67,+1.5%,94,-2.4%,82,+3.6,87,+3.5,43,-2.6
Gary Payton II,31.9,GSW,Wing,920,78,+3.3,91,+5.9,60,+0.7%,73,-1.0%,73,+2.1,75,+1.8,57,+1.5
Chris Boucher,31.8,TOR,Big,842,94,+7.7,92,+6.0,91,+5.2%,7,+2.4%,90,+5.6,86,+3.5,70,+6.2
Torrey Craig,33.9,CHI,Forward,106,13,-6.7,52,-0.3,84,+3.7%,17,+1.5%,11,-5.1,2,-6.0,88,+14.0
Torrey Craig,33.9,BOS,Wing,180,1,-15.8,0,-23.0,97,+7.8%,100,-4.7%,99,+12.5,92,+4.9,97,+22.6
Monte Morris,29.3,PHX,Point,501,59,+0.4,39,-1.9,95,+7.1%,29,+0.9%,75,+2.5,82,+2.6,37,-4.5
Lonzo Ball,27.0,CHI,Wing,776,75,+2.7,75,+2.6,53,+0.2%,77,-1.2%,59,+0.5,73,+1.4,29,-7.3
Kyle Kuzma,29.3,WAS,Forward,886,4,-10.5,4,-10.8,47,-0.4%,82,-1.4%,45,-0.8,33,-1.3,59,+2.3
Kyle Kuzma,29.3,MIL,Forward,1047,11,-7.5,22,-4.3,67,+1.5%,49,+0.1%,74,+2.4,77,+2.1,47,-1.8
Alex Caruso,30.7,OKC,Forward,1029,59,+0.5,30,-2.8,36,-1.2%,79,-1.3%,66,+1.4,52,-0.3,84,+11.4
Thomas Bryant,27.3,MIA,Big,103,79,+3.4,94,+7.5,88,+4.4%,78,-1.2%,64,+1.0,99,+8.7,2,-33.3
Thomas Bryant,27.3,IND,Big,814,14,-6.6,6,-9.8,44,-0.8%,55,-0.1%,78,+3.0,65,+0.7,87,+13.5
Josh Hart,29.7,NYK,Wing,2891,49,-0.7,69,+1.5,21,-2.6%,52,+0.0%,33,-1.9,34,-1.3,48,-1.6
OG Anunoby,27.3,NYK,Forward,2701,61,+0.8,59,+0.4,24,-2.2%,68,-0.8%,48,-0.6,54,-0.1,44,-2.5
Bam Adebayo,27.3,MIA,Big,2666,35,-2.1,41,-1.5,62,+0.9%,12,+1.9%,17,-4.0,14,-2.8,41,-3.2
John Collins,27.1,UTA,Big,1218,89,+5.2,81,+3.6,89,+4.8%,88,-1.8%,94,+6.7,92,+4.9,67,+5.1
Dillon Brooks,28.8,HOU,Forward,2386,28,-3.1,44,-1.3,3,-6.2%,32,+0.7%,11,-5.2,6,-4.2,53,-0.3
Jonathan Isaac,27.1,ORL,Forward,1082,48,-0.8,29,-3.0,88,+4.5%,77,-1.2%,84,+4.1,90,+4.2,35,-5.3
Jayson Tatum,26.7,BOS,Forward,2622,74,+2.5,80,+3.4,33,-1.5%,41,+0.4%,14,-4.4,29,-1.6,17,-12.9
Guerschon Yabusele,28.9,PHI,Big,1867,94,+7.5,87,+5.0,46,-0.6%,18,+1.4%,40,-1.2,15,-2.8,83,+11.2
Daniel Theis,32.6,NOP,Big,612,63,+1.1,88,+5.1,35,-1.4%,36,+0.6%,47,-0.7,17,-2.6,81,+10.0
Malik Monk,26.7,SAC,Wing,2053,87,+5.0,67,+1.1,65,+1.3%,88,-1.8%,81,+3.4,74,+1.7,71,+6.7
Maxi Kleber,32.8,DAL,Big,636,34,-2.3,86,+4.9,12,-3.5%,0,+4.8%,3,-8.5,9,-3.7,6,-22.9
Bogdan Bogdanovic,32.2,ATL,Wing,597,30,-2.7,20,-4.7,14,-3.2%,65,-0.7%,10,-5.3,54,-0.1,4,-25.4
Bogdan Bogdanovic,32.2,LAC,Wing,735,77,+3.1,53,-0.3,37,-1.1%,3,+3.5%,88,+5.1,74,+1.5,91,+15.8
De'Aaron Fox,26.9,SAC,Point,1662,35,-2.1,85,+4.2,17,-2.9%,69,-0.9%,30,-2.1,72,+1.3,4,-24.9
De'Aaron Fox,26.9,SAS,Combo,578,71,+2.2,79,+3.3,27,-1.9%,46,+0.2%,39,-1.3,36,-1.1,48,-1.5
Derrick White,30.3,BOS,Combo,2562,48,-0.8,85,+4.3,1,-8.1%,11,+2.1%,5,-7.5,4,-4.9,29,-6.8
Lauri Markkanen,27.4,UTA,Forward,1474,80,+3.6,62,+0.7,79,+3.0%,89,-1.9%,76,+2.8,86,+3.2,36,-4.6
Zach Collins,27.0,SAS,Big,398,29,-2.8,42,-1.4,69,+1.7%,43,+0.3%,27,-2.5,58,+0.2,13,-15.3
Zach Collins,27.0,CHI,Big,536,21,-4.9,11,-7.0,49,-0.2%,92,-2.1%,85,+4.2,57,+0.1,97,+23.2
Luke Kornet,29.3,BOS,Big,1337,85,+4.2,54,-0.2,99,+9.8%,93,-2.2%,99,+11.4,98,+7.1,87,+13.0
Jarrett Allen,26.5,CLE,Big,2292,57,+0.2,73,+2.3,68,+1.6%,75,-1.1%,78,+2.9,83,+2.9,49,-1.4
Markelle Fultz,26.4,SAC,Combo,130,20,-5.1,4,-11.5,16,-2.9%,85,-1.6%,84,+3.9,25,-1.8,99,+34.2
Luke Kennard,28.4,MEM,Combo,1445,83,+4.1,78,+3.0,20,-2.6%,8,+2.4%,71,+1.9,39,-1.0,87,+13.8
Donovan Mitchell,28.2,CLE,Combo,2228,46,-0.9,55,-0.1,34,-1.4%,60,-0.4%,55,+0.1,24,-2.0,86,+12.7
Royce O'Neale,31.4,PHX,Forward,1805,45,-1.1,50,-0.6,28,-1.9%,53,-0.0%,10,-5.4,15,-2.8,17,-12.4
Kevin Huerter,26.2,SAC,Wing,886,13,-6.8,24,-3.9,28,-1.9%,4,+3.1%,21,-3.4,18,-2.5,40,-3.8
Kevin Huerter,26.2,CHI,Wing,775,98,+10.7,97,+9.8,87,+4.3%,78,-1.3%,37,-1.5,87,+3.5,2,-33.7
Trae Young,26.1,ATL,Point,2736,94,+7.5,88,+5.2,79,+2.9%,70,-0.9%,78,+3.0,60,+0.3,86,+12.9
Robert Williams,27.0,POR,Big,351,33,-2.4,39,-1.8,66,+1.4%,47,+0.2%,63,+1.0,61,+0.4,60,+2.5
Miles Bridges,26.6,CHA,Forward,2025,84,+4.2,90,+5.4,10,-3.7%,57,-0.2%,79,+3.2,51,-0.4,94,+18.8
Wendell Carter,25.5,ORL,Big,1749,39,-1.7,58,+0.3,22,-2.4%,37,+0.5%,52,-0.2,51,-0.4,55,+0.5
Collin Sexton,25.8,UTA,Wing,1754,68,+1.9,74,+2.4,66,+1.4%,76,-1.2%,77,+2.9,81,+2.5,54,+0.2
Luka Doncic,25.7,DAL,Point,780,92,+6.9,94,+7.7,52,+0.1%,89,-1.9%,29,-2.2,59,+0.2,20,-11.1
Luka Doncic,25.7,LAL,Point,983,98,+10.9,98,+11.4,29,-1.9%,72,-1.0%,34,-1.7,25,-1.8,61,+2.8
Michael Porter,26.3,DEN,Forward,2590,76,+3.0,91,+5.9,63,+1.1%,78,-1.3%,54,+0.0,79,+2.4,16,-13.4
Aaron Holiday,28.1,HOU,Combo,688,45,-1.0,57,+0.2,54,+0.2%,41,+0.4%,68,+1.5,46,-0.6,79,+9.1
Shai Gilgeous-Alexander,26.3,OKC,Point,2595,96,+9.1,91,+5.8,75,+2.3%,28,+0.9%,66,+1.4,42,-0.8,89,+14.4
Moritz Wagner,27.5,ORL,Big,555,32,-2.5,61,+0.6,69,+1.7%,39,+0.5%,65,+1.2,53,-0.2,76,+8.2
Jaren Jackson,25.1,MEM,Big,2197,42,-1.4,51,-0.5,55,+0.3%,41,+0.4%,61,+0.7,36,-1.2,82,+10.2
Donte DiVincenzo,27.8,MIN,Combo,1584,52,-0.5,54,-0.1,47,-0.5%,84,-1.6%,21,-3.3,13,-2.9,62,+2.8
Josh Okogie,26.2,PHX,Forward,324,34,-2.3,6,-9.6,100,+15.0%,91,-2.1%,98,+9.5,99,+8.3,35,-5.3
Josh Okogie,26.2,CHA,Forward,274,84,+4.2,80,+3.5,74,+2.3%,89,-1.9%,23,-3.1,48,-0.6,15,-13.7
