Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Harrison Barnes,21.4,GSW,Forward,141,56,+1.2%,79,+5.9%,39,-3.8%,79,+8.6%,54,+0.8%,93,+22.4%,9,-11.4%,29,-2.0%
Matt Barnes,33.6,LAC,Forward,400,60,+1.4%,43,+0.3%,70,+5.1%,50,-0.7%,60,+1.9%,74,+9.0%,44,-0.3%,57,+2.1%
Shane Battier,35.1,MIA,Wing,191,67,+2.4%,90,+10.1%,24,-6.4%,84,+9.2%,67,+2.8%,33,-5.3%,21,-5.4%,17,-5.4%
Nicolas Batum,24.9,POR,Wing,458,64,+2.1%,60,+2.8%,97,+15.1%,56,+1.9%,91,+8.2%,26,-7.2%,33,-2.7%,22,-3.9%
Bradley Beal,20.3,WAS,Wing,454,78,+4.4%,95,+13.1%,63,+3.8%,53,+1.3%,63,+2.4%,18,-12.6%,35,-2.6%,18,-5.4%
Marco Belinelli,27.6,SAS,Wing,308,14,-4.6%,12,-7.1%,57,+2.3%,11,-10.2%,29,-3.8%,54,+2.4%,15,-6.9%,20,-4.6%
Patrick Beverley,25.3,HOU,Combo,202,60,+1.5%,67,+4.3%,88,+10.5%,8,-11.0%,53,+0.7%,61,+4.8%,34,-2.6%,35,-1.3%
Andray Blatche,27.2,BKN,Big,171,17,-4.0%,73,+5.0%,10,-12.6%,20,-6.6%,5,-9.6%,23,-8.4%,28,-4.1%,16,-5.6%
Trevor Booker,25.9,WAS,Big,141,24,-2.5%,36,-0.8%,17,-9.2%,30,-5.1%,15,-6.7%,22,-9.4%,94,+14.2%,89,+9.4%
Carlos Boozer,31.9,CHI,Big,120,50,+0.6%,51,+1.5%,83,+8.1%,26,-5.9%,47,-0.1%,98,+37.9%,24,-5.2%,77,+5.8%
Chris Bosh,29.6,MIA,Big,684,53,+1.1%,33,-1.6%,67,+4.6%,43,-2.8%,46,-0.4%,42,-2.9%,84,+9.0%,72,+4.9%
Caron Butler,33.6,OKC,Wing,413,21,-2.8%,33,-1.5%,33,-5.1%,6,-12.0%,9,-9.1%,27,-7.1%,71,+5.0%,66,+3.0%
Jimmy Butler,24.1,CHI,Wing,217,93,+7.9%,94,+12.9%,45,-2.1%,96,+14.8%,84,+6.3%,99,+40.0%,23,-5.2%,83,+6.8%
Jose Calderon,32.1,DAL,Point,191,58,+1.4%,50,+1.5%,5,-14.2%,66,+4.2%,33,-3.2%,38,-4.2%,89,+11.1%,79,+6.6%
DeMarre Carroll,27.3,ATL,Wing,245,41,-0.0%,92,+11.8%,36,-4.0%,5,-12.6%,17,-6.3%,100,+41.4%,10,-10.2%,34,-1.5%
Vince Carter,36.8,DAL,Wing,190,84,+5.5%,77,+5.3%,60,+3.1%,81,+8.7%,88,+7.1%,94,+24.7%,18,-6.1%,60,+2.2%
Mario Chalmers,27.5,MIA,Point,528,70,+2.7%,85,+7.6%,47,-1.4%,58,+2.4%,52,+0.6%,41,-3.0%,56,+1.2%,43,-0.3%
Norris Cole,25.1,MIA,Combo,393,43,+0.2%,19,-4.7%,72,+6.0%,54,+1.5%,71,+3.7%,57,+3.1%,51,+0.9%,53,+1.8%
Darren Collison,26.2,LAC,Combo,222,6,-7.2%,48,+1.0%,9,-12.7%,44,-2.4%,16,-6.7%,12,-16.9%,12,-9.1%,7,-11.3%
Nick Collison,33.0,OKC,Big,172,0,-11.3%,4,-13.1%,16,-9.6%,2,-15.0%,2,-12.7%,4,-28.2%,59,+2.0%,22,-4.0%
Mike Conley,26.1,MEM,Point,266,27,-2.2%,84,+6.7%,53,+1.5%,15,-8.4%,24,-4.3%,91,+19.1%,1,-19.1%,12,-7.9%
Jamal Crawford,33.6,LAC,Combo,301,22,-2.8%,38,-0.7%,42,-2.8%,37,-3.5%,30,-3.5%,17,-13.3%,43,-0.3%,25,-3.7%
Stephen Curry,25.6,GSW,Point,296,100,+21.5%,100,+23.8%,78,+7.5%,57,+1.9%,86,+6.7%,60,+3.6%,100,+30.0%,100,+23.7%
Samuel Dalembert,33.5,DAL,Big,134,5,-7.3%,3,-14.1%,27,-5.5%,27,-5.7%,18,-5.8%,6,-21.7%,72,+5.1%,33,-1.6%
Glen Davis,27.8,LAC,Big,143,8,-5.9%,8,-7.9%,81,+7.8%,62,+3.4%,79,+5.0%,31,-5.6%,5,-12.8%,9,-10.8%
DeMar DeRozan,24.2,TOR,Wing,281,50,+0.7%,98,+18.7%,23,-7.4%,32,-4.8%,11,-7.7%,11,-17.6%,60,+2.0%,23,-3.9%
Boris Diaw,31.5,SAS,Big,595,69,+2.6%,64,+3.4%,33,-5.0%,39,-3.4%,28,-3.9%,92,+19.4%,38,-2.0%,71,+4.1%
Tim Duncan,37.5,SAS,Big,750,31,-1.7%,45,+0.4%,31,-5.2%,68,+4.3%,50,+0.3%,64,+5.4%,47,+0.4%,56,+2.0%
Mike Dunleavy,33.1,CHI,Wing,162,74,+3.5%,98,+15.3%,85,+9.1%,9,-10.9%,25,-4.2%,53,+2.4%,64,+3.1%,65,+2.9%
Kevin Durant,25.1,OKC,Forward,813,99,+11.3%,93,+11.9%,11,-11.8%,92,+12.5%,73,+4.0%,66,+6.7%,95,+15.3%,98,+14.6%
Monta Ellis,28.0,DAL,Wing,249,4,-8.7%,0,-25.8%,46,-1.7%,3,-13.9%,8,-9.2%,38,-4.2%,87,+9.7%,78,+6.0%
Derek Fisher,39.2,OKC,Combo,262,22,-2.7%,26,-3.3%,54,+1.6%,4,-12.9%,16,-6.7%,68,+7.7%,29,-3.5%,39,-0.9%
Kevin Garnett,37.5,BKN,Big,249,47,+0.4%,72,+4.8%,38,-3.9%,67,+4.3%,45,-0.4%,20,-9.7%,61,+2.2%,40,-0.8%
Marc Gasol,28.8,MEM,Big,299,84,+5.4%,88,+9.2%,91,+11.1%,72,+6.1%,92,+8.8%,24,-8.3%,77,+5.9%,60,+2.3%
Paul George,23.5,IND,Wing,779,65,+2.2%,12,-7.0%,98,+20.4%,80,+8.7%,98,+13.5%,5,-24.8%,14,-7.1%,3,-13.1%
Taj Gibson,28.4,CHI,Big,153,29,-2.1%,40,-0.7%,7,-13.0%,77,+8.2%,49,+0.2%,0,-52.7%,42,-0.7%,5,-12.7%
Manu Ginobili,36.3,SAS,Wing,585,87,+5.8%,86,+7.8%,34,-4.6%,19,-6.6%,21,-5.2%,52,+2.1%,91,+12.1%,90,+9.4%
Drew Gooden,32.1,WAS,Big,145,47,+0.4%,9,-7.9%,43,-2.6%,82,+8.9%,74,+4.3%,50,+1.5%,45,-0.3%,43,-0.3%
Marcin Gortat,29.7,WAS,Big,381,78,+3.8%,89,+9.3%,75,+7.1%,33,-4.5%,47,-0.3%,67,+7.2%,84,+8.7%,88,+8.3%
Danny Granger,30.5,LAC,Forward,116,13,-4.7%,35,-1.0%,21,-8.0%,42,-2.8%,19,-5.5%,13,-16.0%,46,+0.1%,21,-4.3%
Danny Green,26.4,SAS,Wing,521,33,-1.5%,21,-3.9%,79,+7.6%,65,+3.9%,81,+5.4%,26,-7.2%,19,-5.8%,15,-6.2%
Draymond Green,23.7,GSW,Forward,225,85,+5.5%,81,+6.2%,96,+14.7%,7,-11.8%,78,+4.6%,86,+15.5%,19,-5.9%,47,+0.7%
Blake Griffin,24.6,LAC,Big,476,73,+3.4%,57,+2.7%,67,+4.6%,47,-1.6%,64,+2.5%,74,+9.2%,58,+1.9%,67,+3.7%
James Harden,24.2,HOU,Wing,263,98,+11.3%,99,+22.3%,58,+2.6%,83,+9.0%,82,+5.5%,8,-20.0%,67,+4.4%,36,-1.0%
Devin Harris,30.7,DAL,Combo,173,63,+2.0%,71,+4.6%,82,+8.0%,69,+4.8%,84,+6.3%,58,+3.5%,12,-9.0%,19,-4.8%
Udonis Haslem,33.4,MIA,Big,152,1,-10.7%,18,-5.0%,92,+12.1%,5,-12.1%,23,-4.4%,2,-29.3%,27,-4.1%,8,-11.1%
Gerald Henderson,25.9,CHA,Wing,119,32,-1.7%,91,+11.6%,57,+2.5%,76,+8.2%,76,+4.4%,70,+7.8%,2,-18.6%,5,-12.5%
Roy Hibbert,26.9,IND,Big,541,35,-1.3%,29,-2.8%,64,+4.3%,52,+0.2%,59,+1.8%,36,-4.7%,53,+1.1%,41,-0.5%
Nene Hilario,31.1,WAS,Big,321,39,-0.2%,63,+3.3%,73,+6.2%,48,-1.3%,61,+1.9%,51,+1.8%,7,-12.7%,10,-8.8%
George Hill,27.5,IND,Point,682,71,+2.9%,44,+0.4%,81,+7.8%,61,+2.7%,75,+4.4%,65,+5.9%,22,-5.3%,32,-1.8%
Kirk Hinrich,32.8,CHI,Combo,167,53,+1.0%,11,-7.1%,29,-5.4%,84,+9.5%,77,+4.6%,97,+34.2%,33,-2.7%,78,+6.1%
Dwight Howard,27.9,HOU,Big,231,57,+1.3%,49,+1.3%,89,+10.8%,1,-25.8%,13,-7.1%,61,+4.8%,67,+4.3%,71,+4.4%
Serge Ibaka,24.1,OKC,Big,580,88,+5.9%,82,+6.2%,71,+5.2%,91,+12.2%,93,+9.2%,45,-0.6%,52,+0.9%,49,+1.2%
Andre Iguodala,29.8,GSW,Wing,246,82,+5.1%,46,+0.6%,40,-3.5%,94,+13.4%,71,+3.8%,44,-0.9%,88,+9.9%,85,+7.4%
Reggie Jackson,23.5,OKC,Combo,509,43,+0.2%,81,+6.1%,20,-8.2%,49,-1.0%,26,-4.2%,57,+2.9%,26,-4.4%,26,-2.7%
LeBron James,28.8,MIA,Forward,761,33,-1.6%,41,-0.2%,25,-5.7%,81,+8.7%,62,+2.1%,40,-3.0%,8,-12.2%,12,-8.5%
Al Jefferson,28.8,CHA,Big,105,15,-4.3%,16,-5.5%,1,-23.5%,19,-7.1%,2,-12.5%,59,+3.6%,78,+6.2%,84,+7.1%
Amir Johnson,26.5,TOR,Big,191,12,-4.8%,67,+4.2%,84,+9.1%,24,-6.2%,58,+1.7%,5,-22.4%,31,-3.1%,11,-8.7%
Joe Johnson,32.3,BKN,Wing,469,77,+3.7%,74,+5.1%,95,+14.6%,73,+6.2%,95,+10.6%,30,-5.8%,39,-1.1%,33,-1.5%
James Jones,33.1,MIA,Wing,111,91,+7.6%,97,+15.1%,6,-13.4%,91,+12.2%,67,+2.9%,28,-6.8%,81,+7.4%,64,+2.9%
Terrence Jones,21.8,HOU,Big,138,54,+1.2%,43,+0.0%,13,-10.6%,99,+22.1%,50,+0.4%,29,-6.4%,71,+5.1%,63,+2.5%
DeAndre Jordan,25.3,LAC,Big,440,61,+1.7%,54,+1.8%,26,-5.7%,36,-3.6%,22,-4.5%,47,0.0%,85,+9.2%,82,+6.8%
Andrei Kirilenko,32.7,BKN,Big,141,72,+3.4%,80,+6.1%,48,-0.1%,45,-2.3%,43,-0.7%,78,+11.7%,50,+0.6%,61,+2.3%
Kyle Korver,32.6,ATL,Wing,250,76,+3.5%,88,+8.1%,0,-26.4%,55,+1.9%,3,-12.0%,56,+2.7%,80,+6.6%,76,+5.8%
Courtney Lee,28.1,MEM,Wing,223,92,+7.7%,60,+2.8%,99,+25.1%,78,+8.4%,99,+17.9%,16,-13.3%,75,+5.6%,46,+0.4%
David Lee,30.5,GSW,Big,217,91,+7.6%,52,+1.5%,52,+1.0%,64,+3.7%,65,+2.6%,71,+8.1%,95,+14.8%,95,+12.9%
Kawhi Leonard,22.3,SAS,Forward,734,46,+0.4%,75,+5.1%,28,-5.4%,93,+13.3%,72,+3.9%,36,-4.5%,47,+0.4%,38,-1.0%
Rashard Lewis,34.2,MIA,Forward,317,75,+3.5%,57,+2.4%,66,+4.5%,75,+8.2%,88,+7.1%,37,-4.2%,40,-0.9%,30,-2.0%
Damian Lillard,23.3,POR,Point,465,94,+8.2%,66,+3.9%,93,+12.7%,38,-3.4%,70,+3.4%,64,+5.8%,98,+17.5%,97,+14.1%
Jeremy Lin,25.2,HOU,Point,176,2,-9.8%,29,-2.8%,14,-10.6%,87,+10.2%,34,-3.1%,9,-18.6%,3,-17.9%,0,-17.3%
Shaun Livingston,28.1,BKN,Combo,325,68,+2.6%,42,-0.1%,62,+3.5%,71,+5.9%,78,+4.8%,76,+9.7%,55,+1.2%,70,+4.0%
Robin Lopez,25.6,POR,Big,366,36,-0.9%,55,+2.1%,77,+7.4%,33,-4.8%,56,+1.0%,25,-7.6%,41,-0.7%,31,-1.9%
Kyle Lowry,27.6,TOR,Combo,271,20,-3.0%,10,-7.4%,2,-18.6%,47,-1.5%,19,-5.6%,19,-12.1%,70,+4.9%,40,-0.6%
Shelvin Mack,23.5,ATL,Combo,110,74,+3.5%,62,+3.1%,50,+0.1%,85,+9.9%,83,+5.7%,3,-28.3%,81,+7.5%,50,+1.3%
Ian Mahinmi,27.0,IND,Big,235,23,-2.6%,47,+0.6%,19,-8.4%,22,-6.4%,14,-7.0%,46,-0.2%,54,+1.1%,51,+1.5%
Shawn Marion,35.5,DAL,Forward,192,11,-5.0%,22,-3.9%,37,-4.0%,12,-8.9%,12,-7.4%,15,-14.9%,53,+1.0%,26,-3.5%
Wesley Matthews,27.0,POR,Wing,426,55,+1.2%,59,+2.8%,36,-4.1%,60,+2.5%,44,-0.4%,1,-35.3%,93,+14.1%,58,+2.1%
Josh McRoberts,26.7,CHA,Big,153,96,+9.5%,91,+11.3%,9,-12.6%,100,+23.4%,60,+1.8%,95,+31.3%,82,+8.2%,95,+12.5%
Andre Miller,37.6,WAS,Point,104,57,+1.3%,53,+1.8%,69,+5.1%,50,-0.0%,57,+1.4%,9,-18.6%,50,+0.9%,24,-3.8%
Mike Miller,33.7,MEM,Wing,173,36,-1.2%,74,+5.1%,2,-18.6%,16,-7.9%,0,-13.8%,75,+9.4%,90,+11.4%,91,+10.6%
Patty Mills,25.2,SAS,Point,336,83,+5.2%,58,+2.8%,94,+12.8%,40,-2.9%,80,+5.1%,29,-6.6%,64,+4.0%,48,+0.8%
Paul Millsap,28.7,ATL,Big,267,3,-9.0%,40,-0.4%,12,-11.8%,23,-6.3%,5,-9.6%,98,+36.4%,0,-21.7%,2,-13.2%
Gary Neal,29.1,CHA,Wing,101,89,+6.0%,47,+0.9%,43,-2.8%,29,-5.2%,22,-5.2%,84,+14.1%,98,+20.1%,99,+17.5%
Joakim Noah,28.7,CHI,Big,209,48,+0.6%,71,+4.8%,55,+1.9%,17,-7.9%,35,-3.0%,91,+18.9%,13,-7.6%,67,+3.7%
Dirk Nowitzki,35.4,DAL,Big,262,44,+0.2%,65,+3.7%,78,+7.5%,13,-8.7%,36,-2.9%,34,-5.2%,69,+4.5%,55,+1.9%
Tony Parker,31.5,SAS,Point,717,28,-2.2%,56,+2.2%,16,-9.4%,59,+2.4%,32,-3.4%,84,+14.1%,32,-2.9%,57,+2.1%
Chandler Parsons,25.0,HOU,Forward,250,26,-2.3%,22,-3.9%,60,+3.1%,0,-37.9%,1,-13.1%,72,+8.3%,79,+6.4%,80,+6.7%
Patrick Patterson,24.6,TOR,Big,199,95,+9.3%,32,-1.8%,71,+5.3%,53,+1.0%,74,+4.1%,95,+27.8%,83,+8.3%,96,+14.0%
Chris Paul,28.5,LAC,Point,470,98,+11.2%,87,+7.9%,91,+11.6%,86,+9.9%,95,+10.4%,87,+16.0%,65,+4.1%,87,+7.8%
Kendrick Perkins,29.0,OKC,Big,382,66,+2.3%,23,-3.8%,68,+4.8%,95,+13.6%,94,+9.9%,50,+1.7%,57,+1.8%,52,+1.7%
Paul Pierce,36.1,BKN,Forward,368,86,+5.8%,78,+5.6%,90,+11.0%,26,-5.7%,66,+2.7%,80,+13.0%,78,+6.1%,86,+7.5%
Mason Plumlee,23.7,BKN,Big,113,45,+0.4%,1,-17.8%,87,+10.3%,57,+1.9%,85,+6.6%,78,+11.7%,68,+4.5%,81,+6.7%
Tayshaun Prince,33.7,MEM,Wing,112,52,+1.0%,64,+3.5%,76,+7.1%,95,+14.5%,96,+10.6%,31,-5.6%,4,-15.3%,4,-12.7%
Zach Randolph,32.3,MEM,Big,234,2,-9.9%,2,-17.5%,95,+12.9%,9,-10.5%,55,+0.9%,43,-2.3%,2,-18.8%,2,-13.4%
JJ Redick,29.4,LAC,Wing,350,90,+6.6%,37,-0.7%,74,+6.2%,64,+3.8%,81,+5.1%,81,+13.2%,86,+9.7%,92,+10.8%
Thomas Robinson,22.6,POR,Big,121,37,-0.8%,9,-7.6%,18,-8.8%,46,-2.2%,20,-5.4%,96,+31.9%,47,+0.2%,81,+6.7%
Terrence Ross,22.7,TOR,Wing,157,42,+0.2%,76,+5.2%,86,+9.3%,40,-3.3%,68,+3.0%,55,+2.7%,6,-12.7%,13,-6.7%
Luis Scola,33.5,IND,Big,237,7,-6.4%,70,+4.5%,3,-16.7%,18,-7.7%,4,-10.5%,47,-0.1%,26,-4.2%,27,-2.7%
Mike Scott,25.3,ATL,Big,138,80,+4.6%,95,+13.1%,59,+3.1%,14,-8.6%,36,-3.0%,14,-15.9%,88,+10.1%,74,+5.3%
Thabo Sefolosha,29.5,OKC,Wing,226,51,+1.0%,27,-2.9%,47,-1.5%,90,+11.9%,89,+7.1%,33,-5.2%,49,+0.5%,36,-1.2%
Tiago Splitter,28.8,SAS,Big,512,19,-3.4%,19,-4.4%,53,+1.6%,67,+4.2%,64,+2.5%,19,-12.1%,37,-2.1%,19,-5.1%
Lance Stephenson,23.2,IND,Wing,704,64,+2.2%,5,-10.5%,88,+10.3%,74,+7.3%,91,+8.4%,71,+8.2%,43,-0.7%,64,+2.6%
Jeff Teague,25.4,ATL,Point,241,5,-7.9%,20,-4.4%,35,-4.4%,10,-10.5%,7,-9.3%,88,+17.5%,9,-10.8%,16,-6.1%
Mirza Teletovic,28.1,BKN,Forward,216,9,-5.3%,7,-8.8%,15,-9.9%,74,+7.6%,41,-1.2%,20,-9.7%,20,-5.7%,14,-6.4%
Klay Thompson,23.7,GSW,Wing,256,59,+1.4%,5,-12.3%,74,+6.3%,2,-18.2%,31,-3.4%,11,-17.6%,99,+23.2%,94,+11.6%
Marcus Thornton,26.4,BKN,Wing,121,16,-4.2%,6,-9.1%,41,-2.9%,35,-4.0%,33,-3.3%,67,+7.7%,36,-2.4%,42,-0.3%
Evan Turner,25.0,IND,Wing,135,10,-5.3%,68,+4.3%,4,-15.0%,22,-6.4%,6,-9.5%,48,+1.0%,62,+2.4%,53,+1.9%
Beno Udrih,31.3,MEM,Point,109,71,+2.7%,34,-1.4%,5,-13.9%,78,+8.5%,40,-1.7%,43,-1.7%,97,+16.3%,91,+10.4%
Jonas Valanciunas,21.5,TOR,Big,200,29,-1.9%,96,+13.6%,56,+2.2%,70,+5.1%,69,+3.1%,10,-18.1%,5,-13.5%,1,-14.5%
Greivis Vasquez,26.8,TOR,Point,189,81,+4.7%,36,-0.8%,64,+3.8%,34,-4.2%,57,+1.1%,88,+18.5%,60,+2.2%,84,+6.9%
Dwyane Wade,31.8,MIA,Wing,691,25,-2.3%,16,-6.1%,80,+7.7%,36,-4.0%,53,+0.8%,81,+13.2%,29,-3.4%,62,+2.4%
Kemba Walker,23.5,CHA,Point,152,16,-4.0%,15,-6.2%,19,-8.3%,97,+15.2%,43,-0.6%,40,-3.6%,16,-6.6%,29,-2.5%
John Wall,23.2,WAS,Point,419,34,-1.3%,31,-1.8%,32,-5.1%,51,+0.0%,40,-1.4%,90,+18.6%,40,-0.9%,68,+3.8%
CJ Watson,29.5,IND,Point,331,18,-3.7%,69,+4.3%,8,-12.7%,25,-6.1%,9,-8.7%,35,-4.9%,57,+1.9%,37,-1.0%
Martell Webster,26.9,WAS,Wing,186,40,-0.1%,14,-6.8%,29,-5.4%,63,+3.7%,48,-0.0%,63,+4.9%,74,+5.6%,73,+5.0%
David West,33.2,IND,Big,687,95,+9.0%,61,+3.0%,98,+16.9%,88,+10.9%,97,+12.8%,83,+13.9%,30,-3.4%,59,+2.2%
Russell Westbrook,25.0,OKC,Point,733,97,+9.9%,84,+7.1%,84,+8.8%,98,+15.9%,98,+12.8%,69,+7.8%,74,+5.2%,75,+5.6%
Deron Williams,29.3,BKN,Point,428,81,+4.7%,53,+1.8%,51,+0.3%,41,-2.9%,39,-1.7%,53,+2.2%,96,+15.7%,93,+10.9%
Lou Williams,27.0,ATL,Wing,132,49,+0.6%,2,-15.3%,100,+26.0%,88,+10.3%,100,+18.7%,7,-20.4%,66,+4.2%,47,+0.6%
Mo Williams,30.9,POR,Combo,186,62,+2.0%,78,+5.4%,26,-5.7%,60,+2.7%,42,-0.9%,85,+15.4%,36,-2.4%,50,+1.4%
