Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Troy Brown,23.3,LAL,Forward,1844,83,85.7%,9,3.4%,13,0.3%,82,31.3%
Jalen Brunson,26.2,NYK,Point,2375,46,82.9%,80,12.9%,91,2.6%,80,29.6%
Thomas Bryant,25.3,DEN,Big,168,0,76.5%,33,10.2%,88,2.7%,79,33.3%
Thomas Bryant,25.3,LAL,Big,858,54,73.5%,78,16.6%,24,1.0%,65,28.6%
Reggie Bullock,31.6,DAL,Forward,2351,17,70.3%,2,0.6%,23,0.4%,86,33.3%
Alec Burks,31.3,DET,Wing,1122,51,81.2%,87,14.0%,94,1.8%,37,22.2%
Jimmy Butler,33.1,MIA,Forward,2138,79,85.0%,100,23.1%,94,2.2%,50,24.6%
John Butler,19.9,POR,Big,170,0,100.0%,5,4.4%,4,0.5%,95,50.0%
Jamal Cain,23.6,MIA,Forward,220,0,72.2%,93,16.9%,3,0.2%,91,36.4%
Kentavious Caldwell-Pope,29.7,DEN,Combo,2375,57,82.3%,40,7.4%,40,0.9%,39,22.4%
Vlatko Cancar,25.6,DEN,Big,804,99,92.3%,29,9.7%,21,0.9%,79,33.3%
Clint Capela,28.5,ATL,Big,1730,11,60.3%,45,11.8%,22,0.9%,42,24.6%
Jevon Carter,27.1,MIL,Combo,1753,70,84.4%,2,1.7%,25,0.8%,38,22.2%
Wendell Carter,23.5,ORL,Big,1684,55,73.8%,43,11.6%,76,2.1%,30,21.8%
Alex Caruso,28.7,CHI,Combo,1572,46,80.8%,76,11.0%,19,0.7%,31,20.6%
Julian Champagnie,21.3,SAS,Forward,276,0,82.4%,43,7.5%,37,0.6%,97,55.6%
Kennedy Chandler,20.1,MEM,Point,162,0,50.0%,17,4.1%,35,1.2%,0,0.0%
Max Christie,19.7,LAL,Wing,459,0,85.7%,31,5.9%,4,0.2%,0,0.0%
Josh Christopher,20.9,HOU,Combo,682,23,75.5%,53,8.1%,17,0.7%,67,29.2%
Brandon Clarke,26.1,MEM,Big,1066,47,72.1%,85,18.1%,68,1.8%,85,34.3%
Jordan Clarkson,30.4,UTA,Combo,1987,51,81.6%,60,9.0%,85,1.8%,58,25.3%
Nicolas Claxton,23.5,BKN,Big,2270,6,54.1%,84,17.7%,64,1.8%,65,28.6%
Amir Coffey,25.4,LAC,Wing,515,34,77.2%,98,19.3%,47,0.8%,19,18.5%
John Collins,25.1,ATL,Big,2129,82,80.3%,44,11.7%,56,1.6%,35,23.1%
Zach Collins,25.0,SAS,Big,1434,67,76.6%,30,9.9%,79,2.2%,53,25.9%
Mike Conley,35.1,MIN,Point,752,80,86.3%,61,9.9%,41,1.3%,54,24.0%
Mike Conley,35.1,UTA,Point,1274,40,81.3%,57,9.0%,59,1.5%,63,25.0%
Pat Connaughton,29.8,MIL,Wing,1402,4,65.9%,15,4.3%,41,0.7%,66,27.8%
Xavier Cooks,27.2,WAS,Big,109,0,25.0%,19,7.4%,67,1.8%,0,0.0%
Robert Covington,31.9,LAC,Big,697,38,69.7%,16,7.0%,12,0.8%,15,13.3%
Torrey Craig,31.9,PHX,Forward,1936,21,71.1%,15,4.1%,28,0.4%,45,23.8%
Jae Crowder,32.3,MIL,Forward,325,0,83.3%,24,5.5%,8,0.3%,26,20.0%
Jarrett Culver,23.7,ATL,Wing,125,0,72.7%,89,14.3%,89,1.6%,14,16.7%
Cade Cunningham,21.1,DET,Wing,400,63,83.7%,48,7.7%,93,1.8%,14,16.7%
Seth Curry,32.2,BKN,Wing,1181,99,92.6%,10,3.8%,68,1.0%,94,47.1%
Stephen Curry,34.6,GSW,Point,1940,100,91.4%,59,9.5%,76,1.8%,87,32.5%
Dyson Daniels,19.6,NOP,Wing,943,1,63.2%,42,7.0%,55,0.9%,93,46.2%
Anthony Davis,29.6,LAL,Big,1904,76,78.2%,84,17.8%,89,2.8%,44,24.7%
Johnny Davis,20.7,WAS,Wing,361,0,55.0%,41,6.9%,0,0.0%,17,18.2%
Terence Davis,25.5,SAC,Wing,787,41,78.0%,28,5.8%,22,0.5%,24,20.0%
DeMar DeRozan,33.2,CHI,Forward,2673,93,87.2%,95,18.2%,85,1.6%,69,28.9%
Dewayne Dedmon,33.2,MIA,Big,349,51,72.7%,62,14.1%,84,2.5%,73,30.0%
Matthew Dellavedova,32.1,SAC,Point,158,0,75.0%,9,2.9%,30,1.1%,0,0.0%
Donte DiVincenzo,25.7,GSW,Wing,1873,54,81.8%,16,4.4%,74,1.1%,34,20.8%
Moussa Diabate,20.8,LAC,Big,141,0,60.0%,83,17.6%,39,1.2%,95,50.0%
Mamadi Diakite,25.8,CLE,Big,131,0,100.0%,2,2.7%,2,0.3%,0,0.0%
Hamidou Diallo,24.3,DET,Wing,972,0,59.9%,97,17.9%,69,1.0%,54,25.3%
Gorgui Dieng,32.8,SAS,Big,259,0,83.3%,1,1.4%,58,1.6%,0,0.0%
Ousmane Dieng,19.4,OKC,Forward,515,0,66.7%,35,7.0%,35,0.6%,62,27.3%
Spencer Dinwiddie,29.6,DAL,Combo,1792,54,81.8%,89,12.9%,58,1.1%,34,21.2%
Spencer Dinwiddie,29.6,BKN,Point,917,34,79.7%,89,15.2%,46,1.4%,76,28.3%
Luka Doncic,23.7,DAL,Point,2390,14,74.2%,98,18.4%,96,3.1%,59,24.1%
Luguentz Dort,23.5,OKC,Wing,2257,36,77.4%,77,12.3%,71,1.1%,22,19.3%
Ayo Dosunmu,22.8,CHI,Combo,2030,39,79.5%,33,6.6%,3,0.3%,44,23.7%
Jeff Dowtin,25.5,TOR,Combo,237,0,66.7%,48,7.8%,2,0.2%,97,50.0%
Goran Dragic,36.5,CHI,Combo,781,7,66.7%,30,6.5%,20,0.7%,47,25.0%
Andre Drummond,29.2,CHI,Big,831,7,55.0%,90,19.7%,75,2.0%,27,21.0%
Chris Duarte,25.4,IND,Forward,876,76,84.6%,53,9.1%,72,1.1%,40,22.6%
David Duke,23.1,BKN,Combo,178,0,61.5%,81,11.3%,46,1.0%,13,14.3%
Kris Dunn,28.6,UTA,Point,555,26,77.4%,78,12.8%,17,0.9%,83,30.0%
Kevin Durant,34.1,BKN,Big,1402,100,93.3%,66,14.6%,97,3.5%,87,37.3%
Kevin Durant,34.1,PHX,Big,269,89,83.3%,56,13.4%,91,2.9%,28,21.1%
Jalen Duren,19.0,DET,Big,1652,15,61.1%,79,17.1%,39,1.2%,32,22.1%
Tari Eason,21.5,HOU,Forward,1680,42,75.4%,66,10.7%,39,0.6%,52,25.0%
Anthony Edwards,21.2,MIN,Wing,2837,26,75.7%,76,12.2%,66,1.0%,75,31.2%
Kessler Edwards,22.2,SAC,Wing,296,0,76.9%,4,3.0%,77,1.2%,0,0.0%
Joel Embiid,28.6,PHI,Big,2283,95,85.7%,94,22.5%,92,2.9%,28,21.3%
Drew Eubanks,25.7,POR,Big,1566,24,65.5%,59,13.7%,67,1.8%,41,24.0%
Bruno Fernando,24.2,HOU,Big,348,37,69.0%,82,17.6%,72,1.9%,13,10.5%
Dorian Finney-Smith,29.5,BKN,Big,718,0,78.9%,8,5.1%,1,0.2%,73,30.0%
Dorian Finney-Smith,29.5,DAL,Forward,1284,39,75.0%,23,5.3%,49,0.7%,71,29.4%
Malachi Flynn,24.5,TOR,Combo,623,0,80.0%,17,5.3%,37,0.9%,85,36.4%
Simone Fontecchio,26.9,UTA,Wing,723,59,83.3%,30,5.9%,49,0.8%,7,11.1%
Bryn Forbes,29.3,MIN,Wing,241,0,100.0%,50,8.1%,27,0.5%,83,33.3%
Trent Forrest,24.4,ATL,Combo,238,0,66.7%,7,3.7%,38,0.9%,97,50.0%
Evan Fournier,30.0,NYK,Wing,453,0,85.7%,3,3.0%,56,0.9%,0,0.0%
De'Aaron Fox,24.9,SAC,Point,2431,29,77.9%,85,14.2%,74,1.7%,61,24.8%
Markelle Fultz,24.4,ORL,Combo,1777,34,78.0%,49,7.9%,65,1.2%,80,33.9%
Wenyen Gabriel,25.6,LAL,Big,983,18,62.8%,61,14.1%,73,1.9%,93,41.0%
Daniel Gafford,24.1,WAS,Big,1598,33,68.3%,92,21.3%,65,1.8%,87,37.1%
Darius Garland,22.8,CLE,Point,2447,77,86.3%,65,10.2%,85,2.4%,30,20.0%
Usman Garuba,20.6,HOU,Big,901,17,61.7%,26,9.4%,36,1.1%,70,29.4%
Luka Garza,23.8,MIN,Big,202,81,79.5%,82,17.6%,67,1.8%,55,26.3%
Rudy Gay,36.2,UTA,Forward,812,83,85.7%,40,7.3%,43,0.6%,13,13.6%
Paul George,32.5,LAC,Wing,1937,79,87.0%,64,10.6%,98,2.3%,24,20.0%
Taj Gibson,37.4,WAS,Big,444,40,70.0%,52,12.8%,50,1.4%,44,25.0%
Josh Giddey,20.1,OKC,Forward,2368,32,73.1%,36,7.0%,33,0.6%,93,38.3%
Shai Gilgeous-Alexander,24.3,OKC,Point,2402,94,90.5%,100,19.6%,93,2.7%,26,17.4%
Anthony Gill,30.0,WAS,Big,568,54,73.6%,90,19.7%,37,1.1%,72,29.6%
Rudy Gobert,30.3,MIN,Big,2148,22,64.4%,98,24.9%,94,3.0%,60,27.3%
Jordan Goodwin,24.0,WAS,Combo,1042,30,78.0%,57,8.6%,66,1.2%,69,30.0%
Aaron Gordon,27.1,DEN,Forward,2052,1,60.8%,94,17.1%,89,1.7%,34,20.8%
Eric Gordon,33.9,LAC,Wing,541,75,85.7%,52,8.4%,61,1.0%,83,33.3%
Eric Gordon,33.9,HOU,Wing,1414,53,81.5%,65,10.7%,80,1.2%,55,25.5%
Devonte' Graham,27.7,NOP,Combo,792,19,74.6%,72,10.3%,33,0.9%,18,16.0%
Devonte' Graham,27.7,SAS,Combo,525,21,75.0%,82,11.4%,97,2.3%,18,16.0%
Jerami Grant,28.6,POR,Forward,2245,62,81.3%,89,15.7%,90,1.8%,48,23.9%
AJ Green,23.1,MIL,Combo,284,0,100.0%,0,1.0%,1,0.2%,0,0.0%
Draymond Green,32.7,GSW,Big,2298,43,71.3%,25,9.3%,47,1.3%,62,27.7%
JaMychal Green,32.4,GSW,Big,784,72,77.6%,54,13.0%,11,0.7%,44,25.0%
Jalen Green,20.7,HOU,Combo,2600,37,78.4%,92,13.4%,78,1.5%,35,21.3%
Javonte Green,29.3,CHI,Forward,465,10,67.4%,96,18.5%,44,0.6%,37,21.7%
Jeff Green,36.2,DEN,Big,1055,58,74.3%,73,15.7%,21,0.9%,38,23.2%
Josh Green,22.0,DAL,Wing,1512,14,72.0%,71,11.9%,60,1.0%,61,26.5%
AJ Griffin,19.2,ATL,Wing,1369,86,88.9%,14,4.1%,16,0.4%,17,18.2%
Blake Griffin,33.6,BOS,Big,526,27,66.7%,31,9.9%,42,1.3%,75,30.8%
Quentin Grimes,22.5,NYK,Wing,2088,45,79.4%,43,7.0%,21,0.5%,68,27.9%
Rui Hachimura,24.7,LAL,Forward,726,24,71.2%,63,9.8%,51,0.8%,21,18.5%
Rui Hachimura,24.7,WAS,Forward,726,46,75.9%,51,8.4%,53,0.8%,81,31.0%
Tyrese Haliburton,22.7,IND,Combo,1882,81,86.7%,71,10.1%,73,1.4%,90,38.9%
R.J. Hampton,21.7,ORL,Combo,332,76,85.7%,90,13.0%,80,1.6%,78,33.3%
R.J. Hampton,21.7,DET,Forward,384,8,66.7%,80,13.1%,70,1.1%,16,16.7%
Tim Hardaway Jr.,30.6,DAL,Forward,2140,49,76.1%,39,7.3%,65,1.0%,43,23.4%
James Harden,33.2,PHI,Point,2131,83,86.6%,93,15.8%,83,2.3%,54,24.0%
Jaden Hardy,19.3,DAL,Combo,641,63,83.6%,47,7.8%,76,1.5%,21,16.7%
Montrezl Harrell,28.8,PHI,Big,657,32,68.0%,93,21.8%,71,1.9%,79,33.3%
Gary Harris,28.1,ORL,Wing,1183,89,90.0%,11,3.8%,42,0.7%,50,25.0%
Joe Harris,31.2,BKN,Forward,1508,6,64.3%,5,2.5%,5,0.2%,62,27.3%
Kevon Harris,25.4,ORL,Combo,430,11,72.7%,93,14.4%,81,1.6%,94,43.8%
Tobias Harris,30.3,PHI,Forward,2434,97,88.2%,29,6.4%,62,1.0%,66,28.1%
Shaquille Harrison,29.1,POR,Combo,113,0,73.3%,100,20.0%,4,0.4%,47,25.0%
Josh Hart,27.7,POR,Wing,1704,20,73.3%,93,14.7%,59,1.0%,85,33.9%
Josh Hart,27.7,NYK,Wing,741,42,78.9%,91,14.5%,78,1.2%,46,24.0%
Isaiah Hartenstein,24.5,NYK,Big,1597,26,66.2%,25,9.4%,18,0.8%,92,40.6%
Sam Hauser,24.9,BOS,Forward,1169,0,81.8%,3,1.1%,16,0.3%,52,25.0%
Jaxson Hayes,22.4,NOP,Big,523,34,68.6%,96,24.3%,33,1.1%,52,25.7%
Killian Hayes,21.3,DET,Point,2131,43,82.1%,22,4.3%,37,1.2%,13,13.9%
Gordon Hayward,32.6,CHA,Forward,1576,61,81.1%,79,12.9%,84,1.5%,77,30.5%
Juan Hernangomez,27.1,TOR,Forward,577,0,57.1%,37,7.0%,10,0.3%,52,25.0%
Willy Hernangomez,28.4,NOP,Big,375,85,81.6%,92,20.9%,95,3.3%,17,15.2%
Tyler Herro,22.8,MIA,Wing,2327,100,93.4%,36,6.6%,58,0.9%,23,19.5%
Buddy Hield,29.9,IND,Wing,2480,55,82.2%,5,3.2%,29,0.6%,32,20.6%
Haywood Highsmith,25.9,MIA,Big,914,0,50.0%,5,4.2%,7,0.6%,13,11.1%
George Hill,36.5,IND,Combo,158,0,88.9%,83,11.4%,57,1.1%,0,0.0%
George Hill,36.5,MIL,Combo,646,11,72.7%,26,6.3%,82,1.6%,8,12.5%
Aaron Holiday,26.1,ATL,Combo,802,59,83.3%,22,5.7%,63,1.2%,93,41.7%
Jrue Holiday,32.4,MIL,Point,2175,66,85.7%,37,6.4%,50,1.4%,63,25.0%
Justin Holiday,33.6,ATL,Forward,390,0,0.0%,0,0.0%,31,0.5%,99,0.0%
Justin Holiday,33.6,DAL,Wing,285,0,62.5%,21,5.1%,12,0.3%,50,25.0%
Richaun Holmes,29.0,SAC,Big,296,0,81.3%,30,9.9%,52,1.5%,44,25.0%
Al Horford,36.4,BOS,Big,1921,0,71.4%,1,2.1%,5,0.5%,95,50.0%
Talen Horton-Tucker,21.9,UTA,Wing,1270,22,74.4%,70,11.8%,76,1.2%,69,28.0%
Danuel House,29.4,PHI,Wing,745,30,76.9%,83,13.7%,11,0.3%,41,23.1%
Caleb Houstan,19.8,ORL,Forward,754,0,87.5%,10,3.6%,22,0.4%,16,16.7%
Kevin Huerter,24.2,SAC,Wing,2197,18,72.5%,24,5.5%,50,0.8%,46,24.0%
DeAndre Hunter,24.9,ATL,Forward,2125,72,82.6%,68,11.1%,86,1.7%,26,20.0%
Nah'Shon Hyland,22.1,LAC,Combo,243,0,75.0%,6,3.1%,93,2.1%,47,25.0%
Nah'Shon Hyland,22.1,DEN,Point,797,57,85.3%,28,5.5%,80,2.2%,37,20.8%
Serge Ibaka,33.1,MIL,Big,154,0,63.6%,22,8.3%,61,1.7%,44,25.0%
Andre Iguodala,38.8,GSW,Forward,111,0,66.7%,30,6.7%,97,2.3%,98,100.0%
Joe Ingles,35.1,MIL,Forward,1033,0,85.7%,4,2.0%,40,0.6%,26,20.0%
Brandon Ingram,25.2,NOP,Forward,1538,96,88.0%,77,12.7%,99,2.6%,51,24.8%
Kyrie Irving,30.6,BKN,Combo,1476,90,88.8%,56,8.6%,84,1.8%,76,32.4%
Kyrie Irving,30.6,DAL,Combo,762,99,94.7%,69,9.7%,88,1.8%,47,25.0%
Jonathan Isaac,25.1,ORL,Wing,124,0,55.6%,54,8.8%,97,2.0%,24,20.0%
Jaden Ivey,20.7,DET,Combo,2287,20,74.7%,94,15.2%,98,2.3%,27,18.9%
Isaiah Jackson,20.8,IND,Big,991,23,64.5%,87,19.0%,62,1.7%,49,25.4%
Jaren Jackson,23.1,MEM,Big,1776,79,78.9%,76,16.3%,73,2.0%,24,19.7%
Quenton Jackson,24.1,WAS,Combo,122,0,77.3%,99,19.0%,99,2.4%,47,25.0%
Reggie Jackson,32.5,LAC,Combo,1333,96,92.4%,24,5.8%,39,0.9%,89,38.7%
Reggie Jackson,32.5,DEN,Point,296,0,83.3%,7,2.5%,24,1.0%,0,0.0%
LeBron James,37.8,LAL,Big,1951,70,76.8%,53,12.8%,74,2.0%,86,35.3%
Ty Jerome,25.3,GSW,Combo,770,97,92.7%,63,9.4%,13,0.6%,82,34.8%
Isaiah Joe,23.3,OKC,Combo,1348,53,81.6%,35,6.8%,49,1.0%,40,22.9%
Cameron Johnson,26.7,PHX,Forward,429,63,81.8%,30,6.7%,66,1.0%,95,41.7%
Cameron Johnson,26.7,BKN,Forward,770,80,85.1%,70,11.3%,79,1.2%,73,29.7%
Jalen Johnson,20.9,ATL,Forward,1004,4,62.7%,73,12.1%,19,0.4%,39,22.5%
James Johnson,35.7,IND,Big,134,0,50.0%,0,0.0%,1,0.3%,100,0.0%
Keldon Johnson,22.9,SAS,Wing,2062,25,74.9%,89,14.3%,64,1.0%,82,33.1%
Keon Johnson,20.6,POR,Combo,304,3,65.4%,66,9.6%,48,1.0%,16,15.4%
Stanley Johnson,26.4,SAS,Big,424,25,65.7%,67,14.9%,20,0.9%,91,38.9%
Nikola Jokic,27.7,DEN,Big,2319,87,82.2%,76,16.2%,98,3.6%,85,34.6%
Damian Jones,27.3,LAL,Big,140,0,72.2%,89,19.4%,88,2.7%,0,0.0%
Damian Jones,27.3,UTA,Big,285,0,75.0%,24,8.7%,6,0.6%,0,0.0%
Herbert Jones,24.1,NOP,Forward,1948,51,76.4%,82,13.7%,47,0.7%,44,23.7%
Kai Jones,21.8,CHA,Big,468,0,81.0%,48,12.4%,8,0.6%,98,53.8%
Tre Jones,22.8,SAS,Point,1981,74,86.0%,52,9.0%,39,1.3%,74,28.2%
Tyus Jones,26.5,MEM,Combo,1918,41,80.0%,11,4.0%,28,0.8%,45,24.1%
Derrick Jones Jr.,25.7,CHI,Big,845,60,75.0%,74,15.9%,32,1.0%,64,28.2%
DeAndre Jordan,34.3,DEN,Big,568,3,45.2%,80,17.5%,77,2.1%,60,27.3%
Cory Joseph,31.2,DET,Combo,1184,27,77.6%,38,7.0%,69,1.3%,28,20.0%
Nikola Jovic,19.4,MIA,Big,192,0,94.7%,39,11.1%,69,1.8%,88,37.5%
Johnny Juzang,21.6,UTA,Wing,216,0,0.0%,1,1.1%,0,0.0%,0,0.0%
Frank Kaminsky,29.6,ATL,Big,132,0,75.0%,21,8.1%,10,0.7%,0,0.0%
Luke Kennard,26.4,LAC,Wing,720,0,95.0%,8,3.7%,46,0.7%,90,37.5%
Luke Kennard,26.4,MEM,Combo,566,0,94.7%,4,3.0%,8,0.5%,28,20.0%
Walker Kessler,21.3,UTA,Big,1693,5,50.0%,70,15.2%,46,1.3%,78,31.9%
Corey Kispert,23.7,WAS,Wing,2066,71,85.2%,29,5.9%,23,0.5%,24,20.0%
Maxi Kleber,30.8,DAL,Big,923,49,72.2%,18,7.3%,23,0.9%,18,15.4%
Nathan Knight,25.1,MIN,Big,236,45,71.4%,100,27.7%,2,0.4%,22,17.4%
Kevin Knox,23.2,POR,Forward,305,0,69.6%,47,7.9%,56,0.8%,19,18.2%
Kevin Knox,23.2,DET,Forward,556,59,80.8%,26,5.7%,46,0.7%,26,20.0%
Christian Koloko,22.4,TOR,Big,766,19,63.2%,68,14.9%,38,1.1%,15,12.5%
John Konchar,26.6,MEM,Wing,1445,37,77.8%,35,6.5%,17,0.4%,92,42.9%
Furkan Korkmaz,25.3,PHI,Wing,280,5,66.7%,83,13.7%,82,1.2%,12,15.4%
Luke Kornet,27.3,BOS,Big,698,92,83.8%,44,11.6%,36,1.1%,70,29.4%
Vit Krejci,22.4,ATL,Forward,104,0,50.0%,17,5.0%,0,0.0%,0,0.0%
Jonathan Kuminga,20.1,GSW,Forward,1308,7,64.7%,76,12.5%,83,1.5%,20,18.5%
Kyle Kuzma,27.3,WAS,Forward,2238,31,73.0%,64,9.8%,61,0.9%,49,24.2%
Jake LaRavia,21.0,MEM,Forward,325,0,80.0%,12,3.9%,0,0.0%,86,33.3%
Zach LaVine,27.6,CHI,Wing,2768,70,84.7%,83,13.7%,81,1.2%,45,23.7%
Anthony Lamb,24.8,GSW,Big,1109,64,75.9%,15,6.8%,30,1.0%,90,38.1%
Jock Landale,27.0,PHX,Big,911,59,74.7%,59,13.7%,80,2.2%,73,29.8%
Romeo Langford,23.0,SAS,Wing,815,9,69.2%,60,10.0%,52,0.9%,41,23.1%
Caris LeVert,28.2,CLE,Wing,2206,16,72.4%,61,10.0%,72,1.1%,31,20.3%
Damion Lee,30.0,PHX,Wing,1420,95,90.5%,26,5.7%,86,1.5%,9,12.0%
Saben Lee,23.4,PHX,Combo,318,14,73.5%,98,18.6%,89,1.8%,11,13.6%
