Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Tim Duncan,37.5,SAS,Big,750,33,-3.7,17,-5.9,59,+1.8%,46,+0.3%,60,+1.8,51,-0.0,69,+15.5
Mike Dunleavy,33.1,CHI,Wing,162,4,-15.0,26,-4.4,4,-13.3%,13,+3.5%,3,-17.7,5,-11.3,41,-5.0
Kevin Durant,25.1,OKC,Forward,813,95,+18.3,99,+21.1,69,+4.0%,38,+0.8%,42,-0.8,73,+3.0,17,-21.4
Monta Ellis,28.0,DAL,Wing,249,7,-12.6,1,-19.7,7,-10.9%,84,-3.2%,75,+4.7,33,-1.9,88,+33.3
Derek Fisher,39.2,OKC,Combo,262,29,-4.4,22,-4.9,22,-5.5%,12,+3.9%,41,-0.8,14,-5.4,81,+27.6
Kevin Garnett,37.5,BKN,Big,249,50,+0.2,43,-0.7,66,+3.5%,44,+0.4%,14,-7.0,17,-4.8,33,-7.3
Marc Gasol,28.8,MEM,Big,299,47,-0.3,78,+7.9,6,-11.3%,0,+8.1%,13,-7.4,3,-11.6,75,+17.6
Paul George,23.5,IND,Wing,779,90,+14.8,83,+10.2,85,+6.8%,80,-2.7%,81,+7.4,90,+6.2,49,+1.2
Taj Gibson,28.4,CHI,Big,153,93,+17.5,64,+3.6,100,+16.2%,97,-6.0%,100,+21.1,100,+15.6,29,-12.6
Manu Ginobili,36.3,SAS,Wing,585,83,+10.3,91,+13.8,40,-2.2%,49,+0.2%,32,-1.9,50,-0.0,27,-14.5
Drew Gooden,32.1,WAS,Big,145,79,+9.4,71,+5.3,89,+7.5%,90,-3.9%,82,+7.7,93,+7.0,47,0.0
Marcin Gortat,29.7,WAS,Big,381,73,+7.0,81,+9.2,63,+2.4%,83,-3.2%,11,-7.7,30,-2.1,8,-32.2
Danny Granger,30.5,LAC,Forward,116,21,-5.7,46,+0.2,19,-6.4%,67,-1.2%,21,-4.2,16,-4.8,59,+8.5
Danny Green,26.4,SAS,Wing,521,29,-4.4,13,-8.4,75,+4.9%,74,-1.9%,74,+4.3,61,+1.1,80,+25.0
Draymond Green,23.7,GSW,Forward,225,91,+16.1,88,+10.6,21,-5.9%,77,-2.3%,91,+10.0,87,+6.0,72,+17.0
Blake Griffin,24.6,LAC,Big,476,81,+9.6,63,+3.4,72,+4.6%,19,+3.2%,78,+5.7,75,+3.0,67,+15.4
James Harden,24.2,HOU,Wing,263,98,+22.6,91,+12.8,16,-7.1%,98,-6.4%,92,+10.2,91,+6.5,64,+11.1
Devin Harris,30.7,DAL,Combo,173,56,+0.9,82,+9.9,49,+0.2%,20,+3.1%,25,-3.1,46,-0.3,26,-14.8
Udonis Haslem,33.4,MIA,Big,152,0,-20.9,0,-25.0,42,-1.4%,22,+2.9%,36,-1.2,26,-3.0,84,+30.4
Gerald Henderson,25.9,CHA,Wing,119,15,-9.3,29,-3.6,57,+1.6%,73,-1.9%,94,+11.0,89,+6.1,91,+39.6
Roy Hibbert,26.9,IND,Big,541,40,-2.1,33,-3.0,64,+2.9%,16,+3.3%,59,+1.2,38,-1.2,78,+22.4
Nene Hilario,31.1,WAS,Big,321,10,-10.9,12,-8.5,34,-2.9%,15,+3.3%,34,-1.8,24,-3.2,61,+10.8
George Hill,27.5,IND,Point,682,61,+2.1,69,+5.0,76,+4.9%,41,+0.6%,64,+2.2,57,+0.6,64,+14.3
Kirk Hinrich,32.8,CHI,Combo,167,25,-4.7,22,-5.1,50,+0.2%,59,-0.6%,50,+0.2,78,+3.7,9,-30.4
Dwight Howard,27.9,HOU,Big,231,57,+1.1,86,+10.4,82,+6.0%,14,+3.5%,81,+7.5,86,+5.8,57,+6.7
Serge Ibaka,24.1,OKC,Big,580,84,+12.0,84,+10.2,53,+0.6%,85,-3.3%,65,+2.3,47,-0.2,66,+15.3
Andre Iguodala,29.8,GSW,Wing,246,20,-5.8,60,+2.4,1,-16.2%,3,+6.1%,2,-23.1,0,-17.9,33,-8.3
Reggie Jackson,23.5,OKC,Combo,509,55,+0.9,47,+0.9,46,-0.4%,37,+0.8%,40,-1.0,25,-3.2,62,+10.8
LeBron James,28.8,MIA,Forward,761,57,+1.0,36,-2.1,17,-6.7%,82,-3.1%,10,-7.8,16,-5.2,36,-6.1
Al Jefferson,28.8,CHA,Big,105,22,-5.1,39,-1.8,67,+3.8%,26,+2.2%,30,-2.2,79,+4.1,2,-48.6
Amir Johnson,26.5,TOR,Big,191,22,-5.3,14,-8.2,60,+2.1%,43,+0.4%,71,+3.7,60,+1.0,74,+17.4
Joe Johnson,32.3,BKN,Wing,469,64,+3.6,93,+14.1,2,-15.3%,5,+5.1%,1,-24.3,2,-13.4,9,-30.5
James Jones,33.1,MIA,Wing,111,97,+19.7,97,+17.5,71,+4.3%,76,-2.2%,29,-2.4,47,-0.2,21,-18.3
Terrence Jones,21.8,HOU,Big,138,43,-1.2,36,-2.5,41,-1.9%,87,-3.6%,33,-1.9,35,-1.7,52,+2.4
DeAndre Jordan,25.3,LAC,Big,440,34,-3.6,20,-5.3,47,-0.1%,65,-0.9%,93,+10.3,88,+6.1,83,+28.1
Andrei Kirilenko,32.7,BKN,Big,141,87,+13.7,70,+5.1,99,+15.3%,67,-1.3%,98,+14.3,98,+10.8,47,0.0
Kyle Korver,32.6,ATL,Wing,250,75,+8.6,57,+2.1,68,+3.9%,89,-3.7%,79,+6.4,78,+3.8,82,+27.8
Courtney Lee,28.1,MEM,Wing,223,80,+9.5,85,+10.3,23,-5.4%,10,+4.3%,43,-0.8,19,-4.1,73,+17.0
David Lee,30.5,GSW,Big,217,69,+5.1,66,+4.2,38,-2.4%,5,+5.2%,5,-13.2,4,-11.4,44,-2.0
Kawhi Leonard,22.3,SAS,Forward,734,47,-0.5,38,-1.8,40,-2.0%,66,-1.0%,28,-2.6,58,+0.8,13,-27.1
Rashard Lewis,34.2,MIA,Forward,317,65,+3.6,74,+6.4,12,-9.1%,86,-3.3%,35,-1.6,53,+0.1,23,-16.6
Damian Lillard,23.3,POR,Point,465,99,+29.4,98,+21.0,81,+5.9%,88,-3.6%,88,+9.7,64,+1.4,96,+48.2
Jeremy Lin,25.2,HOU,Point,176,14,-9.3,3,-15.9,65,+3.3%,25,+2.7%,36,-1.6,13,-5.7,65,+14.9
Shaun Livingston,28.1,BKN,Combo,325,31,-3.9,44,-0.4,35,-2.7%,12,+3.7%,22,-4.1,33,-2.0,35,-6.9
Robin Lopez,25.6,POR,Big,366,50,+0.2,37,-1.8,84,+6.8%,54,-0.4%,78,+5.8,82,+4.4,58,+7.5
Kyle Lowry,27.6,TOR,Combo,271,68,+5.1,16,-7.3,90,+8.6%,64,-0.8%,84,+7.8,80,+4.1,79,+24.8
Shelvin Mack,23.5,ATL,Combo,110,85,+12.1,67,+4.3,96,+10.9%,48,+0.3%,73,+4.0,67,+2.1,68,+15.4
Ian Mahinmi,27.0,IND,Big,235,36,-3.4,19,-5.3,36,-2.6%,51,-0.1%,16,-5.5,29,-2.1,14,-26.4
Shawn Marion,35.5,DAL,Forward,192,46,-0.7,5,-14.3,39,-2.3%,95,-5.0%,72,+4.0,56,+0.5,78,+20.0
Wesley Matthews,27.0,POR,Wing,426,67,+5.0,68,+4.3,74,+4.7%,7,+4.9%,51,+0.2,45,-0.5,53,+2.9
Josh McRoberts,26.7,CHA,Big,153,95,+18.3,92,+13.9,36,-2.6%,96,-5.9%,91,+10.1,70,+2.6,97,+55.6
Andre Miller,37.6,WAS,Point,104,39,-2.5,50,+1.2,47,-0.2%,2,+6.2%,46,-0.5,62,+1.2,32,-8.3
Mike Miller,33.7,MEM,Wing,173,48,-0.0,19,-5.7,70,+4.1%,63,-0.8%,70,+3.5,37,-1.4,81,+25.8
Patty Mills,25.2,SAS,Point,336,78,+9.1,84,+10.2,29,-4.4%,68,-1.4%,57,+0.9,31,-2.1,85,+31.3
Paul Millsap,28.7,ATL,Big,267,17,-8.5,2,-16.4,81,+5.6%,61,-0.7%,66,+2.4,88,+6.0,1,-66.7
Gary Neal,29.1,CHA,Wing,101,81,+10.2,76,+7.0,78,+5.3%,35,+1.5%,53,+0.6,43,-0.6,60,+9.1
Joakim Noah,28.7,CHI,Big,209,1,-19.3,8,-10.4,2,-14.5%,23,+2.8%,4,-17.0,2,-14.0,71,+16.7
Dirk Nowitzki,35.4,DAL,Big,262,33,-3.6,80,+8.5,51,+0.3%,9,+4.4%,47,-0.1,40,-1.0,50,+1.9
Tony Parker,31.5,SAS,Point,717,38,-2.5,18,-5.8,71,+4.1%,30,+1.9%,71,+3.7,71,+2.9,47,0.0
Chandler Parsons,25.0,HOU,Forward,250,41,-1.7,74,+6.8,8,-10.2%,50,+0.2%,12,-7.5,36,-1.5,18,-20.6
Patrick Patterson,24.6,TOR,Big,199,91,+15.6,98,+21.0,22,-5.5%,57,-0.6%,22,-4.0,28,-2.4,29,-9.5
Chris Paul,28.5,LAC,Point,470,98,+21.9,94,+14.6,84,+6.7%,70,-1.4%,95,+11.9,84,+5.2,94,+46.1
Kendrick Perkins,29.0,OKC,Big,382,54,+0.8,56,+2.0,54,+0.6%,88,-3.7%,29,-2.4,57,+0.8,22,-17.0
Paul Pierce,36.1,BKN,Forward,368,40,-2.2,60,+2.6,19,-6.4%,8,+4.9%,20,-4.3,9,-8.9,93,+42.4
Mason Plumlee,23.7,BKN,Big,113,11,-9.7,43,-0.4,13,-9.0%,19,+3.1%,8,-12.5,12,-6.6,5,-35.7
Tayshaun Prince,33.7,MEM,Wing,112,16,-9.1,48,+0.9,12,-9.1%,1,+7.8%,9,-10.7,5,-10.6,39,-5.7
Zach Randolph,32.3,MEM,Big,234,2,-15.9,11,-9.3,15,-7.1%,50,+0.2%,15,-6.9,32,-2.0,12,-27.5
JJ Redick,29.4,LAC,Wing,350,84,+11.3,61,+3.0,92,+9.8%,31,+1.9%,84,+7.9,92,+6.6,53,+5.3
Thomas Robinson,22.6,POR,Big,121,37,-2.6,23,-4.9,44,-0.9%,74,-2.0%,45,-0.5,71,+2.9,19,-19.0
Terrence Ross,22.7,TOR,Wing,157,63,+3.2,55,+1.7,88,+7.2%,28,+2.2%,68,+3.5,77,+3.2,46,-0.2
Luis Scola,33.5,IND,Big,237,6,-13.5,5,-13.5,33,-3.1%,69,-1.4%,19,-4.7,65,+1.9,2,-52.9
Mike Scott,25.3,ATL,Big,138,51,+0.6,42,-0.7,29,-4.2%,78,-2.5%,58,+1.1,18,-4.4,99,+63.0
Thabo Sefolosha,29.5,OKC,Wing,226,53,+0.7,49,+0.9,88,+6.9%,58,-0.6%,39,-1.1,72,+2.9,20,-18.7
Tiago Splitter,28.8,SAS,Big,512,24,-4.8,29,-3.6,58,+1.7%,53,-0.4%,27,-2.6,44,-0.6,28,-13.5
Lance Stephenson,23.2,IND,Wing,704,74,+7.8,53,+1.5,80,+5.5%,45,+0.4%,67,+3.1,74,+3.0,40,-5.5
Jeff Teague,25.4,ATL,Point,241,5,-13.9,16,-7.6,5,-12.1%,81,-2.7%,24,-3.1,42,-0.7,16,-22.2
Mirza Teletovic,28.1,BKN,Forward,216,64,+3.3,35,-2.8,79,+5.5%,91,-4.3%,87,+9.1,98,+9.1,24,-16.2
Klay Thompson,23.7,GSW,Wing,256,26,-4.6,87,+10.5,0,-16.5%,6,+4.9%,0,-42.1,1,-17.1,0,-73.3
Marcus Thornton,26.4,BKN,Wing,121,59,+1.4,26,-4.4,95,+10.6%,99,-7.3%,90,+9.9,95,+8.7,40,-5.1
Evan Turner,25.0,IND,Wing,135,3,-15.6,7,-13.1,9,-9.8%,16,+3.3%,9,-8.5,10,-6.9,42,-3.2
Beno Udrih,31.3,MEM,Point,109,78,+9.1,51,+1.3,97,+11.5%,71,-1.5%,86,+9.1,95,+8.8,50,+1.8
Jonas Valanciunas,21.5,TOR,Big,200,9,-11.0,2,-16.6,98,+12.8%,2,+6.6%,88,+9.6,69,+2.3,95,+47.2
Greivis Vasquez,26.8,TOR,Point,189,71,+6.2,88,+11.0,28,-4.4%,72,-1.8%,23,-3.2,60,+0.8,12,-29.4
Dwyane Wade,31.8,MIA,Wing,691,13,-9.3,10,-9.5,16,-7.0%,57,-0.5%,57,+1.0,41,-0.8,77,+19.0
Kemba Walker,23.5,CHA,Point,152,32,-3.8,21,-5.3,64,+3.0%,92,-4.5%,43,-0.8,81,+4.2,3,-43.9
John Wall,23.2,WAS,Point,419,66,+3.8,41,-1.0,50,+0.2%,100,-7.6%,62,+2.0,53,+0.3,60,+8.8
CJ Watson,29.5,IND,Point,331,18,-6.4,28,-3.9,25,-5.0%,78,-2.3%,49,+0.0,50,-0.0,45,-1.8
Martell Webster,26.9,WAS,Wing,186,30,-4.0,47,+0.3,43,-1.1%,9,+4.4%,48,-0.0,59,+0.8,38,-5.7
David West,33.2,IND,Big,687,94,+17.6,96,+16.9,67,+3.6%,47,+0.3%,74,+4.4,55,+0.5,87,+32.3
Russell Westbrook,25.0,OKC,Point,733,96,+19.4,95,+15.0,57,+1.7%,94,-4.6%,89,+9.9,85,+5.7,88,+33.8
Deron Williams,29.3,BKN,Point,428,72,+6.3,78,+7.9,26,-4.7%,21,+3.0%,33,-1.8,12,-6.2,84,+29.8
Lou Williams,27.0,ATL,Wing,132,45,-0.8,52,+1.5,27,-4.6%,17,+3.2%,19,-4.9,22,-3.7,30,-9.1
Mo Williams,30.9,POR,Combo,186,43,-1.1,64,+3.4,14,-8.6%,60,-0.7%,18,-5.2,22,-3.7,36,-6.7
